,Alternate Shot,Sour Lemon,Epic Rooster,Adobe Derulo,Goldstar Tookie,Sugar Time
05-01-2023 16:12:38.235942,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.288461538461538)","(10.0, 26.0, 24.490909090909092)","(10.0, 65.0, 57.5)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:39.179115,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.288461538461538)","(10.0, 26.0, 24.490909090909092)","(10.0, 65.0, 57.5)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:40.100476,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.288461538461538)","(10.0, 26.0, 24.490909090909092)","(10.0, 65.0, 57.727272727272734)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:40.979176,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 3.814)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.75)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:41.972253,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.75)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:42.956884,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.75)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:43.972217,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.75)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:44.910193,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.75)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:45.768173,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.75)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:46.691188,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.75)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:47.688924,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.75)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:48.636921,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.75)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:49.571336,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.75)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:50.558314,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.75)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:51.573008,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.75)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:52.560981,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.75)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:53.485747,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.75)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:54.386009,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.75)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:55.254214,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.75)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:56.195364,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 58.38064516129032)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:57.123166,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 58.38064516129032)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:58.011482,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 58.38064516129032)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:58.973487,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 58.38064516129032)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:12:59.925439,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 58.38064516129032)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:00.875288,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 58.38064516129032)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:01.804776,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 58.38064516129032)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:02.725624,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.826086956521735)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:03.722457,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.826086956521735)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:04.728027,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.672727272727272)","(10.0, 60.0, 57.826086956521735)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:05.718737,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.5)","(10.0, 60.0, 57.826086956521735)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:06.593549,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.5)","(10.0, 60.0, 57.826086956521735)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:07.583964,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.380769230769231)","(10.0, 24.0, 22.5)","(10.0, 60.0, 50.1)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:08.559173,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 50.1)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:09.457269,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 50.1)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:10.308487,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 50.1)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:11.311387,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 50.1)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:12.312994,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 50.1)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:13.227516,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 50.1)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:14.148566,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 50.1)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:15.150742,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 50.1)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:16.167201,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 50.1)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:17.116309,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 50.1)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:18.099288,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 50.1)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:19.055909,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 50.1)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:20.075887,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 54.55555555555556)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:21.088885,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 54.55555555555556)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:22.023127,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 54.55555555555556)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:22.887120,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 54.55555555555556)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:23.810030,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 54.55555555555556)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:24.748197,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 54.55555555555556)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:25.761484,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 54.55555555555556)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:26.703279,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 54.55555555555556)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:27.554533,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:28.529527,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:29.512442,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:30.463719,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:31.373911,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:32.336545,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:33.320589,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:34.211696,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:35.134738,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:36.064288,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:37.107299,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:38.147893,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:39.074131,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:39.964680,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:40.886181,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:41.807682,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:42.721794,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:43.665704,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:44.576659,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:45.513607,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:46.389344,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.257142857142857)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:47.222377,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 5.182608695652174)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:48.098616,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 5.182608695652174)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:49.088918,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.346666666666667)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:50.203935,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.346666666666667)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:51.100178,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.346666666666667)","(10.0, 24.0, 22.5)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 30.92857142857143)"
05-01-2023 16:13:51.971506,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.346666666666667)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 55.43636363636364)","(14.0, 34.0, 28.625)"
05-01-2023 16:13:52.936121,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.346666666666667)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 55.43636363636364)","(14.0, 34.0, 28.625)"
05-01-2023 16:13:53.858200,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.346666666666667)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 55.43636363636364)","(14.0, 34.0, 28.625)"
05-01-2023 16:13:54.765422,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.346666666666667)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 55.43636363636364)","(14.0, 34.0, 28.625)"
05-01-2023 16:13:55.807077,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.346666666666667)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 55.43636363636364)","(14.0, 34.0, 28.625)"
05-01-2023 16:13:56.822917,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.346666666666667)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 55.43636363636364)","(14.0, 34.0, 28.625)"
05-01-2023 16:13:57.838524,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.346666666666667)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 55.43636363636364)","(14.0, 34.0, 28.625)"
05-01-2023 16:13:58.765384,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.346666666666667)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 55.43636363636364)","(14.0, 34.0, 28.625)"
05-01-2023 16:13:59.827041,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.727272727272727)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 55.43636363636364)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:00.706688,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.727272727272727)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 55.43636363636364)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:01.613207,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 38.785714285714285)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:02.602142,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 38.785714285714285)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:03.514477,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 38.785714285714285)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:04.442269,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 38.785714285714285)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:05.397784,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 38.785714285714285)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:06.316983,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 38.785714285714285)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:07.154020,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 38.785714285714285)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:08.026190,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 38.785714285714285)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:08.992216,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 38.785714285714285)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:09.908887,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 38.785714285714285)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:10.769017,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 38.785714285714285)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:11.653423,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 38.785714285714285)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:12.620925,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:13.626453,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:14.579211,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:15.503884,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:16.593221,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:17.585044,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 28.625)"
05-01-2023 16:14:18.526382,"(1.5, 2.0, 1.9411764705882353)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.8)","(10.0, 24.0, 21.272727272727273)","(10.0, 60.0, 46.63636363636363)","(14.0, 34.0, 28.625)"
