,Similar Features,Swift Choice,Metro Mike,Davettes Diva,World Gone Mad,Federal Ranger
54,"[datetime.datetime(2022, 11, 28, 20, 21, 48, 524047), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 21, 48, 524047), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 21, 48, 524047), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 21, 48, 524047), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 21, 48, 524047), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 21, 48, 524047), 3.3, 6.4]"
55,"[datetime.datetime(2022, 11, 28, 20, 21, 49, 624441), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 21, 49, 624441), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 21, 49, 624441), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 21, 49, 624441), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 21, 49, 624441), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 21, 49, 624441), 3.3, 6.4]"
56,"[datetime.datetime(2022, 11, 28, 20, 21, 50, 736666), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 21, 50, 736666), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 21, 50, 736666), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 21, 50, 736666), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 21, 50, 736666), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 21, 50, 736666), 3.3, 6.4]"
57,"[datetime.datetime(2022, 11, 28, 20, 21, 51, 829417), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 21, 51, 829417), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 21, 51, 829417), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 21, 51, 829417), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 21, 51, 829417), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 21, 51, 829417), 3.3, 6.4]"
58,"[datetime.datetime(2022, 11, 28, 20, 21, 52, 924850), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 21, 52, 924850), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 21, 52, 924850), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 21, 52, 924850), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 21, 52, 924850), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 21, 52, 924850), 3.3, 6.4]"
59,"[datetime.datetime(2022, 11, 28, 20, 21, 54, 26725), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 21, 54, 26725), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 21, 54, 26725), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 21, 54, 26725), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 21, 54, 26725), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 21, 54, 26725), 3.3, 6.4]"
60,"[datetime.datetime(2022, 11, 28, 20, 21, 55, 122180), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 21, 55, 122180), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 21, 55, 122180), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 21, 55, 122180), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 21, 55, 122180), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 21, 55, 122180), 3.3, 6.4]"
61,"[datetime.datetime(2022, 11, 28, 20, 21, 56, 232812), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 21, 56, 232812), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 21, 56, 232812), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 21, 56, 232812), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 21, 56, 232812), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 21, 56, 232812), 3.3, 6.4]"
62,"[datetime.datetime(2022, 11, 28, 20, 21, 57, 330423), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 21, 57, 330423), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 21, 57, 330423), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 21, 57, 330423), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 21, 57, 330423), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 21, 57, 330423), 3.3, 6.4]"
63,"[datetime.datetime(2022, 11, 28, 20, 21, 58, 431881), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 21, 58, 431881), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 21, 58, 431881), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 21, 58, 431881), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 21, 58, 431881), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 21, 58, 431881), 3.3, 6.4]"
64,"[datetime.datetime(2022, 11, 28, 20, 21, 59, 541342), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 21, 59, 541342), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 21, 59, 541342), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 21, 59, 541342), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 21, 59, 541342), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 21, 59, 541342), 3.3, 6.4]"
65,"[datetime.datetime(2022, 11, 28, 20, 22, 0, 651037), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 0, 651037), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 22, 0, 651037), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 22, 0, 651037), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 0, 651037), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 22, 0, 651037), 3.3, 6.4]"
66,"[datetime.datetime(2022, 11, 28, 20, 22, 1, 755465), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 1, 755465), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 22, 1, 755465), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 22, 1, 755465), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 1, 755465), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 22, 1, 755465), 3.3, 6.4]"
67,"[datetime.datetime(2022, 11, 28, 20, 22, 2, 853026), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 2, 853026), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 22, 2, 853026), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 22, 2, 853026), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 2, 853026), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 22, 2, 853026), 3.3, 6.4]"
68,"[datetime.datetime(2022, 11, 28, 20, 22, 3, 953336), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 3, 953336), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 22, 3, 953336), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 22, 3, 953336), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 3, 953336), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 22, 3, 953336), 3.3, 6.4]"
69,"[datetime.datetime(2022, 11, 28, 20, 22, 5, 56521), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 5, 56521), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 22, 5, 56521), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 22, 5, 56521), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 5, 56521), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 22, 5, 56521), 3.3, 6.4]"
70,"[datetime.datetime(2022, 11, 28, 20, 22, 6, 157177), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 6, 157177), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 22, 6, 157177), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 22, 6, 157177), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 6, 157177), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 22, 6, 157177), 3.3, 6.4]"
71,"[datetime.datetime(2022, 11, 28, 20, 22, 7, 260975), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 7, 260975), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 22, 7, 260975), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 22, 7, 260975), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 7, 260975), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 22, 7, 260975), 3.3, 6.4]"
72,"[datetime.datetime(2022, 11, 28, 20, 22, 8, 359457), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 8, 359457), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 22, 8, 359457), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 22, 8, 359457), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 8, 359457), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 22, 8, 359457), 3.3, 6.4]"
73,"[datetime.datetime(2022, 11, 28, 20, 22, 9, 456963), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 9, 456963), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 22, 9, 456963), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 22, 9, 456963), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 9, 456963), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 22, 9, 456963), 3.3, 5.8]"
74,"[datetime.datetime(2022, 11, 28, 20, 22, 10, 561990), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 10, 561990), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 22, 10, 561990), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 20, 22, 10, 561990), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 10, 561990), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 22, 10, 561990), 3.3, 5.8]"
75,"[datetime.datetime(2022, 11, 28, 20, 22, 11, 664207), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 11, 664207), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 22, 11, 664207), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 11, 664207), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 11, 664207), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 22, 11, 664207), 3.3, 5.8]"
76,"[datetime.datetime(2022, 11, 28, 20, 22, 12, 767095), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 12, 767095), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 22, 12, 767095), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 12, 767095), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 12, 767095), 2.25, 3.35]","[datetime.datetime(2022, 11, 28, 20, 22, 12, 767095), 3.3, 5.8]"
77,"[datetime.datetime(2022, 11, 28, 20, 22, 13, 872478), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 13, 872478), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 20, 22, 13, 872478), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 13, 872478), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 13, 872478), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 13, 872478), 3.3, 5.8]"
78,"[datetime.datetime(2022, 11, 28, 20, 22, 14, 975323), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 14, 975323), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 20, 22, 14, 975323), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 14, 975323), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 14, 975323), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 14, 975323), 3.3, 5.8]"
79,"[datetime.datetime(2022, 11, 28, 20, 22, 16, 86081), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 16, 86081), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 20, 22, 16, 86081), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 16, 86081), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 16, 86081), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 16, 86081), 3.3, 5.8]"
80,"[datetime.datetime(2022, 11, 28, 20, 22, 17, 188992), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 17, 188992), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 20, 22, 17, 188992), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 17, 188992), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 17, 188992), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 17, 188992), 3.3, 5.8]"
81,"[datetime.datetime(2022, 11, 28, 20, 22, 18, 294014), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 18, 294014), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 20, 22, 18, 294014), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 18, 294014), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 18, 294014), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 18, 294014), 3.3, 5.8]"
82,"[datetime.datetime(2022, 11, 28, 20, 22, 19, 389805), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 19, 389805), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 20, 22, 19, 389805), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 19, 389805), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 19, 389805), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 19, 389805), 3.3, 5.8]"
83,"[datetime.datetime(2022, 11, 28, 20, 22, 20, 491818), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 20, 491818), 4.4, 5.8]","[datetime.datetime(2022, 11, 28, 20, 22, 20, 491818), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 20, 491818), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 20, 491818), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 20, 491818), 3.3, 5.8]"
84,"[datetime.datetime(2022, 11, 28, 20, 22, 21, 594486), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 21, 594486), 4.4, 5.8]","[datetime.datetime(2022, 11, 28, 20, 22, 21, 594486), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 21, 594486), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 21, 594486), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 21, 594486), 3.3, 6.4]"
85,"[datetime.datetime(2022, 11, 28, 20, 22, 22, 694263), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 22, 694263), 4.4, 5.8]","[datetime.datetime(2022, 11, 28, 20, 22, 22, 694263), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 22, 694263), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 22, 694263), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 22, 694263), 3.3, 6.4]"
86,"[datetime.datetime(2022, 11, 28, 20, 22, 23, 798886), 41.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 22, 23, 798886), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 22, 23, 798886), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 23, 798886), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 23, 798886), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 23, 798886), 3.3, 6.4]"
87,"[datetime.datetime(2022, 11, 28, 20, 22, 24, 899567), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 22, 24, 899567), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 22, 24, 899567), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 24, 899567), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 24, 899567), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 24, 899567), 3.3, 6.4]"
88,"[datetime.datetime(2022, 11, 28, 20, 22, 26, 3857), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 22, 26, 3857), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 22, 26, 3857), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 26, 3857), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 26, 3857), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 26, 3857), 3.3, 6.4]"
89,"[datetime.datetime(2022, 11, 28, 20, 22, 27, 113522), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 22, 27, 113522), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 22, 27, 113522), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 27, 113522), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 27, 113522), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 27, 113522), 3.3, 6.4]"
90,"[datetime.datetime(2022, 11, 28, 20, 22, 28, 220024), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 22, 28, 220024), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 22, 28, 220024), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 28, 220024), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 28, 220024), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 28, 220024), 3.3, 6.4]"
91,"[datetime.datetime(2022, 11, 28, 20, 22, 29, 323288), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 20, 22, 29, 323288), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 22, 29, 323288), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 29, 323288), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 29, 323288), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 29, 323288), 3.3, 6.4]"
92,"[datetime.datetime(2022, 11, 28, 20, 22, 30, 418993), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 22, 30, 418993), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 22, 30, 418993), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 30, 418993), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 30, 418993), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 30, 418993), 3.3, 6.4]"
93,"[datetime.datetime(2022, 11, 28, 20, 22, 31, 520535), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 20, 22, 31, 520535), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 22, 31, 520535), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 31, 520535), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 31, 520535), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 31, 520535), 3.3, 6.4]"
94,"[datetime.datetime(2022, 11, 28, 20, 22, 32, 619007), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 20, 22, 32, 619007), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 22, 32, 619007), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 32, 619007), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 32, 619007), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 32, 619007), 3.3, 6.4]"
95,"[datetime.datetime(2022, 11, 28, 20, 22, 33, 714342), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 20, 22, 33, 714342), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 22, 33, 714342), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 33, 714342), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 33, 714342), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 33, 714342), 3.3, 6.4]"
96,"[datetime.datetime(2022, 11, 28, 20, 22, 34, 817009), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 20, 22, 34, 817009), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 22, 34, 817009), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 34, 817009), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 34, 817009), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 34, 817009), 3.3, 6.4]"
97,"[datetime.datetime(2022, 11, 28, 20, 22, 35, 911550), 41.0, 280.0]","[datetime.datetime(2022, 11, 28, 20, 22, 35, 911550), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 22, 35, 911550), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 35, 911550), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 35, 911550), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 35, 911550), 3.3, 6.4]"
98,"[datetime.datetime(2022, 11, 28, 20, 22, 37, 14364), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 20, 22, 37, 14364), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 22, 37, 14364), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 37, 14364), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 37, 14364), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 37, 14364), 3.3, 6.4]"
99,"[datetime.datetime(2022, 11, 28, 20, 22, 38, 115317), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 20, 22, 38, 115317), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 22, 38, 115317), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 38, 115317), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 38, 115317), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 38, 115317), 3.3, 6.4]"
100,"[datetime.datetime(2022, 11, 28, 20, 22, 39, 213657), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 20, 22, 39, 213657), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 22, 39, 213657), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 39, 213657), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 39, 213657), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 39, 213657), 3.3, 6.4]"
101,"[datetime.datetime(2022, 11, 28, 20, 22, 40, 321015), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 20, 22, 40, 321015), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 22, 40, 321015), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 40, 321015), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 40, 321015), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 40, 321015), 3.3, 6.4]"
102,"[datetime.datetime(2022, 11, 28, 20, 22, 41, 416505), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 20, 22, 41, 416505), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 22, 41, 416505), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 41, 416505), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 41, 416505), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 41, 416505), 3.3, 6.4]"
103,"[datetime.datetime(2022, 11, 28, 20, 22, 42, 518240), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 20, 22, 42, 518240), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 22, 42, 518240), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 42, 518240), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 42, 518240), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 42, 518240), 3.3, 6.4]"
104,"[datetime.datetime(2022, 11, 28, 20, 22, 43, 619726), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 20, 22, 43, 619726), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 22, 43, 619726), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 43, 619726), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 43, 619726), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 43, 619726), 3.3, 6.4]"
105,"[datetime.datetime(2022, 11, 28, 20, 22, 44, 715818), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 20, 22, 44, 715818), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 22, 44, 715818), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 44, 715818), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 44, 715818), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 44, 715818), 3.3, 6.4]"
106,"[datetime.datetime(2022, 11, 28, 20, 22, 45, 831594), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 20, 22, 45, 831594), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 22, 45, 831594), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 45, 831594), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 45, 831594), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 45, 831594), 3.3, 6.4]"
107,"[datetime.datetime(2022, 11, 28, 20, 22, 46, 949930), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 20, 22, 46, 949930), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 22, 46, 949930), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 22, 46, 949930), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 22, 46, 949930), 2.25, 3.25]","[datetime.datetime(2022, 11, 28, 20, 22, 46, 949930), 3.3, 6.4]"
