,Prominent Henny,Warrior Empress,Awesome Evil,Can She Scoot,Tel Aviv
15-12-2022 11:11:05.285921,"(4.4, 5.2, 5.075)","(5.0, 6.2, 5.9)","(31.0, 900.0, 472.0)","(4.4, 6.0, 5.6000000000000005)","(2.1, 2.34, 2.28)"
15-12-2022 11:11:06.474019,"(4.4, 5.2, 5.075)","(5.0, 6.2, 5.9)","(31.0, 900.0, 472.0)","(4.4, 6.0, 5.6000000000000005)","(2.1, 2.34, 2.28)"
15-12-2022 11:11:07.656187,"(4.4, 5.2, 5.1)","(5.0, 6.2, 5.9818181818181815)","(31.0, 900.0, 472.0)","(4.4, 6.0, 5.6000000000000005)","(2.1, 2.34, 2.28)"
15-12-2022 11:11:08.779422,"(4.4, 5.2, 5.1)","(5.0, 6.2, 5.929411764705883)","(31.0, 900.0, 472.0)","(4.4, 6.0, 5.6000000000000005)","(2.1, 2.34, 2.28)"
15-12-2022 11:11:09.969664,"(4.4, 5.2, 5.066666666666666)","(5.0, 6.4, 5.678260869565217)","(31.0, 900.0, 472.0)","(4.4, 6.0, 5.6000000000000005)","(2.1, 2.34, 2.28)"
15-12-2022 11:11:11.184886,"(4.4, 5.2, 5.066666666666666)","(5.0, 6.2, 5.678260869565217)","(31.0, 900.0, 472.0)","(4.4, 6.0, 5.6000000000000005)","(2.1, 2.34, 2.2350000000000003)"
15-12-2022 11:11:12.385482,"(4.4, 5.2, 5.066666666666666)","(5.0, 6.2, 5.678260869565217)","(31.0, 900.0, 472.0)","(4.4, 6.0, 5.438461538461539)","(2.1, 2.34, 2.3228571428571425)"
15-12-2022 11:11:13.430189,"(4.4, 5.2, 5.066666666666666)","(5.0, 6.2, 5.678260869565217)","(31.0, 900.0, 472.0)","(4.4, 5.9, 5.3545454545454545)","(2.1, 2.34, 2.3228571428571425)"
15-12-2022 11:11:14.514956,"(4.4, 5.2, 5.066666666666666)","(5.0, 6.2, 5.678260869565217)","(31.0, 900.0, 472.0)","(4.4, 5.9, 5.3545454545454545)","(2.1, 2.34, 2.314285714285714)"
15-12-2022 11:11:15.670199,"(4.4, 5.2, 5.066666666666666)","(5.0, 6.2, 5.678260869565217)","(31.0, 900.0, 472.0)","(4.4, 5.9, 5.348275862068966)","(2.1, 2.34, 2.314285714285714)"
15-12-2022 11:11:16.880694,"(4.4, 5.2, 5.066666666666666)","(5.0, 6.2, 5.678260869565217)","(31.0, 900.0, 272.0)","(4.4, 6.0, 5.132142857142857)","(2.1, 2.34, 2.314285714285714)"
15-12-2022 11:11:17.962554,"(4.4, 5.2, 5.066666666666666)","(5.0, 6.2, 5.678260869565217)","(31.0, 500.0, 272.0)","(4.4, 6.0, 5.133333333333333)","(2.1, 2.34, 2.33)"
15-12-2022 11:11:19.012653,"(4.4, 5.2, 5.066666666666666)","(5.0, 6.2, 5.678260869565217)","(31.0, 500.0, 272.0)","(4.4, 5.9, 5.133333333333333)","(2.1, 2.34, 2.33)"
15-12-2022 11:11:19.975839,"(4.4, 5.2, 5.066666666666666)","(5.0, 6.2, 5.678260869565217)","(31.0, 500.0, 272.0)","(4.4, 5.8, 5.2029411764705875)","(2.1, 2.34, 2.33)"
15-12-2022 11:11:20.997673,"(4.4, 5.2, 5.066666666666666)","(5.0, 6.2, 5.678260869565217)","(31.0, 500.0, 272.0)","(4.4, 5.8, 5.5285714285714285)","(2.1, 2.34, 2.3057142857142856)"
15-12-2022 11:11:22.024990,"(4.4, 5.2, 5.066666666666666)","(5.0, 6.2, 5.678260869565217)","(31.0, 500.0, 272.0)","(4.4, 5.7, 5.5)","(2.1, 2.34, 2.3057142857142856)"
15-12-2022 11:11:22.949981,"(4.4, 5.2, 5.066666666666666)","(5.0, 6.4, 5.75)","(31.0, 500.0, 272.0)","(4.4, 5.7, 5.5)","(2.1, 2.34, 2.3057142857142856)"
15-12-2022 11:11:23.922927,"(4.4, 5.2, 5.075)","(5.0, 6.2, 5.857142857142857)","(31.0, 500.0, 272.0)","(4.4, 5.7, 5.5)","(2.1, 2.34, 2.3057142857142856)"
15-12-2022 11:11:24.849805,"(4.4, 5.2, 5.075)","(5.0, 6.2, 5.9818181818181815)","(31.0, 500.0, 272.0)","(4.4, 5.7, 5.5)","(2.1, 2.34, 2.3247619047619046)"
15-12-2022 11:11:25.786166,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.2, 5.9818181818181815)","(31.0, 500.0, 272.0)","(4.4, 5.7, 5.5)","(2.1, 2.34, 2.358378378378378)"
15-12-2022 11:11:26.725836,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.2, 5.9818181818181815)","(31.0, 500.0, 272.0)","(4.4, 5.7, 5.5)","(2.1, 2.36, 2.358378378378378)"
15-12-2022 11:11:27.687159,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.4, 5.7846153846153845)","(31.0, 500.0, 272.0)","(4.4, 5.7, 5.5)","(2.1, 2.36, 2.378904109589041)"
15-12-2022 11:11:28.567793,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.2, 5.678260869565217)","(31.0, 500.0, 272.0)","(4.4, 5.7, 5.5)","(2.1, 2.38, 2.3757894736842102)"
15-12-2022 11:11:29.386688,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.2, 5.678260869565217)","(31.0, 500.0, 272.0)","(4.4, 5.6, 5.18)","(2.1, 2.38, 2.3757894736842102)"
15-12-2022 11:11:30.303229,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.2, 5.678260869565217)","(31.0, 500.0, 272.0)","(4.4, 5.8, 5.212)","(2.1, 2.38, 2.3757894736842102)"
15-12-2022 11:11:31.285798,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.2, 5.678260869565217)","(31.0, 500.0, 272.0)","(4.4, 5.9, 5.5)","(2.1, 2.38, 2.3757894736842102)"
15-12-2022 11:11:32.221045,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.2, 5.678260869565217)","(31.0, 500.0, 272.0)","(4.4, 6.4, 5.822222222222222)","(2.1, 2.38, 2.3757894736842102)"
15-12-2022 11:11:33.119782,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.0, 5.8)","(31.0, 490.0, 267.0)","(4.4, 6.4, 5.822222222222222)","(2.1, 2.38, 2.3757894736842102)"
15-12-2022 11:11:33.939670,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.0, 5.8)","(31.0, 490.0, 267.0)","(4.4, 6.2, 5.295238095238095)","(2.1, 2.38, 2.3757894736842102)"
15-12-2022 11:11:34.762775,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.0, 5.8)","(31.0, 490.0, 267.0)","(4.4, 6.2, 5.866666666666667)","(2.1, 2.36, 2.3568421052631576)"
15-12-2022 11:11:35.673667,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.0, 5.8)","(31.0, 490.0, 267.0)","(4.4, 6.2, 5.866666666666667)","(2.1, 2.36, 2.3568421052631576)"
15-12-2022 11:11:36.574155,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.0, 5.8)","(31.0, 490.0, 267.0)","(4.4, 5.9, 5.433333333333334)","(2.1, 2.36, 2.3568421052631576)"
15-12-2022 11:11:37.416488,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.0, 5.8)","(31.0, 490.0, 267.0)","(4.4, 5.9, 5.355555555555556)","(2.1, 2.38, 2.3797727272727274)"
15-12-2022 11:11:38.216570,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.0, 5.8)","(31.0, 490.0, 267.0)","(4.4, 5.8, 5.252173913043478)","(2.1, 2.4, 2.3946268656716416)"
15-12-2022 11:11:39.049136,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.0, 5.8)","(31.0, 490.0, 267.0)","(4.4, 5.8, 5.252173913043478)","(2.1, 2.4, 2.3946268656716416)"
15-12-2022 11:11:39.915936,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.0, 5.8)","(31.0, 490.0, 267.0)","(4.4, 5.8, 5.252173913043478)","(2.1, 2.4, 2.3946268656716416)"
15-12-2022 11:11:40.804009,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.2, 5.9818181818181815)","(31.0, 490.0, 267.0)","(4.4, 5.9, 5.34)","(2.1, 2.42, 2.4057894736842105)"
15-12-2022 11:11:41.772870,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.9, 5.677777777777778)","(31.0, 490.0, 267.0)","(4.4, 5.6, 5.2631578947368425)","(2.1, 2.42, 2.4057894736842105)"
15-12-2022 11:11:42.650968,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.0, 5.699999999999999)","(31.0, 490.0, 267.0)","(4.4, 5.8, 5.2631578947368425)","(2.1, 2.42, 2.4057894736842105)"
15-12-2022 11:11:43.461890,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.2, 5.9818181818181815)","(31.0, 490.0, 267.0)","(4.4, 5.8, 5.2631578947368425)","(2.1, 2.42, 2.4057894736842105)"
15-12-2022 11:11:44.262304,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.2, 5.9818181818181815)","(31.0, 490.0, 267.0)","(4.4, 5.8, 5.2631578947368425)","(2.1, 2.42, 2.4057894736842105)"
15-12-2022 11:11:45.179384,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.0, 5.652173913043478)","(31.0, 490.0, 267.0)","(4.4, 5.8, 5.2631578947368425)","(2.1, 2.42, 2.4057894736842105)"
15-12-2022 11:11:46.125828,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.2, 5.678260869565217)","(31.0, 490.0, 267.0)","(4.4, 5.9, 5.355555555555556)","(2.1, 2.42, 2.403880597014925)"
15-12-2022 11:11:47.109080,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.2, 5.678260869565217)","(31.0, 490.0, 267.0)","(4.4, 5.9, 5.355555555555556)","(2.1, 2.42, 2.3994202898550725)"
15-12-2022 11:11:48.002919,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.0, 5.646153846153846)","(31.0, 490.0, 222.4)","(4.4, 5.9, 5.2631578947368425)","(2.1, 2.44, 2.3994202898550725)"
15-12-2022 11:11:48.809631,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.0, 5.8)","(31.0, 490.0, 222.4)","(4.4, 5.8, 5.304166666666666)","(2.1, 2.44, 2.3994202898550725)"
15-12-2022 11:11:49.648287,"(4.4, 5.2, 5.050000000000001)","(5.0, 6.0, 5.646153846153846)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.838461538461539)","(2.1, 2.44, 2.366315789473684)"
15-12-2022 11:11:50.640073,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.9, 5.675)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.2631578947368425)","(2.1, 2.44, 2.366315789473684)"
15-12-2022 11:11:51.616870,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.9, 5.675)","(31.0, 480.0, 262.0)","(4.4, 5.8, 5.311111111111111)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:11:52.509788,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.9, 5.675)","(31.0, 480.0, 262.0)","(4.4, 6.2, 5.311111111111111)","(2.1, 2.44, 2.3718918918918916)"
15-12-2022 11:11:53.442558,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.9, 5.675)","(31.0, 480.0, 262.0)","(4.4, 6.2, 5.822222222222223)","(2.1, 2.44, 2.3991304347826086)"
15-12-2022 11:11:54.329351,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.9, 5.675)","(31.0, 470.0, 257.0)","(4.4, 5.9, 5.822222222222223)","(2.1, 2.42, 2.3991304347826086)"
15-12-2022 11:11:55.190954,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.9, 5.675)","(31.0, 470.0, 257.0)","(4.4, 5.9, 5.502702702702703)","(2.1, 2.42, 2.401818181818182)"
15-12-2022 11:11:56.088475,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.9, 5.675)","(31.0, 470.0, 257.0)","(4.4, 5.9, 5.502702702702703)","(2.1, 2.42, 2.4008)"
15-12-2022 11:11:56.988495,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.9, 5.675)","(31.0, 470.0, 257.0)","(4.4, 5.9, 5.502702702702703)","(2.1, 2.42, 2.4008)"
15-12-2022 11:11:57.885840,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.9, 5.675)","(31.0, 470.0, 257.0)","(4.4, 5.8, 5.718181818181818)","(2.1, 2.36, 2.3368421052631576)"
15-12-2022 11:11:58.752036,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.9, 5.675)","(31.0, 470.0, 257.0)","(4.4, 5.8, 5.492307692307692)","(2.1, 2.34, 2.336)"
15-12-2022 11:11:59.646778,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.9, 5.675)","(31.0, 470.0, 257.0)","(4.4, 5.8, 5.492307692307692)","(2.1, 2.42, 2.3575)"
15-12-2022 11:12:00.551619,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.9, 5.675)","(31.0, 470.0, 257.0)","(4.4, 5.8, 5.492307692307692)","(2.1, 2.42, 2.3575)"
15-12-2022 11:12:01.460514,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.9, 5.675)","(31.0, 470.0, 257.0)","(4.4, 5.8, 5.492307692307692)","(2.1, 2.42, 2.3575)"
15-12-2022 11:12:02.365044,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.6, 5.566666666666666)","(31.0, 470.0, 257.0)","(4.4, 5.8, 5.492307692307692)","(2.1, 2.42, 2.3575)"
15-12-2022 11:12:03.202177,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.6, 5.3)","(31.0, 470.0, 257.0)","(4.4, 5.8, 5.492307692307692)","(2.1, 2.42, 2.3575)"
15-12-2022 11:12:04.053114,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.6, 5.5)","(31.0, 470.0, 257.0)","(4.4, 5.8, 5.725)","(2.1, 2.42, 2.3575)"
15-12-2022 11:12:04.940616,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.6, 5.5)","(31.0, 470.0, 257.0)","(4.4, 5.8, 5.725)","(2.1, 2.42, 2.3575)"
15-12-2022 11:12:05.853208,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.6, 5.5)","(31.0, 470.0, 257.0)","(4.4, 5.9, 5.808695652173913)","(2.1, 2.4, 2.36)"
15-12-2022 11:12:06.737593,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.6, 5.5)","(31.0, 470.0, 257.0)","(4.4, 5.9, 5.6)","(2.1, 2.4, 2.36)"
15-12-2022 11:12:07.683434,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.6, 5.557142857142857)","(31.0, 470.0, 257.0)","(4.4, 5.9, 5.6)","(2.1, 2.4, 2.36)"
15-12-2022 11:12:08.609145,"(4.4, 5.2, 5.12)","(5.0, 5.6, 5.557142857142857)","(31.0, 470.0, 257.0)","(4.4, 6.0, 5.629411764705882)","(2.1, 2.4, 2.36)"
15-12-2022 11:12:09.486989,"(4.4, 5.2, 5.12)","(5.0, 5.6, 5.557142857142857)","(31.0, 480.0, 262.0)","(4.4, 6.0, 5.629411764705882)","(2.1, 2.4, 2.36)"
15-12-2022 11:12:10.336316,"(4.4, 5.2, 5.12)","(5.0, 5.6, 5.557142857142857)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.833333333333334)","(2.1, 2.4, 2.36)"
15-12-2022 11:12:11.215743,"(4.4, 5.2, 5.113043478260869)","(5.0, 5.6, 5.557142857142857)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.833333333333334)","(2.1, 2.4, 2.36)"
15-12-2022 11:12:12.142775,"(4.4, 5.2, 5.1230769230769235)","(5.0, 5.6, 5.557142857142857)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.833333333333334)","(2.1, 2.4, 2.32)"
15-12-2022 11:12:13.095136,"(4.4, 5.2, 5.1230769230769235)","(5.0, 5.6, 5.557142857142857)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.833333333333334)","(2.1, 2.4, 2.32)"
15-12-2022 11:12:13.973151,"(4.4, 5.2, 5.075)","(5.0, 5.6, 5.557142857142857)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.833333333333334)","(2.1, 2.4, 2.32)"
15-12-2022 11:12:14.867293,"(4.4, 5.2, 5.1230769230769235)","(5.0, 5.6, 5.557142857142857)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.833333333333334)","(2.1, 2.4, 2.32)"
15-12-2022 11:12:15.733800,"(4.4, 5.2, 5.1230769230769235)","(5.0, 5.6, 5.557142857142857)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.8090909090909095)","(2.1, 2.4, 2.32)"
15-12-2022 11:12:16.590325,"(4.4, 5.2, 5.1230769230769235)","(5.0, 5.6, 5.557142857142857)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.8090909090909095)","(2.1, 2.4, 2.32)"
15-12-2022 11:12:17.436497,"(4.4, 5.2, 5.1230769230769235)","(5.0, 5.6, 5.557142857142857)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.8090909090909095)","(2.1, 2.4, 2.32)"
15-12-2022 11:12:18.373246,"(4.4, 5.2, 5.1230769230769235)","(5.0, 5.9, 5.54)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.65)","(2.1, 2.4, 2.3000000000000003)"
15-12-2022 11:12:19.307882,"(4.4, 5.2, 5.1230769230769235)","(5.0, 5.9, 5.54)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.65)","(2.1, 2.4, 2.3000000000000003)"
15-12-2022 11:12:20.233464,"(4.4, 5.2, 5.1230769230769235)","(5.0, 5.9, 5.54)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.65)","(2.1, 2.4, 2.3000000000000003)"
15-12-2022 11:12:21.109165,"(4.4, 5.2, 5.1230769230769235)","(5.0, 5.8, 5.675)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.65)","(2.1, 2.4, 2.3000000000000003)"
15-12-2022 11:12:21.959015,"(4.4, 5.2, 5.1230769230769235)","(5.0, 5.8, 5.675)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.65)","(2.1, 2.4, 2.3000000000000003)"
15-12-2022 11:12:22.918115,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.8, 5.675)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.65)","(2.1, 2.4, 2.355)"
15-12-2022 11:12:23.800163,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.8, 5.675)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.65)","(2.1, 2.4, 2.355)"
15-12-2022 11:12:24.787176,"(4.4, 5.2, 5.050000000000001)","(5.0, 5.8, 5.675)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.65)","(2.1, 2.4, 2.3463157894736844)"
15-12-2022 11:12:25.671147,"(4.4, 5.2, 5.084615384615385)","(5.0, 5.8, 5.675)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.65)","(2.1, 2.38, 2.3463157894736844)"
15-12-2022 11:12:26.496144,"(4.4, 5.2, 5.084615384615385)","(5.0, 5.8, 5.675)","(31.0, 480.0, 262.0)","(4.4, 5.9, 5.65)","(2.1, 2.38, 2.3463157894736844)"
15-12-2022 11:12:27.432086,"(4.4, 5.2, 5.1)","(5.0, 5.8, 5.675)","(31.0, 480.0, 262.0)","(4.4, 5.4, 5.045454545454546)","(2.1, 2.38, 2.352)"
15-12-2022 11:12:28.387373,"(4.4, 6.2, 5.133333333333334)","(5.0, 5.8, 5.666666666666667)","(31.0, 480.0, 262.0)","(4.4, 5.4, 4.966666666666667)","(2.1, 2.38, 2.3556521739130436)"
15-12-2022 11:12:29.259964,"(4.4, 6.2, 5.133333333333334)","(5.0, 5.8, 5.666666666666667)","(31.0, 480.0, 262.0)","(4.4, 5.4, 4.966666666666667)","(2.1, 2.38, 2.3556521739130436)"
15-12-2022 11:12:30.208133,"(4.4, 6.2, 5.68)","(5.0, 5.8, 5.64)","(31.0, 480.0, 262.0)","(4.4, 5.4, 4.9411764705882355)","(2.1, 2.38, 2.3570212765957446)"
15-12-2022 11:12:31.167957,"(4.4, 6.2, 5.550000000000001)","(5.0, 5.8, 5.7384615384615385)","(31.0, 480.0, 262.0)","(4.4, 5.4, 4.9411764705882355)","(2.1, 2.38, 2.3570212765957446)"
15-12-2022 11:12:31.966108,"(4.4, 6.2, 5.550000000000001)","(5.0, 5.8, 5.7384615384615385)","(31.0, 480.0, 262.0)","(4.4, 5.4, 4.9411764705882355)","(2.1, 2.38, 2.359622641509434)"
15-12-2022 11:12:32.848396,"(4.4, 6.2, 5.550000000000001)","(5.0, 5.8, 5.7384615384615385)","(31.0, 480.0, 262.0)","(4.4, 5.4, 4.9411764705882355)","(2.1, 2.38, 2.359622641509434)"
15-12-2022 11:12:33.788225,"(4.4, 6.2, 5.550000000000001)","(5.0, 5.8, 5.7384615384615385)","(31.0, 480.0, 262.0)","(4.4, 5.4, 4.9411764705882355)","(2.1, 2.38, 2.359622641509434)"
15-12-2022 11:12:34.710168,"(4.4, 6.2, 5.550000000000001)","(5.0, 5.8, 5.7384615384615385)","(31.0, 480.0, 262.0)","(4.4, 5.4, 4.9411764705882355)","(2.1, 2.38, 2.359622641509434)"
15-12-2022 11:12:35.618035,"(4.4, 6.2, 5.6)","(5.0, 5.8, 5.7384615384615385)","(31.0, 480.0, 262.0)","(4.4, 5.4, 4.9411764705882355)","(2.1, 2.38, 2.3235294117647056)"
15-12-2022 11:12:36.618298,"(4.4, 6.2, 5.6)","(5.0, 5.8, 5.7384615384615385)","(31.0, 480.0, 262.0)","(4.4, 5.4, 4.9411764705882355)","(2.1, 2.38, 2.3235294117647056)"
15-12-2022 11:12:37.668625,"(4.4, 6.2, 5.6)","(5.0, 5.8, 5.7384615384615385)","(31.0, 480.0, 262.0)","(4.4, 5.4, 4.9411764705882355)","(2.1, 2.38, 2.3235294117647056)"
15-12-2022 11:12:38.707271,"(4.4, 6.0, 5.742857142857143)","(5.0, 5.8, 5.770370370370371)","(31.0, 480.0, 263.0)","(4.4, 5.3, 5.085714285714285)","(2.1, 2.38, 2.307272727272727)"
15-12-2022 11:12:39.743981,"(4.4, 6.0, 5.742857142857143)","(5.0, 5.8, 5.773333333333333)","(31.0, 480.0, 263.0)","(4.4, 5.3, 5.085714285714285)","(2.1, 2.38, 2.307272727272727)"
15-12-2022 11:12:40.797067,"(4.4, 6.0, 5.742857142857143)","(5.0, 5.8, 5.773333333333333)","(31.0, 480.0, 263.0)","(4.4, 5.3, 5.085714285714285)","(2.1, 2.38, 2.307272727272727)"
15-12-2022 11:12:41.827738,"(4.4, 6.0, 5.742857142857143)","(5.0, 5.8, 5.773333333333333)","(31.0, 480.0, 263.0)","(4.4, 5.3, 5.085714285714285)","(2.1, 2.38, 2.307272727272727)"
15-12-2022 11:12:42.902825,"(4.4, 6.0, 5.742857142857143)","(5.0, 5.8, 5.72)","(31.0, 480.0, 263.0)","(4.4, 5.3, 4.933333333333334)","(2.1, 2.38, 2.357674418604651)"
15-12-2022 11:12:44.013977,"(4.4, 6.0, 5.742857142857143)","(5.0, 5.8, 5.72)","(31.0, 480.0, 263.0)","(4.4, 5.4, 5.2)","(2.1, 2.38, 2.357674418604651)"
15-12-2022 11:12:45.099766,"(4.4, 5.5, 5.4)","(5.0, 5.8, 5.716666666666667)","(31.0, 480.0, 263.0)","(4.4, 5.5, 5.2)","(2.1, 2.38, 2.357674418604651)"
15-12-2022 11:12:46.141850,"(4.4, 6.0, 5.822222222222222)","(5.0, 5.8, 5.65)","(31.0, 480.0, 263.0)","(4.4, 5.5, 4.947619047619048)","(2.1, 2.38, 2.357674418604651)"
15-12-2022 11:12:47.168193,"(4.4, 5.9, 5.488235294117647)","(5.0, 5.8, 5.65)","(31.0, 480.0, 335.3333333333333)","(4.4, 5.4, 4.9714285714285715)","(2.1, 2.38, 2.32)"
15-12-2022 11:12:48.200058,"(4.4, 5.9, 5.488235294117647)","(5.0, 5.8, 5.65)","(31.0, 480.0, 335.3333333333333)","(4.4, 5.4, 4.9714285714285715)","(2.1, 2.38, 2.32)"
15-12-2022 11:12:49.258967,"(4.4, 5.9, 5.526666666666667)","(5.0, 5.8, 5.65)","(31.0, 480.0, 335.3333333333333)","(4.4, 5.4, 4.9714285714285715)","(2.1, 2.38, 2.2927272727272725)"
15-12-2022 11:12:50.289709,"(4.4, 5.9, 5.526666666666667)","(5.0, 5.8, 5.65)","(31.0, 480.0, 335.3333333333333)","(4.4, 5.4, 4.9714285714285715)","(2.1, 2.38, 2.2927272727272725)"
15-12-2022 11:12:51.246202,"(4.4, 5.9, 5.526666666666667)","(5.0, 5.8, 5.65)","(31.0, 480.0, 335.3333333333333)","(4.4, 5.4, 4.9714285714285715)","(2.1, 2.38, 2.2927272727272725)"
15-12-2022 11:12:52.174931,"(4.4, 5.8, 5.433333333333334)","(5.0, 5.9, 5.642857142857143)","(31.0, 480.0, 335.3333333333333)","(4.4, 5.4, 4.9714285714285715)","(2.1, 2.38, 2.2927272727272725)"
15-12-2022 11:12:53.086374,"(4.4, 5.8, 5.433333333333334)","(5.0, 5.9, 5.642857142857143)","(31.0, 480.0, 335.3333333333333)","(4.4, 5.4, 4.9714285714285715)","(2.1, 2.38, 2.2927272727272725)"
15-12-2022 11:12:54.110038,"(4.4, 5.8, 5.433333333333334)","(5.0, 5.9, 5.642857142857143)","(31.0, 480.0, 335.3333333333333)","(4.4, 5.4, 5.042857142857144)","(2.1, 2.38, 2.334285714285714)"
15-12-2022 11:12:55.146040,"(4.4, 5.9, 5.565217391304348)","(5.0, 5.9, 5.710526315789474)","(31.0, 480.0, 335.3333333333333)","(4.4, 5.4, 5.042857142857144)","(2.1, 2.38, 2.334285714285714)"
15-12-2022 11:12:56.160376,"(4.4, 5.9, 5.603846153846154)","(5.0, 5.9, 5.710526315789474)","(31.0, 480.0, 335.3333333333333)","(4.4, 5.4, 5.042857142857144)","(2.1, 2.38, 2.334285714285714)"
15-12-2022 11:12:57.130311,"(4.4, 6.0, 5.866666666666667)","(5.0, 5.9, 5.859090909090909)","(31.0, 480.0, 335.3333333333333)","(4.4, 5.4, 5.042857142857144)","(2.1, 2.38, 2.334285714285714)"
15-12-2022 11:12:58.012889,"(4.4, 5.9, 5.603846153846154)","(5.0, 5.9, 5.859090909090909)","(31.0, 480.0, 335.3333333333333)","(4.4, 5.4, 5.042857142857144)","(2.1, 2.38, 2.334285714285714)"
15-12-2022 11:12:58.951671,"(4.4, 5.9, 5.603846153846154)","(5.0, 5.9, 5.859090909090909)","(31.0, 480.0, 335.3333333333333)","(4.4, 5.4, 5.042857142857144)","(2.1, 2.38, 2.334285714285714)"
15-12-2022 11:12:59.959326,"(4.4, 5.9, 5.565217391304348)","(5.0, 5.9, 5.859090909090909)","(31.0, 480.0, 335.3333333333333)","(4.4, 5.4, 5.042857142857144)","(2.1, 2.38, 2.334285714285714)"
15-12-2022 11:13:00.959582,"(4.4, 5.9, 5.565217391304348)","(5.0, 5.9, 5.859090909090909)","(31.0, 480.0, 335.3333333333333)","(4.4, 5.4, 5.042857142857144)","(2.1, 2.38, 2.334285714285714)"
15-12-2022 11:13:01.958998,"(4.4, 6.0, 5.84)","(5.0, 5.9, 5.859090909090909)","(31.0, 480.0, 335.3333333333333)","(4.4, 5.4, 5.1899999999999995)","(2.1, 2.38, 2.368148148148148)"
15-12-2022 11:13:02.820235,"(4.4, 5.5, 5.4)","(5.0, 5.9, 5.859090909090909)","(31.0, 480.0, 263.0)","(4.4, 5.4, 5.1899999999999995)","(2.1, 2.38, 2.368148148148148)"
