,Whiskey Business,Amber Days,Have A Heart,Dream Dancer,Godges,Cheeky Willow,Cake Is Good,Dayseas Rikki
06-01-2023 16:05:48.966255,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:05:50.033327,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:05:51.050215,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:05:52.157612,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:05:53.283853,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:05:54.402269,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:05:55.535725,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:05:56.688320,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:05:57.850380,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:05:58.980623,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:00.069459,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:01.187824,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:02.263923,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:03.346007,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:04.528973,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:05.716679,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:06.875913,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:07.974714,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:09.007211,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:10.026669,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:11.163918,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:12.263710,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:13.469089,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:14.624539,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:15.730333,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:16.830246,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:17.891995,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:18.958453,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:20.116194,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:21.214380,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:22.358433,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:23.556157,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:24.684630,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:25.759377,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:26.813655,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:27.835404,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:28.921105,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:30.023801,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:31.185436,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:32.349361,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:33.479362,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:34.555917,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:35.664423,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:36.751635,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:37.881744,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:39.006204,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:40.248360,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:41.478735,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:42.616859,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:43.790902,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:44.878631,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:46.012555,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:47.019772,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:48.106138,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:49.231162,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:50.452025,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:51.603622,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:52.645391,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:53.690280,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:54.781303,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:55.945955,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:57.106027,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:58.270778,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:06:59.387376,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.9222222222222225)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:00.467159,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:01.573441,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:02.629634,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:03.705074,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:04.824140,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:05.996939,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:07.133604,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:08.310732,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:09.371121,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:10.429240,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:11.423968,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:12.507553,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:13.593767,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:14.699117,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:15.755861,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:16.862295,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:17.930659,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:07:18.999875,"(2.3, 3.6, 2.3309523809523807)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 7.814285714285714)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
