,Smash Ready,Its Better,Diamond Harmony,Money Bags,Jocelyn,Edge Of Reason,Sadiki Bale,Taieri Missile
12-01-2023 15:46:32.983162,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 10.647368421052633)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:34.201181,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 10.647368421052633)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:35.473887,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 10.647368421052633)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:36.857272,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 10.647368421052633)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:38.206647,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 10.647368421052633)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:39.555884,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 10.647368421052633)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:40.950502,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:42.402484,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:43.927207,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:45.163231,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:46.330683,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:47.569557,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:48.855258,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:50.030392,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:51.150121,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:52.362007,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:53.614541,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:54.939506,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:56.205839,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:57.456160,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:58.647869,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:46:59.883228,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:01.139465,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:02.317109,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:03.550480,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:04.773127,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:06.025538,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:07.349307,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:08.536227,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:09.647511,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:10.854984,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:12.094636,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:13.294241,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:14.345899,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:15.481659,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.35)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:16.722877,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:18.000291,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:19.269298,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:20.497074,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:21.629182,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:22.757218,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:23.914578,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:25.181551,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:26.551418,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:27.802702,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:29.117738,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:30.242002,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:31.693432,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:33.255324,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:34.449202,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:35.795900,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:36.975970,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:38.133342,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:39.497905,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:40.728728,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:41.905329,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:43.323795,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:44.876873,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:46.333354,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:47.691706,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:49.196382,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:50.482811,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:51.752296,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:52.952995,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:54.269881,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:55.499553,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:56.668104,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:57.922516,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:47:59.125777,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:48:00.403820,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:48:01.669813,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:48:02.904799,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:48:04.172806,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:48:05.321973,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:48:06.414481,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.0)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:48:07.568123,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.969230769230769)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:48:08.729916,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.969230769230769)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:48:09.869448,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 7.969230769230769)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:48:10.902148,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.909090909090909)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:48:12.006631,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.909090909090909)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
12-01-2023 15:48:13.086889,"(6.0, 10.5, 9.757894736842106)","(6.0, 10.5, 9.757894736842106)","(4.6, 8.4, 6.909090909090909)","(14.0, 29.0, 26.642857142857142)","(18.0, 140.0, 81.5)","(3.7, 12.5, 7.115384615384616)","(3.6, 5.6, 4.327272727272727)","(11.0, 23.0, 21.488888888888887)"
