,Rocking Bugatti,Hurricane Hall,Major Watson Nz,Our Madiba Nz,Ultimate Force,Bide Our Time,Belittled,Rocket Boy,Tupelo Beach,Daylight At Dawn
07-01-2023 15:41:08.515389,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:09.692233,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:10.875013,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:12.104301,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:13.395322,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:14.831163,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:16.196754,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:17.539825,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:18.887288,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:20.424169,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:21.818843,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:23.153802,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:24.717250,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:26.113927,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:27.411004,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:28.852344,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:30.157708,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:31.594082,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:32.922521,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:34.277128,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:35.552252,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:36.763997,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:38.111643,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:39.356248,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:40.644393,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:41.924782,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:43.169944,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:44.399363,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:45.622431,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:46.810019,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:48.001098,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:49.213171,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:50.418486,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:51.672340,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:52.891758,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:54.087794,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:55.369359,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:56.641720,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:57.920927,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:41:59.165841,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:00.389805,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:01.639665,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:02.887145,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:04.160738,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:05.560109,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:07.133347,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:08.580943,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:09.785891,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:10.997445,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:12.225571,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:13.492159,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:14.767012,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:16.059835,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:17.363241,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:18.682165,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:19.978774,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:21.363414,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:22.667959,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:23.960261,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:25.208299,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:26.503603,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:27.733221,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:29.002087,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:30.335793,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:31.647859,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:33.013242,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:34.383461,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:35.744561,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:37.111818,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:38.458094,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:39.783862,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:41.121949,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:42.552352,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:42:43.918095,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 160.0, 149.45454545454544)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
