,Shintaro Fury,Finniss Spice,Newtons Law,Recommend,Bag The Cash,Big Merv,Velocity Corene,Irish Gem
07-01-2023 10:53:53.793589,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 7.65)","(9.0, 17.5, 11.833333333333334)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 8.5)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:53:54.781362,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 7.65)","(9.0, 17.5, 11.833333333333334)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 8.5)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:53:55.807511,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 7.65)","(9.0, 17.5, 11.833333333333334)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 8.5)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:53:56.829638,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 7.65)","(9.0, 17.5, 11.833333333333334)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 8.5)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:53:57.865076,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 7.65)","(9.0, 17.5, 11.833333333333334)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 8.5)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:53:58.813664,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 7.65)","(9.0, 17.5, 11.833333333333334)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 8.5)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:53:59.810570,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 7.65)","(9.0, 17.5, 11.833333333333334)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 8.5)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:54:00.778195,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 7.65)","(9.0, 17.5, 11.833333333333334)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 8.5)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:54:01.850741,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 7.65)","(9.0, 17.5, 11.833333333333334)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 8.5)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:54:02.948165,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 7.65)","(9.0, 17.5, 11.833333333333334)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 8.5)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:54:04.116861,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 7.65)","(9.0, 17.5, 11.833333333333334)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 8.5)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:54:05.268006,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 7.65)","(9.0, 17.5, 11.833333333333334)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 8.5)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:54:06.353883,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 7.65)","(9.0, 17.5, 11.833333333333334)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 8.5)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:54:07.516536,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 7.65)","(9.0, 17.5, 11.833333333333334)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 9.477777777777778)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:54:08.636575,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 7.65)","(9.0, 17.5, 11.833333333333334)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 8.5)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:54:09.705113,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 7.65)","(9.0, 17.5, 11.833333333333334)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 8.5)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:54:10.752437,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 7.65)","(9.0, 17.5, 11.566666666666666)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 8.5)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:54:11.941262,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.85)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.859999999999999)","(13.0, 27.0, 19.5)","(5.5, 10.0, 8.5)","(6.5, 12.0, 10.133333333333333)"
07-01-2023 10:54:13.049245,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.85)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.24)","(4.0, 5.6, 4.5)","(13.0, 27.0, 18.11111111111111)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.325)"
07-01-2023 10:54:14.137755,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.594827586206897)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.325)"
07-01-2023 10:54:15.305779,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.125)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:16.502194,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:17.574790,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:18.670018,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:19.815932,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:20.875860,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:21.920080,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:22.997018,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:24.070466,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:25.134174,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:26.258183,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:27.406672,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:28.442796,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:29.476201,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:30.558366,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:31.635284,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:32.692930,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:33.786048,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:34.926417,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:36.007685,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:37.032204,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.321428571428571)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:38.073951,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:39.087502,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.966666666666667)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:40.066640,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.299999999999999)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:41.182895,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.299999999999999)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:42.273934,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:43.274966,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:44.303048,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:45.356171,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:46.325113,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:47.411382,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:48.533003,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:49.600248,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:50.736169,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:51.809587,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:52.876972,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:53.874329,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:55.094711,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:56.339125,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:57.512309,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:58.706485,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:54:59.907341,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.646551724137931)","(13.0, 27.0, 14.083333333333334)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:55:00.970519,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.65)","(13.0, 27.0, 20.846153846153847)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:55:02.061226,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.65)","(13.0, 27.0, 21.285714285714285)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:55:03.194586,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.181818181818182)","(4.0, 5.5, 4.65)","(13.0, 27.0, 21.285714285714285)","(5.5, 10.0, 9.25)","(6.5, 12.0, 11.35)"
07-01-2023 10:55:04.291392,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.2, 8.181818181818182)","(4.0, 5.5, 4.65)","(13.0, 27.0, 21.285714285714285)","(5.5, 10.0, 7.166666666666666)","(6.5, 12.0, 11.35)"
07-01-2023 10:55:05.433017,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.2, 8.436363636363636)","(4.0, 5.5, 4.65)","(13.0, 27.0, 17.700000000000003)","(5.5, 10.5, 7.166666666666666)","(6.5, 12.0, 11.35)"
07-01-2023 10:55:06.604192,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.65)","(13.0, 27.0, 17.700000000000003)","(5.5, 10.5, 7.166666666666666)","(6.5, 12.0, 11.35)"
07-01-2023 10:55:07.840963,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 5.115753424657534)","(13.0, 27.0, 17.700000000000003)","(5.5, 10.5, 7.166666666666666)","(6.5, 12.0, 11.35)"
07-01-2023 10:55:09.065139,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.317391304347826)","(13.0, 27.0, 17.700000000000003)","(5.5, 10.5, 7.166666666666666)","(6.5, 12.0, 11.35)"
07-01-2023 10:55:10.195448,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 12.1)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.3076923076923075)","(13.0, 27.0, 17.700000000000003)","(5.5, 10.5, 7.166666666666666)","(6.5, 12.0, 11.35)"
07-01-2023 10:55:11.358872,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 11.833333333333334)","(6.0, 9.6, 8.436363636363636)","(4.0, 5.5, 4.625)","(13.0, 27.0, 13.5)","(5.5, 10.5, 7.166666666666666)","(6.5, 12.0, 11.35)"
07-01-2023 10:55:12.489347,"(6.0, 10.5, 6.607692307692308)","(4.8, 10.0, 8.5)","(9.0, 17.5, 15.425)","(6.0, 9.6, 8.6)","(4.0, 5.3, 4.625)","(13.0, 27.0, 18.84375)","(5.5, 10.5, 7.0)","(6.5, 12.0, 11.444444444444445)"
07-01-2023 10:55:13.576914,"(6.0, 10.5, 7.523529411764706)","(4.8, 10.0, 8.5)","(9.0, 17.5, 15.425)","(6.0, 9.6, 8.6)","(4.0, 5.3, 4.625)","(13.0, 27.0, 18.84375)","(5.5, 10.5, 7.300000000000001)","(6.5, 12.0, 11.314285714285713)"
07-01-2023 10:55:14.747325,"(6.0, 10.5, 7.588235294117647)","(4.8, 10.0, 8.5)","(9.0, 17.5, 15.655555555555555)","(6.0, 9.6, 8.6)","(4.0, 5.3, 4.375925925925926)","(13.0, 27.0, 14.4)","(5.5, 10.5, 6.5)","(6.5, 12.0, 11.314285714285713)"
07-01-2023 10:55:15.939083,"(6.0, 10.5, 7.588235294117647)","(4.8, 10.0, 8.5)","(9.0, 17.5, 15.655555555555555)","(6.0, 9.6, 8.6)","(4.0, 5.1, 4.375925925925926)","(13.0, 27.0, 14.4)","(5.5, 10.5, 7.233333333333333)","(6.5, 12.0, 11.314285714285713)"
07-01-2023 10:55:17.095359,"(6.0, 10.5, 7.588235294117647)","(4.8, 10.0, 8.5)","(9.0, 17.5, 14.48181818181818)","(6.0, 9.6, 8.6)","(4.0, 5.1, 4.375925925925926)","(13.0, 27.0, 14.555555555555555)","(5.5, 10.5, 7.071428571428571)","(6.5, 12.0, 11.225)"
07-01-2023 10:55:18.228665,"(6.0, 10.5, 8.154545454545454)","(4.8, 10.5, 6.269230769230769)","(9.0, 17.5, 13.55)","(6.0, 9.6, 8.6)","(4.0, 5.1, 4.375925925925926)","(13.0, 27.0, 13.875)","(5.5, 10.5, 7.071428571428571)","(6.5, 12.5, 10.866666666666667)"
07-01-2023 10:55:19.366584,"(6.0, 10.5, 7.766666666666667)","(4.8, 10.5, 6.269230769230769)","(9.0, 17.5, 15.242857142857142)","(6.0, 9.6, 8.6)","(4.0, 5.1, 4.375925925925926)","(13.0, 27.0, 13.736842105263158)","(5.5, 10.5, 7.142857142857142)","(6.5, 12.5, 10.533333333333333)"
07-01-2023 10:55:20.495449,"(6.0, 9.2, 8.08)","(4.8, 10.5, 6.269230769230769)","(9.0, 17.0, 15.2)","(6.0, 9.6, 8.6)","(4.0, 5.1, 4.375925925925926)","(13.0, 27.0, 13.736842105263158)","(5.5, 10.5, 7.142857142857142)","(6.5, 12.0, 10.533333333333333)"
07-01-2023 10:55:21.574189,"(6.0, 9.2, 8.08)","(4.8, 10.5, 7.444444444444445)","(9.0, 17.0, 15.2)","(6.0, 9.6, 8.6)","(4.0, 5.1, 4.375925925925926)","(13.0, 27.0, 19.5)","(5.5, 10.5, 7.142857142857142)","(6.5, 12.0, 10.533333333333333)"
07-01-2023 10:55:22.727353,"(6.0, 9.2, 8.08)","(4.8, 10.5, 7.329411764705882)","(9.0, 17.0, 15.338461538461537)","(6.0, 9.6, 8.6)","(4.0, 5.1, 4.375925925925926)","(13.0, 26.0, 19.5)","(5.5, 10.5, 7.214285714285714)","(6.5, 12.0, 10.2)"
07-01-2023 10:55:23.891615,"(6.0, 9.2, 7.8999999999999995)","(4.8, 10.5, 7.329411764705882)","(9.0, 17.0, 16.5625)","(6.0, 9.6, 8.6)","(4.0, 5.1, 4.375925925925926)","(13.0, 26.0, 19.5)","(5.5, 10.5, 8.30952380952381)","(6.5, 12.0, 10.666666666666666)"
07-01-2023 10:55:25.034196,"(6.0, 9.6, 8.0)","(4.8, 10.5, 7.329411764705882)","(9.0, 17.5, 16.666666666666668)","(6.0, 9.6, 8.6)","(4.0, 5.1, 4.375925925925926)","(13.0, 26.0, 19.5)","(5.5, 10.5, 8.40909090909091)","(6.5, 12.0, 10.666666666666666)"
07-01-2023 10:55:26.176936,"(6.0, 9.6, 8.0)","(4.8, 10.5, 7.329411764705882)","(9.0, 17.5, 16.666666666666668)","(6.0, 9.6, 8.6)","(4.0, 5.1, 4.375925925925926)","(13.0, 26.0, 13.764705882352942)","(5.5, 10.5, 8.40909090909091)","(6.5, 12.0, 10.666666666666666)"
