,Clockstrikestwelve,Thats Amare,Shezaghost,Scherzo,Madeira Wine,Rev Ree,Trojan Clubhouse
08-01-2023 09:00:24.668014,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:25.771107,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:26.866661,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:27.973145,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:29.071627,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:30.150062,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:31.263642,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:32.348510,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:33.435363,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:34.547824,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:35.628015,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:36.711859,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:37.804425,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:38.923757,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:40.029639,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:41.108899,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:42.203464,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:43.303032,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:44.419827,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:45.539765,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:46.624899,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:47.724286,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:48.834455,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:49.943009,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:51.044233,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:52.138733,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:53.238396,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:54.335035,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:55.429644,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:56.515848,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:57.632194,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:58.725451,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:00:59.828839,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:00.928073,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:02.052628,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:03.163764,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:04.272671,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:05.372403,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:06.467265,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:07.560384,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:08.663933,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:09.773628,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:10.881011,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:11.975815,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:13.076944,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:14.172941,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:15.288791,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:16.380616,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:17.473140,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:18.545614,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:19.646065,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:20.725025,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:21.835615,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:22.955345,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:24.036543,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:25.147641,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:26.271466,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:27.371616,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:28.474891,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:29.572921,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:30.681368,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:31.799227,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:32.910568,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:33.998708,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:35.108586,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:36.205101,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:37.288934,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:38.379276,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:39.471030,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:40.573595,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:41.669587,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:42.771180,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:43.857770,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:44.932891,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:46.035241,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:47.139540,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:48.228830,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:49.319887,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:50.434952,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:51.515653,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:52.614478,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:53.731022,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:54.833312,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:55.923515,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:57.025992,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:58.148234,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:01:59.247855,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:00.363542,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:01.471490,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:02.572402,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:03.657667,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:04.759135,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:05.834217,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:06.897480,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:07.996779,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:09.139837,"(3.3, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:10.208719,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:11.287727,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:12.381252,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:13.500492,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:14.617805,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:15.745127,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:16.834345,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:17.924144,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:19.010670,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:20.121917,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:21.230939,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:22.317279,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:23.445024,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:24.542970,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:25.627358,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:26.701059,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:27.811067,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:28.909829,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:29.996190,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:31.113612,"(3.3, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:32.188021,"(3.4, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:33.248497,"(3.4, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:34.349929,"(3.4, 99999, 99990)","(6.0, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:02:35.413118,"(3.4, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)"
