,Augusto Bravo,Charmed Destiny,Gentacheeva,Irish Knight,Sunday Bowler,Nairobi,Xylina Warrior,Monks
04-01-2023 12:02:16.791260,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.4, 2.3960526315789474)","(21.0, 55.0, 47.57142857142857)","(6.0, 7.6, 7.553846153846154)","(91.0, 210.0, 178.0)","(21.0, 44.0, 39.0)","(5.0, 6.4, 6.265030674846626)","(3.9, 4.8, 4.776623376623377)"
04-01-2023 12:02:18.305981,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.4, 2.3960526315789474)","(21.0, 55.0, 47.57142857142857)","(6.0, 7.6, 7.553846153846154)","(91.0, 210.0, 178.0)","(21.0, 44.0, 39.0)","(5.0, 6.4, 6.2823529411764705)","(3.9, 4.8, 4.776623376623377)"
04-01-2023 12:02:20.859252,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.4, 2.3960526315789474)","(21.0, 55.0, 47.57142857142857)","(6.0, 7.8, 7.65)","(91.0, 210.0, 178.0)","(21.0, 44.0, 39.0)","(5.0, 6.4, 6.2823529411764705)","(3.9, 4.8, 4.776623376623377)"
04-01-2023 12:02:22.331849,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.4, 2.3955882352941176)","(21.0, 55.0, 47.57142857142857)","(6.0, 7.8, 7.707692307692308)","(91.0, 210.0, 178.0)","(21.0, 44.0, 39.0)","(5.0, 6.4, 6.2823529411764705)","(3.9, 4.8, 4.776623376623377)"
04-01-2023 12:02:23.596558,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.4, 2.3912765957446807)","(21.0, 55.0, 47.57142857142857)","(6.0, 7.8, 7.707692307692308)","(91.0, 210.0, 178.0)","(21.0, 44.0, 37.07692307692308)","(5.0, 6.4, 6.2823529411764705)","(3.9, 4.8, 4.776623376623377)"
04-01-2023 12:02:24.796198,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 47.57142857142857)","(6.0, 7.8, 7.74)","(91.0, 210.0, 178.0)","(21.0, 44.0, 37.07692307692308)","(5.0, 6.4, 6.2823529411764705)","(3.9, 4.8, 4.772307692307693)"
04-01-2023 12:02:25.974988,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 47.57142857142857)","(6.0, 7.8, 7.74)","(91.0, 210.0, 178.0)","(21.0, 44.0, 37.07692307692308)","(5.0, 6.4, 6.281578947368422)","(3.9, 4.8, 4.7701492537313435)"
04-01-2023 12:02:27.342525,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 47.57142857142857)","(6.0, 7.8, 7.74)","(91.0, 210.0, 178.0)","(21.0, 44.0, 36.5)","(5.0, 6.4, 6.281578947368422)","(3.9, 4.8, 4.7701492537313435)"
04-01-2023 12:02:28.606199,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 47.57142857142857)","(6.0, 7.8, 7.74)","(91.0, 210.0, 178.0)","(21.0, 44.0, 36.5)","(5.0, 6.4, 6.281578947368422)","(3.9, 4.8, 4.7701492537313435)"
04-01-2023 12:02:29.737456,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 47.57142857142857)","(6.0, 7.8, 7.75)","(91.0, 210.0, 178.0)","(21.0, 44.0, 36.5)","(5.0, 6.4, 6.281578947368422)","(3.9, 4.8, 4.7701492537313435)"
04-01-2023 12:02:30.862685,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 47.57142857142857)","(6.0, 7.8, 7.75)","(91.0, 210.0, 178.0)","(21.0, 44.0, 37.63636363636363)","(5.0, 6.4, 6.281578947368422)","(3.9, 4.8, 4.7701492537313435)"
04-01-2023 12:02:31.978551,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 47.57142857142857)","(6.0, 7.8, 7.75)","(91.0, 210.0, 178.0)","(21.0, 44.0, 37.63636363636363)","(5.0, 6.4, 6.281578947368422)","(3.9, 4.8, 4.7701492537313435)"
04-01-2023 12:02:33.080991,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 52.411764705882355)","(6.0, 7.8, 8.038095238095238)","(91.0, 210.0, 195.0)","(21.0, 44.0, 37.333333333333336)","(5.0, 6.4, 6.092523364485982)","(3.9, 4.8, 4.789285714285715)"
04-01-2023 12:02:34.201925,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 52.411764705882355)","(6.0, 8.4, 8.08)","(91.0, 210.0, 195.0)","(21.0, 44.0, 37.63636363636363)","(5.0, 6.2, 5.972727272727273)","(3.9, 4.8, 4.78974358974359)"
04-01-2023 12:02:35.317147,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(91.0, 210.0, 195.0)","(21.0, 44.0, 37.63636363636363)","(5.0, 6.0, 5.972727272727273)","(3.9, 4.8, 4.78974358974359)"
04-01-2023 12:02:36.348329,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(91.0, 210.0, 195.0)","(21.0, 44.0, 37.63636363636363)","(5.0, 6.0, 5.972727272727273)","(3.9, 4.8, 4.78974358974359)"
04-01-2023 12:02:37.368403,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(91.0, 210.0, 195.0)","(21.0, 44.0, 37.63636363636363)","(5.0, 6.0, 5.972727272727273)","(3.9, 4.8, 4.78974358974359)"
04-01-2023 12:02:38.457610,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(91.0, 210.0, 195.0)","(21.0, 44.0, 37.63636363636363)","(5.0, 6.0, 5.955)","(3.9, 4.8, 4.78974358974359)"
04-01-2023 12:02:39.473503,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(91.0, 210.0, 195.0)","(21.0, 44.0, 37.63636363636363)","(5.0, 6.0, 5.955)","(3.9, 4.8, 4.78974358974359)"
04-01-2023 12:02:40.596962,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(91.0, 210.0, 195.0)","(21.0, 44.0, 37.63636363636363)","(5.0, 6.0, 5.955)","(3.9, 4.8, 4.78974358974359)"
04-01-2023 12:02:41.930351,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(91.0, 210.0, 195.0)","(21.0, 44.0, 37.63636363636363)","(5.0, 6.0, 5.955)","(3.9, 4.8, 4.78974358974359)"
04-01-2023 12:02:43.045157,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(91.0, 210.0, 195.0)","(21.0, 44.0, 37.63636363636363)","(5.0, 6.0, 5.955)","(3.9, 4.8, 4.78974358974359)"
04-01-2023 12:02:44.219199,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(91.0, 210.0, 195.0)","(21.0, 44.0, 37.63636363636363)","(5.0, 6.0, 5.955)","(3.9, 4.8, 4.78974358974359)"
04-01-2023 12:02:45.407199,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(91.0, 210.0, 195.0)","(21.0, 44.0, 37.63636363636363)","(5.0, 6.0, 5.955)","(3.9, 4.8, 4.78974358974359)"
04-01-2023 12:02:46.429571,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(91.0, 210.0, 195.0)","(21.0, 44.0, 37.63636363636363)","(5.0, 6.0, 5.955)","(3.9, 4.8, 4.78974358974359)"
04-01-2023 12:02:47.594045,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(91.0, 210.0, 195.0)","(21.0, 44.0, 37.63636363636363)","(5.0, 6.0, 5.955)","(3.9, 4.8, 4.78974358974359)"
04-01-2023 12:02:48.826662,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(91.0, 210.0, 195.0)","(21.0, 44.0, 37.63636363636363)","(5.0, 6.0, 5.955)","(3.9, 4.8, 4.78974358974359)"
04-01-2023 12:02:49.951463,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(91.0, 210.0, 195.0)","(21.0, 44.0, 37.63636363636363)","(5.0, 6.0, 5.955)","(3.9, 4.8, 4.78974358974359)"
04-01-2023 12:02:51.094892,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.38, 2.3784046692607004)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(81.0, 210.0, 195.0)","(21.0, 44.0, 36.0)","(5.0, 6.0, 5.897142857142857)","(3.9, 4.8, 4.799431818181818)"
04-01-2023 12:02:52.177890,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.398253968253968)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(81.0, 210.0, 195.0)","(21.0, 38.0, 40.0)","(5.0, 6.0, 5.861538461538461)","(3.9, 4.8, 4.785635359116022)"
04-01-2023 12:02:53.177729,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.398253968253968)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(81.0, 210.0, 195.0)","(21.0, 44.0, 38.90909090909091)","(5.0, 6.0, 5.861538461538461)","(3.9, 4.8, 4.787192118226601)"
04-01-2023 12:02:54.200214,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.39765625)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(81.0, 210.0, 195.0)","(21.0, 44.0, 38.90909090909091)","(5.0, 6.0, 5.861538461538461)","(3.9, 4.8, 4.787192118226601)"
04-01-2023 12:02:55.233862,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.39765625)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(81.0, 210.0, 195.0)","(21.0, 44.0, 38.90909090909091)","(5.0, 6.0, 5.861538461538461)","(3.9, 4.8, 4.787192118226601)"
04-01-2023 12:02:56.339615,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.39765625)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(81.0, 210.0, 195.0)","(21.0, 44.0, 38.90909090909091)","(5.0, 6.0, 5.861538461538461)","(3.9, 4.8, 4.775471698113208)"
04-01-2023 12:02:57.515236,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.39765625)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(81.0, 210.0, 195.0)","(21.0, 44.0, 38.90909090909091)","(5.0, 6.0, 5.861538461538461)","(3.9, 4.8, 4.775471698113208)"
04-01-2023 12:02:58.639271,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.39765625)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(81.0, 210.0, 195.0)","(21.0, 44.0, 38.90909090909091)","(5.0, 6.0, 5.861538461538461)","(3.9, 4.8, 4.775471698113208)"
04-01-2023 12:02:59.677483,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.39765625)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(81.0, 210.0, 195.0)","(21.0, 44.0, 38.90909090909091)","(5.0, 6.0, 5.861538461538461)","(3.9, 4.8, 4.775471698113208)"
04-01-2023 12:03:00.666263,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.39765625)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(81.0, 210.0, 195.0)","(21.0, 44.0, 38.90909090909091)","(5.0, 6.0, 5.861538461538461)","(3.9, 4.8, 4.775471698113208)"
04-01-2023 12:03:01.675110,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.39765625)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(81.0, 210.0, 195.0)","(21.0, 44.0, 38.90909090909091)","(5.0, 6.0, 5.861538461538461)","(3.9, 4.8, 4.775471698113208)"
04-01-2023 12:03:02.693515,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.39765625)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(81.0, 210.0, 195.0)","(21.0, 44.0, 38.90909090909091)","(5.0, 6.0, 5.861538461538461)","(3.9, 4.8, 4.779527559055118)"
04-01-2023 12:03:03.786965,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.39765625)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(81.0, 210.0, 195.0)","(21.0, 44.0, 38.90909090909091)","(5.0, 6.0, 5.854054054054054)","(3.9, 4.8, 4.779527559055118)"
04-01-2023 12:03:04.858356,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.39765625)","(21.0, 55.0, 52.904761904761905)","(6.0, 8.4, 8.16)","(81.0, 210.0, 195.0)","(21.0, 44.0, 38.90909090909091)","(5.0, 5.9, 5.808108108108108)","(3.9, 4.8, 4.779527559055118)"
04-01-2023 12:03:05.910705,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.398253968253968)","(21.0, 55.0, 80.8)","(6.0, 8.4, 8.213333333333333)","(81.0, 210.0, 230.0)","(21.0, 44.0, 40.266666666666666)","(5.0, 5.9, 5.804761904761905)","(3.9, 4.8, 4.776515151515151)"
04-01-2023 12:03:07.052992,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.3970057581573894)","(21.0, 90.0, 82.0)","(6.0, 8.4, 8.213333333333333)","(81.0, 330.0, 264.0)","(21.0, 44.0, 40.266666666666666)","(5.0, 5.9, 5.734285714285715)","(3.9, 4.8, 4.774814814814815)"
04-01-2023 12:03:08.081333,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.3970057581573894)","(21.0, 85.0, 73.33333333333333)","(6.0, 8.4, 8.213333333333333)","(81.0, 320.0, 264.0)","(21.0, 44.0, 40.266666666666666)","(5.0, 5.9, 5.734285714285715)","(3.9, 4.8, 4.774814814814815)"
04-01-2023 12:03:09.202345,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.3970057581573894)","(21.0, 85.0, 65.55555555555556)","(6.0, 8.4, 8.213333333333333)","(91.0, 320.0, 264.0)","(21.0, 44.0, 40.266666666666666)","(5.0, 5.9, 5.734285714285715)","(3.9, 4.8, 4.776515151515151)"
04-01-2023 12:03:10.337559,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.3970057581573894)","(21.0, 85.0, 65.55555555555556)","(6.0, 8.4, 8.244444444444445)","(91.0, 320.0, 264.0)","(21.0, 44.0, 39.111111111111114)","(5.0, 5.9, 5.8090909090909095)","(3.9, 4.8, 4.776515151515151)"
04-01-2023 12:03:11.412915,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.3967238095238095)","(21.0, 85.0, 65.55555555555556)","(6.0, 8.4, 8.085714285714285)","(91.0, 320.0, 264.0)","(21.0, 44.0, 39.111111111111114)","(5.0, 5.9, 5.8090909090909095)","(3.9, 4.8, 4.776515151515151)"
04-01-2023 12:03:12.435978,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.4, 2.3909677419354836)","(21.0, 85.0, 60.33333333333333)","(6.0, 8.2, 8.1)","(91.0, 320.0, 264.0)","(21.0, 44.0, 39.111111111111114)","(5.0, 5.9, 5.8090909090909095)","(3.9, 4.8, 4.774814814814815)"
04-01-2023 12:03:13.572143,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.42, 2.400816326530612)","(21.0, 85.0, 60.33333333333333)","(6.0, 8.2, 8.1)","(91.0, 320.0, 264.0)","(21.0, 44.0, 39.111111111111114)","(5.0, 5.9, 5.8090909090909095)","(3.9, 4.8, 4.774814814814815)"
04-01-2023 12:03:14.656448,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.42, 2.400816326530612)","(21.0, 85.0, 60.33333333333333)","(6.0, 8.2, 8.2)","(91.0, 320.0, 264.0)","(21.0, 44.0, 36.75)","(5.0, 5.9, 5.8090909090909095)","(3.9, 4.8, 4.774814814814815)"
04-01-2023 12:03:15.643874,"(26.0, 55.0, 53.095238095238095)","(2.05, 2.42, 2.400816326530612)","(21.0, 85.0, 60.33333333333333)","(6.0, 8.4, 8.2)","(91.0, 320.0, 264.0)","(21.0, 42.0, 36.75)","(5.0, 5.9, 5.8090909090909095)","(3.9, 4.8, 4.738181818181818)"
04-01-2023 12:03:16.710545,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.400816326530612)","(21.0, 85.0, 60.33333333333333)","(6.0, 8.4, 8.05)","(91.0, 320.0, 253.33333333333331)","(21.0, 42.0, 36.666666666666664)","(5.0, 5.9, 5.7875000000000005)","(3.9, 4.8, 4.689090909090909)"
04-01-2023 12:03:17.722153,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.401473684210526)","(21.0, 85.0, 60.33333333333333)","(6.0, 8.4, 8.05)","(91.0, 310.0, 253.33333333333331)","(21.0, 42.0, 36.666666666666664)","(5.0, 5.9, 5.78)","(3.9, 4.7, 4.689090909090909)"
04-01-2023 12:03:18.752210,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.401473684210526)","(21.0, 85.0, 60.33333333333333)","(6.0, 8.4, 8.05)","(91.0, 310.0, 220.0)","(21.0, 42.0, 36.666666666666664)","(5.0, 5.9, 5.84)","(3.9, 4.7, 4.689090909090909)"
04-01-2023 12:03:19.754365,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.401473684210526)","(21.0, 85.0, 69.14285714285714)","(6.0, 8.4, 8.05)","(91.0, 300.0, 220.0)","(21.0, 42.0, 36.666666666666664)","(5.0, 5.9, 5.84)","(3.9, 4.7, 4.689090909090909)"
04-01-2023 12:03:20.770198,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.401473684210526)","(21.0, 80.0, 76.44444444444444)","(6.0, 8.4, 8.05)","(91.0, 300.0, 220.0)","(21.0, 42.0, 36.666666666666664)","(5.0, 5.9, 5.84)","(3.9, 4.7, 4.689090909090909)"
04-01-2023 12:03:22.120884,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.401473684210526)","(21.0, 75.0, 63.42857142857143)","(6.0, 8.4, 8.05)","(91.0, 290.0, 215.0)","(21.0, 42.0, 36.666666666666664)","(5.0, 5.9, 5.84)","(3.9, 4.7, 4.689090909090909)"
04-01-2023 12:03:23.209709,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.401473684210526)","(21.0, 75.0, 63.42857142857143)","(6.0, 8.4, 8.05)","(91.0, 290.0, 210.0)","(21.0, 42.0, 36.666666666666664)","(5.0, 5.9, 5.84)","(3.9, 4.7, 4.689090909090909)"
04-01-2023 12:03:24.306012,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.401473684210526)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.05)","(91.0, 280.0, 210.0)","(21.0, 42.0, 36.666666666666664)","(5.0, 5.9, 5.84)","(3.9, 4.7, 4.689090909090909)"
04-01-2023 12:03:25.419866,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.401473684210526)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.05)","(91.0, 280.0, 210.0)","(21.0, 42.0, 38.121212121212125)","(5.0, 5.9, 5.84)","(3.9, 4.7, 4.689090909090909)"
04-01-2023 12:03:26.542776,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.401473684210526)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.05)","(91.0, 280.0, 210.0)","(21.0, 42.0, 38.13793103448276)","(5.0, 5.9, 5.84)","(3.9, 4.7, 4.689090909090909)"
04-01-2023 12:03:27.807622,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.401473684210526)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 280.0, 210.0)","(21.0, 42.0, 38.13793103448276)","(5.0, 5.9, 5.821212121212121)","(3.9, 4.7, 4.689090909090909)"
04-01-2023 12:03:28.931443,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.4048780487804877)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 280.0, 224.0)","(21.0, 42.0, 38.13793103448276)","(5.0, 5.9, 5.821212121212121)","(3.9, 4.7, 4.689090909090909)"
04-01-2023 12:03:29.958355,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.4048780487804877)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 280.0, 224.0)","(21.0, 42.0, 38.13793103448276)","(5.0, 5.9, 5.821212121212121)","(3.9, 4.7, 4.689090909090909)"
04-01-2023 12:03:31.014988,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.4048780487804877)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 280.0, 224.0)","(21.0, 42.0, 38.13793103448276)","(5.0, 5.9, 5.821212121212121)","(3.9, 4.7, 4.689090909090909)"
04-01-2023 12:03:32.014704,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.4048780487804877)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 280.0, 224.0)","(21.0, 42.0, 38.13793103448276)","(5.0, 5.9, 5.821212121212121)","(3.9, 4.7, 4.689090909090909)"
04-01-2023 12:03:33.014175,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.4048780487804877)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 280.0, 224.0)","(21.0, 42.0, 38.08163265306123)","(5.0, 5.9, 5.821212121212121)","(3.9, 4.7, 4.689090909090909)"
04-01-2023 12:03:34.007715,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.4048780487804877)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 280.0, 224.0)","(21.0, 42.0, 38.08163265306123)","(5.0, 5.9, 5.821212121212121)","(3.9, 4.7, 4.689090909090909)"
04-01-2023 12:03:34.950803,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.4048780487804877)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 280.0, 224.0)","(21.0, 42.0, 38.08163265306123)","(5.0, 5.9, 5.805263157894737)","(3.9, 4.7, 4.665)"
04-01-2023 12:03:35.944025,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.4068965517241376)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 280.0, 224.0)","(21.0, 42.0, 38.08163265306123)","(5.0, 5.9, 5.805263157894737)","(3.9, 4.7, 4.665)"
04-01-2023 12:03:36.955287,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.4068965517241376)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 280.0, 224.0)","(21.0, 42.0, 38.08163265306123)","(5.0, 5.9, 5.805263157894737)","(3.9, 4.7, 4.665)"
04-01-2023 12:03:37.952012,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.4029213483146066)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 280.0, 224.0)","(21.0, 42.0, 38.08163265306123)","(5.0, 5.9, 5.805263157894737)","(3.9, 4.7, 4.688)"
04-01-2023 12:03:38.951768,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.4029213483146066)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 280.0, 186.66666666666666)","(21.0, 42.0, 38.08163265306123)","(5.0, 5.9, 5.805263157894737)","(3.9, 4.7, 4.688)"
04-01-2023 12:03:39.985722,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.4029213483146066)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 330.0, 265.7142857142857)","(21.0, 42.0, 38.08163265306123)","(5.0, 5.9, 5.805263157894737)","(3.9, 4.7, 4.688)"
04-01-2023 12:03:41.061107,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.4029213483146066)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 320.0, 216.36363636363637)","(21.0, 42.0, 38.16)","(5.0, 5.9, 5.771428571428571)","(3.9, 4.7, 4.688)"
04-01-2023 12:03:42.199566,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.41)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 320.0, 220.0)","(21.0, 42.0, 38.142857142857146)","(5.0, 5.9, 5.790909090909091)","(3.9, 4.7, 4.688)"
04-01-2023 12:03:43.401709,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.402127659574468)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 310.0, 220.0)","(21.0, 42.0, 38.16)","(5.0, 5.9, 5.790909090909091)","(3.9, 4.7, 4.688)"
04-01-2023 12:03:44.507008,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.402127659574468)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 310.0, 207.27272727272728)","(21.0, 42.0, 38.16)","(5.0, 5.9, 5.804651162790698)","(3.9, 4.7, 4.688)"
04-01-2023 12:03:45.779738,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.400392156862745)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 300.0, 207.27272727272728)","(21.0, 42.0, 38.16)","(5.0, 6.0, 5.864705882352941)","(3.9, 4.7, 4.688)"
04-01-2023 12:03:47.027310,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.42, 2.390833333333333)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 300.0, 207.27272727272728)","(21.0, 42.0, 38.142857142857146)","(5.0, 6.0, 5.873333333333333)","(3.9, 4.7, 4.688)"
04-01-2023 12:03:48.134816,"(26.0, 55.0, 50.55555555555556)","(2.05, 2.4, 2.390833333333333)","(21.0, 70.0, 60.57142857142857)","(6.0, 8.4, 8.125)","(91.0, 300.0, 207.27272727272728)","(21.0, 42.0, 38.142857142857146)","(5.0, 6.0, 5.873333333333333)","(3.9, 4.7, 4.688)"
