,Right To Assemble,Lindas Taj,I Love Maria,Varsity Kickline,Gilded Quest,Jaccaci,Tout Ensemble
15-12-2022 11:03:21.836606,"(31.0, 60.0, 52.0)","(9.0, 14.5, 14.3)","(14.0, 15.5, 14.666666666666666)","(14.0, 140.0, 134.77777777777777)","(10.0, 22.0, 21.625)","(1.35, 1.71, 1.7021739130434783)","(4.4, 6.0, 5.672727272727273)"
15-12-2022 11:03:22.989926,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.45)","(14.0, 15.5, 14.666666666666666)","(14.0, 140.0, 94.0)","(10.0, 22.0, 21.5)","(1.35, 1.71, 1.7021739130434783)","(4.4, 6.0, 5.78888888888889)"
15-12-2022 11:03:24.055017,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.45)","(14.0, 15.5, 14.666666666666666)","(14.0, 140.0, 109.33333333333334)","(10.0, 22.0, 21.708333333333332)","(1.35, 1.71, 1.6961538461538461)","(4.4, 5.9, 5.852)"
15-12-2022 11:03:25.163518,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.45)","(14.0, 15.5, 14.666666666666666)","(14.0, 140.0, 109.33333333333334)","(10.0, 22.0, 21.708333333333332)","(1.35, 1.71, 1.6961538461538461)","(4.4, 5.9, 5.852)"
15-12-2022 11:03:26.272161,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.45)","(14.0, 15.5, 14.666666666666666)","(14.0, 140.0, 109.33333333333334)","(10.0, 22.0, 21.708333333333332)","(1.35, 1.71, 1.6961538461538461)","(4.4, 5.9, 5.76)"
15-12-2022 11:03:27.328536,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.45)","(13.0, 15.5, 14.642857142857142)","(14.0, 140.0, 109.33333333333334)","(10.0, 22.0, 21.708333333333332)","(1.35, 1.71, 1.6961538461538461)","(4.4, 5.9, 5.76)"
15-12-2022 11:03:28.370385,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.447368421052632)","(13.0, 15.5, 13.833333333333334)","(14.0, 140.0, 109.33333333333334)","(10.0, 22.0, 21.708333333333332)","(1.35, 1.71, 1.7033333333333334)","(4.4, 5.9, 5.610344827586207)"
15-12-2022 11:03:29.487700,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.442857142857143)","(13.0, 18.5, 17.833333333333332)","(14.0, 140.0, 109.33333333333334)","(10.0, 22.0, 21.65)","(1.35, 1.71, 1.7033333333333334)","(4.4, 5.9, 5.610344827586207)"
15-12-2022 11:03:30.535898,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.442857142857143)","(13.0, 18.0, 17.910714285714285)","(18.0, 140.0, 109.33333333333334)","(10.0, 22.0, 21.65)","(1.35, 1.71, 1.7033333333333334)","(4.4, 5.8, 5.675)"
15-12-2022 11:03:31.629994,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.442857142857143)","(13.0, 18.5, 18.29310344827586)","(18.0, 140.0, 109.33333333333334)","(10.0, 22.0, 21.65)","(1.35, 1.71, 1.7033333333333334)","(4.4, 5.8, 5.675)"
15-12-2022 11:03:32.896539,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.442857142857143)","(13.0, 18.5, 18.147058823529413)","(18.0, 140.0, 128.5)","(10.0, 22.0, 21.847826086956523)","(1.35, 1.71, 1.7033333333333334)","(4.4, 5.8, 5.591666666666667)"
15-12-2022 11:03:34.190221,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.435483870967742)","(13.0, 18.5, 18.147058823529413)","(18.0, 140.0, 128.5)","(10.0, 22.0, 21.847826086956523)","(1.35, 1.71, 1.708)","(4.2, 5.8, 5.5181818181818185)"
15-12-2022 11:03:35.410811,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.435483870967742)","(13.0, 18.5, 17.5)","(18.0, 140.0, 128.5)","(10.0, 22.0, 21.847826086956523)","(1.35, 1.71, 1.708)","(4.2, 5.7, 5.45)"
15-12-2022 11:03:36.695923,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.435483870967742)","(13.0, 18.5, 17.2)","(18.0, 140.0, 128.5)","(10.0, 22.0, 21.86)","(1.35, 1.71, 1.708)","(4.2, 5.7, 5.4363636363636365)"
15-12-2022 11:03:37.986425,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.441176470588236)","(13.0, 18.0, 17.2)","(18.0, 140.0, 128.5)","(10.0, 22.0, 21.86)","(1.35, 1.71, 1.7084848484848485)","(4.2, 5.6, 5.4363636363636365)"
15-12-2022 11:03:39.399142,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.441176470588236)","(13.0, 18.0, 17.2)","(18.0, 140.0, 128.5)","(10.0, 22.0, 21.86)","(1.35, 1.71, 1.7084848484848485)","(4.2, 5.6, 5.4363636363636365)"
15-12-2022 11:03:40.703338,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.441176470588236)","(13.0, 18.0, 17.2)","(18.0, 140.0, 128.5)","(10.0, 22.0, 21.86)","(1.35, 1.71, 1.7084848484848485)","(4.2, 5.6, 5.4363636363636365)"
15-12-2022 11:03:42.104194,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.441176470588236)","(14.0, 18.0, 17.2)","(14.0, 140.0, 110.0)","(10.0, 22.0, 21.0)","(1.35, 1.71, 1.7084848484848485)","(4.4, 5.6, 5.4363636363636365)"
15-12-2022 11:03:43.304296,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.441176470588236)","(14.0, 18.0, 16.9)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.166666666666668)","(1.35, 1.71, 1.7084848484848485)","(4.4, 5.6, 5.025)"
15-12-2022 11:03:44.441680,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.435483870967742)","(14.0, 17.5, 16.9)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.166666666666668)","(1.35, 1.71, 1.7084848484848485)","(4.4, 5.7, 5.025)"
15-12-2022 11:03:45.620864,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.435483870967742)","(14.0, 17.5, 16.9)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.166666666666668)","(1.35, 1.71, 1.7084848484848485)","(4.4, 5.7, 5.025)"
15-12-2022 11:03:46.709142,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.435483870967742)","(14.0, 17.5, 16.9)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.166666666666668)","(1.35, 1.71, 1.7084848484848485)","(4.4, 5.7, 5.466666666666667)"
15-12-2022 11:03:47.701975,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.441176470588236)","(14.0, 17.5, 17.125)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.166666666666668)","(1.35, 1.71, 1.7084848484848485)","(4.4, 5.8, 5.466666666666667)"
15-12-2022 11:03:48.766957,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.441176470588236)","(14.0, 17.5, 17.125)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.166666666666668)","(1.35, 1.71, 1.7065217391304348)","(4.4, 5.6, 5.25)"
15-12-2022 11:03:49.823068,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.435483870967742)","(14.0, 23.0, 20.2)","(14.0, 140.0, 125.83333333333333)","(10.0, 22.0, 21.25)","(1.35, 1.71, 1.7065217391304348)","(4.4, 5.5, 5.461538461538462)"
15-12-2022 11:03:50.968195,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.435483870967742)","(14.0, 23.0, 20.2)","(14.0, 140.0, 125.83333333333333)","(10.0, 22.0, 21.416666666666668)","(1.35, 1.71, 1.7078947368421051)","(4.4, 5.6, 5.2176470588235295)"
15-12-2022 11:03:52.132850,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.435483870967742)","(14.0, 23.0, 20.2)","(14.0, 140.0, 125.83333333333333)","(10.0, 22.0, 21.416666666666668)","(1.35, 1.71, 1.7078947368421051)","(4.4, 5.5, 5.18125)"
15-12-2022 11:03:53.265125,"(31.0, 60.0, 58.888888888888886)","(9.0, 14.5, 14.333333333333334)","(14.0, 23.0, 21.0)","(14.0, 140.0, 125.83333333333333)","(10.0, 22.0, 21.75)","(1.35, 1.71, 1.7078947368421051)","(4.4, 5.4, 5.407142857142857)"
15-12-2022 11:03:54.432841,"(31.0, 60.0, 53.333333333333336)","(9.0, 14.5, 14.333333333333334)","(14.0, 23.0, 20.285714285714285)","(14.0, 140.0, 125.83333333333333)","(10.0, 22.0, 21.75)","(1.35, 1.71, 1.7078947368421051)","(4.4, 5.6, 5.15)"
15-12-2022 11:03:55.634284,"(31.0, 60.0, 53.333333333333336)","(9.0, 14.5, 14.333333333333334)","(14.0, 22.0, 19.6)","(14.0, 140.0, 125.83333333333333)","(10.0, 22.0, 21.75)","(1.35, 1.71, 1.7078947368421051)","(4.4, 5.5, 5.15)"
15-12-2022 11:03:56.782203,"(31.0, 60.0, 53.333333333333336)","(9.0, 14.5, 14.333333333333334)","(14.0, 22.0, 20.909090909090907)","(14.0, 140.0, 125.83333333333333)","(10.0, 22.0, 22.15625)","(1.35, 1.71, 1.7041176470588235)","(4.4, 5.5, 5.15)"
15-12-2022 11:03:57.985852,"(31.0, 60.0, 53.333333333333336)","(9.0, 14.5, 14.333333333333334)","(14.0, 22.0, 20.285714285714285)","(14.0, 140.0, 125.83333333333333)","(10.0, 23.0, 21.0)","(1.35, 1.71, 1.7041176470588235)","(4.4, 5.5, 5.15)"
15-12-2022 11:03:59.167500,"(31.0, 60.0, 53.333333333333336)","(9.0, 14.5, 14.333333333333334)","(14.0, 22.0, 20.285714285714285)","(14.0, 140.0, 125.83333333333333)","(10.0, 22.0, 21.0)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.5, 5.325)"
15-12-2022 11:04:00.385648,"(31.0, 60.0, 52.0)","(9.0, 14.5, 14.333333333333334)","(14.0, 22.0, 19.571428571428573)","(14.0, 140.0, 125.83333333333333)","(10.0, 22.0, 21.0)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.5, 5.25)"
15-12-2022 11:04:01.581612,"(31.0, 60.0, 50.4)","(9.0, 14.5, 14.333333333333334)","(14.0, 21.0, 19.2)","(14.0, 140.0, 125.83333333333333)","(10.0, 22.0, 21.0)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.4, 5.25)"
15-12-2022 11:04:02.760307,"(31.0, 60.0, 52.0)","(9.0, 14.5, 14.357142857142858)","(14.0, 21.0, 19.2)","(14.0, 140.0, 109.33333333333334)","(10.0, 22.0, 21.25)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.4, 5.25)"
15-12-2022 11:04:03.927768,"(31.0, 60.0, 49.0)","(9.0, 14.5, 14.357142857142858)","(14.0, 21.0, 19.2)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.5)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.4, 5.25)"
15-12-2022 11:04:05.041259,"(31.0, 60.0, 56.33333333333333)","(9.0, 14.5, 14.357142857142858)","(14.0, 21.0, 19.2)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.5)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.4, 5.342857142857143)"
15-12-2022 11:04:06.117433,"(31.0, 60.0, 56.33333333333333)","(9.0, 14.5, 14.357142857142858)","(14.0, 21.0, 19.2)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.5)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.4, 5.342857142857143)"
15-12-2022 11:04:07.139380,"(31.0, 60.0, 56.33333333333333)","(9.0, 14.5, 14.357142857142858)","(14.0, 21.0, 19.2)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.166666666666668)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.3, 5.185714285714286)"
15-12-2022 11:04:08.092501,"(31.0, 60.0, 56.33333333333333)","(9.0, 14.5, 14.277777777777779)","(14.0, 21.0, 19.2)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.166666666666668)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.3, 5.185714285714286)"
15-12-2022 11:04:09.059710,"(31.0, 60.0, 55.6)","(9.0, 14.5, 14.277777777777779)","(14.0, 21.0, 19.2)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.333333333333332)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.3, 5.185714285714286)"
15-12-2022 11:04:10.124382,"(31.0, 60.0, 53.714285714285715)","(9.0, 14.5, 14.277777777777779)","(14.0, 21.0, 19.2)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.333333333333332)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.3, 5.185714285714286)"
15-12-2022 11:04:11.217838,"(31.0, 60.0, 53.714285714285715)","(9.0, 14.5, 14.277777777777779)","(14.0, 21.0, 19.2)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.333333333333332)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.3, 5.185714285714286)"
15-12-2022 11:04:12.318178,"(31.0, 60.0, 53.714285714285715)","(9.0, 14.5, 14.277777777777779)","(14.0, 21.0, 19.2)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.727272727272727)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.3, 5.4)"
15-12-2022 11:04:13.454969,"(31.0, 60.0, 54.5)","(9.0, 14.5, 14.277777777777779)","(14.0, 21.0, 19.875)","(14.0, 140.0, 130.55555555555554)","(10.0, 22.0, 21.416666666666668)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.5, 5.4)"
15-12-2022 11:04:14.738478,"(31.0, 60.0, 57.684210526315795)","(9.0, 14.5, 14.277777777777779)","(14.0, 21.0, 19.2)","(14.0, 140.0, 130.55555555555554)","(10.0, 22.0, 21.68181818181818)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.5, 5.4)"
15-12-2022 11:04:16.074364,"(31.0, 60.0, 52.0)","(9.0, 14.5, 14.346153846153847)","(14.0, 21.0, 19.2)","(14.0, 140.0, 130.55555555555554)","(10.0, 22.0, 21.68181818181818)","(1.35, 1.71, 1.7067567567567568)","(4.4, 5.5, 5.4)"
15-12-2022 11:04:17.287344,"(31.0, 60.0, 52.0)","(9.0, 14.5, 14.346153846153847)","(14.0, 21.0, 19.2)","(14.0, 140.0, 130.55555555555554)","(10.0, 22.0, 21.68181818181818)","(1.35, 1.71, 1.7067567567567568)","(4.4, 5.5, 5.4)"
15-12-2022 11:04:18.506519,"(31.0, 60.0, 52.0)","(9.0, 14.5, 14.346153846153847)","(14.0, 21.0, 17.464285714285715)","(14.0, 140.0, 130.55555555555554)","(10.0, 22.0, 21.0)","(1.35, 1.71, 1.7067567567567568)","(4.4, 5.5, 5.4)"
15-12-2022 11:04:19.824478,"(31.0, 60.0, 51.0)","(9.0, 14.5, 14.357142857142858)","(14.0, 22.0, 20.625)","(14.0, 140.0, 130.55555555555554)","(10.0, 22.0, 21.0)","(1.35, 1.71, 1.702)","(4.4, 5.5, 5.127272727272728)"
15-12-2022 11:04:21.010842,"(31.0, 60.0, 51.0)","(9.0, 14.5, 14.357142857142858)","(14.0, 21.0, 20.9)","(14.0, 140.0, 130.55555555555554)","(10.0, 22.0, 21.0)","(1.35, 1.71, 1.702)","(4.4, 5.4, 5.0875)"
15-12-2022 11:04:22.293223,"(31.0, 60.0, 52.0)","(9.0, 14.5, 14.357142857142858)","(14.0, 22.0, 21.153846153846153)","(14.0, 140.0, 130.55555555555554)","(10.0, 22.0, 21.0)","(1.35, 1.71, 1.702)","(4.4, 5.4, 5.1000000000000005)"
15-12-2022 11:04:23.738161,"(31.0, 60.0, 56.44444444444444)","(9.0, 14.5, 14.357142857142858)","(14.0, 22.0, 21.153846153846153)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.0)","(1.35, 1.71, 1.7073584905660377)","(4.4, 5.4, 5.114285714285715)"
15-12-2022 11:04:24.862592,"(31.0, 60.0, 56.44444444444444)","(9.0, 14.5, 14.357142857142858)","(14.0, 22.0, 21.153846153846153)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.73076923076923)","(1.35, 1.71, 1.7073584905660377)","(4.4, 5.4, 5.114285714285715)"
15-12-2022 11:04:25.939887,"(31.0, 60.0, 56.44444444444444)","(9.0, 14.5, 14.357142857142858)","(14.0, 22.0, 20.058823529411764)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.0)","(1.35, 1.71, 1.705)","(4.4, 5.4, 5.133333333333333)"
15-12-2022 11:04:27.014452,"(31.0, 60.0, 56.44444444444444)","(9.0, 14.5, 14.357142857142858)","(14.0, 24.0, 20.785714285714285)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.0)","(1.35, 1.71, 1.705)","(4.4, 5.3, 5.158823529411764)"
15-12-2022 11:04:28.041050,"(31.0, 60.0, 56.44444444444444)","(9.0, 14.5, 14.333333333333334)","(14.0, 24.0, 20.785714285714285)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.166666666666668)","(1.35, 1.71, 1.705)","(4.4, 5.3, 5.158333333333333)"
15-12-2022 11:04:29.147723,"(31.0, 60.0, 56.44444444444444)","(9.0, 14.5, 14.357142857142858)","(14.0, 24.0, 21.352941176470587)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.166666666666668)","(1.35, 1.71, 1.705)","(4.4, 5.2, 5.158333333333333)"
15-12-2022 11:04:30.272029,"(31.0, 60.0, 56.44444444444444)","(9.0, 14.5, 14.357142857142858)","(14.0, 24.0, 21.352941176470587)","(14.0, 140.0, 129.375)","(10.0, 22.0, 21.166666666666668)","(1.35, 1.71, 1.705)","(4.4, 5.2, 5.158333333333333)"
15-12-2022 11:04:31.466525,"(31.0, 60.0, 56.8)","(9.0, 14.5, 14.357142857142858)","(14.0, 24.0, 21.352941176470587)","(14.0, 140.0, 129.375)","(10.0, 22.0, 19.916666666666668)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.2, 5.085714285714285)"
15-12-2022 11:04:32.568015,"(31.0, 60.0, 56.8)","(9.0, 14.5, 14.166666666666666)","(14.0, 24.0, 21.352941176470587)","(14.0, 140.0, 129.375)","(10.0, 22.0, 19.916666666666668)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.2, 5.085714285714285)"
15-12-2022 11:04:33.698152,"(31.0, 60.0, 56.666666666666664)","(9.0, 14.5, 14.346153846153847)","(14.0, 21.0, 19.8)","(14.0, 140.0, 120.0)","(10.0, 22.0, 19.916666666666668)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.2, 5.085714285714285)"
15-12-2022 11:04:34.887576,"(31.0, 60.0, 56.666666666666664)","(9.0, 14.5, 14.346153846153847)","(14.0, 20.0, 19.46153846153846)","(14.0, 140.0, 120.0)","(10.0, 22.0, 21.02777777777778)","(1.35, 1.71, 1.706842105263158)","(4.4, 5.2, 5.085714285714285)"
15-12-2022 11:04:36.080876,"(31.0, 60.0, 56.666666666666664)","(9.0, 14.5, 14.346153846153847)","(14.0, 20.0, 19.46153846153846)","(14.0, 140.0, 120.0)","(10.0, 22.0, 21.02777777777778)","(1.35, 1.71, 1.7025)","(4.4, 5.2, 5.1466666666666665)"
15-12-2022 11:04:37.214490,"(31.0, 60.0, 56.666666666666664)","(9.0, 14.5, 14.346153846153847)","(14.0, 20.0, 19.46153846153846)","(14.0, 140.0, 120.0)","(10.0, 22.0, 21.02777777777778)","(1.35, 1.71, 1.7058823529411764)","(4.4, 5.2, 5.1466666666666665)"
15-12-2022 11:04:38.396117,"(31.0, 60.0, 56.666666666666664)","(9.0, 16.5, 15.15)","(14.0, 20.0, 19.46153846153846)","(14.0, 140.0, 120.0)","(10.0, 22.0, 21.02777777777778)","(1.35, 1.71, 1.7058823529411764)","(4.4, 5.2, 5.1466666666666665)"
15-12-2022 11:04:39.457557,"(31.0, 60.0, 56.666666666666664)","(9.0, 16.0, 15.333333333333334)","(14.0, 20.0, 19.46153846153846)","(14.0, 140.0, 120.0)","(10.0, 22.0, 21.02777777777778)","(1.35, 1.71, 1.7069565217391305)","(4.4, 5.2, 5.138461538461539)"
15-12-2022 11:04:40.518114,"(31.0, 60.0, 56.666666666666664)","(9.0, 16.0, 15.642857142857142)","(14.0, 21.0, 19.8)","(14.0, 140.0, 120.0)","(10.0, 22.0, 21.02777777777778)","(1.35, 1.71, 1.7069565217391305)","(4.4, 5.2, 5.138461538461539)"
15-12-2022 11:04:41.491377,"(31.0, 60.0, 56.666666666666664)","(9.0, 16.0, 15.67741935483871)","(14.0, 21.0, 19.8)","(14.0, 140.0, 120.0)","(10.0, 22.0, 21.02777777777778)","(1.35, 1.71, 1.707142857142857)","(4.4, 5.2, 5.138461538461539)"
15-12-2022 11:04:42.489504,"(31.0, 60.0, 56.666666666666664)","(9.0, 16.0, 15.67741935483871)","(14.0, 21.0, 19.8)","(14.0, 140.0, 120.0)","(10.0, 22.0, 21.02777777777778)","(1.35, 1.71, 1.707142857142857)","(4.4, 5.2, 5.138461538461539)"
15-12-2022 11:04:43.486705,"(31.0, 60.0, 56.666666666666664)","(9.0, 16.0, 15.67741935483871)","(14.0, 21.0, 19.8)","(14.0, 140.0, 132.5)","(10.0, 22.0, 21.02777777777778)","(1.35, 1.71, 1.707142857142857)","(4.4, 5.2, 5.138461538461539)"
15-12-2022 11:04:44.522261,"(31.0, 60.0, 56.666666666666664)","(9.0, 16.0, 15.67741935483871)","(14.0, 21.0, 19.8)","(14.0, 140.0, 132.5)","(10.0, 22.0, 20.25)","(1.35, 1.71, 1.707142857142857)","(4.4, 5.2, 5.138461538461539)"
15-12-2022 11:04:45.619242,"(31.0, 60.0, 56.666666666666664)","(9.0, 16.0, 15.11111111111111)","(14.0, 20.0, 19.63157894736842)","(14.0, 140.0, 132.5)","(10.0, 21.0, 20.25)","(1.35, 1.71, 1.707142857142857)","(4.4, 5.2, 5.161904761904762)"
15-12-2022 11:04:46.697554,"(31.0, 60.0, 56.666666666666664)","(9.0, 16.0, 15.11111111111111)","(14.0, 20.0, 19.63157894736842)","(14.0, 140.0, 132.5)","(10.0, 21.0, 20.25)","(1.35, 1.71, 1.707142857142857)","(4.4, 5.2, 5.161904761904762)"
15-12-2022 11:04:47.787709,"(31.0, 60.0, 56.666666666666664)","(9.0, 16.0, 15.11111111111111)","(14.0, 20.0, 19.63157894736842)","(14.0, 140.0, 132.5)","(10.0, 21.0, 20.25)","(1.35, 1.71, 1.707142857142857)","(4.4, 5.2, 5.161904761904762)"
15-12-2022 11:04:48.889515,"(31.0, 60.0, 56.666666666666664)","(9.0, 16.0, 15.11111111111111)","(14.0, 20.0, 19.63157894736842)","(14.0, 140.0, 132.5)","(10.0, 21.0, 20.25)","(1.35, 1.71, 1.707142857142857)","(4.4, 5.2, 5.161904761904762)"
15-12-2022 11:04:49.922942,"(31.0, 60.0, 56.666666666666664)","(9.0, 16.0, 15.11111111111111)","(14.0, 20.0, 19.63157894736842)","(14.0, 140.0, 132.5)","(10.0, 21.0, 20.25)","(1.35, 1.71, 1.707142857142857)","(4.4, 5.2, 5.161904761904762)"
15-12-2022 11:04:50.888995,"(31.0, 60.0, 56.666666666666664)","(9.0, 16.0, 15.11111111111111)","(14.0, 20.0, 19.63157894736842)","(14.0, 140.0, 132.5)","(10.0, 21.0, 20.25)","(1.35, 1.71, 1.707142857142857)","(4.4, 5.2, 5.161904761904762)"
15-12-2022 11:04:51.857543,"(31.0, 60.0, 56.666666666666664)","(9.0, 16.5, 14.892857142857142)","(14.0, 19.5, 19.184210526315788)","(14.0, 140.0, 132.5)","(10.0, 21.0, 20.25)","(1.35, 1.71, 1.707142857142857)","(4.4, 5.2, 5.161904761904762)"
15-12-2022 11:04:52.867063,"(31.0, 60.0, 56.666666666666664)","(9.0, 16.5, 14.892857142857142)","(14.0, 19.5, 19.184210526315788)","(14.0, 140.0, 132.5)","(10.0, 21.0, 20.25)","(1.35, 1.71, 1.707142857142857)","(4.4, 5.2, 5.116666666666667)"
15-12-2022 11:04:53.947605,"(31.0, 60.0, 56.666666666666664)","(9.0, 16.5, 15.0)","(14.0, 19.5, 19.2)","(15.0, 140.0, 136.25)","(10.0, 21.0, 20.25)","(1.35, 1.71, 1.707142857142857)","(4.4, 5.4, 5.2318181818181815)"
15-12-2022 11:04:55.025459,"(31.0, 60.0, 49.333333333333336)","(9.0, 16.0, 15.428571428571429)","(14.0, 19.5, 18.25)","(15.0, 140.0, 136.25)","(10.0, 21.0, 20.25)","(1.35, 1.71, 1.7080555555555554)","(4.4, 5.3, 5.2318181818181815)"
15-12-2022 11:04:56.171116,"(31.0, 60.0, 52.0)","(9.0, 15.5, 15.2)","(14.0, 19.5, 18.25)","(15.0, 140.0, 136.25)","(10.0, 21.0, 20.25)","(1.35, 1.71, 1.7080555555555554)","(4.4, 5.3, 5.2318181818181815)"
15-12-2022 11:04:57.297691,"(31.0, 60.0, 55.63636363636363)","(9.0, 15.5, 15.3125)","(14.0, 19.5, 18.0)","(15.0, 140.0, 136.25)","(10.0, 21.0, 20.25)","(1.35, 1.71, 1.7080555555555554)","(4.4, 5.3, 5.2318181818181815)"
15-12-2022 11:04:58.407554,"(31.0, 60.0, 49.0)","(9.0, 15.5, 15.3125)","(14.0, 19.0, 18.0)","(15.0, 140.0, 136.25)","(10.0, 21.0, 20.25)","(1.35, 1.71, 1.7080555555555554)","(4.4, 5.3, 5.2318181818181815)"
15-12-2022 11:04:59.459360,"(31.0, 60.0, 49.0)","(9.0, 15.5, 15.3125)","(14.0, 19.0, 18.0)","(15.0, 140.0, 136.25)","(10.0, 21.0, 20.25)","(1.35, 1.71, 1.7080555555555554)","(4.4, 5.3, 5.2318181818181815)"
15-12-2022 11:05:00.467510,"(31.0, 60.0, 49.0)","(9.0, 15.5, 15.3125)","(14.0, 19.0, 18.0)","(15.0, 140.0, 121.66666666666666)","(10.0, 21.0, 19.8)","(1.35, 1.71, 1.699090909090909)","(4.4, 5.3, 5.2318181818181815)"
15-12-2022 11:05:01.486061,"(31.0, 60.0, 49.0)","(9.0, 16.0, 15.473684210526315)","(14.0, 19.0, 18.555555555555557)","(15.0, 140.0, 121.66666666666666)","(10.0, 21.0, 19.8)","(1.35, 1.71, 1.699090909090909)","(4.4, 5.3, 5.18)"
15-12-2022 11:05:02.423198,"(31.0, 60.0, 49.0)","(9.0, 16.0, 15.473684210526315)","(14.0, 19.0, 18.714285714285715)","(15.0, 140.0, 121.66666666666666)","(10.0, 21.0, 19.8)","(1.35, 1.71, 1.699090909090909)","(4.4, 5.3, 5.18)"
15-12-2022 11:05:03.341080,"(31.0, 60.0, 49.0)","(9.0, 16.0, 15.473684210526315)","(14.0, 19.0, 18.714285714285715)","(15.0, 140.0, 121.66666666666666)","(10.0, 21.0, 19.8)","(1.35, 1.71, 1.699090909090909)","(4.4, 5.3, 5.18)"
15-12-2022 11:05:04.343050,"(31.0, 60.0, 53.714285714285715)","(9.0, 16.0, 15.473684210526315)","(14.0, 18.5, 18.1)","(15.0, 140.0, 130.83333333333331)","(10.0, 21.0, 20.25)","(1.35, 1.71, 1.699090909090909)","(4.4, 5.3, 5.18)"
15-12-2022 11:05:05.320750,"(31.0, 60.0, 53.714285714285715)","(9.0, 16.0, 15.473684210526315)","(14.0, 18.5, 18.1)","(15.0, 140.0, 130.83333333333331)","(10.0, 21.0, 20.25)","(1.35, 1.71, 1.699090909090909)","(4.4, 5.3, 5.18)"
