,Assassinator,Wrangler Nz,Culture King,Dancing Finn,Joes A Character,Stratofortress Nz,Brantley Nz
525,"[datetime.datetime(2022, 11, 28, 16, 28, 38, 610467), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 38, 610467), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 38, 610467), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 38, 610467), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 38, 610467), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 38, 610467), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 38, 610467), 5.5, 99999]"
526,"[datetime.datetime(2022, 11, 28, 16, 28, 39, 784674), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 39, 784674), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 39, 784674), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 39, 784674), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 39, 784674), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 39, 784674), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 39, 784674), 5.5, 99999]"
527,"[datetime.datetime(2022, 11, 28, 16, 28, 40, 950514), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 40, 950514), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 40, 950514), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 40, 950514), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 40, 950514), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 40, 950514), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 40, 950514), 5.5, 99999]"
528,"[datetime.datetime(2022, 11, 28, 16, 28, 42, 112877), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 42, 112877), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 42, 112877), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 42, 112877), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 42, 112877), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 42, 112877), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 42, 112877), 5.5, 99999]"
529,"[datetime.datetime(2022, 11, 28, 16, 28, 43, 282058), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 43, 282058), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 43, 282058), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 43, 282058), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 43, 282058), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 43, 282058), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 43, 282058), 5.5, 99999]"
530,"[datetime.datetime(2022, 11, 28, 16, 28, 44, 487502), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 44, 487502), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 44, 487502), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 44, 487502), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 44, 487502), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 44, 487502), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 44, 487502), 5.5, 99999]"
531,"[datetime.datetime(2022, 11, 28, 16, 28, 45, 692538), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 45, 692538), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 45, 692538), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 45, 692538), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 45, 692538), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 45, 692538), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 45, 692538), 5.5, 99999]"
532,"[datetime.datetime(2022, 11, 28, 16, 28, 46, 873669), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 46, 873669), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 46, 873669), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 46, 873669), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 46, 873669), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 46, 873669), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 46, 873669), 5.5, 99999]"
533,"[datetime.datetime(2022, 11, 28, 16, 28, 48, 108706), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 48, 108706), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 48, 108706), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 48, 108706), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 48, 108706), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 48, 108706), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 48, 108706), 5.5, 99999]"
534,"[datetime.datetime(2022, 11, 28, 16, 28, 49, 317828), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 49, 317828), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 49, 317828), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 49, 317828), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 49, 317828), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 49, 317828), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 49, 317828), 5.5, 99999]"
535,"[datetime.datetime(2022, 11, 28, 16, 28, 50, 563272), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 50, 563272), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 50, 563272), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 50, 563272), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 50, 563272), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 50, 563272), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 50, 563272), 5.5, 99999]"
536,"[datetime.datetime(2022, 11, 28, 16, 28, 51, 794473), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 51, 794473), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 51, 794473), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 51, 794473), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 51, 794473), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 51, 794473), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 51, 794473), 5.5, 99999]"
537,"[datetime.datetime(2022, 11, 28, 16, 28, 52, 985823), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 52, 985823), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 52, 985823), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 52, 985823), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 52, 985823), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 52, 985823), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 52, 985823), 5.5, 99999]"
538,"[datetime.datetime(2022, 11, 28, 16, 28, 54, 194681), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 54, 194681), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 54, 194681), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 54, 194681), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 54, 194681), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 54, 194681), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 54, 194681), 5.5, 99999]"
539,"[datetime.datetime(2022, 11, 28, 16, 28, 55, 362652), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 55, 362652), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 55, 362652), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 55, 362652), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 55, 362652), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 55, 362652), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 55, 362652), 5.5, 99999]"
540,"[datetime.datetime(2022, 11, 28, 16, 28, 56, 544297), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 56, 544297), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 56, 544297), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 56, 544297), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 56, 544297), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 56, 544297), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 56, 544297), 5.5, 99999]"
541,"[datetime.datetime(2022, 11, 28, 16, 28, 57, 731575), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 57, 731575), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 57, 731575), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 57, 731575), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 57, 731575), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 57, 731575), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 57, 731575), 5.5, 99999]"
542,"[datetime.datetime(2022, 11, 28, 16, 28, 58, 901073), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 58, 901073), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 58, 901073), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 58, 901073), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 58, 901073), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 58, 901073), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 58, 901073), 5.5, 99999]"
543,"[datetime.datetime(2022, 11, 28, 16, 29, 0, 134181), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 0, 134181), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 0, 134181), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 0, 134181), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 0, 134181), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 0, 134181), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 0, 134181), 5.5, 99999]"
544,"[datetime.datetime(2022, 11, 28, 16, 29, 1, 346511), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 1, 346511), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 1, 346511), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 1, 346511), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 1, 346511), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 1, 346511), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 1, 346511), 5.5, 99999]"
545,"[datetime.datetime(2022, 11, 28, 16, 29, 2, 513398), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 2, 513398), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 2, 513398), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 2, 513398), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 2, 513398), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 2, 513398), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 2, 513398), 5.5, 99999]"
546,"[datetime.datetime(2022, 11, 28, 16, 29, 3, 695470), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 3, 695470), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 3, 695470), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 3, 695470), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 3, 695470), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 3, 695470), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 3, 695470), 5.5, 99999]"
547,"[datetime.datetime(2022, 11, 28, 16, 29, 4, 887510), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 4, 887510), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 4, 887510), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 4, 887510), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 4, 887510), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 4, 887510), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 4, 887510), 5.5, 99999]"
548,"[datetime.datetime(2022, 11, 28, 16, 29, 6, 55563), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 6, 55563), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 6, 55563), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 6, 55563), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 6, 55563), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 6, 55563), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 6, 55563), 5.5, 99999]"
549,"[datetime.datetime(2022, 11, 28, 16, 29, 7, 220284), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 7, 220284), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 7, 220284), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 7, 220284), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 7, 220284), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 7, 220284), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 7, 220284), 5.5, 99999]"
550,"[datetime.datetime(2022, 11, 28, 16, 29, 8, 388604), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 8, 388604), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 8, 388604), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 8, 388604), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 8, 388604), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 8, 388604), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 8, 388604), 5.5, 99999]"
551,"[datetime.datetime(2022, 11, 28, 16, 29, 9, 563035), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 9, 563035), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 9, 563035), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 9, 563035), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 9, 563035), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 9, 563035), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 9, 563035), 5.5, 99999]"
552,"[datetime.datetime(2022, 11, 28, 16, 29, 10, 747096), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 10, 747096), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 10, 747096), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 10, 747096), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 10, 747096), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 10, 747096), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 10, 747096), 5.5, 99999]"
553,"[datetime.datetime(2022, 11, 28, 16, 29, 11, 920502), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 11, 920502), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 11, 920502), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 11, 920502), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 11, 920502), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 11, 920502), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 11, 920502), 5.5, 99999]"
554,"[datetime.datetime(2022, 11, 28, 16, 29, 13, 81103), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 13, 81103), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 13, 81103), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 13, 81103), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 13, 81103), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 13, 81103), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 13, 81103), 5.5, 99999]"
555,"[datetime.datetime(2022, 11, 28, 16, 29, 14, 251022), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 14, 251022), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 14, 251022), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 14, 251022), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 14, 251022), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 14, 251022), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 14, 251022), 5.5, 99999]"
556,"[datetime.datetime(2022, 11, 28, 16, 29, 15, 417280), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 15, 417280), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 15, 417280), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 15, 417280), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 15, 417280), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 15, 417280), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 15, 417280), 5.5, 99999]"
557,"[datetime.datetime(2022, 11, 28, 16, 29, 16, 735125), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 16, 735125), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 16, 735125), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 16, 735125), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 16, 735125), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 16, 735125), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 16, 735125), 5.5, 99999]"
558,"[datetime.datetime(2022, 11, 28, 16, 29, 17, 924937), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 17, 924937), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 17, 924937), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 17, 924937), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 17, 924937), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 17, 924937), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 17, 924937), 5.5, 99999]"
559,"[datetime.datetime(2022, 11, 28, 16, 29, 19, 115788), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 19, 115788), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 19, 115788), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 19, 115788), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 19, 115788), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 19, 115788), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 19, 115788), 5.5, 99999]"
560,"[datetime.datetime(2022, 11, 28, 16, 29, 20, 317484), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 20, 317484), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 20, 317484), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 20, 317484), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 20, 317484), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 20, 317484), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 20, 317484), 5.5, 99999]"
561,"[datetime.datetime(2022, 11, 28, 16, 29, 21, 545906), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 21, 545906), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 21, 545906), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 21, 545906), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 21, 545906), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 21, 545906), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 21, 545906), 5.5, 99999]"
562,"[datetime.datetime(2022, 11, 28, 16, 29, 22, 768255), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 22, 768255), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 22, 768255), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 22, 768255), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 22, 768255), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 22, 768255), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 22, 768255), 5.5, 99999]"
563,"[datetime.datetime(2022, 11, 28, 16, 29, 23, 949947), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 23, 949947), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 23, 949947), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 23, 949947), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 23, 949947), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 23, 949947), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 23, 949947), 5.5, 99999]"
564,"[datetime.datetime(2022, 11, 28, 16, 29, 25, 140980), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 25, 140980), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 25, 140980), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 25, 140980), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 25, 140980), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 25, 140980), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 25, 140980), 5.5, 99999]"
565,"[datetime.datetime(2022, 11, 28, 16, 29, 26, 323456), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 26, 323456), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 26, 323456), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 26, 323456), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 26, 323456), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 26, 323456), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 26, 323456), 5.5, 99999]"
566,"[datetime.datetime(2022, 11, 28, 16, 29, 27, 518811), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 27, 518811), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 27, 518811), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 27, 518811), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 27, 518811), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 27, 518811), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 27, 518811), 5.5, 99999]"
567,"[datetime.datetime(2022, 11, 28, 16, 29, 28, 696711), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 28, 696711), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 28, 696711), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 28, 696711), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 28, 696711), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 28, 696711), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 28, 696711), 5.5, 99999]"
568,"[datetime.datetime(2022, 11, 28, 16, 29, 29, 870041), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 29, 870041), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 29, 870041), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 29, 870041), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 29, 870041), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 29, 870041), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 29, 870041), 5.5, 99999]"
569,"[datetime.datetime(2022, 11, 28, 16, 29, 31, 66901), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 31, 66901), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 31, 66901), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 31, 66901), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 31, 66901), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 31, 66901), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 31, 66901), 5.5, 99999]"
570,"[datetime.datetime(2022, 11, 28, 16, 29, 32, 281161), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 32, 281161), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 32, 281161), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 32, 281161), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 32, 281161), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 32, 281161), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 32, 281161), 5.5, 99999]"
571,"[datetime.datetime(2022, 11, 28, 16, 29, 33, 499433), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 29, 33, 499433), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 33, 499433), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 29, 33, 499433), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 29, 33, 499433), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 29, 33, 499433), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 29, 33, 499433), 5.5, 99999]"
