,Jets Art,Jo Rocks,Alanza,Elli Joh,Heavenly Brigade Nz,Norms Lady,Blissfull Mind,Tic Tact,Aussiepride,Power Up Nz
11-01-2023 19:27:34.649050,"(5.5, 8.8, 8.425)","(7.0, 8.8, 8.379999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 85.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 7.76)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:27:36.120889,"(5.5, 8.8, 8.425)","(7.0, 8.8, 8.379999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 85.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 7.76)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:27:37.648959,"(5.5, 8.8, 8.425)","(7.0, 8.8, 8.379999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 85.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 7.76)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:27:39.309201,"(5.5, 8.8, 8.216666666666667)","(7.0, 8.8, 8.379999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 85.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 7.76)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:27:40.833689,"(5.5, 8.8, 8.216666666666667)","(7.0, 8.8, 8.379999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 85.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 7.76)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:27:42.346832,"(5.5, 8.8, 8.216666666666667)","(7.0, 8.8, 8.379999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 85.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 7.76)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:27:43.943885,"(5.5, 8.8, 8.216666666666667)","(7.0, 8.8, 8.379999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 85.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 7.76)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:27:45.258880,"(5.5, 8.8, 8.216666666666667)","(7.0, 8.8, 8.379999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 85.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 7.76)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:27:46.580103,"(5.5, 8.8, 8.216666666666667)","(7.0, 8.8, 8.379999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 85.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 7.76)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:27:47.934062,"(5.5, 8.8, 8.216666666666667)","(7.0, 8.8, 8.379999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 90.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 7.76)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:27:49.417283,"(5.5, 8.8, 8.216666666666667)","(7.0, 8.8, 8.379999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 90.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 7.76)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:27:50.948879,"(5.5, 8.8, 8.216666666666667)","(7.0, 8.8, 8.379999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 90.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 7.76)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:27:52.615241,"(5.5, 8.8, 8.216666666666667)","(7.0, 8.8, 8.379999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 90.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 7.76)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:27:54.437385,"(5.5, 8.8, 8.216666666666667)","(7.0, 8.8, 8.379999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 90.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 7.76)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:27:55.972976,"(5.5, 8.8, 8.216666666666667)","(7.0, 8.8, 8.379999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 90.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 7.76)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:27:57.489293,"(5.5, 8.8, 8.216666666666667)","(7.0, 8.8, 8.379999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 90.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 7.76)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:27:58.965487,"(5.5, 8.8, 8.216666666666667)","(7.0, 8.8, 8.379999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 90.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 7.76)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:28:00.415748,"(5.5, 8.8, 8.216666666666667)","(7.0, 8.8, 8.3125)","(3.6, 3.95, 3.807894736842105)","(71.0, 90.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 8.0)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:28:01.854809,"(5.5, 8.8, 8.216666666666667)","(7.0, 8.8, 8.3125)","(3.6, 3.95, 3.807894736842105)","(71.0, 90.0, 80.0)","(5.5, 99999, 99990)","(5.0, 8.4, 8.211764705882352)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:28:03.668161,"(5.5, 8.8, 8.216666666666667)","(7.0, 8.8, 8.3125)","(3.6, 3.95, 3.807894736842105)","(71.0, 90.0, 87.8125)","(5.5, 99999, 99990)","(5.0, 8.4, 9.82857142857143)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:28:05.232509,"(5.5, 8.8, 8.399999999999999)","(7.0, 8.8, 8.299999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 90.0, 88.4090909090909)","(5.5, 99999, 99990)","(5.0, 10.0, 9.0)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 38.0)","(4.4, 99999, 99990)"
11-01-2023 19:28:06.898997,"(5.5, 8.6, 8.072727272727272)","(7.0, 8.8, 8.299999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 90.0, 88.4090909090909)","(5.5, 99999, 99990)","(5.0, 9.6, 8.257142857142856)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:28:08.400169,"(5.5, 8.2, 8.072727272727272)","(7.0, 8.8, 8.299999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 90.0, 88.4090909090909)","(5.5, 99999, 99990)","(5.0, 9.4, 8.2)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:28:09.822380,"(5.5, 8.2, 8.072727272727272)","(7.0, 8.8, 8.299999999999999)","(3.6, 3.95, 3.807894736842105)","(71.0, 90.0, 88.4090909090909)","(5.5, 99999, 99990)","(5.0, 9.4, 8.2)","(81.0, 85.0, 83.5)","(101.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:28:11.433864,"(5.5, 8.2, 8.04)","(7.0, 8.8, 8.299999999999999)","(3.6, 3.95, 3.807894736842105)","(61.0, 90.0, 88.4090909090909)","(5.5, 99999, 99990)","(5.0, 9.4, 8.2)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:28:12.984653,"(5.5, 8.2, 8.04)","(7.0, 8.8, 8.299999999999999)","(3.6, 3.95, 3.807894736842105)","(61.0, 90.0, 88.4090909090909)","(5.5, 99999, 99990)","(5.0, 9.4, 8.2)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 50.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:28:14.447426,"(5.5, 8.2, 7.129411764705882)","(7.0, 8.8, 8.299999999999999)","(3.6, 3.95, 3.807894736842105)","(61.0, 90.0, 80.0)","(5.5, 99999, 99990)","(5.0, 9.4, 8.2)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 50.0, 39.0)","(4.4, 99999, 99990)"
11-01-2023 19:28:16.069372,"(5.5, 8.2, 7.08)","(7.0, 8.8, 8.299999999999999)","(3.6, 3.95, 3.85)","(61.0, 90.0, 80.0)","(5.5, 99999, 99990)","(5.0, 9.4, 8.2)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 44.0, 36.857142857142854)","(4.4, 99999, 99990)"
11-01-2023 19:28:17.736750,"(5.5, 8.2, 7.08)","(7.0, 8.8, 8.299999999999999)","(3.6, 3.95, 3.85)","(61.0, 90.0, 85.83333333333334)","(5.5, 99999, 99990)","(5.0, 9.4, 8.2)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 44.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:19.395127,"(5.5, 8.0, 7.485714285714286)","(7.0, 8.8, 8.299999999999999)","(3.6, 3.95, 3.85)","(61.0, 90.0, 85.83333333333334)","(5.5, 99999, 99990)","(5.0, 9.4, 8.86)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:20.970799,"(5.5, 8.0, 7.485714285714286)","(7.0, 8.8, 8.299999999999999)","(3.6, 3.95, 3.85)","(61.0, 90.0, 85.83333333333334)","(5.5, 99999, 99990)","(5.0, 9.4, 8.6)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:22.500696,"(5.5, 8.0, 7.485714285714286)","(7.0, 8.8, 8.299999999999999)","(3.6, 3.95, 3.85)","(61.0, 90.0, 85.83333333333334)","(5.5, 99999, 99990)","(5.0, 9.4, 8.6)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:24.112472,"(5.5, 8.0, 7.485714285714286)","(7.0, 8.8, 8.299999999999999)","(3.6, 3.95, 3.85)","(61.0, 90.0, 85.83333333333334)","(5.5, 99999, 99990)","(5.0, 9.4, 8.6)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:25.612419,"(5.5, 8.0, 7.485714285714286)","(7.0, 8.8, 8.299999999999999)","(3.6, 3.95, 3.85)","(61.0, 90.0, 85.83333333333334)","(5.5, 99999, 99990)","(5.0, 9.4, 8.6)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:27.065856,"(5.5, 7.8, 7.2615384615384615)","(7.0, 8.8, 8.299999999999999)","(3.6, 3.95, 3.85)","(61.0, 90.0, 85.83333333333334)","(5.5, 99999, 99990)","(5.0, 9.4, 8.6)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:28.580107,"(5.5, 7.6, 7.2727272727272725)","(7.0, 8.8, 8.328571428571427)","(3.6, 3.95, 3.85)","(61.0, 90.0, 85.83333333333334)","(5.5, 99999, 99990)","(5.0, 9.4, 8.6)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:30.325225,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.8, 8.328571428571427)","(3.6, 3.95, 3.85)","(71.0, 90.0, 85.83333333333334)","(5.5, 99999, 99990)","(5.0, 9.4, 8.6)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:32.094487,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.8, 8.257142857142856)","(3.6, 3.95, 3.875)","(71.0, 90.0, 87.5)","(5.5, 99999, 99990)","(5.0, 9.4, 8.6)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:33.753898,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.6, 8.15)","(3.6, 3.95, 3.875)","(71.0, 90.0, 87.5)","(5.5, 99999, 99990)","(5.0, 9.4, 8.894736842105264)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:35.332107,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.6, 8.114285714285714)","(3.6, 3.95, 3.875)","(71.0, 90.0, 87.5)","(5.5, 99999, 99990)","(5.0, 9.4, 8.399999999999999)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:36.800305,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.4, 8.114285714285714)","(3.6, 3.95, 3.875)","(71.0, 90.0, 87.5)","(5.5, 99999, 99990)","(5.0, 9.4, 8.399999999999999)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:38.335523,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.4, 7.65)","(3.6, 3.95, 3.85)","(71.0, 90.0, 87.5)","(5.5, 99999, 99990)","(5.0, 9.4, 8.399999999999999)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:39.867260,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.4, 7.514285714285714)","(3.6, 3.95, 3.862903225806452)","(71.0, 90.0, 87.5)","(5.5, 99999, 99990)","(5.0, 9.4, 8.399999999999999)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:41.475777,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.2, 7.514285714285714)","(3.6, 3.95, 3.862903225806452)","(71.0, 90.0, 87.5)","(5.5, 99999, 99990)","(5.0, 9.4, 8.399999999999999)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:43.051094,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.2, 7.514285714285714)","(3.6, 3.95, 3.862903225806452)","(71.0, 90.0, 87.5)","(5.5, 99999, 99990)","(5.0, 9.4, 8.854545454545454)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:44.677282,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.2, 7.514285714285714)","(3.6, 3.95, 3.862903225806452)","(71.0, 90.0, 87.5)","(5.5, 99999, 99990)","(5.0, 9.4, 9.0)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:46.259587,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.2, 7.514285714285714)","(3.6, 3.95, 3.862903225806452)","(71.0, 90.0, 87.5)","(5.5, 99999, 99990)","(5.0, 9.4, 9.0)","(71.0, 85.0, 83.5)","(91.0, 120.0, 105.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:47.955649,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.2, 7.514285714285714)","(3.6, 3.95, 3.862903225806452)","(71.0, 90.0, 83.33333333333333)","(5.5, 99999, 99990)","(5.0, 9.4, 9.0)","(71.0, 85.0, 83.5)","(91.0, 120.0, 96.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:49.443368,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.2, 7.514285714285714)","(3.6, 3.95, 3.862903225806452)","(71.0, 90.0, 83.33333333333333)","(5.5, 99999, 99990)","(5.0, 9.4, 9.35)","(71.0, 85.0, 83.5)","(91.0, 150.0, 96.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:50.947901,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.2, 7.514285714285714)","(3.6, 3.95, 3.7045454545454546)","(71.0, 90.0, 83.33333333333333)","(5.5, 99999, 99990)","(5.0, 10.5, 9.1)","(71.0, 85.0, 83.5)","(91.0, 150.0, 96.0)","(26.0, 42.0, 36.285714285714285)","(4.4, 99999, 99990)"
11-01-2023 19:28:52.411191,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.2, 7.514285714285714)","(3.5, 3.95, 3.7045454545454546)","(61.0, 90.0, 96.66666666666667)","(6.0, 99999, 99990)","(5.5, 10.0, 9.25)","(61.0, 85.0, 83.5)","(81.0, 150.0, 96.0)","(26.0, 42.0, 36.285714285714285)","(4.6, 99999, 99990)"
11-01-2023 19:28:53.888217,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.2, 7.514285714285714)","(3.5, 3.9, 3.75)","(61.0, 110.0, 94.28571428571428)","(6.0, 99999, 99990)","(5.5, 9.6, 8.725)","(61.0, 85.0, 83.5)","(81.0, 150.0, 96.0)","(26.0, 42.0, 36.285714285714285)","(4.6, 99999, 99990)"
11-01-2023 19:28:55.403311,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.2, 7.514285714285714)","(3.5, 3.9, 3.75)","(61.0, 120.0, 97.5)","(6.0, 99999, 99990)","(5.5, 9.6, 8.725)","(61.0, 85.0, 83.5)","(81.0, 150.0, 96.0)","(26.0, 42.0, 36.285714285714285)","(4.6, 99999, 99990)"
11-01-2023 19:28:56.967153,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.2, 7.666666666666667)","(3.5, 3.9, 3.75)","(61.0, 120.0, 97.5)","(6.0, 99999, 99990)","(5.5, 9.6, 8.725)","(61.0, 85.0, 83.5)","(81.0, 150.0, 96.0)","(26.0, 42.0, 36.285714285714285)","(4.6, 99999, 99990)"
11-01-2023 19:28:58.739745,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.2, 7.555555555555555)","(3.5, 3.9, 3.75)","(61.0, 120.0, 97.5)","(6.0, 99999, 99990)","(5.5, 9.6, 8.725)","(61.0, 85.0, 83.5)","(81.0, 150.0, 96.0)","(26.0, 42.0, 36.285714285714285)","(4.6, 99999, 99990)"
11-01-2023 19:29:00.704712,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.0, 7.2)","(3.5, 3.9, 3.75)","(61.0, 120.0, 97.5)","(6.0, 99999, 99990)","(5.5, 9.6, 8.725)","(61.0, 85.0, 83.5)","(81.0, 150.0, 96.0)","(26.0, 42.0, 36.285714285714285)","(4.6, 99999, 99990)"
11-01-2023 19:29:02.364327,"(5.5, 7.6, 7.2727272727272725)","(6.0, 8.0, 7.114285714285714)","(3.5, 3.9, 3.5625)","(61.0, 120.0, 95.41666666666666)","(6.0, 99999, 99990)","(5.5, 9.6, 8.725)","(61.0, 85.0, 83.5)","(81.0, 150.0, 110.0)","(26.0, 42.0, 36.285714285714285)","(4.6, 99999, 99990)"
11-01-2023 19:29:03.989594,"(5.5, 7.6, 6.652631578947369)","(6.0, 7.8, 7.061538461538461)","(3.5, 3.9, 3.6500000000000004)","(61.0, 110.0, 89.58333333333333)","(6.0, 99999, 99990)","(5.5, 9.6, 8.822222222222221)","(61.0, 85.0, 83.63636363636364)","(81.0, 140.0, 123.0)","(26.0, 42.0, 36.285714285714285)","(4.6, 99999, 99990)"
11-01-2023 19:29:05.494491,"(5.5, 7.0, 6.633333333333333)","(6.0, 7.8, 7.061538461538461)","(3.5, 3.85, 3.6999999999999997)","(61.0, 100.0, 89.58333333333333)","(6.0, 99999, 99990)","(5.5, 9.6, 9.55)","(61.0, 85.0, 91.66666666666667)","(81.0, 130.0, 123.0)","(26.0, 42.0, 36.285714285714285)","(4.6, 99999, 99990)"
11-01-2023 19:29:06.983691,"(5.5, 7.0, 6.633333333333333)","(6.0, 7.8, 7.061538461538461)","(3.5, 3.8, 3.80625)","(61.0, 100.0, 89.58333333333333)","(6.0, 99999, 99990)","(5.5, 10.0, 9.644444444444444)","(61.0, 100.0, 91.66666666666667)","(81.0, 130.0, 110.0)","(26.0, 42.0, 36.285714285714285)","(4.6, 99999, 99990)"
11-01-2023 19:29:08.468102,"(5.5, 7.0, 6.633333333333333)","(6.0, 7.8, 7.061538461538461)","(3.5, 3.85, 3.80625)","(61.0, 100.0, 89.58333333333333)","(6.0, 99999, 99990)","(5.5, 10.0, 9.644444444444444)","(61.0, 100.0, 91.66666666666667)","(81.0, 130.0, 110.0)","(26.0, 42.0, 36.285714285714285)","(4.6, 99999, 99990)"
11-01-2023 19:29:09.893643,"(5.5, 7.0, 6.633333333333333)","(6.0, 7.8, 7.061538461538461)","(3.5, 3.85, 3.6555555555555554)","(61.0, 100.0, 83.33333333333333)","(6.0, 99999, 99990)","(5.5, 10.0, 9.644444444444444)","(61.0, 100.0, 91.66666666666667)","(81.0, 130.0, 104.28571428571429)","(26.0, 42.0, 35.45454545454545)","(4.6, 99999, 99990)"
11-01-2023 19:29:11.344031,"(5.5, 7.0, 6.633333333333333)","(6.0, 7.8, 7.061538461538461)","(3.5, 3.85, 3.7333333333333334)","(61.0, 100.0, 90.0)","(6.0, 99999, 99990)","(5.5, 10.0, 9.644444444444444)","(61.0, 100.0, 91.66666666666667)","(81.0, 130.0, 110.0)","(26.0, 42.0, 36.285714285714285)","(4.6, 99999, 99990)"
11-01-2023 19:29:12.908319,"(5.5, 7.0, 6.633333333333333)","(6.0, 7.8, 7.061538461538461)","(3.5, 3.8, 3.80625)","(61.0, 95.0, 87.77777777777777)","(6.0, 99999, 99990)","(5.5, 10.0, 9.644444444444444)","(61.0, 100.0, 91.66666666666667)","(81.0, 130.0, 110.0)","(26.0, 42.0, 36.285714285714285)","(4.6, 99999, 99990)"
11-01-2023 19:29:14.482346,"(5.5, 7.0, 6.633333333333333)","(6.0, 7.8, 7.061538461538461)","(3.5, 3.85, 3.7333333333333334)","(61.0, 110.0, 83.33333333333333)","(6.0, 99999, 99990)","(5.5, 10.0, 9.644444444444444)","(61.0, 100.0, 91.66666666666667)","(81.0, 130.0, 110.0)","(26.0, 42.0, 36.285714285714285)","(4.6, 99999, 99990)"
11-01-2023 19:29:16.033165,"(5.5, 7.0, 6.633333333333333)","(6.0, 7.8, 7.061538461538461)","(3.5, 3.8, 3.80625)","(61.0, 100.0, 87.14285714285714)","(6.0, 99999, 99990)","(5.5, 10.0, 9.644444444444444)","(61.0, 100.0, 91.66666666666667)","(81.0, 130.0, 110.0)","(26.0, 42.0, 34.76190476190476)","(4.6, 99999, 99990)"
11-01-2023 19:29:17.526792,"(5.5, 7.0, 6.633333333333333)","(6.0, 7.8, 7.061538461538461)","(3.5, 3.85, 3.80625)","(61.0, 100.0, 87.14285714285714)","(6.0, 99999, 99990)","(5.5, 10.0, 9.644444444444444)","(61.0, 100.0, 91.66666666666667)","(81.0, 130.0, 110.0)","(26.0, 42.0, 34.76190476190476)","(4.6, 99999, 99990)"
11-01-2023 19:29:19.014742,"(5.5, 7.0, 6.633333333333333)","(6.0, 7.8, 7.061538461538461)","(3.5, 3.85, 3.80625)","(61.0, 100.0, 87.14285714285714)","(6.0, 99999, 99990)","(5.5, 10.0, 9.6)","(61.0, 100.0, 91.66666666666667)","(81.0, 130.0, 104.28571428571429)","(26.0, 42.0, 34.76190476190476)","(4.6, 99999, 99990)"
11-01-2023 19:29:20.504383,"(5.5, 7.0, 6.633333333333333)","(6.0, 7.8, 7.061538461538461)","(3.5, 3.85, 3.548)","(61.0, 100.0, 89.28571428571429)","(6.0, 99999, 99990)","(5.5, 10.0, 9.6)","(61.0, 100.0, 91.66666666666667)","(81.0, 130.0, 110.0)","(26.0, 42.0, 34.76190476190476)","(4.6, 99999, 99990)"
11-01-2023 19:29:21.948455,"(5.5, 7.0, 6.633333333333333)","(6.0, 7.8, 7.061538461538461)","(3.5, 3.8, 3.548)","(61.0, 100.0, 92.5)","(6.0, 99999, 99990)","(5.5, 10.0, 9.6)","(61.0, 100.0, 91.66666666666667)","(81.0, 130.0, 110.0)","(26.0, 42.0, 34.76190476190476)","(4.6, 99999, 99990)"
11-01-2023 19:29:23.424416,"(5.5, 7.0, 6.633333333333333)","(6.0, 7.8, 7.061538461538461)","(3.5, 3.8, 3.548)","(61.0, 100.0, 92.5)","(6.0, 99999, 99990)","(5.5, 10.0, 9.6)","(61.0, 100.0, 91.66666666666667)","(81.0, 130.0, 110.0)","(26.0, 42.0, 34.76190476190476)","(4.6, 99999, 99990)"
11-01-2023 19:29:24.968522,"(5.5, 7.0, 6.633333333333333)","(6.0, 7.8, 7.061538461538461)","(3.5, 3.8, 3.548)","(61.0, 100.0, 92.5)","(6.0, 99999, 99990)","(5.5, 10.0, 9.6)","(61.0, 100.0, 91.66666666666667)","(81.0, 130.0, 110.0)","(26.0, 42.0, 34.76190476190476)","(4.6, 99999, 99990)"
11-01-2023 19:29:26.484265,"(5.5, 7.0, 6.633333333333333)","(6.0, 7.8, 7.061538461538461)","(3.5, 3.8, 3.548)","(61.0, 100.0, 92.5)","(6.0, 99999, 99990)","(5.5, 10.0, 9.6)","(61.0, 100.0, 91.66666666666667)","(81.0, 130.0, 110.0)","(26.0, 42.0, 37.0)","(4.6, 99999, 99990)"
