,Toongabbie Mae,Nelly Intention,Lika Light,St Maarten,Toms Express,Belle Intention,Leapling,Trendy Touchdown
08-01-2023 19:32:58.899740,"(2.3, 2.7, 2.6656756756756756)","(2.5, 3.0, 2.981860465116279)","(51.0, 75.0, 71.0)","(9.0, 11.5, 11.340909090909092)","(7.5, 9.8, 9.506666666666668)","(51.0, 90.0, 87.1875)","(21.0, 34.0, 37.2)","(15.0, 22.0, 21.307692307692307)"
08-01-2023 19:32:59.997182,"(2.3, 2.7, 2.683030303030303)","(2.5, 3.05, 3.0229999999999997)","(51.0, 75.0, 72.56756756756756)","(9.0, 11.5, 11.340909090909092)","(7.5, 9.8, 9.506666666666668)","(51.0, 90.0, 87.1875)","(21.0, 38.0, 37.733333333333334)","(15.0, 22.0, 20.77777777777778)"
08-01-2023 19:33:01.135684,"(2.3, 2.74, 2.710769230769231)","(2.5, 3.0, 2.9831578947368422)","(51.0, 75.0, 72.56756756756756)","(9.0, 11.5, 11.0)","(7.5, 9.8, 9.50909090909091)","(51.0, 90.0, 87.1875)","(21.0, 38.0, 39.42857142857143)","(15.0, 22.0, 20.428571428571427)"
08-01-2023 19:33:02.278860,"(2.3, 2.72, 2.7060000000000004)","(2.5, 3.0, 2.988)","(51.0, 75.0, 72.56756756756756)","(9.0, 11.5, 10.952380952380953)","(7.5, 9.6, 9.454545454545453)","(51.0, 90.0, 87.1875)","(21.0, 40.0, 37.0)","(15.0, 22.0, 20.72)"
08-01-2023 19:33:03.423561,"(2.3, 2.72, 2.716666666666667)","(2.5, 3.0, 2.972)","(51.0, 75.0, 67.5)","(9.0, 11.5, 10.692307692307692)","(7.5, 9.6, 9.447058823529412)","(51.0, 90.0, 87.1875)","(21.0, 38.0, 36.266666666666666)","(15.0, 22.0, 20.5)"
08-01-2023 19:33:04.495515,"(2.3, 2.74, 2.7287500000000002)","(2.5, 3.0, 2.9984)","(51.0, 75.0, 67.5)","(9.0, 11.0, 10.692307692307692)","(7.5, 9.6, 9.4625)","(51.0, 90.0, 87.1875)","(21.0, 40.0, 35.76470588235294)","(15.0, 21.0, 20.6)"
08-01-2023 19:33:05.663686,"(2.3, 2.74, 2.7283076923076925)","(2.5, 3.0, 2.9986206896551724)","(51.0, 75.0, 71.66666666666667)","(9.0, 11.0, 10.851851851851851)","(7.5, 9.6, 9.549999999999999)","(51.0, 90.0, 87.1875)","(21.0, 40.0, 36.0)","(15.0, 21.0, 20.36842105263158)"
08-01-2023 19:33:06.895601,"(2.3, 2.74, 2.734074074074074)","(2.5, 3.0, 2.965801526717557)","(51.0, 75.0, 68.63636363636364)","(9.0, 11.0, 10.851851851851851)","(7.5, 9.6, 9.48)","(51.0, 90.0, 87.1875)","(21.0, 38.0, 36.0)","(15.0, 21.0, 20.15625)"
08-01-2023 19:33:08.235213,"(2.3, 2.76, 2.7481818181818185)","(2.5, 3.0, 2.9610434782608697)","(51.0, 75.0, 70.83333333333333)","(9.0, 11.0, 10.767857142857142)","(7.5, 9.6, 9.494736842105263)","(51.0, 90.0, 87.1875)","(21.0, 38.0, 35.23076923076923)","(15.0, 21.0, 19.657894736842106)"
08-01-2023 19:33:09.709804,"(2.3, 2.78, 2.749)","(2.5, 3.0, 2.9526760563380283)","(51.0, 75.0, 71.66666666666667)","(9.0, 11.0, 10.767857142857142)","(7.5, 9.6, 9.376470588235293)","(51.0, 90.0, 87.1875)","(21.0, 38.0, 35.23076923076923)","(15.0, 21.0, 19.657894736842106)"
08-01-2023 19:33:10.971814,"(2.3, 2.78, 2.751818181818182)","(2.5, 3.0, 2.952857142857143)","(51.0, 75.0, 72.77777777777777)","(9.0, 11.0, 10.790322580645162)","(7.5, 9.6, 9.442553191489361)","(51.0, 90.0, 87.1875)","(21.0, 38.0, 35.81818181818182)","(15.0, 21.0, 20.13157894736842)"
08-01-2023 19:33:12.241537,"(2.3, 2.74, 2.7372972972972973)","(2.5, 3.0, 2.965079365079365)","(51.0, 75.0, 71.5)","(9.0, 11.0, 10.848837209302326)","(7.5, 9.8, 9.457142857142857)","(51.0, 90.0, 87.1875)","(21.0, 38.0, 35.23076923076923)","(15.0, 21.0, 19.9375)"
08-01-2023 19:33:13.647264,"(2.3, 2.74, 2.723125)","(2.5, 3.0, 2.96704)","(51.0, 75.0, 71.5)","(9.0, 11.0, 11.205479452054794)","(7.5, 9.8, 9.477777777777778)","(51.0, 90.0, 87.1875)","(21.0, 38.0, 35.23076923076923)","(15.0, 21.0, 19.9375)"
08-01-2023 19:33:14.891315,"(2.3, 2.74, 2.723125)","(2.5, 3.0, 2.96704)","(51.0, 75.0, 72.6470588235294)","(9.0, 11.5, 11.220588235294118)","(7.5, 9.8, 9.493333333333334)","(51.0, 90.0, 85.9090909090909)","(21.0, 38.0, 37.0)","(15.0, 21.0, 20.083333333333332)"
08-01-2023 19:33:16.095219,"(2.3, 2.74, 2.726086956521739)","(2.5, 3.0, 2.989245283018868)","(51.0, 75.0, 72.6470588235294)","(9.0, 11.5, 11.21875)","(7.5, 9.8, 9.393548387096773)","(51.0, 90.0, 83.33333333333333)","(21.0, 40.0, 36.333333333333336)","(15.0, 21.0, 20.02857142857143)"
08-01-2023 19:33:17.204173,"(2.3, 2.76, 2.751898734177215)","(2.5, 3.05, 2.989245283018868)","(51.0, 75.0, 72.6470588235294)","(9.0, 11.5, 11.2)","(7.5, 9.6, 9.36)","(51.0, 90.0, 82.0)","(21.0, 40.0, 36.30769230769231)","(15.0, 21.0, 19.878048780487806)"
08-01-2023 19:33:18.449162,"(2.3, 2.8, 2.757727272727273)","(2.5, 3.05, 2.9786206896551723)","(51.0, 75.0, 71.66666666666667)","(9.0, 11.5, 11.2)","(7.5, 9.6, 9.433333333333334)","(51.0, 85.0, 82.27272727272727)","(21.0, 40.0, 37.63636363636364)","(15.0, 21.0, 19.944444444444443)"
08-01-2023 19:33:19.564316,"(2.3, 2.8, 2.7803773584905658)","(2.5, 3.05, 2.9786206896551723)","(51.0, 75.0, 70.0)","(9.0, 11.5, 11.21875)","(7.5, 9.6, 9.447058823529412)","(51.0, 85.0, 82.27272727272727)","(21.0, 38.0, 36.857142857142854)","(15.0, 20.0, 19.944444444444443)"
08-01-2023 19:33:20.712205,"(2.3, 2.76, 2.7466666666666666)","(2.5, 3.05, 2.9891176470588237)","(51.0, 75.0, 71.92307692307692)","(9.0, 11.5, 11.21875)","(7.5, 9.6, 9.549999999999999)","(51.0, 85.0, 81.25)","(21.0, 40.0, 36.857142857142854)","(15.0, 20.0, 20.02857142857143)"
08-01-2023 19:33:21.790725,"(2.3, 2.76, 2.744242424242424)","(2.5, 3.05, 2.9891176470588237)","(51.0, 75.0, 71.92307692307692)","(9.0, 11.5, 11.20138888888889)","(7.5, 9.6, 9.470967741935484)","(51.0, 85.0, 82.33333333333333)","(21.0, 40.0, 36.30769230769231)","(15.0, 21.0, 18.918032786885245)"
08-01-2023 19:33:23.043452,"(2.3, 2.78, 2.769090909090909)","(2.5, 3.05, 2.9908571428571427)","(51.0, 75.0, 68.63636363636364)","(9.0, 11.5, 10.929824561403509)","(7.5, 9.6, 9.494736842105263)","(51.0, 85.0, 81.25)","(21.0, 40.0, 36.16)","(15.0, 19.0, 18.40909090909091)"
08-01-2023 19:33:24.172080,"(2.3, 2.8, 2.7767999999999997)","(2.5, 3.05, 2.9908571428571427)","(51.0, 75.0, 71.92307692307692)","(9.0, 11.0, 10.931034482758621)","(7.5, 9.6, 9.566666666666666)","(51.0, 85.0, 72.14285714285714)","(21.0, 40.0, 37.55555555555556)","(15.0, 18.5, 17.166666666666668)"
08-01-2023 19:33:25.298473,"(2.3, 2.8, 2.7917241379310345)","(2.5, 3.05, 2.9891891891891893)","(51.0, 75.0, 70.0)","(9.0, 11.0, 10.923728813559322)","(7.5, 9.8, 9.566666666666666)","(51.0, 85.0, 73.75)","(21.0, 40.0, 37.55555555555556)","(15.0, 18.0, 17.178571428571427)"
08-01-2023 19:33:26.420881,"(2.3, 2.8, 2.7873684210526313)","(2.5, 3.05, 2.9891891891891893)","(51.0, 75.0, 70.0)","(9.0, 11.0, 10.857142857142858)","(7.5, 9.8, 9.542857142857143)","(51.0, 85.0, 73.75)","(21.0, 40.0, 37.0)","(15.0, 17.5, 16.892857142857142)"
08-01-2023 19:33:27.618113,"(2.3, 2.82, 2.805454545454545)","(2.5, 3.05, 2.9944444444444445)","(51.0, 75.0, 68.63636363636364)","(9.0, 11.0, 10.857142857142858)","(7.5, 9.8, 9.576470588235294)","(51.0, 85.0, 82.85714285714286)","(21.0, 40.0, 32.4)","(15.0, 17.5, 17.152173913043477)"
08-01-2023 19:33:28.716952,"(2.3, 2.86, 2.8318918918918916)","(2.5, 3.05, 2.9891891891891893)","(51.0, 75.0, 73.46153846153847)","(9.0, 11.0, 10.890625)","(7.5, 9.8, 9.606250000000001)","(51.0, 85.0, 80.71428571428571)","(21.0, 36.0, 33.27272727272727)","(15.0, 17.5, 17.142857142857142)"
08-01-2023 19:33:29.760552,"(2.3, 2.86, 2.83953488372093)","(2.5, 3.05, 2.999438202247191)","(51.0, 75.0, 71.81818181818181)","(9.0, 11.0, 10.85)","(7.5, 10.0, 9.588571428571429)","(51.0, 85.0, 80.9090909090909)","(21.0, 36.0, 33.77777777777778)","(15.0, 17.5, 17.1)"
08-01-2023 19:33:30.912428,"(2.3, 2.86, 2.8588571428571425)","(2.5, 2.96, 2.95)","(51.0, 75.0, 71.5)","(9.0, 11.0, 10.787671232876713)","(7.5, 10.0, 9.604878048780488)","(51.0, 85.0, 83.33333333333333)","(21.0, 36.0, 33.77777777777778)","(15.0, 17.5, 17.055555555555557)"
08-01-2023 19:33:32.063562,"(2.3, 2.88, 2.8728571428571428)","(2.5, 2.96, 2.94)","(51.0, 75.0, 71.66666666666667)","(9.0, 11.0, 10.75)","(7.5, 9.8, 9.16231884057971)","(51.0, 85.0, 85.0)","(21.0, 36.0, 34.125)","(15.0, 17.5, 17.11904761904762)"
08-01-2023 19:33:33.205179,"(2.3, 2.9, 2.8842105263157896)","(2.5, 2.94, 2.9266666666666667)","(51.0, 75.0, 72.77777777777777)","(9.0, 11.0, 10.76865671641791)","(7.5, 9.2, 9.182142857142857)","(51.0, 90.0, 88.0)","(21.0, 36.0, 35.09090909090909)","(15.0, 17.5, 17.571428571428573)"
08-01-2023 19:33:34.371922,"(2.3, 2.9, 2.8896296296296295)","(2.5, 2.96, 2.9306666666666668)","(51.0, 75.0, 71.66666666666667)","(9.0, 11.0, 10.75)","(7.5, 9.4, 9.146788990825689)","(51.0, 90.0, 95.0)","(21.0, 36.0, 34.51851851851852)","(15.0, 18.0, 17.307692307692307)"
08-01-2023 19:33:35.518317,"(2.3, 2.9, 2.892695652173913)","(2.5, 2.94, 2.9306666666666668)","(51.0, 75.0, 71.66666666666667)","(9.0, 11.0, 10.75)","(7.5, 9.4, 9.146788990825689)","(51.0, 100.0, 91.42857142857143)","(21.0, 36.0, 34.51851851851852)","(15.0, 18.0, 17.275862068965516)"
08-01-2023 19:33:36.657995,"(2.3, 2.92, 2.9113333333333333)","(2.5, 2.94, 2.933913043478261)","(51.0, 75.0, 69.16666666666667)","(9.0, 11.0, 10.75)","(7.5, 9.4, 9.129411764705882)","(51.0, 100.0, 88.88888888888889)","(21.0, 36.0, 34.42857142857143)","(15.0, 18.0, 17.16)"
08-01-2023 19:33:37.697161,"(2.3, 2.94, 2.9253061224489794)","(2.5, 2.96, 2.9208695652173913)","(51.0, 75.0, 69.16666666666667)","(9.0, 11.0, 10.73134328358209)","(7.5, 9.4, 9.2125)","(51.0, 90.0, 88.57142857142857)","(21.0, 36.0, 35.09090909090909)","(15.0, 18.0, 17.307692307692307)"
08-01-2023 19:33:38.834678,"(2.3, 2.96, 2.945128205128205)","(2.5, 2.94, 2.919591836734694)","(51.0, 75.0, 66.34615384615384)","(9.0, 11.0, 10.89795918367347)","(7.5, 9.4, 9.25263157894737)","(51.0, 90.0, 87.5)","(21.0, 36.0, 35.09090909090909)","(15.0, 18.0, 17.307692307692307)"
08-01-2023 19:33:40.051842,"(2.3, 2.96, 2.9377049180327868)","(2.5, 2.94, 2.9272164948453607)","(51.0, 70.0, 65.41666666666667)","(9.0, 11.0, 11.31904761904762)","(7.5, 9.4, 8.944)","(51.0, 90.0, 86.92307692307692)","(21.0, 36.0, 34.0)","(15.0, 18.0, 17.175)"
08-01-2023 19:33:41.175300,"(2.35, 2.98, 2.977333333333333)","(2.5, 2.94, 2.9208247422680413)","(51.0, 70.0, 65.41666666666667)","(9.0, 11.5, 11.3)","(7.5, 9.0, 8.85925925925926)","(51.0, 90.0, 86.25)","(21.0, 36.0, 33.166666666666664)","(15.0, 17.5, 17.316901408450704)"
08-01-2023 19:33:42.234370,"(2.35, 3.0, 2.9955223880597015)","(2.5, 2.9, 2.892743362831858)","(51.0, 70.0, 65.47619047619048)","(9.0, 11.5, 11.2625)","(7.5, 9.0, 8.96)","(51.0, 90.0, 85.9090909090909)","(21.0, 36.0, 31.82608695652174)","(15.0, 17.5, 16.779411764705884)"
08-01-2023 19:33:43.250632,"(2.35, 3.05, 3.0005102040816327)","(2.5, 2.92, 2.909206349206349)","(51.0, 75.0, 72.14285714285714)","(9.0, 11.5, 11.006493506493506)","(7.5, 9.0, 9.004878048780487)","(51.0, 90.0, 81.0)","(21.0, 36.0, 30.88888888888889)","(15.0, 17.0, 16.301369863013697)"
08-01-2023 19:33:44.342884,"(2.35, 3.05, 3.02)","(2.5, 2.92, 2.9069090909090907)","(51.0, 75.0, 69.16666666666667)","(9.0, 11.5, 10.96987951807229)","(7.5, 9.2, 9.032258064516128)","(51.0, 90.0, 77.0)","(21.0, 32.0, 30.76923076923077)","(15.0, 17.0, 16.452380952380953)"
08-01-2023 19:33:45.416786,"(2.35, 3.05, 3.016504854368932)","(2.5, 2.88, 2.8648484848484848)","(51.0, 75.0, 68.0)","(9.0, 11.5, 10.975609756097562)","(7.5, 9.2, 9.059649122807018)","(51.0, 85.0, 79.28571428571429)","(21.0, 32.0, 31.5)","(15.0, 16.5, 16.3)"
08-01-2023 19:33:46.540735,"(2.4, 3.05, 3.0160714285714283)","(2.5, 2.88, 2.8745454545454545)","(51.0, 75.0, 68.5)","(9.0, 11.5, 10.923913043478262)","(7.5, 9.2, 9.091666666666667)","(51.0, 85.0, 80.83333333333333)","(21.0, 32.0, 31.333333333333332)","(14.0, 16.5, 16.35)"
08-01-2023 19:33:47.541732,"(2.4, 3.1, 3.0524390243902437)","(2.5, 2.86, 2.856)","(51.0, 70.0, 68.5)","(9.0, 11.0, 10.923913043478262)","(7.5, 9.2, 9.145454545454545)","(51.0, 85.0, 76.66666666666667)","(21.0, 32.0, 31.142857142857142)","(14.0, 16.5, 16.13888888888889)"
08-01-2023 19:33:48.568725,"(2.4, 3.1, 3.0863793103448276)","(2.5, 2.86, 2.848292682926829)","(51.0, 70.0, 67.85714285714286)","(9.0, 11.0, 10.882352941176471)","(7.5, 9.2, 9.00952380952381)","(51.0, 85.0, 78.33333333333333)","(21.0, 32.0, 29.818181818181817)","(14.0, 16.5, 15.66)"
08-01-2023 19:33:49.706720,"(2.35, 3.1, 3.0936708860759494)","(2.45, 2.86, 2.853333333333333)","(41.0, 70.0, 67.6923076923077)","(9.0, 11.0, 10.882352941176471)","(7.5, 9.2, 9.008)","(51.0, 85.0, 76.66666666666667)","(21.0, 32.0, 27.5)","(13.0, 16.5, 15.962962962962964)"
08-01-2023 19:33:50.819616,"(2.35, 3.15, 3.1367924528301887)","(2.45, 2.9, 2.876533333333333)","(41.0, 70.0, 68.5)","(9.0, 11.0, 10.933333333333334)","(7.5, 9.2, 9.019047619047619)","(51.0, 85.0, 76.66666666666667)","(21.0, 28.0, 27.88888888888889)","(13.0, 16.0, 16.238095238095237)"
08-01-2023 19:33:51.897028,"(2.35, 3.15, 3.1198630136986303)","(2.45, 2.88, 2.8730666666666664)","(41.0, 70.0, 68.5)","(9.0, 11.0, 10.933333333333334)","(7.5, 9.2, 9.133333333333333)","(51.0, 85.0, 78.33333333333333)","(21.0, 29.0, 28.0)","(13.0, 16.5, 16.204545454545453)"
08-01-2023 19:33:52.996171,"(2.35, 3.15, 3.1392156862745098)","(2.45, 2.84, 2.8291954022988506)","(41.0, 70.0, 68.75)","(9.0, 11.0, 10.53225806451613)","(7.5, 9.2, 9.325714285714286)","(51.0, 85.0, 76.42857142857143)","(21.0, 29.0, 27.285714285714285)","(13.0, 16.5, 16.264705882352942)"
08-01-2023 19:33:54.016037,"(2.35, 3.2, 3.1523809523809527)","(2.45, 2.84, 2.827111111111111)","(41.0, 70.0, 67.5)","(9.0, 11.0, 10.5)","(7.5, 9.4, 9.347619047619048)","(51.0, 85.0, 76.42857142857143)","(21.0, 29.0, 27.73076923076923)","(13.0, 16.5, 15.88)"
08-01-2023 19:33:55.100571,"(2.35, 3.2, 3.180909090909091)","(2.45, 2.86, 2.8385714285714285)","(41.0, 70.0, 67.0)","(9.0, 10.5, 10.375)","(7.5, 9.4, 9.368)","(51.0, 85.0, 80.0)","(21.0, 29.0, 28.166666666666668)","(13.0, 16.0, 15.5)"
08-01-2023 19:33:56.106480,"(2.35, 3.25, 3.2098425196850395)","(2.45, 2.86, 2.8369491525423727)","(41.0, 70.0, 67.85714285714286)","(9.0, 10.5, 10.343373493975903)","(7.5, 9.4, 9.377777777777778)","(51.0, 85.0, 78.33333333333333)","(21.0, 29.0, 28.2)","(13.0, 16.0, 15.714285714285714)"
08-01-2023 19:33:57.144520,"(2.35, 3.25, 3.2254716981132074)","(2.45, 2.82, 2.804935064935065)","(41.0, 70.0, 68.33333333333333)","(9.0, 10.5, 10.264705882352942)","(7.5, 9.4, 9.347058823529412)","(51.0, 85.0, 78.33333333333333)","(21.0, 29.0, 26.285714285714285)","(13.0, 16.5, 15.90625)"
08-01-2023 19:33:58.209331,"(2.35, 3.25, 3.2324324324324323)","(2.45, 2.82, 2.8051685393258423)","(41.0, 70.0, 68.48484848484848)","(9.0, 10.5, 10.264705882352942)","(7.5, 9.4, 9.34375)","(51.0, 85.0, 82.27272727272727)","(21.0, 28.0, 26.285714285714285)","(13.0, 16.0, 15.963414634146341)"
08-01-2023 19:33:59.283430,"(2.4, 3.25, 3.229113924050633)","(2.45, 2.8, 2.795806451612903)","(41.0, 70.0, 68.48484848484848)","(9.0, 10.5, 10.23936170212766)","(7.5, 9.4, 9.337931034482759)","(51.0, 85.0, 83.75)","(21.0, 28.0, 26.4)","(13.0, 16.0, 15.978571428571428)"
08-01-2023 19:34:00.331362,"(2.4, 3.25, 3.2333333333333334)","(2.45, 2.8, 2.7843835616438355)","(41.0, 70.0, 68.23529411764706)","(9.0, 10.5, 10.26063829787234)","(7.5, 9.4, 9.365217391304348)","(51.0, 85.0, 84.28571428571429)","(21.0, 28.0, 27.153846153846153)","(13.0, 16.0, 16.03409090909091)"
08-01-2023 19:34:01.390723,"(2.4, 3.3, 3.2886666666666664)","(2.45, 2.78, 2.7691666666666666)","(41.0, 70.0, 68.23529411764706)","(9.0, 10.5, 10.257894736842106)","(7.5, 9.4, 9.462857142857143)","(51.0, 85.0, 88.88888888888889)","(21.0, 29.0, 27.153846153846153)","(13.0, 16.5, 15.94)"
08-01-2023 19:34:02.454241,"(2.45, 3.3, 3.291390728476821)","(2.45, 2.76, 2.7554166666666666)","(41.0, 70.0, 69.0)","(9.0, 10.5, 10.27)","(7.5, 9.6, 9.462857142857143)","(51.0, 90.0, 92.0)","(21.0, 29.0, 27.454545454545453)","(13.0, 16.0, 16.25735294117647)"
08-01-2023 19:34:03.459644,"(2.45, 3.35, 3.3313953488372094)","(2.45, 2.78, 2.76)","(41.0, 65.0, 64.65517241379311)","(9.0, 10.5, 10.24757281553398)","(7.5, 9.6, 9.456410256410257)","(51.0, 95.0, 92.0)","(21.0, 29.0, 27.6)","(13.0, 16.5, 17.26923076923077)"
08-01-2023 19:34:04.477624,"(2.45, 3.35, 3.3315028901734105)","(2.45, 2.74, 2.7371794871794872)","(41.0, 65.0, 64.65517241379311)","(9.0, 10.5, 10.244318181818182)","(7.5, 9.6, 9.275)","(51.0, 95.0, 92.0)","(21.0, 29.0, 27.77777777777778)","(13.0, 17.5, 16.884615384615383)"
08-01-2023 19:34:05.557330,"(2.5, 3.35, 3.330722891566265)","(2.4, 2.76, 2.7434146341463412)","(41.0, 75.0, 69.73684210526315)","(9.0, 10.5, 10.15126050420168)","(7.5, 9.4, 9.275)","(51.0, 95.0, 92.0)","(20.0, 29.0, 27.454545454545453)","(13.0, 17.0, 16.75)"
08-01-2023 19:34:06.627260,"(2.5, 3.35, 3.3151785714285715)","(2.4, 2.74, 2.7244)","(41.0, 75.0, 69.73684210526315)","(9.0, 10.5, 10.010989010989011)","(7.5, 9.4, 9.246153846153845)","(51.0, 95.0, 96.0)","(20.0, 29.0, 27.2972972972973)","(13.0, 17.0, 16.541666666666668)"
08-01-2023 19:34:07.730281,"(2.5, 3.35, 3.3208955223880596)","(2.4, 2.74, 2.711304347826087)","(41.0, 75.0, 69.40677966101694)","(9.0, 10.5, 10.09013157894737)","(7.5, 9.4, 8.865346534653465)","(51.0, 100.0, 96.0)","(20.0, 29.0, 27.2972972972973)","(13.0, 17.0, 16.576923076923077)"
08-01-2023 19:34:08.701621,"(2.5, 3.35, 3.3208955223880596)","(2.4, 2.76, 2.750243902439024)","(41.0, 75.0, 69.40677966101694)","(9.0, 10.5, 10.09013157894737)","(7.5, 9.0, 8.826993865030676)","(51.0, 100.0, 96.0)","(20.0, 29.0, 27.454545454545453)","(13.0, 17.0, 16.724137931034484)"
08-01-2023 19:34:09.755545,"(2.5, 3.35, 3.2902985074626865)","(2.4, 2.8, 2.7828571428571425)","(41.0, 75.0, 69.0)","(9.0, 10.5, 10.090845070422535)","(7.5, 9.0, 8.826993865030676)","(51.0, 100.0, 88.0)","(20.0, 29.0, 27.454545454545453)","(13.0, 17.0, 16.764705882352942)"
08-01-2023 19:34:10.894513,"(2.5, 3.3, 3.2976190476190474)","(2.4, 2.8, 2.7885714285714283)","(41.0, 75.0, 65.83333333333333)","(9.0, 10.5, 10.141129032258064)","(7.5, 8.8, 8.559183673469388)","(51.0, 90.0, 87.5)","(20.0, 29.0, 27.51851851851852)","(13.0, 17.0, 16.807692307692307)"
08-01-2023 19:34:12.068663,"(2.5, 3.35, 3.3157407407407407)","(2.4, 2.78, 2.76130081300813)","(41.0, 75.0, 65.83333333333333)","(9.0, 10.5, 10.129770992366412)","(7.5, 8.6, 8.72)","(51.0, 90.0, 86.25)","(20.0, 29.0, 27.5)","(13.0, 17.0, 16.705882352941178)"
08-01-2023 19:34:13.112000,"(2.5, 3.4, 3.3769607843137255)","(2.4, 2.74, 2.716530612244898)","(41.0, 75.0, 65.83333333333333)","(9.0, 10.5, 10.136)","(7.5, 8.8, 8.72857142857143)","(51.0, 90.0, 86.25)","(20.0, 29.0, 27.2)","(13.0, 17.0, 16.63157894736842)"
08-01-2023 19:34:14.134573,"(2.5, 3.45, 3.400980392156863)","(2.4, 2.72, 2.7075728155339807)","(41.0, 75.0, 65.9090909090909)","(9.0, 10.5, 10.086363636363636)","(7.5, 8.8, 8.644444444444444)","(51.0, 90.0, 86.25)","(20.0, 29.0, 27.833333333333332)","(13.0, 17.0, 17.3)"
08-01-2023 19:34:15.191420,"(2.5, 3.45, 3.4111940298507464)","(2.4, 2.7, 2.693)","(41.0, 75.0, 65.83333333333333)","(9.0, 10.5, 10.070796460176991)","(7.5, 8.8, 8.65)","(51.0, 90.0, 88.33333333333333)","(20.0, 28.0, 27.833333333333332)","(13.0, 17.5, 17.227272727272727)"
08-01-2023 19:34:16.241298,"(2.5, 3.45, 3.412857142857143)","(2.4, 2.7, 2.6933333333333334)","(41.0, 75.0, 65.83333333333333)","(9.0, 10.5, 10.085470085470085)","(7.5, 8.8, 8.652173913043478)","(51.0, 90.0, 88.33333333333333)","(20.0, 28.0, 27.833333333333332)","(13.0, 17.5, 17.154545454545456)"
08-01-2023 19:34:17.282729,"(2.5, 3.45, 3.3895348837209305)","(2.4, 2.7, 2.6835714285714287)","(41.0, 75.0, 65.83333333333333)","(9.0, 10.5, 10.048780487804878)","(7.5, 8.8, 8.6625)","(51.0, 90.0, 88.33333333333333)","(20.0, 28.0, 27.92)","(13.0, 17.5, 17.154545454545456)"
08-01-2023 19:34:18.273436,"(2.5, 3.45, 3.3895348837209305)","(2.4, 2.68, 2.6696470588235295)","(41.0, 75.0, 65.83333333333333)","(9.0, 10.5, 10.051282051282051)","(7.5, 8.8, 8.73793103448276)","(51.0, 90.0, 88.33333333333333)","(20.0, 28.0, 27.92)","(13.0, 17.5, 17.205882352941178)"
08-01-2023 19:34:19.288414,"(2.5, 3.45, 3.428688524590164)","(2.4, 2.68, 2.6730769230769234)","(41.0, 75.0, 65.9090909090909)","(9.0, 10.5, 10.051282051282051)","(7.5, 8.8, 8.766666666666667)","(51.0, 90.0, 88.33333333333333)","(20.0, 28.0, 27.92)","(13.0, 17.5, 17.075)"
08-01-2023 19:34:20.418628,"(2.5, 3.45, 3.428688524590164)","(2.4, 2.68, 2.66875)","(41.0, 75.0, 65.83333333333333)","(9.0, 10.5, 10.048780487804878)","(7.5, 8.8, 8.719402985074627)","(51.0, 90.0, 88.33333333333333)","(20.0, 28.0, 27.5)","(13.0, 17.5, 16.758064516129032)"
08-01-2023 19:34:21.685831,"(2.5, 3.45, 3.412857142857143)","(2.4, 2.68, 2.6694117647058824)","(41.0, 75.0, 65.83333333333333)","(9.0, 10.5, 10.025641025641026)","(7.5, 9.0, 8.719402985074627)","(51.0, 90.0, 88.33333333333333)","(20.0, 28.0, 27.333333333333332)","(13.0, 17.5, 16.75)"
08-01-2023 19:34:22.721934,"(2.5, 3.45, 3.3670731707317074)","(2.4, 2.68, 2.670526315789474)","(41.0, 75.0, 65.83333333333333)","(9.0, 10.5, 10.025641025641026)","(7.5, 9.0, 8.719402985074627)","(51.0, 90.0, 88.33333333333333)","(20.0, 29.0, 27.375)","(13.0, 17.0, 16.805555555555557)"
08-01-2023 19:34:23.694530,"(2.5, 3.45, 3.3666666666666667)","(2.4, 2.7, 2.6750943396226416)","(41.0, 75.0, 65.9090909090909)","(9.0, 10.5, 10.047413793103448)","(7.5, 9.0, 8.750943396226415)","(51.0, 90.0, 88.33333333333333)","(20.0, 30.0, 28.727272727272727)","(13.0, 17.5, 17.0)"
08-01-2023 19:34:24.726059,"(2.5, 3.45, 3.3785714285714286)","(2.4, 2.66, 2.652258064516129)","(41.0, 75.0, 66.17647058823529)","(8.5, 10.5, 10.027027027027026)","(7.5, 9.0, 8.827350427350428)","(51.0, 90.0, 88.33333333333333)","(20.0, 30.0, 29.5)","(13.0, 17.5, 16.97222222222222)"
08-01-2023 19:34:25.826303,"(2.5, 3.45, 3.395762711864407)","(2.4, 2.64, 2.635135135135135)","(41.0, 75.0, 66.05263157894737)","(8.5, 10.5, 10.033613445378151)","(7.5, 9.0, 8.84)","(51.0, 90.0, 88.33333333333333)","(20.0, 30.0, 29.5)","(13.0, 17.5, 16.97222222222222)"
08-01-2023 19:34:26.976879,"(2.5, 3.45, 3.395762711864407)","(2.4, 2.66, 2.62)","(41.0, 75.0, 66.17647058823529)","(8.5, 10.5, 10.035398230088495)","(7.5, 9.0, 8.871428571428572)","(51.0, 90.0, 88.33333333333333)","(20.0, 30.0, 29.41176470588235)","(13.0, 17.5, 17.41025641025641)"
08-01-2023 19:34:28.033018,"(2.5, 3.45, 3.4028301886792454)","(2.4, 2.62, 2.617818181818182)","(41.0, 75.0, 66.17647058823529)","(8.5, 10.5, 10.055084745762711)","(7.5, 9.0, 8.852631578947369)","(51.0, 90.0, 88.33333333333333)","(20.0, 32.0, 29.41176470588235)","(13.0, 18.0, 17.75)"
