,Rebellious Lord,Gutsy,Tarasque,Bianco Nuovo,Our Ellie Rose,Aeroette,Miss Cavendish,Bignota,Goodness Gracie,Bassons
04-01-2023 15:51:38.258053,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 7.982857142857142)","(20.0, 30.0, 28.0)","(21.0, 34.0, 33.8)","(5.5, 7.6, 7.333333333333333)","(10.0, 13.0, 12.2)","(5.0, 7.6, 7.142857142857142)","(3.3, 3.75, 3.7327586206896552)","(11.0, 13.5, 13.28125)","(31.0, 48.0, 45.77777777777778)"
04-01-2023 15:51:39.984444,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 7.982857142857142)","(20.0, 30.0, 28.0)","(21.0, 38.0, 32.75)","(5.5, 7.6, 7.345454545454546)","(10.0, 13.0, 12.2)","(5.0, 7.6, 7.266666666666667)","(3.3, 3.75, 3.736111111111111)","(11.0, 13.5, 13.28125)","(31.0, 48.0, 45.77777777777778)"
04-01-2023 15:51:41.504237,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 7.982857142857142)","(19.0, 30.0, 28.0)","(21.0, 38.0, 32.888888888888886)","(5.5, 7.8, 7.3999999999999995)","(10.0, 13.0, 12.2)","(5.0, 7.6, 7.199999999999999)","(3.3, 3.75, 3.736111111111111)","(11.0, 13.5, 13.28125)","(31.0, 48.0, 45.77777777777778)"
04-01-2023 15:51:43.288997,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 7.982857142857142)","(19.0, 30.0, 32.714285714285715)","(21.0, 36.0, 32.888888888888886)","(5.5, 7.8, 7.133333333333333)","(10.0, 13.0, 12.2)","(5.0, 7.6, 7.28)","(3.3, 3.75, 3.736111111111111)","(11.0, 13.5, 13.28125)","(31.0, 48.0, 45.77777777777778)"
04-01-2023 15:51:44.945056,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 7.982857142857142)","(19.0, 34.0, 29.2)","(21.0, 36.0, 32.888888888888886)","(5.5, 7.8, 7.133333333333333)","(10.0, 13.0, 12.2)","(5.0, 8.0, 7.1)","(3.3, 3.75, 3.736111111111111)","(11.0, 13.5, 13.28125)","(31.0, 48.0, 45.77777777777778)"
04-01-2023 15:51:46.336652,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 7.982857142857142)","(19.0, 32.0, 29.2)","(21.0, 36.0, 32.888888888888886)","(5.5, 7.8, 7.142857142857142)","(10.0, 13.0, 12.2)","(5.0, 7.4, 7.1)","(3.3, 3.75, 3.717948717948718)","(11.0, 13.5, 13.28125)","(31.0, 48.0, 43.0)"
04-01-2023 15:51:47.694682,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 7.982857142857142)","(19.0, 32.0, 29.2)","(21.0, 36.0, 32.888888888888886)","(5.5, 7.6, 7.04)","(10.0, 13.0, 12.2)","(5.0, 7.4, 7.1)","(3.3, 3.75, 3.717948717948718)","(11.0, 13.5, 13.28125)","(31.0, 46.0, 43.0)"
04-01-2023 15:51:49.151623,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 7.982857142857142)","(19.0, 32.0, 29.2)","(21.0, 36.0, 32.888888888888886)","(5.5, 7.6, 7.04)","(10.0, 13.0, 12.2)","(5.0, 7.4, 7.175757575757576)","(3.3, 3.75, 3.717948717948718)","(11.0, 13.5, 13.28125)","(31.0, 46.0, 43.0)"
04-01-2023 15:51:50.571016,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 7.982857142857142)","(19.0, 32.0, 29.2)","(21.0, 36.0, 32.888888888888886)","(5.5, 7.6, 7.04)","(10.0, 13.0, 12.2)","(5.0, 7.6, 7.175757575757576)","(3.3, 3.75, 3.6743589743589746)","(11.0, 13.5, 13.28125)","(31.0, 46.0, 43.0)"
04-01-2023 15:51:52.073602,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 7.982857142857142)","(19.0, 32.0, 29.2)","(21.0, 36.0, 32.888888888888886)","(5.5, 7.6, 7.04)","(10.0, 13.0, 12.2)","(5.0, 7.6, 7.175757575757576)","(3.3, 3.7, 3.6743589743589746)","(11.0, 13.5, 13.28125)","(31.0, 46.0, 43.0)"
04-01-2023 15:51:53.392430,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 7.982857142857142)","(19.0, 32.0, 29.2)","(21.0, 36.0, 32.888888888888886)","(5.5, 7.6, 7.04)","(10.0, 13.0, 12.2)","(5.0, 7.6, 6.977777777777778)","(3.3, 3.7, 3.6743589743589746)","(11.0, 13.5, 13.28125)","(31.0, 46.0, 43.0)"
04-01-2023 15:51:54.699220,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 7.982857142857142)","(19.0, 32.0, 29.2)","(21.0, 36.0, 32.888888888888886)","(5.5, 7.6, 7.04)","(10.0, 13.0, 12.2)","(5.0, 7.6, 7.52)","(3.3, 3.7, 3.6743589743589746)","(11.0, 13.5, 13.28125)","(31.0, 46.0, 43.0)"
04-01-2023 15:51:56.016348,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 7.982857142857142)","(19.0, 32.0, 29.2)","(21.0, 36.0, 32.888888888888886)","(5.5, 7.6, 7.21111111111111)","(10.0, 13.0, 12.2)","(5.0, 7.6, 7.52)","(3.3, 3.7, 3.66875)","(11.0, 13.5, 13.28125)","(31.0, 46.0, 43.0)"
04-01-2023 15:51:57.327729,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 8.498734177215189)","(19.0, 32.0, 29.2)","(21.0, 36.0, 32.888888888888886)","(5.5, 7.6, 7.21111111111111)","(10.0, 13.0, 12.2)","(5.0, 7.6, 7.52)","(3.3, 3.7, 3.66875)","(11.0, 13.5, 13.28125)","(31.0, 46.0, 43.0)"
04-01-2023 15:51:58.655748,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 8.465853658536584)","(19.0, 32.0, 28.0)","(21.0, 36.0, 32.888888888888886)","(5.5, 7.6, 7.21111111111111)","(10.0, 13.0, 12.2)","(5.0, 7.6, 7.52)","(3.3, 3.7, 3.6642857142857146)","(11.0, 13.5, 13.28125)","(31.0, 46.0, 43.0)"
04-01-2023 15:51:59.973056,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 7.742857142857143)","(19.0, 32.0, 28.0)","(21.0, 36.0, 32.888888888888886)","(5.5, 7.6, 6.963636363636363)","(10.0, 13.0, 12.2)","(5.0, 7.6, 7.88)","(3.3, 3.7, 3.6642857142857146)","(11.0, 13.5, 13.28125)","(31.0, 46.0, 43.0)"
04-01-2023 15:52:01.237319,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 7.8999999999999995)","(19.0, 32.0, 28.0)","(21.0, 36.0, 32.888888888888886)","(5.5, 7.6, 6.963636363636363)","(10.0, 13.0, 12.2)","(5.0, 8.0, 7.7)","(3.3, 3.7, 3.6642857142857146)","(11.0, 13.5, 13.28125)","(31.0, 46.0, 43.333333333333336)"
04-01-2023 15:52:02.532480,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 7.8999999999999995)","(19.0, 32.0, 28.0)","(21.0, 36.0, 32.888888888888886)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.2)","(5.0, 8.4, 7.35)","(3.3, 3.7, 3.66)","(11.0, 13.5, 13.28125)","(31.0, 50.0, 48.333333333333336)"
04-01-2023 15:52:03.728904,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 7.8999999999999995)","(19.0, 32.0, 28.0)","(21.0, 36.0, 31.916666666666668)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.2)","(5.0, 8.4, 7.117647058823529)","(3.3, 3.7, 3.66)","(11.0, 13.5, 13.28125)","(31.0, 50.0, 48.333333333333336)"
04-01-2023 15:52:04.925709,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 7.8999999999999995)","(19.0, 32.0, 28.0)","(21.0, 36.0, 31.916666666666668)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.2)","(5.0, 8.0, 7.105263157894737)","(3.3, 3.7, 3.66)","(11.0, 13.5, 13.28125)","(31.0, 50.0, 48.57142857142857)"
04-01-2023 15:52:06.135896,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 7.8999999999999995)","(19.0, 32.0, 28.0)","(21.0, 36.0, 31.916666666666668)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.2)","(5.0, 8.0, 7.090909090909091)","(3.3, 3.7, 3.66)","(11.0, 13.5, 13.28125)","(31.0, 50.0, 46.0)"
04-01-2023 15:52:07.435246,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 7.8999999999999995)","(19.0, 32.0, 28.0)","(21.0, 36.0, 31.916666666666668)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.2)","(5.0, 8.0, 7.3)","(3.3, 3.7, 3.66)","(11.0, 13.5, 13.28125)","(31.0, 50.0, 46.0)"
04-01-2023 15:52:08.748461,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 7.8999999999999995)","(19.0, 32.0, 28.0)","(21.0, 36.0, 31.916666666666668)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.2)","(5.0, 7.6, 7.3)","(3.3, 3.7, 3.66)","(11.0, 13.5, 13.28125)","(31.0, 50.0, 46.0)"
04-01-2023 15:52:10.016162,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 7.8999999999999995)","(19.0, 32.0, 28.0)","(21.0, 36.0, 31.916666666666668)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.2)","(5.0, 7.6, 7.3)","(3.3, 3.7, 3.66)","(11.0, 13.5, 13.28125)","(31.0, 50.0, 46.0)"
04-01-2023 15:52:11.183291,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 7.8999999999999995)","(19.0, 32.0, 28.0)","(21.0, 36.0, 31.916666666666668)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.2)","(5.0, 7.6, 7.3)","(3.3, 3.7, 3.66)","(11.0, 13.5, 13.28125)","(31.0, 50.0, 46.0)"
04-01-2023 15:52:12.449743,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 7.872727272727272)","(19.0, 32.0, 28.0)","(21.0, 36.0, 31.916666666666668)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.2)","(5.0, 7.6, 7.533333333333333)","(3.3, 3.7, 3.66)","(11.0, 13.5, 13.28125)","(31.0, 50.0, 46.0)"
04-01-2023 15:52:13.611803,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 7.872727272727272)","(19.0, 32.0, 28.0)","(21.0, 36.0, 31.916666666666668)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.5)","(5.0, 7.8, 7.533333333333333)","(3.3, 3.7, 3.6642857142857146)","(11.0, 13.5, 12.847222222222221)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:14.795146,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 7.8999999999999995)","(19.0, 32.0, 28.0)","(21.0, 36.0, 30.714285714285715)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.5)","(5.0, 7.8, 7.533333333333333)","(3.3, 3.7, 3.66)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:15.952957,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 7.872727272727272)","(19.0, 32.0, 28.0)","(21.0, 32.0, 34.0)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.5)","(5.0, 7.8, 7.4)","(3.3, 3.7, 3.66)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:17.112401,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 8.17142857142857)","(19.0, 32.0, 28.0)","(21.0, 36.0, 31.142857142857142)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.5)","(5.0, 8.0, 7.4)","(3.3, 3.7, 3.66)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:18.283399,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 8.17142857142857)","(19.0, 32.0, 28.0)","(21.0, 32.0, 31.142857142857142)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.5)","(5.0, 8.0, 7.4)","(3.3, 3.7, 3.66)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:19.496640,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 8.17142857142857)","(19.0, 32.0, 30.0)","(21.0, 32.0, 31.142857142857142)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.5)","(5.0, 8.0, 7.446153846153846)","(3.3, 3.7, 3.66)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:20.708109,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 8.17142857142857)","(19.0, 32.0, 30.0)","(21.0, 32.0, 33.166666666666664)","(5.5, 7.6, 6.977777777777778)","(10.0, 13.0, 12.5)","(5.0, 8.0, 7.428571428571429)","(3.3, 3.7, 3.66)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:21.864473,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 8.17142857142857)","(19.0, 32.0, 30.0)","(21.0, 34.0, 32.57142857142857)","(5.5, 7.6, 6.977777777777778)","(10.0, 13.0, 12.5)","(5.0, 8.0, 7.428571428571429)","(3.3, 3.7, 3.66)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:23.224605,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.6, 8.41132075471698)","(19.0, 32.0, 29.454545454545453)","(21.0, 34.0, 30.666666666666668)","(5.5, 7.6, 6.977777777777778)","(10.0, 13.0, 12.5)","(5.0, 8.0, 7.4)","(3.3, 3.7, 3.66)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:24.425366,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.4, 8.04)","(19.0, 32.0, 29.454545454545453)","(21.0, 32.0, 29.923076923076923)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.5)","(5.0, 8.0, 7.36)","(3.3, 3.7, 3.66)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:25.753999,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.4, 8.08235294117647)","(19.0, 32.0, 29.454545454545453)","(21.0, 32.0, 29.923076923076923)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.5)","(5.0, 8.0, 7.36)","(3.3, 3.7, 3.66)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:27.229337,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 8.153846153846153)","(19.0, 32.0, 29.454545454545453)","(21.0, 32.0, 29.923076923076923)","(5.5, 7.6, 7.188235294117646)","(10.0, 13.0, 12.5)","(5.0, 8.0, 7.36)","(3.3, 3.7, 3.66)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:28.479441,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 8.139999999999999)","(19.0, 32.0, 29.454545454545453)","(21.0, 32.0, 30.333333333333332)","(5.5, 7.6, 6.977777777777778)","(10.0, 13.0, 12.5)","(5.0, 7.8, 7.5)","(3.3, 3.7, 3.66)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:29.675632,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 8.139999999999999)","(19.0, 32.0, 28.0)","(21.0, 32.0, 30.714285714285715)","(5.5, 7.6, 6.977777777777778)","(10.0, 13.0, 12.5)","(5.0, 7.8, 7.457142857142857)","(3.3, 3.7, 3.6642857142857146)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:30.905618,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 8.139999999999999)","(19.0, 32.0, 28.0)","(21.0, 32.0, 30.714285714285715)","(5.5, 7.6, 6.977777777777778)","(10.0, 13.0, 12.5)","(5.0, 7.8, 7.35)","(3.3, 3.7, 3.6722222222222225)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:32.130962,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 8.139999999999999)","(19.0, 32.0, 27.333333333333332)","(21.0, 32.0, 30.714285714285715)","(5.5, 7.6, 6.977777777777778)","(10.0, 13.0, 12.5)","(5.0, 7.8, 7.35)","(3.3, 3.7, 3.6722222222222225)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:33.418805,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 8.139999999999999)","(19.0, 32.0, 27.333333333333332)","(21.0, 32.0, 30.714285714285715)","(5.5, 7.6, 6.977777777777778)","(10.0, 13.0, 12.5)","(5.0, 7.8, 7.533333333333333)","(3.3, 3.7, 3.6722222222222225)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:34.780915,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 8.139999999999999)","(19.0, 32.0, 27.333333333333332)","(21.0, 32.0, 31.142857142857142)","(5.5, 7.6, 6.977777777777778)","(10.0, 13.0, 12.5)","(5.0, 7.8, 7.4)","(3.3, 3.7, 3.6750000000000003)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:35.989168,"(10.0, 14.0, 13.069767441860465)","(7.0, 8.2, 8.139999999999999)","(19.0, 32.0, 28.727272727272727)","(21.0, 32.0, 30.5)","(5.5, 7.6, 6.977777777777778)","(10.0, 13.0, 12.5)","(5.0, 7.6, 7.4399999999999995)","(3.3, 3.7, 3.66969696969697)","(11.0, 13.0, 12.857142857142858)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:37.255854,"(10.0, 14.0, 13.024390243902438)","(7.0, 8.2, 8.139999999999999)","(19.0, 30.0, 26.727272727272727)","(21.0, 32.0, 30.5)","(5.5, 7.6, 7.1454545454545455)","(10.0, 13.0, 12.833333333333334)","(5.0, 7.6, 7.133333333333334)","(3.3, 3.7, 3.7615384615384615)","(11.0, 13.0, 11.7)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:38.502581,"(10.0, 14.0, 13.083333333333334)","(7.0, 8.0, 7.6000000000000005)","(19.0, 30.0, 26.727272727272727)","(21.0, 32.0, 30.5)","(5.5, 7.4, 7.1454545454545455)","(10.0, 13.5, 13.0)","(5.0, 7.4, 7.0)","(3.3, 3.8, 3.7)","(11.0, 12.5, 11.66326530612245)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:39.714358,"(10.0, 14.0, 13.083333333333334)","(7.0, 7.8, 7.488888888888889)","(19.0, 30.0, 27.6)","(21.0, 32.0, 33.166666666666664)","(5.5, 7.4, 6.98)","(10.0, 13.0, 12.75)","(5.0, 7.4, 7.0)","(3.3, 3.8, 3.7375)","(11.0, 12.5, 11.66326530612245)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:40.954212,"(10.0, 14.0, 13.085106382978724)","(7.0, 7.8, 7.4526315789473685)","(19.0, 30.0, 28.0)","(21.0, 34.0, 33.166666666666664)","(5.5, 7.4, 6.98)","(10.0, 13.0, 12.75)","(5.0, 7.4, 7.08)","(3.3, 3.8, 3.7375)","(11.0, 12.5, 11.588888888888889)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:42.158331,"(10.0, 14.0, 13.085106382978724)","(7.0, 7.8, 7.51304347826087)","(19.0, 30.0, 28.0)","(21.0, 34.0, 33.166666666666664)","(5.5, 7.4, 6.98)","(10.0, 13.0, 12.75)","(5.0, 7.4, 7.08)","(3.3, 3.8, 3.7375)","(11.0, 12.5, 11.588888888888889)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:43.420489,"(10.0, 14.0, 13.085106382978724)","(7.0, 7.8, 7.51304347826087)","(19.0, 30.0, 28.0)","(21.0, 34.0, 32.57142857142857)","(5.5, 7.4, 6.98)","(10.0, 13.0, 12.75)","(5.0, 7.4, 7.0)","(3.3, 3.8, 3.7375)","(11.0, 12.5, 11.588888888888889)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:44.667087,"(10.0, 14.0, 13.085106382978724)","(7.0, 7.8, 7.466666666666667)","(19.0, 30.0, 28.0)","(21.0, 34.0, 31.5)","(5.5, 7.4, 6.98)","(10.0, 13.0, 12.75)","(5.0, 7.4, 6.892307692307692)","(3.3, 3.8, 3.7375)","(11.0, 12.5, 11.588888888888889)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:45.961651,"(10.0, 14.0, 13.085106382978724)","(7.0, 7.8, 7.408695652173913)","(20.0, 30.0, 28.0)","(21.0, 34.0, 31.5)","(5.5, 7.4, 6.98)","(10.0, 13.0, 12.75)","(5.0, 7.4, 6.85)","(3.2, 3.8, 3.7375)","(11.0, 12.5, 11.588888888888889)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:47.234331,"(10.0, 14.0, 13.085106382978724)","(7.0, 7.8, 7.408695652173913)","(20.0, 30.0, 28.0)","(21.0, 34.0, 31.5)","(5.5, 7.4, 6.98)","(10.0, 13.0, 12.75)","(5.0, 7.4, 6.897142857142857)","(3.2, 3.8, 3.78125)","(11.0, 12.5, 11.588888888888889)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:48.573692,"(10.0, 14.0, 13.085106382978724)","(7.0, 7.8, 7.408695652173913)","(20.0, 30.0, 28.46153846153846)","(21.0, 34.0, 31.5)","(5.5, 7.4, 7.05)","(10.0, 13.0, 12.75)","(5.0, 7.4, 7.074074074074074)","(3.2, 3.8, 3.5012295081967215)","(11.0, 12.5, 11.588888888888889)","(31.0, 50.0, 49.2)"
04-01-2023 15:52:49.854464,"(10.0, 14.0, 13.085106382978724)","(7.0, 7.8, 7.328571428571428)","(20.0, 30.0, 28.76923076923077)","(21.0, 34.0, 32.0)","(5.5, 7.4, 7.2)","(10.0, 13.0, 12.925925925925926)","(5.0, 7.4, 7.061538461538461)","(3.2, 3.55, 3.5057553956834533)","(11.0, 12.5, 11.65)","(31.0, 50.0, 57.33333333333333)"
04-01-2023 15:52:51.127507,"(10.0, 14.0, 13.130434782608695)","(7.0, 7.8, 7.485714285714286)","(20.0, 30.0, 28.76923076923077)","(21.0, 34.0, 32.0)","(5.5, 7.4, 7.15)","(10.0, 13.0, 12.98)","(5.0, 7.4, 7.076190476190476)","(3.2, 3.55, 3.503448275862069)","(11.0, 12.5, 11.63953488372093)","(31.0, 60.0, 56.0)"
04-01-2023 15:52:52.387850,"(10.0, 14.0, 13.130434782608695)","(7.0, 7.8, 7.466666666666667)","(20.0, 30.0, 28.76923076923077)","(21.0, 34.0, 32.0)","(5.5, 7.6, 7.15)","(10.0, 13.0, 12.944444444444445)","(5.0, 7.4, 7.076190476190476)","(3.2, 3.55, 3.503053435114504)","(11.0, 12.5, 11.63953488372093)","(31.0, 60.0, 58.0)"
04-01-2023 15:52:53.641095,"(10.0, 14.0, 13.130434782608695)","(7.0, 7.8, 7.466666666666667)","(20.0, 30.0, 28.76923076923077)","(21.0, 34.0, 32.0)","(5.5, 7.6, 7.15)","(10.0, 13.0, 12.944444444444445)","(5.0, 7.4, 7.076190476190476)","(3.2, 3.55, 3.503053435114504)","(11.0, 12.5, 11.63953488372093)","(31.0, 60.0, 55.333333333333336)"
04-01-2023 15:52:54.916829,"(10.0, 14.0, 13.130434782608695)","(7.0, 7.8, 7.466666666666667)","(20.0, 30.0, 28.0)","(21.0, 34.0, 32.0)","(5.5, 7.6, 7.15)","(10.0, 13.0, 12.944444444444445)","(5.0, 7.4, 7.2)","(3.2, 3.55, 3.503053435114504)","(11.0, 12.5, 11.63953488372093)","(31.0, 60.0, 53.0)"
04-01-2023 15:52:56.156513,"(10.0, 14.0, 13.130434782608695)","(7.0, 7.8, 7.466666666666667)","(20.0, 30.0, 28.0)","(21.0, 34.0, 32.857142857142854)","(5.5, 7.6, 7.15)","(10.0, 13.0, 12.944444444444445)","(5.0, 7.4, 7.2)","(3.2, 3.55, 3.503053435114504)","(11.0, 12.5, 11.63953488372093)","(31.0, 60.0, 53.0)"
04-01-2023 15:52:57.401045,"(10.0, 14.0, 13.130434782608695)","(7.0, 7.8, 7.466666666666667)","(20.0, 30.0, 28.0)","(21.0, 34.0, 32.857142857142854)","(5.5, 7.6, 7.15)","(10.0, 13.0, 12.944444444444445)","(5.0, 7.4, 7.171428571428572)","(3.2, 3.55, 3.503053435114504)","(11.0, 12.5, 11.63953488372093)","(31.0, 60.0, 53.0)"
04-01-2023 15:52:58.613107,"(10.0, 14.0, 13.130434782608695)","(7.0, 7.8, 7.466666666666667)","(20.0, 30.0, 27.333333333333332)","(21.0, 34.0, 32.857142857142854)","(5.5, 7.6, 7.15)","(10.0, 13.0, 12.944444444444445)","(5.0, 7.4, 7.2)","(3.2, 3.55, 3.503053435114504)","(11.0, 12.5, 11.63953488372093)","(31.0, 60.0, 49.0)"
04-01-2023 15:52:59.826455,"(10.0, 14.0, 13.130434782608695)","(7.0, 7.8, 7.466666666666667)","(20.0, 30.0, 27.333333333333332)","(21.0, 34.0, 32.857142857142854)","(5.5, 7.6, 7.15)","(10.0, 13.0, 12.964285714285714)","(5.0, 7.6, 7.2)","(3.2, 3.55, 3.503053435114504)","(11.0, 12.5, 11.63953488372093)","(31.0, 55.0, 47.5)"
04-01-2023 15:53:01.009575,"(10.0, 14.0, 13.130434782608695)","(7.0, 7.8, 7.466666666666667)","(20.0, 30.0, 27.333333333333332)","(21.0, 34.0, 32.857142857142854)","(5.5, 7.6, 7.15)","(10.0, 13.0, 12.964285714285714)","(5.0, 7.6, 7.2)","(3.2, 3.55, 3.503846153846154)","(11.0, 12.5, 11.63953488372093)","(31.0, 55.0, 47.125)"
04-01-2023 15:53:02.179148,"(10.0, 14.0, 13.130434782608695)","(7.0, 7.8, 7.466666666666667)","(20.0, 30.0, 27.333333333333332)","(21.0, 34.0, 32.857142857142854)","(5.5, 7.6, 7.15)","(10.0, 13.0, 12.964285714285714)","(5.0, 7.6, 7.2)","(3.2, 3.55, 3.503846153846154)","(11.0, 12.5, 11.63953488372093)","(31.0, 55.0, 47.5)"
04-01-2023 15:53:03.400159,"(10.0, 14.0, 13.130434782608695)","(7.0, 7.8, 7.466666666666667)","(20.0, 30.0, 27.333333333333332)","(21.0, 34.0, 32.857142857142854)","(5.5, 7.6, 7.15)","(10.0, 13.0, 12.964285714285714)","(5.0, 7.6, 7.2)","(3.2, 3.55, 3.503846153846154)","(11.0, 12.5, 11.63953488372093)","(31.0, 55.0, 47.333333333333336)"
04-01-2023 15:53:04.557972,"(10.0, 14.0, 13.130434782608695)","(7.0, 7.8, 7.466666666666667)","(20.0, 30.0, 27.333333333333332)","(21.0, 34.0, 32.857142857142854)","(5.5, 7.6, 7.15)","(10.0, 13.0, 12.707317073170731)","(5.0, 7.6, 7.581818181818181)","(3.2, 3.55, 3.5058823529411764)","(11.0, 12.5, 11.56140350877193)","(31.0, 50.0, 54.46153846153846)"
