,Smash Grenade,Homebush Red,Better Luck,Homebush Geoff,Epic Grace,Homebush Cricket,Libelle,Homebush Jewel
1519,"[datetime.datetime(2022, 11, 28, 11, 24, 4, 84180), 3.9, 4.3]","[datetime.datetime(2022, 11, 28, 11, 24, 4, 84180), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 24, 4, 84180), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 4, 84180), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 4, 84180), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 4, 84180), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 4, 84180), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 11, 24, 4, 84180), 26.0, 140.0]"
1520,"[datetime.datetime(2022, 11, 28, 11, 24, 5, 213703), 3.9, 4.3]","[datetime.datetime(2022, 11, 28, 11, 24, 5, 213703), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 24, 5, 213703), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 5, 213703), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 5, 213703), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 5, 213703), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 5, 213703), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 11, 24, 5, 213703), 26.0, 140.0]"
1521,"[datetime.datetime(2022, 11, 28, 11, 24, 6, 361859), 3.9, 4.3]","[datetime.datetime(2022, 11, 28, 11, 24, 6, 361859), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 24, 6, 361859), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 6, 361859), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 6, 361859), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 6, 361859), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 6, 361859), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 11, 24, 6, 361859), 26.0, 90.0]"
1522,"[datetime.datetime(2022, 11, 28, 11, 24, 7, 493009), 3.9, 4.3]","[datetime.datetime(2022, 11, 28, 11, 24, 7, 493009), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 24, 7, 493009), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 7, 493009), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 7, 493009), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 7, 493009), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 7, 493009), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 11, 24, 7, 493009), 26.0, 90.0]"
1523,"[datetime.datetime(2022, 11, 28, 11, 24, 8, 644872), 3.9, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 8, 644872), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 24, 8, 644872), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 8, 644872), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 8, 644872), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 8, 644872), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 8, 644872), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 11, 24, 8, 644872), 26.0, 140.0]"
1524,"[datetime.datetime(2022, 11, 28, 11, 24, 9, 779774), 3.9, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 9, 779774), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 24, 9, 779774), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 9, 779774), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 9, 779774), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 9, 779774), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 9, 779774), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 11, 24, 9, 779774), 26.0, 90.0]"
1525,"[datetime.datetime(2022, 11, 28, 11, 24, 10, 914988), 3.9, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 10, 914988), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 24, 10, 914988), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 10, 914988), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 10, 914988), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 10, 914988), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 10, 914988), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 11, 24, 10, 914988), 26.0, 90.0]"
1526,"[datetime.datetime(2022, 11, 28, 11, 24, 12, 74965), 3.9, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 12, 74965), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 24, 12, 74965), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 12, 74965), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 12, 74965), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 12, 74965), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 12, 74965), 3.4, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 12, 74965), 26.0, 90.0]"
1527,"[datetime.datetime(2022, 11, 28, 11, 24, 13, 206846), 3.9, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 13, 206846), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 24, 13, 206846), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 13, 206846), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 13, 206846), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 13, 206846), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 13, 206846), 3.4, 6.4]","[datetime.datetime(2022, 11, 28, 11, 24, 13, 206846), 26.0, 140.0]"
1528,"[datetime.datetime(2022, 11, 28, 11, 24, 14, 337021), 3.9, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 14, 337021), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 24, 14, 337021), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 14, 337021), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 14, 337021), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 14, 337021), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 14, 337021), 3.4, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 14, 337021), 26.0, 90.0]"
1529,"[datetime.datetime(2022, 11, 28, 11, 24, 15, 466288), 3.9, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 15, 466288), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 24, 15, 466288), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 15, 466288), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 15, 466288), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 15, 466288), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 15, 466288), 3.4, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 15, 466288), 26.0, 90.0]"
1530,"[datetime.datetime(2022, 11, 28, 11, 24, 16, 596715), 3.9, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 16, 596715), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 24, 16, 596715), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 16, 596715), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 16, 596715), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 16, 596715), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 16, 596715), 3.4, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 16, 596715), 26.0, 90.0]"
1531,"[datetime.datetime(2022, 11, 28, 11, 24, 17, 722039), 3.9, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 17, 722039), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 24, 17, 722039), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 17, 722039), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 17, 722039), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 17, 722039), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 17, 722039), 3.4, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 17, 722039), 26.0, 85.0]"
1532,"[datetime.datetime(2022, 11, 28, 11, 24, 18, 853714), 3.9, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 18, 853714), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 24, 18, 853714), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 18, 853714), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 18, 853714), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 18, 853714), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 18, 853714), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 11, 24, 18, 853714), 26.0, 85.0]"
1533,"[datetime.datetime(2022, 11, 28, 11, 24, 19, 976781), 3.9, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 19, 976781), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 24, 19, 976781), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 19, 976781), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 19, 976781), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 19, 976781), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 19, 976781), 3.4, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 19, 976781), 26.0, 80.0]"
1534,"[datetime.datetime(2022, 11, 28, 11, 24, 21, 111912), 3.9, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 21, 111912), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 11, 24, 21, 111912), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 21, 111912), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 24, 21, 111912), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 21, 111912), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 21, 111912), 3.4, 6.8]","[datetime.datetime(2022, 11, 28, 11, 24, 21, 111912), 26.0, 80.0]"
1535,"[datetime.datetime(2022, 11, 28, 11, 24, 22, 236724), 3.8, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 22, 236724), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 22, 236724), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 22, 236724), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 11, 24, 22, 236724), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 22, 236724), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 22, 236724), 3.6, 7.0]","[datetime.datetime(2022, 11, 28, 11, 24, 22, 236724), 26.0, 75.0]"
1536,"[datetime.datetime(2022, 11, 28, 11, 24, 23, 366707), 3.8, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 23, 366707), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 23, 366707), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 23, 366707), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 23, 366707), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 23, 366707), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 23, 366707), 3.6, 6.8]","[datetime.datetime(2022, 11, 28, 11, 24, 23, 366707), 26.0, 75.0]"
1537,"[datetime.datetime(2022, 11, 28, 11, 24, 24, 492679), 3.8, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 24, 492679), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 24, 492679), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 24, 492679), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 24, 492679), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 24, 492679), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 24, 492679), 3.6, 7.2]","[datetime.datetime(2022, 11, 28, 11, 24, 24, 492679), 26.0, 75.0]"
1538,"[datetime.datetime(2022, 11, 28, 11, 24, 25, 623025), 3.8, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 25, 623025), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 25, 623025), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 25, 623025), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 25, 623025), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 25, 623025), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 25, 623025), 3.6, 7.0]","[datetime.datetime(2022, 11, 28, 11, 24, 25, 623025), 26.0, 70.0]"
1539,"[datetime.datetime(2022, 11, 28, 11, 24, 26, 750223), 3.8, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 26, 750223), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 26, 750223), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 26, 750223), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 26, 750223), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 26, 750223), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 11, 24, 26, 750223), 3.6, 6.8]","[datetime.datetime(2022, 11, 28, 11, 24, 26, 750223), 26.0, 75.0]"
1540,"[datetime.datetime(2022, 11, 28, 11, 24, 27, 873266), 3.8, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 27, 873266), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 27, 873266), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 27, 873266), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 27, 873266), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 27, 873266), 3.3, 3.9]","[datetime.datetime(2022, 11, 28, 11, 24, 27, 873266), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 27, 873266), 26.0, 75.0]"
1541,"[datetime.datetime(2022, 11, 28, 11, 24, 29, 1597), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 29, 1597), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 29, 1597), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 29, 1597), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 29, 1597), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 29, 1597), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 11, 24, 29, 1597), 3.7, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 29, 1597), 31.0, 85.0]"
1542,"[datetime.datetime(2022, 11, 28, 11, 24, 30, 134254), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 30, 134254), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 11, 24, 30, 134254), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 30, 134254), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 30, 134254), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 30, 134254), 3.3, 3.85]","[datetime.datetime(2022, 11, 28, 11, 24, 30, 134254), 3.7, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 30, 134254), 31.0, 75.0]"
1543,"[datetime.datetime(2022, 11, 28, 11, 24, 31, 283913), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 31, 283913), 9.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 24, 31, 283913), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 31, 283913), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 31, 283913), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 31, 283913), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 31, 283913), 3.7, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 31, 283913), 31.0, 75.0]"
1544,"[datetime.datetime(2022, 11, 28, 11, 24, 32, 409683), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 32, 409683), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 24, 32, 409683), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 32, 409683), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 32, 409683), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 32, 409683), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 32, 409683), 3.7, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 32, 409683), 31.0, 130.0]"
1545,"[datetime.datetime(2022, 11, 28, 11, 24, 33, 554587), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 33, 554587), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 24, 33, 554587), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 33, 554587), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 33, 554587), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 33, 554587), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 33, 554587), 3.7, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 33, 554587), 31.0, 120.0]"
1546,"[datetime.datetime(2022, 11, 28, 11, 24, 34, 709813), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 34, 709813), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 24, 34, 709813), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 34, 709813), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 34, 709813), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 34, 709813), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 34, 709813), 3.7, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 34, 709813), 31.0, 120.0]"
1547,"[datetime.datetime(2022, 11, 28, 11, 24, 35, 837651), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 35, 837651), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 24, 35, 837651), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 35, 837651), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 35, 837651), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 35, 837651), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 35, 837651), 3.7, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 35, 837651), 31.0, 110.0]"
1548,"[datetime.datetime(2022, 11, 28, 11, 24, 36, 984468), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 36, 984468), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 24, 36, 984468), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 36, 984468), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 36, 984468), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 36, 984468), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 36, 984468), 3.7, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 36, 984468), 31.0, 110.0]"
1549,"[datetime.datetime(2022, 11, 28, 11, 24, 38, 131457), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 38, 131457), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 24, 38, 131457), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 38, 131457), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 38, 131457), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 38, 131457), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 38, 131457), 3.7, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 38, 131457), 31.0, 110.0]"
1550,"[datetime.datetime(2022, 11, 28, 11, 24, 39, 323711), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 39, 323711), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 24, 39, 323711), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 39, 323711), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 24, 39, 323711), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 39, 323711), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 39, 323711), 3.7, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 39, 323711), 31.0, 110.0]"
1551,"[datetime.datetime(2022, 11, 28, 11, 24, 40, 468638), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 40, 468638), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 24, 40, 468638), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 40, 468638), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 11, 24, 40, 468638), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 40, 468638), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 40, 468638), 3.7, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 40, 468638), 31.0, 110.0]"
1552,"[datetime.datetime(2022, 11, 28, 11, 24, 41, 636455), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 11, 24, 41, 636455), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 24, 41, 636455), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 41, 636455), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 41, 636455), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 41, 636455), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 41, 636455), 3.7, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 41, 636455), 31.0, 110.0]"
1553,"[datetime.datetime(2022, 11, 28, 11, 24, 42, 774604), 3.7, 4.1]","[datetime.datetime(2022, 11, 28, 11, 24, 42, 774604), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 24, 42, 774604), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 42, 774604), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 42, 774604), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 42, 774604), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 42, 774604), 3.7, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 42, 774604), 31.0, 110.0]"
1554,"[datetime.datetime(2022, 11, 28, 11, 24, 43, 909095), 3.7, 4.1]","[datetime.datetime(2022, 11, 28, 11, 24, 43, 909095), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 24, 43, 909095), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 43, 909095), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 43, 909095), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 43, 909095), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 43, 909095), 3.7, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 43, 909095), 31.0, 110.0]"
1555,"[datetime.datetime(2022, 11, 28, 11, 24, 45, 64970), 3.7, 4.1]","[datetime.datetime(2022, 11, 28, 11, 24, 45, 64970), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 24, 45, 64970), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 45, 64970), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 45, 64970), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 45, 64970), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 45, 64970), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 24, 45, 64970), 31.0, 110.0]"
1556,"[datetime.datetime(2022, 11, 28, 11, 24, 46, 211360), 3.7, 4.1]","[datetime.datetime(2022, 11, 28, 11, 24, 46, 211360), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 24, 46, 211360), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 46, 211360), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 46, 211360), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 46, 211360), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 46, 211360), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 24, 46, 211360), 31.0, 100.0]"
1557,"[datetime.datetime(2022, 11, 28, 11, 24, 47, 348516), 3.7, 4.1]","[datetime.datetime(2022, 11, 28, 11, 24, 47, 348516), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 24, 47, 348516), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 47, 348516), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 47, 348516), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 47, 348516), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 47, 348516), 3.7, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 47, 349879), 31.0, 100.0]"
1558,"[datetime.datetime(2022, 11, 28, 11, 24, 48, 494164), 3.7, 4.1]","[datetime.datetime(2022, 11, 28, 11, 24, 48, 494164), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 11, 24, 48, 494164), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 48, 494164), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 24, 48, 494164), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 11, 24, 48, 494164), 3.3, 3.8]","[datetime.datetime(2022, 11, 28, 11, 24, 48, 494164), 3.7, 6.6]","[datetime.datetime(2022, 11, 28, 11, 24, 48, 494164), 31.0, 100.0]"
