,Great Potential,Jovita,Opawa Linda,Sefton Heights,Know Effort,Mrs Chinn,My Legacy,Goldstar Rita
06-01-2023 11:03:07.992242,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:09.060013,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:10.281770,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:11.345374,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:12.401997,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:13.445140,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:14.514300,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:15.542648,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:16.549038,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:17.574568,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:18.620564,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:19.665527,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:20.801891,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:21.873819,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:22.950702,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:24.084837,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:25.216805,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:26.284772,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:27.390921,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:28.585740,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:29.636597,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:30.673241,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:31.770541,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:32.854324,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:33.971639,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:34.997887,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:36.001077,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:37.088549,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:38.185614,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:39.265384,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:40.415414,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:41.537448,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:42.644749,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:43.779558,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:44.901162,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:46.027684,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:47.159657,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:48.195085,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:49.238348,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:50.217229,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:51.249735,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:52.348444,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:53.400072,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:54.514328,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:55.562256,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:56.651891,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:57.712493,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:58.786682,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:03:59.793017,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:00.864660,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:01.913986,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:03.005679,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:04.058345,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:05.098157,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:06.188067,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:07.280174,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:08.376390,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:09.478112,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:10.556669,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:11.699374,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:12.750475,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:13.810244,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:14.842065,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:15.911228,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:16.856379,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:17.902826,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:18.946003,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:20.014644,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:21.119940,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:22.253863,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:23.371010,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:24.491893,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:25.635598,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:26.752000,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:27.871498,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:28.934149,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:29.982476,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:31.020620,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:32.065190,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:33.112735,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:34.162297,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:35.217081,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:36.311767,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:37.354702,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:38.379742,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:39.390872,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
06-01-2023 11:04:40.377495,"(3.4, 6.2, 4.825)","(3.2, 5.1, 4.4525)","(5.0, 7.6, 7.02)","(8.5, 18.5, 16.792307692307695)","(20.0, 190.0, 103.75)","(6.0, 11.0, 10.178947368421053)","(17.0, 140.0, 77.75)","(8.0, 24.0, 22.616666666666667)"
