,Silver Sticks,Bora Blue,Contract,Kotiro Koura,Roger Ring,Hidden Gold,Noaki Nipper
11-01-2023 16:05:49.363238,"(1.65, 1.86, 1.8316666666666668)","(3.7, 4.5, 4.45)","(4.4, 7.2, 6.72)","(16.0, 26.0, 22.32608695652174)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 47.666666666666664)","(26.0, 90.0, 76.0)"
11-01-2023 16:05:50.532677,"(1.65, 1.86, 1.8316666666666668)","(3.7, 4.5, 4.45)","(4.4, 7.2, 6.72)","(16.0, 26.0, 22.32608695652174)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 47.666666666666664)","(26.0, 90.0, 76.0)"
11-01-2023 16:05:51.727068,"(1.65, 1.86, 1.8316666666666668)","(3.7, 4.5, 4.45)","(4.4, 7.2, 6.72)","(16.0, 26.0, 22.32608695652174)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 47.666666666666664)","(26.0, 90.0, 76.0)"
11-01-2023 16:05:52.856028,"(1.65, 1.86, 1.8316666666666668)","(3.7, 4.5, 4.45)","(4.4, 7.2, 6.72)","(16.0, 26.0, 22.32608695652174)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 47.666666666666664)","(26.0, 90.0, 76.0)"
11-01-2023 16:05:54.046546,"(1.65, 1.86, 1.8316666666666668)","(3.7, 4.5, 4.45)","(4.6, 7.2, 6.72)","(16.0, 26.0, 22.32608695652174)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 47.666666666666664)","(26.0, 90.0, 76.0)"
11-01-2023 16:05:55.219941,"(1.65, 1.86, 1.8316666666666668)","(3.7, 4.5, 4.45)","(4.6, 7.2, 6.72)","(16.0, 26.0, 22.32608695652174)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 47.666666666666664)","(26.0, 90.0, 76.0)"
11-01-2023 16:05:56.326262,"(1.65, 1.86, 1.8316666666666668)","(3.7, 4.5, 4.45)","(4.6, 7.2, 6.72)","(16.0, 26.0, 22.32608695652174)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 47.666666666666664)","(26.0, 90.0, 76.0)"
11-01-2023 16:05:57.507568,"(1.65, 1.86, 1.8354545454545454)","(3.7, 4.5, 4.433333333333334)","(4.6, 7.2, 6.72)","(16.0, 26.0, 22.32608695652174)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 47.666666666666664)","(26.0, 90.0, 76.0)"
11-01-2023 16:05:58.650271,"(1.65, 1.86, 1.8354545454545454)","(3.7, 4.5, 4.433333333333334)","(4.6, 7.2, 6.72)","(16.0, 26.0, 22.32608695652174)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 47.666666666666664)","(26.0, 90.0, 74.44444444444444)"
11-01-2023 16:05:59.854740,"(1.65, 1.86, 1.8354545454545454)","(3.7, 4.5, 4.433333333333334)","(4.6, 7.2, 6.72)","(16.0, 26.0, 22.32608695652174)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 47.666666666666664)","(26.0, 90.0, 76.0)"
11-01-2023 16:06:01.088584,"(1.65, 1.86, 1.8354545454545454)","(3.7, 4.5, 4.511111111111111)","(4.6, 7.2, 6.742857142857143)","(16.0, 26.0, 22.32608695652174)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 47.666666666666664)","(26.0, 90.0, 76.0)"
11-01-2023 16:06:02.383716,"(1.65, 1.86, 1.828421052631579)","(3.7, 4.6, 4.511111111111111)","(4.6, 7.2, 6.742857142857143)","(16.0, 26.0, 22.32608695652174)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 50.666666666666664)","(26.0, 90.0, 73.0)"
11-01-2023 16:06:03.676217,"(1.65, 1.86, 1.828421052631579)","(3.7, 4.6, 4.511111111111111)","(4.6, 7.2, 6.933333333333334)","(16.0, 26.0, 22.32608695652174)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 50.666666666666664)","(26.0, 85.0, 73.0)"
11-01-2023 16:06:04.808753,"(1.65, 1.86, 1.828421052631579)","(3.7, 4.6, 4.546666666666666)","(4.6, 7.2, 6.933333333333334)","(16.0, 26.0, 22.32608695652174)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 50.666666666666664)","(26.0, 85.0, 73.0)"
11-01-2023 16:06:06.154864,"(1.65, 1.86, 1.828421052631579)","(3.7, 4.6, 4.546666666666666)","(4.6, 7.2, 6.933333333333334)","(16.0, 26.0, 22.32608695652174)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 51.75)","(26.0, 85.0, 73.0)"
11-01-2023 16:06:07.912955,"(1.65, 1.86, 1.828421052631579)","(3.7, 4.6, 4.546666666666666)","(4.6, 7.2, 6.9714285714285715)","(16.0, 26.0, 22.32608695652174)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 51.75)","(26.0, 85.0, 73.0)"
11-01-2023 16:06:09.523061,"(1.65, 1.86, 1.828421052631579)","(3.7, 4.6, 4.546666666666666)","(4.6, 7.2, 6.9714285714285715)","(16.0, 26.0, 22.32608695652174)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 51.75)","(26.0, 85.0, 73.0)"
11-01-2023 16:06:11.075177,"(1.65, 1.86, 1.82)","(3.7, 4.6, 4.655555555555556)","(4.6, 7.2, 6.800000000000001)","(16.0, 26.0, 22.15909090909091)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 51.75)","(26.0, 85.0, 73.0)"
11-01-2023 16:06:12.504405,"(1.65, 1.86, 1.82)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.800000000000001)","(16.0, 26.0, 22.15909090909091)","(31.0, 48.0, 43.69230769230769)","(17.0, 55.0, 51.285714285714285)","(26.0, 85.0, 73.0)"
11-01-2023 16:06:13.778889,"(1.65, 1.86, 1.82)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.514285714285714)","(16.0, 26.0, 22.15909090909091)","(31.0, 48.0, 41.77777777777778)","(17.0, 55.0, 51.285714285714285)","(26.0, 85.0, 73.0)"
11-01-2023 16:06:15.069287,"(1.65, 1.86, 1.82)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.533333333333333)","(16.0, 26.0, 22.15909090909091)","(31.0, 48.0, 42.54545454545455)","(17.0, 55.0, 51.75)","(26.0, 85.0, 71.66666666666667)"
11-01-2023 16:06:16.279290,"(1.65, 1.86, 1.82)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.533333333333333)","(16.0, 26.0, 22.15909090909091)","(31.0, 48.0, 42.54545454545455)","(17.0, 55.0, 47.666666666666664)","(26.0, 85.0, 73.0)"
11-01-2023 16:06:17.341921,"(1.65, 1.86, 1.82)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.533333333333333)","(16.0, 26.0, 22.15909090909091)","(31.0, 48.0, 44.0)","(17.0, 55.0, 47.666666666666664)","(26.0, 85.0, 73.75)"
11-01-2023 16:06:18.519837,"(1.65, 1.86, 1.82)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.533333333333333)","(16.0, 26.0, 22.15909090909091)","(31.0, 48.0, 44.0)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:19.735427,"(1.65, 1.86, 1.82)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.533333333333333)","(16.0, 26.0, 22.15909090909091)","(31.0, 48.0, 44.0)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:20.848236,"(1.65, 1.86, 1.82)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.533333333333333)","(16.0, 26.0, 22.15909090909091)","(31.0, 48.0, 44.0)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:22.003670,"(1.65, 1.86, 1.82)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.771428571428571)","(16.0, 26.0, 22.15909090909091)","(31.0, 48.0, 44.0)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:23.196870,"(1.65, 1.86, 1.82)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.8)","(16.0, 26.0, 22.15909090909091)","(31.0, 48.0, 44.0)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:24.411415,"(1.65, 1.86, 1.82)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.8)","(16.0, 26.0, 22.15909090909091)","(31.0, 48.0, 44.0)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:25.609208,"(1.65, 1.86, 1.82)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.8)","(16.0, 26.0, 22.15909090909091)","(31.0, 48.0, 44.0)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:26.802131,"(1.65, 1.86, 1.82)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.8)","(16.0, 26.0, 22.15909090909091)","(31.0, 48.0, 44.0)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:28.068171,"(1.65, 1.86, 1.82)","(3.7, 4.7, 4.678947368421053)","(4.6, 7.2, 6.75)","(16.0, 26.0, 20.428571428571427)","(31.0, 48.0, 44.0)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:29.310310,"(1.65, 1.82, 1.8007843137254902)","(3.7, 4.7, 4.678947368421053)","(4.6, 7.2, 6.75)","(16.0, 26.0, 22.842105263157894)","(31.0, 48.0, 44.0)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:30.503078,"(1.65, 1.82, 1.8007843137254902)","(3.7, 4.7, 4.678947368421053)","(4.6, 7.2, 6.75)","(16.0, 26.0, 23.0)","(31.0, 48.0, 44.0)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:31.813258,"(1.65, 1.82, 1.8013793103448277)","(3.7, 4.7, 4.678947368421053)","(4.6, 7.2, 6.75)","(16.0, 26.0, 23.0)","(31.0, 48.0, 44.0)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:33.017882,"(1.65, 1.82, 1.8013793103448277)","(3.7, 4.7, 4.678947368421053)","(4.6, 7.2, 6.75)","(16.0, 26.0, 23.0)","(31.0, 48.0, 44.0)","(17.0, 55.0, 51.75)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:34.002095,"(1.65, 1.82, 1.8013793103448277)","(3.7, 4.7, 4.678947368421053)","(4.6, 7.2, 6.75)","(16.0, 26.0, 23.0)","(31.0, 48.0, 44.0)","(17.0, 55.0, 51.75)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:35.179238,"(1.65, 1.82, 1.8013793103448277)","(3.7, 4.7, 4.678947368421053)","(4.6, 7.2, 6.75)","(16.0, 26.0, 23.0)","(31.0, 48.0, 44.0)","(17.0, 55.0, 51.75)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:36.408090,"(1.65, 1.82, 1.8013793103448277)","(3.7, 4.7, 4.678947368421053)","(4.6, 7.2, 6.75)","(16.0, 26.0, 23.0)","(31.0, 48.0, 44.0)","(17.0, 55.0, 51.75)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:37.640684,"(1.65, 1.82, 1.8013793103448277)","(3.7, 4.7, 4.678947368421053)","(4.6, 7.2, 6.8)","(16.0, 26.0, 23.0)","(31.0, 48.0, 44.0)","(17.0, 55.0, 51.75)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:38.801226,"(1.65, 1.82, 1.8013793103448277)","(3.7, 4.7, 4.675)","(4.6, 7.2, 6.8)","(16.0, 26.0, 23.0)","(31.0, 48.0, 44.0)","(17.0, 55.0, 51.75)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:39.985782,"(1.65, 1.82, 1.8013793103448277)","(3.7, 4.7, 4.675)","(4.6, 7.2, 6.8)","(16.0, 26.0, 23.0)","(31.0, 48.0, 44.0)","(17.0, 55.0, 51.75)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:41.354750,"(1.65, 1.82, 1.8013793103448277)","(3.7, 4.7, 4.675)","(4.6, 7.2, 6.8)","(16.0, 26.0, 23.0)","(31.0, 48.0, 44.0)","(17.0, 55.0, 51.75)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:42.639176,"(1.65, 1.82, 1.8013793103448277)","(3.7, 4.7, 4.675)","(4.6, 7.2, 6.8)","(16.0, 26.0, 23.0)","(31.0, 48.0, 44.0)","(17.0, 55.0, 51.75)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:43.934937,"(1.65, 1.82, 1.8013793103448277)","(3.7, 4.7, 4.675)","(4.6, 7.2, 6.8)","(16.0, 26.0, 23.0)","(31.0, 48.0, 44.0)","(17.0, 55.0, 51.75)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:45.185692,"(1.65, 1.82, 1.8013793103448277)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.866666666666667)","(16.0, 26.0, 22.842105263157894)","(31.0, 48.0, 44.0)","(17.0, 55.0, 51.285714285714285)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:46.248973,"(1.65, 1.86, 1.803157894736842)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.866666666666667)","(16.0, 26.0, 22.842105263157894)","(31.0, 48.0, 44.0)","(17.0, 55.0, 51.285714285714285)","(26.0, 80.0, 72.85714285714286)"
11-01-2023 16:06:47.493441,"(1.65, 1.86, 1.8171428571428572)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.771428571428571)","(16.0, 26.0, 22.842105263157894)","(31.0, 48.0, 44.0)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:48.697831,"(1.65, 1.85, 1.8142857142857143)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.771428571428571)","(16.0, 26.0, 22.842105263157894)","(31.0, 48.0, 44.0)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:50.034966,"(1.65, 1.85, 1.8142857142857143)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.914285714285715)","(16.0, 26.0, 22.842105263157894)","(31.0, 48.0, 44.0)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:51.416012,"(1.65, 1.85, 1.8142857142857143)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.914285714285715)","(16.0, 26.0, 22.842105263157894)","(31.0, 48.0, 43.625)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:52.623626,"(1.65, 1.85, 1.8142857142857143)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.914285714285715)","(16.0, 26.0, 22.842105263157894)","(31.0, 48.0, 43.625)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:53.890641,"(1.65, 1.85, 1.8142857142857143)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.914285714285715)","(16.0, 26.0, 22.842105263157894)","(31.0, 48.0, 43.625)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:55.164936,"(1.65, 1.85, 1.8142857142857143)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.914285714285715)","(16.0, 26.0, 22.842105263157894)","(31.0, 48.0, 43.625)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:56.413973,"(1.65, 1.85, 1.8142857142857143)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.914285714285715)","(16.0, 26.0, 22.842105263157894)","(31.0, 48.0, 43.625)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:57.650723,"(1.65, 1.85, 1.8142857142857143)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.914285714285715)","(16.0, 26.0, 22.842105263157894)","(31.0, 48.0, 43.625)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:06:58.821568,"(1.65, 1.85, 1.8142857142857143)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.914285714285715)","(16.0, 26.0, 22.842105263157894)","(31.0, 48.0, 43.625)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:07:00.113632,"(1.65, 1.85, 1.8142857142857143)","(3.7, 4.7, 4.655555555555556)","(4.6, 7.2, 6.914285714285715)","(16.0, 26.0, 22.842105263157894)","(31.0, 48.0, 43.625)","(17.0, 55.0, 47.666666666666664)","(26.0, 80.0, 73.75)"
11-01-2023 16:07:01.428815,"(1.65, 1.85, 1.8083333333333333)","(3.7, 4.7, 4.671428571428572)","(4.6, 7.2, 6.792592592592593)","(16.0, 26.0, 23.0)","(31.0, 48.0, 44.666666666666664)","(17.0, 55.0, 52.25)","(26.0, 80.0, 70.0)"
11-01-2023 16:07:02.659028,"(1.6, 1.85, 1.8083333333333333)","(3.7, 4.7, 4.671428571428572)","(4.6, 7.2, 6.792592592592593)","(16.0, 26.0, 23.333333333333332)","(31.0, 48.0, 44.81818181818182)","(17.0, 55.0, 50.333333333333336)","(26.0, 80.0, 70.0)"
11-01-2023 16:07:03.732241,"(1.6, 1.85, 1.8205882352941176)","(3.7, 4.7, 4.671428571428572)","(4.6, 7.2, 6.7875)","(16.0, 24.0, 22.571428571428573)","(31.0, 48.0, 44.81818181818182)","(17.0, 55.0, 53.25)","(26.0, 80.0, 70.0)"
11-01-2023 16:07:04.948447,"(1.6, 1.85, 1.838709677419355)","(3.7, 4.8, 4.66)","(4.6, 7.2, 6.7875)","(16.0, 24.0, 22.571428571428573)","(31.0, 48.0, 44.95652173913044)","(17.0, 55.0, 50.333333333333336)","(26.0, 80.0, 74.28571428571429)"
11-01-2023 16:07:06.193613,"(1.6, 1.85, 1.838709677419355)","(3.7, 4.8, 4.625)","(4.6, 7.2, 6.7875)","(16.0, 24.0, 22.571428571428573)","(31.0, 48.0, 44.95652173913044)","(17.0, 55.0, 50.333333333333336)","(26.0, 80.0, 74.28571428571429)"
11-01-2023 16:07:07.416719,"(1.6, 1.85, 1.838709677419355)","(3.7, 4.8, 4.625)","(4.6, 7.2, 6.7875)","(16.0, 24.0, 22.571428571428573)","(31.0, 48.0, 44.95652173913044)","(17.0, 55.0, 53.25)","(26.0, 80.0, 70.0)"
11-01-2023 16:07:08.559455,"(1.6, 1.85, 1.838709677419355)","(3.7, 4.8, 4.655172413793103)","(4.6, 7.2, 6.776923076923077)","(16.0, 24.0, 22.571428571428573)","(31.0, 48.0, 44.666666666666664)","(17.0, 55.0, 51.666666666666664)","(26.0, 80.0, 70.0)"
11-01-2023 16:07:09.725210,"(1.6, 1.85, 1.838709677419355)","(3.7, 4.8, 4.655172413793103)","(4.6, 7.2, 6.776923076923077)","(16.0, 24.0, 22.571428571428573)","(31.0, 48.0, 44.666666666666664)","(17.0, 55.0, 52.8)","(26.0, 80.0, 73.33333333333333)"
11-01-2023 16:07:10.890873,"(1.6, 1.85, 1.838709677419355)","(3.7, 4.8, 4.625)","(4.6, 7.2, 6.76)","(16.0, 24.0, 22.571428571428573)","(31.0, 48.0, 44.666666666666664)","(17.0, 55.0, 51.333333333333336)","(26.0, 80.0, 70.0)"
11-01-2023 16:07:12.039426,"(1.6, 1.85, 1.8438596491228072)","(3.7, 4.8, 4.732258064516129)","(4.6, 7.2, 6.7875)","(16.0, 24.0, 22.571428571428573)","(31.0, 48.0, 44.81818181818182)","(17.0, 55.0, 53.25)","(26.0, 80.0, 70.0)"
11-01-2023 16:07:13.272594,"(1.6, 1.86, 1.8333333333333335)","(3.7, 4.8, 4.718518518518518)","(4.6, 7.2, 6.7875)","(16.0, 24.0, 22.571428571428573)","(31.0, 48.0, 44.81818181818182)","(17.0, 55.0, 51.666666666666664)","(26.0, 80.0, 74.28571428571429)"
11-01-2023 16:07:14.494284,"(1.6, 1.86, 1.8333333333333335)","(3.7, 4.8, 4.718518518518518)","(4.6, 7.2, 6.7875)","(16.0, 24.0, 22.571428571428573)","(31.0, 48.0, 44.81818181818182)","(17.0, 55.0, 50.333333333333336)","(26.0, 80.0, 74.28571428571429)"
11-01-2023 16:07:15.655464,"(1.6, 1.86, 1.8333333333333335)","(3.7, 4.8, 4.732258064516129)","(4.6, 7.2, 6.7875)","(16.0, 24.0, 22.571428571428573)","(31.0, 48.0, 44.81818181818182)","(17.0, 55.0, 53.25)","(26.0, 80.0, 70.0)"
11-01-2023 16:07:16.926042,"(1.6, 1.86, 1.811)","(3.7, 4.8, 4.718518518518518)","(4.6, 7.2, 6.6761904761904765)","(16.0, 24.0, 22.571428571428573)","(31.0, 48.0, 44.666666666666664)","(17.0, 55.0, 52.666666666666664)","(26.0, 80.0, 70.0)"
11-01-2023 16:07:18.142876,"(1.6, 1.86, 1.8121052631578949)","(3.7, 4.8, 4.718518518518518)","(4.6, 7.2, 6.6761904761904765)","(16.0, 24.0, 22.571428571428573)","(31.0, 48.0, 44.666666666666664)","(17.0, 55.0, 52.55555555555556)","(26.0, 80.0, 73.33333333333333)"
11-01-2023 16:07:19.321238,"(1.6, 1.86, 1.8296666666666668)","(3.7, 4.8, 4.653333333333333)","(4.6, 7.2, 6.6761904761904765)","(16.0, 24.0, 22.571428571428573)","(31.0, 48.0, 44.666666666666664)","(17.0, 55.0, 53.0)","(26.0, 80.0, 73.33333333333333)"
11-01-2023 16:07:20.510270,"(1.6, 1.86, 1.856578947368421)","(3.7, 4.8, 4.651612903225806)","(4.6, 7.2, 6.7875)","(16.0, 24.0, 21.9375)","(31.0, 48.0, 44.666666666666664)","(17.0, 55.0, 53.44444444444444)","(26.0, 80.0, 70.0)"
11-01-2023 16:07:21.718352,"(1.6, 1.88, 1.85075)","(3.7, 4.8, 4.725)","(4.6, 7.2, 6.7875)","(16.0, 24.0, 21.9375)","(31.0, 48.0, 44.666666666666664)","(17.0, 55.0, 51.5)","(26.0, 80.0, 73.33333333333333)"
11-01-2023 16:07:22.854454,"(1.6, 1.89, 1.8610526315789473)","(3.7, 4.8, 4.6499999999999995)","(4.6, 7.2, 6.7875)","(16.0, 24.0, 21.666666666666668)","(31.0, 48.0, 44.666666666666664)","(17.0, 55.0, 51.5)","(26.0, 80.0, 73.33333333333333)"
11-01-2023 16:07:23.990307,"(1.6, 1.88, 1.8533333333333333)","(3.7, 4.8, 4.6499999999999995)","(4.6, 7.2, 6.946153846153846)","(16.0, 23.0, 21.666666666666668)","(31.0, 48.0, 41.7037037037037)","(17.0, 55.0, 53.44444444444444)","(26.0, 80.0, 70.0)"
11-01-2023 16:07:25.102304,"(1.6, 1.86, 1.84125)","(3.7, 4.8, 4.622222222222222)","(4.6, 7.2, 6.885714285714285)","(16.0, 23.0, 21.416666666666668)","(31.0, 48.0, 40.27272727272727)","(17.0, 55.0, 51.666666666666664)","(26.0, 80.0, 73.33333333333333)"
11-01-2023 16:07:26.331637,"(1.6, 1.85, 1.8466666666666667)","(3.7, 4.8, 4.654545454545454)","(4.6, 7.2, 6.885714285714285)","(16.0, 23.0, 21.416666666666668)","(31.0, 48.0, 40.27272727272727)","(17.0, 55.0, 51.666666666666664)","(26.0, 80.0, 73.33333333333333)"
11-01-2023 16:07:27.501009,"(1.6, 1.86, 1.856)","(3.7, 4.8, 4.6499999999999995)","(4.6, 7.2, 6.885714285714285)","(16.0, 23.0, 21.416666666666668)","(31.0, 48.0, 40.27272727272727)","(17.0, 55.0, 50.5)","(26.0, 80.0, 76.0)"
11-01-2023 16:07:28.696247,"(1.6, 1.86, 1.8433333333333335)","(3.7, 4.8, 4.622222222222222)","(4.6, 7.2, 6.966666666666667)","(16.0, 23.0, 20.52173913043478)","(31.0, 48.0, 41.7037037037037)","(17.0, 55.0, 51.666666666666664)","(26.0, 80.0, 78.0)"
11-01-2023 16:07:29.876419,"(1.6, 1.84, 1.815)","(3.7, 4.8, 4.6499999999999995)","(4.6, 7.2, 7.085714285714285)","(16.0, 23.0, 20.6)","(31.0, 48.0, 40.27272727272727)","(17.0, 55.0, 51.666666666666664)","(26.0, 80.0, 78.57142857142857)"
11-01-2023 16:07:30.997906,"(1.6, 1.84, 1.823076923076923)","(3.7, 4.8, 4.6499999999999995)","(4.6, 7.2, 7.085714285714285)","(16.0, 23.0, 20.6)","(31.0, 48.0, 41.7037037037037)","(17.0, 55.0, 51.666666666666664)","(26.0, 80.0, 78.0)"
11-01-2023 16:07:32.221058,"(1.6, 1.84, 1.83)","(3.7, 4.8, 4.622222222222222)","(4.6, 7.2, 6.966666666666667)","(16.0, 23.0, 20.6)","(31.0, 48.0, 45.27272727272727)","(17.0, 55.0, 53.333333333333336)","(26.0, 80.0, 78.0)"
11-01-2023 16:07:33.496751,"(1.6, 1.84, 1.832857142857143)","(3.7, 4.8, 4.622222222222222)","(4.6, 7.2, 7.164285714285715)","(16.0, 23.0, 20.142857142857142)","(31.0, 46.0, 44.666666666666664)","(19.0, 55.0, 60.0)","(26.0, 80.0, 78.57142857142857)"
11-01-2023 16:07:34.837573,"(1.6, 1.81, 1.8036842105263158)","(3.7, 4.8, 4.654545454545454)","(4.6, 7.4, 7.164285714285715)","(16.0, 23.0, 20.333333333333332)","(31.0, 46.0, 40.5)","(19.0, 80.0, 61.25)","(26.0, 80.0, 78.33333333333333)"
11-01-2023 16:07:36.203707,"(1.6, 1.81, 1.7818181818181817)","(3.7, 4.8, 4.68)","(4.6, 7.4, 7.228571428571429)","(16.0, 22.0, 20.41176470588235)","(31.0, 46.0, 40.5)","(19.0, 80.0, 65.0)","(26.0, 80.0, 78.33333333333333)"
11-01-2023 16:07:37.501081,"(1.6, 1.8, 1.7824)","(3.7, 4.8, 4.725)","(4.6, 7.4, 7.485714285714286)","(16.0, 22.0, 20.41176470588235)","(31.0, 46.0, 40.8235294117647)","(19.0, 80.0, 68.75)","(26.0, 80.0, 77.5)"
11-01-2023 16:07:38.977869,"(1.6, 1.78, 1.7712)","(3.7, 4.8, 4.725)","(4.6, 7.8, 7.75)","(16.0, 22.0, 20.41176470588235)","(31.0, 46.0, 44.0)","(19.0, 80.0, 68.75)","(26.0, 80.0, 77.5)"
11-01-2023 16:07:40.691967,"(1.6, 1.78, 1.7538709677419355)","(3.7, 4.8, 4.711111111111111)","(4.6, 7.8, 7.741935483870968)","(16.0, 22.0, 20.41176470588235)","(31.0, 46.0, 43.333333333333336)","(19.0, 80.0, 68.75)","(26.0, 80.0, 77.5)"
11-01-2023 16:07:42.152936,"(1.6, 1.78, 1.7563157894736843)","(3.7, 4.8, 4.711111111111111)","(4.6, 8.0, 7.8)","(16.0, 22.0, 19.96)","(31.0, 46.0, 42.95238095238095)","(19.0, 80.0, 68.75)","(26.0, 80.0, 77.5)"
11-01-2023 16:07:43.467868,"(1.6, 1.78, 1.7563157894736843)","(3.7, 4.8, 4.658823529411764)","(4.6, 8.0, 7.8)","(16.0, 22.0, 19.96)","(31.0, 46.0, 42.95238095238095)","(19.0, 80.0, 65.0)","(26.0, 80.0, 78.33333333333333)"
11-01-2023 16:07:44.652641,"(1.6, 1.78, 1.7563157894736843)","(3.7, 4.8, 4.658823529411764)","(4.6, 8.0, 7.8)","(16.0, 22.0, 19.96)","(31.0, 46.0, 42.95238095238095)","(19.0, 80.0, 65.0)","(26.0, 80.0, 78.33333333333333)"
