,Tender Heights,June The Weapon,Country Roy,Cobbers Chance,Classy Moreira,Honest Frank
10-01-2023 11:59:37.968139,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.6499999999999995)","(2.0, 2.88, 2.8626666666666667)","(6.5, 10.0, 8.276923076923076)","(16.0, 36.0, 31.375)","(4.2, 6.6, 5.56875)"
10-01-2023 11:59:38.941994,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.6499999999999995)","(2.0, 2.88, 2.8626666666666667)","(6.5, 10.0, 8.276923076923076)","(16.0, 36.0, 31.375)","(4.2, 6.4, 6.03)"
10-01-2023 11:59:39.955498,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.6499999999999995)","(2.0, 2.88, 2.8626666666666667)","(6.5, 10.0, 8.276923076923076)","(16.0, 36.0, 31.375)","(4.2, 6.2, 5.52)"
10-01-2023 11:59:40.864352,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.6499999999999995)","(2.0, 2.88, 2.8626666666666667)","(6.5, 10.0, 8.276923076923076)","(16.0, 36.0, 31.375)","(4.2, 6.2, 5.34375)"
10-01-2023 11:59:41.762639,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.6499999999999995)","(2.0, 2.88, 2.8626666666666667)","(6.5, 10.0, 8.276923076923076)","(16.0, 36.0, 31.375)","(4.2, 6.0, 5.538461538461538)"
10-01-2023 11:59:42.704560,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.6499999999999995)","(2.0, 2.88, 2.8626666666666667)","(6.5, 10.0, 8.276923076923076)","(16.0, 36.0, 31.375)","(4.2, 6.2, 5.6)"
10-01-2023 11:59:43.647338,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.315384615384616)","(2.0, 2.88, 2.8626666666666667)","(6.5, 10.0, 8.276923076923076)","(16.0, 36.0, 31.375)","(4.2, 6.2, 5.342857142857143)"
10-01-2023 11:59:44.683156,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.433333333333334)","(2.0, 2.88, 2.8626666666666667)","(6.5, 10.0, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.6, 5.475)"
10-01-2023 11:59:45.650996,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.433333333333334)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.6, 5.6)"
10-01-2023 11:59:46.600357,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.6, 5.6)"
10-01-2023 11:59:47.566184,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.4, 5.22)"
10-01-2023 11:59:48.486973,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.2, 5.22)"
10-01-2023 11:59:49.517362,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.2, 5.872727272727273)"
10-01-2023 11:59:50.479941,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.0, 5.541176470588235)"
10-01-2023 11:59:51.362741,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.2, 5.541176470588235)"
10-01-2023 11:59:52.317243,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.2, 5.35625)"
10-01-2023 11:59:53.235960,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.8, 5.2875)"
10-01-2023 11:59:54.174305,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.6, 5.3500000000000005)"
10-01-2023 11:59:55.244271,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.4, 6.05)"
10-01-2023 11:59:56.168248,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.2, 5.8)"
10-01-2023 11:59:57.142977,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.2, 5.6000000000000005)"
10-01-2023 11:59:58.084054,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.2, 5.52)"
10-01-2023 11:59:58.983624,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.2, 5.872727272727273)"
10-01-2023 11:59:59.913935,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.0, 4.952)"
10-01-2023 12:00:00.818884,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.8, 6.418181818181818)"
10-01-2023 12:00:01.779643,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.6, 5.933333333333333)"
10-01-2023 12:00:02.686012,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.6, 5.333333333333333)"
10-01-2023 12:00:03.592939,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 8.2)","(16.0, 36.0, 31.375)","(4.2, 6.6, 5.466666666666667)"
10-01-2023 12:00:04.560533,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 7.733333333333333)","(16.0, 36.0, 31.375)","(4.2, 6.6, 6.175)"
10-01-2023 12:00:05.450629,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 7.733333333333333)","(16.0, 36.0, 31.375)","(4.2, 6.6, 5.921428571428571)"
10-01-2023 12:00:06.404649,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 7.733333333333333)","(16.0, 36.0, 31.375)","(4.2, 6.6, 5.475)"
10-01-2023 12:00:07.365553,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.24)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 7.733333333333333)","(16.0, 36.0, 31.375)","(4.2, 6.6, 5.6312500000000005)"
10-01-2023 12:00:08.301244,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.308333333333334)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 7.733333333333333)","(16.0, 36.0, 31.375)","(4.2, 6.2, 5.36)"
10-01-2023 12:00:09.251736,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.308333333333334)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 7.733333333333333)","(16.0, 36.0, 31.375)","(4.2, 6.2, 5.541176470588235)"
10-01-2023 12:00:10.157710,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.466666666666667)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.6, 7.733333333333333)","(16.0, 36.0, 31.375)","(4.2, 6.2, 5.15)"
10-01-2023 12:00:11.155194,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.466666666666667)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 31.375)","(4.2, 6.2, 4.8)"
10-01-2023 12:00:12.069377,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.466666666666667)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 31.375)","(4.2, 5.5, 4.8)"
10-01-2023 12:00:12.948915,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.466666666666667)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 31.375)","(4.2, 5.5, 4.8)"
10-01-2023 12:00:13.871295,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.466666666666667)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 31.375)","(4.2, 5.5, 4.8)"
10-01-2023 12:00:14.839598,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.466666666666667)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 31.375)","(4.2, 5.5, 4.8)"
10-01-2023 12:00:15.763260,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.466666666666667)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 31.375)","(4.2, 5.5, 6.074999999999999)"
10-01-2023 12:00:16.702541,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.466666666666667)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 31.375)","(4.2, 6.6, 6.446153846153846)"
10-01-2023 12:00:17.595016,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.466666666666667)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 31.375)","(4.2, 6.6, 5.699999999999999)"
10-01-2023 12:00:18.522388,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.466666666666667)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 31.375)","(4.2, 6.6, 5.34)"
10-01-2023 12:00:19.426457,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.466666666666667)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 31.375)","(4.2, 6.6, 5.55)"
10-01-2023 12:00:20.348007,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.466666666666667)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 31.375)","(4.2, 6.6, 5.325)"
10-01-2023 12:00:21.315263,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.466666666666667)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 31.375)","(4.2, 6.6, 4.963636363636363)"
10-01-2023 12:00:22.295458,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.466666666666667)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 31.375)","(4.2, 6.6, 4.963636363636363)"
10-01-2023 12:00:23.304073,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.466666666666667)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 31.375)","(4.2, 6.6, 5.376923076923077)"
10-01-2023 12:00:24.274372,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.466666666666667)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 31.375)","(4.2, 6.4, 5.658823529411765)"
10-01-2023 12:00:25.244082,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.466666666666667)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 31.375)","(4.2, 6.4, 5.8)"
10-01-2023 12:00:26.167461,"(13.0, 29.0, 19.0)","(4.0, 8.6, 7.92)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.742857142857143)"
10-01-2023 12:00:27.091605,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.233333333333333)","(2.0, 2.88, 2.8626666666666667)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.742857142857143)"
10-01-2023 12:00:28.073523,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.233333333333333)","(2.0, 2.88, 2.5)","(6.5, 9.2, 7.366666666666666)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.742857142857143)"
10-01-2023 12:00:28.966263,"(13.0, 29.0, 19.0)","(4.0, 8.8, 8.343478260869565)","(2.0, 2.88, 2.5)","(6.5, 9.2, 7.366666666666666)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.342857142857143)"
10-01-2023 12:00:29.963125,"(13.0, 29.0, 19.0)","(4.0, 8.8, 8.343478260869565)","(2.0, 2.88, 2.5)","(6.5, 9.2, 7.366666666666666)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.742857142857143)"
10-01-2023 12:00:31.017453,"(13.0, 29.0, 19.0)","(4.0, 9.8, 9.05)","(2.0, 2.88, 2.5)","(6.5, 9.2, 7.366666666666666)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.342857142857143)"
10-01-2023 12:00:32.005994,"(13.0, 29.0, 19.0)","(4.0, 9.8, 9.05)","(2.0, 2.88, 2.5)","(6.5, 9.2, 7.366666666666666)","(16.0, 36.0, 27.0)","(4.2, 6.2, 6.418181818181818)"
10-01-2023 12:00:33.028807,"(13.0, 29.0, 19.0)","(4.0, 9.8, 9.05)","(2.0, 2.88, 2.5)","(6.5, 9.2, 7.366666666666666)","(16.0, 36.0, 27.0)","(4.2, 6.6, 5.957142857142857)"
10-01-2023 12:00:34.051521,"(13.0, 29.0, 19.0)","(4.0, 9.8, 9.05)","(2.0, 2.88, 2.5)","(6.5, 9.2, 7.366666666666666)","(16.0, 36.0, 27.0)","(4.2, 6.6, 5.5375)"
10-01-2023 12:00:35.028261,"(13.0, 29.0, 19.0)","(4.0, 9.8, 9.05)","(2.0, 2.88, 2.5)","(6.5, 9.2, 7.366666666666666)","(16.0, 36.0, 27.0)","(4.2, 6.6, 5.475)"
10-01-2023 12:00:36.057705,"(13.0, 29.0, 19.0)","(4.0, 9.8, 9.05)","(2.0, 2.88, 2.5)","(6.5, 9.2, 7.366666666666666)","(16.0, 36.0, 27.0)","(4.2, 6.6, 5.992857142857143)"
10-01-2023 12:00:37.095404,"(13.0, 29.0, 19.0)","(4.0, 9.8, 9.05)","(2.0, 2.88, 2.5)","(6.5, 9.2, 7.366666666666666)","(16.0, 36.0, 27.0)","(4.2, 6.6, 5.992857142857143)"
10-01-2023 12:00:38.085046,"(13.0, 29.0, 19.0)","(4.0, 9.8, 9.05)","(2.0, 2.88, 2.5)","(6.5, 9.2, 7.366666666666666)","(16.0, 36.0, 27.0)","(4.2, 6.6, 5.315384615384615)"
10-01-2023 12:00:39.142816,"(13.0, 29.0, 19.0)","(4.0, 9.8, 9.05)","(2.0, 2.88, 2.5)","(6.5, 9.2, 7.366666666666666)","(16.0, 36.0, 27.0)","(4.2, 5.5, 5.74375)"
10-01-2023 12:00:40.087140,"(13.0, 29.0, 19.0)","(4.0, 9.8, 6.866666666666667)","(2.0, 2.88, 2.5)","(6.5, 9.2, 7.366666666666666)","(16.0, 36.0, 27.0)","(4.2, 6.4, 5.74375)"
10-01-2023 12:00:41.066147,"(13.0, 29.0, 19.0)","(4.0, 9.8, 6.866666666666667)","(2.0, 2.88, 2.5)","(6.5, 9.2, 7.366666666666666)","(16.0, 36.0, 27.0)","(4.2, 6.4, 5.74375)"
10-01-2023 12:00:42.055153,"(13.0, 29.0, 19.0)","(4.0, 9.4, 6.733333333333333)","(2.0, 2.88, 2.5)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 27.0)","(4.2, 6.4, 5.42)"
10-01-2023 12:00:43.050146,"(13.0, 29.0, 19.0)","(4.0, 9.4, 6.733333333333333)","(2.0, 2.88, 2.5)","(6.5, 9.2, 8.10909090909091)","(16.0, 36.0, 27.0)","(4.2, 6.4, 5.42)"
10-01-2023 12:00:44.025902,"(13.0, 29.0, 19.0)","(4.0, 9.4, 6.733333333333333)","(2.0, 2.88, 2.5)","(6.5, 9.2, 7.699999999999999)","(16.0, 36.0, 27.0)","(4.2, 6.4, 5.658823529411765)"
10-01-2023 12:00:45.037413,"(13.0, 29.0, 19.0)","(4.0, 9.4, 6.733333333333333)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.17142857142857)","(16.0, 36.0, 27.0)","(4.2, 6.4, 5.342857142857143)"
10-01-2023 12:00:45.998963,"(13.0, 29.0, 19.0)","(4.0, 9.4, 6.733333333333333)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.17142857142857)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.342857142857143)"
10-01-2023 12:00:46.947449,"(13.0, 29.0, 19.0)","(4.0, 9.4, 8.133333333333333)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.17142857142857)","(16.0, 36.0, 27.0)","(4.2, 6.2, 6.125)"
10-01-2023 12:00:48.006664,"(13.0, 29.0, 19.0)","(4.0, 9.4, 8.133333333333333)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.17142857142857)","(16.0, 36.0, 27.0)","(4.2, 6.6, 6.125)"
10-01-2023 12:00:49.056444,"(13.0, 29.0, 19.0)","(4.0, 9.4, 8.133333333333333)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.17142857142857)","(16.0, 36.0, 27.0)","(4.2, 6.6, 5.21)"
10-01-2023 12:00:50.051562,"(13.0, 29.0, 19.0)","(4.0, 9.2, 8.799999999999999)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.17142857142857)","(16.0, 36.0, 27.0)","(4.2, 6.4, 5.825)"
10-01-2023 12:00:51.002235,"(13.0, 29.0, 19.0)","(4.0, 9.6, 9.155555555555555)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.17142857142857)","(16.0, 36.0, 27.0)","(4.2, 6.2, 6.054545454545455)"
10-01-2023 12:00:51.936934,"(13.0, 29.0, 19.0)","(4.0, 9.6, 9.155555555555555)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.17142857142857)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.35)"
10-01-2023 12:00:52.850802,"(13.0, 29.0, 19.0)","(4.0, 9.6, 9.155555555555555)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 4.742857142857143)"
10-01-2023 12:00:53.924534,"(13.0, 29.0, 19.0)","(4.0, 9.6, 9.155555555555555)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.0)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.742857142857143)"
10-01-2023 12:00:54.821464,"(13.0, 29.0, 19.0)","(4.0, 9.6, 9.155555555555555)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.0)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.742857142857143)"
10-01-2023 12:00:55.695719,"(13.0, 29.0, 19.0)","(4.0, 9.6, 9.155555555555555)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.0)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.742857142857143)"
10-01-2023 12:00:56.719673,"(13.0, 29.0, 19.0)","(4.0, 9.6, 9.155555555555555)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.0)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.742857142857143)"
10-01-2023 12:00:57.581976,"(13.0, 29.0, 19.0)","(4.0, 9.6, 9.155555555555555)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.0)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.742857142857143)"
10-01-2023 12:00:58.623367,"(13.0, 29.0, 19.0)","(4.0, 9.6, 9.155555555555555)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.342857142857143)"
10-01-2023 12:00:59.606124,"(13.0, 29.0, 19.0)","(4.0, 9.6, 9.155555555555555)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.933333333333334)"
10-01-2023 12:01:00.595851,"(13.0, 29.0, 19.0)","(4.0, 9.2, 6.971428571428571)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 7.0, 5.65)"
10-01-2023 12:01:01.678340,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.569230769230769)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.0)","(16.0, 36.0, 27.0)","(4.2, 6.6, 5.825)"
10-01-2023 12:01:02.596597,"(13.0, 29.0, 19.0)","(4.0, 8.6, 8.266666666666666)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.0)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.825)"
10-01-2023 12:01:03.625775,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.428571428571429)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.825)"
10-01-2023 12:01:04.533956,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.428571428571429)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.825)"
10-01-2023 12:01:05.422610,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.428571428571429)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.825)"
10-01-2023 12:01:06.387787,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.428571428571429)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.825)"
10-01-2023 12:01:07.274479,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.428571428571429)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.8)"
10-01-2023 12:01:08.248157,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.428571428571429)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.133333333333333)"
10-01-2023 12:01:09.138340,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.637500000000001)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.11578947368421)"
10-01-2023 12:01:10.056623,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.637500000000001)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.8, 5.28)"
10-01-2023 12:01:10.992527,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.637500000000001)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.4, 5.28)"
10-01-2023 12:01:11.962926,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.637500000000001)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.4, 5.28)"
10-01-2023 12:01:12.987484,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.637500000000001)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.4, 5.28)"
10-01-2023 12:01:13.977417,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.637500000000001)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.4, 5.825)"
10-01-2023 12:01:15.160708,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.637500000000001)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.342857142857143)"
10-01-2023 12:01:16.134445,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.637500000000001)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.285714285714286)"
10-01-2023 12:01:17.018001,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.428571428571429)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.8)"
10-01-2023 12:01:17.941082,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.428571428571429)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.6)"
10-01-2023 12:01:18.870158,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.428571428571429)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.8, 6.453846153846154)"
10-01-2023 12:01:19.802620,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.428571428571429)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.6, 5.773684210526316)"
10-01-2023 12:01:20.708367,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.428571428571429)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.4, 5.773684210526316)"
10-01-2023 12:01:21.652366,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.428571428571429)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 6.084615384615384)"
10-01-2023 12:01:22.577479,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.428571428571429)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 6.084615384615384)"
10-01-2023 12:01:23.497957,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.428571428571429)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.825)"
10-01-2023 12:01:24.376984,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.428571428571429)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.825)"
10-01-2023 12:01:25.258297,"(13.0, 29.0, 19.0)","(4.0, 8.8, 7.428571428571429)","(2.0, 2.88, 2.5)","(6.5, 8.4, 8.3)","(16.0, 36.0, 27.0)","(4.2, 6.2, 5.021428571428571)"
