,Late In The Game,Mark Did It,Yes Sir Robert,Strong Lil Kokoro,Shanghai Candy,Toe Tappin Luke,Burgee,Purple Shirt
08-01-2023 13:31:47.426514,"(2.8, 2.9, 2.8457142857142856)","(21.0, 36.0, 28.5)","(2.1, 2.94, 2.928)","(41.0, 140.0, 93.0)","(31.0, 130.0, 110.4)","(17.0, 48.0, 40.25)","(4.2, 5.5, 5.454545454545455)","(31.0, 75.0, 66.8)"
08-01-2023 13:31:48.650745,"(2.8, 2.9, 2.8457142857142856)","(21.0, 36.0, 29.333333333333332)","(2.1, 2.94, 2.928)","(41.0, 140.0, 93.0)","(31.0, 130.0, 97.33333333333333)","(17.0, 48.0, 32.75)","(4.2, 5.5, 5.454545454545455)","(31.0, 75.0, 66.8)"
08-01-2023 13:31:49.899926,"(2.8, 2.9, 2.8387096774193545)","(21.0, 36.0, 29.333333333333332)","(2.1, 2.94, 2.928)","(41.0, 140.0, 93.0)","(31.0, 130.0, 97.33333333333333)","(17.0, 48.0, 32.75)","(4.2, 5.5, 5.454545454545455)","(31.0, 75.0, 66.8)"
08-01-2023 13:31:51.089071,"(2.8, 2.9, 2.8387096774193545)","(21.0, 36.0, 29.333333333333332)","(2.1, 2.94, 2.928)","(41.0, 140.0, 93.0)","(31.0, 130.0, 97.33333333333333)","(17.0, 48.0, 32.75)","(4.2, 5.5, 5.454545454545455)","(31.0, 75.0, 66.8)"
08-01-2023 13:31:52.226318,"(2.8, 2.9, 2.8387096774193545)","(21.0, 36.0, 29.333333333333332)","(2.1, 2.94, 2.928)","(41.0, 140.0, 108.66666666666666)","(31.0, 130.0, 51.714285714285715)","(17.0, 48.0, 25.0)","(4.2, 5.5, 5.533333333333333)","(31.0, 75.0, 57.75)"
08-01-2023 13:31:53.287417,"(2.8, 2.9, 2.828)","(21.0, 36.0, 29.333333333333332)","(2.1, 2.94, 2.928)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.125)","(17.0, 40.0, 28.75)","(4.2, 5.6, 5.322222222222222)","(31.0, 65.0, 57.75)"
08-01-2023 13:31:54.396331,"(2.8, 2.88, 2.835)","(21.0, 36.0, 32.0)","(2.1, 2.94, 2.9518918918918917)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.125)","(17.0, 40.0, 28.75)","(4.2, 5.5, 5.322222222222222)","(31.0, 65.0, 57.75)"
08-01-2023 13:31:55.528520,"(2.8, 2.88, 2.835)","(21.0, 36.0, 30.0)","(2.1, 2.96, 2.9518918918918917)","(41.0, 140.0, 116.5)","(31.0, 55.0, 52.44444444444444)","(17.0, 40.0, 35.0)","(4.2, 5.5, 5.322222222222222)","(31.0, 65.0, 57.75)"
08-01-2023 13:31:56.626702,"(2.8, 2.88, 2.792)","(21.0, 38.0, 32.0)","(2.1, 2.96, 2.9299999999999997)","(41.0, 140.0, 94.0)","(31.0, 55.0, 52.44444444444444)","(17.0, 40.0, 33.714285714285715)","(4.2, 5.5, 5.311764705882353)","(31.0, 65.0, 57.75)"
08-01-2023 13:31:57.700047,"(2.8, 2.88, 2.8114285714285714)","(21.0, 38.0, 32.0)","(2.1, 2.96, 2.9299999999999997)","(41.0, 140.0, 94.0)","(31.0, 55.0, 52.44444444444444)","(17.0, 40.0, 33.714285714285715)","(4.2, 5.5, 5.311764705882353)","(31.0, 65.0, 57.75)"
08-01-2023 13:31:58.790122,"(2.8, 2.88, 2.818064516129032)","(21.0, 38.0, 32.0)","(2.1, 2.98, 2.9254545454545453)","(41.0, 140.0, 93.0)","(31.0, 55.0, 52.44444444444444)","(17.0, 40.0, 27.1)","(4.2, 5.5, 5.34)","(31.0, 65.0, 57.75)"
08-01-2023 13:31:59.859005,"(2.8, 2.88, 2.818064516129032)","(21.0, 36.0, 31.0)","(2.1, 2.98, 2.9254545454545453)","(41.0, 140.0, 93.0)","(31.0, 55.0, 52.44444444444444)","(17.0, 40.0, 29.25)","(4.2, 5.5, 5.34)","(31.0, 65.0, 57.75)"
08-01-2023 13:32:00.971904,"(2.8, 2.88, 2.8547368421052632)","(21.0, 36.0, 26.0)","(2.1, 2.98, 2.9254545454545453)","(41.0, 140.0, 93.0)","(31.0, 55.0, 52.125)","(17.0, 40.0, 29.25)","(4.2, 5.6, 5.38125)","(31.0, 65.0, 57.75)"
08-01-2023 13:32:02.112820,"(2.8, 2.9, 2.8099999999999996)","(21.0, 36.0, 26.0)","(2.1, 2.98, 2.9527272727272726)","(41.0, 140.0, 93.0)","(31.0, 55.0, 52.125)","(17.0, 40.0, 29.25)","(4.2, 5.6, 5.13125)","(31.0, 65.0, 57.75)"
08-01-2023 13:32:03.301228,"(2.8, 2.9, 2.814285714285714)","(21.0, 36.0, 26.0)","(2.1, 3.0, 2.95)","(41.0, 140.0, 93.0)","(31.0, 55.0, 52.125)","(17.0, 40.0, 33.125)","(4.2, 5.6, 5.13125)","(31.0, 65.0, 57.75)"
08-01-2023 13:32:04.493210,"(2.8, 2.9, 2.814285714285714)","(21.0, 36.0, 26.0)","(2.1, 3.0, 2.95)","(41.0, 140.0, 93.0)","(31.0, 55.0, 52.125)","(17.0, 38.0, 33.125)","(4.2, 5.6, 5.133333333333333)","(31.0, 65.0, 57.75)"
08-01-2023 13:32:05.658228,"(2.8, 2.9, 2.814285714285714)","(21.0, 36.0, 26.0)","(2.1, 3.0, 2.955)","(41.0, 140.0, 93.0)","(31.0, 55.0, 52.125)","(17.0, 38.0, 33.25)","(4.2, 5.6, 5.171428571428571)","(31.0, 65.0, 42.90909090909091)"
08-01-2023 13:32:06.793576,"(2.8, 2.9, 2.80188679245283)","(21.0, 30.0, 21.642857142857142)","(2.1, 3.05, 3.0382608695652173)","(41.0, 140.0, 93.0)","(31.0, 55.0, 52.125)","(17.0, 38.0, 34.83333333333333)","(4.2, 5.6, 5.15)","(31.0, 55.0, 42.90909090909091)"
08-01-2023 13:32:07.907184,"(2.8, 2.9, 2.80188679245283)","(21.0, 30.0, 21.818181818181817)","(2.1, 3.05, 3.0275)","(41.0, 140.0, 93.0)","(31.0, 55.0, 52.125)","(17.0, 38.0, 28.75)","(4.2, 5.6, 5.15)","(31.0, 55.0, 42.90909090909091)"
08-01-2023 13:32:08.972004,"(2.8, 2.9, 2.80188679245283)","(21.0, 30.0, 21.818181818181817)","(2.1, 3.05, 3.0275)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.125)","(17.0, 38.0, 28.75)","(4.2, 5.6, 5.22)","(31.0, 55.0, 42.333333333333336)"
08-01-2023 13:32:10.035223,"(2.8, 2.9, 2.80188679245283)","(21.0, 30.0, 21.818181818181817)","(2.1, 3.05, 3.0275)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.44444444444444)","(17.0, 38.0, 28.75)","(4.2, 5.5, 5.22)","(31.0, 55.0, 43.30769230769231)"
08-01-2023 13:32:11.220323,"(2.8, 2.9, 2.80188679245283)","(21.0, 30.0, 21.818181818181817)","(2.1, 3.05, 3.0275)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.44444444444444)","(17.0, 38.0, 28.75)","(4.2, 5.5, 5.32)","(31.0, 55.0, 43.30769230769231)"
08-01-2023 13:32:12.355970,"(2.8, 2.9, 2.80188679245283)","(21.0, 30.0, 21.818181818181817)","(2.1, 3.05, 3.0275)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.125)","(17.0, 38.0, 28.75)","(4.2, 5.6, 5.472727272727273)","(31.0, 55.0, 42.333333333333336)"
08-01-2023 13:32:13.503724,"(2.8, 2.9, 2.80188679245283)","(21.0, 30.0, 21.818181818181817)","(2.1, 3.05, 3.0338461538461536)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.125)","(17.0, 38.0, 28.75)","(4.2, 5.6, 5.472727272727273)","(31.0, 55.0, 42.333333333333336)"
08-01-2023 13:32:14.665347,"(2.8, 2.9, 2.80188679245283)","(21.0, 30.0, 21.818181818181817)","(2.1, 3.05, 3.0338461538461536)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.125)","(17.0, 38.0, 28.75)","(4.2, 5.6, 5.444444444444445)","(31.0, 55.0, 42.333333333333336)"
08-01-2023 13:32:15.770224,"(2.8, 2.9, 2.80188679245283)","(21.0, 30.0, 21.818181818181817)","(2.1, 3.05, 3.0338461538461536)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.44444444444444)","(17.0, 38.0, 28.75)","(4.2, 5.6, 5.133333333333334)","(31.0, 55.0, 43.30769230769231)"
08-01-2023 13:32:16.866727,"(2.8, 2.9, 2.8031055900621116)","(21.0, 30.0, 21.818181818181817)","(2.1, 3.05, 3.0338461538461536)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.7)","(17.0, 38.0, 31.833333333333336)","(4.2, 5.6, 5.449999999999999)","(31.0, 55.0, 43.30769230769231)"
08-01-2023 13:32:18.059580,"(2.8, 2.9, 2.8031055900621116)","(21.0, 30.0, 23.571428571428573)","(2.1, 3.05, 3.0368749999999998)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.44444444444444)","(17.0, 38.0, 31.833333333333336)","(4.2, 5.6, 5.3999999999999995)","(31.0, 55.0, 42.333333333333336)"
08-01-2023 13:32:19.185418,"(2.8, 2.9, 2.803086419753086)","(21.0, 30.0, 23.571428571428573)","(2.1, 3.05, 3.0368749999999998)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.44444444444444)","(17.0, 38.0, 31.833333333333336)","(4.2, 5.6, 5.3999999999999995)","(31.0, 55.0, 42.333333333333336)"
08-01-2023 13:32:20.381505,"(2.8, 2.9, 2.803086419753086)","(21.0, 30.0, 23.571428571428573)","(2.1, 3.05, 3.0368749999999998)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.44444444444444)","(17.0, 38.0, 31.833333333333336)","(4.2, 5.6, 5.333333333333333)","(31.0, 55.0, 42.333333333333336)"
08-01-2023 13:32:21.591960,"(2.8, 2.9, 2.803086419753086)","(21.0, 30.0, 23.571428571428573)","(2.1, 3.05, 3.0368749999999998)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.7)","(17.0, 38.0, 31.833333333333336)","(4.2, 5.6, 5.466666666666667)","(31.0, 55.0, 43.30769230769231)"
08-01-2023 13:32:22.753409,"(2.8, 2.9, 2.803086419753086)","(21.0, 30.0, 21.818181818181817)","(2.1, 3.05, 3.0368749999999998)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.7)","(17.0, 38.0, 31.833333333333336)","(4.2, 5.6, 5.466666666666667)","(31.0, 55.0, 44.86666666666667)"
08-01-2023 13:32:23.916278,"(2.8, 2.9, 2.803086419753086)","(21.0, 30.0, 23.571428571428573)","(2.1, 3.05, 3.0368749999999998)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.44444444444444)","(17.0, 38.0, 31.833333333333336)","(4.2, 5.6, 5.466666666666667)","(31.0, 55.0, 44.14285714285714)"
08-01-2023 13:32:25.042821,"(2.8, 2.9, 2.803086419753086)","(21.0, 30.0, 23.571428571428573)","(2.1, 3.05, 3.0368749999999998)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.44444444444444)","(17.0, 38.0, 31.833333333333336)","(4.2, 5.6, 5.466666666666667)","(31.0, 55.0, 44.14285714285714)"
08-01-2023 13:32:26.097242,"(2.8, 2.9, 2.803086419753086)","(21.0, 30.0, 23.571428571428573)","(2.1, 3.05, 3.0368749999999998)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.44444444444444)","(17.0, 38.0, 31.833333333333336)","(4.2, 5.6, 5.466666666666667)","(31.0, 55.0, 44.14285714285714)"
08-01-2023 13:32:27.181673,"(2.8, 2.9, 2.803086419753086)","(21.0, 30.0, 21.818181818181817)","(2.1, 3.05, 3.0368749999999998)","(41.0, 140.0, 108.66666666666666)","(31.0, 55.0, 52.7)","(17.0, 38.0, 30.5)","(4.2, 5.6, 5.466666666666667)","(31.0, 55.0, 46.888888888888886)"
08-01-2023 13:32:28.286027,"(2.8, 2.9, 2.803086419753086)","(21.0, 29.0, 22.333333333333332)","(2.1, 3.05, 3.0368749999999998)","(41.0, 130.0, 88.0)","(31.0, 55.0, 52.7)","(17.0, 36.0, 25.333333333333332)","(4.2, 5.6, 5.466666666666667)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:29.428857,"(2.8, 2.9, 2.803086419753086)","(21.0, 29.0, 22.333333333333332)","(2.1, 3.05, 3.0368749999999998)","(41.0, 130.0, 88.0)","(31.0, 55.0, 52.7)","(17.0, 36.0, 25.333333333333332)","(4.2, 5.6, 5.466666666666667)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:30.634363,"(2.8, 2.9, 2.803086419753086)","(21.0, 29.0, 22.333333333333332)","(2.1, 3.05, 3.0368749999999998)","(41.0, 130.0, 88.0)","(31.0, 55.0, 52.7)","(17.0, 36.0, 25.333333333333332)","(4.2, 5.6, 5.466666666666667)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:31.846063,"(2.8, 2.9, 2.803086419753086)","(21.0, 29.0, 22.333333333333332)","(2.1, 3.05, 3.0368749999999998)","(41.0, 130.0, 88.0)","(31.0, 55.0, 52.7)","(17.0, 36.0, 25.333333333333332)","(4.2, 5.6, 5.425)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:33.006479,"(2.8, 2.9, 2.803086419753086)","(21.0, 29.0, 22.333333333333332)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.7)","(17.0, 36.0, 25.333333333333332)","(4.2, 5.6, 5.133333333333334)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:34.148749,"(2.8, 2.9, 2.803086419753086)","(21.0, 29.0, 24.0)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.7)","(17.0, 36.0, 25.333333333333332)","(4.2, 5.6, 5.371428571428571)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:35.236993,"(2.8, 2.9, 2.803086419753086)","(21.0, 29.0, 24.0)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.7)","(17.0, 36.0, 25.333333333333332)","(4.2, 5.6, 5.371428571428571)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:36.287986,"(2.8, 2.9, 2.803086419753086)","(21.0, 29.0, 24.0)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.7)","(17.0, 36.0, 25.333333333333332)","(4.2, 5.6, 5.449999999999999)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:37.366453,"(2.8, 2.9, 2.801875)","(21.0, 29.0, 24.0)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.7)","(17.0, 36.0, 25.333333333333332)","(4.2, 5.6, 5.425)","(31.0, 50.0, 46.5)"
08-01-2023 13:32:38.453094,"(2.8, 2.9, 2.801875)","(21.0, 29.0, 22.333333333333332)","(2.1, 3.05, 3.0349999999999997)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.44444444444444)","(17.0, 36.0, 28.0)","(4.2, 5.6, 5.279999999999999)","(31.0, 50.0, 46.5)"
08-01-2023 13:32:39.493677,"(2.8, 2.9, 2.803086419753086)","(21.0, 29.0, 22.333333333333332)","(2.1, 3.05, 3.0349999999999997)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.44444444444444)","(17.0, 36.0, 26.0)","(4.2, 5.6, 5.371428571428571)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:40.570356,"(2.8, 2.9, 2.803086419753086)","(21.0, 29.0, 22.333333333333332)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.7)","(17.0, 36.0, 27.75)","(4.2, 5.6, 5.425)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:41.533230,"(2.8, 2.9, 2.803086419753086)","(21.0, 29.0, 22.333333333333332)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.7)","(17.0, 36.0, 27.75)","(4.2, 5.6, 5.425)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:42.609080,"(2.8, 2.9, 2.803086419753086)","(21.0, 29.0, 22.333333333333332)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.7)","(17.0, 36.0, 27.75)","(4.2, 5.6, 5.425)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:43.636024,"(2.8, 2.9, 2.803086419753086)","(21.0, 29.0, 22.333333333333332)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.7)","(17.0, 36.0, 27.75)","(4.2, 5.6, 5.476923076923077)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:44.726519,"(2.8, 2.9, 2.8208333333333333)","(21.0, 29.0, 22.333333333333332)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.7)","(17.0, 36.0, 27.75)","(4.2, 5.6, 5.25)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:45.787435,"(2.8, 2.9, 2.8208333333333333)","(21.0, 29.0, 22.333333333333332)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.7)","(17.0, 36.0, 27.75)","(4.2, 5.6, 5.46)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:46.793593,"(2.8, 2.9, 2.8208333333333333)","(21.0, 29.0, 22.333333333333332)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.7)","(17.0, 36.0, 27.75)","(4.2, 5.6, 5.46)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:47.882088,"(2.8, 2.9, 2.8208333333333333)","(21.0, 29.0, 22.333333333333332)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.7)","(17.0, 36.0, 27.75)","(4.2, 5.6, 5.46)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:48.987827,"(2.8, 2.9, 2.8208333333333333)","(21.0, 29.0, 22.333333333333332)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.7)","(17.0, 36.0, 27.75)","(4.2, 5.6, 5.46)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:50.280634,"(2.8, 2.9, 2.8208333333333333)","(21.0, 29.0, 24.0)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.7)","(17.0, 36.0, 30.5)","(4.2, 5.6, 5.279999999999999)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:51.463581,"(2.8, 2.9, 2.8208333333333333)","(21.0, 29.0, 24.0)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 95.33333333333334)","(31.0, 55.0, 52.7)","(17.0, 36.0, 28.0)","(4.2, 5.6, 5.279999999999999)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:52.588841,"(2.8, 2.9, 2.8208333333333333)","(21.0, 29.0, 24.0)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 105.2)","(31.0, 55.0, 52.7)","(17.0, 36.0, 27.75)","(4.2, 5.6, 5.425)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:53.739028,"(2.8, 2.9, 2.8208333333333333)","(21.0, 29.0, 24.0)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 84.0)","(31.0, 55.0, 52.7)","(17.0, 36.0, 27.75)","(4.2, 5.6, 5.425)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:54.853639,"(2.8, 2.9, 2.8208333333333333)","(21.0, 29.0, 24.0)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 84.0)","(31.0, 55.0, 52.7)","(17.0, 36.0, 27.75)","(4.2, 5.6, 5.25)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:55.850758,"(2.8, 2.9, 2.8208333333333333)","(21.0, 29.0, 24.0)","(2.1, 3.05, 3.0368749999999998)","(41.0, 120.0, 84.0)","(31.0, 55.0, 52.7)","(17.0, 36.0, 27.75)","(4.2, 5.6, 5.46)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:56.890491,"(2.8, 2.9, 2.8208333333333333)","(21.0, 29.0, 25.53846153846154)","(2.15, 3.05, 3.0368749999999998)","(41.0, 120.0, 84.0)","(31.0, 55.0, 52.7)","(17.0, 36.0, 27.75)","(4.2, 5.6, 5.46)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:57.966676,"(2.8, 2.9, 2.8208333333333333)","(21.0, 29.0, 23.285714285714285)","(2.15, 3.05, 3.0368749999999998)","(41.0, 120.0, 84.0)","(31.0, 55.0, 52.7)","(17.0, 36.0, 27.75)","(4.2, 5.6, 5.46)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:32:59.155158,"(2.8, 2.9, 2.8208333333333333)","(21.0, 29.0, 23.285714285714285)","(2.15, 3.05, 3.0368749999999998)","(41.0, 120.0, 84.0)","(31.0, 55.0, 52.44444444444444)","(17.0, 36.0, 27.75)","(4.2, 5.6, 5.46)","(31.0, 50.0, 46.888888888888886)"
08-01-2023 13:33:00.271199,"(2.8, 2.9, 2.8136363636363635)","(21.0, 29.0, 23.285714285714285)","(2.15, 3.05, 3.0349999999999997)","(41.0, 120.0, 84.0)","(31.0, 55.0, 52.44444444444444)","(17.0, 36.0, 25.0)","(4.2, 5.6, 5.46)","(31.0, 50.0, 46.5)"
08-01-2023 13:33:01.330923,"(2.8, 2.9, 2.8136363636363635)","(21.0, 29.0, 23.285714285714285)","(2.15, 3.05, 3.0349999999999997)","(41.0, 120.0, 84.0)","(31.0, 55.0, 52.44444444444444)","(17.0, 36.0, 25.0)","(4.2, 5.6, 5.46)","(31.0, 50.0, 46.5)"
08-01-2023 13:33:02.513589,"(2.8, 2.9, 2.824)","(21.0, 29.0, 23.285714285714285)","(2.15, 3.05, 3.022777777777778)","(41.0, 120.0, 84.0)","(31.0, 55.0, 52.7)","(17.0, 36.0, 30.5)","(4.2, 5.6, 5.188235294117647)","(31.0, 50.0, 46.0)"
08-01-2023 13:33:03.658177,"(2.8, 2.9, 2.8309090909090906)","(21.0, 29.0, 24.0)","(2.15, 3.1, 3.0363636363636366)","(41.0, 120.0, 84.0)","(31.0, 55.0, 52.7)","(17.0, 36.0, 30.5)","(4.2, 5.6, 5.188235294117647)","(31.0, 50.0, 46.0)"
08-01-2023 13:33:04.787929,"(2.8, 2.9, 2.8309090909090906)","(21.0, 29.0, 24.0)","(2.15, 3.1, 3.0363636363636366)","(41.0, 120.0, 84.0)","(31.0, 55.0, 52.7)","(17.0, 36.0, 30.5)","(4.2, 5.6, 5.188235294117647)","(31.0, 50.0, 46.0)"
08-01-2023 13:33:05.938660,"(2.8, 2.9, 2.8309090909090906)","(21.0, 27.0, 25.5)","(2.15, 3.1, 3.0363636363636366)","(41.0, 120.0, 72.0)","(31.0, 48.0, 46.4)","(17.0, 29.0, 24.25)","(4.2, 5.6, 5.266666666666667)","(31.0, 50.0, 46.0)"
08-01-2023 13:33:07.078788,"(2.8, 2.9, 2.8309090909090906)","(21.0, 27.0, 25.8)","(2.15, 3.1, 3.0571428571428574)","(41.0, 120.0, 72.0)","(31.0, 48.0, 46.4)","(17.0, 29.0, 24.25)","(4.2, 5.6, 5.266666666666667)","(31.0, 50.0, 46.0)"
08-01-2023 13:33:08.230280,"(2.8, 2.9, 2.8309090909090906)","(21.0, 27.0, 26.142857142857142)","(2.15, 3.1, 3.0571428571428574)","(41.0, 120.0, 72.0)","(31.0, 48.0, 46.4)","(17.0, 29.0, 22.666666666666668)","(4.2, 5.6, 5.266666666666667)","(31.0, 50.0, 46.0)"
08-01-2023 13:33:09.299722,"(2.8, 2.9, 2.8309090909090906)","(21.0, 27.0, 26.142857142857142)","(2.15, 3.1, 3.0571428571428574)","(41.0, 120.0, 108.92307692307692)","(31.0, 48.0, 46.4)","(17.0, 29.0, 24.5)","(4.2, 5.6, 5.266666666666667)","(31.0, 50.0, 46.0)"
08-01-2023 13:33:10.387145,"(2.8, 2.9, 2.8309090909090906)","(21.0, 27.0, 26.142857142857142)","(2.15, 3.1, 3.0571428571428574)","(41.0, 120.0, 87.5)","(31.0, 48.0, 46.4)","(17.0, 29.0, 22.666666666666668)","(4.2, 5.6, 5.266666666666667)","(31.0, 50.0, 46.0)"
08-01-2023 13:33:11.550665,"(2.8, 2.9, 2.8309090909090906)","(21.0, 27.0, 25.333333333333332)","(2.15, 3.1, 3.0571428571428574)","(41.0, 120.0, 87.5)","(31.0, 48.0, 46.4)","(17.0, 29.0, 22.666666666666668)","(4.2, 5.6, 5.266666666666667)","(31.0, 50.0, 46.0)"
08-01-2023 13:33:12.649721,"(2.8, 2.9, 2.8309090909090906)","(21.0, 27.0, 25.333333333333332)","(2.15, 3.1, 3.0571428571428574)","(41.0, 120.0, 87.5)","(31.0, 48.0, 46.4)","(17.0, 29.0, 22.666666666666668)","(4.2, 5.6, 5.266666666666667)","(31.0, 50.0, 46.0)"
08-01-2023 13:33:13.774019,"(2.8, 2.9, 2.8309090909090906)","(21.0, 27.0, 25.333333333333332)","(2.15, 3.1, 3.085714285714286)","(41.0, 120.0, 87.5)","(31.0, 48.0, 46.4)","(17.0, 29.0, 24.5)","(4.2, 5.6, 5.266666666666667)","(31.0, 50.0, 46.5)"
08-01-2023 13:33:14.826999,"(2.8, 2.9, 2.8309090909090906)","(21.0, 27.0, 25.333333333333332)","(2.15, 3.1, 3.085714285714286)","(41.0, 120.0, 87.5)","(31.0, 48.0, 46.4)","(17.0, 29.0, 22.666666666666668)","(4.2, 5.6, 5.266666666666667)","(31.0, 50.0, 46.5)"
08-01-2023 13:33:15.923828,"(2.8, 2.9, 2.8309090909090906)","(21.0, 27.0, 25.333333333333332)","(2.15, 3.1, 3.085714285714286)","(41.0, 120.0, 87.5)","(31.0, 48.0, 46.4)","(17.0, 29.0, 24.5)","(4.2, 5.6, 5.266666666666667)","(31.0, 50.0, 45.333333333333336)"
08-01-2023 13:33:16.987177,"(2.8, 2.9, 2.8309090909090906)","(21.0, 27.0, 25.333333333333332)","(2.15, 3.1, 3.085714285714286)","(41.0, 120.0, 87.5)","(31.0, 48.0, 46.4)","(17.0, 29.0, 22.666666666666668)","(4.2, 5.6, 5.266666666666667)","(31.0, 50.0, 43.0)"
08-01-2023 13:33:18.008845,"(2.8, 2.9, 2.8309090909090906)","(21.0, 27.0, 25.333333333333332)","(2.15, 3.1, 3.085714285714286)","(41.0, 120.0, 87.5)","(31.0, 48.0, 46.4)","(17.0, 29.0, 22.666666666666668)","(4.2, 5.6, 5.266666666666667)","(31.0, 50.0, 43.0)"
08-01-2023 13:33:19.073850,"(2.8, 2.9, 2.8309090909090906)","(21.0, 27.0, 25.333333333333332)","(2.15, 3.1, 3.085714285714286)","(41.0, 120.0, 87.5)","(31.0, 48.0, 46.4)","(17.0, 29.0, 25.2)","(4.2, 5.6, 5.183333333333333)","(31.0, 50.0, 43.0)"
