,Global Hero,Yeah Sweetie,Impassioned,La Brea,Wonder Jab,Hartley Bale,Buck Knife,Bank On Frankie
05-01-2023 13:10:39.371001,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 28.0, 20.0)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.85, 2.599090909090909)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:10:40.614700,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 28.0, 20.0)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.85, 2.599090909090909)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:10:41.839001,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 28.0, 20.0)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.85, 2.599090909090909)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:10:43.049148,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 28.0, 20.0)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.85, 2.599090909090909)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:10:44.286121,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 28.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.85, 2.599090909090909)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:10:45.534159,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.85, 2.599090909090909)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:10:46.868178,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.85, 2.599090909090909)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:10:47.952042,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.85, 2.599090909090909)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:10:49.086789,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.85, 2.599090909090909)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:10:50.185089,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.85, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:10:51.240366,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:10:52.300949,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:10:53.445802,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:10:54.506764,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:10:55.573583,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:10:56.976535,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:10:58.585881,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:10:59.829172,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:11:00.875697,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:11:02.075542,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:11:03.261716,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 5.24)"
05-01-2023 13:11:04.383436,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 4.822222222222223)"
05-01-2023 13:11:05.445127,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:06.774926,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:08.051261,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:09.125031,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:10.201627,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 17.857142857142858)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 128.0)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:11.325678,"(8.0, 17.0, 9.666666666666666)","(13.0, 30.0, 19.8)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 128.0)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:12.455634,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 128.0)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:13.678345,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 128.0)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:14.945487,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 128.0)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:16.021230,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 128.0)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:17.238413,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:18.475668,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:19.606004,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:20.857167,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:22.081878,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:23.449861,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:24.744770,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:25.921196,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:27.103063,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:28.324283,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:29.525186,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:30.729072,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:31.945892,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:33.220649,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:34.325779,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:35.500504,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:36.934759,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:38.334247,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:39.759584,"(8.0, 17.0, 12.0)","(13.0, 30.0, 18.666666666666664)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 84.28571428571428)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:41.146707,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:42.527890,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:43.892540,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:45.112532,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:46.415032,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:47.632231,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:48.794739,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:49.925719,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 25.0, 23.42857142857143)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:51.193368,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 25.0, 18.714285714285715)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 5.24)"
05-01-2023 13:11:52.668372,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 19.5, 18.714285714285715)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:53.904945,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 19.5, 18.714285714285715)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:55.024273,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 19.5, 18.714285714285715)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:56.327662,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 19.5, 20.0)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:58.059219,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 21.0, 20.0)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:11:59.997319,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 21.0, 20.0)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:12:01.562459,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 21.0, 20.0)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:12:02.904007,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 21.0, 20.0)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:12:04.393410,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 21.0, 20.0)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:12:05.915177,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 21.0, 18.714285714285715)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 5.24)"
05-01-2023 13:12:07.131285,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 19.5, 19.375)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 6.8, 4.822222222222223)"
05-01-2023 13:12:08.430757,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 21.0, 19.375)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:12:09.778087,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 21.0, 19.375)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:12:11.053595,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 21.0, 19.375)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:12:12.191555,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 21.0, 18.944444444444443)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:12:13.377042,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 19.5, 18.944444444444443)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:12:14.877767,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 19.5, 18.944444444444443)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 80.5)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:12:16.547996,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 19.5, 18.944444444444443)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:12:17.980643,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 19.5, 18.944444444444443)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:12:19.262956,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 19.5, 18.944444444444443)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:12:20.542729,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 19.5, 18.944444444444443)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
05-01-2023 13:12:21.840947,"(8.0, 17.0, 12.0)","(13.0, 30.0, 16.923076923076923)","(10.0, 19.5, 18.944444444444443)","(4.8, 8.6, 5.488888888888889)","(41.0, 220.0, 101.71428571428571)","(2.5, 3.8, 2.684)","(6.0, 11.0, 8.085714285714285)","(4.4, 7.0, 4.822222222222223)"
