,Winlock Lad,Uno Kai,Brutal Viking,Wet Socks,Spread Sheet,Anjo Cyclone,Jigsaw Joe
04-01-2023 15:40:22.111273,"(4.4, 5.7, 4.89)","(8.5, 16.0, 15.285714285714285)","(61.0, 450.0, 120.0)","(21.0, 95.0, 47.8)","(1.9, 2.18, 2.1625)","(8.5, 14.5, 13.9)","(4.0, 8.4, 6.8999999999999995)"
04-01-2023 15:40:23.123869,"(4.4, 5.7, 4.859999999999999)","(8.5, 16.0, 15.285714285714285)","(61.0, 450.0, 120.0)","(21.0, 95.0, 47.8)","(1.9, 2.18, 2.12)","(8.5, 14.5, 13.9)","(4.0, 8.4, 7.4526315789473685)"
04-01-2023 15:40:24.153989,"(4.4, 5.7, 4.859999999999999)","(8.5, 16.0, 15.384615384615385)","(61.0, 450.0, 120.0)","(21.0, 95.0, 47.8)","(1.9, 2.18, 2.12)","(8.5, 14.5, 13.9)","(4.0, 8.4, 7.066666666666666)"
04-01-2023 15:40:25.257753,"(4.4, 5.7, 4.859999999999999)","(8.5, 16.0, 15.384615384615385)","(61.0, 450.0, 120.0)","(21.0, 95.0, 47.8)","(1.9, 2.18, 2.12)","(8.5, 14.5, 13.9)","(4.0, 8.4, 7.458823529411765)"
04-01-2023 15:40:26.359381,"(4.4, 5.7, 4.859999999999999)","(8.5, 16.0, 15.384615384615385)","(61.0, 450.0, 120.0)","(21.0, 95.0, 43.375)","(1.9, 2.18, 2.126666666666667)","(8.5, 14.5, 13.9)","(4.0, 8.4, 7.544444444444444)"
04-01-2023 15:40:27.454609,"(4.4, 5.4, 5.0)","(8.5, 16.0, 15.8)","(61.0, 450.0, 120.0)","(21.0, 95.0, 41.36363636363636)","(1.9, 2.18, 2.12)","(8.5, 14.5, 13.5)","(4.0, 8.4, 7.371428571428572)"
04-01-2023 15:40:28.547030,"(4.4, 5.3, 4.833333333333333)","(8.5, 17.0, 15.588235294117647)","(61.0, 450.0, 120.0)","(21.0, 95.0, 47.8)","(1.9, 2.2, 2.1100000000000003)","(8.5, 14.5, 13.9375)","(4.0, 8.4, 7.311111111111111)"
04-01-2023 15:40:29.673390,"(4.4, 5.2, 4.8)","(8.5, 16.5, 15.25)","(61.0, 450.0, 273.3333333333333)","(21.0, 95.0, 60.5)","(1.9, 2.18, 2.148888888888889)","(8.5, 14.5, 13.75)","(4.0, 8.2, 7.825)"
04-01-2023 15:40:30.787905,"(4.4, 5.5, 4.78)","(8.5, 16.5, 15.25)","(61.0, 440.0, 369.1666666666667)","(21.0, 85.0, 60.5)","(1.9, 2.16, 2.1)","(8.5, 14.5, 13.75)","(4.0, 8.0, 7.253333333333333)"
04-01-2023 15:40:31.969181,"(4.4, 5.5, 5.0)","(8.5, 16.5, 15.25)","(61.0, 430.0, 369.1666666666667)","(21.0, 85.0, 47.0)","(1.9, 2.16, 2.115555555555556)","(8.5, 14.5, 13.75)","(4.0, 8.0, 7.3538461538461535)"
04-01-2023 15:40:33.204960,"(4.4, 5.5, 5.0)","(8.5, 16.5, 15.166666666666666)","(61.0, 430.0, 352.5)","(21.0, 80.0, 55.5)","(1.9, 2.16, 2.115555555555556)","(8.5, 14.5, 13.857142857142858)","(4.0, 8.0, 7.3538461538461535)"
04-01-2023 15:40:34.416649,"(4.4, 5.5, 4.863636363636363)","(8.5, 16.5, 15.75)","(61.0, 410.0, 172.8125)","(21.0, 75.0, 55.5)","(1.9, 2.16, 2.126666666666667)","(8.5, 14.5, 13.6)","(4.0, 8.0, 7.066666666666666)"
04-01-2023 15:40:35.526647,"(4.4, 5.5, 4.916666666666666)","(8.5, 16.5, 15.75)","(61.0, 410.0, 172.8125)","(21.0, 75.0, 55.5)","(1.9, 2.16, 2.1100000000000003)","(8.5, 14.5, 14.3125)","(4.0, 7.8, 7.066666666666666)"
04-01-2023 15:40:36.854386,"(4.4, 5.4, 4.95)","(9.0, 16.0, 14.933333333333334)","(51.0, 390.0, 281.66666666666663)","(21.0, 75.0, 53.0)","(1.9, 2.16, 2.1044444444444443)","(8.5, 14.5, 14.3125)","(4.2, 7.8, 7.066666666666666)"
04-01-2023 15:40:38.189700,"(4.4, 5.4, 5.0)","(9.0, 16.0, 14.933333333333334)","(51.0, 390.0, 335.8333333333333)","(21.0, 70.0, 53.0)","(1.9, 2.16, 2.0933333333333333)","(8.5, 14.5, 14.3125)","(4.2, 7.8, 7.094117647058823)"
04-01-2023 15:40:39.311198,"(4.4, 5.4, 4.92)","(9.0, 16.0, 14.933333333333334)","(51.0, 390.0, 173.33333333333334)","(21.0, 70.0, 53.0)","(1.9, 2.16, 2.1100000000000003)","(8.5, 14.5, 14.3125)","(4.2, 7.8, 7.066666666666666)"
04-01-2023 15:40:40.381511,"(4.4, 5.4, 4.859999999999999)","(9.0, 16.0, 14.933333333333334)","(51.0, 390.0, 173.33333333333334)","(21.0, 70.0, 53.0)","(1.9, 2.14, 2.13)","(8.5, 14.5, 14.3125)","(4.2, 7.8, 7.3)"
04-01-2023 15:40:41.381203,"(4.4, 5.4, 4.95)","(9.0, 16.0, 14.933333333333334)","(51.0, 370.0, 166.66666666666666)","(21.0, 70.0, 53.0)","(1.9, 2.14, 2.13)","(8.5, 14.5, 13.6)","(4.2, 7.8, 7.363636363636363)"
04-01-2023 15:40:42.481168,"(4.4, 5.4, 4.9625)","(9.0, 16.0, 15.4)","(51.0, 350.0, 236.875)","(21.0, 70.0, 53.0)","(1.9, 2.14, 2.18)","(8.5, 14.5, 14.3125)","(4.2, 7.8, 7.363636363636363)"
04-01-2023 15:40:43.557679,"(4.4, 4.9, 4.675)","(9.0, 14.5, 14.25)","(51.0, 340.0, 294.1666666666667)","(21.0, 70.0, 53.0)","(1.9, 2.2, 2.1550000000000002)","(8.5, 14.5, 14.3125)","(4.2, 7.8, 7.363636363636363)"
04-01-2023 15:40:44.536479,"(4.4, 4.9, 4.7)","(9.0, 14.5, 14.25)","(51.0, 330.0, 285.8333333333333)","(21.0, 70.0, 53.0)","(1.9, 2.2, 2.1633333333333336)","(8.5, 14.5, 14.3125)","(4.2, 7.8, 6.966666666666667)"
04-01-2023 15:40:45.686591,"(4.4, 4.9, 4.7)","(9.0, 14.5, 14.25)","(51.0, 320.0, 269.1666666666667)","(21.0, 70.0, 53.0)","(1.9, 2.18, 2.1047058823529414)","(8.5, 14.5, 14.3125)","(4.2, 7.8, 7.345454545454546)"
04-01-2023 15:40:46.822619,"(4.4, 4.9, 4.7)","(9.0, 14.5, 14.25)","(51.0, 310.0, 211.875)","(21.0, 70.0, 53.0)","(1.9, 2.18, 2.152)","(8.5, 14.5, 14.3125)","(4.2, 7.8, 7.383333333333333)"
04-01-2023 15:40:47.964242,"(4.4, 4.9, 4.7)","(9.0, 14.5, 13.75)","(51.0, 300.0, 211.875)","(21.0, 70.0, 53.0)","(1.9, 2.18, 2.153684210526316)","(8.5, 14.5, 14.3125)","(4.2, 7.8, 7.383333333333333)"
04-01-2023 15:40:49.321127,"(4.4, 4.9, 4.7)","(9.0, 14.5, 15.210526315789473)","(51.0, 290.0, 252.5)","(21.0, 70.0, 53.0)","(1.9, 2.16, 2.152)","(8.5, 14.5, 14.3125)","(4.2, 7.8, 7.383333333333333)"
04-01-2023 15:40:50.613252,"(4.4, 5.4, 4.885714285714286)","(9.0, 19.0, 14.714285714285714)","(51.0, 290.0, 252.5)","(21.0, 70.0, 53.0)","(1.9, 2.16, 2.09)","(8.5, 14.5, 14.3125)","(4.2, 7.8, 7.3)"
04-01-2023 15:40:51.825247,"(4.4, 5.4, 4.6125)","(9.0, 19.0, 16.391304347826086)","(51.0, 290.0, 245.0)","(21.0, 70.0, 53.0)","(1.9, 2.16, 2.0094117647058822)","(8.5, 14.5, 14.3125)","(4.2, 7.8, 7.125)"
04-01-2023 15:40:53.002658,"(4.4, 5.4, 4.98)","(9.0, 19.0, 16.391304347826086)","(51.0, 290.0, 170.0)","(21.0, 70.0, 56.4)","(1.9, 2.16, 2.061176470588235)","(8.5, 14.5, 16.333333333333332)","(4.2, 8.0, 7.030769230769231)"
04-01-2023 15:40:54.089539,"(4.4, 5.4, 4.98)","(9.0, 19.0, 14.846153846153847)","(51.0, 270.0, 170.0)","(21.0, 70.0, 60.85714285714286)","(1.9, 2.16, 2.061176470588235)","(8.5, 20.0, 15.285714285714286)","(4.2, 8.0, 7.348148148148148)"
04-01-2023 15:40:55.159396,"(4.4, 5.2, 4.85)","(9.0, 18.5, 15.5)","(51.0, 260.0, 130.71428571428572)","(21.0, 65.0, 62.3)","(1.9, 2.16, 2.0518181818181818)","(8.5, 20.0, 15.285714285714286)","(4.2, 8.0, 7.2299999999999995)"
04-01-2023 15:40:56.283566,"(4.4, 5.1, 4.566666666666666)","(9.0, 18.5, 14.944444444444445)","(51.0, 240.0, 203.33333333333334)","(21.0, 65.0, 52.5)","(1.9, 2.16, 2.0575)","(8.5, 20.0, 17.692307692307693)","(4.2, 8.0, 7.3)"
04-01-2023 15:40:57.348273,"(4.4, 5.1, 4.535294117647059)","(9.0, 18.0, 16.352941176470587)","(51.0, 230.0, 203.33333333333334)","(21.0, 65.0, 52.5)","(1.9, 2.14, 2.0673684210526315)","(8.5, 20.0, 17.692307692307693)","(4.2, 8.0, 7.3)"
04-01-2023 15:40:58.473014,"(4.4, 5.1, 4.535294117647059)","(9.0, 18.0, 16.352941176470587)","(51.0, 230.0, 104.78260869565217)","(21.0, 65.0, 52.5)","(1.9, 2.12, 2.052142857142857)","(8.5, 20.0, 17.25)","(4.2, 8.0, 7.447058823529412)"
04-01-2023 15:40:59.668248,"(4.4, 5.1, 4.535294117647059)","(9.0, 18.0, 16.352941176470587)","(51.0, 230.0, 104.78260869565217)","(21.0, 65.0, 52.5)","(1.9, 2.12, 2.0733333333333333)","(8.5, 19.5, 17.25)","(4.2, 7.8, 7.447058823529412)"
04-01-2023 15:41:00.832719,"(4.4, 5.1, 4.535294117647059)","(9.0, 18.0, 16.444444444444443)","(51.0, 230.0, 104.78260869565217)","(21.0, 65.0, 52.5)","(1.9, 2.08, 2.0733333333333333)","(8.5, 19.5, 17.25)","(4.2, 7.8, 7.447058823529412)"
04-01-2023 15:41:01.983730,"(4.4, 5.1, 4.535294117647059)","(9.0, 18.0, 16.444444444444443)","(51.0, 230.0, 104.78260869565217)","(21.0, 65.0, 52.5)","(1.9, 2.08, 2.0733333333333333)","(8.5, 19.5, 17.25)","(4.2, 7.8, 7.447058823529412)"
04-01-2023 15:41:03.147629,"(4.4, 5.0, 4.538461538461538)","(9.0, 18.0, 16.444444444444443)","(51.0, 230.0, 104.78260869565217)","(21.0, 65.0, 52.5)","(1.9, 2.08, 2.076)","(8.5, 19.5, 16.0)","(4.2, 7.8, 7.447058823529412)"
04-01-2023 15:41:04.224774,"(4.4, 5.0, 4.846808510638298)","(9.0, 17.5, 16.5)","(51.0, 230.0, 111.17647058823529)","(21.0, 65.0, 62.7)","(1.9, 2.08, 2.076)","(8.5, 19.5, 15.36)","(4.2, 7.8, 7.447058823529412)"
04-01-2023 15:41:05.267386,"(4.4, 5.0, 4.728125)","(9.0, 17.5, 16.166666666666668)","(51.0, 210.0, 111.17647058823529)","(21.0, 65.0, 54.5)","(1.9, 2.08, 2.0733333333333333)","(8.5, 19.5, 15.36)","(4.2, 7.8, 7.870588235294118)"
04-01-2023 15:41:06.283440,"(4.4, 5.0, 4.728125)","(9.0, 17.5, 16.166666666666668)","(51.0, 200.0, 120.0)","(21.0, 65.0, 47.5)","(1.9, 2.08, 2.0700000000000003)","(8.5, 19.5, 15.36)","(4.2, 8.4, 7.588235294117647)"
04-01-2023 15:41:07.326490,"(4.4, 4.9, 4.757142857142857)","(9.0, 17.5, 16.166666666666668)","(51.0, 200.0, 120.0)","(21.0, 70.0, 46.888888888888886)","(1.9, 2.08, 2.068888888888889)","(8.5, 19.5, 15.36)","(4.2, 8.0, 7.588235294117647)"
04-01-2023 15:41:08.419858,"(4.4, 4.8, 4.768421052631579)","(9.0, 17.5, 16.166666666666668)","(51.0, 200.0, 113.33333333333333)","(21.0, 70.0, 62.0)","(1.9, 2.08, 2.068888888888889)","(8.5, 19.5, 15.36)","(4.2, 8.0, 7.444444444444445)"
04-01-2023 15:41:09.485156,"(4.4, 4.7, 4.6625000000000005)","(9.0, 17.5, 16.166666666666668)","(51.0, 200.0, 113.33333333333333)","(21.0, 70.0, 62.0)","(1.9, 2.08, 2.068888888888889)","(8.5, 19.5, 15.36)","(4.2, 8.0, 7.705882352941177)"
04-01-2023 15:41:10.456023,"(4.4, 4.7, 4.65945945945946)","(9.0, 17.5, 16.807692307692307)","(51.0, 180.0, 161.66666666666666)","(21.0, 70.0, 62.0)","(1.9, 2.08, 2.068888888888889)","(8.5, 19.5, 15.36)","(4.2, 8.0, 7.705882352941177)"
04-01-2023 15:41:11.437857,"(4.4, 4.7, 4.65945945945946)","(9.0, 17.0, 15.88888888888889)","(51.0, 180.0, 131.11111111111111)","(21.0, 70.0, 50.8)","(1.9, 2.08, 2.068888888888889)","(8.5, 19.5, 15.36)","(4.2, 8.0, 7.705882352941177)"
04-01-2023 15:41:12.428281,"(4.4, 4.7, 4.65945945945946)","(9.0, 17.0, 15.88888888888889)","(51.0, 180.0, 148.57142857142856)","(21.0, 70.0, 63.45454545454545)","(1.9, 2.08, 2.0646153846153847)","(8.5, 19.5, 15.36)","(4.2, 8.0, 7.366666666666667)"
04-01-2023 15:41:13.664015,"(4.4, 4.7, 4.65945945945946)","(9.0, 17.0, 15.88888888888889)","(51.0, 180.0, 131.11111111111111)","(21.0, 70.0, 63.45454545454545)","(1.9, 2.08, 2.067142857142857)","(8.5, 19.5, 15.36)","(4.2, 8.2, 7.628571428571429)"
04-01-2023 15:41:14.886654,"(4.4, 4.7, 4.65945945945946)","(9.0, 17.0, 15.88888888888889)","(51.0, 180.0, 131.11111111111111)","(21.0, 70.0, 69.46666666666667)","(1.9, 2.08, 2.0542857142857143)","(8.5, 19.5, 15.36)","(4.2, 8.2, 7.7714285714285705)"
04-01-2023 15:41:16.075117,"(4.4, 4.8, 4.7555555555555555)","(9.0, 17.0, 15.823529411764707)","(51.0, 180.0, 139.6153846153846)","(21.0, 90.0, 70.4)","(1.9, 2.08, 2.0542857142857143)","(8.5, 19.5, 15.642857142857142)","(4.2, 8.2, 7.644444444444444)"
04-01-2023 15:41:17.257601,"(4.4, 4.6, 4.5729729729729724)","(9.0, 17.0, 15.944444444444445)","(51.0, 180.0, 139.6153846153846)","(21.0, 90.0, 70.4)","(1.9, 2.08, 2.0542857142857143)","(8.5, 19.5, 15.642857142857142)","(4.2, 8.2, 7.366666666666667)"
04-01-2023 15:41:18.307412,"(4.4, 4.6, 4.5729729729729724)","(9.0, 16.5, 15.944444444444445)","(51.0, 180.0, 122.5)","(21.0, 90.0, 70.4)","(1.9, 2.08, 2.0620000000000003)","(8.5, 19.5, 15.642857142857142)","(4.2, 8.2, 7.644444444444444)"
04-01-2023 15:41:19.320547,"(4.4, 4.6, 4.5729729729729724)","(9.0, 16.5, 15.944444444444445)","(51.0, 170.0, 122.5)","(21.0, 90.0, 70.4)","(1.9, 2.08, 2.057777777777778)","(8.5, 19.5, 15.642857142857142)","(4.2, 8.2, 7.7)"
04-01-2023 15:41:20.389652,"(4.4, 4.6, 4.5729729729729724)","(9.0, 16.5, 15.944444444444445)","(51.0, 170.0, 131.66666666666666)","(21.0, 90.0, 70.4)","(1.9, 2.08, 2.0571428571428574)","(8.5, 19.5, 15.642857142857142)","(4.2, 8.2, 7.7)"
04-01-2023 15:41:21.586202,"(4.4, 4.6, 4.5729729729729724)","(9.0, 16.5, 15.944444444444445)","(51.0, 160.0, 131.66666666666666)","(21.0, 90.0, 70.4)","(1.9, 2.08, 2.0571428571428574)","(8.5, 19.5, 15.642857142857142)","(4.2, 8.2, 7.533333333333333)"
04-01-2023 15:41:22.715434,"(4.4, 4.6, 4.5729729729729724)","(9.0, 16.5, 15.944444444444445)","(51.0, 160.0, 117.5)","(21.0, 90.0, 70.4)","(1.9, 2.08, 2.066666666666667)","(8.5, 19.5, 15.642857142857142)","(4.2, 8.2, 7.533333333333333)"
04-01-2023 15:41:23.698521,"(4.4, 4.8, 4.7176470588235295)","(9.0, 16.5, 15.657894736842106)","(51.0, 160.0, 117.5)","(21.0, 90.0, 70.4)","(1.9, 2.08, 2.066666666666667)","(8.5, 19.5, 15.642857142857142)","(4.2, 8.2, 7.533333333333333)"
04-01-2023 15:41:24.880948,"(4.4, 4.8, 4.7176470588235295)","(9.0, 16.0, 15.53125)","(51.0, 160.0, 117.5)","(21.0, 90.0, 70.4)","(1.9, 2.08, 2.066666666666667)","(8.5, 19.5, 15.642857142857142)","(4.2, 8.2, 7.533333333333333)"
04-01-2023 15:41:26.266356,"(4.4, 4.8, 4.7176470588235295)","(9.0, 16.0, 15.375)","(51.0, 160.0, 117.5)","(21.0, 90.0, 78.54545454545455)","(1.9, 2.08, 2.055)","(8.5, 19.5, 15.642857142857142)","(4.2, 8.2, 8.733333333333334)"
04-01-2023 15:41:27.393222,"(4.4, 4.8, 4.7375)","(9.0, 16.0, 15.375)","(51.0, 160.0, 135.0)","(21.0, 90.0, 78.54545454545455)","(1.9, 2.08, 2.065)","(8.5, 19.5, 16.272727272727273)","(4.2, 9.4, 7.588235294117648)"
04-01-2023 15:41:28.298590,"(4.4, 4.6, 4.56875)","(9.0, 16.0, 15.375)","(51.0, 150.0, 135.0)","(21.0, 90.0, 78.54545454545455)","(1.9, 2.08, 2.065)","(8.5, 18.5, 15.5)","(4.2, 9.0, 7.588235294117648)"
04-01-2023 15:41:29.285718,"(4.4, 4.6, 4.55)","(9.0, 16.0, 15.375)","(51.0, 150.0, 105.0)","(21.0, 90.0, 78.54545454545455)","(1.9, 2.08, 2.065)","(8.5, 18.5, 15.5)","(4.2, 9.0, 7.588235294117648)"
04-01-2023 15:41:30.283054,"(4.4, 4.6, 4.525)","(9.0, 16.0, 15.375)","(51.0, 150.0, 105.0)","(21.0, 90.0, 78.54545454545455)","(1.9, 2.08, 2.065)","(8.5, 18.5, 15.5)","(4.2, 9.0, 7.588235294117648)"
04-01-2023 15:41:31.433452,"(4.4, 4.6, 4.525)","(9.0, 18.5, 17.61111111111111)","(51.0, 150.0, 102.85714285714286)","(21.0, 90.0, 60.0)","(1.9, 2.08, 2.065)","(8.5, 18.5, 14.642857142857142)","(4.2, 9.0, 7.588235294117648)"
04-01-2023 15:41:32.596577,"(4.4, 4.6, 4.525)","(9.0, 18.0, 16.25)","(51.0, 140.0, 116.25)","(21.0, 90.0, 60.0)","(1.9, 2.08, 2.065)","(8.5, 18.5, 15.189655172413794)","(4.2, 9.0, 7.588235294117648)"
04-01-2023 15:41:33.746872,"(4.4, 4.6, 4.525)","(9.0, 18.0, 16.25)","(51.0, 130.0, 94.28571428571428)","(21.0, 90.0, 72.85714285714286)","(1.9, 2.08, 2.065)","(8.5, 18.5, 15.189655172413794)","(4.2, 9.0, 7.6000000000000005)"
04-01-2023 15:41:34.818324,"(4.4, 4.6, 4.525)","(9.0, 18.0, 16.25)","(51.0, 120.0, 94.28571428571428)","(21.0, 90.0, 79.0909090909091)","(1.9, 2.08, 2.065)","(8.5, 18.5, 15.189655172413794)","(4.2, 8.8, 7.733333333333333)"
04-01-2023 15:41:35.854781,"(4.4, 4.6, 4.542857142857143)","(9.0, 18.0, 16.25)","(51.0, 120.0, 101.25)","(21.0, 90.0, 79.0909090909091)","(1.9, 2.08, 2.065)","(8.5, 18.5, 15.189655172413794)","(4.2, 8.8, 7.733333333333333)"
04-01-2023 15:41:36.895693,"(4.4, 4.6, 4.542857142857143)","(9.0, 18.0, 16.25)","(51.0, 110.0, 101.25)","(21.0, 90.0, 79.0909090909091)","(1.9, 2.08, 2.065)","(8.5, 18.5, 15.189655172413794)","(4.2, 8.8, 7.5200000000000005)"
04-01-2023 15:41:37.981505,"(4.4, 4.6, 4.542857142857143)","(9.0, 18.0, 16.25)","(51.0, 120.0, 85.38461538461539)","(21.0, 90.0, 79.0909090909091)","(1.9, 2.08, 2.065)","(8.5, 18.5, 15.189655172413794)","(4.2, 8.8, 7.5200000000000005)"
04-01-2023 15:41:38.984916,"(4.4, 4.6, 4.542857142857143)","(9.0, 17.5, 16.346153846153847)","(51.0, 120.0, 85.38461538461539)","(21.0, 90.0, 79.0909090909091)","(1.9, 2.08, 2.065)","(8.5, 18.5, 14.642857142857142)","(4.2, 8.8, 7.5200000000000005)"
04-01-2023 15:41:40.240534,"(4.4, 4.6, 4.511111111111111)","(9.0, 17.5, 16.346153846153847)","(51.0, 120.0, 85.38461538461539)","(21.0, 90.0, 79.0909090909091)","(1.9, 2.08, 2.055)","(8.5, 18.5, 14.642857142857142)","(4.2, 8.6, 7.6)"
04-01-2023 15:41:41.246715,"(4.4, 4.6, 4.511111111111111)","(9.0, 17.5, 16.346153846153847)","(51.0, 120.0, 85.38461538461539)","(21.0, 90.0, 79.0909090909091)","(1.9, 2.08, 2.065)","(8.5, 18.5, 14.642857142857142)","(4.2, 8.6, 7.6)"
04-01-2023 15:41:42.201412,"(4.4, 4.6, 4.511111111111111)","(9.0, 17.5, 16.346153846153847)","(51.0, 120.0, 85.38461538461539)","(21.0, 90.0, 79.0909090909091)","(1.9, 2.08, 2.0164705882352942)","(8.5, 18.5, 14.642857142857142)","(4.2, 8.6, 7.6)"
04-01-2023 15:41:43.291840,"(4.4, 4.6, 4.511111111111111)","(9.0, 17.5, 16.346153846153847)","(51.0, 120.0, 85.38461538461539)","(21.0, 90.0, 79.0909090909091)","(1.9, 1.99, 1.9566666666666666)","(8.5, 18.5, 15.189655172413794)","(4.2, 8.6, 7.6)"
04-01-2023 15:41:44.412351,"(4.4, 4.7, 4.6000000000000005)","(9.0, 17.5, 16.346153846153847)","(51.0, 120.0, 85.38461538461539)","(21.0, 90.0, 79.0909090909091)","(1.9, 1.99, 1.97)","(8.5, 18.5, 15.189655172413794)","(4.2, 8.6, 7.6)"
04-01-2023 15:41:45.484099,"(4.4, 4.7, 4.550000000000001)","(9.0, 20.0, 17.576923076923077)","(51.0, 120.0, 85.38461538461539)","(21.0, 90.0, 79.0909090909091)","(1.9, 2.02, 2.015)","(8.5, 18.5, 15.189655172413794)","(4.2, 8.6, 7.6)"
04-01-2023 15:41:46.731689,"(4.4, 4.5, 4.45)","(9.0, 19.5, 17.76923076923077)","(51.0, 120.0, 84.64285714285714)","(21.0, 90.0, 78.0)","(1.9, 2.02, 1.9692307692307691)","(8.5, 18.5, 15.189655172413794)","(4.2, 8.6, 7.8)"
04-01-2023 15:41:48.062237,"(4.4, 4.5, 4.35)","(9.0, 19.5, 17.76923076923077)","(51.0, 120.0, 101.25)","(21.0, 90.0, 79.0909090909091)","(1.9, 2.08, 1.9692307692307691)","(8.5, 18.5, 15.3)","(4.2, 9.0, 7.800000000000001)"
04-01-2023 15:41:49.115827,"(4.4, 4.5, 4.307142857142857)","(9.0, 19.5, 18.176470588235293)","(51.0, 110.0, 101.25)","(21.0, 90.0, 79.0909090909091)","(1.9, 2.08, 1.9692307692307691)","(8.5, 18.5, 15.3)","(4.2, 8.8, 7.800000000000001)"
04-01-2023 15:41:50.086453,"(4.4, 4.5, 4.307142857142857)","(9.0, 19.5, 18.176470588235293)","(51.0, 110.0, 82.77777777777777)","(21.0, 90.0, 79.0909090909091)","(1.9, 2.08, 1.9692307692307691)","(8.5, 18.5, 14.75)","(4.2, 8.8, 7.800000000000001)"
04-01-2023 15:41:51.011473,"(4.4, 4.5, 4.307142857142857)","(9.0, 19.5, 18.176470588235293)","(51.0, 110.0, 67.5)","(21.0, 90.0, 79.0909090909091)","(1.9, 2.08, 1.9692307692307691)","(8.5, 18.5, 14.75)","(4.2, 8.8, 7.800000000000001)"
04-01-2023 15:41:52.028504,"(4.4, 4.5, 4.477777777777778)","(9.0, 19.5, 18.176470588235293)","(51.0, 110.0, 67.5)","(21.0, 90.0, 79.0909090909091)","(1.9, 2.08, 1.9964705882352942)","(8.5, 18.5, 16.666666666666668)","(4.2, 8.8, 7.800000000000001)"
04-01-2023 15:41:53.030586,"(4.4, 4.7, 4.665384615384616)","(9.0, 19.5, 16.166666666666668)","(51.0, 100.0, 73.75)","(21.0, 90.0, 79.0909090909091)","(1.9, 2.06, 1.9895652173913043)","(8.5, 18.0, 15.6)","(4.2, 8.8, 7.800000000000001)"
04-01-2023 15:41:54.192721,"(4.4, 4.7, 4.665384615384616)","(9.0, 19.5, 17.68181818181818)","(51.0, 100.0, 73.75)","(21.0, 90.0, 63.75)","(1.9, 2.06, 1.9842105263157894)","(8.5, 18.0, 15.6)","(4.2, 8.8, 7.725)"
04-01-2023 15:41:55.280154,"(4.4, 4.7, 4.64375)","(9.0, 19.5, 17.68181818181818)","(51.0, 100.0, 73.75)","(21.0, 90.0, 63.75)","(1.9, 2.06, 1.9861538461538462)","(8.5, 18.0, 14.592592592592592)","(4.2, 8.6, 7.725)"
04-01-2023 15:41:56.309545,"(4.4, 4.7, 4.64375)","(9.0, 19.5, 17.68181818181818)","(51.0, 100.0, 73.75)","(21.0, 90.0, 63.75)","(1.9, 2.06, 1.9857142857142858)","(8.5, 18.0, 14.666666666666666)","(4.2, 8.6, 7.725)"
04-01-2023 15:41:57.435035,"(4.4, 4.7, 4.64375)","(9.0, 19.5, 17.96153846153846)","(51.0, 100.0, 68.23529411764706)","(21.0, 90.0, 63.75)","(1.9, 2.06, 1.9857142857142858)","(8.5, 18.0, 14.666666666666666)","(4.2, 8.6, 7.725)"
04-01-2023 15:41:58.451147,"(4.4, 4.6, 4.544444444444444)","(9.0, 19.5, 17.96153846153846)","(51.0, 100.0, 68.23529411764706)","(21.0, 90.0, 79.5)","(1.9, 2.06, 1.9857142857142858)","(8.5, 18.0, 14.666666666666666)","(4.2, 8.6, 7.725)"
04-01-2023 15:41:59.597730,"(4.4, 4.6, 4.523809523809524)","(9.0, 20.0, 18.105263157894736)","(51.0, 100.0, 73.75)","(21.0, 90.0, 79.5)","(1.9, 2.06, 2.004583333333333)","(8.5, 18.0, 15.407407407407407)","(4.2, 8.6, 7.725)"
04-01-2023 15:42:00.632343,"(4.4, 4.6, 4.523809523809524)","(9.0, 19.0, 17.90625)","(51.0, 100.0, 73.75)","(21.0, 90.0, 79.5)","(1.9, 2.06, 2.004583333333333)","(8.5, 18.0, 15.407407407407407)","(4.2, 8.6, 8.470588235294118)"
04-01-2023 15:42:01.691770,"(4.4, 4.6, 4.523809523809524)","(9.0, 19.0, 17.636363636363637)","(51.0, 100.0, 68.5)","(21.0, 90.0, 79.5)","(1.9, 2.06, 2.004583333333333)","(8.5, 18.0, 15.407407407407407)","(4.2, 9.0, 8.133333333333333)"
04-01-2023 15:42:02.644691,"(4.4, 4.6, 4.523809523809524)","(9.0, 19.0, 16.916666666666668)","(51.0, 100.0, 71.36363636363636)","(21.0, 90.0, 79.5)","(1.9, 2.06, 2.004583333333333)","(8.5, 18.0, 15.407407407407407)","(4.2, 8.6, 8.133333333333333)"
04-01-2023 15:42:03.592500,"(4.4, 4.6, 4.523809523809524)","(9.0, 19.0, 17.958333333333332)","(51.0, 100.0, 71.36363636363636)","(21.0, 90.0, 79.5)","(1.9, 2.06, 2.004583333333333)","(8.5, 18.0, 15.407407407407407)","(4.2, 8.6, 8.133333333333333)"
04-01-2023 15:42:04.601732,"(4.4, 4.6, 4.569999999999999)","(9.0, 19.0, 17.958333333333332)","(51.0, 100.0, 77.85714285714286)","(21.0, 90.0, 79.5)","(1.9, 2.06, 2.004583333333333)","(8.5, 18.0, 15.407407407407407)","(4.2, 8.6, 8.188235294117646)"
