,Impetuous Lad,Lornas Law,Wallys Boy,Up The Amps,Lonely Tuna,Brians Buster,Burnt Jam,No Surprise
11-01-2023 13:28:51.676592,"(3.6, 4.4, 4.307142857142858)","(41.0, 85.0, 73.0)","(8.0, 9.8, 9.418181818181818)","(5.5, 7.6, 7.449999999999999)","(14.0, 18.5, 17.0)","(26.0, 40.0, 38.285714285714285)","(4.8, 5.9, 5.75)","(3.3, 3.95, 3.928571428571429)"
11-01-2023 13:28:52.904713,"(3.6, 4.4, 4.325)","(41.0, 85.0, 73.0)","(8.0, 9.6, 9.424)","(5.5, 7.6, 7.533333333333333)","(14.0, 18.5, 17.75)","(26.0, 40.0, 38.285714285714285)","(4.8, 5.9, 5.722222222222222)","(3.3, 3.95, 3.928571428571429)"
11-01-2023 13:28:54.316507,"(3.6, 4.4, 4.325)","(41.0, 85.0, 73.0)","(8.0, 9.6, 9.184615384615384)","(5.5, 7.6, 7.359999999999999)","(14.0, 18.0, 17.75)","(26.0, 40.0, 38.285714285714285)","(4.8, 5.9, 5.88421052631579)","(3.3, 3.95, 3.928571428571429)"
11-01-2023 13:28:55.856229,"(3.6, 4.4, 4.288235294117647)","(51.0, 85.0, 73.0)","(8.0, 9.4, 9.066666666666666)","(5.5, 7.6, 7.359999999999999)","(14.0, 18.0, 17.3)","(26.0, 40.0, 38.285714285714285)","(4.8, 6.2, 6.076923076923077)","(3.3, 4.0, 3.95)"
11-01-2023 13:28:57.200540,"(3.6, 4.3, 4.288235294117647)","(51.0, 85.0, 73.0)","(8.0, 9.2, 9.08)","(5.5, 7.6, 7.266666666666667)","(14.0, 17.5, 16.833333333333332)","(26.0, 40.0, 38.285714285714285)","(4.8, 6.2, 5.9750000000000005)","(3.3, 4.0, 3.95)"
11-01-2023 13:28:58.582931,"(3.6, 4.3, 4.36)","(51.0, 85.0, 73.0)","(8.0, 9.2, 9.043478260869565)","(5.5, 7.4, 7.4799999999999995)","(14.0, 18.0, 16.833333333333332)","(26.0, 40.0, 38.285714285714285)","(4.8, 6.2, 5.9750000000000005)","(3.3, 4.0, 3.95)"
11-01-2023 13:29:00.008488,"(3.6, 4.4, 4.344444444444444)","(51.0, 85.0, 73.0)","(8.0, 9.2, 9.043478260869565)","(5.5, 7.6, 7.4799999999999995)","(14.0, 18.0, 17.357142857142858)","(26.0, 40.0, 38.285714285714285)","(4.8, 6.2, 5.96)","(3.3, 4.0, 3.94)"
11-01-2023 13:29:01.411835,"(3.6, 4.4, 4.344444444444444)","(51.0, 85.0, 73.0)","(8.0, 9.2, 9.036363636363637)","(5.5, 7.6, 7.225)","(14.0, 17.5, 17.333333333333332)","(26.0, 40.0, 37.6)","(4.8, 6.2, 5.96)","(3.3, 4.0, 3.9166666666666665)"
11-01-2023 13:29:02.901245,"(3.6, 4.4, 4.3)","(51.0, 85.0, 73.0)","(8.0, 9.2, 9.062857142857142)","(5.5, 7.6, 7.809090909090909)","(14.0, 17.5, 16.863636363636363)","(26.0, 40.0, 37.6)","(4.8, 6.2, 5.957142857142857)","(3.3, 4.0, 3.889655172413793)"
11-01-2023 13:29:04.422104,"(3.6, 4.3, 4.242857142857143)","(51.0, 85.0, 71.66666666666667)","(8.0, 9.2, 9.114285714285714)","(5.5, 8.0, 7.660869565217391)","(14.0, 17.5, 16.804347826086957)","(26.0, 40.0, 37.80281690140845)","(4.8, 6.2, 6.022222222222222)","(3.3, 3.9, 3.8892857142857142)"
11-01-2023 13:29:05.835864,"(3.6, 4.3, 4.252941176470588)","(51.0, 85.0, 71.66666666666667)","(8.0, 9.2, 9.125)","(5.5, 7.8, 7.660869565217391)","(14.0, 17.5, 16.7)","(26.0, 40.0, 38.5)","(4.8, 6.2, 6.0875)","(3.3, 3.9, 3.8892857142857142)"
11-01-2023 13:29:07.279466,"(3.6, 4.3, 4.247727272727272)","(51.0, 85.0, 71.66666666666667)","(8.0, 9.2, 9.16)","(5.5, 7.8, 7.681481481481481)","(14.0, 17.5, 16.833333333333332)","(26.0, 40.0, 38.411764705882355)","(4.8, 6.2, 6.015384615384615)","(3.3, 3.9, 3.876315789473684)"
11-01-2023 13:29:08.567087,"(3.6, 4.3, 4.247727272727272)","(51.0, 85.0, 71.66666666666667)","(8.0, 9.2, 9.418181818181818)","(5.5, 7.8, 7.681481481481481)","(14.0, 17.5, 16.82)","(26.0, 40.0, 38.411764705882355)","(4.8, 6.2, 6.0687500000000005)","(3.3, 3.9, 3.876315789473684)"
11-01-2023 13:29:09.856896,"(3.6, 4.3, 4.237837837837837)","(51.0, 85.0, 70.45454545454545)","(8.0, 9.6, 9.418181818181818)","(5.5, 7.8, 7.71578947368421)","(14.0, 17.5, 16.771428571428572)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.2, 6.076470588235295)","(3.3, 3.9, 3.9423076923076925)"
11-01-2023 13:29:11.198404,"(3.6, 4.2, 4.162295081967213)","(51.0, 80.0, 72.4390243902439)","(8.0, 9.6, 9.418181818181818)","(5.5, 7.8, 7.71578947368421)","(14.0, 17.5, 16.771428571428572)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.2, 6.076470588235295)","(3.3, 3.95, 3.9441176470588237)"
11-01-2023 13:29:12.374703,"(3.6, 4.1, 4.085106382978723)","(51.0, 80.0, 71.38888888888889)","(8.0, 9.6, 9.424999999999999)","(5.5, 7.8, 7.670588235294118)","(14.0, 17.5, 16.444444444444443)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.2, 6.044827586206897)","(3.3, 3.95, 3.9662162162162162)"
11-01-2023 13:29:13.630727,"(3.6, 4.1, 3.9962962962962965)","(51.0, 80.0, 72.27272727272727)","(8.0, 9.6, 9.424999999999999)","(5.5, 7.8, 7.6482758620689655)","(14.0, 16.5, 16.285714285714285)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.2, 6.002439024390244)","(3.3, 4.1, 4.038095238095238)"
11-01-2023 13:29:14.821210,"(3.6, 4.1, 3.984931506849315)","(51.0, 80.0, 71.66666666666667)","(8.0, 9.6, 9.399999999999999)","(5.5, 7.8, 7.6482758620689655)","(14.0, 16.5, 16.1)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.2, 6.010526315789474)","(3.3, 4.1, 4.055555555555555)"
11-01-2023 13:29:16.106675,"(3.6, 4.1, 3.9875)","(51.0, 80.0, 74.61538461538461)","(8.0, 9.6, 9.435294117647059)","(5.5, 7.8, 7.697435897435898)","(14.0, 16.5, 16.17391304347826)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.2, 6.010526315789474)","(3.3, 4.1, 4.068421052631579)"
11-01-2023 13:29:17.332731,"(3.6, 4.1, 3.934567901234568)","(51.0, 80.0, 74.61538461538461)","(8.0, 9.6, 9.435294117647059)","(5.5, 7.8, 7.702439024390244)","(14.0, 16.5, 16.416666666666668)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.2, 6.0125)","(3.3, 4.1, 4.095555555555555)"
11-01-2023 13:29:18.504612,"(3.6, 3.95, 3.912790697674419)","(51.0, 80.0, 74.61538461538461)","(8.0, 9.6, 9.461538461538462)","(5.5, 7.8, 7.702439024390244)","(14.0, 16.5, 16.047619047619047)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.2, 6.0285714285714285)","(3.3, 4.2, 4.101369863013699)"
11-01-2023 13:29:19.733000,"(3.6, 3.95, 3.8768817204301076)","(51.0, 80.0, 71.25)","(8.0, 9.6, 9.456)","(5.5, 7.8, 7.662068965517242)","(14.0, 17.0, 16.642857142857142)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.2, 6.023529411764706)","(3.3, 4.2, 4.1066666666666665)"
11-01-2023 13:29:20.901069,"(3.6, 3.95, 3.888983050847458)","(51.0, 80.0, 77.66666666666667)","(8.0, 9.6, 9.475862068965517)","(5.5, 7.8, 7.662068965517242)","(14.0, 17.0, 16.75)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.2, 6.023529411764706)","(3.3, 4.2, 4.113846153846154)"
11-01-2023 13:29:21.972884,"(3.6, 3.9, 3.838095238095238)","(51.0, 80.0, 75.88235294117646)","(8.0, 9.6, 9.475862068965517)","(5.5, 7.8, 7.4)","(14.0, 17.5, 17.01923076923077)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.2, 6.0875)","(3.3, 4.2, 4.1875)"
11-01-2023 13:29:23.070495,"(3.6, 3.9, 3.829032258064516)","(51.0, 80.0, 75.88235294117646)","(8.0, 10.0, 9.754545454545454)","(5.5, 7.4, 7.344186046511628)","(14.0, 17.5, 16.693548387096776)","(26.0, 40.0, 37.642857142857146)","(4.8, 6.2, 6.19)","(3.3, 4.2, 4.1875)"
11-01-2023 13:29:24.229173,"(3.6, 3.85, 3.8229166666666665)","(51.0, 80.0, 75.88235294117646)","(8.0, 10.0, 9.804651162790698)","(5.5, 7.4, 7.333333333333333)","(14.0, 17.5, 16.893939393939394)","(26.0, 40.0, 37.642857142857146)","(4.8, 6.2, 6.19)","(3.3, 4.2, 4.1875)"
11-01-2023 13:29:25.434421,"(3.6, 3.85, 3.8066666666666666)","(51.0, 80.0, 75.88235294117646)","(8.0, 10.0, 9.791666666666666)","(5.5, 7.6, 7.481081081081081)","(14.0, 17.5, 16.7972972972973)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.2, 6.19)","(3.3, 4.2, 4.1875)"
11-01-2023 13:29:26.547245,"(3.6, 3.85, 3.8125)","(51.0, 80.0, 75.88235294117646)","(8.0, 10.0, 9.795121951219512)","(5.5, 7.6, 7.466666666666667)","(14.0, 17.5, 16.7972972972973)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.2, 6.16)","(3.3, 4.2, 4.177083333333333)"
11-01-2023 13:29:27.694130,"(3.6, 3.85, 3.808823529411765)","(51.0, 80.0, 75.88235294117646)","(8.0, 10.0, 9.772972972972973)","(5.5, 7.6, 7.466666666666667)","(14.0, 17.5, 16.661290322580644)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.2, 6.190476190476191)","(3.3, 4.3, 4.184313725490195)"
11-01-2023 13:29:28.908596,"(3.6, 3.85, 3.824074074074074)","(51.0, 80.0, 75.88235294117646)","(8.0, 10.0, 9.79)","(5.5, 7.6, 7.456603773584906)","(14.0, 17.5, 16.661290322580644)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.2, 6.190476190476191)","(3.3, 4.3, 4.184210526315789)"
11-01-2023 13:29:30.110551,"(3.6, 3.9, 3.8205882352941174)","(51.0, 80.0, 75.88235294117646)","(8.0, 10.0, 9.804651162790698)","(5.5, 7.6, 7.456603773584906)","(14.0, 17.5, 16.7972972972973)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.2, 6.190476190476191)","(3.3, 4.2, 4.195575221238938)"
11-01-2023 13:29:31.243380,"(3.6, 3.9, 3.8053846153846154)","(51.0, 80.0, 75.88235294117646)","(8.0, 10.0, 9.757142857142858)","(5.5, 7.6, 7.473333333333333)","(14.0, 17.5, 16.7972972972973)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.2, 6.231578947368421)","(3.3, 4.3, 4.202479338842975)"
11-01-2023 13:29:32.324611,"(3.5, 3.85, 3.8175675675675675)","(51.0, 80.0, 75.88235294117646)","(8.0, 9.8, 9.757142857142858)","(5.5, 7.6, 7.2214285714285715)","(14.0, 17.5, 16.629032258064516)","(26.0, 40.0, 38.434782608695656)","(4.8, 6.4, 6.195121951219512)","(3.3, 4.3, 4.192727272727272)"
11-01-2023 13:29:33.461285,"(3.5, 3.85, 3.7934782608695654)","(51.0, 80.0, 75.88235294117646)","(8.0, 9.8, 9.627027027027028)","(5.5, 7.8, 7.56)","(14.0, 17.5, 16.5625)","(26.0, 40.0, 38.38805970149254)","(4.8, 6.4, 6.178947368421053)","(3.3, 4.3, 4.192727272727272)"
11-01-2023 13:29:34.626579,"(3.5, 3.85, 3.763333333333333)","(51.0, 80.0, 75.88235294117646)","(8.0, 9.8, 9.627027027027028)","(5.5, 7.6, 7.566666666666666)","(14.0, 17.5, 16.661290322580644)","(26.0, 40.0, 38.38805970149254)","(4.8, 6.4, 6.382608695652174)","(3.3, 4.3, 4.240298507462686)"
11-01-2023 13:29:35.754918,"(3.5, 3.85, 3.775)","(51.0, 80.0, 75.88235294117646)","(8.0, 9.2, 9.148387096774194)","(5.5, 7.6, 7.52)","(14.0, 17.5, 16.661290322580644)","(26.0, 40.0, 38.22950819672131)","(5.0, 6.4, 6.432258064516129)","(3.3, 4.3, 4.259183673469388)"
11-01-2023 13:29:36.865858,"(3.5, 3.85, 3.769607843137255)","(51.0, 80.0, 75.88235294117646)","(8.0, 9.0, 8.906382978723403)","(5.5, 7.6, 7.52)","(14.0, 17.5, 16.661290322580644)","(26.0, 40.0, 38.16949152542373)","(5.0, 6.6, 6.4935779816513755)","(3.3, 4.3, 4.259183673469388)"
11-01-2023 13:29:38.041971,"(3.5, 3.85, 3.7621951219512195)","(51.0, 80.0, 75.33333333333333)","(8.0, 9.0, 8.894117647058824)","(5.5, 7.6, 7.65)","(14.0, 17.0, 15.978260869565217)","(26.0, 40.0, 38.16949152542373)","(5.0, 6.6, 6.4982456140350875)","(3.3, 4.3, 4.259183673469388)"
11-01-2023 13:29:39.186681,"(3.5, 3.85, 3.7621951219512195)","(51.0, 80.0, 75.33333333333333)","(7.5, 9.0, 8.894117647058824)","(5.5, 7.8, 7.6499999999999995)","(14.0, 16.0, 16.1046511627907)","(26.0, 40.0, 38.3125)","(5.0, 6.6, 6.511926605504587)","(3.2, 4.3, 4.260416666666667)"
11-01-2023 13:29:40.291666,"(3.5, 3.8, 3.7595744680851064)","(51.0, 80.0, 75.33333333333333)","(7.5, 9.0, 8.925)","(5.5, 7.8, 7.673684210526315)","(14.0, 16.5, 16.134146341463413)","(26.0, 40.0, 38.3125)","(5.0, 6.6, 6.507692307692308)","(3.2, 4.3, 4.328888888888889)"
11-01-2023 13:29:41.364759,"(3.5, 3.65, 3.6046485260770975)","(51.0, 80.0, 73.0)","(7.5, 9.2, 9.0)","(5.5, 7.8, 7.673684210526315)","(14.0, 16.5, 16.134146341463413)","(26.0, 40.0, 38.3125)","(5.0, 6.6, 6.507692307692308)","(3.2, 4.4, 4.350819672131148)"
11-01-2023 13:29:42.509935,"(3.5, 3.6, 3.599271844660194)","(51.0, 80.0, 71.66666666666667)","(7.5, 9.4, 9.157575757575758)","(5.5, 7.8, 7.7802816901408445)","(14.0, 16.5, 15.666666666666666)","(26.0, 40.0, 38.3125)","(5.0, 6.6, 6.4941176470588236)","(3.2, 4.4, 4.300000000000001)"
11-01-2023 13:29:43.639215,"(3.5, 3.65, 3.6027122641509433)","(51.0, 80.0, 78.0)","(7.5, 9.4, 9.133333333333333)","(5.5, 8.0, 7.80983606557377)","(14.0, 16.0, 15.766666666666666)","(26.0, 40.0, 38.3125)","(5.0, 6.6, 6.428571428571429)","(3.2, 4.4, 4.308823529411765)"
11-01-2023 13:29:44.817632,"(3.5, 3.65, 3.6029735682819384)","(51.0, 90.0, 81.11111111111111)","(7.5, 9.4, 9.256)","(5.5, 8.0, 7.832727272727273)","(14.0, 16.0, 15.676470588235293)","(26.0, 40.0, 38.3125)","(5.0, 6.6, 6.516190476190476)","(3.2, 4.4, 4.31044776119403)"
11-01-2023 13:29:45.886189,"(3.5, 3.65, 3.6006928406466514)","(51.0, 90.0, 81.11111111111111)","(7.5, 9.6, 9.294117647058822)","(5.5, 8.0, 7.828571428571428)","(14.0, 16.0, 15.64516129032258)","(26.0, 40.0, 38.3125)","(5.0, 6.6, 6.583529411764705)","(3.2, 4.4, 4.295384615384616)"
11-01-2023 13:29:46.985915,"(3.5, 3.6, 3.592857142857143)","(51.0, 90.0, 81.11111111111111)","(7.5, 9.6, 9.294117647058822)","(5.5, 8.0, 7.942857142857143)","(14.0, 16.0, 15.64516129032258)","(26.0, 40.0, 37.40425531914894)","(5.0, 6.6, 6.593333333333333)","(3.2, 4.4, 4.291176470588235)"
11-01-2023 13:29:48.045919,"(3.5, 3.6, 3.592063492063492)","(51.0, 80.0, 77.5)","(7.5, 9.6, 9.303225806451612)","(5.5, 8.0, 8.014285714285714)","(14.0, 16.0, 15.588235294117647)","(26.0, 38.0, 37.40425531914894)","(5.0, 6.6, 6.595505617977528)","(3.2, 4.3, 4.323913043478261)"
11-01-2023 13:29:49.082107,"(3.5, 3.55, 3.526190476190476)","(51.0, 80.0, 77.5)","(7.5, 9.6, 9.325)","(5.5, 8.4, 8.13)","(14.0, 16.0, 15.588235294117647)","(26.0, 38.0, 37.40425531914894)","(5.0, 6.6, 6.6761904761904765)","(3.2, 4.4, 4.328947368421052)"
11-01-2023 13:29:50.202365,"(3.5, 3.55, 3.521276595744681)","(51.0, 80.0, 77.5)","(7.5, 9.6, 9.266666666666666)","(5.5, 8.4, 8.206896551724139)","(14.0, 16.0, 15.6)","(26.0, 38.0, 37.265306122448976)","(5.0, 6.8, 6.665734265734265)","(3.2, 4.4, 4.326190476190476)"
11-01-2023 13:29:51.391472,"(3.4, 3.55, 3.5028735632183907)","(51.0, 80.0, 76.42857142857143)","(7.5, 9.6, 9.533333333333333)","(5.5, 8.4, 7.5)","(14.0, 16.0, 15.702702702702704)","(26.0, 38.0, 37.3469387755102)","(5.0, 6.8, 6.676363636363636)","(3.2, 4.4, 4.376315789473685)"
11-01-2023 13:29:52.581043,"(3.4, 3.55, 3.5419642857142857)","(51.0, 80.0, 77.91666666666667)","(7.5, 9.6, 9.542857142857143)","(5.5, 7.8, 7.45)","(14.0, 16.0, 15.64102564102564)","(26.0, 38.0, 37.76744186046512)","(5.0, 6.8, 6.70354609929078)","(3.2, 4.4, 4.392631578947368)"
11-01-2023 13:29:53.730968,"(3.4, 3.55, 3.5419642857142857)","(51.0, 80.0, 77.91666666666667)","(7.5, 9.8, 9.688888888888888)","(5.5, 7.8, 7.333333333333333)","(14.0, 16.0, 15.64102564102564)","(26.0, 38.0, 37.63636363636363)","(5.0, 6.8, 6.703846153846154)","(3.2, 4.5, 4.412765957446808)"
11-01-2023 13:29:54.860512,"(3.4, 3.55, 3.532432432432432)","(51.0, 80.0, 77.91666666666667)","(7.5, 9.8, 9.509090909090908)","(5.5, 7.6, 7.330232558139535)","(14.0, 16.0, 15.714285714285714)","(26.0, 38.0, 34.166666666666664)","(5.0, 6.8, 6.685245901639344)","(3.2, 4.5, 4.415)"
11-01-2023 13:29:56.056192,"(3.4, 3.55, 3.5617021276595744)","(51.0, 85.0, 84.28571428571429)","(7.5, 9.6, 9.380645161290323)","(5.5, 7.4, 7.330232558139535)","(14.0, 16.0, 15.714285714285714)","(26.0, 36.0, 33.7)","(5.0, 6.8, 6.653846153846153)","(3.2, 4.5, 4.425531914893617)"
11-01-2023 13:29:57.254006,"(3.4, 3.6, 3.5808510638297872)","(51.0, 85.0, 84.28571428571429)","(7.5, 9.6, 9.380645161290323)","(5.5, 7.4, 7.334782608695653)","(14.0, 16.0, 15.67741935483871)","(26.0, 34.0, 33.64705882352941)","(5.0, 6.8, 6.673333333333333)","(3.2, 4.5, 4.4125000000000005)"
11-01-2023 13:29:58.477251,"(3.4, 3.6, 3.581818181818182)","(51.0, 90.0, 83.33333333333333)","(7.5, 9.6, 9.36470588235294)","(5.5, 7.4, 7.258823529411765)","(14.0, 16.0, 15.67741935483871)","(26.0, 34.0, 32.95652173913044)","(5.0, 6.8, 6.557377049180328)","(3.2, 4.5, 4.488095238095238)"
11-01-2023 13:29:59.653062,"(3.4, 3.6, 3.5804347826086955)","(51.0, 90.0, 83.33333333333333)","(7.5, 9.6, 9.299999999999999)","(5.5, 7.4, 7.347826086956522)","(14.0, 16.0, 15.67741935483871)","(26.0, 34.0, 32.95652173913044)","(5.0, 6.6, 6.554838709677419)","(3.2, 4.5, 4.471794871794872)"
11-01-2023 13:30:00.797303,"(3.4, 3.6, 3.5911764705882354)","(51.0, 90.0, 84.4)","(7.5, 9.6, 9.299999999999999)","(5.5, 7.4, 7.410526315789474)","(14.0, 16.0, 15.833333333333334)","(26.0, 34.0, 32.78260869565217)","(5.0, 6.6, 6.548148148148148)","(3.2, 4.5, 4.452577319587629)"
11-01-2023 13:30:01.896735,"(3.4, 3.6, 3.568503937007874)","(51.0, 80.0, 79.54545454545455)","(7.5, 9.6, 9.10625)","(5.5, 7.6, 7.461538461538462)","(14.0, 16.0, 16.11111111111111)","(26.0, 34.0, 32.09090909090909)","(5.0, 6.6, 6.552542372881356)","(3.2, 4.5, 4.430434782608696)"
11-01-2023 13:30:03.049785,"(3.4, 3.55, 3.546086956521739)","(51.0, 80.0, 79.44444444444444)","(7.5, 9.2, 9.125581395348837)","(5.5, 7.6, 7.432727272727273)","(14.0, 16.5, 16.0)","(26.0, 34.0, 32.76470588235294)","(5.0, 6.6, 6.543396226415094)","(3.2, 4.5, 4.450943396226415)"
11-01-2023 13:30:04.208196,"(3.3, 3.6, 3.5770833333333334)","(51.0, 90.0, 87.0)","(7.5, 9.2, 9.30857142857143)","(5.5, 7.6, 7.329411764705882)","(13.0, 16.5, 15.928571428571429)","(26.0, 34.0, 32.6875)","(5.0, 6.6, 6.539622641509434)","(3.3, 4.5, 4.454166666666667)"
11-01-2023 13:30:05.433551,"(3.3, 3.65, 3.5607692307692305)","(51.0, 90.0, 85.0)","(7.5, 9.4, 9.690909090909091)","(5.5, 7.6, 7.273684210526316)","(13.0, 16.5, 15.61111111111111)","(26.0, 34.0, 32.6875)","(5.0, 6.6, 6.512121212121212)","(3.3, 4.5, 4.438235294117647)"
11-01-2023 13:30:06.691945,"(3.3, 3.6, 3.5564304461942258)","(51.0, 90.0, 85.0)","(7.5, 9.8, 9.821052631578947)","(5.5, 7.4, 7.24)","(13.0, 16.5, 15.633333333333333)","(26.0, 34.0, 31.91111111111111)","(5.0, 6.6, 6.547169811320755)","(3.3, 4.5, 4.497058823529412)"
11-01-2023 13:30:07.916821,"(3.3, 3.5, 3.457974683544304)","(51.0, 90.0, 84.0)","(7.5, 10.0, 9.823529411764707)","(5.5, 7.4, 7.321739130434783)","(13.0, 16.5, 15.633333333333333)","(26.0, 34.0, 31.91111111111111)","(5.0, 6.6, 6.557446808510638)","(3.3, 4.5, 4.533333333333333)"
11-01-2023 13:30:09.189534,"(3.3, 3.5, 3.4544987146529564)","(51.0, 90.0, 82.94117647058823)","(7.5, 10.0, 9.857377049180329)","(5.5, 7.4, 7.34)","(13.0, 16.5, 15.61111111111111)","(26.0, 34.0, 31.91111111111111)","(5.0, 6.6, 6.557446808510638)","(3.3, 4.6, 4.568421052631579)"
11-01-2023 13:30:10.414299,"(3.3, 3.45, 3.4344262295081966)","(51.0, 90.0, 84.0)","(7.5, 10.5, 9.905000000000001)","(5.5, 7.4, 7.380000000000001)","(13.0, 16.5, 15.6875)","(26.0, 34.0, 31.91111111111111)","(5.0, 6.6, 6.560869565217391)","(3.3, 4.6, 4.570731707317073)"
11-01-2023 13:30:11.550950,"(3.3, 3.45, 3.4266233766233767)","(51.0, 90.0, 84.0)","(7.5, 10.5, 9.905000000000001)","(5.5, 7.4, 7.380000000000001)","(13.0, 16.5, 15.6875)","(26.0, 34.0, 31.91111111111111)","(5.0, 6.6, 6.576190476190476)","(3.3, 4.6, 4.554237288135593)"
11-01-2023 13:30:12.866711,"(3.2, 3.45, 3.4266233766233767)","(51.0, 90.0, 84.16666666666667)","(7.5, 10.5, 10.008196721311476)","(5.5, 7.4, 7.355555555555556)","(13.0, 16.5, 15.633333333333333)","(26.0, 34.0, 31.91111111111111)","(5.5, 6.6, 6.572222222222222)","(3.4, 4.6, 4.567391304347826)"
11-01-2023 13:30:14.227506,"(3.2, 3.45, 3.5487637362637363)","(51.0, 90.0, 84.16666666666667)","(7.5, 10.5, 9.376744186046512)","(5.5, 7.4, 6.931818181818182)","(13.0, 16.5, 17.273809523809526)","(26.0, 34.0, 33.04347826086956)","(5.5, 6.6, 6.534782608695652)","(3.4, 4.6, 4.597368421052631)"
11-01-2023 13:30:15.568795,"(3.2, 3.55, 3.561627906976744)","(51.0, 90.0, 83.0)","(7.5, 9.6, 9.338181818181818)","(5.5, 7.0, 6.933333333333334)","(13.0, 17.5, 17.273809523809526)","(26.0, 36.0, 33.666666666666664)","(5.5, 6.6, 6.526530612244898)","(3.4, 4.6, 4.569999999999999)"
11-01-2023 13:30:16.910325,"(3.2, 3.6, 3.561627906976744)","(51.0, 90.0, 83.0)","(7.5, 9.6, 9.338181818181818)","(5.5, 7.0, 6.933333333333334)","(13.0, 17.5, 17.273809523809526)","(26.0, 36.0, 33.666666666666664)","(5.5, 6.6, 6.5675675675675675)","(3.4, 4.6, 4.553424657534246)"
11-01-2023 13:30:18.194678,"(3.2, 3.6, 3.5296296296296297)","(51.0, 90.0, 83.0)","(7.5, 9.6, 9.34074074074074)","(5.5, 7.0, 6.921428571428572)","(13.0, 17.5, 17.30246913580247)","(26.0, 36.0, 34.8235294117647)","(5.5, 6.6, 6.5675675675675675)","(3.4, 4.6, 4.532692307692308)"
11-01-2023 13:30:19.563677,"(3.2, 3.6, 3.5262295081967214)","(51.0, 90.0, 83.0)","(7.5, 9.6, 9.453333333333333)","(5.5, 7.0, 6.83578947368421)","(13.0, 17.5, 17.5)","(26.0, 36.0, 34.8235294117647)","(5.5, 6.6, 6.527058823529412)","(3.4, 4.6, 4.373469387755102)"
11-01-2023 13:30:20.807315,"(3.2, 3.6, 3.5470588235294116)","(51.0, 90.0, 83.0)","(7.5, 9.8, 9.46896551724138)","(5.5, 7.2, 6.845128205128205)","(13.0, 18.0, 17.555555555555557)","(26.0, 36.0, 34.526315789473685)","(5.5, 6.8, 6.55)","(3.4, 4.4, 4.419811320754717)"
11-01-2023 13:30:22.080833,"(3.2, 3.6, 3.546315789473684)","(51.0, 90.0, 83.0)","(7.5, 9.8, 9.46857142857143)","(5.5, 7.2, 6.849484536082474)","(13.0, 18.0, 17.666666666666668)","(26.0, 36.0, 34.8235294117647)","(5.5, 6.6, 6.616666666666666)","(3.4, 4.5, 4.419811320754717)"
11-01-2023 13:30:23.284677,"(3.2, 3.6, 3.546315789473684)","(51.0, 90.0, 83.0)","(7.5, 9.8, 9.465384615384616)","(5.5, 7.2, 6.849484536082474)","(13.0, 18.0, 17.40909090909091)","(26.0, 36.0, 34.8235294117647)","(5.5, 6.8, 6.533333333333333)","(3.4, 4.5, 4.420560747663552)"
11-01-2023 13:30:24.509364,"(3.2, 3.6, 3.544)","(51.0, 90.0, 83.0)","(7.5, 9.8, 9.465384615384616)","(5.5, 7.2, 6.828415300546448)","(13.0, 18.0, 17.4)","(26.0, 36.0, 34.46153846153846)","(5.5, 6.8, 6.529166666666667)","(3.4, 4.5, 4.420560747663552)"
11-01-2023 13:30:25.743316,"(3.2, 3.6, 3.5383561643835617)","(51.0, 90.0, 83.0)","(7.5, 9.8, 9.623655913978494)","(5.5, 7.2, 6.820689655172414)","(13.0, 18.0, 17.29032258064516)","(26.0, 36.0, 37.84)","(5.5, 6.8, 6.520388349514564)","(3.4, 4.5, 4.420560747663552)"
11-01-2023 13:30:26.959722,"(3.2, 3.55, 3.5036585365853656)","(51.0, 90.0, 83.0)","(7.5, 9.8, 9.694117647058823)","(5.5, 7.0, 6.851428571428571)","(13.0, 18.0, 17.214285714285715)","(26.0, 40.0, 37.0)","(5.5, 6.8, 6.520388349514564)","(3.4, 4.5, 4.421666666666667)"
11-01-2023 13:30:28.154476,"(3.2, 3.55, 3.503)","(51.0, 90.0, 83.0)","(7.5, 10.0, 9.847058823529412)","(5.5, 7.0, 6.851428571428571)","(13.0, 18.0, 17.166666666666668)","(26.0, 40.0, 37.0)","(5.5, 6.8, 6.520388349514564)","(3.4, 4.5, 4.416071428571429)"
