,Manoeuver Man,Ideal Melody,Grinforawin,Bien Hoa Nz,Alimonie,Bettor Beontoit Nz,Midnight Sport,Captain Thunderbolt Nz
07-01-2023 20:17:09.166833,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.3, 3.9499999999999997)","(14.0, 99999, 99990)"
07-01-2023 20:17:10.520755,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.3, 3.9499999999999997)","(14.0, 99999, 99990)"
07-01-2023 20:17:11.788860,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.3, 3.9499999999999997)","(14.0, 99999, 99990)"
07-01-2023 20:17:13.128754,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.55)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.3, 3.9499999999999997)","(14.0, 99999, 99990)"
07-01-2023 20:17:14.322298,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.55)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.3, 3.815)","(14.0, 99999, 99990)"
07-01-2023 20:17:15.560813,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.3, 3.9499999999999997)","(14.0, 99999, 99990)"
07-01-2023 20:17:16.868071,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.3, 4.27)","(14.0, 99999, 99990)"
07-01-2023 20:17:18.084933,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:19.374944,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:20.632367,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:21.947395,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:23.280064,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:24.622450,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:25.863307,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:27.090468,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:28.347006,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:29.496154,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:30.633621,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:31.803696,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:33.023667,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:34.402777,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:35.733289,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:37.039636,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:38.755435,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:40.144135,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:41.623263,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 11.366666666666667)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:42.913588,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:44.127215,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:45.541842,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:46.838758,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:48.348867,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:49.693139,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:51.079939,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:52.393060,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:53.687024,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:55.250383,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:56.970199,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:17:58.436926,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:18:00.038476,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.5, 14.0)","(3.9, 99999, 99990)","(17.0, 34.0, 24.75)","(2.8, 99999, 99990)","(3.6, 5.2, 4.166666666666667)","(14.0, 99999, 99990)"
07-01-2023 20:18:01.776698,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.5, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 26.8)","(2.8, 99999, 99990)","(3.6, 5.1, 4.375)","(14.0, 99999, 99990)"
07-01-2023 20:18:03.228925,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 26.8)","(2.8, 99999, 99990)","(3.6, 5.1, 4.375)","(14.0, 99999, 99990)"
07-01-2023 20:18:04.831487,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 26.8)","(2.8, 99999, 99990)","(3.6, 5.1, 4.375)","(14.0, 99999, 99990)"
07-01-2023 20:18:06.300295,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 26.8)","(2.8, 99999, 99990)","(3.6, 5.1, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:07.739126,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:09.308322,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:10.741222,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:12.132462,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:13.648645,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:15.150039,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:16.793142,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:18.313345,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:19.875905,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:21.402853,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:22.864874,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 30.4)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:24.335587,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 30.4)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:25.867914,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 30.4)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:27.310943,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 30.4)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:28.882264,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 30.4)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:30.537360,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 30.4)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:32.243197,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 30.4)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:33.770505,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 30.4)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:35.285831,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 30.4)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:36.755121,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 30.4)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:38.339020,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:39.893890,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:41.389015,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:42.842154,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:44.229647,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:45.576166,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:46.968970,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:48.318117,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:49.666973,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:50.923267,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:52.081521,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:53.406863,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:54.733891,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:56.091558,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:57.466444,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:18:58.818081,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:19:00.176986,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 28.0)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:19:01.548943,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 14.575)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 22.333333333333332)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:19:02.881371,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 22.333333333333332)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:19:04.222288,"(16.0, 32.0, 20.666666666666668)","(8.5, 16.5, 12.65)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 22.333333333333332)","(2.8, 99999, 99990)","(3.6, 5.2, 4.425)","(14.0, 99999, 99990)"
07-01-2023 20:19:05.572931,"(16.0, 32.0, 26.333333333333336)","(8.5, 16.5, 12.65)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 22.333333333333332)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:19:06.986994,"(16.0, 32.0, 26.333333333333336)","(8.5, 16.5, 11.5)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 22.333333333333332)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:19:08.336743,"(16.0, 32.0, 26.333333333333336)","(8.5, 16.5, 11.5)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 22.333333333333332)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:19:09.791237,"(16.0, 32.0, 26.333333333333336)","(8.5, 16.5, 11.5)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 22.333333333333332)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:19:11.391071,"(16.0, 32.0, 26.333333333333336)","(8.5, 16.5, 11.5)","(10.0, 18.0, 14.5)","(3.9, 99999, 99990)","(17.0, 34.0, 22.333333333333332)","(2.8, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:19:12.875576,"(16.0, 32.0, 21.0)","(9.0, 16.5, 11.5)","(10.0, 18.0, 15.0)","(3.9, 99999, 99990)","(18.0, 34.0, 22.333333333333332)","(2.7, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(14.0, 99999, 99990)"
07-01-2023 20:19:14.351203,"(16.0, 32.0, 21.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 15.0)","(3.9, 99999, 99990)","(18.0, 34.0, 22.333333333333332)","(2.7, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(15.0, 99999, 99990)"
07-01-2023 20:19:16.130488,"(16.0, 32.0, 21.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 15.0)","(3.9, 99999, 99990)","(18.0, 34.0, 22.333333333333332)","(2.7, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(15.0, 99999, 99990)"
07-01-2023 20:19:17.621034,"(16.0, 32.0, 21.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 15.0)","(3.9, 99999, 99990)","(18.0, 34.0, 22.333333333333332)","(2.7, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(15.0, 99999, 99990)"
07-01-2023 20:19:19.053078,"(16.0, 32.0, 21.0)","(9.0, 16.5, 11.5)","(10.0, 19.0, 15.0)","(3.9, 99999, 99990)","(18.0, 34.0, 22.333333333333332)","(2.7, 99999, 99990)","(3.6, 5.2, 4.683333333333334)","(15.0, 99999, 99990)"
