,Walk A Fine Line,Dyladdie,Excuses Excuses,West Virginia Pam,Jalebi Baby,Boca Birdie,My Juba,Fashion Icon,Miss Lauren,Magnificent Rocket
06-01-2023 12:09:53.672291,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.2, 7.457142857142857)","(15.0, 22.0, 21.5)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.983846153846154)","(31.0, 75.0, 72.0)","(4.4, 5.7, 5.464077669902913)","(31.0, 60.0, 54.0)","(4.4, 5.8, 5.68)","(51.0, 160.0, 151.42857142857144)"
06-01-2023 12:09:54.897140,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.2, 7.445714285714286)","(15.0, 22.0, 21.5)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.983846153846154)","(31.0, 75.0, 72.0)","(4.4, 5.7, 5.464077669902913)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.68)","(51.0, 160.0, 151.42857142857144)"
06-01-2023 12:09:56.208672,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.2, 7.445714285714286)","(15.0, 22.0, 21.4)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.97375)","(31.0, 75.0, 72.0)","(4.4, 5.7, 5.464077669902913)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.574074074074074)","(51.0, 160.0, 151.42857142857144)"
06-01-2023 12:09:57.482615,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.571428571428572)","(15.0, 22.0, 21.0)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.97375)","(31.0, 75.0, 72.0)","(4.4, 5.7, 5.464077669902913)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.574074074074074)","(51.0, 160.0, 151.42857142857144)"
06-01-2023 12:09:58.754225,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.571428571428572)","(15.0, 22.0, 21.166666666666668)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.983783783783784)","(31.0, 75.0, 73.5)","(4.4, 5.7, 5.411538461538462)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.625)","(51.0, 160.0, 155.3846153846154)"
06-01-2023 12:09:59.999436,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.485714285714286)","(15.0, 22.0, 21.166666666666668)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.983783783783784)","(31.0, 75.0, 73.5)","(4.4, 5.7, 5.411538461538462)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.625)","(51.0, 160.0, 155.3846153846154)"
06-01-2023 12:10:01.365200,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.533333333333333)","(15.0, 22.0, 21.166666666666668)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.983783783783784)","(31.0, 75.0, 73.5)","(4.4, 5.7, 5.411538461538462)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.716666666666667)","(51.0, 160.0, 151.66666666666669)"
06-01-2023 12:10:02.763504,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.705263157894737)","(15.0, 22.0, 21.166666666666668)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.983783783783784)","(31.0, 75.0, 73.5)","(4.4, 5.7, 5.411538461538462)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.716666666666667)","(51.0, 160.0, 152.0)"
06-01-2023 12:10:04.087639,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.792592592592593)","(15.0, 22.0, 21.166666666666668)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.983783783783784)","(31.0, 75.0, 73.5)","(4.4, 5.7, 5.411538461538462)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.770588235294118)","(51.0, 160.0, 152.0)"
06-01-2023 12:10:05.316982,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.792592592592593)","(15.0, 22.0, 21.166666666666668)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.983783783783784)","(31.0, 75.0, 73.5)","(4.4, 5.7, 5.411538461538462)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.770588235294118)","(51.0, 160.0, 152.0)"
06-01-2023 12:10:06.643812,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.778947368421052)","(15.0, 22.0, 21.166666666666668)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.983783783783784)","(31.0, 75.0, 73.5)","(4.4, 5.7, 5.411538461538462)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.770588235294118)","(51.0, 160.0, 152.0)"
06-01-2023 12:10:07.891182,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.778947368421052)","(15.0, 22.0, 21.375)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.983783783783784)","(31.0, 75.0, 73.5)","(4.4, 5.7, 5.411538461538462)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.770588235294118)","(51.0, 160.0, 152.0)"
06-01-2023 12:10:09.138171,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.778947368421052)","(15.0, 22.0, 21.375)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.983783783783784)","(31.0, 75.0, 74.25)","(4.4, 5.7, 5.410975609756098)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.770588235294118)","(51.0, 160.0, 156.0)"
06-01-2023 12:10:10.365446,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.676923076923077)","(15.0, 22.0, 21.375)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.983783783783784)","(31.0, 75.0, 74.25)","(4.4, 5.7, 5.410975609756098)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.770588235294118)","(51.0, 160.0, 156.0)"
06-01-2023 12:10:11.561081,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.676923076923077)","(15.0, 22.0, 21.375)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.983783783783784)","(31.0, 75.0, 74.25)","(4.4, 5.7, 5.410975609756098)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.770588235294118)","(51.0, 160.0, 156.0)"
06-01-2023 12:10:12.815796,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.676923076923077)","(15.0, 22.0, 21.375)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.983783783783784)","(31.0, 75.0, 74.25)","(4.4, 5.7, 5.410975609756098)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.770588235294118)","(51.0, 160.0, 156.0)"
06-01-2023 12:10:14.069925,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.676923076923077)","(15.0, 22.0, 21.375)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.983783783783784)","(31.0, 75.0, 74.25)","(4.4, 5.7, 5.410975609756098)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.770588235294118)","(51.0, 160.0, 156.0)"
06-01-2023 12:10:15.625902,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.766666666666667)","(15.0, 22.0, 21.375)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.0, 2.983783783783784)","(31.0, 75.0, 74.25)","(4.4, 5.7, 5.410975609756098)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.770588235294118)","(51.0, 160.0, 156.0)"
06-01-2023 12:10:16.993936,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.766666666666667)","(15.0, 22.0, 21.375)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.0, 3.0201694915254236)","(31.0, 75.0, 74.25)","(4.4, 5.7, 5.410975609756098)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.770588235294118)","(51.0, 160.0, 156.0)"
06-01-2023 12:10:18.314070,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.0, 7.766666666666667)","(15.0, 22.0, 21.375)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.05, 3.0090697674418605)","(31.0, 75.0, 72.0)","(4.4, 5.7, 5.574999999999999)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.7926829268292686)","(51.0, 160.0, 152.0)"
06-01-2023 12:10:19.620196,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.2, 7.5777777777777775)","(15.0, 22.0, 21.375)","(21.0, 55.0, 44.166666666666664)","(2.45, 3.05, 3.024857142857143)","(31.0, 75.0, 74.25)","(4.4, 5.6, 5.556989247311828)","(31.0, 60.0, 60.0)","(4.4, 5.9, 5.7926829268292686)","(51.0, 160.0, 158.26086956521738)"
06-01-2023 12:10:20.894429,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.2, 7.940740740740741)","(15.0, 22.0, 21.375)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.05, 3.065714285714286)","(31.0, 75.0, 74.25)","(4.4, 5.6, 5.4487394957983195)","(31.0, 65.0, 60.0)","(4.4, 5.9, 5.777777777777778)","(51.0, 160.0, 158.26086956521738)"
06-01-2023 12:10:22.263294,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.2, 7.870588235294117)","(15.0, 22.0, 21.375)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.1, 3.0736986301369864)","(31.0, 75.0, 74.25)","(4.4, 5.6, 5.534020618556701)","(31.0, 65.0, 60.0)","(4.4, 5.9, 5.777777777777778)","(51.0, 160.0, 158.26086956521738)"
06-01-2023 12:10:23.563271,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.2, 7.870588235294117)","(15.0, 22.0, 21.166666666666668)","(21.0, 55.0, 47.5)","(2.45, 3.1, 2.994285714285714)","(31.0, 75.0, 74.21052631578948)","(4.4, 5.6, 5.579220779220779)","(31.0, 65.0, 56.5)","(4.4, 5.9, 5.6684210526315795)","(51.0, 160.0, 150.0)"
06-01-2023 12:10:24.780756,"(11.0, 14.0, 13.071428571428571)","(6.0, 8.2, 7.870588235294117)","(15.0, 22.0, 21.166666666666668)","(21.0, 55.0, 47.5)","(2.45, 3.2, 3.1942222222222223)","(31.0, 75.0, 74.21052631578948)","(4.4, 5.6, 5.4890625)","(31.0, 65.0, 60.0)","(4.4, 5.9, 5.6684210526315795)","(51.0, 160.0, 150.0)"
06-01-2023 12:10:25.971545,"(11.0, 14.0, 13.11111111111111)","(6.0, 8.2, 7.870588235294117)","(15.0, 22.0, 21.166666666666668)","(21.0, 55.0, 47.5)","(2.45, 3.2, 3.098181818181818)","(31.0, 75.0, 74.21052631578948)","(4.4, 5.7, 5.4890625)","(31.0, 65.0, 60.0)","(4.4, 5.9, 5.628)","(51.0, 160.0, 150.0)"
06-01-2023 12:10:27.148557,"(11.0, 13.5, 12.868421052631579)","(6.0, 8.2, 7.870588235294117)","(15.0, 22.0, 21.25)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.15, 3.098181818181818)","(31.0, 75.0, 74.25)","(4.4, 5.7, 5.501470588235295)","(31.0, 65.0, 60.0)","(4.4, 5.9, 5.6875)","(51.0, 160.0, 150.0)"
06-01-2023 12:10:28.399685,"(11.0, 13.5, 12.545454545454545)","(6.0, 8.2, 7.870588235294117)","(15.0, 22.0, 21.333333333333332)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.15, 3.098181818181818)","(31.0, 75.0, 72.0)","(4.4, 5.7, 5.501470588235295)","(31.0, 65.0, 60.0)","(4.4, 5.9, 5.730769230769231)","(51.0, 160.0, 151.42857142857144)"
06-01-2023 12:10:29.564562,"(11.0, 13.0, 12.8)","(6.0, 8.2, 7.696296296296296)","(15.0, 22.0, 21.333333333333332)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.15, 3.098181818181818)","(31.0, 75.0, 74.34782608695652)","(4.4, 5.7, 5.385185185185185)","(31.0, 65.0, 62.5)","(4.4, 5.9, 5.833333333333334)","(51.0, 160.0, 151.42857142857144)"
06-01-2023 12:10:30.756371,"(11.0, 13.0, 12.8)","(6.0, 8.2, 7.581818181818182)","(15.0, 22.0, 21.333333333333332)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.15, 3.098181818181818)","(31.0, 75.0, 74.34782608695652)","(4.4, 5.7, 5.385185185185185)","(31.0, 65.0, 62.5)","(4.4, 5.9, 5.833333333333334)","(51.0, 160.0, 151.42857142857144)"
06-01-2023 12:10:31.936749,"(11.0, 13.0, 12.8)","(6.0, 8.2, 7.696296296296296)","(15.0, 22.0, 21.333333333333332)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.15, 3.0233333333333334)","(31.0, 75.0, 74.34782608695652)","(4.4, 5.7, 5.608163265306122)","(31.0, 65.0, 62.5)","(4.4, 5.9, 5.821052631578947)","(51.0, 160.0, 151.42857142857144)"
06-01-2023 12:10:33.127865,"(11.0, 13.0, 12.8)","(6.0, 8.2, 7.696296296296296)","(15.0, 22.0, 21.4)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.15, 3.0233333333333334)","(31.0, 75.0, 74.34782608695652)","(4.4, 5.7, 5.475)","(31.0, 65.0, 62.5)","(4.4, 5.9, 5.414285714285715)","(51.0, 160.0, 151.42857142857144)"
06-01-2023 12:10:34.251141,"(11.0, 13.0, 12.8)","(6.0, 8.2, 7.696296296296296)","(15.0, 22.0, 21.4)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.15, 3.0233333333333334)","(31.0, 75.0, 74.34782608695652)","(4.4, 5.7, 5.554545454545455)","(31.0, 65.0, 62.5)","(4.4, 5.9, 5.5062500000000005)","(51.0, 160.0, 151.42857142857144)"
06-01-2023 12:10:35.445876,"(11.0, 13.0, 12.8)","(6.0, 8.2, 7.696296296296296)","(15.0, 22.0, 21.4)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.15, 3.0233333333333334)","(31.0, 75.0, 70.0)","(4.4, 5.7, 5.444827586206896)","(31.0, 65.0, 62.5)","(4.4, 5.9, 5.505714285714285)","(51.0, 160.0, 151.42857142857144)"
06-01-2023 12:10:36.701401,"(11.0, 13.0, 12.8)","(6.0, 8.2, 7.6899999999999995)","(15.0, 22.0, 20.75)","(21.0, 55.0, 47.5)","(2.45, 3.15, 3.07)","(31.0, 75.0, 70.0)","(4.4, 5.9, 5.592307692307693)","(31.0, 65.0, 62.5)","(4.4, 5.9, 5.489285714285715)","(51.0, 160.0, 152.5)"
06-01-2023 12:10:37.860172,"(11.0, 13.0, 12.777777777777779)","(6.0, 8.2, 7.6899999999999995)","(15.0, 22.0, 21.333333333333332)","(21.0, 55.0, 47.5)","(2.45, 3.15, 3.07)","(31.0, 75.0, 70.0)","(4.4, 5.9, 5.53888888888889)","(31.0, 65.0, 62.5)","(4.4, 5.9, 5.553846153846154)","(51.0, 160.0, 152.5)"
06-01-2023 12:10:39.152339,"(11.0, 13.5, 12.954545454545455)","(6.0, 8.2, 7.6899999999999995)","(15.0, 22.0, 21.333333333333332)","(21.0, 55.0, 47.5)","(2.45, 3.15, 3.07)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.483333333333333)","(31.0, 65.0, 56.5)","(4.4, 5.8, 5.5)","(51.0, 160.0, 157.27272727272725)"
06-01-2023 12:10:40.422382,"(11.0, 13.0, 12.529411764705882)","(6.0, 8.2, 7.59047619047619)","(15.0, 22.0, 21.333333333333332)","(21.0, 55.0, 47.5)","(2.45, 3.15, 3.07)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.483333333333333)","(31.0, 65.0, 54.0)","(4.4, 5.9, 5.5)","(51.0, 160.0, 143.33333333333334)"
06-01-2023 12:10:41.765755,"(11.0, 13.0, 12.529411764705882)","(6.0, 8.2, 7.725925925925926)","(15.0, 22.0, 21.333333333333332)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.15, 3.07)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.483333333333333)","(31.0, 60.0, 54.0)","(4.4, 5.9, 5.553846153846154)","(51.0, 160.0, 146.66666666666666)"
06-01-2023 12:10:43.032666,"(11.0, 13.0, 12.6)","(6.0, 8.2, 7.725925925925926)","(15.0, 22.0, 21.333333333333332)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.15, 3.07)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.483333333333333)","(31.0, 60.0, 54.0)","(4.4, 5.8, 5.553846153846154)","(51.0, 160.0, 146.66666666666666)"
06-01-2023 12:10:44.435169,"(11.0, 13.0, 12.6)","(6.0, 8.2, 7.725925925925926)","(15.0, 22.0, 21.8)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.15, 3.07)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.483333333333333)","(31.0, 60.0, 54.0)","(4.4, 5.8, 5.55)","(51.0, 160.0, 146.66666666666666)"
06-01-2023 12:10:45.688048,"(11.0, 13.0, 12.6)","(6.0, 8.2, 7.725925925925926)","(15.0, 22.0, 21.75)","(21.0, 55.0, 48.18181818181818)","(2.45, 3.15, 3.07)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.4625)","(31.0, 60.0, 54.0)","(4.4, 5.8, 5.55)","(51.0, 160.0, 146.66666666666666)"
06-01-2023 12:10:46.826204,"(11.0, 13.0, 12.6)","(6.0, 8.2, 7.725925925925926)","(15.0, 22.0, 21.333333333333332)","(21.0, 55.0, 48.18181818181818)","(2.5, 3.15, 3.07)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.4625)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.55)","(51.0, 160.0, 146.66666666666666)"
06-01-2023 12:10:48.065086,"(11.0, 13.0, 12.6)","(6.0, 8.2, 7.725925925925926)","(15.0, 22.0, 21.6)","(21.0, 55.0, 48.18181818181818)","(2.5, 3.15, 3.07)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.489285714285715)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.55)","(51.0, 160.0, 146.66666666666666)"
06-01-2023 12:10:49.229508,"(11.0, 13.0, 12.6)","(6.0, 8.2, 7.888888888888888)","(15.0, 22.0, 21.6)","(21.0, 55.0, 48.18181818181818)","(2.5, 3.15, 3.07)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.496153846153846)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.453846153846154)","(51.0, 160.0, 146.66666666666666)"
06-01-2023 12:10:50.455900,"(11.0, 13.0, 12.428571428571429)","(6.0, 8.2, 7.558974358974359)","(15.0, 22.0, 21.333333333333332)","(21.0, 55.0, 48.18181818181818)","(2.5, 3.15, 3.031)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.496153846153846)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.453846153846154)","(51.0, 160.0, 146.66666666666666)"
06-01-2023 12:10:51.687331,"(11.0, 13.0, 12.428571428571429)","(6.0, 8.2, 7.558974358974359)","(15.0, 22.0, 21.333333333333332)","(21.0, 55.0, 48.75)","(2.5, 3.15, 3.0355263157894736)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.576923076923077)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.571428571428571)","(51.0, 160.0, 146.66666666666666)"
06-01-2023 12:10:52.859980,"(11.0, 13.0, 12.5)","(6.0, 8.2, 7.5103448275862075)","(15.0, 22.0, 21.0)","(21.0, 55.0, 48.75)","(2.5, 3.15, 3.0287234042553193)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.576923076923077)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.571428571428571)","(51.0, 160.0, 143.33333333333334)"
06-01-2023 12:10:54.069493,"(11.0, 13.0, 12.5)","(6.0, 8.2, 7.5103448275862075)","(15.0, 22.0, 21.0)","(21.0, 55.0, 48.75)","(2.5, 3.15, 3.0287234042553193)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.576923076923077)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.571428571428571)","(51.0, 160.0, 152.5)"
06-01-2023 12:10:55.391439,"(11.0, 13.0, 12.5)","(6.0, 8.2, 7.5103448275862075)","(15.0, 22.0, 21.5)","(21.0, 55.0, 48.75)","(2.5, 3.15, 3.0287234042553193)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.576923076923077)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.571428571428571)","(51.0, 160.0, 152.5)"
06-01-2023 12:10:56.666498,"(11.0, 13.0, 12.5)","(6.0, 8.2, 7.5103448275862075)","(15.0, 22.0, 21.5)","(21.0, 55.0, 48.75)","(2.5, 3.15, 3.0287234042553193)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.576923076923077)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.571428571428571)","(51.0, 160.0, 152.5)"
06-01-2023 12:10:57.894789,"(11.0, 13.0, 12.5)","(6.0, 8.2, 7.5103448275862075)","(15.0, 22.0, 21.5)","(21.0, 55.0, 48.75)","(2.5, 3.15, 3.0287234042553193)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.595238095238095)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.571428571428571)","(51.0, 160.0, 152.5)"
06-01-2023 12:10:59.128841,"(11.0, 13.0, 12.5)","(6.0, 8.2, 7.5)","(15.0, 22.0, 21.0)","(21.0, 55.0, 48.75)","(2.5, 3.15, 3.0675)","(31.0, 75.0, 74.16666666666667)","(4.4, 5.9, 5.6)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.571428571428571)","(51.0, 160.0, 156.8421052631579)"
06-01-2023 12:11:00.316093,"(11.0, 13.0, 12.384615384615385)","(6.0, 8.2, 7.5103448275862075)","(15.0, 22.0, 21.5)","(21.0, 55.0, 48.18181818181818)","(2.5, 3.2, 3.0952380952380953)","(31.0, 75.0, 74.16666666666667)","(4.4, 5.9, 5.58)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.5200000000000005)","(51.0, 160.0, 156.8421052631579)"
06-01-2023 12:11:01.500446,"(11.0, 13.0, 12.384615384615385)","(6.0, 8.0, 7.7)","(15.0, 22.0, 21.5)","(21.0, 55.0, 48.18181818181818)","(2.5, 3.2, 3.0952380952380953)","(31.0, 75.0, 74.16666666666667)","(4.4, 5.9, 5.58)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.5200000000000005)","(51.0, 160.0, 146.66666666666666)"
06-01-2023 12:11:02.658010,"(11.0, 13.0, 12.384615384615385)","(6.0, 8.0, 7.7)","(15.0, 22.0, 21.5)","(21.0, 55.0, 48.18181818181818)","(2.5, 3.2, 3.009333333333333)","(31.0, 75.0, 74.16666666666667)","(4.4, 5.9, 5.58)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.5200000000000005)","(51.0, 160.0, 146.66666666666666)"
06-01-2023 12:11:03.895342,"(11.0, 13.0, 12.384615384615385)","(6.0, 8.2, 7.523076923076923)","(15.0, 22.0, 21.5)","(21.0, 55.0, 48.18181818181818)","(2.5, 3.2, 3.009333333333333)","(31.0, 75.0, 74.16666666666667)","(4.4, 5.9, 5.58)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.5200000000000005)","(51.0, 160.0, 146.66666666666666)"
06-01-2023 12:11:05.062888,"(11.0, 13.0, 12.384615384615385)","(6.0, 8.2, 7.523076923076923)","(15.0, 22.0, 21.5)","(21.0, 55.0, 48.18181818181818)","(2.5, 3.2, 3.009333333333333)","(31.0, 75.0, 74.16666666666667)","(4.4, 5.9, 5.6)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.6)","(51.0, 160.0, 146.66666666666666)"
06-01-2023 12:11:06.277075,"(11.0, 13.0, 12.384615384615385)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.5)","(21.0, 55.0, 48.18181818181818)","(2.5, 3.2, 3.009333333333333)","(31.0, 75.0, 74.16666666666667)","(4.4, 5.9, 5.6)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.6)","(51.0, 160.0, 146.66666666666666)"
06-01-2023 12:11:07.472669,"(11.0, 13.0, 12.5)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.5)","(21.0, 55.0, 48.75)","(2.5, 3.15, 2.9885)","(31.0, 75.0, 74.21052631578948)","(4.4, 5.9, 5.6)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.6)","(51.0, 160.0, 146.66666666666666)"
06-01-2023 12:11:08.712260,"(11.0, 13.0, 12.5)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.5)","(21.0, 55.0, 48.75)","(2.5, 3.15, 2.9885)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.595238095238095)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.6)","(51.0, 160.0, 155.0)"
06-01-2023 12:11:09.943410,"(11.0, 13.0, 12.5)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.5)","(21.0, 55.0, 48.75)","(2.5, 3.15, 2.9885)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.595238095238095)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.6)","(51.0, 160.0, 155.0)"
06-01-2023 12:11:11.165732,"(11.0, 13.0, 12.5)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.666666666666668)","(21.0, 55.0, 48.18181818181818)","(2.5, 3.15, 2.9885)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.595238095238095)","(26.0, 60.0, 54.0)","(4.4, 5.8, 5.485714285714286)","(51.0, 160.0, 155.0)"
06-01-2023 12:11:12.447037,"(11.0, 13.5, 13.055555555555555)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.5)","(21.0, 55.0, 48.18181818181818)","(2.5, 3.15, 2.9885)","(31.0, 75.0, 72.0)","(4.4, 5.9, 5.595238095238095)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.485714285714286)","(51.0, 160.0, 155.0)"
06-01-2023 12:11:13.663994,"(11.0, 13.0, 12.333333333333334)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.5)","(21.0, 55.0, 48.75)","(2.5, 3.15, 3.046039603960396)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.595238095238095)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.485714285714286)","(51.0, 160.0, 155.0)"
06-01-2023 12:11:14.928167,"(11.0, 13.0, 12.166666666666666)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.5, 3.15, 3.046039603960396)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.595238095238095)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.485714285714286)","(51.0, 160.0, 155.0)"
06-01-2023 12:11:16.132912,"(11.0, 13.0, 12.25)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.666666666666668)","(21.0, 55.0, 48.75)","(2.5, 3.15, 3.046039603960396)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.595238095238095)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.485714285714286)","(51.0, 160.0, 155.0)"
06-01-2023 12:11:17.308149,"(11.0, 12.5, 12.25)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.857142857142858)","(21.0, 55.0, 48.75)","(2.5, 3.15, 3.103846153846154)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.595238095238095)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.485714285714286)","(51.0, 160.0, 155.0)"
06-01-2023 12:11:18.555880,"(11.0, 12.5, 12.25)","(6.0, 8.0, 7.618181818181818)","(15.0, 22.0, 21.857142857142858)","(21.0, 55.0, 48.75)","(2.5, 3.15, 3.061627906976744)","(31.0, 75.0, 72.5)","(4.4, 5.9, 5.583333333333333)","(26.0, 60.0, 54.0)","(4.4, 5.9, 5.485714285714286)","(51.0, 160.0, 146.66666666666666)"
