,Matatoki Nz,Bourbonontherocks,Yea You Nz,Everysecondcounts,Scruffy Doolan,Hello Jolene Jolene Nz
07-01-2023 20:52:28.538327,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:29.434026,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:30.292885,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:31.279121,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:32.294542,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:33.205056,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:34.129039,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:35.108375,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:35.994845,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:36.948008,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:37.908229,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:38.901307,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:39.848259,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:40.727791,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:41.624685,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:42.653916,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:43.624351,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:44.623780,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:45.658743,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:46.635773,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:47.536248,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:48.420092,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:49.495900,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:50.526935,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:51.577160,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:52.619284,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:53.637289,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:54.687662,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:55.624940,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:56.509711,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:57.446831,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:58.457053,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:52:59.489970,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 25.166666666666668)","(3.9, 5.4, 4.7)","(7.5, 99999, 99990)"
07-01-2023 20:53:00.551938,"(3.5, 99999, 99990)","(3.1, 3.95, 3.5250000000000004)","(5.0, 99999, 99990)","(18.0, 29.0, 23.5)","(3.9, 5.4, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:01.567470,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 28.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:02.433396,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:03.324539,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:04.410044,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:05.470827,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:06.628359,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:07.640675,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:08.519316,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:09.566603,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:10.618223,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:11.683270,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:12.642849,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:13.517725,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:14.503238,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:15.551636,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:16.670454,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:17.692284,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:18.651284,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:19.488207,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:20.520976,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:21.583819,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:22.589632,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:23.458664,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:24.382369,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:25.341059,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:26.316958,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:27.325720,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:28.296853,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:29.224404,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:30.123005,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:31.063812,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:32.114751,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:33.101186,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:34.075762,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:34.940374,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:35.856606,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:36.936580,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:37.978603,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:39.009133,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:39.982322,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:40.881470,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:41.923475,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:42.928264,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:43.967043,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:45.013052,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:45.927818,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:46.865334,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:47.823051,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:48.855396,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:49.904174,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:50.887878,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:51.890200,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:52.833687,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:53.821361,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:54.876952,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:55.817385,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:56.751309,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:57.712624,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:58.701226,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:53:59.741460,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:54:00.810347,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:54:01.859160,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 4.557142857142857)","(7.5, 99999, 99990)"
07-01-2023 20:54:02.810188,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.3, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:03.822864,"(3.5, 99999, 99990)","(3.1, 3.95, 3.666666666666667)","(5.0, 99999, 99990)","(18.0, 27.0, 23.833333333333332)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:04.790830,"(3.5, 99999, 99990)","(3.1, 3.95, 3.666666666666667)","(5.0, 99999, 99990)","(18.0, 26.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:05.794142,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 25.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:06.903717,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 25.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:07.965789,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 25.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:09.017202,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 25.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:09.926758,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 25.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:10.930964,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 25.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:11.901266,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 25.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:12.973139,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 25.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:14.053333,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 25.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:15.050670,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 25.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:16.076311,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 25.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:17.026442,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 25.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:17.961797,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 25.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:18.975088,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 25.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:20.042005,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 25.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:21.117440,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 25.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:54:22.228144,"(3.5, 99999, 99990)","(3.1, 3.95, 3.7375000000000003)","(5.0, 99999, 99990)","(18.0, 25.0, 22.5)","(3.9, 5.4, 5.050000000000001)","(7.5, 99999, 99990)"
