,Rapid Combustion,Hally Mulwee,Tiny Sparkle,Thanks For That,Bad Boy Smooth,Torpedo Rose,Fun Day Friday,Roy Rip
11-01-2023 09:13:17.653229,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:18.799827,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:20.207401,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:21.452244,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:22.603934,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:23.722053,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:24.800363,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:25.928358,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:27.078200,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:28.345094,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:29.615930,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:30.796934,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:31.954786,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:33.099766,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:34.245125,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:35.563048,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:36.850953,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:38.357224,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:39.672730,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:41.250956,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:42.507636,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:43.672469,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:44.835504,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:46.206236,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:47.582498,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:48.916724,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:50.087720,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:51.236616,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:52.417002,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:53.521678,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:54.735333,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:55.880376,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:57.026361,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:58.279400,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:13:59.407201,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:00.583474,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:01.649867,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:02.686120,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:03.701967,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:04.745289,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:05.862200,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:06.971211,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:08.083041,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:09.147472,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:10.278365,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:11.411154,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:12.519328,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:13.643460,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:14.788603,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:15.913105,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:17.039780,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:18.157183,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:19.179129,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:20.292479,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:21.419883,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:22.566877,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:23.734261,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:24.826075,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:25.936651,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:27.068682,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:28.173805,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:29.272396,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:30.561924,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:31.817147,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:33.096191,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:34.266876,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:35.412545,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:36.528625,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:37.667098,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:38.770657,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:39.835036,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:40.965868,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:42.110524,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:43.250702,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:44.494619,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:45.689544,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:46.852390,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:48.077381,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:49.203217,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:50.298596,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:51.385588,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:52.447853,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:53.591205,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:54.799658,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:55.913391,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:57.245105,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:14:58.440187,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
