,Whistling,Hes Got Swag,Kintsugi,Speedy Riot,Pipeline Icon,Eadie,Bok Choy,Slippery Shark
06-01-2023 14:07:21.492782,"(3.7, 5.7, 4.961111111111111)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.6, 5.263636363636364)","(5.5, 9.6, 6.5285714285714285)","(31.0, 250.0, 70.0)","(11.0, 50.0, 45.833333333333336)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:22.890935,"(3.7, 5.7, 4.961111111111111)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.6, 5.822222222222222)","(5.5, 9.6, 6.5285714285714285)","(31.0, 250.0, 70.0)","(11.0, 50.0, 45.833333333333336)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:24.322247,"(3.7, 5.7, 4.961111111111111)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.6, 5.822222222222222)","(5.5, 9.6, 6.5285714285714285)","(31.0, 250.0, 70.0)","(11.0, 50.0, 45.833333333333336)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:25.694808,"(3.7, 5.7, 4.610526315789474)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.6, 5.764705882352941)","(5.5, 9.6, 6.5285714285714285)","(31.0, 250.0, 70.0)","(11.0, 50.0, 45.833333333333336)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:26.883127,"(3.7, 5.2, 4.610526315789474)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.4, 5.764705882352941)","(5.5, 9.6, 6.5285714285714285)","(31.0, 250.0, 70.0)","(11.0, 50.0, 32.785714285714285)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:28.161849,"(3.7, 5.2, 4.610526315789474)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.4, 5.764705882352941)","(5.5, 9.6, 6.5285714285714285)","(31.0, 250.0, 70.0)","(11.0, 48.0, 32.785714285714285)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:29.584216,"(3.7, 5.2, 4.610526315789474)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.4, 5.822222222222222)","(5.5, 9.6, 6.5285714285714285)","(31.0, 250.0, 70.0)","(11.0, 48.0, 32.785714285714285)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:31.010036,"(3.7, 5.7, 4.961111111111111)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.6, 5.822222222222222)","(5.5, 9.6, 6.5285714285714285)","(31.0, 250.0, 70.0)","(11.0, 48.0, 32.785714285714285)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:32.490075,"(3.7, 5.7, 4.961111111111111)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.6, 5.822222222222222)","(5.5, 9.6, 6.5285714285714285)","(31.0, 250.0, 70.0)","(11.0, 48.0, 32.785714285714285)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:34.089381,"(3.7, 5.7, 4.961111111111111)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.6, 5.822222222222222)","(5.5, 9.6, 6.5285714285714285)","(31.0, 250.0, 70.0)","(11.0, 48.0, 32.785714285714285)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:35.441893,"(3.7, 5.7, 4.961111111111111)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.6, 5.822222222222222)","(5.5, 9.6, 6.5285714285714285)","(31.0, 250.0, 95.71428571428572)","(11.0, 48.0, 32.785714285714285)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:36.711178,"(3.7, 5.7, 4.961111111111111)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.6, 5.822222222222222)","(5.5, 9.6, 6.5285714285714285)","(31.0, 250.0, 95.71428571428572)","(11.0, 48.0, 32.785714285714285)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:37.974074,"(3.7, 5.7, 4.961111111111111)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.6, 5.822222222222222)","(5.5, 9.6, 6.5285714285714285)","(31.0, 250.0, 95.71428571428572)","(11.0, 48.0, 39.375)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:39.273279,"(3.7, 5.7, 4.961111111111111)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.6, 5.822222222222222)","(5.5, 9.6, 6.5285714285714285)","(31.0, 250.0, 95.71428571428572)","(11.0, 48.0, 39.5)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:40.662163,"(3.7, 5.7, 4.961111111111111)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.6, 5.822222222222222)","(5.5, 9.6, 6.5285714285714285)","(31.0, 250.0, 95.71428571428572)","(11.0, 48.0, 43.214285714285715)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:41.993602,"(3.7, 5.7, 4.961111111111111)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.6, 5.822222222222222)","(5.5, 9.6, 6.5285714285714285)","(31.0, 250.0, 95.71428571428572)","(11.0, 48.0, 43.214285714285715)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:43.261493,"(3.7, 5.7, 4.961111111111111)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.6, 5.822222222222222)","(5.5, 9.6, 6.5285714285714285)","(31.0, 250.0, 95.71428571428572)","(11.0, 48.0, 43.214285714285715)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:44.551861,"(3.7, 5.7, 4.961111111111111)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.6, 5.822222222222222)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 95.71428571428572)","(11.0, 48.0, 43.214285714285715)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:07:45.866814,"(3.7, 5.7, 4.961111111111111)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 10.69047619047619)","(4.4, 6.6, 5.822222222222222)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 73.27272727272728)","(11.0, 48.0, 31.4)","(8.0, 13.5, 8.466666666666667)"
06-01-2023 14:07:47.143019,"(3.7, 5.7, 4.836666666666667)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 10.69047619047619)","(4.4, 6.6, 5.92)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 73.27272727272728)","(11.0, 42.0, 31.4)","(8.0, 9.8, 8.466666666666667)"
06-01-2023 14:07:48.451138,"(3.7, 5.6, 5.016666666666667)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 10.69047619047619)","(4.4, 6.4, 5.92)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 73.27272727272728)","(11.0, 42.0, 31.4)","(8.0, 9.8, 8.2)"
06-01-2023 14:07:49.831524,"(3.7, 5.6, 4.75)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 10.69047619047619)","(4.4, 6.4, 5.92)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 73.27272727272728)","(11.0, 42.0, 31.4)","(8.0, 9.8, 8.2)"
06-01-2023 14:07:51.210179,"(3.7, 5.6, 4.75)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 10.69047619047619)","(4.4, 6.4, 5.92)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 73.27272727272728)","(11.0, 42.0, 31.4)","(8.0, 9.8, 8.2)"
06-01-2023 14:07:52.750883,"(3.7, 5.6, 4.75)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 10.69047619047619)","(4.4, 6.4, 5.92)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 73.27272727272728)","(11.0, 42.0, 31.4)","(8.0, 9.8, 8.2)"
06-01-2023 14:07:54.013411,"(3.7, 5.6, 4.75)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.4, 5.92)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 73.27272727272728)","(11.0, 42.0, 31.4)","(8.0, 9.8, 11.127777777777778)"
06-01-2023 14:07:55.240657,"(3.7, 5.6, 4.75)","(4.0, 6.6, 4.5600000000000005)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 73.27272727272728)","(11.0, 42.0, 31.4)","(8.0, 13.5, 11.127777777777778)"
06-01-2023 14:07:56.571535,"(3.7, 5.6, 4.75)","(4.0, 6.6, 4.5600000000000005)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 73.27272727272728)","(11.0, 42.0, 31.4)","(8.0, 13.5, 9.37)"
06-01-2023 14:07:57.883187,"(3.7, 5.6, 4.75)","(4.0, 6.6, 5.082142857142857)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 59.2)","(11.0, 42.0, 31.4)","(8.0, 13.5, 9.37)"
06-01-2023 14:07:59.251559,"(3.7, 5.6, 4.75)","(4.0, 6.6, 6.046153846153846)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 59.2)","(11.0, 42.0, 31.4)","(8.0, 13.5, 9.37)"
06-01-2023 14:08:00.639568,"(3.7, 5.6, 4.333333333333333)","(4.0, 6.4, 6.211111111111112)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 59.2)","(11.0, 42.0, 33.8)","(8.0, 13.5, 10.55)"
06-01-2023 14:08:01.983445,"(3.7, 5.2, 4.333333333333333)","(4.0, 6.4, 6.211111111111112)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 59.2)","(11.0, 46.0, 33.8)","(8.0, 13.5, 9.872727272727273)"
06-01-2023 14:08:03.185022,"(3.7, 5.2, 4.610526315789474)","(4.0, 6.4, 6.211111111111112)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 59.2)","(11.0, 46.0, 33.8)","(8.0, 13.5, 9.65)"
06-01-2023 14:08:04.546383,"(3.7, 5.2, 4.610526315789474)","(4.0, 6.4, 6.211111111111112)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 59.2)","(11.0, 46.0, 33.8)","(8.0, 13.5, 10.75)"
06-01-2023 14:08:05.827526,"(3.7, 5.2, 4.610526315789474)","(4.0, 6.4, 6.211111111111112)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 59.2)","(11.0, 46.0, 33.8)","(8.0, 13.5, 10.75)"
06-01-2023 14:08:07.110587,"(3.7, 5.2, 4.610526315789474)","(4.0, 6.4, 5.4)","(6.5, 13.5, 11.205555555555556)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.6, 8.17142857142857)","(31.0, 250.0, 106.0)","(11.0, 46.0, 39.333333333333336)","(8.0, 13.5, 10.75)"
06-01-2023 14:08:08.455601,"(3.7, 5.2, 4.610526315789474)","(4.0, 6.4, 5.15)","(6.5, 13.5, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.6, 9.166666666666668)","(31.0, 250.0, 106.0)","(11.0, 46.0, 31.25)","(8.0, 13.5, 9.884615384615385)"
06-01-2023 14:08:09.794979,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 106.0)","(11.0, 46.0, 31.25)","(8.0, 11.5, 10.35)"
06-01-2023 14:08:11.093060,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 106.0)","(11.0, 46.0, 31.25)","(8.0, 11.0, 11.85)"
06-01-2023 14:08:12.438704,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 106.0)","(11.0, 46.0, 31.25)","(8.0, 13.0, 11.85)"
06-01-2023 14:08:13.833818,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 106.0)","(11.0, 46.0, 31.25)","(8.0, 13.0, 11.85)"
06-01-2023 14:08:15.171262,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 106.0)","(11.0, 46.0, 31.25)","(8.0, 13.0, 11.95)"
06-01-2023 14:08:16.547449,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 106.0)","(11.0, 46.0, 31.25)","(8.0, 13.0, 11.95)"
06-01-2023 14:08:18.167280,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 106.0)","(11.0, 46.0, 31.25)","(8.0, 13.0, 11.95)"
06-01-2023 14:08:19.458223,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 106.0)","(11.0, 46.0, 31.25)","(8.0, 13.0, 11.85)"
06-01-2023 14:08:20.931621,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 106.0)","(11.0, 46.0, 31.25)","(8.0, 13.0, 11.7)"
06-01-2023 14:08:22.192116,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 106.0)","(11.0, 46.0, 31.25)","(8.0, 13.0, 11.8)"
06-01-2023 14:08:23.697423,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 106.0)","(11.0, 46.0, 31.25)","(8.0, 13.0, 11.8)"
06-01-2023 14:08:25.111516,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 106.0)","(11.0, 46.0, 31.25)","(8.0, 13.0, 12.4)"
06-01-2023 14:08:26.593199,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 106.0)","(11.0, 46.0, 31.25)","(8.0, 13.0, 12.4)"
06-01-2023 14:08:27.876235,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 106.0)","(11.0, 46.0, 31.25)","(8.0, 13.0, 12.4)"
06-01-2023 14:08:29.194794,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 106.0)","(11.0, 46.0, 31.25)","(8.0, 13.0, 12.4)"
06-01-2023 14:08:30.463258,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 64.6)","(11.0, 46.0, 28.3)","(8.0, 13.0, 12.4)"
06-01-2023 14:08:31.829943,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 64.6)","(11.0, 46.0, 31.25)","(8.0, 13.0, 12.4)"
06-01-2023 14:08:33.202287,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 64.6)","(11.0, 46.0, 31.25)","(8.0, 13.0, 12.4)"
06-01-2023 14:08:34.593979,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 64.6)","(11.0, 46.0, 39.55555555555556)","(8.0, 13.0, 12.4)"
06-01-2023 14:08:36.007212,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 64.6)","(11.0, 46.0, 39.55555555555556)","(8.0, 13.0, 12.4)"
06-01-2023 14:08:37.395313,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 64.6)","(11.0, 46.0, 39.55555555555556)","(8.0, 13.0, 12.4)"
06-01-2023 14:08:38.771308,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 64.6)","(11.0, 46.0, 39.55555555555556)","(8.0, 13.0, 12.4)"
06-01-2023 14:08:40.198107,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 64.6)","(11.0, 46.0, 39.55555555555556)","(8.0, 13.0, 12.4)"
06-01-2023 14:08:41.516010,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 64.6)","(11.0, 46.0, 39.55555555555556)","(8.0, 13.0, 12.4)"
06-01-2023 14:08:42.831850,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 64.6)","(11.0, 46.0, 39.55555555555556)","(8.0, 13.0, 12.4)"
06-01-2023 14:08:44.108599,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 9.166666666666668)","(31.0, 250.0, 64.6)","(11.0, 46.0, 39.55555555555556)","(8.0, 13.0, 12.4)"
06-01-2023 14:08:45.484194,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 64.6)","(11.0, 46.0, 39.55555555555556)","(8.0, 13.0, 12.4)"
06-01-2023 14:08:46.809706,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 64.6)","(11.0, 46.0, 39.55555555555556)","(8.0, 13.0, 12.4)"
06-01-2023 14:08:48.347403,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 64.6)","(11.0, 46.0, 39.55555555555556)","(8.0, 13.0, 12.666666666666666)"
06-01-2023 14:08:49.724385,"(3.7, 5.1, 5.1000000000000005)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 64.6)","(11.0, 46.0, 40.2)","(8.0, 13.0, 12.05)"
06-01-2023 14:08:51.099596,"(3.7, 5.4, 5.1000000000000005)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 64.6)","(11.0, 46.0, 40.2)","(8.0, 13.0, 12.05)"
06-01-2023 14:08:52.600110,"(3.7, 5.4, 5.1000000000000005)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 64.6)","(11.0, 46.0, 40.2)","(8.0, 12.0, 10.6)"
06-01-2023 14:08:53.971062,"(3.7, 5.4, 5.1000000000000005)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 64.6)","(11.0, 46.0, 40.2)","(8.0, 12.0, 10.6)"
06-01-2023 14:08:55.346272,"(3.7, 5.4, 4.4)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 64.6)","(11.0, 46.0, 40.2)","(8.0, 12.0, 12.05)"
06-01-2023 14:08:56.607576,"(3.7, 5.2, 4.610526315789474)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 64.6)","(11.0, 46.0, 40.2)","(8.0, 13.0, 12.05)"
06-01-2023 14:08:57.975812,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 64.6)","(11.0, 46.0, 40.2)","(8.0, 13.0, 12.05)"
06-01-2023 14:08:59.634478,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 64.6)","(11.0, 46.0, 40.2)","(8.0, 13.0, 12.05)"
06-01-2023 14:09:01.153849,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 64.6)","(11.0, 46.0, 39.0)","(8.0, 13.0, 12.05)"
06-01-2023 14:09:02.673049,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 64.6)","(11.0, 46.0, 39.0)","(8.0, 13.0, 12.05)"
06-01-2023 14:09:04.194522,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 64.6)","(11.0, 46.0, 39.0)","(8.0, 13.0, 12.05)"
06-01-2023 14:09:05.913114,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 64.6)","(11.0, 46.0, 30.857142857142858)","(8.0, 13.0, 12.05)"
06-01-2023 14:09:07.609349,"(3.7, 5.1, 5.2666666666666675)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 64.6)","(11.0, 48.0, 30.857142857142858)","(8.0, 13.0, 12.05)"
06-01-2023 14:09:09.049565,"(3.7, 5.4, 5.2666666666666675)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 64.6)","(11.0, 48.0, 30.857142857142858)","(8.0, 13.0, 12.05)"
06-01-2023 14:09:10.286314,"(3.7, 5.6, 4.79)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 68.2)","(11.0, 48.0, 30.857142857142858)","(8.0, 13.0, 12.05)"
06-01-2023 14:09:11.679474,"(3.7, 5.6, 4.79)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 68.2)","(11.0, 48.0, 30.857142857142858)","(8.0, 13.0, 12.05)"
06-01-2023 14:09:13.038584,"(3.7, 5.6, 5.449999999999999)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 68.2)","(11.0, 48.0, 30.857142857142858)","(8.0, 13.0, 12.05)"
06-01-2023 14:09:14.380237,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 68.2)","(11.0, 48.0, 30.857142857142858)","(8.0, 13.0, 12.05)"
06-01-2023 14:09:15.645528,"(3.7, 5.1, 4.991666666666666)","(4.0, 6.4, 5.15)","(6.5, 13.0, 12.55)","(4.4, 6.4, 5.428571428571429)","(5.5, 9.4, 7.939130434782609)","(31.0, 250.0, 68.2)","(11.0, 48.0, 30.857142857142858)","(8.0, 13.0, 9.963636363636363)"
