,Smokin Rico,Madalia Tipper,Dr Chieftain,Play The Victim,Work Boot,Nannas Blue Boy
10-01-2023 17:37:58.124067,"(2.3, 3.4, 3.283333333333333)","(15.0, 42.0, 29.333333333333332)","(8.0, 10.0, 9.058823529411764)","(5.0, 6.0, 5.555555555555555)","(2.5, 3.15, 3.1166666666666667)","(15.0, 32.0, 21.875)"
10-01-2023 17:37:59.250083,"(2.3, 3.4, 3.3230769230769233)","(15.0, 42.0, 29.333333333333332)","(8.0, 10.0, 9.058823529411764)","(5.0, 6.0, 5.555555555555555)","(2.5, 3.15, 3.1166666666666667)","(15.0, 32.0, 21.875)"
10-01-2023 17:38:00.274473,"(2.3, 3.35, 3.3333333333333335)","(15.0, 42.0, 29.333333333333332)","(8.0, 10.0, 9.058823529411764)","(5.0, 6.0, 5.555555555555555)","(2.5, 3.15, 3.1166666666666667)","(15.0, 32.0, 21.875)"
10-01-2023 17:38:01.560482,"(2.3, 3.35, 3.309090909090909)","(15.0, 42.0, 32.5)","(8.0, 10.0, 9.058823529411764)","(5.0, 6.0, 5.555555555555555)","(2.5, 3.15, 3.1166666666666667)","(15.0, 32.0, 21.875)"
10-01-2023 17:38:02.527229,"(2.3, 3.35, 3.309090909090909)","(15.0, 42.0, 32.5)","(8.0, 10.0, 9.058823529411764)","(5.0, 6.0, 5.555555555555555)","(2.5, 3.15, 3.1166666666666667)","(15.0, 32.0, 21.875)"
10-01-2023 17:38:03.675405,"(2.3, 3.5, 3.36)","(15.0, 42.0, 32.5)","(8.0, 10.0, 9.058823529411764)","(5.0, 6.0, 5.555555555555555)","(2.5, 3.15, 3.1166666666666667)","(15.0, 32.0, 21.875)"
10-01-2023 17:38:04.927184,"(2.3, 3.45, 3.3875)","(15.0, 42.0, 32.5)","(8.0, 10.0, 9.058823529411764)","(5.0, 6.0, 5.555555555555555)","(2.5, 3.15, 3.1166666666666667)","(15.0, 32.0, 21.375)"
10-01-2023 17:38:06.147482,"(2.3, 3.45, 3.29375)","(15.0, 42.0, 32.5)","(8.0, 10.0, 9.058823529411764)","(5.0, 6.0, 5.555555555555555)","(2.5, 3.15, 3.1166666666666667)","(15.0, 30.0, 21.083333333333332)"
10-01-2023 17:38:07.394779,"(2.3, 3.45, 3.29375)","(15.0, 42.0, 32.5)","(8.0, 10.0, 9.1)","(5.0, 6.0, 5.75)","(2.5, 3.15, 3.1166666666666667)","(15.0, 34.0, 21.083333333333332)"
10-01-2023 17:38:08.583977,"(2.3, 3.45, 3.227777777777778)","(15.0, 42.0, 32.5)","(8.0, 10.0, 8.989473684210527)","(5.0, 6.0, 5.928571428571429)","(2.5, 3.15, 3.1166666666666667)","(15.0, 34.0, 21.083333333333332)"
10-01-2023 17:38:09.769284,"(2.3, 3.45, 3.2928571428571427)","(15.0, 42.0, 32.5)","(8.0, 10.0, 9.085714285714285)","(5.0, 6.0, 5.6722222222222225)","(2.5, 3.15, 3.1166666666666667)","(15.0, 34.0, 22.57142857142857)"
10-01-2023 17:38:10.970936,"(2.3, 3.4, 3.377272727272727)","(15.0, 42.0, 32.5)","(8.0, 10.0, 9.085714285714285)","(5.0, 5.7, 5.4781818181818185)","(2.5, 3.15, 3.1166666666666667)","(15.0, 34.0, 26.0)"
10-01-2023 17:38:12.068892,"(2.3, 3.4, 3.2970588235294116)","(15.0, 42.0, 38.2)","(8.0, 10.0, 9.2)","(5.0, 5.5, 5.777358490566037)","(2.5, 3.15, 3.1166666666666667)","(15.0, 30.0, 22.8)"
10-01-2023 17:38:13.146886,"(2.3, 3.4, 3.2970588235294116)","(15.0, 42.0, 39.888888888888886)","(8.0, 10.0, 9.4)","(5.0, 5.8, 5.777358490566037)","(2.5, 3.15, 3.1)","(15.0, 30.0, 21.0)"
10-01-2023 17:38:14.179339,"(2.3, 3.4, 3.2970588235294116)","(15.0, 42.0, 39.888888888888886)","(8.0, 10.0, 9.051851851851852)","(5.0, 5.8, 5.7368421052631575)","(2.5, 3.2, 3.1166666666666667)","(15.0, 30.0, 22.8)"
10-01-2023 17:38:15.296937,"(2.3, 3.4, 3.2653846153846153)","(15.0, 42.0, 40.099999999999994)","(8.0, 10.0, 9.051851851851852)","(5.0, 5.8, 5.766666666666667)","(2.5, 3.15, 3.1166666666666667)","(15.0, 30.0, 22.8)"
10-01-2023 17:38:16.495169,"(2.3, 3.4, 3.2928571428571427)","(15.0, 42.0, 40.099999999999994)","(8.0, 10.0, 9.051851851851852)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.15, 3.1166666666666667)","(15.0, 30.0, 20.8)"
10-01-2023 17:38:17.621293,"(2.3, 3.4, 3.2928571428571427)","(15.0, 42.0, 36.0)","(8.0, 10.0, 9.085714285714285)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.15, 3.15)","(15.0, 30.0, 20.8)"
10-01-2023 17:38:18.656332,"(2.3, 3.4, 3.2928571428571427)","(15.0, 42.0, 36.0)","(8.0, 10.0, 9.085714285714285)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.15)","(15.0, 30.0, 21.125)"
10-01-2023 17:38:19.739270,"(2.3, 3.4, 3.2928571428571427)","(15.0, 42.0, 36.0)","(8.0, 10.0, 9.085714285714285)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.15)","(15.0, 29.0, 20.875)"
10-01-2023 17:38:20.834247,"(2.3, 3.4, 3.2875)","(15.0, 42.0, 36.0)","(8.0, 10.0, 9.085714285714285)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.15)","(15.0, 28.0, 23.25)"
10-01-2023 17:38:21.986716,"(2.3, 3.4, 3.261111111111111)","(15.0, 42.0, 36.0)","(8.0, 10.0, 9.24)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.17)","(15.0, 28.0, 23.25)"
10-01-2023 17:38:23.121823,"(2.3, 3.4, 3.261111111111111)","(15.0, 42.0, 36.0)","(8.0, 9.8, 9.24)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.17)","(15.0, 28.0, 23.25)"
10-01-2023 17:38:24.390695,"(2.3, 3.4, 3.261111111111111)","(15.0, 42.0, 36.0)","(8.0, 9.8, 9.24)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.17)","(15.0, 28.0, 23.0)"
10-01-2023 17:38:25.626518,"(2.3, 3.4, 3.261111111111111)","(15.0, 42.0, 36.0)","(8.0, 9.8, 9.24)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.17)","(15.0, 32.0, 21.083333333333332)"
10-01-2023 17:38:26.915919,"(2.3, 3.4, 3.3249999999999997)","(15.0, 42.0, 36.0)","(8.0, 9.8, 8.75)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.17)","(15.0, 34.0, 21.083333333333332)"
10-01-2023 17:38:27.994283,"(2.3, 3.4, 3.3249999999999997)","(15.0, 42.0, 36.0)","(8.0, 9.8, 8.75)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 21.083333333333332)"
10-01-2023 17:38:29.021421,"(2.3, 3.4, 3.3249999999999997)","(15.0, 42.0, 36.0)","(8.0, 9.8, 8.925)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 21.083333333333332)"
10-01-2023 17:38:30.174915,"(2.3, 3.4, 3.2928571428571427)","(15.0, 42.0, 36.0)","(8.0, 9.8, 9.355555555555556)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.05)"
10-01-2023 17:38:31.282211,"(2.3, 3.4, 3.3035714285714284)","(15.0, 42.0, 36.0)","(8.0, 9.8, 9.355555555555556)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.22222222222222)"
10-01-2023 17:38:32.415530,"(2.3, 3.4, 3.261111111111111)","(15.0, 42.0, 36.0)","(8.0, 9.8, 9.216666666666667)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.22222222222222)"
10-01-2023 17:38:33.547785,"(2.3, 3.4, 3.261111111111111)","(15.0, 42.0, 36.0)","(8.0, 9.8, 9.100000000000001)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 19.90909090909091)"
10-01-2023 17:38:34.658175,"(2.3, 3.35, 3.1375)","(15.0, 42.0, 36.0)","(8.0, 9.8, 9.100000000000001)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 19.90909090909091)"
10-01-2023 17:38:35.765002,"(2.3, 3.3, 3.125)","(15.0, 42.0, 36.0)","(8.0, 9.8, 9.100000000000001)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 19.90909090909091)"
10-01-2023 17:38:36.762917,"(2.3, 3.3, 3.265625)","(15.0, 42.0, 36.0)","(8.0, 9.8, 9.177777777777777)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 19.90909090909091)"
10-01-2023 17:38:37.853403,"(2.3, 3.3, 3.1545454545454548)","(15.0, 42.0, 36.0)","(8.0, 9.8, 8.75)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 19.90909090909091)"
10-01-2023 17:38:38.949680,"(2.3, 3.3, 3.1545454545454548)","(15.0, 42.0, 36.0)","(8.0, 9.8, 8.8)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 19.90909090909091)"
10-01-2023 17:38:40.087457,"(2.3, 3.3, 3.1545454545454548)","(15.0, 42.0, 36.0)","(8.0, 9.8, 8.8)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 19.90909090909091)"
10-01-2023 17:38:41.229347,"(2.3, 3.3, 3.1545454545454548)","(15.0, 42.0, 36.0)","(8.0, 9.8, 9.133333333333335)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 19.90909090909091)"
10-01-2023 17:38:42.266699,"(2.3, 3.3, 3.189473684210526)","(15.0, 42.0, 36.0)","(8.0, 9.8, 9.133333333333335)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 19.90909090909091)"
10-01-2023 17:38:43.302027,"(2.3, 3.3, 3.189473684210526)","(15.0, 42.0, 36.0)","(8.0, 9.8, 9.133333333333333)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 19.454545454545453)"
10-01-2023 17:38:44.415282,"(2.3, 3.3, 3.135294117647059)","(15.0, 42.0, 36.0)","(8.0, 9.8, 8.942857142857143)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.22222222222222)"
10-01-2023 17:38:45.665865,"(2.3, 3.3, 3.135294117647059)","(15.0, 44.0, 34.90909090909091)","(8.0, 9.8, 8.942857142857143)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.22222222222222)"
10-01-2023 17:38:46.928583,"(2.3, 3.3, 3.2263157894736842)","(15.0, 44.0, 26.857142857142858)","(8.0, 9.8, 9.085714285714287)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.05)"
10-01-2023 17:38:47.969303,"(2.3, 3.3, 3.2263157894736842)","(15.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.085714285714287)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.4375)"
10-01-2023 17:38:49.095866,"(2.3, 3.3, 3.2263157894736842)","(15.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.094117647058825)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.4375)"
10-01-2023 17:38:50.257238,"(2.3, 3.3, 3.2227272727272727)","(15.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.094117647058825)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.4375)"
10-01-2023 17:38:51.724716,"(2.3, 3.3, 3.183333333333333)","(15.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.094117647058825)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.4375)"
10-01-2023 17:38:52.928391,"(2.3, 3.3, 3.183333333333333)","(15.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.184615384615386)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.4375)"
10-01-2023 17:38:54.184143,"(2.3, 3.25, 3.220833333333333)","(15.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.184615384615386)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.4375)"
10-01-2023 17:38:55.442062,"(2.3, 3.25, 3.2150000000000003)","(16.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.254545454545456)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.4375)"
10-01-2023 17:38:56.675625,"(2.3, 3.3, 3.22)","(16.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.133333333333335)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.4375)"
10-01-2023 17:38:58.007996,"(2.3, 3.3, 3.207692307692308)","(16.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.133333333333335)","(5.0, 5.8, 5.766037735849056)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.05)"
10-01-2023 17:38:59.114257,"(2.3, 3.3, 3.207692307692308)","(16.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.254545454545456)","(5.0, 5.8, 5.55)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.05)"
10-01-2023 17:39:00.267266,"(2.3, 3.3, 3.146153846153846)","(16.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.254545454545456)","(5.0, 5.8, 5.55)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.05)"
10-01-2023 17:39:01.405417,"(2.3, 3.3, 3.146153846153846)","(16.0, 44.0, 27.714285714285715)","(8.0, 9.8, 8.633333333333333)","(5.0, 5.8, 5.55)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.22222222222222)"
10-01-2023 17:39:02.532335,"(2.3, 3.3, 3.146153846153846)","(16.0, 44.0, 34.90909090909091)","(8.0, 9.8, 8.925)","(5.0, 5.8, 5.55)","(2.5, 3.2, 3.125)","(15.0, 34.0, 22.375)"
10-01-2023 17:39:03.521989,"(2.3, 3.3, 3.146153846153846)","(16.0, 44.0, 34.90909090909091)","(8.0, 9.8, 8.925)","(5.0, 5.8, 5.55)","(2.5, 3.2, 3.125)","(15.0, 34.0, 22.375)"
10-01-2023 17:39:04.652029,"(2.3, 3.3, 3.16)","(16.0, 44.0, 34.90909090909091)","(8.0, 9.8, 8.966666666666667)","(5.0, 5.8, 5.55)","(2.5, 3.2, 3.125)","(15.0, 34.0, 22.375)"
10-01-2023 17:39:05.844674,"(2.3, 3.3, 3.2066666666666666)","(16.0, 44.0, 34.90909090909091)","(8.0, 9.8, 8.966666666666667)","(5.0, 5.8, 5.55)","(2.5, 3.2, 3.125)","(15.0, 34.0, 22.375)"
10-01-2023 17:39:07.004052,"(2.3, 3.3, 3.1888888888888887)","(16.0, 44.0, 34.90909090909091)","(8.0, 9.8, 8.75)","(5.0, 5.8, 5.55)","(2.5, 3.2, 3.125)","(15.0, 34.0, 22.375)"
10-01-2023 17:39:08.050197,"(2.3, 3.3, 3.1888888888888887)","(16.0, 44.0, 34.90909090909091)","(8.0, 9.8, 8.75)","(5.0, 5.8, 5.55)","(2.5, 3.2, 3.125)","(15.0, 34.0, 22.375)"
10-01-2023 17:39:09.121930,"(2.3, 3.3, 3.1888888888888887)","(16.0, 44.0, 34.90909090909091)","(8.0, 9.8, 8.91578947368421)","(5.0, 5.8, 5.55)","(2.5, 3.2, 3.125)","(15.0, 34.0, 22.375)"
10-01-2023 17:39:10.274862,"(2.3, 3.3, 3.2066666666666666)","(16.0, 44.0, 34.90909090909091)","(8.0, 9.8, 8.91578947368421)","(5.0, 5.8, 5.55)","(2.5, 3.2, 3.125)","(15.0, 34.0, 22.375)"
10-01-2023 17:39:11.365373,"(2.3, 3.3, 3.2066666666666666)","(17.0, 44.0, 34.90909090909091)","(8.0, 9.8, 8.91578947368421)","(5.0, 5.8, 5.55)","(2.5, 3.2, 3.125)","(15.0, 34.0, 22.375)"
10-01-2023 17:39:12.399347,"(2.3, 3.3, 3.2333333333333334)","(17.0, 44.0, 34.90909090909091)","(8.0, 9.8, 8.91578947368421)","(5.0, 5.8, 5.55)","(2.5, 3.2, 3.125)","(15.0, 34.0, 22.375)"
10-01-2023 17:39:13.418938,"(2.3, 3.3, 3.2333333333333334)","(17.0, 44.0, 34.90909090909091)","(8.0, 9.8, 8.91578947368421)","(5.0, 5.8, 5.55)","(2.5, 3.2, 3.125)","(15.0, 34.0, 22.375)"
10-01-2023 17:39:14.513432,"(2.3, 3.3, 3.2416666666666667)","(17.0, 44.0, 34.90909090909091)","(8.0, 9.8, 8.91578947368421)","(5.0, 5.8, 5.55)","(2.5, 3.2, 3.125)","(15.0, 34.0, 22.375)"
10-01-2023 17:39:15.635652,"(2.3, 3.3, 3.2125000000000004)","(17.0, 44.0, 34.90909090909091)","(8.0, 9.8, 8.91578947368421)","(5.0, 5.8, 5.721052631578948)","(2.5, 3.2, 3.125)","(15.0, 34.0, 22.375)"
10-01-2023 17:39:16.648795,"(2.3, 3.3, 3.146153846153846)","(17.0, 44.0, 34.90909090909091)","(8.0, 9.8, 9.0)","(5.0, 5.8, 6.0200000000000005)","(2.5, 3.2, 3.125)","(15.0, 34.0, 21.6)"
10-01-2023 17:39:17.646847,"(2.3, 3.2, 3.0875)","(17.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.210526315789474)","(5.0, 6.2, 6.130769230769231)","(2.5, 3.2, 3.125)","(15.0, 34.0, 21.6)"
10-01-2023 17:39:18.640714,"(2.3, 3.2, 3.10625)","(17.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.584615384615386)","(5.0, 6.0, 5.975)","(2.5, 3.2, 3.125)","(15.0, 34.0, 21.6)"
10-01-2023 17:39:19.665645,"(2.3, 3.2, 3.1166666666666667)","(17.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.63529411764706)","(5.0, 6.0, 5.975)","(2.5, 3.2, 3.125)","(15.0, 34.0, 21.6)"
10-01-2023 17:39:20.787849,"(2.3, 3.2, 3.1166666666666667)","(17.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.0)","(5.0, 6.0, 5.875)","(2.5, 3.2, 3.125)","(15.0, 34.0, 21.6)"
10-01-2023 17:39:21.772075,"(2.3, 3.2, 3.1166666666666667)","(17.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.133333333333335)","(5.0, 6.0, 5.875)","(2.5, 3.2, 3.125)","(15.0, 34.0, 21.6)"
10-01-2023 17:39:22.763682,"(2.3, 3.2, 3.157142857142857)","(17.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.383333333333335)","(5.0, 6.2, 5.685714285714285)","(2.5, 3.2, 3.125)","(15.0, 34.0, 21.6)"
10-01-2023 17:39:23.857868,"(2.3, 3.2, 3.157142857142857)","(17.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.675)","(5.0, 6.2, 5.685714285714285)","(2.5, 3.2, 3.125)","(15.0, 34.0, 21.6)"
10-01-2023 17:39:24.975637,"(2.3, 3.2, 3.157142857142857)","(17.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.675)","(5.0, 6.2, 5.65)","(2.5, 3.2, 3.125)","(15.0, 34.0, 21.6)"
10-01-2023 17:39:26.065524,"(2.3, 3.2, 3.157142857142857)","(17.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.675)","(5.0, 6.0, 5.65)","(2.5, 3.2, 3.125)","(15.0, 34.0, 21.6)"
10-01-2023 17:39:26.967910,"(2.3, 3.2, 3.157142857142857)","(17.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.675)","(5.0, 6.0, 5.65)","(2.5, 3.2, 3.125)","(15.0, 34.0, 20.714285714285715)"
10-01-2023 17:39:27.880422,"(2.3, 3.2, 3.157142857142857)","(17.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.675)","(5.0, 6.0, 5.65)","(2.5, 3.2, 3.125)","(15.0, 34.0, 25.25)"
10-01-2023 17:39:28.890777,"(2.3, 3.3, 3.15)","(17.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.675)","(5.0, 6.0, 5.4750000000000005)","(2.5, 3.2, 3.125)","(15.0, 32.0, 25.25)"
10-01-2023 17:39:29.898427,"(2.3, 3.3, 3.1666666666666665)","(17.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.675)","(5.0, 6.0, 5.4750000000000005)","(2.6, 3.2, 3.125)","(15.0, 32.0, 25.25)"
10-01-2023 17:39:30.900530,"(2.3, 3.3, 3.1555555555555554)","(17.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.675)","(5.0, 6.0, 5.752941176470588)","(2.6, 3.2, 3.181818181818182)","(15.0, 32.0, 25.25)"
10-01-2023 17:39:31.830767,"(2.3, 3.3, 3.1555555555555554)","(17.0, 44.0, 27.714285714285715)","(8.0, 9.8, 9.675)","(5.0, 6.0, 5.752941176470588)","(2.6, 3.2, 3.181818181818182)","(15.0, 32.0, 25.25)"
10-01-2023 17:39:32.778762,"(2.3, 3.3, 3.1555555555555554)","(17.0, 44.0, 34.90909090909091)","(8.0, 9.8, 9.633333333333335)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.181818181818182)","(15.0, 32.0, 25.25)"
10-01-2023 17:39:33.780684,"(2.3, 3.3, 3.1555555555555554)","(17.0, 44.0, 34.90909090909091)","(8.0, 9.8, 9.633333333333335)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.181818181818182)","(15.0, 32.0, 25.25)"
10-01-2023 17:39:34.797463,"(2.3, 3.3, 3.1555555555555554)","(17.0, 44.0, 34.90909090909091)","(8.0, 9.8, 9.633333333333335)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.181818181818182)","(15.0, 32.0, 25.25)"
10-01-2023 17:39:35.743379,"(2.3, 3.3, 3.1555555555555554)","(18.0, 44.0, 34.90909090909091)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.181818181818182)","(15.0, 32.0, 25.25)"
10-01-2023 17:39:36.648245,"(2.3, 3.3, 3.1333333333333333)","(18.0, 44.0, 34.90909090909091)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.181818181818182)","(15.0, 32.0, 25.25)"
10-01-2023 17:39:37.569451,"(2.3, 3.3, 3.145238095238095)","(18.0, 44.0, 34.90909090909091)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.181818181818182)","(15.0, 32.0, 25.25)"
10-01-2023 17:39:38.681242,"(2.3, 3.3, 3.1194444444444445)","(18.0, 44.0, 34.90909090909091)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.181818181818182)","(15.0, 32.0, 25.25)"
10-01-2023 17:39:39.649546,"(2.3, 3.3, 3.1194444444444445)","(18.0, 44.0, 34.90909090909091)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.181818181818182)","(15.0, 32.0, 25.25)"
10-01-2023 17:39:40.591571,"(2.3, 3.3, 3.1194444444444445)","(18.0, 44.0, 34.90909090909091)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.181818181818182)","(15.0, 34.0, 21.083333333333332)"
10-01-2023 17:39:41.491315,"(2.3, 3.3, 3.1333333333333333)","(18.0, 44.0, 34.90909090909091)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.181818181818182)","(15.0, 34.0, 21.083333333333332)"
10-01-2023 17:39:42.455688,"(2.3, 3.3, 3.1333333333333333)","(18.0, 44.0, 34.90909090909091)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.1500000000000004)","(15.0, 34.0, 21.083333333333332)"
10-01-2023 17:39:43.428269,"(2.3, 3.3, 3.123529411764706)","(18.0, 44.0, 34.90909090909091)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.1500000000000004)","(15.0, 34.0, 21.083333333333332)"
10-01-2023 17:39:44.436120,"(2.3, 3.3, 3.1846153846153844)","(18.0, 44.0, 34.90909090909091)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.1500000000000004)","(15.0, 34.0, 21.083333333333332)"
10-01-2023 17:39:45.336148,"(2.3, 3.3, 3.1846153846153844)","(18.0, 44.0, 34.90909090909091)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.1500000000000004)","(15.0, 34.0, 21.083333333333332)"
10-01-2023 17:39:46.259495,"(2.3, 3.3, 3.1846153846153844)","(18.0, 44.0, 34.90909090909091)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.1500000000000004)","(15.0, 34.0, 20.714285714285715)"
10-01-2023 17:39:47.295296,"(2.3, 3.3, 3.1636363636363636)","(18.0, 44.0, 27.714285714285715)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.1500000000000004)","(15.0, 34.0, 20.714285714285715)"
10-01-2023 17:39:48.279353,"(2.3, 3.3, 3.1636363636363636)","(18.0, 44.0, 27.714285714285715)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.1500000000000004)","(15.0, 34.0, 20.714285714285715)"
10-01-2023 17:39:49.235951,"(2.3, 3.3, 3.1714285714285713)","(18.0, 44.0, 27.714285714285715)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.1500000000000004)","(15.0, 34.0, 20.714285714285715)"
10-01-2023 17:39:50.212098,"(2.3, 3.3, 3.165)","(18.0, 44.0, 27.714285714285715)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.1500000000000004)","(15.0, 34.0, 20.714285714285715)"
10-01-2023 17:39:51.189700,"(2.3, 3.3, 3.1714285714285713)","(18.0, 44.0, 27.714285714285715)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.1500000000000004)","(15.0, 34.0, 20.714285714285715)"
10-01-2023 17:39:52.175159,"(2.3, 3.3, 3.1714285714285713)","(18.0, 44.0, 27.714285714285715)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.1500000000000004)","(15.0, 34.0, 20.714285714285715)"
10-01-2023 17:39:53.164122,"(2.3, 3.3, 3.1714285714285713)","(18.0, 44.0, 27.714285714285715)","(8.0, 10.0, 9.261538461538462)","(5.0, 6.0, 5.65)","(2.6, 3.2, 3.1500000000000004)","(15.0, 34.0, 20.714285714285715)"
