,Mr Wallace,All Inn Maggie,Flatty Hunter,Crackerjack Pa,Notorious Billy,Maximum Ang,Aston Daisy,Saint Prue
07-01-2023 19:25:09.839515,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.59375)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:10.916975,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.59375)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:11.988247,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.59375)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:13.039593,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.59375)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:14.036602,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.59375)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:15.096822,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.59375)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:16.184573,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.59375)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:17.302194,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.59375)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:18.408985,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.59375)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:19.550381,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.59375)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:20.738994,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 3.763157894736842)","(10.0, 20.0, 10.5)","(91.0, 590.0, 462.5)"
07-01-2023 19:25:21.887833,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 3.763157894736842)","(10.0, 20.0, 10.5)","(91.0, 590.0, 462.5)"
07-01-2023 19:25:22.995860,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 3.763157894736842)","(10.0, 20.0, 10.5)","(91.0, 590.0, 462.5)"
07-01-2023 19:25:24.104201,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 3.763157894736842)","(10.0, 20.0, 10.5)","(91.0, 590.0, 462.5)"
07-01-2023 19:25:25.157166,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 3.763157894736842)","(10.0, 20.0, 10.5)","(91.0, 590.0, 462.5)"
07-01-2023 19:25:26.285145,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 3.763157894736842)","(10.0, 20.0, 10.5)","(91.0, 590.0, 462.5)"
07-01-2023 19:25:27.542769,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 3.763157894736842)","(10.0, 20.0, 10.5)","(91.0, 590.0, 462.5)"
07-01-2023 19:25:28.614072,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 3.763157894736842)","(10.0, 20.0, 10.5)","(91.0, 590.0, 462.5)"
07-01-2023 19:25:29.718199,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 3.763157894736842)","(10.0, 20.0, 10.5)","(91.0, 590.0, 462.5)"
07-01-2023 19:25:30.805011,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 3.763157894736842)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:31.814054,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 3.0875)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:32.881227,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 3.1)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:33.894300,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 3.1)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:35.012009,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 3.1)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:36.096076,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.6875)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:37.154398,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.6875)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:38.157440,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.6875)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:39.251139,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.6875)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:40.455218,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.6875)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:41.607391,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.6875)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:42.768831,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.6875)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:43.850887,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.6875)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:44.981822,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 34.0, 29.8)","(3.0, 4.6, 3.9951999999999996)","(2.5, 4.0, 2.6875)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:46.050588,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.6, 4.123809523809523)","(2.5, 4.0, 2.6875)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:47.199999,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 3.6597014925373132)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:48.258233,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:49.374863,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:50.574444,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:51.741277,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:52.874819,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:53.910815,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:55.034936,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:56.179637,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:57.271971,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:58.376324,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:25:59.579519,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:00.756764,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:02.011021,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:03.152595,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:04.504754,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:05.782652,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:07.043360,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 4.123809523809523)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:08.239170,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:09.466146,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 10.5)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:10.678674,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:11.802902,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.63125)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:12.844733,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 3.682352941176471)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:14.008741,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 3.682352941176471)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:15.277683,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 3.682352941176471)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:16.618224,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:17.817550,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:19.054377,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:20.249768,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:21.455219,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:22.573582,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:23.746667,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:24.963207,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:26.185497,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:27.340124,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:28.459709,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:29.669507,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:30.856947,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:32.045445,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:33.163003,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:34.339698,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:35.518952,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:36.611693,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:37.764137,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 32.04545454545455)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:39.051970,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 37.8125)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 29.8)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:40.375651,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 37.8125)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 29.8)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:26:41.733266,"(3.0, 5.5, 4.055128205128205)","(19.0, 70.0, 37.8125)","(81.0, 590.0, 504.16666666666663)","(13.0, 34.0, 21.333333333333336)","(3.0, 4.5, 3.8562962962962963)","(2.5, 4.0, 2.7062500000000003)","(10.0, 20.0, 17.0)","(91.0, 590.0, 504.16666666666663)"
