,Miss Verity,Redemption Day,Kiah Beach,Fulton,Alert,Balts Orson
10-01-2023 20:55:08.345631,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:09.433329,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:10.494310,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:11.435630,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:12.412279,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:13.353500,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:14.419488,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:15.539603,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:16.599603,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:17.616350,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:18.615159,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:19.574416,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:20.540586,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:21.622167,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:22.760598,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:23.792435,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:24.739621,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:25.703058,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:26.653578,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:27.717160,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:28.789175,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:29.859161,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:30.991147,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:31.995060,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:32.968954,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:34.101900,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:35.157777,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:36.173119,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:37.262826,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:38.422650,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:39.394333,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:40.418322,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:41.399962,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:42.411128,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:43.661655,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:44.787634,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:45.789433,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:46.769041,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:47.877601,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:49.014472,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:50.095900,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:51.116917,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:52.262055,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:53.396790,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:54.258947,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:55.377350,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:56.456265,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:57.458246,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:58.511374,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:55:59.516085,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:56:00.623056,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:56:01.766594,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:56:02.935894,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 15.236363636363636)","(26.0, 120.0, 82.6923076923077)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.792)"
10-01-2023 20:56:04.137429,"(10.0, 24.0, 20.4)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 5.792)"
10-01-2023 20:56:05.311800,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 5.792)"
10-01-2023 20:56:06.355556,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 5.792)"
10-01-2023 20:56:07.474131,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 5.792)"
10-01-2023 20:56:08.553136,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 5.792)"
10-01-2023 20:56:09.562201,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 5.792)"
10-01-2023 20:56:10.655903,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.85, 1.7441509433962266)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:11.685237,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.86, 1.4865771812080537)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:12.647450,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.86, 1.4865771812080537)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:13.666378,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.86, 1.4865771812080537)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:14.718371,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.89, 1.49503355704698)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:15.800825,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.89, 1.49503355704698)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:16.890223,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.89, 1.49503355704698)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:18.005038,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.89, 1.49503355704698)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:19.012892,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.89, 1.49503355704698)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:19.968850,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.89, 1.49503355704698)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:21.059243,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.89, 1.49503355704698)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:22.100233,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.89, 1.49503355704698)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:23.141216,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.89, 1.7294545454545456)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:24.171207,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.85, 1.7294545454545456)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:25.187265,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.85, 1.7294545454545456)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 50.18181818181818)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:26.172954,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.85, 1.7294545454545456)","(8.0, 16.0, 14.177777777777777)","(26.0, 120.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:27.252765,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.85, 1.7294545454545456)","(8.0, 16.0, 12.583333333333332)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:28.385917,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.85, 1.7294545454545456)","(8.0, 16.0, 12.583333333333332)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:29.517099,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.85, 1.7294545454545456)","(8.0, 16.0, 12.583333333333332)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:30.553026,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.7, 1.4774545454545456)","(8.0, 16.0, 12.583333333333332)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:31.669828,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.7, 1.4774545454545456)","(8.0, 16.0, 12.583333333333332)","(26.0, 110.0, 47.45454545454545)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:32.686226,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.7, 1.4774545454545456)","(8.0, 16.0, 12.583333333333332)","(26.0, 110.0, 47.45454545454545)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:33.779656,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.7, 1.4774545454545456)","(8.0, 16.0, 12.583333333333332)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:34.926780,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.7, 1.4774545454545456)","(8.0, 16.0, 12.583333333333332)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:36.081599,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.7, 1.4774545454545456)","(8.0, 16.0, 12.583333333333332)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:37.139570,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.7, 1.4774545454545456)","(8.0, 16.0, 14.177777777777777)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:38.223536,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.7, 1.4774545454545456)","(8.0, 16.0, 14.177777777777777)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:39.244399,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.85, 1.7294545454545456)","(8.0, 16.0, 14.177777777777777)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:40.242381,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.69, 1.4736363636363636)","(8.0, 16.0, 14.177777777777777)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:41.292727,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.68, 1.469818181818182)","(8.0, 16.0, 14.177777777777777)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:42.386465,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.85, 1.7294545454545456)","(8.0, 16.0, 14.177777777777777)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:43.385813,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.85, 1.7294545454545456)","(8.0, 16.0, 14.177777777777777)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:44.392365,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.85, 1.7294545454545456)","(8.0, 16.0, 14.177777777777777)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:45.391665,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.63, 1.4507272727272726)","(8.0, 16.0, 14.177777777777777)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:46.312684,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.62, 1.446909090909091)","(8.0, 16.0, 14.177777777777777)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:47.322625,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.62, 1.446909090909091)","(8.0, 16.0, 14.177777777777777)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:48.498664,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.62, 1.4430909090909092)","(8.0, 16.0, 14.177777777777777)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:49.563258,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.61, 1.4430909090909092)","(8.0, 16.0, 14.177777777777777)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:50.621276,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.6, 1.4392727272727273)","(8.0, 16.0, 14.177777777777777)","(26.0, 110.0, 56.25)","(18.0, 95.0, 41.18181818181819)","(4.8, 8.6, 7.266666666666666)"
10-01-2023 20:56:51.791782,"(10.0, 24.0, 16.11111111111111)","(1.3, 1.59, 1.4185714285714286)","(8.0, 16.0, 13.333333333333332)","(26.0, 110.0, 56.875)","(18.0, 95.0, 49.375)","(4.8, 8.6, 5.409090909090909)"
10-01-2023 20:56:53.080368,"(10.0, 24.0, 16.22222222222222)","(1.3, 1.59, 1.4185714285714286)","(8.0, 16.0, 13.333333333333332)","(26.0, 110.0, 56.875)","(18.0, 95.0, 49.375)","(4.8, 8.6, 5.409090909090909)"
10-01-2023 20:56:54.311193,"(10.0, 24.0, 16.22222222222222)","(1.3, 1.59, 1.4185714285714286)","(8.0, 16.0, 13.333333333333332)","(26.0, 110.0, 76.53846153846155)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.409090909090909)"
10-01-2023 20:56:55.481688,"(10.0, 24.0, 16.22222222222222)","(1.3, 1.59, 1.4185714285714286)","(8.0, 16.0, 13.333333333333332)","(26.0, 110.0, 76.53846153846155)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.409090909090909)"
10-01-2023 20:56:56.597258,"(10.0, 24.0, 16.22222222222222)","(1.3, 1.59, 1.4185714285714286)","(8.0, 16.0, 13.333333333333332)","(26.0, 110.0, 76.53846153846155)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.409090909090909)"
10-01-2023 20:56:57.777201,"(10.0, 24.0, 16.22222222222222)","(1.3, 1.59, 1.4185714285714286)","(8.0, 16.0, 13.333333333333332)","(26.0, 110.0, 76.53846153846155)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.409090909090909)"
10-01-2023 20:56:58.889551,"(10.0, 24.0, 16.22222222222222)","(1.3, 1.59, 1.4185714285714286)","(8.0, 16.0, 13.333333333333332)","(26.0, 110.0, 76.53846153846155)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.409090909090909)"
10-01-2023 20:56:59.997412,"(10.0, 24.0, 16.22222222222222)","(1.3, 1.59, 1.4185714285714286)","(8.0, 16.0, 13.333333333333332)","(26.0, 110.0, 76.53846153846155)","(18.0, 95.0, 57.5)","(4.8, 8.6, 5.409090909090909)"
