,Writeaboutchelsea,Manoflisa,Feel The Thrill,Risky Buziness,Man Of Action Nz,Mister Woodport,Isntthatright,Whata Challenge,Handsome Harry Nz,Downtown Lucca
16-12-2022 13:28:28.681883,"(61.0, 190.0, 174.44444444444446)","(71.0, 240.0, 210.0)","(21.0, 44.0, 37.0)","(7.5, 13.0, 10.52)","(18.0, 99999, 99990)","(10.0, 16.5, 12.95)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 23.0)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:30.030466,"(61.0, 190.0, 174.44444444444446)","(71.0, 240.0, 210.0)","(21.0, 44.0, 37.0)","(7.5, 13.0, 10.52)","(18.0, 99999, 99990)","(10.0, 16.5, 12.95)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 23.0)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:31.355563,"(61.0, 190.0, 174.44444444444446)","(71.0, 240.0, 210.0)","(21.0, 44.0, 37.0)","(7.5, 13.0, 10.52)","(18.0, 99999, 99990)","(10.0, 16.5, 12.95)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 23.0)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:32.704957,"(61.0, 190.0, 174.44444444444446)","(71.0, 240.0, 210.0)","(21.0, 44.0, 37.0)","(7.5, 13.0, 10.52)","(18.0, 99999, 99990)","(10.0, 16.5, 12.95)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 23.0)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:34.153384,"(61.0, 190.0, 174.44444444444446)","(71.0, 240.0, 210.0)","(21.0, 44.0, 38.0)","(7.5, 13.0, 10.52)","(18.0, 99999, 99990)","(10.0, 16.5, 12.95)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 23.7)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:35.592392,"(61.0, 190.0, 174.44444444444446)","(71.0, 240.0, 210.0)","(21.0, 44.0, 36.333333333333336)","(7.5, 13.0, 10.52)","(18.0, 99999, 99990)","(10.0, 16.5, 12.95)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 22.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:37.012751,"(61.0, 190.0, 174.44444444444446)","(71.0, 240.0, 210.0)","(21.0, 44.0, 36.333333333333336)","(7.5, 13.0, 10.52)","(18.0, 99999, 99990)","(10.0, 16.5, 12.95)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 22.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:38.494508,"(61.0, 190.0, 174.44444444444446)","(71.0, 240.0, 210.0)","(21.0, 44.0, 36.333333333333336)","(7.5, 13.0, 10.52)","(18.0, 99999, 99990)","(10.0, 16.5, 12.95)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 22.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:39.759268,"(61.0, 190.0, 174.44444444444446)","(71.0, 240.0, 210.0)","(21.0, 44.0, 36.333333333333336)","(7.5, 13.0, 10.52)","(18.0, 99999, 99990)","(10.0, 16.5, 12.95)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 22.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:41.164940,"(61.0, 190.0, 174.44444444444446)","(71.0, 240.0, 210.0)","(21.0, 44.0, 36.333333333333336)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 12.95)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 22.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:42.548616,"(61.0, 190.0, 174.44444444444446)","(71.0, 240.0, 210.0)","(21.0, 44.0, 36.333333333333336)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 12.95)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 22.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:44.028752,"(61.0, 190.0, 174.44444444444446)","(71.0, 240.0, 210.0)","(21.0, 44.0, 36.333333333333336)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 12.95)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 22.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:45.406247,"(61.0, 190.0, 174.44444444444446)","(71.0, 240.0, 210.0)","(21.0, 44.0, 36.333333333333336)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 12.95)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 22.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:46.915206,"(61.0, 190.0, 174.44444444444446)","(71.0, 240.0, 210.0)","(21.0, 44.0, 36.333333333333336)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.05)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 22.166666666666668)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:48.589292,"(61.0, 190.0, 174.44444444444446)","(71.0, 240.0, 210.0)","(21.0, 44.0, 36.333333333333336)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.05)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:49.953325,"(61.0, 190.0, 174.44444444444446)","(71.0, 240.0, 210.0)","(21.0, 44.0, 38.666666666666664)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.05)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:51.333136,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 38.666666666666664)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.05)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:52.679943,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 38.666666666666664)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.05)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:54.102444,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 38.666666666666664)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.05)","(1.8, 2.14, 1.8291428571428572)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:55.529664,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 38.666666666666664)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.05)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:56.927890,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 38.666666666666664)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.05)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:58.368423,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 38.666666666666664)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.05)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:28:59.754547,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 38.666666666666664)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.05)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:29:01.350750,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 38.666666666666664)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.05)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:29:02.937781,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 38.666666666666664)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.05)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:29:04.714410,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 38.666666666666664)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.05)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.0600000000000005)"
16-12-2022 13:29:06.109492,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 14.775)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 7.00909090909091)"
16-12-2022 13:29:07.499755,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 14.775)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.6)"
16-12-2022 13:29:09.036556,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.6)"
16-12-2022 13:29:10.480683,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.6)"
16-12-2022 13:29:12.012178,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.6)"
16-12-2022 13:29:13.605420,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.6)"
16-12-2022 13:29:15.440405,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.6)"
16-12-2022 13:29:16.809632,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.6)"
16-12-2022 13:29:18.107218,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.6)"
16-12-2022 13:29:19.439763,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.3)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.6)"
16-12-2022 13:29:21.060872,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 9.533333333333333)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.9)"
16-12-2022 13:29:23.464884,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.4)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.9)"
16-12-2022 13:29:24.944210,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.4)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.9)"
16-12-2022 13:29:26.701018,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.4)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.9)"
16-12-2022 13:29:28.160339,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.9)"
16-12-2022 13:29:30.017892,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.9)"
16-12-2022 13:29:31.964275,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.9)"
16-12-2022 13:29:33.381123,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.9)"
16-12-2022 13:29:34.951241,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.9)"
16-12-2022 13:29:36.465583,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.9)"
16-12-2022 13:29:37.964622,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.933333333333334)"
16-12-2022 13:29:39.474358,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.933333333333334)"
16-12-2022 13:29:41.020594,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.933333333333334)"
16-12-2022 13:29:42.392462,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.933333333333334)"
16-12-2022 13:29:43.694322,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.966666666666667)"
16-12-2022 13:29:45.001252,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.966666666666667)"
16-12-2022 13:29:46.350248,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.966666666666667)"
16-12-2022 13:29:47.693903,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.966666666666667)"
16-12-2022 13:29:49.074051,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.966666666666667)"
16-12-2022 13:29:50.680195,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.966666666666667)"
16-12-2022 13:29:52.154766,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.966666666666667)"
16-12-2022 13:29:53.585270,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.966666666666667)"
16-12-2022 13:29:54.982373,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.966666666666667)"
16-12-2022 13:29:56.251147,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.966666666666667)"
16-12-2022 13:29:57.595106,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.966666666666667)"
16-12-2022 13:29:59.153553,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.966666666666667)"
16-12-2022 13:30:00.449766,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.966666666666667)"
16-12-2022 13:30:01.613655,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.966666666666667)"
16-12-2022 13:30:02.784985,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.966666666666667)"
16-12-2022 13:30:04.019549,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.966666666666667)"
16-12-2022 13:30:05.416755,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.966666666666667)"
16-12-2022 13:30:06.788998,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.6)"
16-12-2022 13:30:08.174142,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.6)"
16-12-2022 13:30:09.562058,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 5.925)"
16-12-2022 13:30:10.899421,"(61.0, 190.0, 166.66666666666666)","(71.0, 240.0, 210.0)","(21.0, 44.0, 28.666666666666668)","(7.5, 13.0, 10.92)","(18.0, 99999, 99990)","(10.0, 16.5, 13.15)","(1.8, 2.14, 1.8733333333333333)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.728571428571429)"
