,Alicah,So Sudden,Long Shadow,Ruff Shot,Blackpool Ryan,Xylan Bale
07-12-2022 13:24:33.519170,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 44.66666666666667)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:34.515713,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 44.66666666666667)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:35.624897,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 44.66666666666667)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:36.954871,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 44.66666666666667)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:38.146232,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 44.66666666666667)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:39.223604,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:40.212172,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:41.212225,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:42.189830,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:43.306270,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:44.318873,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:45.285221,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:46.181955,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:47.250643,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:48.134547,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:49.257924,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:50.483030,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:51.539131,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:52.634483,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:53.681286,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:54.545850,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:55.567595,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:56.665029,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:57.674648,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:58.627511,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:24:59.639488,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:00.563328,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:01.574014,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:02.507651,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:03.525282,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:04.459120,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:05.374469,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:06.650681,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:07.627688,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:08.589455,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:09.621128,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:10.714703,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:11.670412,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:12.549180,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:13.412954,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:14.355215,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:15.285771,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:16.213557,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:17.209804,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:18.195348,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:19.084145,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:20.000488,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:20.910205,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:21.830476,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:22.868134,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:23.964662,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:24.899238,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:26.077149,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:27.160245,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:28.051270,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:29.010347,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:30.004138,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:30.980218,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:32.019072,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:33.112202,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:34.091516,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:35.091593,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:36.088830,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:36.965311,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:38.092905,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:39.095952,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:40.108954,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:41.028265,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:41.970248,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:43.133421,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:44.083374,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:45.088570,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:46.154726,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:47.345683,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:48.347693,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:49.461937,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:50.492164,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:51.583918,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:52.604941,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:53.704156,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:54.718064,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:55.780817,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:56.617222,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:57.579851,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:58.576828,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:25:59.584530,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:00.651274,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:01.630367,"(3.8, 5.3, 4.43)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 40.5)","(3.5, 4.8, 4.54)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:02.657192,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 42.0, 36.0)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:03.742835,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 42.0, 36.0)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:04.769627,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 42.0, 36.0)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:05.738737,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 42.0, 36.0)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:06.764629,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 43.083333333333336)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:07.725092,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 43.083333333333336)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:08.636517,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 43.083333333333336)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:09.660327,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 43.083333333333336)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:10.615115,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 43.083333333333336)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:11.738607,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 44.388888888888886)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:12.702627,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 44.388888888888886)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:13.624465,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 46.184210526315795)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:14.507262,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 44.27777777777778)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:15.424346,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 41.4)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:16.320846,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 41.4)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:17.348989,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 41.4)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:18.391753,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 41.4)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:19.431853,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 41.4)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:20.314937,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 41.4)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:21.195450,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 41.4)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:22.187912,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 41.4)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:23.211825,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 41.4)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:24.154569,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 41.4)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:25.106442,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 41.4)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:26.041796,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 41.4)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
07-12-2022 13:26:26.968379,"(3.8, 5.3, 4.4944444444444445)","(5.5, 13.0, 8.4375)","(16.0, 48.0, 41.4)","(3.5, 5.0, 4.7)","(4.4, 5.5, 5.4363636363636365)","(3.9, 5.7, 5.36)"
