,Why Tell Tina,Zipper Sky,Pennies Forever,Could Have Been,Seriously Lush,Got A Repair
10-01-2023 12:27:39.557520,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:27:40.811253,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:27:41.940643,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:27:43.176228,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:27:44.323676,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:27:45.439150,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:27:46.567964,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:27:47.677746,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:27:48.794283,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:27:49.792487,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:27:50.886021,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:27:52.137301,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:27:53.517545,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:27:54.887838,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:27:56.155373,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:27:57.253901,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:27:58.546476,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:27:59.777600,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:01.106650,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:02.360195,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:03.643727,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:04.791889,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:05.906582,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:06.948814,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:08.023392,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:09.140322,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:10.219531,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:11.284545,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:12.349696,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:13.504559,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:14.655887,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:15.837518,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:16.965247,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:18.064540,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:19.075951,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:20.119717,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:21.150229,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:22.284017,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:23.344925,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:24.522983,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:25.655078,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:26.794437,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:28.028113,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:29.259868,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:30.600511,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:31.773648,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:32.814531,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:33.869767,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:34.922320,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:35.978234,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:37.051968,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:38.109202,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:39.247255,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:40.368767,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:41.444307,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:42.586276,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:43.588447,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:44.671800,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:45.807385,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:46.907311,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:47.929377,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:48.919430,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:49.974181,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:51.074629,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:52.193946,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:53.305187,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:54.418051,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:55.585861,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:56.678659,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:57.722905,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:58.727648,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:28:59.743663,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:00.872931,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:02.070437,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:03.209121,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:04.304483,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:05.479003,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:06.961982,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:08.156768,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:09.445802,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:10.550594,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:11.868484,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:12.991926,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:14.068933,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:15.195121,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:16.318675,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:17.489253,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:18.624952,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:19.677612,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:20.647769,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:21.668193,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:22.779751,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:23.838411,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:24.835334,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:25.916893,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:27.014420,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:28.054597,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:29.083769,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:30.026878,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:31.067217,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:32.172714,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:33.274537,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:29:34.249950,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
