,Spin King,Getaway Sticks,Whizz Kid,My Nans Epic,Rogue Runner,Soul Survivor,Provisional Ball,Wedge Run
07-01-2023 20:48:04.389394,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 27.0, 24.333333333333332)"
07-01-2023 20:48:05.497310,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 27.0, 24.333333333333332)"
07-01-2023 20:48:06.637440,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 27.0, 24.485714285714288)"
07-01-2023 20:48:07.861010,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 27.0, 24.485714285714288)"
07-01-2023 20:48:09.162629,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 27.0, 23.519999999999996)"
07-01-2023 20:48:10.391791,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 27.0, 23.519999999999996)"
07-01-2023 20:48:11.542948,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 27.0, 19.54285714285714)"
07-01-2023 20:48:12.745015,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 27.0, 19.54285714285714)"
07-01-2023 20:48:13.923270,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 27.0, 19.54285714285714)"
07-01-2023 20:48:15.187365,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 27.0, 19.54285714285714)"
07-01-2023 20:48:16.490478,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 27.0, 19.54285714285714)"
07-01-2023 20:48:17.572252,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 27.0, 17.77777777777778)"
07-01-2023 20:48:18.814551,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 28.0, 17.77777777777778)"
07-01-2023 20:48:20.126965,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 28.0, 17.759999999999998)"
07-01-2023 20:48:21.436985,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 17.759999999999998)"
07-01-2023 20:48:22.688025,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 17.759999999999998)"
07-01-2023 20:48:23.807533,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 17.759999999999998)"
07-01-2023 20:48:24.953535,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 17.759999999999998)"
07-01-2023 20:48:26.126635,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 21.92)"
07-01-2023 20:48:27.259248,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 21.92)"
07-01-2023 20:48:28.419517,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 21.92)"
07-01-2023 20:48:29.518727,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 21.92)"
07-01-2023 20:48:30.681148,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 24.0)"
07-01-2023 20:48:31.934660,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 24.0)"
07-01-2023 20:48:33.115306,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 24.0)"
07-01-2023 20:48:34.205540,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 24.0)"
07-01-2023 20:48:35.299135,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 24.0)"
07-01-2023 20:48:36.374846,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 24.0)"
07-01-2023 20:48:37.433424,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 22.857142857142858)"
07-01-2023 20:48:38.517654,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 22.857142857142858)"
07-01-2023 20:48:39.602287,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 22.857142857142858)"
07-01-2023 20:48:40.710258,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 22.857142857142858)"
07-01-2023 20:48:41.841909,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 22.857142857142858)"
07-01-2023 20:48:42.910681,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 22.857142857142858)"
07-01-2023 20:48:44.029554,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 22.857142857142858)"
07-01-2023 20:48:45.132139,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 22.857142857142858)"
07-01-2023 20:48:46.407978,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 22.857142857142858)"
07-01-2023 20:48:47.614893,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 22.857142857142858)"
07-01-2023 20:48:48.668887,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 22.857142857142858)"
07-01-2023 20:48:49.660383,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 22.857142857142858)"
07-01-2023 20:48:50.686932,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.0)"
07-01-2023 20:48:51.760289,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.384615384615383)"
07-01-2023 20:48:52.814168,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.384615384615383)"
07-01-2023 20:48:54.026942,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.384615384615383)"
07-01-2023 20:48:55.117804,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.384615384615383)"
07-01-2023 20:48:56.189298,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.76923076923077)"
07-01-2023 20:48:57.366693,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.76923076923077)"
07-01-2023 20:48:58.428912,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.76923076923077)"
07-01-2023 20:48:59.474652,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.76923076923077)"
07-01-2023 20:49:00.673695,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.76923076923077)"
07-01-2023 20:49:02.055790,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.76923076923077)"
07-01-2023 20:49:03.359026,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.76923076923077)"
07-01-2023 20:49:04.478752,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.76923076923077)"
07-01-2023 20:49:05.619085,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.76923076923077)"
07-01-2023 20:49:06.927224,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.76923076923077)"
07-01-2023 20:49:08.249871,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.76923076923077)"
07-01-2023 20:49:09.630788,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.76923076923077)"
07-01-2023 20:49:10.778834,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.76923076923077)"
07-01-2023 20:49:12.033422,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.76923076923077)"
07-01-2023 20:49:13.077327,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 15.76923076923077)"
07-01-2023 20:49:14.202285,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 18.0)"
07-01-2023 20:49:15.311345,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 18.0)"
07-01-2023 20:49:16.456025,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 18.0)"
07-01-2023 20:49:17.629391,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 16.53846153846154)"
07-01-2023 20:49:18.737267,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 16.53846153846154)"
07-01-2023 20:49:19.844485,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 16.53846153846154)"
07-01-2023 20:49:20.930633,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 16.53846153846154)"
07-01-2023 20:49:22.224598,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 16.53846153846154)"
07-01-2023 20:49:23.342600,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 16.53846153846154)"
07-01-2023 20:49:24.514998,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 16.53846153846154)"
07-01-2023 20:49:25.708410,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 16.53846153846154)"
07-01-2023 20:49:26.869253,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 16.53846153846154)"
07-01-2023 20:49:28.130542,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 16.53846153846154)"
07-01-2023 20:49:29.267810,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 16.53846153846154)"
07-01-2023 20:49:30.399033,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 16.53846153846154)"
07-01-2023 20:49:31.650253,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 16.53846153846154)"
07-01-2023 20:49:32.988220,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 16.53846153846154)"
07-01-2023 20:49:34.257272,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 16.53846153846154)"
07-01-2023 20:49:35.555690,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 16.53846153846154)"
07-01-2023 20:49:36.840925,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 9.666666666666666)","(31.0, 280.0, 112.0)","(2.35, 2.94, 2.492)","(31.0, 280.0, 112.0)","(9.0, 30.0, 16.53846153846154)"
07-01-2023 20:49:38.106973,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 18.333333333333332)"
07-01-2023 20:49:39.339718,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.8)"
07-01-2023 20:49:40.637517,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.8)"
07-01-2023 20:49:41.826953,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.8)"
07-01-2023 20:49:43.010545,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.8)"
07-01-2023 20:49:44.218125,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.8)"
07-01-2023 20:49:45.352954,"(6.0, 9.8, 7.7)","(6.5, 12.5, 10.333333333333332)","(3.1, 5.3, 4.275)","(9.0, 15.5, 11.0)","(31.0, 280.0, 133.53846153846155)","(2.35, 2.94, 2.492)","(31.0, 280.0, 133.53846153846155)","(9.0, 30.0, 19.8)"
