,Aussie Annie,Magnetic Man,Superior Darcy,Shes Miss Orson,Maddie Odd Sock,Honey Double One,My Girl Whizbang,Smooth Cruiser
08-12-2022 15:15:35.048732,"(6.0, 8.0, 6.656000000000001)","(26.0, 100.0, 81.6470588235294)","(1.7, 2.38, 2.213846153846154)","(13.0, 23.0, 21.916666666666664)","(8.5, 16.0, 14.25)","(6.0, 7.6, 6.550000000000001)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:36.087057,"(6.0, 8.0, 6.656000000000001)","(26.0, 100.0, 81.6470588235294)","(1.7, 2.38, 2.213846153846154)","(13.0, 23.0, 21.916666666666664)","(8.5, 15.0, 14.25)","(6.0, 7.6, 6.482758620689656)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:37.132973,"(6.0, 8.0, 6.841379310344828)","(26.0, 100.0, 81.6470588235294)","(1.7, 2.38, 2.2385714285714284)","(13.0, 23.0, 18.305555555555557)","(8.5, 15.0, 14.0)","(6.0, 7.6, 6.482758620689656)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:38.352937,"(6.0, 8.0, 6.707692307692308)","(26.0, 100.0, 81.6470588235294)","(1.7, 2.38, 2.2385714285714284)","(13.0, 23.0, 18.305555555555557)","(8.5, 15.0, 11.9375)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:39.583542,"(6.0, 8.0, 6.707692307692308)","(26.0, 100.0, 81.6470588235294)","(1.7, 2.38, 2.1836363636363636)","(13.0, 23.0, 17.416666666666668)","(8.5, 15.0, 12.0)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:40.770799,"(6.0, 8.0, 6.707692307692308)","(26.0, 100.0, 81.6470588235294)","(1.7, 2.38, 2.1836363636363636)","(13.0, 22.0, 16.805555555555557)","(8.5, 14.5, 11.662162162162161)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:42.183224,"(6.0, 8.0, 6.707692307692308)","(26.0, 100.0, 81.6470588235294)","(1.7, 2.38, 2.2385714285714284)","(13.0, 22.0, 16.805555555555557)","(8.5, 14.5, 11.662162162162161)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:43.523802,"(6.0, 8.0, 6.707692307692308)","(26.0, 100.0, 81.6470588235294)","(1.7, 2.38, 2.2385714285714284)","(13.0, 22.0, 16.923076923076923)","(8.5, 14.5, 11.722222222222221)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:44.843108,"(6.0, 8.0, 6.707692307692308)","(26.0, 100.0, 81.6470588235294)","(1.7, 2.38, 2.0854545454545454)","(13.0, 22.0, 17.1875)","(8.5, 14.5, 11.852941176470589)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:46.057317,"(6.0, 8.0, 6.707692307692308)","(26.0, 100.0, 81.6470588235294)","(1.7, 2.38, 2.0854545454545454)","(13.0, 22.0, 17.1875)","(8.5, 14.5, 11.916666666666666)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:47.196724,"(6.0, 8.0, 6.707692307692308)","(26.0, 100.0, 81.6470588235294)","(1.7, 2.38, 2.101818181818182)","(13.0, 22.0, 17.1875)","(8.5, 14.0, 11.916666666666666)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:48.375822,"(6.0, 8.0, 6.707692307692308)","(26.0, 100.0, 81.6470588235294)","(1.7, 2.38, 2.101818181818182)","(13.0, 22.0, 17.1875)","(8.5, 14.0, 11.7)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:49.548299,"(6.0, 8.0, 6.707692307692308)","(26.0, 100.0, 81.6470588235294)","(1.7, 2.38, 2.3148936170212764)","(13.0, 22.0, 17.1875)","(8.5, 14.0, 11.833333333333334)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:50.719451,"(6.0, 8.0, 6.707692307692308)","(26.0, 100.0, 80.0)","(1.7, 2.38, 2.2648)","(13.0, 22.0, 17.1875)","(8.5, 14.0, 11.833333333333334)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:51.861670,"(6.0, 8.0, 6.707692307692308)","(26.0, 100.0, 80.0)","(1.7, 2.38, 2.2648)","(13.0, 22.0, 17.1875)","(8.5, 13.5, 11.833333333333334)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:52.979165,"(6.0, 8.0, 6.870588235294118)","(26.0, 100.0, 85.71428571428572)","(1.7, 2.38, 2.2648)","(13.0, 22.0, 17.1875)","(8.5, 13.5, 11.576923076923077)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:54.084540,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 85.71428571428572)","(1.7, 2.38, 2.2648)","(13.0, 22.0, 17.1875)","(8.5, 13.5, 11.535714285714286)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:55.190508,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 85.71428571428572)","(1.7, 2.38, 2.2648)","(13.0, 22.0, 17.1875)","(8.5, 13.5, 11.535714285714286)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:56.256991,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 85.71428571428572)","(1.7, 2.38, 2.2648)","(13.0, 22.0, 17.1875)","(8.5, 13.5, 11.461538461538462)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:57.343699,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 85.71428571428572)","(1.7, 2.38, 2.2648)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.26086956521739)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 34.333333333333336)"
08-12-2022 15:15:58.764481,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 85.71428571428572)","(1.7, 2.38, 2.16)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.1875)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 33.0)"
08-12-2022 15:15:59.995514,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 73.4375)","(1.7, 2.36, 2.1138461538461537)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.272727272727273)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 33.0)"
08-12-2022 15:16:01.193850,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 73.4375)","(1.7, 2.36, 2.1138461538461537)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.272727272727273)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 32.96551724137931)"
08-12-2022 15:16:02.230792,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 72.72727272727272)","(1.7, 2.32, 2.1078947368421055)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 32.96551724137931)"
08-12-2022 15:16:03.475835,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 72.72727272727272)","(1.7, 2.32, 2.0752941176470587)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 32.96551724137931)"
08-12-2022 15:16:04.666761,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 72.72727272727272)","(1.7, 2.32, 2.0752941176470587)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 32.96551724137931)"
08-12-2022 15:16:06.081213,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 72.72727272727272)","(1.7, 2.3, 2.1070270270270273)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 32.96551724137931)"
08-12-2022 15:16:07.469035,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 72.72727272727272)","(1.7, 2.28, 2.1070270270270273)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 32.96551724137931)"
08-12-2022 15:16:08.807856,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 72.72727272727272)","(1.7, 2.28, 2.1070270270270273)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 32.96551724137931)"
08-12-2022 15:16:10.299320,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 72.72727272727272)","(1.7, 2.26, 2.2375)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 32.96551724137931)"
08-12-2022 15:16:11.691161,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 72.72727272727272)","(1.7, 2.26, 2.2375)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 32.96551724137931)"
08-12-2022 15:16:13.017418,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 72.72727272727272)","(1.7, 2.26, 2.15)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 32.96551724137931)"
08-12-2022 15:16:14.230573,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 72.72727272727272)","(1.7, 2.28, 2.1107692307692307)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 32.96551724137931)"
08-12-2022 15:16:15.444871,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 72.72727272727272)","(1.7, 2.28, 2.2333333333333334)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.2, 6.4941176470588236)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 33.03703703703704)"
08-12-2022 15:16:16.753893,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 72.72727272727272)","(1.7, 2.26, 2.1888888888888887)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.2, 6.65)","(9.0, 12.5, 10.681818181818182)","(21.0, 60.0, 43.5)"
08-12-2022 15:16:18.053841,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 72.72727272727272)","(1.7, 2.26, 2.1888888888888887)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.4, 6.581818181818182)","(9.0, 12.5, 10.681818181818182)","(21.0, 55.0, 33.916666666666664)"
08-12-2022 15:16:19.260738,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 72.72727272727272)","(1.7, 2.26, 2.17)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.4, 6.581818181818182)","(9.0, 12.5, 10.681818181818182)","(21.0, 55.0, 33.76923076923077)"
08-12-2022 15:16:20.419972,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 72.72727272727272)","(1.7, 2.26, 2.17)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.4, 6.581818181818182)","(9.0, 12.5, 10.681818181818182)","(21.0, 55.0, 33.76923076923077)"
08-12-2022 15:16:21.596757,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 72.72727272727272)","(1.7, 2.26, 2.214285714285714)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.4, 6.581818181818182)","(9.0, 12.5, 10.681818181818182)","(21.0, 55.0, 33.76923076923077)"
08-12-2022 15:16:22.901501,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 73.4375)","(1.7, 2.26, 2.177777777777778)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.4, 6.581818181818182)","(9.0, 12.5, 10.681818181818182)","(21.0, 55.0, 33.76923076923077)"
08-12-2022 15:16:24.078283,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 73.4375)","(1.7, 2.24, 2.1333333333333333)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.4, 6.472727272727273)","(9.0, 12.5, 10.681818181818182)","(21.0, 55.0, 33.76923076923077)"
08-12-2022 15:16:25.300487,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 73.4375)","(1.7, 2.24, 2.1333333333333333)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.2, 6.472727272727273)","(9.0, 12.5, 10.681818181818182)","(21.0, 55.0, 46.54545454545455)"
08-12-2022 15:16:26.520476,"(6.0, 8.0, 7.127272727272727)","(26.0, 100.0, 73.4375)","(1.7, 2.24, 2.2)","(13.0, 22.0, 17.1875)","(8.5, 13.0, 11.5)","(6.0, 7.2, 6.472727272727273)","(9.0, 12.5, 10.681818181818182)","(21.0, 48.0, 46.666666666666664)"
08-12-2022 15:16:27.729947,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.2, 6.733333333333333)","(9.0, 12.5, 10.681818181818182)","(21.0, 48.0, 43.64705882352941)"
08-12-2022 15:16:28.943026,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:30.171057,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.16)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:31.292730,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.1500000000000004)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:32.413410,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.1500000000000004)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:33.601411,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2044444444444444)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:34.935182,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2044444444444444)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:36.013167,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2044444444444444)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:37.148952,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.16)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:38.430133,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:39.666561,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:40.950388,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.16)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:42.262160,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.16)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:43.384907,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.16)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:44.598733,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:45.839530,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:47.133784,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.16)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:48.245740,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.16)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:49.376155,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.16)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:50.454868,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.16)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:51.655245,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:52.768188,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:53.843777,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:54.978724,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.18)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:56.329595,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2114285714285717)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:57.653949,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2114285714285717)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:16:58.928881,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2114285714285717)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:17:00.158464,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.18)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:17:01.559790,"(6.0, 8.0, 7.127272727272727)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2114285714285717)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:17:02.919585,"(6.0, 8.0, 7.435294117647059)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2114285714285717)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:17:04.424105,"(6.0, 8.0, 7.55)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.2114285714285717)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:17:05.785609,"(6.0, 8.0, 7.55)","(31.0, 100.0, 73.4375)","(1.7, 2.24, 2.18)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:17:07.287156,"(6.0, 8.0, 7.657142857142857)","(31.0, 100.0, 66.73913043478261)","(1.7, 2.24, 2.2114285714285717)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:17:08.561562,"(6.0, 8.0, 7.657142857142857)","(31.0, 100.0, 66.73913043478261)","(1.7, 2.24, 2.2114285714285717)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:17:09.632161,"(6.0, 8.0, 7.657142857142857)","(31.0, 100.0, 69.4)","(1.7, 2.24, 2.2114285714285717)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:17:10.805281,"(6.0, 8.0, 7.672727272727273)","(31.0, 100.0, 69.4)","(1.7, 2.24, 2.2114285714285717)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:17:12.072076,"(6.0, 8.0, 7.647058823529412)","(31.0, 100.0, 69.4)","(1.7, 2.24, 2.2114285714285717)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:17:13.284171,"(6.0, 8.0, 7.785714285714286)","(31.0, 100.0, 69.4)","(1.7, 2.24, 2.2114285714285717)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:17:14.431213,"(6.0, 8.0, 7.785714285714286)","(31.0, 100.0, 69.4)","(1.7, 2.24, 2.2114285714285717)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
08-12-2022 15:17:15.625707,"(6.0, 8.0, 7.785714285714286)","(31.0, 100.0, 69.4)","(1.7, 2.24, 2.1900000000000004)","(14.0, 22.0, 17.1875)","(9.0, 13.0, 11.5)","(6.0, 7.4, 6.622222222222223)","(9.0, 12.5, 10.681818181818182)","(21.0, 50.0, 41.0)"
