,Sweet Succulent,Sebon Toe Less,Club Supreme,Red Tides,Zing Zang Lass,Princess Storm,Molly Palms,Slam Dunker
07-01-2023 10:19:40.546780,"(6.0, 10.5, 7.44)","(3.9, 6.2, 3.8960784313725494)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 14.90909090909091)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.4, 8.621052631578948)","(7.0, 17.0, 15.433333333333334)"
07-01-2023 10:19:42.020721,"(6.0, 10.5, 7.44)","(3.9, 6.2, 3.8960784313725494)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 16.5)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.4, 8.621052631578948)","(7.0, 17.0, 15.433333333333334)"
07-01-2023 10:19:43.378385,"(6.0, 10.5, 7.44)","(3.9, 6.2, 3.8960784313725494)","(18.0, 55.0, 29.6875)","(10.0, 18.0, 18.02857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.4, 8.621052631578948)","(7.0, 17.0, 15.849999999999998)"
07-01-2023 10:19:44.684784,"(6.0, 10.5, 7.44)","(3.9, 6.2, 3.8960784313725494)","(18.0, 55.0, 29.6875)","(10.0, 19.5, 18.02857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.4, 8.621052631578948)","(7.0, 17.0, 15.849999999999998)"
07-01-2023 10:19:46.061663,"(6.0, 10.5, 7.44)","(3.9, 6.2, 3.8960784313725494)","(18.0, 55.0, 29.6875)","(10.0, 19.5, 18.02857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.4, 8.621052631578948)","(7.0, 17.0, 15.849999999999998)"
07-01-2023 10:19:47.360230,"(6.0, 10.5, 7.44)","(3.9, 6.2, 3.8960784313725494)","(18.0, 55.0, 29.6875)","(10.0, 19.5, 18.02857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.4, 8.621052631578948)","(7.0, 17.0, 15.849999999999998)"
07-01-2023 10:19:48.606845,"(6.0, 10.5, 7.44)","(3.9, 6.2, 3.8960784313725494)","(18.0, 55.0, 29.6875)","(10.0, 19.5, 18.02857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.4, 8.621052631578948)","(7.0, 17.0, 15.849999999999998)"
07-01-2023 10:19:49.717224,"(6.0, 10.5, 7.44)","(3.9, 6.2, 3.8960784313725494)","(18.0, 55.0, 29.6875)","(10.0, 19.5, 18.02857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.4, 8.621052631578948)","(7.0, 17.0, 15.849999999999998)"
07-01-2023 10:19:50.918537,"(6.0, 10.5, 7.44)","(3.9, 6.2, 3.8960784313725494)","(18.0, 55.0, 29.6875)","(10.0, 19.5, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.4, 8.621052631578948)","(7.0, 17.0, 15.849999999999998)"
07-01-2023 10:19:52.133989,"(6.0, 10.5, 7.44)","(3.9, 6.2, 3.8960784313725494)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.4, 8.621052631578948)","(7.0, 17.0, 15.849999999999998)"
07-01-2023 10:19:53.414794,"(6.0, 10.5, 8.85)","(3.9, 6.2, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.4, 8.788235294117646)","(7.0, 17.0, 12.100000000000001)"
07-01-2023 10:19:54.652520,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.24615384615385)"
07-01-2023 10:19:55.898601,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.24615384615385)"
07-01-2023 10:19:57.230438,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.24615384615385)"
07-01-2023 10:19:58.494294,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.24615384615385)"
07-01-2023 10:19:59.673839,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.24615384615385)"
07-01-2023 10:20:00.937589,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.24615384615385)"
07-01-2023 10:20:02.210764,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.24615384615385)"
07-01-2023 10:20:03.427204,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.24615384615385)"
07-01-2023 10:20:04.739211,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.24615384615385)"
07-01-2023 10:20:06.103521,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:20:07.259831,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:20:08.560656,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:20:09.764531,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:20:10.993934,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 17.83157894736842)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:20:12.298788,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:20:13.528893,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:20:14.721220,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:20:15.942966,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:20:17.250554,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.04)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:20:18.595434,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 16.42857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 15.825)"
07-01-2023 10:20:19.941972,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 16.42857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 15.825)"
07-01-2023 10:20:21.216151,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 16.42857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 15.825)"
07-01-2023 10:20:22.787417,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 16.42857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.428571428571429)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 15.825)"
07-01-2023 10:20:24.233789,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 16.42857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.4, 5.552380952380952)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 15.825)"
07-01-2023 10:20:25.443077,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 16.42857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.163636363636364)"
07-01-2023 10:20:26.657011,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 16.42857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.163636363636364)"
07-01-2023 10:20:27.915931,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 16.42857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.163636363636364)"
07-01-2023 10:20:29.159415,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 16.42857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.163636363636364)"
07-01-2023 10:20:30.338324,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 16.42857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.163636363636364)"
07-01-2023 10:20:31.514260,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 16.42857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.163636363636364)"
07-01-2023 10:20:32.730325,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.6)","(6.0, 10.5, 8.7)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.163636363636364)"
07-01-2023 10:20:33.956375,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 21.0, 18.6)","(6.0, 10.5, 8.7)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.163636363636364)"
07-01-2023 10:20:35.280285,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.233333333333333)","(18.0, 55.0, 29.6875)","(10.0, 21.0, 16.42857142857143)","(6.0, 10.5, 8.7)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.788235294117646)","(7.0, 17.0, 16.163636363636364)"
07-01-2023 10:20:36.544248,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.425)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.1)","(6.0, 10.5, 8.838461538461537)","(4.0, 6.6, 4.0588235294117645)","(6.0, 9.2, 8.83157894736842)","(7.0, 17.0, 16.163636363636364)"
07-01-2023 10:20:37.791417,"(6.0, 10.0, 8.977777777777778)","(3.9, 6.0, 5.425)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.1)","(6.0, 10.5, 8.838461538461537)","(4.0, 6.6, 4.0588235294117645)","(6.0, 9.2, 8.83157894736842)","(7.0, 17.0, 16.163636363636364)"
07-01-2023 10:20:39.067918,"(6.0, 10.0, 8.977777777777778)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.1)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 16.163636363636364)"
07-01-2023 10:20:40.234495,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.1)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 16.163636363636364)"
07-01-2023 10:20:41.368151,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 18.1)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.714285714285715)"
07-01-2023 10:20:42.526132,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.714285714285715)"
07-01-2023 10:20:43.722155,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.714285714285715)"
07-01-2023 10:20:44.926549,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.714285714285715)"
07-01-2023 10:20:46.080781,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.714285714285715)"
07-01-2023 10:20:47.254345,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.714285714285715)"
07-01-2023 10:20:48.330407,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.9)"
07-01-2023 10:20:49.506255,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.9)"
07-01-2023 10:20:50.713163,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.9)"
07-01-2023 10:20:51.906645,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.9)"
07-01-2023 10:20:53.091759,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.9)"
07-01-2023 10:20:54.223729,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.9)"
07-01-2023 10:20:55.367349,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.9)"
07-01-2023 10:20:56.541300,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.9)"
07-01-2023 10:20:57.748625,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 12.100000000000001)"
07-01-2023 10:20:58.916228,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.600000000000001)"
07-01-2023 10:21:00.156434,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:21:01.358598,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:21:02.453012,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:21:03.607735,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.133333333333333)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:21:04.731035,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 21.085714285714285)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:21:05.855743,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.9)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:21:07.106265,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.9)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:21:08.214735,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.9)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:21:09.289971,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.9)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:21:10.465671,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.9)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:21:11.635215,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.9)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:21:12.869278,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.9)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:21:14.170408,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.9)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.628571428571428)"
07-01-2023 10:21:15.446953,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.9)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.433333333333334)"
07-01-2023 10:21:16.650579,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.9)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.433333333333334)"
07-01-2023 10:21:17.859020,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.9)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.433333333333334)"
07-01-2023 10:21:19.090274,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.9)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.433333333333334)"
07-01-2023 10:21:20.277841,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.9)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.433333333333334)"
07-01-2023 10:21:21.474756,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.9)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.433333333333334)"
07-01-2023 10:21:22.749615,"(6.0, 10.0, 8.85)","(3.9, 6.0, 5.342857142857143)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.9)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.849999999999998)"
