,Flying G,Indian Sky,Crooked Fellow,Rodeo Champ,Captain Dozer,J Fs Senna,Fort Hood,Rowdy River
08-12-2022 14:37:25.735186,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 10.0, 8.24)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.0, 4.4, 3.857142857142857)","(17.0, 180.0, 125.0)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:27.009176,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 10.0, 8.24)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.0, 4.4, 3.857142857142857)","(17.0, 180.0, 125.0)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:28.291740,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 10.0, 8.771428571428572)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.0, 4.4, 3.857142857142857)","(17.0, 180.0, 125.0)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:29.724059,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 8.771428571428572)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.0, 4.4, 3.857142857142857)","(17.0, 180.0, 125.0)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:31.138720,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 8.771428571428572)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.0, 4.4, 3.857142857142857)","(17.0, 180.0, 125.0)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:32.520158,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 8.771428571428572)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.0, 4.4, 3.857142857142857)","(17.0, 180.0, 125.0)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:33.864094,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 8.771428571428572)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.1, 4.4, 3.857142857142857)","(17.0, 180.0, 34.33333333333333)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:35.178112,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 8.771428571428572)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.1, 4.4, 3.857142857142857)","(17.0, 44.0, 34.33333333333333)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:36.429628,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 8.771428571428572)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.1, 4.4, 3.857142857142857)","(17.0, 44.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:37.692911,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 8.771428571428572)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.1, 4.4, 3.857142857142857)","(17.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:38.985260,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 8.771428571428572)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.1, 4.4, 3.857142857142857)","(17.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:40.323469,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 8.771428571428572)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.1, 4.4, 3.857142857142857)","(17.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:41.695493,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 8.771428571428572)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.1, 4.4, 3.857142857142857)","(17.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:42.746924,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 8.771428571428572)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.1, 4.4, 3.857142857142857)","(17.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:43.935959,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 8.771428571428572)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.1, 4.4, 3.857142857142857)","(17.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:45.206068,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 8.771428571428572)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.1, 4.4, 3.857142857142857)","(17.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:46.559008,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 8.959999999999999)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.1, 4.4, 3.857142857142857)","(17.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:47.825124,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.1, 4.4, 3.857142857142857)","(17.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:49.060053,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.1, 4.4, 3.857142857142857)","(17.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:50.115324,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.1, 4.4, 3.857142857142857)","(17.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:51.214143,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.1, 4.4, 3.857142857142857)","(17.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:52.388887,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.2, 4.4, 3.857142857142857)","(15.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:53.668840,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.2, 4.4, 3.857142857142857)","(15.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:54.909900,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.2, 4.4, 3.857142857142857)","(15.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:56.111654,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.2, 4.4, 3.857142857142857)","(15.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:57.339742,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.2, 4.4, 3.857142857142857)","(15.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:58.541597,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.2, 4.4, 3.857142857142857)","(15.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:37:59.779113,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.2, 4.4, 4.03125)","(15.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:38:01.029905,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.2, 5.0, 4.128571428571428)","(15.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:38:02.410775,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.2, 4.9, 4.085714285714285)","(15.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:38:03.750196,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 7.0, 6.368421052631579)","(5.0, 6.6, 6.033333333333333)","(3.2, 4.8, 4.345454545454546)","(15.0, 46.0, 35.66666666666667)","(14.0, 34.0, 29.0)"
08-12-2022 14:38:05.037582,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 7.0, 6.3)","(5.0, 6.6, 6.033333333333333)","(3.2, 4.8, 4.345454545454546)","(15.0, 46.0, 34.33333333333333)","(14.0, 34.0, 29.0)"
08-12-2022 14:38:06.326911,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 6.8, 6.3)","(5.0, 6.6, 6.033333333333333)","(3.2, 4.8, 4.345454545454546)","(15.0, 44.0, 34.33333333333333)","(14.0, 34.0, 29.0)"
08-12-2022 14:38:07.597961,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 6.8, 6.3)","(5.0, 6.6, 6.033333333333333)","(3.2, 4.8, 4.345454545454546)","(15.0, 44.0, 34.33333333333333)","(14.0, 34.0, 29.0)"
08-12-2022 14:38:08.837213,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 8.959999999999999)","(6.0, 6.8, 6.3)","(5.0, 6.6, 6.033333333333333)","(3.2, 4.8, 4.345454545454546)","(15.0, 44.0, 34.33333333333333)","(14.0, 34.0, 29.0)"
08-12-2022 14:38:10.137264,"(9.0, 14.5, 13.025)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 9.04)","(6.0, 6.8, 6.3)","(5.0, 6.6, 6.12)","(3.2, 4.8, 4.345454545454546)","(15.0, 44.0, 34.33333333333333)","(14.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:11.404236,"(9.0, 14.5, 10.700000000000001)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.6, 9.04)","(6.0, 6.8, 6.3)","(5.0, 6.6, 5.957142857142856)","(3.2, 4.8, 4.345454545454546)","(15.0, 44.0, 34.33333333333333)","(14.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:12.794355,"(9.0, 14.5, 10.700000000000001)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 9.100000000000001)","(6.0, 6.8, 6.3)","(5.0, 6.6, 6.1)","(3.2, 4.8, 4.345454545454546)","(15.0, 44.0, 34.33333333333333)","(14.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:14.008487,"(9.0, 14.5, 11.08)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 9.100000000000001)","(6.0, 6.8, 6.3)","(5.0, 6.6, 6.1)","(3.2, 4.8, 4.345454545454546)","(15.0, 44.0, 34.33333333333333)","(14.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:15.243319,"(9.0, 14.5, 11.08)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 9.100000000000001)","(6.0, 6.8, 6.3)","(5.0, 6.6, 6.1)","(3.2, 4.8, 4.345454545454546)","(15.0, 44.0, 34.33333333333333)","(14.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:16.445513,"(9.0, 14.5, 11.5)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 9.100000000000001)","(6.0, 6.8, 6.3)","(5.0, 6.6, 6.1)","(3.2, 4.8, 4.345454545454546)","(15.0, 44.0, 34.33333333333333)","(14.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:17.840402,"(9.0, 14.5, 11.5)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 9.100000000000001)","(6.0, 6.8, 6.3)","(5.0, 6.6, 6.1)","(3.2, 4.8, 4.345454545454546)","(15.0, 44.0, 34.33333333333333)","(14.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:19.536983,"(9.0, 14.5, 11.5)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 9.100000000000001)","(6.0, 6.8, 6.3)","(5.0, 6.6, 6.1)","(3.2, 4.8, 4.345454545454546)","(15.0, 44.0, 34.33333333333333)","(14.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:21.005386,"(9.0, 14.5, 11.5)","(6.5, 8.8, 8.085714285714285)","(7.0, 9.8, 9.100000000000001)","(6.0, 6.8, 6.3)","(5.0, 6.6, 6.1)","(3.2, 4.8, 4.345454545454546)","(15.0, 44.0, 36.625)","(14.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:22.496832,"(9.0, 14.5, 11.5)","(6.5, 8.8, 7.800000000000001)","(7.0, 9.8, 9.100000000000001)","(6.0, 6.8, 6.3)","(5.0, 6.6, 5.792307692307692)","(3.2, 4.8, 4.345454545454546)","(15.0, 44.0, 36.625)","(14.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:23.890376,"(9.0, 14.5, 11.5)","(6.5, 8.8, 7.911111111111111)","(7.0, 9.8, 8.914285714285715)","(6.0, 6.8, 6.3)","(5.0, 6.6, 6.075)","(3.2, 4.8, 4.345454545454546)","(15.0, 44.0, 36.625)","(14.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:25.274175,"(9.0, 14.5, 11.5)","(6.5, 8.8, 7.911111111111111)","(7.0, 9.6, 8.799999999999999)","(6.0, 6.8, 6.3)","(5.0, 6.4, 5.88)","(3.2, 4.8, 4.175)","(15.0, 44.0, 36.625)","(14.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:26.626525,"(9.0, 14.5, 11.5)","(6.5, 8.8, 8.022222222222222)","(7.0, 9.6, 8.799999999999999)","(6.0, 6.8, 6.3)","(5.0, 6.4, 5.88)","(3.2, 4.8, 4.0285714285714285)","(15.0, 44.0, 36.625)","(14.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:27.927643,"(9.0, 14.5, 11.5)","(6.5, 8.8, 7.925000000000001)","(7.0, 9.6, 8.799999999999999)","(6.0, 6.8, 6.3)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.8, 4.057142857142857)","(15.0, 44.0, 36.625)","(14.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:29.191021,"(9.0, 14.5, 11.5)","(6.5, 8.8, 7.800000000000001)","(7.0, 9.6, 8.799999999999999)","(6.0, 6.8, 6.3)","(5.0, 6.4, 5.88)","(3.2, 4.8, 4.482352941176471)","(15.0, 44.0, 36.625)","(14.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:30.429303,"(9.0, 14.5, 11.5)","(6.5, 8.8, 7.925000000000001)","(7.0, 9.6, 8.914285714285715)","(6.0, 6.8, 6.3)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.8, 4.4)","(15.0, 44.0, 36.625)","(14.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:31.768033,"(9.0, 14.5, 11.5)","(6.5, 8.8, 7.800000000000001)","(7.0, 9.6, 8.799999999999999)","(6.0, 6.8, 6.3)","(5.0, 6.4, 6.075)","(3.2, 4.8, 4.085714285714285)","(15.0, 44.0, 34.33333333333333)","(14.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:33.081307,"(9.0, 14.5, 11.5)","(6.5, 8.8, 7.800000000000001)","(7.0, 9.6, 8.571428571428571)","(6.0, 6.8, 6.26)","(5.0, 6.4, 6.075)","(3.2, 4.8, 4.085714285714285)","(15.0, 44.0, 34.33333333333333)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:34.462603,"(9.0, 14.5, 11.5)","(6.5, 8.8, 8.200000000000001)","(7.0, 9.6, 8.76)","(6.0, 6.8, 6.4799999999999995)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.8, 4.114285714285714)","(15.0, 44.0, 28.5)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:36.089935,"(9.0, 14.5, 10.966666666666667)","(6.5, 8.8, 7.9)","(7.0, 9.4, 8.666666666666668)","(6.0, 6.6, 6.4799999999999995)","(5.0, 6.4, 6.075)","(3.2, 4.8, 4.085714285714285)","(15.0, 42.0, 28.5)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:37.678042,"(9.0, 14.5, 10.966666666666667)","(6.5, 8.6, 8.23076923076923)","(7.0, 9.4, 8.6)","(6.0, 6.6, 6.4799999999999995)","(5.0, 6.4, 6.075)","(3.2, 4.8, 4.125)","(15.0, 42.0, 28.5)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:39.145078,"(9.0, 14.5, 10.966666666666667)","(6.5, 8.6, 7.9)","(7.0, 9.4, 8.600000000000001)","(6.0, 6.6, 6.4799999999999995)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.8, 4.085714285714285)","(15.0, 42.0, 28.5)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:40.622403,"(9.0, 14.5, 10.966666666666667)","(6.5, 8.6, 8.23076923076923)","(7.0, 9.4, 8.666666666666668)","(6.0, 6.6, 6.4799999999999995)","(5.0, 6.4, 6.075)","(3.2, 4.8, 4.114285714285714)","(15.0, 42.0, 28.5)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:41.983727,"(9.0, 14.5, 10.966666666666667)","(6.5, 8.6, 8.23076923076923)","(7.0, 9.4, 8.466666666666667)","(6.0, 6.6, 6.355555555555555)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.8, 4.114285714285714)","(15.0, 42.0, 28.5)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:43.407392,"(9.0, 14.0, 11.6)","(6.5, 8.6, 8.23076923076923)","(7.0, 9.8, 8.355555555555556)","(6.0, 6.8, 6.355555555555555)","(5.0, 6.4, 6.075)","(3.2, 4.8, 4.2)","(15.0, 42.0, 28.5)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:44.828633,"(9.0, 14.0, 11.48)","(6.5, 8.6, 8.23076923076923)","(7.0, 9.8, 8.466666666666667)","(6.0, 6.8, 6.355555555555555)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.8, 4.142857142857142)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:46.223572,"(9.0, 13.0, 10.8125)","(6.5, 8.6, 7.9)","(7.0, 9.8, 8.466666666666667)","(6.0, 6.8, 6.355555555555555)","(5.0, 6.4, 6.075)","(3.2, 4.8, 4.2)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:48.025388,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 8.23076923076923)","(7.0, 9.8, 8.355555555555556)","(6.0, 6.8, 6.355555555555555)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.8, 4.185714285714286)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:49.705505,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.8)","(7.0, 9.8, 8.577777777777778)","(6.0, 6.8, 6.355555555555555)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.9, 3.9714285714285715)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:51.212224,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.8, 9.05)","(6.0, 6.8, 6.4799999999999995)","(5.0, 6.4, 6.075)","(3.2, 4.9, 4.48)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:52.671293,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.6, 8.933333333333334)","(6.0, 6.6, 6.4799999999999995)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.7, 4.04375)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:54.141718,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.6, 8.933333333333334)","(6.0, 6.6, 6.4799999999999995)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.7, 4.04375)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:55.565399,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.6, 8.933333333333334)","(6.0, 6.6, 6.4799999999999995)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.7, 4.1)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:56.973406,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.6, 8.933333333333334)","(6.0, 6.6, 6.4799999999999995)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.7, 4.1)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:58.319608,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.6, 8.933333333333334)","(6.0, 6.6, 6.4799999999999995)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.7, 4.1)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:38:59.714625,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.6, 8.933333333333334)","(6.0, 6.6, 6.4799999999999995)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.7, 4.1)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:39:01.021657,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.6, 8.577777777777778)","(6.0, 6.6, 6.355555555555555)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.7, 4.1)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:39:02.352140,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.8, 8.953846153846154)","(6.0, 6.8, 6.355555555555555)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.7, 4.1)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:39:03.693865,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.8, 8.953846153846154)","(6.0, 6.8, 6.355555555555555)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.7, 4.1)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:39:05.064436,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.8, 8.953846153846154)","(6.0, 6.8, 6.355555555555555)","(5.0, 6.4, 6.1000000000000005)","(3.2, 4.7, 4.1)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:39:06.349400,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.8, 8.953846153846154)","(6.0, 6.8, 6.355555555555555)","(5.0, 6.4, 5.5600000000000005)","(3.2, 4.7, 4.1)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:39:07.605526,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.8, 8.953846153846154)","(6.0, 6.8, 6.355555555555555)","(5.0, 6.4, 5.5600000000000005)","(3.2, 4.7, 4.1)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:39:08.852200,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.8, 8.953846153846154)","(6.0, 6.8, 6.355555555555555)","(5.0, 6.4, 5.5600000000000005)","(3.2, 4.9, 4.066666666666666)","(15.0, 42.0, 31.0)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:39:10.157857,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.8, 8.953846153846154)","(6.0, 6.8, 6.4799999999999995)","(5.0, 6.4, 5.5600000000000005)","(3.2, 4.8, 4.142857142857142)","(15.0, 42.0, 28.5)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:39:11.510908,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.6, 9.2)","(6.0, 6.6, 6.4799999999999995)","(5.0, 6.4, 5.5600000000000005)","(3.2, 4.8, 4.142857142857142)","(15.0, 42.0, 28.5)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:39:12.848306,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.6, 9.2)","(6.0, 6.6, 6.4799999999999995)","(5.0, 6.4, 5.5600000000000005)","(3.2, 4.8, 4.142857142857142)","(15.0, 42.0, 28.5)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:39:14.193413,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.6, 9.2)","(6.0, 6.6, 6.4799999999999995)","(5.0, 6.4, 5.5600000000000005)","(3.2, 4.8, 4.142857142857142)","(15.0, 42.0, 28.5)","(13.0, 34.0, 22.666666666666668)"
08-12-2022 14:39:15.510384,"(9.0, 13.5, 10.8125)","(6.5, 8.6, 7.3428571428571425)","(7.0, 9.6, 9.2)","(6.0, 6.6, 6.4799999999999995)","(5.0, 6.4, 5.5600000000000005)","(3.2, 4.8, 4.142857142857142)","(15.0, 42.0, 28.5)","(13.0, 34.0, 22.666666666666668)"
