,Stylish Memphis Nz,Izaha,Artillery,Ranger Bomb Nz,Smooth Baht,Hes Chiming,Expensive Ego,Total Diva Nz,Little Bliss
07-01-2023 19:38:39.431197,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8257142857142856)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:38:40.786048,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8257142857142856)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:38:42.146964,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8257142857142856)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:38:43.508705,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8257142857142856)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:38:44.775976,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8257142857142856)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:38:46.070070,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8257142857142856)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:38:47.270251,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8257142857142856)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:38:48.443955,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8257142857142856)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:38:49.669562,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8257142857142856)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:38:50.891701,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8576923076923075)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:38:52.131897,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8576923076923075)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:38:53.391809,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8576923076923075)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:38:54.688742,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8576923076923075)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:38:55.976346,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8576923076923075)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:38:57.243633,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8576923076923075)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:38:58.554874,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8576923076923075)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:38:59.875750,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8576923076923075)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:01.194575,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8576923076923075)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:02.468563,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8576923076923075)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:03.794241,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8576923076923075)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:05.211261,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8576923076923075)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:06.523328,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8576923076923075)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:07.998785,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8576923076923075)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:09.368224,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8576923076923075)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:10.764159,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8576923076923075)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:12.320517,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8576923076923075)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:13.795009,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8342857142857143)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:15.186005,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:16.555015,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:17.928134,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:19.330934,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:20.768619,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:22.190553,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:23.615028,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:25.093590,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:26.550120,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:28.020367,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:29.492944,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:30.980586,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:32.424333,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:33.851756,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:35.216185,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:36.556818,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:37.924407,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:39.343593,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:40.715470,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:42.050799,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:43.351559,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:44.743436,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:46.211514,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 34.22222222222222)","(20.0, 44.0, 24.875)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:39:47.605415,"(3.0, 99999, 99990)","(41.0, 180.0, 142.85714285714286)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 33.07142857142857)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:39:48.912309,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 33.07142857142857)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:39:50.132626,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 33.07142857142857)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:39:51.463746,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 33.07142857142857)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:39:52.734438,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 31.5)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:39:54.116114,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 31.5)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:39:55.337524,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 31.5)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:39:56.579782,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 31.5)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:39:57.896652,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 31.5)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:39:59.278914,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 31.5)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:40:00.588224,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 31.5)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:40:01.989209,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 31.5)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:40:03.403360,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 33.07142857142857)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:40:04.793829,"(3.0, 99999, 99990)","(41.0, 180.0, 117.5)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 33.07142857142857)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:40:06.176901,"(3.0, 99999, 99990)","(41.0, 180.0, 117.5)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 33.07142857142857)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:40:07.541224,"(3.0, 99999, 99990)","(41.0, 180.0, 117.5)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 33.07142857142857)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:40:08.858938,"(3.0, 99999, 99990)","(41.0, 180.0, 117.5)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 33.07142857142857)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:40:10.124410,"(3.0, 99999, 99990)","(41.0, 180.0, 117.5)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 33.07142857142857)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:40:11.460668,"(3.0, 99999, 99990)","(41.0, 180.0, 117.5)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 33.07142857142857)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:40:12.986792,"(3.0, 99999, 99990)","(41.0, 180.0, 117.5)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 28.875)","(20.0, 44.0, 33.07142857142857)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 123.33333333333334)"
07-01-2023 19:40:14.328934,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 70.0, 31.666666666666664)","(20.0, 44.0, 36.83333333333333)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:40:15.729016,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 75.0, 31.666666666666664)","(20.0, 46.0, 46.16666666666667)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:40:17.130892,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 75.0, 31.666666666666664)","(20.0, 60.0, 46.16666666666667)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:40:18.551812,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 75.0, 31.666666666666664)","(20.0, 60.0, 46.16666666666667)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
07-01-2023 19:40:20.037499,"(3.0, 99999, 99990)","(41.0, 180.0, 96.66666666666666)","(18.0, 48.0, 25.666666666666668)","(11.0, 99999, 99990)","(26.0, 75.0, 31.666666666666664)","(20.0, 60.0, 46.16666666666667)","(1.55, 1.89, 1.8466666666666667)","(26.0, 99999, 99990)","(61.0, 220.0, 192.72727272727275)"
