,My Names Lyn,Coconut Santiago,Cool Whip,Deadly Ambition,Hydro Glide,Romena Charm,Cosmetic Rose
11-01-2023 13:58:29.269140,"(4.0, 4.9, 4.604347826086957)","(3.3, 3.4, 3.3807692307692307)","(26.0, 60.0, 57.09090909090909)","(12.0, 30.0, 29.666666666666668)","(2.4, 2.96, 2.9314285714285715)","(7.0, 12.5, 12.38888888888889)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:30.418393,"(4.0, 4.9, 4.604347826086957)","(3.3, 3.4, 3.3666666666666667)","(26.0, 60.0, 57.09090909090909)","(12.0, 30.0, 29.684210526315788)","(2.4, 2.96, 2.823809523809524)","(7.0, 12.5, 12.38888888888889)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:31.520975,"(4.0, 4.9, 4.604347826086957)","(3.3, 3.5, 3.3666666666666667)","(26.0, 60.0, 57.09090909090909)","(12.0, 30.0, 29.684210526315788)","(2.4, 2.96, 2.8368)","(7.0, 12.5, 12.38888888888889)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:32.688890,"(4.0, 4.9, 4.572727272727273)","(3.3, 3.45, 3.3666666666666667)","(26.0, 60.0, 57.09090909090909)","(12.0, 30.0, 32.275862068965516)","(2.4, 2.96, 2.788888888888889)","(7.0, 12.5, 12.38888888888889)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:33.666483,"(4.0, 4.9, 4.572727272727273)","(3.3, 3.45, 3.3666666666666667)","(26.0, 60.0, 55.333333333333336)","(12.0, 36.0, 32.44444444444444)","(2.4, 2.96, 2.788888888888889)","(7.0, 12.5, 12.38888888888889)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:34.785162,"(4.0, 4.9, 4.572727272727273)","(3.3, 3.45, 3.3666666666666667)","(26.0, 60.0, 57.09090909090909)","(12.0, 36.0, 32.61538461538461)","(2.4, 2.96, 2.788888888888889)","(7.0, 12.5, 12.38888888888889)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:35.920375,"(4.0, 4.9, 4.572727272727273)","(3.3, 3.45, 3.3666666666666667)","(26.0, 60.0, 57.09090909090909)","(12.0, 36.0, 32.74074074074074)","(2.4, 2.96, 2.8200000000000003)","(7.0, 12.5, 12.38888888888889)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:36.946370,"(4.0, 4.9, 4.572727272727273)","(3.3, 3.45, 3.3666666666666667)","(26.0, 60.0, 57.09090909090909)","(12.0, 36.0, 32.74074074074074)","(2.4, 2.96, 2.8200000000000003)","(7.0, 12.5, 12.38888888888889)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:38.044428,"(4.0, 4.9, 4.572727272727273)","(3.3, 3.45, 3.3666666666666667)","(26.0, 60.0, 57.09090909090909)","(12.0, 36.0, 32.74074074074074)","(2.4, 2.96, 2.788888888888889)","(7.0, 12.5, 12.38888888888889)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:39.249639,"(4.0, 4.9, 4.572727272727273)","(3.3, 3.5, 3.470833333333333)","(26.0, 60.0, 57.09090909090909)","(12.0, 36.0, 33.43333333333334)","(2.4, 2.96, 2.788888888888889)","(7.0, 12.5, 12.38888888888889)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:40.395511,"(4.0, 4.9, 4.527586206896552)","(3.3, 3.5, 3.43125)","(26.0, 60.0, 57.09090909090909)","(12.0, 36.0, 33.43333333333334)","(2.4, 2.96, 2.764444444444444)","(7.0, 12.5, 12.346153846153847)","(21.0, 110.0, 90.0)"
11-01-2023 13:58:41.518175,"(4.0, 4.9, 4.527586206896552)","(3.3, 3.5, 3.408333333333333)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 33.43333333333334)","(2.4, 2.84, 2.7666666666666666)","(7.0, 12.5, 12.346153846153847)","(21.0, 100.0, 90.0)"
11-01-2023 13:58:42.627690,"(4.0, 4.9, 4.527586206896552)","(3.3, 3.5, 3.408333333333333)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 33.43333333333334)","(2.4, 2.84, 2.7666666666666666)","(7.0, 12.5, 12.346153846153847)","(21.0, 100.0, 90.0)"
11-01-2023 13:58:43.714664,"(4.0, 4.9, 4.527586206896552)","(3.3, 3.5, 3.408333333333333)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 33.43333333333334)","(2.4, 2.84, 2.7666666666666666)","(7.0, 12.5, 12.346153846153847)","(21.0, 100.0, 90.0)"
11-01-2023 13:58:44.820827,"(4.0, 4.9, 4.572727272727273)","(3.3, 3.5, 3.4402173913043477)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 33.43333333333334)","(2.4, 2.84, 2.773333333333333)","(7.0, 12.5, 12.214285714285714)","(21.0, 100.0, 90.0)"
11-01-2023 13:58:45.890959,"(4.0, 4.9, 4.527586206896552)","(3.3, 3.5, 3.4140625)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 33.43333333333334)","(2.4, 2.84, 2.8099999999999996)","(7.0, 12.5, 12.366666666666667)","(21.0, 100.0, 87.5)"
11-01-2023 13:58:47.085233,"(4.0, 4.9, 4.527586206896552)","(3.3, 3.5, 3.3705882352941177)","(26.0, 60.0, 54.666666666666664)","(12.0, 36.0, 33.43333333333334)","(2.4, 2.96, 2.9)","(7.0, 12.5, 12.4)","(21.0, 100.0, 87.5)"
11-01-2023 13:58:48.198313,"(4.0, 4.9, 4.527586206896552)","(3.3, 3.5, 3.3842105263157896)","(26.0, 60.0, 57.09090909090909)","(12.0, 36.0, 33.43333333333334)","(2.4, 2.96, 2.801333333333333)","(7.0, 12.5, 12.318181818181818)","(21.0, 100.0, 85.0)"
11-01-2023 13:58:49.277007,"(4.0, 4.9, 4.527586206896552)","(3.3, 3.5, 3.3666666666666667)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 33.43333333333334)","(2.4, 2.86, 2.801333333333333)","(7.0, 13.0, 12.6)","(21.0, 110.0, 92.5)"
11-01-2023 13:58:50.434450,"(4.0, 4.9, 4.527586206896552)","(3.3, 3.5, 3.395238095238095)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 33.43333333333334)","(2.4, 2.86, 2.784)","(7.0, 13.0, 12.631578947368421)","(21.0, 100.0, 92.5)"
11-01-2023 13:58:51.553363,"(4.0, 4.9, 4.527586206896552)","(3.3, 3.5, 3.3307692307692305)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 30.923076923076923)","(2.4, 2.86, 2.784)","(7.0, 13.0, 12.631578947368421)","(21.0, 100.0, 92.5)"
11-01-2023 13:58:52.588168,"(4.0, 4.9, 4.527586206896552)","(3.3, 3.5, 3.353333333333333)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 30.923076923076923)","(2.4, 2.86, 2.784)","(7.0, 13.0, 12.631578947368421)","(21.0, 100.0, 92.5)"
11-01-2023 13:58:53.653418,"(4.0, 4.9, 4.527586206896552)","(3.3, 3.5, 3.398148148148148)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 33.8)","(2.4, 2.86, 2.7849999999999997)","(7.0, 13.0, 12.571428571428571)","(21.0, 100.0, 90.0)"
11-01-2023 13:58:54.849419,"(4.0, 4.9, 4.527586206896552)","(3.3, 3.5, 3.398148148148148)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 33.8)","(2.4, 2.86, 2.7849999999999997)","(7.0, 13.0, 12.571428571428571)","(21.0, 100.0, 82.0)"
11-01-2023 13:58:56.191054,"(4.0, 4.9, 4.514285714285714)","(3.3, 3.5, 3.398148148148148)","(26.0, 60.0, 57.09090909090909)","(12.0, 36.0, 33.8)","(2.4, 2.94, 2.7945454545454544)","(7.0, 13.0, 12.758620689655173)","(21.0, 130.0, 82.0)"
11-01-2023 13:58:57.244338,"(4.0, 4.9, 4.514285714285714)","(3.3, 3.5, 3.375)","(26.0, 60.0, 57.09090909090909)","(12.0, 36.0, 33.8)","(2.4, 2.94, 2.7945454545454544)","(7.0, 13.0, 12.758620689655173)","(21.0, 130.0, 82.0)"
11-01-2023 13:58:58.333079,"(4.0, 4.9, 4.514285714285714)","(3.3, 3.5, 3.375)","(26.0, 60.0, 57.09090909090909)","(12.0, 36.0, 33.67741935483871)","(2.4, 2.94, 2.7849999999999997)","(7.0, 13.0, 12.708333333333334)","(21.0, 130.0, 94.0)"
11-01-2023 13:58:59.401711,"(4.0, 4.9, 4.514285714285714)","(3.3, 3.5, 3.3857142857142857)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 33.67741935483871)","(2.4, 2.84, 2.7849999999999997)","(7.0, 13.0, 12.708333333333334)","(21.0, 130.0, 90.83333333333333)"
11-01-2023 13:59:00.447901,"(4.0, 4.9, 4.514285714285714)","(3.3, 3.5, 3.404)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 34.38461538461539)","(2.4, 2.84, 2.7849999999999997)","(7.0, 13.0, 12.794117647058824)","(21.0, 120.0, 90.83333333333333)"
11-01-2023 13:59:01.542015,"(4.0, 4.9, 4.514285714285714)","(3.3, 3.5, 3.404)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 34.38461538461539)","(2.4, 2.84, 2.784)","(7.0, 13.0, 12.840909090909092)","(21.0, 120.0, 90.83333333333333)"
11-01-2023 13:59:02.602987,"(4.0, 4.9, 4.514285714285714)","(3.3, 3.5, 3.404)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 34.38461538461539)","(2.4, 2.84, 2.784)","(7.0, 13.0, 12.87037037037037)","(21.0, 120.0, 90.83333333333333)"
11-01-2023 13:59:03.550481,"(4.0, 4.9, 4.514285714285714)","(3.3, 3.5, 3.39)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 33.8)","(2.4, 2.84, 2.784)","(7.0, 13.0, 12.87037037037037)","(21.0, 120.0, 80.0)"
11-01-2023 13:59:04.542041,"(4.0, 4.9, 4.514285714285714)","(3.3, 3.5, 3.357142857142857)","(26.0, 60.0, 54.666666666666664)","(12.0, 36.0, 33.8)","(2.4, 2.84, 2.795)","(7.0, 13.0, 12.840909090909092)","(21.0, 120.0, 78.33333333333333)"
11-01-2023 13:59:05.561588,"(4.0, 4.9, 4.514285714285714)","(3.3, 3.5, 3.3823529411764706)","(26.0, 60.0, 54.666666666666664)","(12.0, 36.0, 33.8)","(2.4, 2.84, 2.795)","(7.0, 13.0, 12.840909090909092)","(21.0, 120.0, 95.0)"
11-01-2023 13:59:06.577435,"(4.0, 4.9, 4.514285714285714)","(3.3, 3.5, 3.357142857142857)","(26.0, 60.0, 54.666666666666664)","(12.0, 36.0, 33.8)","(2.4, 2.84, 2.795)","(7.0, 13.0, 12.741935483870968)","(21.0, 120.0, 80.0)"
11-01-2023 13:59:07.650407,"(4.0, 4.9, 4.514285714285714)","(3.3, 3.5, 3.357142857142857)","(26.0, 60.0, 54.666666666666664)","(12.0, 36.0, 33.8)","(2.4, 2.84, 2.795)","(7.0, 13.0, 12.741935483870968)","(21.0, 130.0, 92.5)"
11-01-2023 13:59:08.703062,"(4.0, 4.9, 4.514285714285714)","(3.3, 3.5, 3.4076923076923076)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 33.333333333333336)","(2.4, 2.84, 2.765)","(7.0, 13.0, 12.804878048780488)","(21.0, 130.0, 92.5)"
11-01-2023 13:59:09.668660,"(4.0, 4.9, 4.514285714285714)","(3.3, 3.5, 3.38)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 34.22222222222222)","(2.4, 2.84, 2.765)","(7.0, 13.0, 12.878787878787879)","(21.0, 130.0, 92.5)"
11-01-2023 13:59:10.616467,"(4.0, 4.9, 4.514285714285714)","(3.3, 3.5, 3.3823529411764706)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 34.608695652173914)","(2.4, 2.84, 2.765)","(7.0, 13.0, 12.878787878787879)","(21.0, 130.0, 92.5)"
11-01-2023 13:59:11.638829,"(4.0, 4.9, 4.514285714285714)","(3.3, 3.5, 3.3823529411764706)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 34.608695652173914)","(2.4, 2.84, 2.8127272727272725)","(7.0, 13.0, 12.878787878787879)","(21.0, 130.0, 92.5)"
11-01-2023 13:59:12.592462,"(4.0, 4.9, 4.510526315789473)","(3.3, 3.5, 3.357142857142857)","(26.0, 60.0, 53.333333333333336)","(12.0, 36.0, 34.608695652173914)","(2.4, 2.84, 2.8127272727272725)","(7.0, 13.0, 12.878787878787879)","(21.0, 130.0, 92.5)"
11-01-2023 13:59:13.627283,"(4.0, 4.9, 4.510526315789473)","(3.3, 3.5, 3.3518518518518516)","(26.0, 60.0, 54.666666666666664)","(12.0, 42.0, 40.82352941176471)","(2.4, 2.84, 2.82125)","(7.0, 13.0, 12.851851851851851)","(21.0, 130.0, 80.0)"
11-01-2023 13:59:14.738715,"(4.0, 4.9, 4.510526315789473)","(3.3, 3.5, 3.3979591836734695)","(26.0, 60.0, 54.666666666666664)","(12.0, 42.0, 39.35294117647059)","(2.4, 2.84, 2.82125)","(7.0, 13.0, 12.891891891891891)","(21.0, 130.0, 80.0)"
11-01-2023 13:59:15.805526,"(4.0, 4.9, 4.510526315789473)","(3.3, 3.5, 3.3979591836734695)","(26.0, 60.0, 53.333333333333336)","(12.0, 42.0, 38.666666666666664)","(2.4, 2.84, 2.82125)","(7.0, 13.0, 12.906976744186046)","(21.0, 130.0, 92.5)"
11-01-2023 13:59:16.847023,"(4.0, 4.9, 4.510526315789473)","(3.3, 3.5, 3.369565217391304)","(26.0, 60.0, 53.333333333333336)","(12.0, 42.0, 38.666666666666664)","(2.4, 2.84, 2.82125)","(7.0, 13.0, 12.906976744186046)","(21.0, 130.0, 102.5)"
11-01-2023 13:59:17.922256,"(4.0, 4.9, 4.510526315789473)","(3.3, 3.5, 3.369565217391304)","(26.0, 60.0, 53.333333333333336)","(12.0, 42.0, 38.666666666666664)","(2.4, 2.84, 2.82125)","(7.0, 13.0, 12.906976744186046)","(21.0, 120.0, 102.5)"
11-01-2023 13:59:18.952682,"(4.0, 4.9, 4.510526315789473)","(3.3, 3.4, 3.3779411764705882)","(26.0, 60.0, 53.333333333333336)","(12.0, 40.0, 39.172413793103445)","(2.4, 2.84, 2.82125)","(7.0, 13.0, 12.906976744186046)","(21.0, 120.0, 102.5)"
11-01-2023 13:59:19.994749,"(4.0, 4.9, 4.510526315789473)","(3.3, 3.4, 3.3779411764705882)","(26.0, 60.0, 53.333333333333336)","(12.0, 40.0, 37.25)","(2.4, 2.84, 2.8249999999999997)","(7.0, 13.0, 12.906976744186046)","(21.0, 120.0, 102.5)"
11-01-2023 13:59:21.020798,"(4.0, 4.9, 4.510526315789473)","(3.3, 3.4, 3.3375)","(26.0, 60.0, 53.333333333333336)","(12.0, 40.0, 38.05882352941177)","(2.4, 2.84, 2.8249999999999997)","(7.0, 13.0, 12.891891891891891)","(21.0, 120.0, 103.33333333333334)"
11-01-2023 13:59:21.983261,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.3318181818181816)","(26.0, 60.0, 54.666666666666664)","(13.0, 40.0, 38.05882352941177)","(2.4, 2.84, 2.8249999999999997)","(7.0, 13.0, 12.891891891891891)","(26.0, 120.0, 103.33333333333334)"
11-01-2023 13:59:22.998246,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.3318181818181816)","(26.0, 60.0, 58.0)","(13.0, 40.0, 37.729729729729726)","(2.4, 2.84, 2.8249999999999997)","(7.0, 13.0, 12.891891891891891)","(26.0, 120.0, 103.33333333333334)"
11-01-2023 13:59:24.036839,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.3318181818181816)","(26.0, 60.0, 58.0)","(13.0, 40.0, 36.5)","(2.4, 2.84, 2.7777777777777777)","(7.0, 13.0, 12.906976744186046)","(26.0, 120.0, 102.5)"
11-01-2023 13:59:25.113537,"(3.9, 4.9, 4.52051282051282)","(3.2, 3.4, 3.3464285714285715)","(26.0, 60.0, 53.333333333333336)","(13.0, 40.0, 37.81818181818182)","(2.4, 2.78, 2.82125)","(7.0, 13.0, 12.906976744186046)","(26.0, 120.0, 102.5)"
11-01-2023 13:59:26.101126,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.325)","(26.0, 60.0, 53.333333333333336)","(13.0, 40.0, 39.2)","(2.4, 2.84, 2.82125)","(7.0, 13.0, 12.906976744186046)","(26.0, 120.0, 102.5)"
11-01-2023 13:59:27.144612,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.3125)","(26.0, 60.0, 53.333333333333336)","(13.0, 40.0, 39.57142857142857)","(2.4, 2.84, 2.82125)","(7.0, 13.0, 12.906976744186046)","(26.0, 120.0, 102.5)"
11-01-2023 13:59:28.195134,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.325)","(26.0, 60.0, 53.333333333333336)","(14.0, 40.0, 39.57142857142857)","(2.4, 2.84, 2.82125)","(7.5, 13.0, 12.906976744186046)","(26.0, 120.0, 102.5)"
11-01-2023 13:59:29.201301,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.325)","(26.0, 60.0, 53.333333333333336)","(14.0, 40.0, 39.57142857142857)","(2.4, 2.84, 2.82125)","(7.5, 13.0, 12.906976744186046)","(26.0, 120.0, 102.5)"
11-01-2023 13:59:30.240660,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.3)","(26.0, 60.0, 53.333333333333336)","(14.0, 40.0, 39.57142857142857)","(2.4, 2.84, 2.82125)","(7.5, 13.0, 12.891891891891891)","(26.0, 120.0, 100.0)"
11-01-2023 13:59:31.246887,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.2636363636363637)","(26.0, 60.0, 58.0)","(14.0, 40.0, 39.57142857142857)","(2.4, 2.84, 2.82125)","(7.5, 13.0, 12.891891891891891)","(26.0, 120.0, 100.0)"
11-01-2023 13:59:32.171313,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.289473684210526)","(26.0, 60.0, 58.0)","(14.0, 40.0, 39.57142857142857)","(2.4, 2.84, 2.82125)","(7.5, 13.0, 12.891891891891891)","(26.0, 120.0, 88.33333333333333)"
11-01-2023 13:59:33.220065,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.289473684210526)","(26.0, 60.0, 53.333333333333336)","(14.0, 40.0, 39.57142857142857)","(2.4, 2.84, 2.82125)","(7.5, 13.0, 12.926829268292684)","(26.0, 130.0, 92.5)"
11-01-2023 13:59:34.351953,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.26)","(26.0, 60.0, 53.333333333333336)","(14.0, 40.0, 39.57142857142857)","(2.4, 2.84, 2.82125)","(7.5, 13.0, 12.926829268292684)","(26.0, 130.0, 92.5)"
11-01-2023 13:59:35.354188,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.289473684210526)","(26.0, 60.0, 53.333333333333336)","(14.0, 40.0, 39.57142857142857)","(2.4, 2.84, 2.82125)","(7.5, 13.0, 12.9375)","(26.0, 130.0, 92.5)"
11-01-2023 13:59:36.422954,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.26)","(26.0, 60.0, 53.333333333333336)","(14.0, 40.0, 39.57142857142857)","(2.4, 2.84, 2.82125)","(7.5, 13.0, 13.445945945945946)","(26.0, 130.0, 94.0)"
11-01-2023 13:59:37.577122,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.26875)","(26.0, 60.0, 53.333333333333336)","(14.0, 40.0, 39.57142857142857)","(2.4, 2.84, 2.82125)","(7.5, 13.5, 13.447368421052632)","(26.0, 130.0, 94.0)"
11-01-2023 13:59:38.620177,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.26875)","(26.0, 60.0, 53.333333333333336)","(14.0, 40.0, 39.84615384615385)","(2.4, 2.84, 2.82125)","(7.5, 13.5, 13.4375)","(26.0, 130.0, 90.0)"
11-01-2023 13:59:39.620128,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.283333333333333)","(26.0, 60.0, 58.11764705882353)","(14.0, 40.0, 45.67741935483871)","(2.4, 2.84, 2.82125)","(7.5, 13.5, 13.4375)","(26.0, 130.0, 90.0)"
11-01-2023 13:59:40.657505,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.283333333333333)","(26.0, 60.0, 58.11764705882353)","(14.0, 48.0, 45.67741935483871)","(2.4, 2.84, 2.82125)","(7.5, 13.5, 13.4375)","(26.0, 130.0, 94.0)"
11-01-2023 13:59:41.630747,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.4, 3.26875)","(26.0, 60.0, 58.22222222222222)","(14.0, 48.0, 44.33333333333333)","(2.4, 2.84, 2.82125)","(7.5, 13.5, 13.346153846153847)","(26.0, 130.0, 97.85714285714286)"
11-01-2023 13:59:42.603042,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.35, 3.2583333333333333)","(26.0, 60.0, 53.333333333333336)","(14.0, 48.0, 44.33333333333333)","(2.4, 2.92, 2.795714285714286)","(7.5, 13.5, 13.423076923076923)","(26.0, 130.0, 97.85714285714286)"
11-01-2023 13:59:43.614368,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.35, 3.225)","(26.0, 60.0, 53.333333333333336)","(14.0, 48.0, 44.33333333333333)","(2.4, 2.92, 2.8125806451612902)","(7.5, 13.5, 13.469696969696969)","(26.0, 130.0, 97.85714285714286)"
11-01-2023 13:59:44.583798,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.35, 3.183333333333333)","(26.0, 60.0, 53.333333333333336)","(14.0, 48.0, 44.33333333333333)","(2.4, 2.92, 2.84)","(7.5, 13.5, 13.563636363636364)","(26.0, 130.0, 97.85714285714286)"
11-01-2023 13:59:45.668046,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.35, 3.183333333333333)","(26.0, 60.0, 53.333333333333336)","(14.0, 46.0, 42.25)","(2.4, 2.92, 2.8458823529411763)","(7.5, 14.0, 13.645833333333334)","(26.0, 130.0, 97.85714285714286)"
11-01-2023 13:59:46.825700,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.35, 3.1576923076923076)","(26.0, 60.0, 57.09090909090909)","(14.0, 46.0, 42.25)","(2.4, 2.92, 2.863076923076923)","(7.5, 14.0, 13.595238095238095)","(26.0, 130.0, 102.5)"
11-01-2023 13:59:47.859586,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.35, 3.1576923076923076)","(26.0, 60.0, 57.09090909090909)","(14.0, 46.0, 42.25)","(2.4, 2.9, 2.888)","(7.5, 14.0, 13.595238095238095)","(26.0, 120.0, 102.5)"
11-01-2023 13:59:48.898980,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.35, 3.1576923076923076)","(26.0, 60.0, 57.53846153846154)","(14.0, 46.0, 42.25)","(2.4, 2.9, 2.863076923076923)","(7.5, 14.0, 13.595238095238095)","(26.0, 120.0, 102.5)"
11-01-2023 13:59:50.036527,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.35, 3.1576923076923076)","(26.0, 60.0, 57.53846153846154)","(14.0, 46.0, 42.25)","(2.4, 2.9, 2.8166666666666664)","(7.5, 14.0, 13.839285714285714)","(26.0, 120.0, 108.33333333333333)"
11-01-2023 13:59:51.119597,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.35, 3.1714285714285713)","(26.0, 60.0, 53.333333333333336)","(14.0, 46.0, 42.25)","(2.4, 2.84, 2.8084210526315787)","(7.5, 14.0, 13.887096774193548)","(26.0, 120.0, 108.33333333333333)"
11-01-2023 13:59:52.148961,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.35, 3.1648148148148145)","(26.0, 60.0, 53.333333333333336)","(14.0, 46.0, 42.25)","(2.4, 2.84, 2.8084210526315787)","(7.5, 14.0, 13.964285714285714)","(26.0, 120.0, 108.33333333333333)"
11-01-2023 13:59:53.270656,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.35, 3.1714285714285713)","(26.0, 60.0, 56.666666666666664)","(14.0, 46.0, 41.2)","(2.4, 2.84, 2.776)","(7.5, 14.0, 14.462962962962964)","(26.0, 120.0, 105.0)"
11-01-2023 13:59:54.334946,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.3, 3.25)","(26.0, 60.0, 58.46153846153846)","(14.0, 46.0, 42.57142857142857)","(2.4, 2.84, 2.781333333333333)","(7.5, 14.5, 14.425925925925926)","(26.0, 120.0, 105.0)"
11-01-2023 13:59:55.359560,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.35, 3.167391304347826)","(26.0, 60.0, 58.46153846153846)","(14.0, 46.0, 42.57142857142857)","(2.4, 2.84, 2.8057142857142856)","(7.5, 14.5, 14.467741935483872)","(26.0, 120.0, 102.5)"
11-01-2023 13:59:56.480496,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.35, 3.1558823529411764)","(26.0, 60.0, 58.333333333333336)","(14.0, 46.0, 42.57142857142857)","(2.4, 2.84, 2.817142857142857)","(7.5, 14.5, 14.467741935483872)","(26.0, 120.0, 102.5)"
11-01-2023 13:59:57.563465,"(3.9, 4.9, 4.510526315789473)","(3.2, 3.3, 3.111111111111111)","(26.0, 60.0, 58.333333333333336)","(14.0, 46.0, 42.57142857142857)","(2.4, 2.86, 2.82)","(7.5, 14.5, 14.467741935483872)","(26.0, 120.0, 102.5)"
11-01-2023 13:59:58.591993,"(3.9, 4.9, 4.52051282051282)","(3.2, 3.3, 3.147222222222222)","(26.0, 60.0, 58.333333333333336)","(14.0, 46.0, 43.073170731707314)","(2.4, 2.92, 2.806)","(7.5, 14.5, 14.458333333333334)","(26.0, 120.0, 105.0)"
11-01-2023 13:59:59.603562,"(3.9, 4.9, 4.52051282051282)","(3.2, 3.25, 3.1772727272727272)","(26.0, 60.0, 58.333333333333336)","(14.0, 46.0, 43.473684210526315)","(2.4, 2.86, 2.7977777777777777)","(7.5, 14.5, 14.458333333333334)","(26.0, 120.0, 105.0)"
11-01-2023 14:00:00.613548,"(3.9, 4.9, 4.52051282051282)","(3.2, 3.25, 3.162)","(26.0, 60.0, 58.333333333333336)","(14.0, 46.0, 43.473684210526315)","(2.4, 2.86, 2.7977777777777777)","(7.5, 14.5, 14.423076923076923)","(26.0, 120.0, 105.0)"
11-01-2023 14:00:01.854798,"(3.9, 4.9, 4.52)","(3.2, 3.25, 3.146774193548387)","(26.0, 60.0, 58.333333333333336)","(14.0, 46.0, 43.073170731707314)","(2.4, 2.86, 2.813333333333333)","(7.5, 14.5, 14.458333333333334)","(26.0, 120.0, 105.0)"
11-01-2023 14:00:03.082562,"(3.9, 4.8, 4.5285714285714285)","(3.2, 3.25, 3.161111111111111)","(26.0, 60.0, 58.333333333333336)","(14.0, 46.0, 43.073170731707314)","(2.4, 2.86, 2.813333333333333)","(7.5, 14.5, 14.477272727272727)","(26.0, 120.0, 96.66666666666667)"
11-01-2023 14:00:04.292496,"(3.9, 4.8, 4.515)","(3.2, 3.25, 3.161111111111111)","(26.0, 60.0, 58.333333333333336)","(14.0, 46.0, 43.073170731707314)","(2.4, 2.86, 2.8449999999999998)","(7.5, 14.5, 14.46875)","(26.0, 130.0, 92.5)"
11-01-2023 14:00:05.501378,"(3.9, 4.7, 4.46)","(3.2, 3.25, 3.12)","(26.0, 60.0, 58.333333333333336)","(14.0, 46.0, 40.375)","(2.4, 2.92, 2.83)","(7.5, 14.5, 14.481481481481481)","(26.0, 130.0, 92.5)"
11-01-2023 14:00:06.521930,"(3.9, 4.6, 4.5249999999999995)","(3.2, 3.25, 3.1563829787234043)","(26.0, 60.0, 58.333333333333336)","(14.0, 46.0, 40.375)","(2.4, 2.94, 2.848333333333333)","(7.5, 14.5, 14.637931034482758)","(26.0, 130.0, 100.83333333333333)"
