,Obsession Agogo,Ratified,Halwes,Jaggers Lady,Stellar Rising,Louie,Enraged,Worry Less
07-12-2022 14:21:04.695677,"(6.0, 11.5, 10.743478260869566)","(8.0, 18.0, 17.307692307692307)","(6.0, 11.5, 11.023529411764706)","(5.0, 6.6, 6.1875)","(17.0, 36.0, 26.133333333333333)","(3.9, 4.6, 4.13125)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.133333333333334)"
07-12-2022 14:21:05.732051,"(6.0, 11.5, 10.743478260869566)","(8.0, 18.0, 17.307692307692307)","(6.0, 11.5, 11.023529411764706)","(5.0, 6.6, 6.1875)","(17.0, 36.0, 26.133333333333333)","(3.9, 4.6, 4.364705882352941)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.133333333333334)"
07-12-2022 14:21:06.760493,"(6.0, 11.5, 10.743478260869566)","(8.0, 18.0, 17.307692307692307)","(6.0, 11.5, 11.023529411764706)","(5.0, 6.6, 6.1875)","(17.0, 36.0, 26.133333333333333)","(3.9, 4.6, 4.84)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.133333333333334)"
07-12-2022 14:21:07.828149,"(6.0, 11.5, 10.743478260869566)","(8.0, 18.0, 17.307692307692307)","(6.0, 11.5, 11.023529411764706)","(5.0, 6.6, 6.1875)","(17.0, 36.0, 26.133333333333333)","(3.9, 5.1, 4.364705882352941)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.09)"
07-12-2022 14:21:08.885975,"(6.0, 11.5, 10.743478260869566)","(8.0, 18.0, 17.307692307692307)","(6.0, 11.5, 11.023529411764706)","(5.0, 6.6, 6.1875)","(17.0, 36.0, 26.133333333333333)","(3.9, 4.6, 4.364705882352941)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.09)"
07-12-2022 14:21:10.169914,"(6.0, 11.5, 10.743478260869566)","(8.0, 18.0, 17.307692307692307)","(6.0, 11.5, 11.023529411764706)","(5.0, 6.6, 6.1875)","(17.0, 36.0, 26.133333333333333)","(3.9, 4.6, 4.364705882352941)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:21:11.331385,"(6.0, 11.5, 10.743478260869566)","(8.0, 18.0, 17.307692307692307)","(6.0, 11.5, 11.023529411764706)","(5.0, 6.6, 6.1875)","(17.0, 36.0, 26.133333333333333)","(3.9, 4.6, 4.364705882352941)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:21:12.368728,"(6.0, 11.5, 9.969444444444445)","(8.0, 18.0, 17.307692307692307)","(6.0, 11.5, 11.023529411764706)","(5.0, 6.6, 6.1875)","(17.0, 36.0, 30.333333333333332)","(3.9, 4.6, 4.84)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:21:13.498618,"(6.0, 11.5, 9.969444444444445)","(8.0, 18.0, 16.8)","(6.0, 11.5, 11.023529411764706)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 30.333333333333332)","(3.9, 5.1, 4.364705882352941)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:21:14.866831,"(6.0, 11.5, 9.969444444444445)","(8.0, 18.0, 16.8)","(6.0, 11.5, 11.023529411764706)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 30.333333333333332)","(3.9, 4.6, 4.364705882352941)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.09)"
07-12-2022 14:21:16.252830,"(6.0, 11.5, 9.969444444444445)","(8.0, 18.0, 16.8)","(6.0, 11.5, 11.023529411764706)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 23.916666666666664)","(3.9, 4.6, 4.364705882352941)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.125)"
07-12-2022 14:21:17.604726,"(6.0, 11.5, 9.969444444444445)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.133333333333333)","(17.0, 34.0, 23.916666666666664)","(3.9, 4.6, 4.370833333333334)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.125)"
07-12-2022 14:21:18.883009,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 23.916666666666664)","(3.9, 5.1, 4.225)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.125)"
07-12-2022 14:21:20.002962,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 23.916666666666664)","(3.9, 4.6, 4.225)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.09)"
07-12-2022 14:21:21.207688,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 23.916666666666664)","(3.9, 4.6, 4.225)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.09)"
07-12-2022 14:21:22.315101,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 23.916666666666664)","(3.9, 4.6, 4.225)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.133333333333334)"
07-12-2022 14:21:23.343819,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 23.916666666666664)","(3.9, 4.6, 4.370833333333334)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.133333333333334)"
07-12-2022 14:21:24.348933,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.0)","(17.0, 34.0, 23.916666666666664)","(3.9, 5.1, 4.370833333333334)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.133333333333334)"
07-12-2022 14:21:25.362762,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 23.916666666666664)","(3.9, 4.6, 4.225)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.12)"
07-12-2022 14:21:26.674206,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 24.44736842105263)","(3.9, 4.6, 4.225)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.09)"
07-12-2022 14:21:27.851782,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.0)","(17.0, 34.0, 21.821428571428573)","(3.9, 4.6, 4.370833333333334)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:21:28.910155,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 22.633333333333333)","(3.9, 5.1, 4.225)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:21:30.091049,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 22.633333333333333)","(3.9, 4.6, 4.364705882352941)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:21:31.355566,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 22.633333333333333)","(3.9, 4.6, 4.364705882352941)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.09)"
07-12-2022 14:21:32.481849,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1125)","(17.0, 34.0, 22.633333333333333)","(3.9, 4.6, 4.621052631578947)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.09)"
07-12-2022 14:21:33.631404,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.0)","(17.0, 34.0, 20.8)","(3.9, 5.1, 4.621052631578947)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.125)"
07-12-2022 14:21:34.760798,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.0)","(17.0, 34.0, 20.8)","(3.9, 5.1, 4.621052631578947)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.125)"
07-12-2022 14:21:35.982775,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 22.607142857142858)","(3.9, 5.1, 4.364705882352941)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.125)"
07-12-2022 14:21:37.172535,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 22.607142857142858)","(3.9, 4.6, 4.364705882352941)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.09)"
07-12-2022 14:21:38.155575,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 22.607142857142858)","(3.9, 4.6, 4.364705882352941)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.09)"
07-12-2022 14:21:39.218606,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 22.607142857142858)","(3.9, 4.6, 4.621052631578947)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.133333333333334)"
07-12-2022 14:21:40.379917,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.0)","(17.0, 34.0, 22.607142857142858)","(3.9, 5.1, 4.621052631578947)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.133333333333334)"
07-12-2022 14:21:41.510078,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 19.857142857142858)","(3.9, 5.1, 4.183999999999999)","(15.0, 32.0, 29.2)","(3.6, 4.2, 4.133333333333334)"
07-12-2022 14:21:42.511605,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 15.857142857142858)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 19.857142857142858)","(3.9, 4.6, 4.155555555555555)","(15.0, 32.0, 25.25)","(3.6, 4.2, 4.11)"
07-12-2022 14:21:43.677172,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 15.857142857142858)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 19.857142857142858)","(3.9, 4.6, 4.155555555555555)","(15.0, 32.0, 25.25)","(3.6, 4.2, 4.11)"
07-12-2022 14:21:44.694498,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 15.857142857142858)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 19.857142857142858)","(3.9, 4.6, 4.236363636363636)","(15.0, 32.0, 25.25)","(3.6, 4.2, 4.09)"
07-12-2022 14:21:45.795767,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 15.857142857142858)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.472727272727273)","(17.0, 34.0, 19.857142857142858)","(3.9, 4.6, 4.236363636363636)","(15.0, 32.0, 28.884615384615387)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:21:46.854866,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 15.857142857142858)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.075)","(17.0, 34.0, 19.857142857142858)","(3.9, 4.6, 4.155555555555555)","(15.0, 32.0, 28.884615384615387)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:21:47.909684,"(6.0, 11.0, 10.542857142857143)","(8.0, 18.0, 15.857142857142858)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 19.857142857142858)","(3.9, 4.6, 4.155555555555555)","(15.0, 32.0, 27.125)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:21:49.044634,"(6.0, 11.5, 11.194736842105264)","(8.0, 17.5, 16.642857142857142)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.225)","(17.0, 34.0, 19.857142857142858)","(3.9, 4.6, 4.155555555555555)","(15.0, 32.0, 27.125)","(3.6, 4.2, 4.09)"
07-12-2022 14:21:50.360073,"(6.0, 11.5, 10.947619047619048)","(8.0, 17.5, 16.08823529411765)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.369230769230769)","(17.0, 34.0, 22.352941176470587)","(3.9, 4.6, 4.236363636363636)","(15.0, 32.0, 27.125)","(3.6, 4.2, 4.15)"
07-12-2022 14:21:51.735825,"(6.0, 11.5, 10.947619047619048)","(8.0, 17.5, 16.08823529411765)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.2625)","(17.0, 34.0, 21.166666666666668)","(3.9, 4.6, 4.155555555555555)","(15.0, 32.0, 30.142857142857142)","(3.6, 4.2, 4.15)"
07-12-2022 14:21:53.054153,"(6.0, 11.5, 10.947619047619048)","(8.0, 17.5, 16.08823529411765)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.2625)","(17.0, 34.0, 21.166666666666668)","(3.9, 4.6, 4.155555555555555)","(15.0, 32.0, 30.142857142857142)","(3.6, 4.2, 4.15)"
07-12-2022 14:21:54.309841,"(6.0, 11.5, 10.947619047619048)","(8.0, 17.5, 16.08823529411765)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.3)","(17.0, 34.0, 23.305555555555557)","(3.9, 4.6, 4.0375)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.09)"
07-12-2022 14:21:55.502496,"(6.0, 11.5, 10.947619047619048)","(8.0, 17.5, 16.08823529411765)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.415384615384615)","(17.0, 34.0, 22.676470588235293)","(3.9, 4.6, 4.1)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.133333333333334)"
07-12-2022 14:21:56.849547,"(6.0, 11.5, 10.947619047619048)","(8.0, 17.5, 16.08823529411765)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.415384615384615)","(17.0, 34.0, 23.305555555555557)","(3.9, 4.6, 4.0375)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.133333333333334)"
07-12-2022 14:21:58.010101,"(6.0, 11.5, 10.947619047619048)","(8.0, 17.5, 16.08823529411765)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.472727272727273)","(17.0, 34.0, 23.305555555555557)","(3.9, 4.6, 4.0375)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.133333333333334)"
07-12-2022 14:21:59.256433,"(6.0, 11.5, 10.947619047619048)","(8.0, 17.5, 16.08823529411765)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 23.305555555555557)","(3.9, 4.6, 4.0375)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.116666666666667)"
07-12-2022 14:22:00.375422,"(6.0, 11.5, 10.947619047619048)","(8.0, 17.5, 16.08823529411765)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.1875)","(17.0, 34.0, 23.305555555555557)","(3.9, 4.6, 4.236363636363636)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:22:01.563032,"(6.0, 11.5, 10.947619047619048)","(8.0, 17.5, 16.08823529411765)","(6.0, 11.5, 10.51818181818182)","(5.0, 6.6, 6.225)","(17.0, 34.0, 22.676470588235293)","(3.9, 4.6, 4.236363636363636)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:22:02.789612,"(6.0, 11.5, 10.947619047619048)","(8.0, 17.5, 16.08823529411765)","(6.0, 11.5, 10.421052631578947)","(5.0, 6.6, 6.369230769230769)","(17.0, 34.0, 22.676470588235293)","(3.9, 4.6, 4.023076923076923)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:22:04.021788,"(6.0, 11.5, 10.947619047619048)","(8.0, 17.5, 16.08823529411765)","(6.0, 11.0, 10.421052631578947)","(5.0, 6.6, 6.369230769230769)","(17.0, 34.0, 20.642857142857142)","(3.9, 4.3, 4.023076923076923)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:22:05.248320,"(6.0, 11.5, 10.947619047619048)","(8.0, 17.5, 16.08823529411765)","(6.0, 11.0, 10.421052631578947)","(5.0, 6.6, 6.225)","(17.0, 34.0, 21.642857142857142)","(3.9, 4.3, 4.1)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:22:06.436589,"(6.0, 11.5, 10.947619047619048)","(8.0, 17.5, 16.08823529411765)","(6.0, 11.5, 9.78125)","(5.0, 6.6, 6.1875)","(17.0, 32.0, 27.11111111111111)","(3.9, 4.3, 4.1)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:22:07.642955,"(6.0, 11.5, 10.947619047619048)","(8.0, 17.5, 16.08823529411765)","(6.0, 11.5, 9.78125)","(5.0, 6.6, 6.1875)","(17.0, 30.0, 27.11111111111111)","(3.9, 4.3, 4.1)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.0)"
07-12-2022 14:22:08.855392,"(6.0, 11.5, 10.947619047619048)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.25)","(5.0, 6.6, 6.369230769230769)","(17.0, 30.0, 21.789473684210527)","(3.9, 4.3, 4.223529411764706)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.133333333333334)"
07-12-2022 14:22:10.092100,"(6.0, 11.5, 10.947619047619048)","(8.0, 18.0, 16.8)","(6.0, 11.0, 10.545454545454545)","(5.0, 6.6, 6.369230769230769)","(17.0, 30.0, 22.352941176470587)","(3.9, 4.4, 4.223529411764706)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.133333333333334)"
07-12-2022 14:22:11.221803,"(6.0, 11.5, 10.947619047619048)","(8.0, 18.0, 16.8)","(6.0, 11.0, 10.411764705882353)","(5.0, 6.6, 6.369230769230769)","(17.0, 30.0, 22.352941176470587)","(3.9, 4.4, 4.223529411764706)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.163636363636364)"
07-12-2022 14:22:12.404567,"(6.0, 11.5, 10.947619047619048)","(8.0, 18.0, 16.8)","(6.0, 11.0, 10.411764705882353)","(5.0, 6.6, 6.1875)","(17.0, 30.0, 24.0)","(3.9, 4.4, 4.236363636363636)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.133333333333334)"
07-12-2022 14:22:13.581339,"(6.0, 11.5, 10.947619047619048)","(8.0, 18.0, 16.8)","(6.0, 11.5, 9.91875)","(5.0, 6.6, 6.1875)","(17.0, 29.0, 24.0)","(3.9, 4.6, 4.155555555555555)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:22:14.817425,"(6.0, 11.5, 10.6)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.709375)","(5.0, 6.6, 6.369230769230769)","(17.0, 28.0, 20.85)","(3.9, 4.6, 4.155555555555555)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:22:15.954855,"(6.0, 11.5, 11.068)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.709375)","(5.0, 6.6, 6.369230769230769)","(17.0, 28.0, 21.27777777777778)","(3.9, 4.6, 4.155555555555555)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:22:17.091728,"(6.0, 11.5, 10.5)","(8.0, 18.0, 16.8)","(6.0, 11.5, 10.709375)","(5.0, 6.6, 6.369230769230769)","(17.0, 28.0, 21.27777777777778)","(3.9, 4.6, 4.155555555555555)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.141666666666667)"
07-12-2022 14:22:18.316492,"(6.5, 11.5, 10.5)","(8.5, 18.0, 17.307692307692307)","(6.5, 11.5, 10.562962962962963)","(5.0, 6.6, 6.225)","(17.0, 27.0, 22.833333333333336)","(3.7, 4.6, 4.236363636363636)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.1450000000000005)"
07-12-2022 14:22:19.511283,"(6.5, 11.5, 11.045454545454545)","(8.5, 18.0, 17.307692307692307)","(6.5, 11.5, 10.35)","(5.0, 6.6, 6.2625)","(17.0, 26.0, 24.0)","(3.7, 4.6, 4.155555555555555)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.15)"
07-12-2022 14:22:20.695264,"(6.5, 11.5, 11.045454545454545)","(8.5, 18.0, 17.307692307692307)","(6.5, 11.5, 10.35)","(5.0, 6.6, 6.2625)","(17.0, 26.0, 21.27777777777778)","(3.7, 4.6, 4.155555555555555)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.15)"
07-12-2022 14:22:21.868202,"(6.5, 11.5, 11.045454545454545)","(8.5, 18.0, 17.307692307692307)","(6.5, 11.5, 10.35)","(5.0, 6.6, 6.0)","(17.0, 28.0, 20.31578947368421)","(3.7, 4.6, 4.155555555555555)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.15)"
07-12-2022 14:22:23.131882,"(6.5, 11.5, 9.865384615384615)","(8.5, 18.0, 17.307692307692307)","(6.5, 11.5, 10.35)","(5.0, 6.6, 6.0)","(17.0, 26.0, 20.31578947368421)","(3.7, 4.6, 4.236363636363636)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.1450000000000005)"
07-12-2022 14:22:24.342441,"(6.5, 11.5, 9.865384615384615)","(8.5, 18.0, 17.790697674418606)","(6.5, 11.5, 10.35)","(5.0, 6.6, 6.472727272727273)","(17.0, 26.0, 20.31578947368421)","(3.7, 4.6, 4.155555555555555)","(15.0, 32.0, 29.5625)","(3.6, 4.2, 4.133333333333334)"
07-12-2022 14:22:25.470071,"(6.5, 11.0, 10.363636363636363)","(8.5, 18.0, 16.4)","(6.5, 11.5, 9.686538461538461)","(5.0, 6.6, 6.518181818181818)","(17.0, 26.0, 23.22222222222222)","(3.7, 4.6, 4.389473684210526)","(15.0, 32.0, 28.38888888888889)","(3.6, 4.2, 4.133333333333334)"
07-12-2022 14:22:26.588969,"(6.5, 11.0, 10.363636363636363)","(8.5, 18.0, 17.0)","(6.5, 11.0, 10.4375)","(5.0, 6.6, 6.518181818181818)","(17.0, 25.0, 19.94736842105263)","(3.7, 4.6, 4.110869565217391)","(15.0, 32.0, 30.645833333333332)","(3.6, 4.2, 4.16)"
07-12-2022 14:22:27.796017,"(6.5, 11.0, 10.363636363636363)","(8.5, 18.5, 17.7)","(6.5, 11.0, 10.1)","(5.0, 6.6, 6.518181818181818)","(17.0, 25.0, 22.444444444444443)","(3.7, 4.6, 4.183333333333334)","(15.0, 32.0, 30.645833333333332)","(3.6, 4.2, 3.9499999999999997)"
07-12-2022 14:22:29.248814,"(6.5, 11.0, 10.363636363636363)","(8.5, 18.5, 17.433333333333334)","(6.5, 11.0, 10.1)","(5.0, 6.6, 6.518181818181818)","(17.0, 24.0, 22.444444444444443)","(3.7, 4.6, 4.110869565217391)","(15.0, 32.0, 26.791666666666668)","(3.6, 4.1, 3.988888888888889)"
07-12-2022 14:22:30.540126,"(6.5, 11.0, 10.363636363636363)","(8.5, 18.5, 17.433333333333334)","(6.5, 11.0, 10.09375)","(5.0, 6.6, 6.518181818181818)","(17.0, 24.0, 19.227272727272727)","(3.7, 4.6, 4.075)","(15.0, 32.0, 29.15909090909091)","(3.6, 4.1, 3.988888888888889)"
07-12-2022 14:22:31.643107,"(6.5, 11.0, 10.363636363636363)","(8.5, 18.5, 16.944444444444443)","(6.5, 10.5, 10.09375)","(5.0, 6.6, 6.518181818181818)","(17.0, 24.0, 19.227272727272727)","(3.7, 4.3, 4.075)","(15.0, 32.0, 29.15909090909091)","(3.6, 4.1, 3.988888888888889)"
07-12-2022 14:22:33.106240,"(6.5, 11.0, 10.363636363636363)","(8.5, 18.5, 17.916666666666668)","(6.5, 10.5, 9.772)","(5.0, 6.6, 6.518181818181818)","(17.0, 23.0, 19.8)","(3.7, 4.3, 4.075)","(15.0, 32.0, 23.428571428571427)","(3.6, 4.1, 3.9615384615384612)"
07-12-2022 14:22:34.786043,"(6.5, 11.0, 9.586046511627908)","(8.5, 18.5, 17.855263157894736)","(6.5, 10.5, 9.772)","(5.0, 6.6, 6.528947368421052)","(17.0, 22.0, 20.571428571428573)","(3.7, 4.3, 4.128571428571428)","(15.0, 32.0, 22.0)","(3.6, 4.1, 3.971428571428571)"
07-12-2022 14:22:36.281935,"(6.5, 11.0, 10.125)","(8.5, 18.5, 17.930232558139537)","(6.5, 10.5, 10.153333333333332)","(5.0, 6.6, 6.528947368421052)","(17.0, 22.0, 17.16)","(3.7, 4.3, 4.128571428571428)","(15.0, 32.0, 26.0)","(3.6, 4.1, 3.971428571428571)"
07-12-2022 14:22:37.708261,"(6.5, 10.5, 10.125)","(8.5, 18.5, 17.930232558139537)","(6.5, 10.5, 10.153333333333332)","(5.0, 6.6, 6.528947368421052)","(17.0, 22.0, 17.09090909090909)","(3.7, 4.3, 4.053846153846154)","(15.0, 32.0, 30.625)","(3.6, 4.1, 3.971428571428571)"
07-12-2022 14:22:39.238232,"(6.5, 10.5, 10.125)","(8.5, 18.5, 17.642857142857142)","(6.5, 10.5, 10.09375)","(5.0, 6.6, 6.528947368421052)","(17.0, 22.0, 16.46153846153846)","(3.7, 4.3, 4.053846153846154)","(15.0, 32.0, 30.625)","(3.6, 4.1, 3.9666666666666663)"
07-12-2022 14:22:40.539057,"(6.5, 10.5, 10.125)","(8.5, 18.5, 17.642857142857142)","(6.5, 10.5, 10.614285714285714)","(5.0, 6.6, 6.528947368421052)","(17.0, 22.0, 16.46153846153846)","(3.7, 4.3, 4.053846153846154)","(15.0, 32.0, 28.5)","(3.6, 4.1, 3.834090909090909)"
07-12-2022 14:22:41.753710,"(6.5, 11.0, 9.566037735849056)","(8.5, 18.5, 17.642857142857142)","(6.5, 11.0, 10.614285714285714)","(5.0, 6.6, 6.528947368421052)","(17.0, 22.0, 16.46153846153846)","(3.7, 4.3, 4.3388888888888895)","(15.0, 30.0, 28.5)","(3.6, 4.1, 3.834090909090909)"
07-12-2022 14:22:42.925093,"(6.5, 11.0, 9.566037735849056)","(9.0, 18.5, 17.642857142857142)","(6.5, 11.0, 10.614285714285714)","(5.0, 6.6, 6.528947368421052)","(17.0, 22.0, 17.224489795918366)","(3.7, 4.4, 4.463636363636363)","(16.0, 30.0, 27.0)","(3.6, 4.1, 3.66125)"
