,Mr Skylark,Sirius Keith,Cosmic Tom Tom,Aerobic Bella,Regal Pursuit,Switched Out,Skylark Tiara
06-01-2023 14:10:52.054831,"(4.6, 7.6, 6.433333333333334)","(3.9, 5.9, 5.3428571428571425)","(31.0, 42.0, 38.42857142857143)","(15.0, 32.0, 22.1)","(2.15, 2.82, 2.7536842105263157)","(4.0, 6.2, 5.9375)","(71.0, 370.0, 319.59999999999997)"
06-01-2023 14:10:53.299794,"(4.6, 7.6, 6.433333333333334)","(3.9, 5.9, 5.3428571428571425)","(31.0, 40.0, 38.42857142857143)","(15.0, 32.0, 22.1)","(2.15, 2.82, 2.7359999999999998)","(4.0, 6.2, 5.9375)","(71.0, 370.0, 319.59999999999997)"
06-01-2023 14:10:54.462530,"(4.6, 7.6, 6.433333333333334)","(3.9, 5.9, 5.3428571428571425)","(31.0, 40.0, 38.42857142857143)","(15.0, 32.0, 22.1)","(2.15, 2.82, 2.7359999999999998)","(4.0, 6.2, 5.9375)","(71.0, 370.0, 319.59999999999997)"
06-01-2023 14:10:55.614474,"(4.6, 7.6, 6.433333333333334)","(3.9, 5.9, 5.3428571428571425)","(31.0, 40.0, 38.42857142857143)","(15.0, 32.0, 22.1)","(2.15, 2.82, 2.7359999999999998)","(4.0, 6.2, 5.9375)","(71.0, 370.0, 319.59999999999997)"
06-01-2023 14:10:56.704952,"(4.6, 7.6, 6.433333333333334)","(3.9, 5.9, 5.3428571428571425)","(26.0, 40.0, 38.42857142857143)","(16.0, 32.0, 22.1)","(2.15, 2.82, 2.7359999999999998)","(4.0, 6.2, 5.9375)","(71.0, 370.0, 346.1363636363636)"
06-01-2023 14:10:57.850779,"(4.6, 7.6, 6.433333333333334)","(3.9, 5.9, 5.3428571428571425)","(26.0, 40.0, 37.8)","(16.0, 32.0, 22.1)","(2.15, 2.82, 2.73)","(4.0, 6.2, 5.9375)","(71.0, 360.0, 346.1363636363636)"
06-01-2023 14:10:59.116494,"(4.6, 7.6, 6.433333333333334)","(3.9, 5.9, 5.3428571428571425)","(26.0, 40.0, 28.923076923076923)","(16.0, 32.0, 22.1)","(2.15, 2.82, 2.69)","(4.0, 6.2, 5.9375)","(71.0, 360.0, 346.1363636363636)"
06-01-2023 14:11:00.285022,"(4.6, 7.6, 6.433333333333334)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 30.0)","(16.0, 32.0, 22.1)","(2.15, 2.84, 2.742857142857143)","(4.0, 6.2, 5.9375)","(71.0, 360.0, 346.1363636363636)"
06-01-2023 14:11:01.435503,"(4.6, 7.6, 7.061538461538461)","(3.9, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 32.0, 22.1)","(2.15, 2.82, 2.742857142857143)","(4.0, 6.2, 5.9375)","(71.0, 360.0, 346.1363636363636)"
06-01-2023 14:11:02.667177,"(4.6, 7.6, 7.061538461538461)","(3.9, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 32.0, 22.1)","(2.15, 2.82, 2.742857142857143)","(4.0, 6.2, 5.9375)","(71.0, 360.0, 346.1363636363636)"
06-01-2023 14:11:03.885959,"(4.6, 7.6, 7.32)","(3.9, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 32.0, 22.1)","(2.15, 2.82, 2.742857142857143)","(4.0, 6.2, 5.9375)","(71.0, 360.0, 346.1363636363636)"
06-01-2023 14:11:05.229111,"(4.6, 7.8, 7.625)","(3.9, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 32.0, 22.1)","(2.15, 2.82, 2.742857142857143)","(4.0, 6.2, 5.9375)","(71.0, 360.0, 346.1363636363636)"
06-01-2023 14:11:06.593990,"(4.6, 7.8, 7.644444444444444)","(3.9, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 32.0, 22.1)","(2.15, 2.82, 2.742857142857143)","(4.0, 6.2, 5.9375)","(71.0, 360.0, 346.1363636363636)"
06-01-2023 14:11:07.887352,"(4.6, 7.8, 7.644444444444444)","(3.9, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 32.0, 22.1)","(2.15, 2.82, 2.742857142857143)","(4.0, 6.2, 5.9375)","(71.0, 360.0, 346.1363636363636)"
06-01-2023 14:11:09.164013,"(4.6, 7.8, 7.644444444444444)","(3.9, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 32.0, 22.1)","(2.15, 2.82, 2.742857142857143)","(4.0, 6.2, 5.9375)","(71.0, 360.0, 346.1363636363636)"
06-01-2023 14:11:10.309745,"(4.6, 7.8, 7.72)","(3.9, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 32.0, 27.1)","(2.15, 2.82, 2.742857142857143)","(4.0, 6.2, 5.9375)","(71.0, 360.0, 346.1363636363636)"
06-01-2023 14:11:11.468541,"(4.6, 7.8, 7.55)","(3.9, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.82, 2.742857142857143)","(4.0, 6.2, 5.9375)","(71.0, 360.0, 346.1363636363636)"
06-01-2023 14:11:12.652675,"(4.6, 7.8, 7.55)","(3.9, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.82, 2.742857142857143)","(4.0, 6.2, 5.9375)","(71.0, 360.0, 355.6818181818182)"
06-01-2023 14:11:13.763381,"(4.6, 7.8, 7.657142857142857)","(3.9, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.82, 2.742857142857143)","(4.0, 6.2, 5.9375)","(71.0, 370.0, 355.6818181818182)"
06-01-2023 14:11:14.753973,"(4.6, 7.8, 7.7)","(3.9, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.82, 2.742857142857143)","(4.0, 6.2, 5.928571428571429)","(71.0, 370.0, 355.6818181818182)"
06-01-2023 14:11:15.981824,"(4.6, 7.8, 7.3)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.82, 2.742857142857143)","(4.0, 6.2, 5.928571428571429)","(71.0, 370.0, 355.6818181818182)"
06-01-2023 14:11:17.088377,"(4.6, 7.8, 7.3)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.82, 2.742857142857143)","(4.0, 6.2, 5.928571428571429)","(71.0, 370.0, 355.6818181818182)"
06-01-2023 14:11:18.171088,"(4.6, 7.8, 7.3)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.82, 2.742857142857143)","(4.0, 6.2, 5.928571428571429)","(71.0, 370.0, 365.22727272727275)"
06-01-2023 14:11:19.440923,"(4.6, 7.8, 7.3)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.82, 2.742857142857143)","(4.0, 6.2, 5.928571428571429)","(71.0, 380.0, 365.22727272727275)"
06-01-2023 14:11:20.600418,"(4.6, 7.8, 7.3)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.82, 2.69)","(4.0, 6.2, 5.928571428571429)","(71.0, 380.0, 365.22727272727275)"
06-01-2023 14:11:21.827130,"(4.6, 7.8, 7.666666666666666)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.69)","(4.0, 6.2, 5.928571428571429)","(71.0, 380.0, 365.22727272727275)"
06-01-2023 14:11:23.156080,"(4.6, 7.8, 7.666666666666666)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.69)","(4.0, 6.2, 5.928571428571429)","(71.0, 380.0, 365.22727272727275)"
06-01-2023 14:11:24.386476,"(4.6, 7.8, 7.24)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.69)","(4.0, 6.2, 5.928571428571429)","(71.0, 380.0, 384.3181818181818)"
06-01-2023 14:11:25.503123,"(4.6, 7.8, 7.3999999999999995)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.69)","(4.0, 6.2, 5.928571428571429)","(71.0, 400.0, 384.3181818181818)"
06-01-2023 14:11:26.673905,"(4.6, 7.8, 7.08)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.69)","(4.0, 6.2, 5.928571428571429)","(71.0, 400.0, 384.3181818181818)"
06-01-2023 14:11:27.877726,"(4.6, 7.6, 6.725)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.69)","(4.0, 6.2, 5.928571428571429)","(71.0, 400.0, 312.0689655172414)"
06-01-2023 14:11:28.925534,"(4.6, 7.6, 7.0)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.69)","(4.0, 6.2, 5.928571428571429)","(71.0, 410.0, 235.0)"
06-01-2023 14:11:30.165318,"(4.6, 7.6, 7.105882352941176)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.648421052631579)","(4.0, 6.2, 5.928571428571429)","(71.0, 410.0, 270.0)"
06-01-2023 14:11:31.464007,"(4.6, 7.6, 7.105882352941176)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.8, 2.71)","(4.0, 6.2, 5.9625)","(71.0, 410.0, 245.29411764705884)"
06-01-2023 14:11:32.712050,"(4.6, 7.6, 6.511111111111111)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.78, 2.7479999999999998)","(4.0, 6.2, 5.9625)","(71.0, 410.0, 245.29411764705884)"
06-01-2023 14:11:33.989345,"(4.6, 7.6, 6.511111111111111)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.78, 2.7479999999999998)","(4.0, 6.2, 5.9625)","(71.0, 410.0, 245.29411764705884)"
06-01-2023 14:11:35.287534,"(4.6, 7.6, 6.511111111111111)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.78, 2.7479999999999998)","(4.0, 6.2, 5.9625)","(71.0, 410.0, 270.0)"
06-01-2023 14:11:36.471841,"(4.6, 7.6, 6.511111111111111)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.78, 2.796)","(4.0, 6.2, 5.9625)","(71.0, 410.0, 270.0)"
06-01-2023 14:11:37.720517,"(4.6, 7.6, 6.511111111111111)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.796)","(4.0, 6.2, 5.9625)","(71.0, 410.0, 270.0)"
06-01-2023 14:11:38.955307,"(4.6, 7.6, 6.511111111111111)","(3.9, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.796)","(4.0, 6.2, 5.9625)","(71.0, 410.0, 276.0)"
06-01-2023 14:11:40.154116,"(4.6, 7.6, 6.511111111111111)","(4.0, 5.9, 5.3428571428571425)","(26.0, 34.0, 28.26086956521739)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.796)","(4.0, 6.2, 5.9625)","(71.0, 420.0, 268.42105263157896)"
06-01-2023 14:11:41.361681,"(4.6, 7.6, 6.511111111111111)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.796)","(4.0, 6.2, 5.9625)","(71.0, 420.0, 276.0)"
06-01-2023 14:11:42.532611,"(4.6, 7.6, 6.511111111111111)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.796)","(4.0, 6.2, 5.9625)","(71.0, 420.0, 276.0)"
06-01-2023 14:11:43.728399,"(4.6, 7.6, 6.511111111111111)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.804705882352941)","(4.0, 6.2, 5.9625)","(71.0, 420.0, 276.0)"
06-01-2023 14:11:44.929423,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.804705882352941)","(4.0, 6.2, 5.9625)","(71.0, 420.0, 198.46153846153845)"
06-01-2023 14:11:46.106629,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.804705882352941)","(4.0, 6.2, 5.9625)","(71.0, 420.0, 198.46153846153845)"
06-01-2023 14:11:47.285250,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.804705882352941)","(4.0, 6.2, 5.9625)","(71.0, 420.0, 198.46153846153845)"
06-01-2023 14:11:48.411395,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.804705882352941)","(4.0, 6.2, 5.9625)","(71.0, 420.0, 198.46153846153845)"
06-01-2023 14:11:49.601773,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.804705882352941)","(4.0, 6.2, 5.9625)","(71.0, 420.0, 198.46153846153845)"
06-01-2023 14:11:50.729902,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.804705882352941)","(4.0, 6.2, 5.9625)","(71.0, 420.0, 198.46153846153845)"
06-01-2023 14:11:51.889540,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.804705882352941)","(4.0, 6.2, 5.9625)","(71.0, 420.0, 198.46153846153845)"
06-01-2023 14:11:52.995891,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.804705882352941)","(4.0, 6.2, 5.9625)","(71.0, 420.0, 317.14285714285717)"
06-01-2023 14:11:54.156480,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.804705882352941)","(4.0, 6.2, 5.9625)","(71.0, 420.0, 265.55555555555554)"
06-01-2023 14:11:55.445117,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.81)","(4.0, 6.2, 5.9625)","(71.0, 430.0, 265.55555555555554)"
06-01-2023 14:11:56.678128,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.795)","(4.0, 6.2, 5.9625)","(71.0, 430.0, 265.55555555555554)"
06-01-2023 14:11:57.773798,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.795)","(4.0, 6.2, 5.9625)","(71.0, 430.0, 265.55555555555554)"
06-01-2023 14:11:58.959579,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.795)","(4.0, 6.2, 5.9625)","(71.0, 430.0, 265.55555555555554)"
06-01-2023 14:12:00.107891,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.795)","(4.0, 6.2, 5.9625)","(71.0, 430.0, 265.55555555555554)"
06-01-2023 14:12:01.294374,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 27.1)","(2.15, 2.84, 2.75)","(4.0, 6.2, 5.9625)","(71.0, 430.0, 265.55555555555554)"
06-01-2023 14:12:06.739021,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 20.9375)","(2.15, 2.84, 2.7084615384615387)","(4.0, 6.2, 5.9625)","(71.0, 430.0, 265.55555555555554)"
06-01-2023 14:12:08.041565,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 20.9375)","(2.15, 2.8, 2.762857142857143)","(4.0, 6.2, 6.1375)","(71.0, 430.0, 265.55555555555554)"
06-01-2023 14:12:09.290547,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 20.9375)","(2.15, 2.84, 2.762857142857143)","(4.0, 6.4, 6.1375)","(71.0, 430.0, 232.72727272727275)"
06-01-2023 14:12:10.432142,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 30.0, 21.0)","(2.15, 2.84, 2.762857142857143)","(4.0, 6.4, 6.1375)","(71.0, 440.0, 232.72727272727275)"
06-01-2023 14:12:11.590498,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 32.0, 21.0)","(2.15, 2.84, 2.762857142857143)","(4.0, 6.4, 6.1375)","(71.0, 440.0, 232.72727272727275)"
06-01-2023 14:12:12.723176,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 32.0, 21.0)","(2.15, 2.84, 2.762857142857143)","(4.0, 6.4, 6.1375)","(71.0, 440.0, 232.72727272727275)"
06-01-2023 14:12:13.867578,"(4.6, 7.6, 6.48)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 32.0, 21.0)","(2.15, 2.84, 2.762857142857143)","(4.0, 6.4, 6.1375)","(71.0, 440.0, 232.72727272727275)"
06-01-2023 14:12:15.347733,"(4.6, 7.4, 6.418181818181818)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 32.0, 21.0)","(2.15, 2.84, 2.8133333333333335)","(4.0, 6.4, 6.1375)","(71.0, 440.0, 232.72727272727275)"
06-01-2023 14:12:16.692787,"(4.6, 7.4, 6.418181818181818)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 32.0, 21.0)","(2.15, 2.84, 2.814736842105263)","(4.0, 6.4, 6.1375)","(71.0, 440.0, 232.72727272727275)"
06-01-2023 14:12:18.026534,"(4.6, 7.4, 6.533333333333333)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 32.0, 21.0)","(2.15, 2.84, 2.814736842105263)","(4.0, 6.4, 6.1375)","(71.0, 440.0, 232.72727272727275)"
06-01-2023 14:12:19.374468,"(4.6, 7.2, 6.533333333333333)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 30.0)","(16.0, 32.0, 21.0)","(2.15, 2.84, 2.818181818181818)","(4.0, 6.4, 6.1375)","(71.0, 440.0, 232.72727272727275)"
06-01-2023 14:12:20.738721,"(4.6, 7.2, 6.533333333333333)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 28.571428571428573)","(16.0, 32.0, 21.0)","(2.15, 2.84, 2.8049999999999997)","(4.0, 6.4, 6.1375)","(71.0, 440.0, 232.72727272727275)"
06-01-2023 14:12:22.025989,"(4.6, 7.2, 6.533333333333333)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 28.666666666666668)","(16.0, 32.0, 21.0)","(2.15, 2.84, 2.8076923076923075)","(4.0, 6.4, 6.1375)","(71.0, 440.0, 232.72727272727275)"
06-01-2023 14:12:23.248880,"(4.6, 7.2, 6.533333333333333)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 28.666666666666668)","(16.0, 32.0, 21.0)","(2.15, 2.84, 2.8188235294117647)","(4.0, 6.4, 6.1375)","(71.0, 440.0, 232.72727272727275)"
06-01-2023 14:12:24.388478,"(4.6, 7.2, 6.95)","(4.0, 5.9, 5.3428571428571425)","(26.0, 32.0, 28.666666666666668)","(16.0, 32.0, 21.0)","(2.15, 2.84, 2.82)","(4.0, 6.4, 6.1375)","(71.0, 440.0, 232.72727272727275)"
06-01-2023 14:12:25.444445,"(4.6, 7.2, 6.95)","(4.0, 5.9, 5.670588235294118)","(26.0, 32.0, 28.25)","(15.0, 32.0, 18.105263157894736)","(2.25, 2.84, 2.827142857142857)","(4.0, 6.4, 6.1375)","(61.0, 440.0, 331.42857142857144)"
06-01-2023 14:12:26.524324,"(4.8, 7.2, 6.836363636363637)","(4.0, 5.9, 5.45)","(21.0, 32.0, 28.363636363636363)","(15.0, 32.0, 18.105263157894736)","(2.25, 2.84, 2.827142857142857)","(4.0, 6.4, 5.073684210526316)","(61.0, 440.0, 377.5)"
06-01-2023 14:12:27.708606,"(4.8, 7.2, 6.892307692307693)","(4.0, 5.9, 5.5)","(21.0, 32.0, 28.363636363636363)","(15.0, 32.0, 18.105263157894736)","(2.25, 2.84, 2.827142857142857)","(4.0, 6.4, 5.073684210526316)","(61.0, 440.0, 347.5)"
06-01-2023 14:12:28.849404,"(4.8, 7.2, 6.892307692307693)","(4.0, 5.4, 5.300000000000001)","(21.0, 32.0, 28.363636363636363)","(15.0, 32.0, 18.8)","(2.25, 2.84, 2.8274999999999997)","(4.0, 6.4, 5.073684210526316)","(61.0, 440.0, 357.7777777777778)"
06-01-2023 14:12:29.929593,"(4.8, 7.2, 6.892307692307693)","(4.0, 5.4, 5.300000000000001)","(21.0, 32.0, 28.363636363636363)","(15.0, 32.0, 18.8)","(2.25, 2.84, 2.8274999999999997)","(4.0, 6.4, 5.073684210526316)","(61.0, 440.0, 357.7777777777778)"
06-01-2023 14:12:31.041466,"(4.8, 7.2, 6.892307692307693)","(4.0, 5.4, 5.300000000000001)","(21.0, 32.0, 28.363636363636363)","(15.0, 32.0, 18.8)","(2.25, 2.84, 2.8274999999999997)","(4.0, 6.4, 5.073684210526316)","(61.0, 440.0, 357.7777777777778)"
06-01-2023 14:12:32.211690,"(4.8, 7.2, 6.892307692307693)","(4.0, 5.4, 5.300000000000001)","(21.0, 32.0, 28.363636363636363)","(15.0, 32.0, 21.944444444444443)","(2.25, 2.84, 2.8274999999999997)","(4.0, 6.4, 5.073684210526316)","(61.0, 440.0, 357.7777777777778)"
06-01-2023 14:12:33.413062,"(4.8, 7.2, 6.892307692307693)","(4.0, 5.4, 5.358823529411765)","(21.0, 32.0, 28.363636363636363)","(15.0, 30.0, 26.3)","(2.25, 2.84, 2.829473684210526)","(4.0, 6.4, 5.073684210526316)","(61.0, 440.0, 357.7777777777778)"
06-01-2023 14:12:34.554101,"(4.8, 7.2, 6.892307692307693)","(4.0, 5.4, 5.358823529411765)","(21.0, 32.0, 28.363636363636363)","(15.0, 29.0, 17.847826086956523)","(2.25, 2.84, 2.829473684210526)","(4.0, 6.4, 5.073684210526316)","(61.0, 440.0, 357.7777777777778)"
06-01-2023 14:12:35.725789,"(4.8, 7.2, 6.892307692307693)","(4.0, 5.4, 5.358823529411765)","(21.0, 32.0, 28.363636363636363)","(15.0, 29.0, 17.847826086956523)","(2.25, 2.84, 2.831304347826087)","(4.0, 6.4, 5.073684210526316)","(61.0, 440.0, 357.7777777777778)"
06-01-2023 14:12:36.837399,"(4.8, 7.2, 6.892307692307693)","(4.0, 5.4, 5.358823529411765)","(21.0, 32.0, 28.363636363636363)","(15.0, 29.0, 17.847826086956523)","(2.25, 2.84, 2.831304347826087)","(4.0, 6.4, 5.073684210526316)","(61.0, 440.0, 405.2380952380952)"
06-01-2023 14:12:37.990241,"(4.8, 7.2, 6.892307692307693)","(4.0, 5.4, 5.358823529411765)","(21.0, 32.0, 28.363636363636363)","(15.0, 29.0, 17.847826086956523)","(2.25, 2.84, 2.831304347826087)","(4.0, 6.4, 5.073684210526316)","(61.0, 440.0, 350.0)"
06-01-2023 14:12:39.150478,"(4.8, 7.2, 6.892307692307693)","(4.0, 5.4, 5.66)","(21.0, 32.0, 28.363636363636363)","(15.0, 29.0, 17.847826086956523)","(2.25, 2.84, 2.825454545454545)","(4.0, 6.4, 5.7875)","(61.0, 440.0, 350.0)"
06-01-2023 14:12:40.297482,"(4.8, 7.2, 6.892307692307693)","(4.0, 5.9, 5.66)","(21.0, 32.0, 28.363636363636363)","(15.0, 29.0, 17.847826086956523)","(2.25, 2.84, 2.825454545454545)","(4.0, 6.0, 5.7875)","(61.0, 440.0, 350.0)"
06-01-2023 14:12:41.342567,"(4.8, 7.2, 6.964705882352941)","(4.0, 5.9, 5.66)","(21.0, 32.0, 28.363636363636363)","(15.0, 29.0, 17.847826086956523)","(2.25, 2.84, 2.825454545454545)","(4.0, 6.0, 5.7875)","(61.0, 440.0, 360.0)"
06-01-2023 14:12:42.275648,"(4.8, 7.2, 6.836363636363637)","(4.0, 5.9, 5.66)","(21.0, 30.0, 28.017857142857142)","(15.0, 29.0, 17.847826086956523)","(2.25, 2.84, 2.7669902912621356)","(4.0, 6.0, 5.7875)","(61.0, 440.0, 360.0)"
06-01-2023 14:12:43.365941,"(4.8, 7.2, 6.836363636363637)","(4.0, 5.9, 5.66)","(21.0, 30.0, 28.016393442622952)","(15.0, 29.0, 17.847826086956523)","(2.25, 2.74, 2.6616666666666666)","(4.0, 6.0, 5.7875)","(61.0, 440.0, 203.33333333333331)"
06-01-2023 14:12:44.535264,"(4.8, 7.2, 6.628571428571429)","(4.0, 5.9, 5.671428571428572)","(21.0, 30.0, 28.016393442622952)","(15.0, 29.0, 16.65)","(2.25, 2.74, 2.6648)","(4.0, 6.0, 4.48)","(61.0, 440.0, 409.1304347826087)"
06-01-2023 14:12:45.745751,"(4.8, 7.2, 6.514285714285714)","(4.0, 5.9, 5.02)","(21.0, 30.0, 28.016393442622952)","(15.0, 29.0, 20.482758620689655)","(2.25, 2.74, 2.6682758620689655)","(4.0, 6.0, 5.666666666666667)","(61.0, 440.0, 362.2222222222222)"
06-01-2023 14:12:46.916529,"(4.8, 7.2, 6.514285714285714)","(4.0, 5.9, 5.35)","(21.0, 30.0, 28.016393442622952)","(15.0, 29.0, 21.28125)","(2.25, 2.74, 2.6682758620689655)","(4.0, 5.9, 5.666666666666667)","(61.0, 440.0, 319.0909090909091)"
