,Be Freaky,Velocity Corene,Lipinski Pie,My Names Jock,Tommy Throttle,Big Merv,Porzingis,Headwood
10-01-2023 13:34:27.618755,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.65)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:28.807134,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.65)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:29.970544,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.9)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:31.125042,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.9)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:32.264355,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.9)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:33.455752,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.7125)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:34.628012,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.7125)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:35.753913,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.7125)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:36.870751,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.7125)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:37.960998,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.7125)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:39.037047,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.7125)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:40.097948,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.7125)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:41.183907,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.847368421052632)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:42.558709,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.733333333333333)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:43.914130,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.733333333333333)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:45.223435,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.733333333333333)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:46.478264,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.733333333333333)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:47.658920,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.733333333333333)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:48.847365,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.733333333333333)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:50.059750,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.733333333333333)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 14.666666666666668)","(7.5, 17.0, 13.866666666666667)","(6.5, 12.5, 6.83)","(13.0, 32.0, 20.61111111111111)"
10-01-2023 13:34:51.201432,"(8.5, 16.0, 10.149999999999999)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.733333333333333)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 18.92857142857143)","(7.5, 17.0, 12.55)","(6.5, 12.5, 6.83)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:34:52.315651,"(8.5, 16.5, 9.385714285714284)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.25)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 18.92857142857143)","(7.5, 17.5, 12.55)","(6.5, 12.5, 6.83)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:34:53.384826,"(8.5, 16.5, 9.385714285714284)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.25)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 18.92857142857143)","(7.5, 17.5, 12.55)","(6.5, 12.5, 6.83)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:34:54.595225,"(8.5, 16.5, 9.385714285714284)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.25)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 18.92857142857143)","(7.5, 17.5, 12.55)","(6.5, 12.5, 6.83)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:34:55.882201,"(8.5, 16.5, 9.385714285714284)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.25)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 18.92857142857143)","(7.5, 17.5, 12.55)","(6.5, 12.5, 6.83)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:34:56.995477,"(8.5, 16.5, 9.385714285714284)","(3.1, 4.2, 3.675)","(4.0, 6.4, 5.25)","(5.5, 11.0, 5.818181818181818)","(11.0, 24.0, 18.92857142857143)","(7.5, 17.5, 12.55)","(6.5, 12.5, 6.83)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:34:58.303628,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.7)","(5.5, 11.0, 7.199999999999999)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 12.55)","(6.5, 12.5, 6.83)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:34:59.563943,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.7)","(5.5, 11.0, 7.199999999999999)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 11.033333333333333)","(6.5, 12.5, 8.138461538461538)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:00.801125,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.811764705882354)","(5.5, 11.0, 7.199999999999999)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 11.033333333333333)","(6.5, 12.5, 8.138461538461538)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:02.170452,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.3375)","(5.5, 11.0, 7.199999999999999)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 12.55)","(6.5, 12.5, 8.138461538461538)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:03.531740,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.800000000000001)","(5.5, 11.0, 7.199999999999999)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 11.033333333333333)","(6.5, 12.5, 8.138461538461538)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:04.843919,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.3375)","(5.5, 11.0, 7.199999999999999)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 12.55)","(6.5, 12.5, 8.138461538461538)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:06.027648,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.3375)","(5.5, 11.0, 7.199999999999999)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 11.033333333333333)","(6.5, 12.5, 8.138461538461538)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:07.169247,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.800000000000001)","(5.5, 11.0, 7.199999999999999)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 11.033333333333333)","(6.5, 12.5, 8.138461538461538)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:08.286014,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.800000000000001)","(5.5, 11.0, 7.199999999999999)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.5, 8.138461538461538)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:09.386802,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.800000000000001)","(5.5, 11.0, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.5, 8.138461538461538)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:10.443415,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.800000000000001)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.5, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:11.523696,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.955555555555556)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:12.602627,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.955555555555556)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:13.753813,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.821052631578947)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:14.885633,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.821052631578947)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:16.355907,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.821052631578947)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:17.628690,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.821052631578947)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:18.926170,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.821052631578947)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:20.309337,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.875)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:21.618582,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.873684210526316)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:22.951654,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.873684210526316)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:24.200835,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.873684210526316)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:25.319580,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.873684210526316)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:26.359497,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.873684210526316)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:27.385835,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.873684210526316)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:28.521145,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.873684210526316)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:29.646237,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.873684210526316)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:30.803863,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.873684210526316)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:32.017379,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.873684210526316)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:33.151837,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.873684210526316)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:34.287522,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.873684210526316)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:35.436229,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.873684210526316)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:36.580410,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.873684210526316)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 13.935294117647059)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:37.802018,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.873684210526316)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 16.22222222222222)","(7.5, 17.5, 14.917391304347827)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:39.041843,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.873684210526316)","(5.5, 10.5, 9.633333333333333)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.033333333333333)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:40.269033,"(8.5, 16.5, 11.52)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.800000000000001)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.033333333333333)","(6.5, 12.0, 10.84)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:41.539557,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.3375)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 15.333333333333334)"
10-01-2023 13:35:42.828588,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.3375)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:44.291924,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.792857142857143)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 25.823529411764707)"
10-01-2023 13:35:45.594336,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.4)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:35:46.903662,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.7125)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:35:48.418738,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.7125)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:35:49.936649,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 6.107317073170732)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:35:51.381153,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.7125)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:35:52.667630,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 6.107317073170732)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:35:53.955349,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.0875)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:35:55.271457,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.0875)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:35:56.603470,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.7125)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:35:57.981454,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.0875)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:35:59.333489,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.0875)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:36:00.591471,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.7)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:36:01.883718,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.15)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:36:03.082565,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.821052631578947)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:36:04.249754,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.821052631578947)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:36:05.444131,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.821052631578947)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:36:06.480585,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.821052631578947)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:36:07.650625,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.821052631578947)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
10-01-2023 13:36:08.832149,"(8.5, 16.5, 9.4125)","(3.1, 4.2, 4.025)","(4.0, 6.4, 5.821052631578947)","(5.5, 10.5, 8.8)","(11.0, 24.0, 12.75)","(7.5, 17.5, 11.841666666666665)","(6.5, 12.0, 10.133333333333333)","(13.0, 32.0, 14.916666666666666)"
