,Alembee,Conspiracist,Galbalan,Iaintnorockfairy,Smugglers Mate,Turbo Toronado,Annie Belle,Magic Garden,Tee Cee Tracey,Benalta Rain,Persuasive Star
10-01-2023 13:49:33.340189,"(5.0, 6.4, 5.861538461538462)","(3.1, 3.75, 3.6115384615384616)","(2.4, 2.8, 2.6753005464480877)","(41.0, 220.0, 175.5)","(26.0, 130.0, 66.0)","(14.0, 22.0, 18.88888888888889)","(21.0, 95.0, 53.0)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.0, 11.45)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:34.717794,"(5.0, 6.4, 5.861538461538462)","(3.1, 3.75, 3.6115384615384616)","(2.4, 2.8, 2.6753005464480877)","(41.0, 220.0, 175.5)","(26.0, 130.0, 66.0)","(14.0, 22.0, 18.88888888888889)","(21.0, 95.0, 53.0)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.0, 11.45)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:36.099606,"(5.0, 6.4, 5.861538461538462)","(3.1, 3.75, 3.6115384615384616)","(2.4, 2.8, 2.6753005464480877)","(41.0, 220.0, 175.5)","(26.0, 130.0, 66.0)","(14.0, 22.0, 18.88888888888889)","(21.0, 95.0, 53.0)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.0, 11.45)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:37.497978,"(5.0, 6.4, 5.861538461538462)","(3.1, 3.75, 3.6115384615384616)","(2.4, 2.8, 2.6753005464480877)","(41.0, 220.0, 175.5)","(26.0, 130.0, 66.0)","(14.0, 22.0, 18.88888888888889)","(21.0, 95.0, 53.0)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.0, 11.45)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:38.939583,"(5.0, 6.4, 5.861538461538462)","(3.1, 3.75, 3.6115384615384616)","(2.4, 2.8, 2.6753005464480877)","(41.0, 220.0, 175.5)","(26.0, 130.0, 66.0)","(14.0, 22.0, 18.88888888888889)","(21.0, 95.0, 53.0)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.0, 11.45)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:40.327520,"(5.0, 6.4, 5.861538461538462)","(3.1, 3.75, 3.6115384615384616)","(2.4, 2.8, 2.672513966480447)","(41.0, 220.0, 175.5)","(26.0, 130.0, 66.0)","(14.0, 22.0, 18.88888888888889)","(21.0, 95.0, 53.0)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.0, 11.78)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:41.651383,"(5.0, 6.4, 5.861538461538462)","(3.1, 3.75, 3.6115384615384616)","(2.4, 2.8, 2.672513966480447)","(41.0, 220.0, 175.5)","(26.0, 130.0, 66.0)","(14.0, 22.0, 18.88888888888889)","(21.0, 95.0, 53.0)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.0, 11.78)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:42.983738,"(5.0, 6.4, 5.861538461538462)","(3.1, 3.75, 3.6115384615384616)","(2.4, 2.8, 2.672513966480447)","(41.0, 220.0, 175.5)","(26.0, 130.0, 66.0)","(14.0, 22.0, 18.88888888888889)","(21.0, 95.0, 53.0)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.0, 11.78)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:44.276809,"(5.0, 6.4, 5.861538461538462)","(3.1, 3.75, 3.6115384615384616)","(2.4, 2.8, 2.672513966480447)","(41.0, 220.0, 175.5)","(26.0, 130.0, 66.0)","(14.0, 22.0, 18.88888888888889)","(21.0, 95.0, 53.0)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.0, 11.685714285714285)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:45.594415,"(5.0, 6.4, 5.861538461538462)","(3.1, 3.75, 3.6115384615384616)","(2.4, 2.8, 2.672513966480447)","(41.0, 220.0, 175.5)","(26.0, 130.0, 66.0)","(14.0, 22.0, 18.88888888888889)","(21.0, 95.0, 53.0)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.0, 11.685714285714285)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:46.919523,"(5.0, 6.4, 5.861538461538462)","(3.1, 3.75, 3.6115384615384616)","(2.4, 2.8, 2.672513966480447)","(41.0, 220.0, 175.5)","(26.0, 130.0, 66.0)","(14.0, 22.0, 19.666666666666668)","(21.0, 95.0, 53.0)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.0, 11.685714285714285)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:48.199557,"(5.0, 6.4, 5.83125)","(3.1, 3.75, 3.3899999999999997)","(2.4, 2.8, 2.6759782608695653)","(41.0, 220.0, 175.5)","(26.0, 130.0, 66.0)","(14.0, 22.0, 19.666666666666668)","(21.0, 95.0, 47.75)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.0, 11.685714285714285)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:49.451641,"(5.0, 6.4, 5.544444444444444)","(3.1, 3.75, 3.4131578947368424)","(2.4, 2.8, 2.672513966480447)","(41.0, 220.0, 175.5)","(26.0, 130.0, 62.66666666666667)","(14.0, 22.0, 19.666666666666668)","(21.0, 95.0, 63.5)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.0, 11.685714285714285)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:50.709287,"(5.0, 6.4, 5.63)","(3.1, 3.75, 3.4131578947368424)","(2.4, 2.8, 2.692527472527473)","(41.0, 220.0, 175.5)","(26.0, 120.0, 62.66666666666667)","(14.0, 22.0, 19.666666666666668)","(21.0, 95.0, 63.5)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.0, 11.685714285714285)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:52.018216,"(5.0, 6.2, 5.685714285714286)","(3.1, 3.75, 3.4131578947368424)","(2.4, 2.8, 2.692527472527473)","(41.0, 220.0, 175.5)","(26.0, 120.0, 62.66666666666667)","(14.0, 22.0, 19.666666666666668)","(21.0, 95.0, 63.5)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.0, 10.8125)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:53.379027,"(5.0, 6.2, 5.685714285714286)","(3.1, 3.75, 3.4131578947368424)","(2.4, 2.8, 2.750909090909091)","(41.0, 220.0, 175.5)","(26.0, 120.0, 62.66666666666667)","(14.0, 22.0, 19.666666666666668)","(21.0, 95.0, 63.5)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.5, 10.8125)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:54.730426,"(5.0, 6.4, 5.63)","(3.1, 3.75, 3.459090909090909)","(2.4, 2.78, 2.750909090909091)","(41.0, 220.0, 175.5)","(26.0, 120.0, 62.66666666666667)","(14.0, 22.0, 19.666666666666668)","(21.0, 95.0, 63.5)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.5, 10.8125)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:56.113304,"(5.0, 6.4, 5.63)","(3.1, 3.75, 3.459090909090909)","(2.4, 2.78, 2.7444444444444445)","(41.0, 220.0, 175.5)","(26.0, 120.0, 62.66666666666667)","(14.0, 22.0, 19.666666666666668)","(21.0, 95.0, 63.5)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.5, 10.8125)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:57.435768,"(5.0, 6.4, 5.63)","(3.1, 3.75, 3.459090909090909)","(2.4, 2.78, 2.7444444444444445)","(41.0, 220.0, 175.5)","(26.0, 120.0, 62.66666666666667)","(14.0, 22.0, 19.666666666666668)","(21.0, 95.0, 63.5)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.5, 10.8125)","(101.0, 230.0, 190.0)"
10-01-2023 13:49:58.837649,"(5.0, 6.4, 5.63)","(3.1, 3.75, 3.459090909090909)","(2.4, 2.78, 2.7088888888888887)","(41.0, 220.0, 175.5)","(26.0, 120.0, 62.66666666666667)","(14.0, 22.0, 20.727272727272727)","(21.0, 95.0, 63.5)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.5, 11.705882352941178)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:00.175815,"(5.0, 6.4, 5.947058823529412)","(3.1, 3.75, 3.459090909090909)","(2.4, 2.78, 2.7141176470588233)","(41.0, 220.0, 175.5)","(26.0, 120.0, 62.66666666666667)","(14.0, 22.0, 19.27777777777778)","(21.0, 95.0, 63.5)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.5, 10.416666666666666)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:01.396019,"(5.0, 6.4, 5.947058823529412)","(3.1, 3.75, 3.556896551724138)","(2.4, 2.78, 2.7177777777777776)","(41.0, 220.0, 175.5)","(26.0, 120.0, 59.33333333333333)","(14.0, 22.0, 20.384615384615383)","(21.0, 95.0, 63.5)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.5, 11.071428571428571)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:02.637814,"(5.0, 6.4, 5.763636363636364)","(3.1, 3.75, 3.5100000000000002)","(2.4, 2.78, 2.7319999999999998)","(41.0, 220.0, 175.5)","(26.0, 110.0, 59.33333333333333)","(14.0, 22.0, 20.384615384615383)","(21.0, 95.0, 63.5)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.5, 11.071428571428571)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:04.107342,"(5.0, 6.4, 5.666666666666667)","(3.1, 3.75, 3.5413043478260873)","(2.4, 2.78, 2.7466666666666666)","(41.0, 220.0, 175.5)","(26.0, 110.0, 59.33333333333333)","(14.0, 22.0, 20.25)","(21.0, 95.0, 63.5)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.5, 10.961538461538462)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:05.578328,"(5.0, 6.4, 5.614285714285715)","(3.1, 3.75, 3.5722222222222224)","(2.4, 2.78, 2.7466666666666666)","(41.0, 220.0, 175.5)","(26.0, 110.0, 59.33333333333333)","(14.0, 22.0, 20.25)","(21.0, 95.0, 63.5)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.5, 10.588235294117647)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:06.996802,"(5.0, 6.4, 5.614285714285715)","(3.1, 3.75, 3.5722222222222224)","(2.4, 2.78, 2.7466666666666666)","(41.0, 220.0, 175.5)","(26.0, 110.0, 59.33333333333333)","(14.0, 22.0, 20.25)","(21.0, 95.0, 46.5)","(31.0, 190.0, 131.66666666666666)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.5, 10.588235294117647)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:08.449431,"(5.0, 6.4, 5.614285714285715)","(3.1, 3.75, 3.5722222222222224)","(2.4, 2.78, 2.7466666666666666)","(41.0, 220.0, 175.5)","(26.0, 110.0, 92.0)","(14.0, 22.0, 20.055555555555557)","(21.0, 90.0, 46.5)","(31.0, 190.0, 112.5)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.5, 11.2)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:09.766308,"(5.0, 6.2, 5.7)","(3.1, 3.75, 3.5722222222222224)","(2.4, 2.78, 2.7457142857142856)","(41.0, 220.0, 133.0)","(26.0, 150.0, 63.0)","(14.0, 22.0, 20.285714285714285)","(21.0, 90.0, 46.5)","(31.0, 170.0, 112.5)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.5, 11.2)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:11.160204,"(5.0, 6.2, 5.85)","(3.1, 3.75, 3.5722222222222224)","(2.4, 2.78, 2.7457142857142856)","(41.0, 220.0, 133.0)","(26.0, 150.0, 63.0)","(14.0, 22.0, 28.333333333333336)","(21.0, 90.0, 46.5)","(31.0, 170.0, 112.5)","(101.0, 190.0, 158.33333333333334)","(8.0, 12.5, 11.2)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:12.440745,"(5.0, 6.2, 5.85)","(3.1, 3.75, 3.5722222222222224)","(2.4, 2.78, 2.7457142857142856)","(41.0, 220.0, 133.0)","(26.0, 150.0, 63.0)","(14.0, 30.0, 27.142857142857142)","(21.0, 90.0, 56.4)","(31.0, 170.0, 96.66666666666666)","(101.0, 190.0, 130.0)","(8.0, 12.5, 11.473684210526315)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:13.730620,"(5.0, 6.0, 5.611111111111111)","(3.1, 3.75, 3.6357142857142857)","(2.4, 2.78, 2.7457142857142856)","(41.0, 220.0, 110.0)","(26.0, 150.0, 92.0)","(14.0, 29.0, 27.615384615384613)","(21.0, 90.0, 56.4)","(31.0, 170.0, 93.33333333333334)","(101.0, 190.0, 130.0)","(8.0, 12.5, 11.5625)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:15.076471,"(5.0, 6.0, 5.7)","(3.1, 3.75, 3.6456521739130436)","(2.4, 2.78, 2.7457142857142856)","(41.0, 220.0, 110.0)","(26.0, 150.0, 92.0)","(14.0, 29.0, 26.1875)","(21.0, 90.0, 56.4)","(31.0, 160.0, 93.33333333333334)","(101.0, 190.0, 130.0)","(8.0, 12.5, 11.5625)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:16.418629,"(5.0, 6.0, 5.7)","(3.1, 3.75, 3.6456521739130436)","(2.4, 2.78, 2.7457142857142856)","(41.0, 220.0, 110.0)","(26.0, 150.0, 100.28571428571429)","(14.0, 29.0, 26.1875)","(21.0, 90.0, 56.4)","(31.0, 160.0, 93.33333333333334)","(101.0, 190.0, 130.0)","(8.0, 12.5, 11.5625)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:17.751979,"(5.0, 6.0, 5.7)","(3.1, 3.75, 3.6456521739130436)","(2.4, 2.78, 2.7457142857142856)","(41.0, 220.0, 96.25)","(26.0, 150.0, 92.0)","(14.0, 29.0, 26.1875)","(21.0, 90.0, 56.4)","(31.0, 160.0, 85.0)","(101.0, 190.0, 130.0)","(8.0, 12.5, 11.5625)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:19.289250,"(5.0, 6.0, 5.833333333333333)","(3.1, 3.75, 3.6456521739130436)","(2.4, 2.78, 2.7457142857142856)","(41.0, 220.0, 96.25)","(26.0, 150.0, 116.85714285714286)","(14.0, 29.0, 26.5)","(21.0, 90.0, 74.72727272727272)","(31.0, 160.0, 117.14285714285714)","(101.0, 190.0, 145.0)","(8.0, 12.5, 11.5625)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:20.755182,"(5.0, 6.0, 5.742857142857143)","(3.1, 3.75, 3.6456521739130436)","(2.4, 2.78, 2.7457142857142856)","(41.0, 220.0, 96.25)","(26.0, 150.0, 116.85714285714286)","(14.0, 29.0, 26.5)","(21.0, 90.0, 74.72727272727272)","(31.0, 160.0, 117.14285714285714)","(101.0, 190.0, 145.0)","(8.0, 12.5, 11.5625)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:22.126321,"(5.0, 6.0, 5.742857142857143)","(3.1, 3.75, 3.6456521739130436)","(2.4, 2.78, 2.7457142857142856)","(41.0, 220.0, 96.25)","(26.0, 150.0, 116.85714285714286)","(14.0, 29.0, 27.285714285714285)","(21.0, 90.0, 74.72727272727272)","(31.0, 160.0, 117.14285714285714)","(101.0, 190.0, 145.0)","(8.0, 12.5, 11.5625)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:23.519232,"(5.0, 6.0, 5.618181818181818)","(3.1, 3.75, 3.6456521739130436)","(2.4, 2.78, 2.7457142857142856)","(41.0, 220.0, 96.25)","(26.0, 150.0, 122.33333333333334)","(14.0, 29.0, 27.285714285714285)","(21.0, 90.0, 74.72727272727272)","(31.0, 160.0, 117.14285714285714)","(101.0, 190.0, 145.0)","(8.0, 12.5, 11.5625)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:24.966668,"(5.0, 6.0, 5.618181818181818)","(3.1, 3.75, 3.6456521739130436)","(2.4, 2.78, 2.7457142857142856)","(41.0, 220.0, 96.25)","(26.0, 140.0, 122.33333333333334)","(14.0, 29.0, 27.285714285714285)","(21.0, 90.0, 83.77777777777777)","(31.0, 160.0, 117.14285714285714)","(101.0, 190.0, 145.0)","(8.0, 12.5, 11.5625)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:26.487734,"(5.0, 6.0, 5.618181818181818)","(3.1, 3.75, 3.6456521739130436)","(2.4, 2.78, 2.7457142857142856)","(41.0, 220.0, 96.25)","(26.0, 140.0, 114.0)","(14.0, 29.0, 27.285714285714285)","(21.0, 90.0, 83.77777777777777)","(31.0, 160.0, 117.14285714285714)","(101.0, 190.0, 145.0)","(8.0, 12.5, 11.5625)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:27.768402,"(5.0, 6.0, 5.618181818181818)","(3.1, 3.75, 3.6456521739130436)","(2.4, 2.78, 2.7457142857142856)","(41.0, 220.0, 96.25)","(26.0, 130.0, 114.0)","(14.0, 29.0, 27.285714285714285)","(21.0, 90.0, 83.77777777777777)","(31.0, 160.0, 117.14285714285714)","(101.0, 190.0, 145.0)","(8.0, 12.5, 11.5625)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:29.036805,"(5.0, 6.0, 5.618181818181818)","(3.1, 3.75, 3.6456521739130436)","(2.4, 2.78, 2.7199999999999998)","(41.0, 220.0, 96.25)","(26.0, 130.0, 114.0)","(14.0, 29.0, 27.285714285714285)","(21.0, 90.0, 83.77777777777777)","(31.0, 160.0, 117.14285714285714)","(101.0, 190.0, 145.0)","(8.0, 12.5, 11.5625)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:30.340625,"(5.0, 6.0, 5.618181818181818)","(3.1, 3.75, 3.6520408163265308)","(2.4, 2.76, 2.7066666666666666)","(41.0, 220.0, 96.25)","(26.0, 130.0, 114.0)","(14.0, 29.0, 24.8)","(21.0, 90.0, 83.77777777777777)","(31.0, 160.0, 117.14285714285714)","(101.0, 190.0, 145.0)","(8.0, 12.5, 11.428571428571429)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:31.593055,"(5.0, 6.0, 5.730769230769231)","(3.1, 3.75, 3.6520408163265308)","(2.4, 2.76, 2.692121212121212)","(41.0, 220.0, 96.25)","(26.0, 130.0, 114.0)","(14.0, 29.0, 24.8)","(21.0, 90.0, 83.77777777777777)","(31.0, 160.0, 117.14285714285714)","(101.0, 190.0, 145.0)","(8.0, 12.5, 11.428571428571429)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:32.954584,"(5.0, 6.0, 5.730769230769231)","(3.1, 3.75, 3.6520408163265308)","(2.4, 2.76, 2.692121212121212)","(41.0, 220.0, 96.25)","(26.0, 130.0, 114.0)","(14.0, 29.0, 24.8)","(21.0, 90.0, 83.77777777777777)","(31.0, 160.0, 126.66666666666667)","(101.0, 190.0, 145.0)","(8.0, 12.5, 11.666666666666666)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:34.204600,"(5.0, 6.0, 5.833333333333333)","(3.1, 3.75, 3.6520408163265308)","(2.4, 2.76, 2.692121212121212)","(41.0, 220.0, 110.0)","(26.0, 130.0, 114.0)","(14.0, 29.0, 24.8)","(21.0, 90.0, 83.77777777777777)","(31.0, 160.0, 93.33333333333334)","(101.0, 190.0, 145.0)","(8.0, 12.5, 11.666666666666666)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:35.631710,"(5.0, 6.0, 5.833333333333333)","(3.1, 3.75, 3.6520408163265308)","(2.4, 2.76, 2.6994594594594594)","(41.0, 220.0, 110.0)","(26.0, 130.0, 114.0)","(14.0, 29.0, 24.8)","(21.0, 90.0, 83.77777777777777)","(31.0, 160.0, 93.33333333333334)","(101.0, 190.0, 145.0)","(8.0, 12.5, 11.666666666666666)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:36.931535,"(5.0, 6.0, 5.833333333333333)","(3.1, 3.75, 3.6520408163265308)","(2.4, 2.76, 2.6994594594594594)","(41.0, 220.0, 110.0)","(26.0, 130.0, 114.0)","(14.0, 29.0, 24.8)","(21.0, 90.0, 83.77777777777777)","(31.0, 160.0, 93.33333333333334)","(101.0, 190.0, 145.0)","(8.0, 12.5, 11.666666666666666)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:38.255871,"(5.0, 6.0, 5.833333333333333)","(3.1, 3.75, 3.6520408163265308)","(2.4, 2.76, 2.6994594594594594)","(41.0, 220.0, 110.0)","(26.0, 130.0, 114.0)","(14.0, 29.0, 24.8)","(21.0, 90.0, 83.77777777777777)","(31.0, 160.0, 93.33333333333334)","(101.0, 190.0, 145.0)","(8.0, 12.5, 11.666666666666666)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:39.815747,"(5.0, 6.0, 5.833333333333333)","(3.1, 3.75, 3.6520408163265308)","(2.4, 2.76, 2.6994594594594594)","(41.0, 220.0, 110.0)","(26.0, 130.0, 114.0)","(14.0, 29.0, 24.8)","(21.0, 90.0, 83.77777777777777)","(31.0, 160.0, 93.33333333333334)","(101.0, 190.0, 145.0)","(8.0, 12.5, 11.666666666666666)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:41.234967,"(5.0, 6.0, 5.833333333333333)","(3.1, 3.75, 3.6520408163265308)","(2.4, 2.76, 2.6994594594594594)","(41.0, 220.0, 110.0)","(26.0, 130.0, 114.0)","(14.0, 29.0, 25.4)","(21.0, 90.0, 71.0909090909091)","(31.0, 160.0, 90.0)","(101.0, 190.0, 145.0)","(8.0, 12.5, 11.666666666666666)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:42.833482,"(5.0, 6.0, 5.833333333333333)","(3.1, 3.75, 3.6520408163265308)","(2.4, 2.76, 2.7066666666666666)","(51.0, 220.0, 110.0)","(26.0, 130.0, 114.0)","(15.0, 29.0, 25.4)","(21.0, 85.0, 71.0909090909091)","(31.0, 150.0, 90.0)","(101.0, 190.0, 145.0)","(8.5, 12.5, 11.666666666666666)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:44.375444,"(5.0, 6.0, 5.833333333333333)","(3.1, 3.75, 3.5760869565217392)","(2.4, 2.76, 2.7066666666666666)","(51.0, 220.0, 110.0)","(26.0, 130.0, 114.0)","(15.0, 29.0, 25.4)","(21.0, 85.0, 71.0909090909091)","(31.0, 150.0, 86.66666666666667)","(101.0, 190.0, 145.0)","(8.5, 12.5, 11.666666666666666)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:45.822322,"(5.0, 6.0, 5.833333333333333)","(3.1, 3.75, 3.6547619047619047)","(2.4, 2.76, 2.7066666666666666)","(51.0, 220.0, 110.0)","(26.0, 130.0, 114.0)","(15.0, 29.0, 26.428571428571427)","(21.0, 85.0, 55.6)","(31.0, 140.0, 86.66666666666667)","(101.0, 190.0, 145.0)","(8.5, 12.5, 11.666666666666666)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:47.236278,"(5.0, 6.0, 5.730769230769231)","(3.1, 3.75, 3.6547619047619047)","(2.4, 2.76, 2.692121212121212)","(51.0, 220.0, 110.0)","(26.0, 130.0, 110.8)","(15.0, 29.0, 26.428571428571427)","(21.0, 85.0, 55.6)","(31.0, 140.0, 86.66666666666667)","(101.0, 190.0, 145.0)","(8.5, 12.5, 11.666666666666666)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:48.568594,"(5.0, 6.0, 5.730769230769231)","(3.1, 3.75, 3.6547619047619047)","(2.4, 2.76, 2.6994594594594594)","(51.0, 220.0, 110.0)","(26.0, 130.0, 110.8)","(15.0, 29.0, 26.428571428571427)","(21.0, 85.0, 55.6)","(31.0, 140.0, 86.66666666666667)","(101.0, 190.0, 145.0)","(8.5, 12.5, 11.666666666666666)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:49.894602,"(5.0, 6.0, 5.730769230769231)","(3.1, 3.75, 3.6547619047619047)","(2.4, 2.76, 2.6994594594594594)","(51.0, 220.0, 110.0)","(26.0, 130.0, 110.8)","(15.0, 29.0, 26.428571428571427)","(21.0, 85.0, 55.6)","(31.0, 140.0, 86.66666666666667)","(101.0, 190.0, 145.0)","(8.5, 12.5, 11.666666666666666)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:51.299620,"(5.0, 6.0, 5.730769230769231)","(3.1, 3.75, 3.6547619047619047)","(2.4, 2.76, 2.6994594594594594)","(51.0, 220.0, 110.0)","(26.0, 130.0, 110.8)","(15.0, 29.0, 27.363636363636363)","(21.0, 85.0, 70.30000000000001)","(31.0, 140.0, 86.66666666666667)","(101.0, 190.0, 145.0)","(8.5, 12.5, 11.785714285714286)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:52.618492,"(5.0, 6.0, 5.730769230769231)","(3.1, 3.75, 3.6547619047619047)","(2.4, 2.76, 2.6994594594594594)","(51.0, 220.0, 110.0)","(26.0, 130.0, 110.8)","(15.0, 29.0, 27.363636363636363)","(21.0, 85.0, 70.30000000000001)","(31.0, 140.0, 86.66666666666667)","(101.0, 190.0, 145.0)","(8.5, 12.5, 11.785714285714286)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:54.109364,"(5.0, 6.0, 5.730769230769231)","(3.1, 3.75, 3.6547619047619047)","(2.4, 2.76, 2.6994594594594594)","(51.0, 220.0, 110.0)","(26.0, 130.0, 110.8)","(15.0, 29.0, 27.363636363636363)","(21.0, 85.0, 70.30000000000001)","(31.0, 140.0, 86.66666666666667)","(101.0, 190.0, 145.0)","(8.5, 12.5, 11.785714285714286)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:55.504348,"(5.0, 6.0, 5.730769230769231)","(3.1, 3.75, 3.6547619047619047)","(2.4, 2.76, 2.6994594594594594)","(51.0, 220.0, 110.0)","(26.0, 130.0, 110.8)","(15.0, 29.0, 27.363636363636363)","(21.0, 85.0, 70.30000000000001)","(31.0, 140.0, 86.66666666666667)","(101.0, 190.0, 145.0)","(8.5, 12.5, 11.785714285714286)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:56.939323,"(5.0, 6.0, 5.730769230769231)","(3.1, 3.75, 3.6547619047619047)","(2.4, 2.76, 2.6994594594594594)","(51.0, 220.0, 110.0)","(26.0, 130.0, 110.8)","(15.0, 29.0, 27.363636363636363)","(21.0, 85.0, 70.30000000000001)","(31.0, 140.0, 86.66666666666667)","(101.0, 190.0, 145.0)","(8.5, 12.5, 11.785714285714286)","(101.0, 230.0, 190.0)"
10-01-2023 13:50:58.322801,"(5.0, 6.0, 5.730769230769231)","(3.1, 3.75, 3.6547619047619047)","(2.4, 2.76, 2.6994594594594594)","(51.0, 220.0, 110.0)","(26.0, 130.0, 102.8)","(15.0, 29.0, 27.363636363636363)","(21.0, 85.0, 78.875)","(31.0, 140.0, 86.66666666666667)","(101.0, 190.0, 145.0)","(8.5, 12.5, 11.785714285714286)","(101.0, 230.0, 190.0)"
