,Secret Hustle,Barry Cool,Samurai Mind,Shaq Owes,Tap Out Mickey,Remedy,Zafar Bale,Showtime Lydia
07-12-2022 18:33:19.703970,"(7.5, 9.6, 9.481481481481481)","(4.2, 5.4, 5.392307692307693)","(2.35, 2.62, 2.6093333333333333)","(61.0, 110.0, 100.74074074074073)","(4.8, 6.8, 6.533333333333333)","(13.0, 18.5, 18.227272727272727)","(71.0, 80.0, 71.5625)","(7.5, 10.5, 10.21951219512195)"
07-12-2022 18:33:20.832856,"(7.5, 9.6, 9.481481481481481)","(4.2, 5.4, 5.392307692307693)","(2.35, 2.62, 2.6093333333333333)","(61.0, 110.0, 100.74074074074073)","(4.8, 6.8, 6.5103448275862075)","(13.0, 18.5, 18.227272727272727)","(71.0, 80.0, 77.14285714285714)","(7.5, 10.5, 10.195652173913043)"
07-12-2022 18:33:21.947552,"(7.5, 9.6, 9.485714285714286)","(4.2, 5.4, 5.392307692307693)","(2.35, 2.62, 2.6093333333333333)","(61.0, 110.0, 100.74074074074073)","(4.8, 6.8, 6.5103448275862075)","(13.0, 18.5, 18.3125)","(71.0, 80.0, 78.0)","(7.5, 10.5, 10.195652173913043)"
07-12-2022 18:33:23.216043,"(7.5, 9.6, 9.533333333333333)","(4.2, 5.4, 5.394444444444445)","(2.35, 2.62, 2.6003508771929824)","(61.0, 110.0, 100.74074074074073)","(4.8, 6.8, 6.5103448275862075)","(13.0, 18.5, 18.3125)","(71.0, 80.0, 78.0)","(7.5, 10.5, 10.195652173913043)"
07-12-2022 18:33:24.352979,"(7.5, 9.6, 9.533333333333333)","(4.2, 5.4, 5.3125)","(2.35, 2.62, 2.575555555555556)","(61.0, 110.0, 100.74074074074073)","(4.8, 6.8, 6.624242424242424)","(13.0, 18.5, 18.3125)","(71.0, 80.0, 78.75)","(7.5, 10.5, 10.327272727272728)"
07-12-2022 18:33:25.543171,"(7.5, 9.8, 9.522222222222222)","(4.2, 5.4, 5.291525423728814)","(2.35, 2.58, 2.554017094017094)","(61.0, 110.0, 101.93548387096774)","(4.8, 6.8, 6.716666666666667)","(13.0, 18.5, 18.3125)","(71.0, 80.0, 79.375)","(7.5, 11.0, 10.372881355932204)"
07-12-2022 18:33:26.750436,"(7.5, 9.8, 9.454054054054055)","(4.2, 5.4, 5.291525423728814)","(2.35, 2.58, 2.5541379310344827)","(61.0, 110.0, 101.93548387096774)","(4.8, 6.8, 6.716666666666667)","(13.0, 18.5, 18.3125)","(61.0, 80.0, 80.0)","(7.5, 11.0, 10.3)"
07-12-2022 18:33:27.789875,"(7.5, 9.8, 9.5)","(4.2, 5.4, 5.287096774193548)","(2.35, 2.58, 2.5554098360655737)","(61.0, 110.0, 101.93548387096774)","(4.8, 6.8, 6.716666666666667)","(13.0, 18.5, 18.3125)","(61.0, 85.0, 80.0)","(7.5, 11.0, 10.409090909090908)"
07-12-2022 18:33:28.984651,"(7.5, 9.8, 9.5)","(4.2, 5.4, 5.287096774193548)","(2.35, 2.58, 2.562181818181818)","(61.0, 110.0, 101.93548387096774)","(4.8, 6.8, 6.716666666666667)","(13.0, 18.5, 18.4)","(61.0, 85.0, 80.38461538461539)","(7.5, 10.5, 10.409090909090908)"
07-12-2022 18:33:30.128102,"(7.5, 9.8, 9.527272727272727)","(4.2, 5.4, 5.287096774193548)","(2.35, 2.58, 2.5721052631578947)","(61.0, 110.0, 101.93548387096774)","(4.8, 6.8, 6.716666666666667)","(13.0, 18.5, 18.40740740740741)","(61.0, 85.0, 80.33333333333333)","(7.5, 10.5, 10.357142857142858)"
07-12-2022 18:33:31.296358,"(7.5, 9.8, 9.50344827586207)","(4.2, 5.4, 5.287096774193548)","(2.35, 2.58, 2.575862068965517)","(61.0, 110.0, 101.93548387096774)","(4.8, 6.8, 6.774193548387097)","(13.0, 18.5, 18.40740740740741)","(61.0, 85.0, 80.33333333333333)","(7.5, 10.5, 10.383720930232558)"
07-12-2022 18:33:32.443993,"(7.5, 9.8, 9.626666666666667)","(4.2, 5.3, 5.436842105263158)","(2.35, 2.58, 2.5556521739130433)","(61.0, 110.0, 104.44444444444444)","(4.8, 6.8, 6.004761904761905)","(13.0, 18.5, 18.16216216216216)","(61.0, 85.0, 83.0)","(7.5, 10.5, 10.6)"
07-12-2022 18:33:33.599476,"(7.5, 10.0, 9.8)","(4.2, 5.5, 5.45)","(2.35, 2.56, 2.5761538461538462)","(61.0, 110.0, 95.71428571428571)","(4.8, 7.0, 6.139130434782609)","(13.0, 19.0, 19.18)","(61.0, 85.0, 82.5)","(7.5, 11.5, 11.121951219512194)"
07-12-2022 18:33:34.766927,"(7.5, 10.0, 9.904761904761905)","(4.2, 5.5, 5.475)","(2.35, 2.58, 2.5737704918032787)","(61.0, 110.0, 101.11111111111111)","(4.8, 6.2, 6.083870967741936)","(13.0, 19.5, 19.192307692307693)","(61.0, 90.0, 84.16666666666667)","(7.5, 11.5, 11.13953488372093)"
07-12-2022 18:33:35.851328,"(7.5, 10.0, 9.91578947368421)","(4.2, 5.5, 5.48695652173913)","(2.35, 2.58, 2.5705)","(61.0, 110.0, 101.11111111111111)","(4.8, 6.2, 6.0634146341463415)","(13.0, 19.5, 19.080645161290324)","(61.0, 90.0, 84.16666666666667)","(7.5, 11.5, 11.09)"
07-12-2022 18:33:37.014321,"(7.5, 10.5, 10.098214285714286)","(4.2, 5.6, 5.4941176470588236)","(2.35, 2.58, 2.5705)","(61.0, 110.0, 94.0)","(4.8, 6.2, 6.0634146341463415)","(13.0, 19.5, 19.080645161290324)","(61.0, 90.0, 84.16666666666667)","(7.5, 11.5, 11.10204081632653)"
07-12-2022 18:33:38.272127,"(7.5, 10.5, 10.112068965517242)","(4.2, 5.6, 5.488888888888889)","(2.35, 2.58, 2.5705)","(61.0, 110.0, 98.0)","(4.8, 6.2, 6.05531914893617)","(13.0, 19.5, 19.080645161290324)","(61.0, 90.0, 82.0)","(7.5, 11.5, 11.10204081632653)"
07-12-2022 18:33:39.512582,"(7.5, 10.5, 10.112068965517242)","(4.2, 5.6, 5.498305084745763)","(2.35, 2.58, 2.5645454545454545)","(61.0, 110.0, 99.28571428571429)","(4.8, 6.2, 6.050980392156863)","(13.0, 19.5, 19.142857142857142)","(61.0, 85.0, 82.0)","(7.5, 11.5, 10.948275862068966)"
07-12-2022 18:33:40.700868,"(7.5, 10.5, 10.12037037037037)","(4.2, 5.6, 5.488888888888889)","(2.35, 2.58, 2.566666666666667)","(61.0, 110.0, 99.28571428571429)","(4.8, 6.2, 6.05)","(13.0, 19.5, 19.142857142857142)","(61.0, 85.0, 82.0)","(7.5, 11.5, 11.009803921568627)"
07-12-2022 18:33:41.854460,"(7.5, 10.5, 10.174603174603174)","(4.2, 5.6, 5.489655172413793)","(2.35, 2.56, 2.5773333333333333)","(61.0, 110.0, 99.28571428571429)","(4.8, 6.2, 5.992957746478874)","(13.0, 19.5, 19.166666666666668)","(61.0, 85.0, 82.0)","(7.5, 11.5, 11.02)"
07-12-2022 18:33:43.046167,"(7.5, 10.5, 10.174603174603174)","(4.2, 5.6, 5.491228070175438)","(2.35, 2.58, 2.5773333333333333)","(61.0, 110.0, 99.28571428571429)","(4.8, 6.2, 5.992957746478874)","(13.0, 19.5, 19.166666666666668)","(61.0, 85.0, 82.0)","(7.5, 11.5, 11.02)"
07-12-2022 18:33:44.084501,"(7.5, 10.5, 10.196428571428571)","(4.2, 5.6, 5.511111111111111)","(2.35, 2.54, 2.5357575757575757)","(61.0, 110.0, 99.28571428571429)","(4.8, 6.2, 6.042105263157895)","(13.0, 20.0, 19.558823529411764)","(61.0, 85.0, 81.66666666666667)","(7.5, 11.5, 11.102941176470589)"
07-12-2022 18:33:45.219419,"(7.5, 10.5, 10.20754716981132)","(4.2, 5.6, 5.517647058823529)","(2.35, 2.54, 2.505)","(61.0, 110.0, 98.0)","(4.8, 6.2, 6.033962264150944)","(13.0, 20.0, 19.818181818181817)","(61.0, 85.0, 81.66666666666667)","(7.5, 11.5, 11.175)"
07-12-2022 18:33:46.495246,"(7.5, 10.5, 10.22)","(4.2, 5.6, 5.468181818181819)","(2.35, 2.52, 2.5107042253521126)","(61.0, 110.0, 97.5)","(4.8, 6.2, 6.038297872340426)","(14.0, 20.0, 20.357142857142858)","(61.0, 85.0, 77.5)","(7.5, 11.5, 11.170731707317072)"
07-12-2022 18:33:47.743375,"(7.5, 10.5, 10.224489795918368)","(4.2, 5.7, 5.68433734939759)","(2.35, 2.52, 2.5081927710843375)","(61.0, 100.0, 97.5)","(4.8, 6.2, 5.955932203389831)","(14.0, 21.0, 20.296875)","(61.0, 80.0, 77.5)","(7.5, 11.5, 11.170731707317072)"
07-12-2022 18:33:48.969263,"(7.5, 10.5, 10.205882352941176)","(4.2, 5.7, 5.68433734939759)","(2.35, 2.52, 2.499746835443038)","(61.0, 100.0, 97.5)","(4.8, 6.2, 5.952941176470588)","(14.0, 21.0, 20.093023255813954)","(61.0, 80.0, 78.33333333333333)","(7.5, 11.5, 11.148936170212766)"
07-12-2022 18:33:50.212495,"(8.0, 10.5, 10.173076923076923)","(4.4, 5.8, 5.727586206896552)","(2.2, 2.5, 2.495151515151515)","(61.0, 100.0, 98.33333333333333)","(4.8, 6.2, 5.976)","(14.0, 21.0, 20.107142857142858)","(61.0, 80.0, 78.33333333333333)","(8.5, 11.5, 11.148936170212766)"
07-12-2022 18:33:51.526939,"(8.0, 11.0, 10.510204081632653)","(4.4, 5.8, 5.7444444444444445)","(2.2, 2.5, 2.488623853211009)","(61.0, 100.0, 99.41176470588235)","(4.8, 6.2, 5.977027027027027)","(14.0, 21.0, 20.076923076923077)","(61.0, 80.0, 77.85714285714286)","(8.5, 11.5, 11.162790697674419)"
07-12-2022 18:33:52.790665,"(8.0, 11.0, 10.509615384615385)","(4.4, 5.8, 5.771830985915493)","(2.2, 2.5, 2.4893069306930693)","(61.0, 100.0, 99.41176470588235)","(4.8, 6.2, 5.970833333333333)","(14.0, 21.0, 20.066666666666666)","(61.0, 80.0, 77.85714285714286)","(8.5, 11.5, 11.21875)"
07-12-2022 18:33:53.902709,"(8.0, 11.0, 10.221153846153847)","(4.4, 5.8, 5.754022988505747)","(2.2, 2.5, 2.483125)","(61.0, 100.0, 99.41176470588235)","(4.8, 6.2, 5.970833333333333)","(14.0, 21.0, 19.894736842105264)","(61.0, 80.0, 67.0)","(8.5, 11.5, 11.202380952380953)"
07-12-2022 18:33:55.106481,"(8.0, 11.0, 10.268041237113403)","(4.4, 5.8, 5.728571428571429)","(2.2, 2.48, 2.4489256198347107)","(61.0, 100.0, 97.85714285714286)","(4.8, 6.2, 6.176470588235294)","(14.0, 20.0, 20.103448275862068)","(61.0, 75.0, 67.0)","(8.5, 11.5, 11.078947368421053)"
07-12-2022 18:33:56.313252,"(8.0, 11.0, 10.247619047619047)","(4.4, 5.8, 5.764285714285714)","(2.2, 2.46, 2.4415384615384617)","(61.0, 100.0, 92.5)","(4.8, 6.2, 6.1863636363636365)","(14.0, 21.0, 20.40625)","(61.0, 75.0, 67.17391304347827)","(8.5, 11.5, 11.083333333333334)"
07-12-2022 18:33:57.468288,"(8.0, 10.5, 10.419354838709678)","(4.4, 5.8, 5.75)","(2.2, 2.46, 2.4415384615384617)","(61.0, 100.0, 91.0)","(4.8, 6.2, 6.154716981132076)","(14.0, 21.0, 20.76923076923077)","(61.0, 75.0, 67.0)","(8.5, 11.5, 11.056451612903226)"
07-12-2022 18:33:58.593399,"(8.0, 11.0, 10.094017094017094)","(4.4, 5.8, 5.807299270072993)","(2.2, 2.46, 2.4605569620253163)","(61.0, 100.0, 91.0)","(4.8, 6.4, 6.238095238095238)","(14.0, 21.0, 20.596491228070175)","(61.0, 70.0, 67.27272727272727)","(8.5, 11.5, 11.030303030303031)"
07-12-2022 18:33:59.748205,"(8.0, 10.5, 10.090909090909092)","(4.4, 5.9, 5.8)","(2.2, 2.48, 2.4250467289719624)","(61.0, 100.0, 91.0)","(4.8, 6.4, 6.275)","(14.0, 22.0, 20.4)","(61.0, 70.0, 67.27272727272727)","(8.5, 11.5, 10.93010752688172)"
07-12-2022 18:34:00.886271,"(8.0, 10.5, 10.333333333333334)","(4.4, 5.8, 5.793333333333333)","(2.2, 2.44, 2.4243085106382978)","(61.0, 100.0, 91.0)","(4.8, 6.4, 6.33968253968254)","(14.0, 22.0, 20.4)","(61.0, 70.0, 67.27272727272727)","(8.5, 11.5, 10.897435897435898)"
07-12-2022 18:34:02.046033,"(8.0, 10.5, 9.954411764705883)","(4.4, 5.8, 5.757142857142857)","(2.2, 2.48, 2.4605027932960892)","(61.0, 100.0, 91.0)","(4.8, 6.4, 6.372307692307692)","(15.0, 22.0, 20.6875)","(51.0, 70.0, 65.71428571428571)","(8.5, 11.0, 10.577777777777778)"
07-12-2022 18:34:03.215833,"(8.0, 10.5, 10.068965517241379)","(4.4, 5.8, 5.742857142857143)","(2.2, 2.48, 2.4744761904761905)","(61.0, 95.0, 89.61538461538461)","(4.8, 6.4, 6.373493975903615)","(15.0, 21.0, 20.357142857142858)","(51.0, 70.0, 67.0)","(8.5, 11.0, 10.453125)"
07-12-2022 18:34:04.371570,"(8.0, 10.5, 10.073770491803279)","(4.4, 5.8, 5.731034482758621)","(2.2, 2.5, 2.487142857142857)","(61.0, 95.0, 89.61538461538461)","(4.8, 6.4, 6.378082191780822)","(15.0, 21.0, 20.357142857142858)","(51.0, 70.0, 67.0)","(8.5, 10.5, 10.446428571428571)"
07-12-2022 18:34:05.516492,"(8.0, 10.5, 10.07258064516129)","(4.4, 5.8, 5.731034482758621)","(2.2, 2.5, 2.487142857142857)","(61.0, 95.0, 91.92307692307692)","(4.8, 6.4, 6.482758620689655)","(15.0, 21.0, 20.192307692307693)","(51.0, 70.0, 67.0)","(8.5, 10.5, 10.442307692307692)"
07-12-2022 18:34:06.607701,"(8.0, 10.5, 10.018181818181818)","(4.4, 5.8, 5.72258064516129)","(2.2, 2.5, 2.49046511627907)","(61.0, 100.0, 91.92307692307692)","(4.8, 6.6, 6.523076923076923)","(15.0, 21.0, 20.192307692307693)","(51.0, 70.0, 67.0)","(8.5, 10.5, 10.348484848484848)"
07-12-2022 18:34:07.748772,"(8.0, 10.5, 10.018181818181818)","(4.4, 5.8, 5.72258064516129)","(2.2, 2.5, 2.4957142857142856)","(61.0, 110.0, 107.77777777777777)","(4.8, 6.6, 6.556521739130434)","(15.0, 21.0, 20.08695652173913)","(51.0, 70.0, 67.0)","(8.5, 10.5, 10.235849056603774)"
07-12-2022 18:34:08.987009,"(8.0, 10.5, 10.018181818181818)","(4.4, 5.8, 5.72258064516129)","(2.2, 2.5, 2.4957142857142856)","(61.0, 110.0, 107.77777777777777)","(4.8, 6.6, 6.556521739130434)","(15.0, 21.0, 20.2125)","(51.0, 70.0, 67.0)","(8.5, 10.5, 10.208333333333334)"
07-12-2022 18:34:10.067733,"(8.0, 10.5, 10.018181818181818)","(4.4, 5.8, 5.72258064516129)","(2.2, 2.5, 2.4888)","(61.0, 110.0, 107.77777777777777)","(4.8, 6.6, 6.55774647887324)","(15.0, 21.0, 20.23076923076923)","(51.0, 70.0, 67.0)","(8.5, 10.5, 10.208333333333334)"
07-12-2022 18:34:11.430597,"(8.0, 10.5, 10.043103448275861)","(4.4, 5.8, 5.548684210526315)","(2.2, 2.52, 2.4664)","(61.0, 110.0, 107.77777777777777)","(4.8, 6.6, 6.55774647887324)","(15.0, 21.0, 20.636363636363637)","(51.0, 70.0, 67.0)","(8.5, 10.5, 10.197802197802197)"
07-12-2022 18:34:12.667878,"(8.0, 10.5, 10.040983606557377)","(4.4, 5.6, 5.548684210526315)","(2.2, 2.48, 2.4701449275362317)","(61.0, 110.0, 102.91666666666667)","(4.8, 6.6, 6.55774647887324)","(15.0, 21.0, 21.27777777777778)","(51.0, 70.0, 62.592592592592595)","(8.5, 10.5, 10.191489361702128)"
07-12-2022 18:34:13.860409,"(8.0, 10.5, 10.032051282051283)","(4.4, 5.7, 5.665753424657534)","(2.2, 2.48, 2.4924528301886792)","(61.0, 110.0, 102.91666666666667)","(4.8, 6.6, 6.536585365853658)","(15.0, 22.0, 21.27777777777778)","(51.0, 70.0, 62.592592592592595)","(8.5, 10.5, 10.21951219512195)"
07-12-2022 18:34:15.058631,"(8.0, 10.5, 10.03012048192771)","(4.4, 5.8, 5.815625)","(2.2, 2.5, 2.5230588235294116)","(61.0, 110.0, 102.91666666666667)","(4.8, 6.6, 6.243609022556392)","(15.0, 22.0, 20.5)","(51.0, 70.0, 66.11111111111111)","(8.5, 10.5, 10.214285714285714)"
07-12-2022 18:34:16.298072,"(8.0, 9.8, 9.688235294117648)","(4.4, 5.9, 5.815625)","(2.2, 2.54, 2.526407766990291)","(61.0, 110.0, 102.91666666666667)","(4.8, 6.4, 6.241428571428572)","(15.0, 21.0, 20.5)","(51.0, 70.0, 66.11111111111111)","(8.5, 10.5, 10.228571428571428)"
07-12-2022 18:34:17.571106,"(8.0, 9.8, 9.564705882352941)","(4.4, 5.9, 5.788888888888889)","(2.2, 2.54, 2.5485714285714285)","(61.0, 110.0, 102.91666666666667)","(4.8, 6.4, 6.239130434782609)","(15.0, 21.0, 20.5)","(51.0, 70.0, 66.11111111111111)","(8.5, 10.5, 10.222222222222221)"
07-12-2022 18:34:18.721297,"(8.0, 9.8, 9.564705882352941)","(4.4, 5.8, 5.788888888888889)","(2.2, 2.56, 2.5463636363636364)","(61.0, 110.0, 102.91666666666667)","(4.8, 6.4, 6.239130434782609)","(15.0, 21.0, 20.472972972972972)","(51.0, 70.0, 68.6842105263158)","(8.5, 10.5, 10.222222222222221)"
07-12-2022 18:34:19.876284,"(8.0, 9.8, 9.564705882352941)","(4.4, 5.7, 5.677777777777778)","(2.2, 2.56, 2.553181818181818)","(61.0, 110.0, 105.27777777777777)","(4.8, 6.4, 6.237956204379563)","(15.0, 21.0, 20.5)","(51.0, 75.0, 67.17391304347827)","(8.5, 10.5, 10.217821782178218)"
07-12-2022 18:34:21.033345,"(8.0, 9.8, 9.564705882352941)","(4.4, 5.7, 5.677777777777778)","(2.2, 2.56, 2.553181818181818)","(61.0, 110.0, 105.27777777777777)","(4.8, 6.4, 6.231147540983606)","(15.0, 21.0, 20.5)","(51.0, 75.0, 67.17391304347827)","(8.5, 10.5, 10.228571428571428)"
07-12-2022 18:34:22.409199,"(8.0, 9.8, 9.55)","(4.4, 5.7, 5.677777777777778)","(2.2, 2.56, 2.5530434782608697)","(61.0, 110.0, 105.27777777777777)","(4.8, 6.4, 6.2390625)","(15.0, 21.0, 20.472972972972972)","(51.0, 75.0, 67.17391304347827)","(8.5, 10.5, 10.233009708737864)"
07-12-2022 18:34:24.007033,"(8.0, 9.8, 9.535849056603775)","(4.4, 5.7, 5.677777777777778)","(2.2, 2.56, 2.5658646616541354)","(61.0, 110.0, 105.27777777777777)","(4.8, 6.4, 6.232520325203252)","(15.0, 21.0, 20.450704225352112)","(51.0, 75.0, 69.0)","(8.5, 10.5, 10.566176470588236)"
07-12-2022 18:34:25.485737,"(8.0, 9.8, 9.474418604651163)","(4.4, 5.7, 5.663157894736842)","(2.2, 2.58, 2.559705882352941)","(61.0, 110.0, 105.27777777777777)","(4.8, 6.4, 6.232520325203252)","(15.0, 21.0, 20.450704225352112)","(51.0, 75.0, 69.0)","(8.5, 11.0, 10.592592592592593)"
07-12-2022 18:34:26.703283,"(8.0, 9.8, 9.474418604651163)","(4.4, 5.7, 5.663157894736842)","(2.2, 2.56, 2.5578666666666665)","(61.0, 110.0, 105.27777777777777)","(4.8, 6.4, 6.311111111111112)","(15.0, 21.0, 20.450704225352112)","(51.0, 75.0, 69.0)","(8.5, 11.0, 10.59)"
07-12-2022 18:34:27.892689,"(8.0, 9.8, 9.460377358490566)","(4.4, 5.7, 5.661111111111111)","(2.2, 2.56, 2.556888888888889)","(61.0, 110.0, 105.14285714285714)","(4.8, 6.4, 6.326984126984128)","(15.0, 21.0, 20.38095238095238)","(51.0, 75.0, 68.79310344827586)","(8.5, 11.0, 10.714285714285714)"
07-12-2022 18:34:29.304197,"(8.0, 9.8, 9.460377358490566)","(4.4, 5.7, 5.668181818181818)","(2.2, 2.56, 2.5541666666666667)","(61.0, 110.0, 105.14285714285714)","(4.8, 6.4, 6.326984126984128)","(15.0, 21.0, 20.644444444444446)","(51.0, 75.0, 68.79310344827586)","(8.5, 11.0, 10.704545454545455)"
07-12-2022 18:34:30.937480,"(8.0, 9.6, 9.45)","(4.4, 5.7, 5.661111111111111)","(2.2, 2.56, 2.5532307692307694)","(61.0, 110.0, 105.14285714285714)","(4.8, 6.4, 6.326984126984128)","(15.0, 20.0, 19.186046511627907)","(51.0, 75.0, 68.79310344827586)","(8.5, 11.0, 10.756756756756756)"
07-12-2022 18:34:32.210165,"(8.0, 9.6, 9.414159292035398)","(4.4, 5.7, 5.6395348837209305)","(2.2, 2.56, 2.586086956521739)","(61.0, 110.0, 105.14285714285714)","(4.8, 6.4, 6.326984126984128)","(15.0, 20.0, 19.458333333333332)","(51.0, 75.0, 71.76470588235294)","(8.5, 11.0, 10.779411764705882)"
07-12-2022 18:34:33.706151,"(8.0, 9.4, 9.066666666666666)","(4.4, 5.7, 5.61)","(2.2, 2.6, 2.59515923566879)","(61.0, 110.0, 106.0)","(4.8, 6.4, 6.31764705882353)","(15.0, 19.5, 19.56)","(51.0, 75.0, 73.42105263157895)","(8.5, 11.0, 11.026315789473685)"
07-12-2022 18:34:34.902579,"(8.0, 9.2, 9.18)","(4.4, 5.7, 5.61)","(2.2, 2.6, 2.59515923566879)","(61.0, 110.0, 100.0)","(4.8, 6.4, 6.31764705882353)","(15.0, 20.0, 18.941176470588236)","(51.0, 75.0, 73.42105263157895)","(8.0, 11.5, 11.026315789473685)"
07-12-2022 18:34:36.102893,"(8.0, 9.4, 9.273684210526316)","(4.4, 5.7, 5.612820512820513)","(2.2, 2.58, 2.5650847457627117)","(61.0, 100.0, 97.5)","(4.8, 6.4, 6.325)","(15.0, 19.0, 18.916666666666668)","(51.0, 75.0, 72.27272727272727)","(8.0, 11.5, 11.026315789473685)"
07-12-2022 18:34:37.306140,"(8.0, 9.4, 9.27179487179487)","(4.4, 5.8, 5.559358288770054)","(2.2, 2.58, 2.5886666666666667)","(61.0, 100.0, 92.27272727272727)","(4.8, 6.4, 6.315789473684211)","(15.0, 19.0, 18.90909090909091)","(51.0, 75.0, 72.27272727272727)","(8.0, 11.5, 11.019480519480519)"
07-12-2022 18:34:38.528254,"(8.0, 9.4, 9.227586206896552)","(4.4, 5.8, 5.638888888888889)","(2.2, 2.6, 2.587878787878788)","(61.0, 100.0, 92.27272727272727)","(4.8, 6.4, 6.315789473684211)","(15.0, 19.0, 18.90909090909091)","(51.0, 75.0, 72.27272727272727)","(8.0, 11.5, 11.019480519480519)"
07-12-2022 18:34:39.717829,"(8.0, 9.4, 9.227586206896552)","(4.4, 5.7, 5.638888888888889)","(2.2, 2.6, 2.587878787878788)","(61.0, 100.0, 92.27272727272727)","(4.8, 6.4, 6.394117647058824)","(15.0, 19.0, 9998.5)","(51.0, 75.0, 9998.5)","(8.0, 11.5, 9998.5)"
07-12-2022 18:34:40.896067,"(8.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.2, 99998, 9998.5)","(61.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(15.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
07-12-2022 18:34:42.023025,"(8.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.2, 99998, 9998.5)","(61.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(15.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
07-12-2022 18:34:43.078745,"(8.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.2, 99998, 9998.5)","(61.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(15.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
07-12-2022 18:34:44.099694,"(8.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.2, 99998, 9998.5)","(61.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(15.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
07-12-2022 18:34:45.118224,"(8.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.2, 99998, 9998.5)","(61.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(15.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
07-12-2022 18:34:46.141079,"(8.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.2, 99998, 9998.5)","(61.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(15.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
07-12-2022 18:34:47.303085,"(8.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.2, 99998, 9998.5)","(61.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(15.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
07-12-2022 18:34:48.361341,"(8.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.2, 99998, 9998.5)","(61.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(15.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
07-12-2022 18:34:49.390833,"(8.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.2, 99998, 9998.5)","(61.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(15.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
07-12-2022 18:34:50.423716,"(8.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(2.2, 99998, 9998.5)","(61.0, 99998, 9998.5)","(4.8, 99998, 9998.5)","(15.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
