,Brooklyn Star,Tobikuma,Off The Radar,Elbow Yap,Red Fog,Magic Eyeliner
08-01-2023 16:49:12.710722,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.05, 2.88125)","(26.0, 80.0, 40.0)","(17.0, 36.0, 32.66666666666667)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:13.739404,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.05, 2.88125)","(26.0, 80.0, 40.0)","(17.0, 36.0, 32.66666666666667)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:14.666802,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.05, 2.88125)","(26.0, 80.0, 40.0)","(17.0, 36.0, 32.66666666666667)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:15.557266,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.05, 2.88125)","(26.0, 80.0, 40.0)","(17.0, 36.0, 32.66666666666667)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:16.457401,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.05, 2.88125)","(26.0, 80.0, 40.0)","(17.0, 36.0, 32.66666666666667)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:17.387121,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.05, 2.88125)","(26.0, 80.0, 40.0)","(17.0, 36.0, 32.66666666666667)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:18.347103,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.05, 2.88125)","(26.0, 80.0, 40.0)","(17.0, 36.0, 32.66666666666667)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:19.282025,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.05, 2.9749999999999996)","(26.0, 80.0, 40.0)","(17.0, 36.0, 32.66666666666667)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:20.323986,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.05, 2.9749999999999996)","(26.0, 80.0, 44.92307692307693)","(17.0, 36.0, 32.66666666666667)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:21.325999,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.05, 2.9749999999999996)","(26.0, 80.0, 44.92307692307693)","(17.0, 36.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:22.167792,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.15, 2.85)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:23.037823,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:24.014686,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:24.964861,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:25.949203,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:26.935502,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:27.826455,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:28.727347,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:29.639152,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:30.601423,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:31.608294,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:32.593881,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:33.599881,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:34.514222,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:35.350094,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:36.268942,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:37.209623,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:38.167733,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:39.119889,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:39.985360,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:40.849290,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:41.735461,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:42.679518,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 44.92307692307693)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:43.648507,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 40.0)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:44.586661,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 40.0)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:45.617782,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 40.0)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:46.530049,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 40.0)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:47.381576,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 40.0)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:48.214856,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 40.0)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:49.092249,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 40.0)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:49.990197,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 40.0)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:51.113788,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 40.0)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:52.050110,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 40.0)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:52.946917,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.1, 3.0166666666666666)","(26.0, 80.0, 40.0)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:53.870831,"(2.8, 5.6, 4.266666666666667)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.75, 3.5583333333333336)","(26.0, 80.0, 40.0)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:54.709832,"(2.8, 5.6, 4.225)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.75, 3.5583333333333336)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:55.705246,"(2.8, 5.6, 4.225)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.75, 3.5583333333333336)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:56.611527,"(2.8, 5.6, 4.225)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.75, 3.5583333333333336)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:57.482402,"(2.8, 5.6, 4.225)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.75, 3.5583333333333336)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:58.423880,"(2.8, 5.6, 4.225)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.75, 3.5583333333333336)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:49:59.340778,"(2.8, 5.6, 4.225)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.75, 3.5583333333333336)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:50:00.270548,"(2.8, 5.6, 4.225)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.75, 3.5583333333333336)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.925)"
08-01-2023 16:50:01.128141,"(2.8, 5.6, 4.225)","(3.4, 5.0, 3.8666666666666667)","(2.4, 3.75, 3.5583333333333336)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:02.008083,"(2.8, 5.6, 4.225)","(3.4, 5.0, 4.478947368421053)","(2.4, 3.75, 3.5583333333333336)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 9.4375)"
08-01-2023 16:50:02.937904,"(2.8, 5.3, 4.34)","(3.4, 4.0, 3.8536585365853657)","(2.4, 3.75, 3.0791666666666666)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 11.5, 9.4375)"
08-01-2023 16:50:03.841353,"(2.8, 5.6, 4.475)","(3.4, 4.0, 3.7523809523809524)","(2.4, 3.75, 3.12)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 11.5, 9.4375)"
08-01-2023 16:50:04.899483,"(2.8, 5.6, 4.475)","(3.4, 4.0, 3.7523809523809524)","(2.4, 3.75, 3.12)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 11.5, 12.925)"
08-01-2023 16:50:05.875899,"(2.8, 5.6, 4.475)","(3.4, 5.0, 4.882142857142857)","(2.4, 3.75, 3.0107142857142857)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:06.761085,"(2.8, 5.6, 4.475)","(3.4, 5.1, 4.578947368421052)","(2.4, 3.75, 3.0107142857142857)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:07.668343,"(2.8, 5.6, 4.475)","(3.4, 5.1, 4.5473684210526315)","(2.4, 3.75, 3.0107142857142857)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:08.522356,"(2.8, 5.6, 4.475)","(3.4, 5.1, 3.9666666666666663)","(2.4, 3.75, 3.0107142857142857)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:09.371564,"(2.8, 5.5, 4.2555555555555555)","(3.4, 4.9, 4.789285714285715)","(2.4, 3.75, 2.85)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:10.219535,"(2.8, 5.5, 4.2555555555555555)","(3.4, 5.1, 4.975)","(2.4, 3.75, 2.85)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:11.111741,"(2.8, 5.5, 4.2555555555555555)","(3.4, 5.0, 4.325)","(2.4, 3.75, 2.85)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:12.301936,"(2.8, 5.5, 4.2555555555555555)","(3.4, 5.0, 4.325)","(2.4, 3.75, 2.85)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:13.166214,"(2.8, 5.5, 4.2555555555555555)","(3.4, 5.0, 4.325)","(2.4, 3.75, 2.85)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:14.108488,"(2.8, 5.5, 4.2555555555555555)","(3.4, 5.0, 4.325)","(2.4, 3.75, 2.85)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:15.045356,"(2.8, 5.5, 4.2555555555555555)","(3.4, 5.0, 4.325)","(2.4, 3.75, 2.85)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:15.996346,"(2.8, 5.5, 4.2555555555555555)","(3.4, 4.9, 4.535294117647059)","(2.4, 3.75, 2.85)","(26.0, 80.0, 34.4)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:16.933966,"(2.8, 5.5, 4.2555555555555555)","(3.4, 4.8, 4.696428571428571)","(2.4, 3.75, 2.85)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:17.826120,"(2.8, 5.5, 4.2555555555555555)","(3.4, 4.8, 4.696428571428571)","(2.4, 3.75, 2.85)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:18.835766,"(2.8, 5.5, 4.2555555555555555)","(3.4, 4.8, 4.696428571428571)","(2.4, 3.75, 2.85)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:19.815422,"(2.8, 5.5, 4.2555555555555555)","(3.4, 4.8, 4.696428571428571)","(2.4, 3.75, 2.85)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:20.763286,"(2.8, 5.5, 4.2555555555555555)","(3.4, 4.8, 4.696428571428571)","(2.4, 3.75, 2.85)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:21.653918,"(2.8, 5.5, 4.2555555555555555)","(3.4, 4.8, 4.696428571428571)","(2.4, 3.75, 2.85)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:22.525689,"(2.8, 5.5, 4.2555555555555555)","(3.4, 4.8, 4.696428571428571)","(2.4, 3.75, 2.85)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:23.439836,"(2.8, 5.5, 4.2555555555555555)","(3.4, 4.8, 4.696428571428571)","(2.4, 3.75, 2.85)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:24.339139,"(2.8, 5.5, 4.7)","(3.4, 4.1, 3.8916666666666666)","(2.4, 3.75, 2.85)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:25.240545,"(2.8, 5.5, 4.605263157894737)","(3.4, 4.1, 3.8916666666666666)","(2.4, 3.75, 2.85)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:26.145130,"(2.8, 5.2, 4.769230769230769)","(3.4, 4.1, 3.8916666666666666)","(2.4, 3.75, 2.85)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:27.099341,"(2.8, 5.2, 4.769230769230769)","(3.4, 4.1, 3.8916666666666666)","(2.4, 3.75, 2.873809523809524)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 10.899999999999999)"
08-01-2023 16:50:27.980727,"(2.8, 5.2, 4.769230769230769)","(3.4, 4.1, 3.8916666666666666)","(2.4, 3.75, 2.873809523809524)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.5, 12.275)"
08-01-2023 16:50:28.858706,"(2.8, 5.2, 4.905263157894737)","(3.4, 5.1, 4.384090909090909)","(2.4, 3.75, 2.873809523809524)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 13.5, 12.275)"
08-01-2023 16:50:29.763602,"(2.8, 5.2, 4.905263157894737)","(3.4, 5.1, 3.70546875)","(2.4, 3.7, 3.5725000000000002)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 14.0, 13.2)"
08-01-2023 16:50:30.652120,"(2.8, 5.2, 4.905263157894737)","(3.4, 5.0, 4.208)","(2.4, 3.7, 3.5725000000000002)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 15.5, 13.2)"
08-01-2023 16:50:31.589115,"(2.8, 5.2, 4.905263157894737)","(3.4, 4.9, 4.265909090909091)","(2.4, 3.7, 3.5725000000000002)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 15.5, 14.316666666666666)"
08-01-2023 16:50:32.556974,"(2.8, 5.2, 4.905263157894737)","(3.4, 4.8, 4.696428571428571)","(2.4, 3.7, 3.5725000000000002)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 15.5, 14.316666666666666)"
08-01-2023 16:50:33.832046,"(2.8, 5.2, 4.8625)","(3.4, 4.9, 4.458823529411765)","(2.4, 3.7, 3.0373684210526317)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 15.5, 11.233333333333334)"
08-01-2023 16:50:34.709533,"(2.8, 5.5, 4.8625)","(3.4, 4.8, 4.458823529411765)","(2.4, 3.65, 3.0373684210526317)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 13.5, 10.7)"
08-01-2023 16:50:35.561030,"(2.8, 5.4, 4.55625)","(3.4, 4.8, 4.458823529411765)","(2.4, 3.65, 3.0373684210526317)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 13.5, 10.7)"
08-01-2023 16:50:36.514325,"(2.8, 5.4, 4.980952380952381)","(3.4, 4.7, 4.603571428571429)","(2.4, 3.65, 3.0373684210526317)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 13.5, 11.411111111111111)"
08-01-2023 16:50:37.625387,"(2.8, 5.4, 4.933333333333334)","(3.4, 4.7, 4.603571428571429)","(2.4, 3.65, 2.835714285714286)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 13.5, 11.411111111111111)"
08-01-2023 16:50:38.700344,"(2.8, 5.4, 4.98)","(3.4, 4.7, 4.603571428571429)","(2.4, 3.65, 2.835714285714286)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 13.5, 11.411111111111111)"
08-01-2023 16:50:39.704489,"(2.8, 5.4, 4.533333333333333)","(3.4, 4.7, 4.603571428571429)","(2.4, 3.65, 2.835714285714286)","(26.0, 80.0, 39.27272727272727)","(17.0, 42.0, 29.684210526315788)","(8.5, 13.5, 11.411111111111111)"
08-01-2023 16:50:40.758501,"(2.8, 5.4, 4.533333333333333)","(3.4, 4.7, 4.603571428571429)","(2.4, 3.65, 2.835714285714286)","(26.0, 80.0, 45.53846153846153)","(17.0, 42.0, 29.684210526315788)","(8.5, 13.5, 11.411111111111111)"
08-01-2023 16:50:41.738357,"(2.8, 5.4, 4.533333333333333)","(3.4, 4.7, 4.603571428571429)","(2.4, 3.65, 2.835714285714286)","(26.0, 80.0, 45.53846153846153)","(17.0, 42.0, 29.684210526315788)","(8.5, 13.5, 11.411111111111111)"
08-01-2023 16:50:42.738725,"(2.8, 5.4, 4.533333333333333)","(3.4, 4.7, 4.603571428571429)","(2.4, 3.65, 2.835714285714286)","(26.0, 80.0, 45.53846153846153)","(17.0, 42.0, 29.684210526315788)","(8.5, 13.5, 11.411111111111111)"
08-01-2023 16:50:43.602207,"(2.8, 5.4, 4.533333333333333)","(3.4, 4.7, 4.603571428571429)","(2.4, 3.65, 2.835714285714286)","(26.0, 80.0, 45.53846153846153)","(17.0, 42.0, 29.684210526315788)","(8.5, 13.5, 11.411111111111111)"
08-01-2023 16:50:44.477450,"(2.8, 5.4, 4.533333333333333)","(3.4, 4.7, 4.375)","(2.4, 3.65, 2.835714285714286)","(26.0, 80.0, 45.53846153846153)","(17.0, 42.0, 29.684210526315788)","(8.5, 13.5, 11.411111111111111)"
08-01-2023 16:50:45.464191,"(2.8, 5.4, 5.075)","(3.4, 4.7, 4.35)","(2.4, 3.65, 2.835714285714286)","(26.0, 80.0, 45.53846153846153)","(17.0, 42.0, 29.684210526315788)","(8.5, 13.5, 11.411111111111111)"
08-01-2023 16:50:46.478170,"(2.8, 5.5, 5.158333333333333)","(3.4, 4.7, 4.35)","(2.4, 3.65, 2.835714285714286)","(26.0, 80.0, 45.53846153846153)","(17.0, 42.0, 29.684210526315788)","(8.5, 13.5, 11.411111111111111)"
08-01-2023 16:50:47.529655,"(2.8, 5.5, 5.158333333333333)","(3.4, 4.7, 4.35)","(2.4, 3.65, 2.835714285714286)","(26.0, 80.0, 45.53846153846153)","(17.0, 42.0, 29.684210526315788)","(8.5, 13.5, 11.411111111111111)"
08-01-2023 16:50:48.461142,"(2.8, 5.5, 5.158333333333333)","(3.4, 4.7, 4.35)","(2.4, 3.65, 2.835714285714286)","(26.0, 80.0, 45.53846153846153)","(17.0, 42.0, 29.684210526315788)","(8.5, 13.5, 11.411111111111111)"
08-01-2023 16:50:49.355579,"(2.8, 5.5, 5.158333333333333)","(3.4, 4.7, 4.35)","(2.4, 3.65, 2.835714285714286)","(26.0, 80.0, 45.53846153846153)","(17.0, 42.0, 29.684210526315788)","(8.5, 13.5, 11.411111111111111)"
