,Visualise Me,Magic Miss,Lucky Jock,Pole Inspector,You May Annie,Ha Ha Lucky,November,Grovely Flyer
40,"[datetime.datetime(2022, 11, 27, 20, 33, 33, 140716), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 33, 140716), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 33, 140716), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 33, 140716), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 33, 140716), 21.0, 30.0]","[datetime.datetime(2022, 11, 27, 20, 33, 33, 140716), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 33, 140716), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 33, 140716), 41.0, 150.0]"
41,"[datetime.datetime(2022, 11, 27, 20, 33, 34, 291574), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 34, 291574), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 34, 291574), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 34, 291574), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 34, 291574), 21.0, 30.0]","[datetime.datetime(2022, 11, 27, 20, 33, 34, 291574), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 34, 291574), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 34, 291574), 41.0, 150.0]"
42,"[datetime.datetime(2022, 11, 27, 20, 33, 35, 444818), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 35, 444818), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 35, 444818), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 35, 444818), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 35, 444818), 21.0, 30.0]","[datetime.datetime(2022, 11, 27, 20, 33, 35, 444818), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 35, 444818), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 35, 444818), 41.0, 150.0]"
43,"[datetime.datetime(2022, 11, 27, 20, 33, 36, 591749), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 36, 591749), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 36, 591749), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 36, 591749), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 36, 591749), 21.0, 30.0]","[datetime.datetime(2022, 11, 27, 20, 33, 36, 591749), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 36, 591749), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 36, 591749), 41.0, 150.0]"
44,"[datetime.datetime(2022, 11, 27, 20, 33, 37, 741456), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 37, 741456), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 37, 741456), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 37, 741456), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 37, 741456), 21.0, 30.0]","[datetime.datetime(2022, 11, 27, 20, 33, 37, 741456), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 37, 741456), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 37, 741456), 41.0, 150.0]"
45,"[datetime.datetime(2022, 11, 27, 20, 33, 38, 877201), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 38, 877201), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 38, 877201), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 38, 877201), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 38, 877201), 21.0, 30.0]","[datetime.datetime(2022, 11, 27, 20, 33, 38, 877201), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 38, 877201), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 38, 877201), 41.0, 150.0]"
46,"[datetime.datetime(2022, 11, 27, 20, 33, 40, 31842), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 40, 31842), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 40, 31842), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 40, 31842), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 40, 31842), 21.0, 30.0]","[datetime.datetime(2022, 11, 27, 20, 33, 40, 31842), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 40, 31842), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 40, 31842), 41.0, 150.0]"
47,"[datetime.datetime(2022, 11, 27, 20, 33, 41, 183123), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 41, 183123), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 41, 183123), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 41, 183123), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 41, 183123), 21.0, 30.0]","[datetime.datetime(2022, 11, 27, 20, 33, 41, 183123), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 41, 183123), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 41, 183123), 41.0, 150.0]"
48,"[datetime.datetime(2022, 11, 27, 20, 33, 42, 326265), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 42, 326265), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 42, 326265), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 42, 326265), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 42, 326265), 21.0, 29.0]","[datetime.datetime(2022, 11, 27, 20, 33, 42, 326265), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 42, 326265), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 42, 326265), 41.0, 150.0]"
49,"[datetime.datetime(2022, 11, 27, 20, 33, 43, 465218), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 43, 465218), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 43, 465218), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 43, 465218), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 43, 465218), 21.0, 29.0]","[datetime.datetime(2022, 11, 27, 20, 33, 43, 465218), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 43, 465218), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 43, 465218), 41.0, 150.0]"
50,"[datetime.datetime(2022, 11, 27, 20, 33, 44, 611731), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 44, 611731), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 44, 611731), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 44, 611731), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 44, 611731), 21.0, 28.0]","[datetime.datetime(2022, 11, 27, 20, 33, 44, 611731), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 44, 611731), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 44, 611731), 41.0, 150.0]"
51,"[datetime.datetime(2022, 11, 27, 20, 33, 45, 785060), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 45, 785060), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 45, 785060), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 45, 785060), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 45, 785060), 21.0, 28.0]","[datetime.datetime(2022, 11, 27, 20, 33, 45, 785060), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 45, 785060), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 45, 785060), 41.0, 150.0]"
52,"[datetime.datetime(2022, 11, 27, 20, 33, 46, 911066), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 46, 911066), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 46, 911066), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 46, 911066), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 46, 911066), 21.0, 27.0]","[datetime.datetime(2022, 11, 27, 20, 33, 46, 911066), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 46, 911066), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 46, 911066), 41.0, 150.0]"
53,"[datetime.datetime(2022, 11, 27, 20, 33, 48, 41641), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 48, 41641), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 48, 41641), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 48, 41641), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 48, 41641), 21.0, 27.0]","[datetime.datetime(2022, 11, 27, 20, 33, 48, 41641), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 48, 41641), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 48, 41641), 41.0, 150.0]"
54,"[datetime.datetime(2022, 11, 27, 20, 33, 49, 171119), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 49, 171119), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 49, 171119), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 49, 171119), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 49, 171119), 21.0, 27.0]","[datetime.datetime(2022, 11, 27, 20, 33, 49, 171119), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 49, 171119), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 49, 171119), 41.0, 150.0]"
55,"[datetime.datetime(2022, 11, 27, 20, 33, 50, 300068), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 50, 300068), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 50, 300068), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 50, 300068), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 50, 300068), 21.0, 27.0]","[datetime.datetime(2022, 11, 27, 20, 33, 50, 300068), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 50, 300068), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 50, 300068), 41.0, 150.0]"
56,"[datetime.datetime(2022, 11, 27, 20, 33, 51, 422033), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 51, 422033), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 51, 422033), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 51, 422033), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 51, 422033), 21.0, 27.0]","[datetime.datetime(2022, 11, 27, 20, 33, 51, 422033), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 51, 422033), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 51, 422033), 41.0, 150.0]"
57,"[datetime.datetime(2022, 11, 27, 20, 33, 52, 549522), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 52, 549522), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 52, 549522), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 52, 549522), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 52, 549522), 21.0, 27.0]","[datetime.datetime(2022, 11, 27, 20, 33, 52, 549522), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 52, 549522), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 52, 549522), 41.0, 150.0]"
58,"[datetime.datetime(2022, 11, 27, 20, 33, 53, 682140), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 53, 682140), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 53, 682140), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 53, 682140), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 53, 682140), 21.0, 27.0]","[datetime.datetime(2022, 11, 27, 20, 33, 53, 682140), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 53, 682140), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 53, 682140), 41.0, 150.0]"
59,"[datetime.datetime(2022, 11, 27, 20, 33, 54, 813762), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 54, 813762), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 54, 813762), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 54, 813762), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 54, 813762), 21.0, 27.0]","[datetime.datetime(2022, 11, 27, 20, 33, 54, 813762), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 54, 813762), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 54, 813762), 41.0, 150.0]"
60,"[datetime.datetime(2022, 11, 27, 20, 33, 55, 939271), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 55, 939271), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 55, 939271), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 55, 939271), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 55, 939271), 21.0, 27.0]","[datetime.datetime(2022, 11, 27, 20, 33, 55, 939271), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 55, 939271), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 55, 939271), 41.0, 150.0]"
61,"[datetime.datetime(2022, 11, 27, 20, 33, 57, 68098), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 57, 68098), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 57, 68098), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 57, 68098), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 57, 68098), 21.0, 27.0]","[datetime.datetime(2022, 11, 27, 20, 33, 57, 68098), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 57, 69098), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 57, 69098), 41.0, 150.0]"
62,"[datetime.datetime(2022, 11, 27, 20, 33, 58, 189149), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 58, 189149), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 58, 189149), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 58, 189149), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 58, 189149), 21.0, 27.0]","[datetime.datetime(2022, 11, 27, 20, 33, 58, 189149), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 58, 189149), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 58, 189149), 41.0, 150.0]"
63,"[datetime.datetime(2022, 11, 27, 20, 33, 59, 329914), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 33, 59, 329914), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 33, 59, 329914), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 33, 59, 329914), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 33, 59, 329914), 21.0, 27.0]","[datetime.datetime(2022, 11, 27, 20, 33, 59, 329914), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 33, 59, 329914), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 33, 59, 329914), 41.0, 150.0]"
64,"[datetime.datetime(2022, 11, 27, 20, 34, 0, 456857), 3.1, 3.35]","[datetime.datetime(2022, 11, 27, 20, 34, 0, 456857), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 34, 0, 456857), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 34, 0, 456857), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 34, 0, 456857), 21.0, 27.0]","[datetime.datetime(2022, 11, 27, 20, 34, 0, 456857), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 0, 456857), 3.0, 5.2]","[datetime.datetime(2022, 11, 27, 20, 34, 0, 456857), 41.0, 150.0]"
65,"[datetime.datetime(2022, 11, 27, 20, 34, 1, 594588), 3.1, 3.3]","[datetime.datetime(2022, 11, 27, 20, 34, 1, 594588), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 34, 1, 594588), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 34, 1, 594588), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 34, 1, 594588), 21.0, 26.0]","[datetime.datetime(2022, 11, 27, 20, 34, 1, 594588), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 1, 594588), 3.0, 5.4]","[datetime.datetime(2022, 11, 27, 20, 34, 1, 594588), 41.0, 150.0]"
66,"[datetime.datetime(2022, 11, 27, 20, 34, 2, 736035), 3.1, 3.3]","[datetime.datetime(2022, 11, 27, 20, 34, 2, 736035), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 34, 2, 736035), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 34, 2, 736035), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 34, 2, 736035), 21.0, 26.0]","[datetime.datetime(2022, 11, 27, 20, 34, 2, 736035), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 2, 736035), 3.0, 5.4]","[datetime.datetime(2022, 11, 27, 20, 34, 2, 736035), 41.0, 150.0]"
67,"[datetime.datetime(2022, 11, 27, 20, 34, 3, 856182), 3.1, 3.3]","[datetime.datetime(2022, 11, 27, 20, 34, 3, 856182), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 34, 3, 856182), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 34, 3, 856182), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 34, 3, 856182), 21.0, 26.0]","[datetime.datetime(2022, 11, 27, 20, 34, 3, 856182), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 3, 856182), 3.0, 5.4]","[datetime.datetime(2022, 11, 27, 20, 34, 3, 856182), 41.0, 150.0]"
68,"[datetime.datetime(2022, 11, 27, 20, 34, 4, 985067), 3.1, 3.3]","[datetime.datetime(2022, 11, 27, 20, 34, 4, 985067), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 34, 4, 985067), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 34, 4, 985067), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 34, 4, 985067), 21.0, 26.0]","[datetime.datetime(2022, 11, 27, 20, 34, 4, 985067), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 4, 985067), 3.0, 5.4]","[datetime.datetime(2022, 11, 27, 20, 34, 4, 985067), 41.0, 150.0]"
69,"[datetime.datetime(2022, 11, 27, 20, 34, 6, 106149), 3.1, 3.3]","[datetime.datetime(2022, 11, 27, 20, 34, 6, 106149), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 34, 6, 106149), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 34, 6, 106149), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 34, 6, 106149), 21.0, 26.0]","[datetime.datetime(2022, 11, 27, 20, 34, 6, 106149), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 6, 106149), 3.0, 5.4]","[datetime.datetime(2022, 11, 27, 20, 34, 6, 106149), 41.0, 150.0]"
70,"[datetime.datetime(2022, 11, 27, 20, 34, 7, 241116), 3.1, 3.3]","[datetime.datetime(2022, 11, 27, 20, 34, 7, 241116), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 34, 7, 241116), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 34, 7, 241116), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 34, 7, 241116), 21.0, 26.0]","[datetime.datetime(2022, 11, 27, 20, 34, 7, 241116), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 7, 241116), 3.0, 5.4]","[datetime.datetime(2022, 11, 27, 20, 34, 7, 241116), 41.0, 150.0]"
71,"[datetime.datetime(2022, 11, 27, 20, 34, 8, 368029), 3.1, 3.3]","[datetime.datetime(2022, 11, 27, 20, 34, 8, 368029), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 34, 8, 368029), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 34, 8, 368029), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 34, 8, 368029), 21.0, 26.0]","[datetime.datetime(2022, 11, 27, 20, 34, 8, 368029), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 8, 368029), 3.0, 5.4]","[datetime.datetime(2022, 11, 27, 20, 34, 8, 368029), 41.0, 150.0]"
72,"[datetime.datetime(2022, 11, 27, 20, 34, 9, 497793), 3.1, 3.3]","[datetime.datetime(2022, 11, 27, 20, 34, 9, 497793), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 34, 9, 497793), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 34, 9, 497793), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 34, 9, 497793), 21.0, 26.0]","[datetime.datetime(2022, 11, 27, 20, 34, 9, 497793), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 9, 497793), 3.0, 5.4]","[datetime.datetime(2022, 11, 27, 20, 34, 9, 497793), 41.0, 150.0]"
73,"[datetime.datetime(2022, 11, 27, 20, 34, 10, 633117), 3.1, 3.3]","[datetime.datetime(2022, 11, 27, 20, 34, 10, 633117), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 34, 10, 633117), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 34, 10, 633117), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 34, 10, 633117), 21.0, 26.0]","[datetime.datetime(2022, 11, 27, 20, 34, 10, 633117), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 10, 633117), 3.0, 5.4]","[datetime.datetime(2022, 11, 27, 20, 34, 10, 633117), 41.0, 150.0]"
74,"[datetime.datetime(2022, 11, 27, 20, 34, 11, 778316), 3.1, 3.3]","[datetime.datetime(2022, 11, 27, 20, 34, 11, 778316), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 34, 11, 778316), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 34, 11, 778316), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 34, 11, 778316), 21.0, 26.0]","[datetime.datetime(2022, 11, 27, 20, 34, 11, 778316), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 11, 778316), 3.0, 5.4]","[datetime.datetime(2022, 11, 27, 20, 34, 11, 778316), 41.0, 150.0]"
75,"[datetime.datetime(2022, 11, 27, 20, 34, 12, 905838), 3.1, 3.3]","[datetime.datetime(2022, 11, 27, 20, 34, 12, 905838), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 34, 12, 905838), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 34, 12, 905838), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 34, 12, 905838), 21.0, 26.0]","[datetime.datetime(2022, 11, 27, 20, 34, 12, 905838), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 12, 905838), 3.0, 5.4]","[datetime.datetime(2022, 11, 27, 20, 34, 12, 905838), 41.0, 150.0]"
76,"[datetime.datetime(2022, 11, 27, 20, 34, 14, 36606), 3.1, 3.3]","[datetime.datetime(2022, 11, 27, 20, 34, 14, 36606), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 34, 14, 36606), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 34, 14, 36606), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 34, 14, 36606), 21.0, 26.0]","[datetime.datetime(2022, 11, 27, 20, 34, 14, 36606), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 14, 36606), 3.0, 5.4]","[datetime.datetime(2022, 11, 27, 20, 34, 14, 36606), 41.0, 150.0]"
77,"[datetime.datetime(2022, 11, 27, 20, 34, 15, 164663), 3.1, 3.3]","[datetime.datetime(2022, 11, 27, 20, 34, 15, 164663), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 34, 15, 164663), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 34, 15, 164663), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 34, 15, 164663), 21.0, 26.0]","[datetime.datetime(2022, 11, 27, 20, 34, 15, 164663), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 15, 164663), 3.0, 5.4]","[datetime.datetime(2022, 11, 27, 20, 34, 15, 164663), 41.0, 150.0]"
78,"[datetime.datetime(2022, 11, 27, 20, 34, 16, 298583), 3.1, 3.3]","[datetime.datetime(2022, 11, 27, 20, 34, 16, 298583), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 34, 16, 298583), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 34, 16, 298583), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 34, 16, 298583), 21.0, 26.0]","[datetime.datetime(2022, 11, 27, 20, 34, 16, 298583), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 16, 298583), 3.0, 5.4]","[datetime.datetime(2022, 11, 27, 20, 34, 16, 298583), 41.0, 150.0]"
79,"[datetime.datetime(2022, 11, 27, 20, 34, 17, 440108), 3.1, 3.3]","[datetime.datetime(2022, 11, 27, 20, 34, 17, 440108), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 34, 17, 440108), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 34, 17, 440108), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 34, 17, 440108), 21.0, 26.0]","[datetime.datetime(2022, 11, 27, 20, 34, 17, 440108), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 17, 440108), 3.0, 5.3]","[datetime.datetime(2022, 11, 27, 20, 34, 17, 440108), 41.0, 150.0]"
80,"[datetime.datetime(2022, 11, 27, 20, 34, 18, 563782), 3.1, 3.3]","[datetime.datetime(2022, 11, 27, 20, 34, 18, 563782), 9.0, 17.5]","[datetime.datetime(2022, 11, 27, 20, 34, 18, 563782), 11.0, 11.0]","[datetime.datetime(2022, 11, 27, 20, 34, 18, 563782), 12.0, 16.5]","[datetime.datetime(2022, 11, 27, 20, 34, 18, 563782), 21.0, 26.0]","[datetime.datetime(2022, 11, 27, 20, 34, 18, 563782), 3.4, 5.0]","[datetime.datetime(2022, 11, 27, 20, 34, 18, 563782), 3.0, 5.3]","[datetime.datetime(2022, 11, 27, 20, 34, 18, 563782), 41.0, 150.0]"
