,Fiorucci Mama,Universal Playboy,Invisible String,Kelvinater,Hang Glider,Playthatfunkymusic,Indie Ruler,Mia Gusto,Deetea
07-01-2023 15:32:40.521871,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.2, 8.078787878787878)","(4.8, 6.6, 6.288888888888889)","(7.0, 8.4, 8.257142857142858)","(12.0, 17.5, 16.166666666666668)","(17.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.541666666666666)","(7.0, 11.0, 10.441379310344827)"
07-01-2023 15:32:41.937005,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.2, 8.078787878787878)","(4.8, 6.6, 6.288888888888889)","(7.0, 8.4, 8.257142857142858)","(12.0, 17.5, 16.166666666666668)","(17.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.541666666666666)","(7.0, 11.0, 10.441379310344827)"
07-01-2023 15:32:43.348157,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.2, 8.078787878787878)","(4.8, 6.6, 6.288888888888889)","(7.0, 8.4, 8.257142857142858)","(12.0, 17.5, 16.166666666666668)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.541666666666666)","(7.0, 11.0, 10.441379310344827)"
07-01-2023 15:32:44.761729,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.2, 8.078787878787878)","(4.8, 6.6, 6.288888888888889)","(7.0, 8.4, 8.257142857142858)","(12.0, 17.5, 16.166666666666668)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.528205128205128)","(7.0, 11.0, 10.441379310344827)"
07-01-2023 15:32:46.098630,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.2, 8.078787878787878)","(4.8, 6.6, 6.288888888888889)","(7.0, 8.4, 8.257142857142858)","(12.0, 17.5, 16.166666666666668)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.528205128205128)","(7.0, 11.0, 10.441379310344827)"
07-01-2023 15:32:47.393258,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.190909090909091)","(4.8, 6.6, 6.288888888888889)","(7.0, 8.4, 8.257142857142858)","(12.0, 17.5, 16.166666666666668)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.528205128205128)","(7.0, 11.0, 10.1)"
07-01-2023 15:32:48.554122,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.190909090909091)","(4.8, 6.6, 6.288888888888889)","(7.0, 8.4, 8.257142857142858)","(12.0, 17.5, 16.166666666666668)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.528205128205128)","(7.0, 11.0, 10.1)"
07-01-2023 15:32:49.699152,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.190909090909091)","(4.8, 6.6, 6.288888888888889)","(7.0, 8.4, 8.257142857142858)","(12.0, 17.5, 16.166666666666668)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.528205128205128)","(7.0, 11.0, 10.1)"
07-01-2023 15:32:51.004078,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.190909090909091)","(4.8, 6.6, 6.288888888888889)","(7.0, 8.4, 8.257142857142858)","(12.0, 17.5, 16.166666666666668)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.528205128205128)","(7.0, 11.0, 10.1)"
07-01-2023 15:32:52.315339,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.190909090909091)","(4.8, 6.6, 6.288888888888889)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.166666666666668)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.528205128205128)","(7.0, 11.0, 10.1)"
07-01-2023 15:32:53.691178,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.190909090909091)","(4.8, 6.6, 6.288888888888889)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.166666666666668)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.528205128205128)","(7.0, 11.0, 10.1)"
07-01-2023 15:32:54.875442,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.190909090909091)","(4.8, 6.6, 6.288888888888889)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.166666666666668)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.528205128205128)","(7.0, 11.0, 10.1)"
07-01-2023 15:32:56.025929,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.190909090909091)","(4.8, 6.6, 6.288888888888889)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.166666666666668)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.528205128205128)","(7.0, 11.0, 10.1)"
07-01-2023 15:32:57.189925,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.190909090909091)","(4.8, 6.6, 6.288888888888889)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.166666666666668)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.528205128205128)","(7.0, 11.0, 10.1)"
07-01-2023 15:32:58.496214,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.190909090909091)","(4.8, 6.6, 6.288888888888889)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.166666666666668)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.528205128205128)","(7.0, 11.0, 10.1)"
07-01-2023 15:32:59.671728,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.190909090909091)","(4.8, 6.6, 6.288888888888889)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.166666666666668)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.528205128205128)","(7.0, 11.0, 10.1)"
07-01-2023 15:33:00.911392,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.190909090909091)","(4.8, 6.6, 6.288888888888889)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.166666666666668)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.552542372881356)","(7.0, 11.0, 10.64)"
07-01-2023 15:33:02.318311,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.2)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.166666666666668)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.552542372881356)","(7.0, 11.0, 10.608695652173914)"
07-01-2023 15:33:03.790277,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.2)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.166666666666668)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.5125)","(7.0, 11.0, 9.90983606557377)"
07-01-2023 15:33:05.153742,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.2)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.7)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.5125)","(7.0, 10.5, 9.90983606557377)"
07-01-2023 15:33:06.482234,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.2)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.7)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.5125)","(7.0, 10.5, 8.81111111111111)"
07-01-2023 15:33:08.014929,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.2)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.7)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.5125)","(7.0, 10.5, 9.36)"
07-01-2023 15:33:09.453183,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.2)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.7)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.5125)","(7.0, 10.0, 8.72)"
07-01-2023 15:33:10.882714,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.2)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.7)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.5125)","(7.0, 10.0, 8.72)"
07-01-2023 15:33:12.145394,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.2)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.7)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.5125)","(7.0, 10.0, 8.453333333333333)"
07-01-2023 15:33:13.449832,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.2)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.7)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.5125)","(7.0, 10.0, 8.68)"
07-01-2023 15:33:14.683605,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.2)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.7)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.5125)","(7.0, 9.8, 8.68)"
07-01-2023 15:33:15.914856,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.2)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.7)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.5125)","(7.0, 9.8, 8.68)"
07-01-2023 15:33:17.223283,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.2)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.7)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.5125)","(7.0, 9.8, 9.0)"
07-01-2023 15:33:18.476413,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.2)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.7)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.5125)","(7.0, 9.6, 9.0)"
07-01-2023 15:33:19.652448,"(4.6, 5.9, 5.696296296296296)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.2)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 16.7)","(16.0, 26.0, 24.5)","(41.0, 65.0, 55.0)","(5.0, 5.6, 5.5125)","(7.0, 9.6, 9.0)"
07-01-2023 15:33:20.854473,"(4.6, 5.9, 5.660869565217392)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.2)","(7.0, 8.4, 8.174193548387096)","(12.0, 17.5, 18.2)","(16.0, 26.0, 23.666666666666668)","(41.0, 65.0, 63.9375)","(5.0, 5.6, 5.5125)","(7.0, 9.6, 9.0)"
07-01-2023 15:33:22.262949,"(4.6, 5.9, 5.660869565217392)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.037209302325581)","(7.0, 8.4, 7.84)","(12.0, 20.0, 18.2)","(16.0, 27.0, 24.4)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.6, 8.733333333333334)"
07-01-2023 15:33:23.658093,"(4.6, 5.9, 5.441666666666667)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.8, 6.3)","(7.0, 8.4, 7.84)","(12.0, 20.0, 18.2)","(16.0, 26.0, 24.4)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 8.733333333333334)"
07-01-2023 15:33:24.992695,"(4.6, 5.9, 5.441666666666667)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.84)","(12.0, 20.0, 18.2)","(16.0, 26.0, 24.4)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 8.733333333333334)"
07-01-2023 15:33:26.261869,"(4.6, 5.9, 5.441666666666667)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.84)","(12.0, 20.0, 18.2)","(16.0, 26.0, 24.4)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 8.733333333333334)"
07-01-2023 15:33:27.379327,"(4.6, 5.9, 5.441666666666667)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.84)","(12.0, 20.0, 18.2)","(16.0, 26.0, 24.4)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 8.733333333333334)"
07-01-2023 15:33:28.532769,"(4.6, 5.9, 5.441666666666667)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.84)","(12.0, 20.0, 18.2)","(16.0, 26.0, 24.7)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 8.733333333333334)"
07-01-2023 15:33:29.653928,"(4.6, 5.9, 5.441666666666667)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.84)","(12.0, 20.0, 18.2)","(16.0, 26.0, 24.7)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 8.733333333333334)"
07-01-2023 15:33:30.876928,"(4.6, 5.9, 5.441666666666667)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.84)","(12.0, 20.0, 18.2)","(16.0, 26.0, 21.944444444444443)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 8.733333333333334)"
07-01-2023 15:33:32.045750,"(4.6, 5.9, 5.441666666666667)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.84)","(12.0, 20.0, 18.2)","(16.0, 25.0, 21.944444444444443)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 8.733333333333334)"
07-01-2023 15:33:33.293429,"(4.6, 5.9, 5.441666666666667)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.84)","(12.0, 20.0, 18.2)","(16.0, 25.0, 21.944444444444443)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 8.733333333333334)"
07-01-2023 15:33:34.451894,"(4.6, 5.9, 5.441666666666667)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.84)","(12.0, 20.0, 17.0)","(16.0, 25.0, 21.944444444444443)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 8.733333333333334)"
07-01-2023 15:33:35.667877,"(4.6, 5.9, 5.441666666666667)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.84)","(12.0, 20.0, 17.0)","(16.0, 25.0, 21.944444444444443)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 8.733333333333334)"
07-01-2023 15:33:36.823386,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.84)","(12.0, 20.0, 17.0)","(16.0, 25.0, 20.76923076923077)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 8.733333333333334)"
07-01-2023 15:33:38.015693,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.84)","(12.0, 20.0, 17.0)","(16.0, 25.0, 20.76923076923077)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 9.24)"
07-01-2023 15:33:39.105310,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.84)","(12.0, 20.0, 17.0)","(16.0, 25.0, 20.416666666666668)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 9.066666666666666)"
07-01-2023 15:33:40.175241,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.75)","(12.0, 20.0, 17.0)","(16.0, 25.0, 20.416666666666668)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 9.066666666666666)"
07-01-2023 15:33:41.326823,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.75)","(12.0, 20.0, 17.0)","(16.0, 25.0, 20.416666666666668)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 9.066666666666666)"
07-01-2023 15:33:42.554989,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.75)","(12.0, 20.0, 17.0)","(16.0, 25.0, 21.5625)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 9.066666666666666)"
07-01-2023 15:33:44.080914,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.75)","(12.0, 20.0, 17.0)","(16.0, 25.0, 21.5625)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 9.066666666666666)"
07-01-2023 15:33:45.338567,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.75)","(12.0, 20.0, 17.0)","(16.0, 25.0, 21.5625)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 9.066666666666666)"
07-01-2023 15:33:46.551610,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.75)","(12.0, 20.0, 17.0)","(17.0, 25.0, 21.5625)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 9.066666666666666)"
07-01-2023 15:33:47.681884,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.75)","(12.0, 20.0, 17.0)","(17.0, 25.0, 21.5625)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 9.066666666666666)"
07-01-2023 15:33:48.887950,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.75)","(12.0, 20.0, 17.0)","(17.0, 25.0, 21.5625)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 9.066666666666666)"
07-01-2023 15:33:50.210295,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.75)","(12.0, 20.0, 17.0)","(17.0, 25.0, 21.5625)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 9.066666666666666)"
07-01-2023 15:33:51.486771,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.75)","(12.0, 20.0, 17.0)","(17.0, 25.0, 21.5625)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 9.066666666666666)"
07-01-2023 15:33:52.646512,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.75)","(12.0, 20.0, 17.0)","(17.0, 25.0, 21.5625)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 9.066666666666666)"
07-01-2023 15:33:53.765646,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.75)","(12.0, 20.0, 17.0)","(17.0, 25.0, 21.5625)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 9.066666666666666)"
07-01-2023 15:33:54.914535,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.75)","(12.0, 20.0, 17.0)","(17.0, 25.0, 21.5625)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 9.066666666666666)"
07-01-2023 15:33:56.056212,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.3)","(7.0, 8.4, 7.75)","(12.0, 20.0, 17.0)","(17.0, 25.0, 21.5625)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 8.685714285714287)"
07-01-2023 15:33:57.220758,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.6, 6.037209302325581)","(7.0, 8.4, 7.75)","(12.0, 20.0, 17.0)","(17.0, 25.0, 22.2)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 8.92)"
07-01-2023 15:33:58.345152,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.356756756756756)","(4.8, 6.8, 6.037209302325581)","(7.0, 8.4, 7.75)","(12.0, 20.0, 18.5)","(17.0, 24.0, 22.2)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 8.92)"
07-01-2023 15:33:59.469061,"(4.6, 5.9, 5.455555555555556)","(6.0, 8.6, 8.314285714285713)","(4.8, 6.8, 6.037209302325581)","(7.0, 8.4, 7.75)","(12.0, 20.0, 18.5)","(17.0, 24.0, 22.2)","(41.0, 65.0, 57.5)","(5.0, 5.6, 5.5125)","(7.0, 9.4, 8.92)"
