,Shintaro Fury,Express Black,Beasley,Grab The Pizzas,Tommy Throttle,Way Too Soft
16-12-2022 13:31:36.487664,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.665)","(20.0, 40.0, 26.0)","(4.4, 5.0, 4.417142857142857)","(31.0, 190.0, 180.7058823529412)","(3.8, 10.5, 9.285714285714286)"
16-12-2022 13:31:37.434217,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.67)","(20.0, 40.0, 26.0)","(4.4, 5.0, 4.417142857142857)","(31.0, 190.0, 180.7058823529412)","(3.8, 10.5, 9.285714285714286)"
16-12-2022 13:31:38.475782,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.67)","(20.0, 40.0, 26.0)","(4.4, 5.0, 4.417142857142857)","(31.0, 190.0, 180.7058823529412)","(3.8, 10.5, 9.285714285714286)"
16-12-2022 13:31:39.596725,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.67)","(20.0, 40.0, 26.0)","(4.4, 5.0, 4.417142857142857)","(31.0, 190.0, 180.7058823529412)","(3.8, 10.5, 9.285714285714286)"
16-12-2022 13:31:40.593322,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.67)","(20.0, 40.0, 26.0)","(4.4, 5.0, 4.417142857142857)","(31.0, 190.0, 180.7058823529412)","(3.8, 10.5, 9.285714285714286)"
16-12-2022 13:31:41.524336,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.67)","(20.0, 40.0, 26.0)","(4.4, 5.0, 4.417142857142857)","(31.0, 190.0, 180.7058823529412)","(3.8, 10.5, 9.285714285714286)"
16-12-2022 13:31:42.557529,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.6749999999999998)","(20.0, 40.0, 26.0)","(4.4, 5.0, 4.417142857142857)","(31.0, 190.0, 180.7058823529412)","(3.8, 10.5, 9.285714285714286)"
16-12-2022 13:31:43.598008,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.6749999999999998)","(20.0, 40.0, 26.0)","(4.4, 5.0, 4.417142857142857)","(31.0, 190.0, 180.7058823529412)","(3.8, 10.5, 9.285714285714286)"
16-12-2022 13:31:44.517815,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.6749999999999998)","(20.0, 40.0, 26.0)","(4.4, 5.0, 4.417142857142857)","(31.0, 190.0, 180.7058823529412)","(3.8, 10.5, 9.285714285714286)"
16-12-2022 13:31:45.605201,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.6749999999999998)","(20.0, 40.0, 26.0)","(4.4, 5.0, 4.417142857142857)","(31.0, 190.0, 180.7058823529412)","(3.8, 10.5, 9.285714285714286)"
16-12-2022 13:31:46.666114,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.67)","(20.0, 40.0, 26.0)","(4.4, 5.0, 4.417142857142857)","(31.0, 190.0, 180.7058823529412)","(3.8, 10.5, 9.285714285714286)"
16-12-2022 13:31:47.693819,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.67)","(20.0, 40.0, 26.0)","(4.4, 5.0, 4.417142857142857)","(31.0, 190.0, 180.7058823529412)","(3.8, 10.5, 9.285714285714286)"
16-12-2022 13:31:48.727039,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.6749999999999998)","(20.0, 40.0, 26.0)","(4.4, 5.0, 4.417142857142857)","(31.0, 190.0, 180.7058823529412)","(3.8, 10.5, 9.285714285714286)"
16-12-2022 13:31:49.810385,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.6749999999999998)","(20.0, 40.0, 26.0)","(4.4, 5.0, 4.417142857142857)","(31.0, 190.0, 180.7058823529412)","(3.8, 10.5, 9.285714285714286)"
16-12-2022 13:31:50.770460,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.6749999999999998)","(20.0, 40.0, 26.0)","(4.4, 5.0, 4.454545454545455)","(31.0, 190.0, 180.7058823529412)","(3.8, 10.5, 9.285714285714286)"
16-12-2022 13:31:51.717497,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.6749999999999998)","(20.0, 40.0, 26.0)","(4.4, 4.9, 4.445454545454546)","(31.0, 190.0, 180.7058823529412)","(3.8, 10.5, 8.95)"
16-12-2022 13:31:52.789431,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.67)","(20.0, 40.0, 26.0)","(4.4, 4.9, 4.435714285714286)","(31.0, 190.0, 182.1)","(3.8, 10.0, 8.854545454545454)"
16-12-2022 13:31:53.989200,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.6749999999999998)","(20.0, 40.0, 26.0)","(4.4, 4.9, 4.4172413793103456)","(31.0, 190.0, 182.1)","(3.8, 10.0, 8.775)"
16-12-2022 13:31:55.551199,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.6833333333333333)","(20.0, 40.0, 26.0)","(4.4, 4.9, 4.4172413793103456)","(31.0, 190.0, 182.1)","(3.8, 10.0, 8.693333333333333)"
16-12-2022 13:31:56.717199,"(31.0, 250.0, 234.15384615384616)","(1.45, 1.7, 1.6833333333333333)","(20.0, 40.0, 26.0)","(4.4, 4.9, 4.358064516129033)","(31.0, 190.0, 182.1)","(3.8, 10.0, 8.775)"
16-12-2022 13:31:57.824444,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6807692307692308)","(20.0, 40.0, 26.0)","(4.4, 4.9, 4.358064516129033)","(31.0, 190.0, 182.1)","(3.8, 10.0, 8.693333333333333)"
16-12-2022 13:31:58.895602,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.68)","(20.0, 40.0, 26.0)","(4.4, 4.9, 4.358064516129033)","(31.0, 190.0, 182.1)","(3.8, 10.0, 8.693333333333333)"
16-12-2022 13:31:59.972592,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.68)","(20.0, 40.0, 26.0)","(4.4, 4.9, 4.388235294117647)","(31.0, 190.0, 182.1)","(3.8, 10.0, 8.693333333333333)"
16-12-2022 13:32:01.113109,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.68)","(20.0, 40.0, 26.0)","(4.6, 4.8, 4.375)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.693333333333333)"
16-12-2022 13:32:02.210546,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.68)","(21.0, 40.0, 26.0)","(4.6, 4.8, 4.3517241379310345)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.693333333333333)"
16-12-2022 13:32:03.265314,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.68)","(21.0, 40.0, 26.0)","(4.6, 4.8, 4.409090909090909)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.693333333333333)"
16-12-2022 13:32:04.363616,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.68)","(21.0, 40.0, 26.0)","(4.6, 4.7, 4.409090909090909)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.693333333333333)"
16-12-2022 13:32:05.517973,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.68)","(21.0, 40.0, 26.0)","(4.6, 4.7, 4.357142857142857)","(41.0, 190.0, 180.7058823529412)","(3.9, 10.0, 8.693333333333333)"
16-12-2022 13:32:06.583012,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.68)","(21.0, 40.0, 26.0)","(4.6, 4.7, 4.357142857142857)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.693333333333333)"
16-12-2022 13:32:07.693965,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.68)","(21.0, 40.0, 26.0)","(4.6, 4.7, 4.357142857142857)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.693333333333333)"
16-12-2022 13:32:09.841977,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.68)","(21.0, 40.0, 26.0)","(4.6, 4.7, 4.357142857142857)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.693333333333333)"
16-12-2022 13:32:12.008758,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.68)","(21.0, 40.0, 28.545454545454547)","(4.6, 4.7, 4.357142857142857)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.693333333333333)"
16-12-2022 13:32:13.128100,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.68)","(21.0, 40.0, 28.545454545454547)","(4.6, 4.7, 4.357142857142857)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.693333333333333)"
16-12-2022 13:32:14.144019,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6807692307692308)","(21.0, 40.0, 28.545454545454547)","(4.6, 4.7, 4.357142857142857)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.74)"
16-12-2022 13:32:15.330824,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6749999999999998)","(21.0, 40.0, 28.545454545454547)","(4.6, 4.7, 4.492307692307692)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.74)"
16-12-2022 13:32:16.413130,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.68)","(21.0, 40.0, 28.545454545454547)","(4.6, 4.7, 4.492307692307692)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.74)"
16-12-2022 13:32:17.348449,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.68)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.492307692307692)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.74)"
16-12-2022 13:32:18.528233,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.68)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.492307692307692)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.74)"
16-12-2022 13:32:19.631866,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.66875)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.492307692307692)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.74)"
16-12-2022 13:32:20.628901,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.66875)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.4750000000000005)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.74)"
16-12-2022 13:32:21.860483,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.68)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.4750000000000005)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:23.026894,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.682222222222222)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.357142857142857)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:24.175355,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.682222222222222)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.321052631578947)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:25.315648,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6714285714285713)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.321052631578947)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:26.703023,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.682222222222222)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.321052631578947)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:27.992195,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.682222222222222)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.32)","(41.0, 190.0, 182.1)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:29.023624,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.682222222222222)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.32)","(41.0, 190.0, 180.7058823529412)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:30.168553,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6714285714285713)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.32)","(41.0, 190.0, 180.7058823529412)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:31.287848,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6714285714285713)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.32)","(41.0, 190.0, 180.7058823529412)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:32.416643,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6714285714285713)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.32)","(41.0, 190.0, 182.2)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:33.526218,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6714285714285713)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.32)","(41.0, 190.0, 182.2)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:34.662610,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.682222222222222)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.407692307692308)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:35.765011,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.682222222222222)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.407692307692308)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:36.865672,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.682222222222222)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.407692307692308)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:37.963977,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6714285714285713)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.407692307692308)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:39.073508,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.682222222222222)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.407692307692308)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:40.142711,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.682222222222222)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.407692307692308)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:41.235506,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.682222222222222)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.407692307692308)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:42.268013,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.682222222222222)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.407692307692308)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:43.375786,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6714285714285713)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.32)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:44.444662,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6714285714285713)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.32)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:45.424325,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.682222222222222)","(21.0, 40.0, 31.5)","(4.6, 4.7, 4.33125)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:46.494869,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6753846153846153)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.35)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:47.623852,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6866666666666665)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.35)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:48.648140,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.677142857142857)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.389473684210526)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:49.719807,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6280000000000001)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.35)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:50.801205,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6560000000000001)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.35)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:51.757295,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6560000000000001)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.35)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:52.691325,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6560000000000001)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.35)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:53.832187,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6560000000000001)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.389473684210526)","(41.0, 190.0, 184.42857142857142)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:54.879870,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6413333333333333)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.35)","(41.0, 190.0, 185.27272727272728)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:55.798319,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.651875)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.35)","(41.0, 190.0, 185.27272727272728)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:57.032583,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.651875)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.4896551724137925)","(41.0, 190.0, 185.27272727272728)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:58.658872,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6484210526315788)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.55)","(41.0, 190.0, 185.27272727272728)","(3.9, 10.0, 8.775)"
16-12-2022 13:32:59.648651,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6484210526315788)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.55)","(41.0, 190.0, 185.27272727272728)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:00.662152,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6776)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.604347826086956)","(41.0, 190.0, 185.27272727272728)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:01.726839,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6836170212765957)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.55)","(41.0, 190.0, 185.27272727272728)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:02.822685,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.7, 1.6836170212765957)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.495652173913044)","(41.0, 190.0, 185.27272727272728)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:03.893872,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.69, 1.6557142857142857)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.517391304347826)","(41.0, 190.0, 185.27272727272728)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:04.896218,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.69, 1.6455555555555554)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.517391304347826)","(41.0, 190.0, 185.27272727272728)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:05.864213,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.69, 1.6455555555555554)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.517391304347826)","(41.0, 190.0, 185.27272727272728)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:06.911276,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.69, 1.6354545454545453)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.478571428571429)","(41.0, 190.0, 185.27272727272728)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:08.064441,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.69, 1.6658620689655173)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.478571428571429)","(41.0, 190.0, 185.27272727272728)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:09.162948,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.69, 1.6658620689655173)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.438888888888889)","(41.0, 190.0, 185.27272727272728)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:10.295535,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.69, 1.6658620689655173)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.438888888888889)","(41.0, 190.0, 185.27272727272728)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:11.469561,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.69, 1.6340000000000001)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.408695652173913)","(41.0, 190.0, 185.27272727272728)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:12.662174,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.69, 1.6354545454545453)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.445161290322581)","(41.0, 190.0, 187.0566037735849)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:13.747880,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.69, 1.6354545454545453)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.445161290322581)","(41.0, 190.0, 187.0566037735849)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:14.790254,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.69, 1.6334615384615385)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.485185185185185)","(41.0, 190.0, 187.0566037735849)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:15.911321,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.69, 1.6260869565217393)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.472413793103448)","(41.0, 190.0, 187.0566037735849)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:17.011556,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.69, 1.6415384615384614)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.451515151515151)","(41.0, 190.0, 159.2)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:18.019536,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.69, 1.6440625)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.451515151515151)","(41.0, 190.0, 159.2)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:19.089761,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.69, 1.6440625)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.451515151515151)","(41.0, 190.0, 159.2)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:20.115419,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.69, 1.62)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.451515151515151)","(41.0, 190.0, 177.16666666666669)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:21.087394,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.69, 1.6334615384615385)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.508333333333333)","(41.0, 190.0, 177.16666666666669)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:22.132014,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.67, 1.637142857142857)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.451515151515151)","(41.0, 190.0, 177.16666666666669)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:23.208504,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.67, 1.637142857142857)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.482758620689656)","(41.0, 190.0, 177.16666666666669)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:24.283876,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.67, 1.642121212121212)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.5200000000000005)","(41.0, 190.0, 177.16666666666669)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:25.570773,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.67, 1.642121212121212)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.5200000000000005)","(41.0, 190.0, 177.16666666666669)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:27.186999,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.67, 1.6316666666666666)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.5200000000000005)","(41.0, 190.0, 177.16666666666669)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:28.166065,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.67, 1.6316666666666666)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.5200000000000005)","(41.0, 190.0, 177.16666666666669)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:29.169233,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.67, 1.6316666666666666)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.496)","(41.0, 190.0, 177.16666666666669)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:30.181596,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.67, 1.6453571428571427)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.496)","(41.0, 190.0, 177.16666666666669)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:31.197099,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.67, 1.6453571428571427)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.496)","(41.0, 190.0, 177.16666666666669)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:32.243005,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.67, 1.6453571428571427)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.5807692307692305)","(41.0, 190.0, 177.16666666666669)","(3.9, 10.0, 8.775)"
16-12-2022 13:33:33.349167,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.67, 1.6453571428571427)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.6)","(41.0, 190.0, 177.16666666666669)","(3.9, 10.0, 8.755555555555555)"
16-12-2022 13:33:34.444937,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.67, 1.6316666666666666)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.5807692307692305)","(41.0, 190.0, 177.16666666666669)","(3.9, 10.0, 8.755555555555555)"
16-12-2022 13:33:35.437056,"(31.0, 250.0, 235.28571428571428)","(1.45, 1.67, 1.6453571428571427)","(21.0, 40.0, 31.5)","(4.6, 4.8, 4.6034482758620685)","(41.0, 190.0, 177.16666666666669)","(3.9, 10.0, 8.755555555555555)"
