,Velocity Justice,Cyclone Rinaldo,Baby Thor,Lektra Left,Heslea,Nannys Magic,Double Espresso
06-01-2023 13:16:09.794544,"(13.0, 28.0, 18.3125)","(3.2, 5.1, 4.242857142857143)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.547826086956522)","(2.35, 3.6, 3.372)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:10.954707,"(13.0, 28.0, 18.3125)","(3.2, 5.1, 4.242857142857143)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.547826086956522)","(2.35, 3.6, 3.372)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:12.124108,"(13.0, 28.0, 18.3125)","(3.2, 5.1, 4.242857142857143)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.547826086956522)","(2.35, 3.6, 3.372)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:13.382677,"(13.0, 28.0, 18.3125)","(3.2, 5.1, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.547826086956522)","(2.35, 3.6, 3.372)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:14.535298,"(13.0, 28.0, 18.3125)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:15.768280,"(13.0, 28.0, 18.3125)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:17.180042,"(13.0, 28.0, 18.3125)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:18.566042,"(13.0, 28.0, 18.3125)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:19.940818,"(13.0, 28.0, 18.3125)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:21.221235,"(13.0, 28.0, 18.3125)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:22.490515,"(13.0, 28.0, 18.3125)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:23.800441,"(13.0, 28.0, 18.3125)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:25.034337,"(13.0, 28.0, 18.3125)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.372)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:26.124020,"(13.0, 28.0, 18.3125)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.372)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:27.207840,"(13.0, 28.0, 18.3125)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.372)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:28.402871,"(13.0, 28.0, 18.3125)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.372)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:29.529576,"(13.0, 28.0, 18.3125)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.372)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:30.619811,"(13.0, 28.0, 18.3125)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.372)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:31.758641,"(13.0, 28.0, 18.3125)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.372)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:32.931156,"(13.0, 28.0, 18.3125)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.372)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:34.086980,"(13.0, 28.0, 18.3125)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.372)","(41.0, 350.0, 156.76923076923077)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:35.332443,"(13.0, 28.0, 19.38888888888889)","(3.2, 4.8, 4.1875)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.372)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:36.527448,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.7, 4.175)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.372)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:37.635377,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.7, 4.5040000000000004)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:38.672705,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.7, 4.5040000000000004)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:39.709966,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.7, 4.5040000000000004)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:40.849235,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.0, 4.142857142857143)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:41.899289,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.0, 4.37)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:42.923200,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.0, 4.142857142857143)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:43.995802,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.0, 4.142857142857143)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:45.169415,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.0, 4.142857142857143)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.547826086956522)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:46.324061,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.0, 4.142857142857143)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:47.422369,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.0, 4.142857142857143)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:48.471920,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.0, 4.142857142857143)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:49.513924,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.0, 4.142857142857143)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:50.602596,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.0, 4.142857142857143)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:51.637789,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.0, 4.142857142857143)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:52.580969,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.0, 4.142857142857143)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.314285714285714)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:53.580830,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.0, 4.142857142857143)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.547826086956522)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:54.618329,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.1571428571428575)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.547826086956522)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:55.638338,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.1571428571428575)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.547826086956522)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:56.654892,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.1571428571428575)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.547826086956522)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:57.671046,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.1571428571428575)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.547826086956522)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:58.648312,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.1571428571428575)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.547826086956522)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:16:59.677943,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.1571428571428575)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.547826086956522)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:00.673873,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.1571428571428575)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.547826086956522)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:01.665724,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.1571428571428575)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.547826086956522)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:02.723018,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.1571428571428575)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 7.547826086956522)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:03.806380,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.6, 4.2)","(5.0, 7.8, 7.199999999999999)","(5.0, 10.0, 9.608333333333334)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:04.813793,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.6, 4.2)","(5.0, 7.8, 7.457142857142857)","(5.0, 9.8, 9.506666666666668)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:05.771997,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.6, 4.2)","(5.0, 7.8, 7.457142857142857)","(5.0, 9.8, 9.506666666666668)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:06.765456,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.6, 4.2)","(5.0, 7.8, 7.457142857142857)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:07.781261,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.6, 4.2)","(5.0, 7.8, 7.387499999999999)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:08.726515,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.6, 4.2)","(5.0, 7.8, 7.571428571428571)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:09.726103,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.6, 4.2)","(5.0, 7.8, 7.64)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:10.777277,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.6, 4.2)","(5.0, 7.8, 7.64)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:11.875995,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.6, 4.2)","(5.0, 7.8, 7.64)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:12.994249,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.6, 4.2)","(5.0, 7.8, 7.64)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:14.022765,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.242857142857143)","(5.0, 7.8, 7.64)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:15.012263,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.35)","(5.0, 7.8, 7.64)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:16.078737,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.35)","(5.0, 7.8, 7.64)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:17.151217,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.35)","(5.0, 7.8, 7.64)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:18.185613,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.554545454545455)","(5.0, 7.8, 7.64)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:19.121193,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.877777777777777)","(5.0, 7.8, 7.64)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:20.105848,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.877777777777777)","(5.0, 7.8, 7.64)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.4371428571428573)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:21.068142,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.877777777777777)","(5.0, 7.8, 7.64)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.372)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:22.263630,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.877777777777777)","(5.0, 7.8, 7.64)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.372)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:23.840904,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.877777777777777)","(5.0, 7.8, 7.64)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.372)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:25.234450,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.877777777777777)","(5.0, 7.8, 7.64)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.372)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:26.668637,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.877777777777777)","(5.0, 7.8, 7.64)","(5.0, 9.8, 8.940000000000001)","(2.35, 3.6, 3.372)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:27.849793,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.877777777777777)","(5.0, 7.8, 7.64)","(5.0, 9.8, 8.459999999999999)","(2.35, 3.6, 3.372)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:28.900402,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.877777777777777)","(5.0, 7.8, 7.64)","(5.0, 9.2, 8.459999999999999)","(2.35, 3.6, 3.372)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:30.160669,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.877777777777777)","(5.0, 7.8, 7.64)","(5.0, 9.2, 8.459999999999999)","(2.35, 3.6, 3.372)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:31.315126,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.877777777777777)","(5.0, 7.8, 7.025)","(5.0, 9.2, 8.459999999999999)","(2.35, 3.6, 3.372)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:32.484643,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.877777777777777)","(5.0, 7.8, 7.025)","(5.0, 9.2, 8.459999999999999)","(2.35, 3.6, 3.3200000000000003)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:33.554931,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.877777777777777)","(5.0, 7.8, 7.025)","(5.0, 9.2, 8.459999999999999)","(2.35, 3.6, 3.3200000000000003)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:34.627953,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.877777777777777)","(5.0, 7.8, 7.18)","(5.0, 9.2, 8.459999999999999)","(2.35, 3.6, 3.3200000000000003)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:35.745987,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.877777777777777)","(5.0, 7.8, 7.025)","(5.0, 9.2, 8.459999999999999)","(2.35, 3.6, 3.3966666666666665)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:36.911417,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.877777777777777)","(5.0, 7.8, 7.05)","(5.0, 9.2, 8.459999999999999)","(2.35, 3.6, 3.3966666666666665)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:38.008894,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.877777777777777)","(5.0, 7.8, 7.05)","(5.0, 9.2, 8.459999999999999)","(2.35, 3.6, 3.305)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:39.144500,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.8, 4.644444444444444)","(5.0, 7.8, 6.766666666666667)","(5.0, 9.2, 8.459999999999999)","(2.35, 3.6, 3.305)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:40.327171,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.8, 4.632)","(5.0, 7.8, 6.766666666666667)","(5.0, 9.2, 8.459999999999999)","(2.35, 3.6, 3.305)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:41.383623,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.8, 4.632)","(5.0, 7.8, 7.18)","(5.0, 9.2, 8.459999999999999)","(2.35, 3.6, 3.3966666666666665)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:42.491962,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.8, 4.632)","(5.0, 7.8, 7.05)","(5.0, 9.2, 8.459999999999999)","(2.35, 3.6, 3.3966666666666665)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:43.697178,"(13.0, 28.0, 17.666666666666668)","(3.2, 4.8, 4.632)","(5.0, 7.8, 7.05)","(5.0, 9.2, 8.459999999999999)","(2.35, 3.6, 3.3680000000000003)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:44.834216,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.457142857142857)","(5.0, 7.8, 7.0)","(5.0, 9.2, 8.459999999999999)","(2.35, 3.6, 3.315)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:45.817399,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.457142857142857)","(5.0, 7.8, 7.18)","(5.0, 9.2, 8.459999999999999)","(2.35, 3.6, 2.99)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:46.883088,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.457142857142857)","(5.0, 7.8, 7.05)","(5.0, 9.2, 8.459999999999999)","(2.35, 3.6, 3.4257142857142857)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.1)"
06-01-2023 13:17:48.069177,"(13.0, 28.0, 17.666666666666668)","(3.2, 5.1, 4.457142857142857)","(5.0, 7.8, 7.586666666666666)","(5.0, 9.2, 8.583333333333332)","(2.35, 3.6, 3.3)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.583333333333332)"
06-01-2023 13:17:49.257869,"(13.0, 28.0, 14.666666666666666)","(3.2, 5.1, 4.6375)","(5.0, 7.8, 7.199999999999999)","(5.0, 9.2, 8.583333333333332)","(2.35, 3.6, 3.428571428571429)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.583333333333332)"
06-01-2023 13:17:50.398985,"(13.0, 28.0, 14.666666666666666)","(3.2, 5.2, 4.6375)","(5.0, 7.8, 7.199999999999999)","(5.0, 9.2, 8.583333333333332)","(2.35, 3.6, 3.3)","(41.0, 350.0, 161.6)","(12.0, 25.0, 22.583333333333332)"
06-01-2023 13:17:51.709121,"(13.0, 28.0, 14.5)","(3.2, 5.2, 4.6375)","(5.0, 7.8, 7.1)","(5.0, 9.2, 8.583333333333332)","(2.35, 3.6, 3.295)","(41.0, 350.0, 161.6)","(12.0, 25.0, 20.857142857142858)"
06-01-2023 13:17:52.926544,"(13.0, 28.0, 14.5)","(3.2, 5.2, 4.6375)","(5.0, 7.8, 7.1)","(5.0, 9.2, 8.583333333333332)","(2.35, 3.6, 3.4890909090909092)","(41.0, 350.0, 161.6)","(12.0, 25.0, 20.857142857142858)"
06-01-2023 13:17:54.163552,"(13.0, 28.0, 14.5)","(3.2, 5.2, 4.6375)","(5.0, 7.8, 7.586666666666666)","(5.0, 9.2, 8.583333333333332)","(2.35, 3.6, 3.490909090909091)","(41.0, 350.0, 161.6)","(12.0, 25.0, 20.857142857142858)"
06-01-2023 13:17:55.478019,"(13.0, 28.0, 14.5)","(3.2, 5.2, 4.995454545454545)","(5.0, 7.8, 7.586666666666666)","(5.0, 9.2, 8.583333333333332)","(2.35, 3.6, 3.490909090909091)","(41.0, 350.0, 161.6)","(12.0, 25.0, 20.857142857142858)"
