,Hard Case Watson,Big Prediction,Crazy Dream,Ripplebrook Snip,Blaze Maker,Aston Hackett,Our Girl Daisy
14-12-2022 12:09:32.147395,"(2.8, 3.3, 3.26)","(3.5, 4.7, 4.55)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 9.6, 8.99047619047619)","(5.0, 6.8, 6.042105263157895)","(19.0, 65.0, 56.65384615384615)"
14-12-2022 12:09:33.202131,"(2.8, 3.3, 3.195)","(3.5, 4.7, 4.607692307692307)","(5.0, 7.2, 6.6378378378378375)","(31.0, 200.0, 168.4)","(6.0, 9.6, 9.346031746031745)","(5.0, 6.8, 6.042105263157895)","(19.0, 65.0, 58.0)"
14-12-2022 12:09:34.281136,"(2.8, 3.3, 3.195)","(3.5, 4.7, 4.325)","(5.0, 7.2, 6.052941176470588)","(31.0, 200.0, 62.0)","(6.0, 9.6, 9.142857142857142)","(5.0, 6.8, 6.042105263157895)","(19.0, 65.0, 53.05882352941177)"
14-12-2022 12:09:35.350448,"(2.8, 3.3, 3.26)","(3.5, 4.7, 4.5875)","(5.0, 7.2, 6.052941176470588)","(31.0, 190.0, 62.0)","(6.0, 9.6, 9.142857142857142)","(5.0, 6.8, 6.042105263157895)","(19.0, 65.0, 53.05882352941177)"
14-12-2022 12:09:36.367428,"(2.8, 3.3, 3.26)","(3.5, 4.7, 4.5875)","(5.0, 7.2, 6.3136363636363635)","(31.0, 190.0, 62.0)","(6.0, 9.6, 9.142857142857142)","(5.0, 6.8, 6.042105263157895)","(19.0, 65.0, 55.33333333333333)"
14-12-2022 12:09:37.334059,"(2.8, 3.3, 3.1625)","(3.5, 4.7, 4.630769230769231)","(5.0, 7.2, 6.45)","(31.0, 190.0, 62.0)","(6.0, 9.6, 9.142857142857142)","(5.0, 6.8, 6.042105263157895)","(19.0, 65.0, 55.33333333333333)"
14-12-2022 12:09:38.351495,"(2.8, 3.3, 3.1625)","(3.5, 4.7, 4.4)","(5.0, 7.2, 6.503571428571429)","(31.0, 190.0, 62.0)","(6.0, 9.6, 9.346031746031745)","(5.0, 6.8, 6.033333333333333)","(19.0, 65.0, 57.19230769230769)"
14-12-2022 12:09:39.434485,"(2.8, 3.3, 3.1625)","(3.6, 4.7, 4.325)","(5.0, 7.2, 6.609090909090909)","(31.0, 190.0, 62.0)","(6.0, 9.6, 8.99047619047619)","(5.0, 6.8, 6.033333333333333)","(21.0, 65.0, 57.19230769230769)"
14-12-2022 12:09:40.510446,"(2.8, 3.3, 3.01125)","(3.6, 4.7, 4.52)","(5.0, 7.2, 6.771428571428571)","(31.0, 190.0, 64.0)","(6.0, 9.6, 8.99047619047619)","(5.0, 6.8, 6.033333333333333)","(21.0, 65.0, 58.45161290322581)"
14-12-2022 12:09:41.604366,"(2.8, 3.05, 2.9819999999999998)","(3.6, 4.7, 4.52)","(5.0, 7.2, 6.771428571428571)","(31.0, 190.0, 64.0)","(6.0, 9.6, 8.99047619047619)","(5.0, 6.8, 6.033333333333333)","(21.0, 65.0, 58.45161290322581)"
14-12-2022 12:09:42.769365,"(2.8, 3.1, 3.076119402985075)","(3.6, 4.7, 4.58)","(5.0, 7.2, 6.5)","(31.0, 190.0, 59.09090909090909)","(6.0, 9.6, 8.99047619047619)","(5.0, 6.8, 6.033333333333333)","(21.0, 65.0, 46.1)"
14-12-2022 12:09:43.947991,"(2.8, 3.1, 2.9690909090909092)","(3.6, 4.7, 4.58)","(5.0, 7.2, 6.5)","(31.0, 190.0, 59.09090909090909)","(6.0, 9.6, 8.88888888888889)","(5.0, 6.8, 6.033333333333333)","(21.0, 65.0, 50.46153846153847)"
14-12-2022 12:09:45.083497,"(2.8, 3.15, 2.9775)","(3.6, 4.7, 4.611764705882353)","(5.0, 7.2, 6.333333333333333)","(31.0, 190.0, 59.09090909090909)","(6.0, 9.6, 9.142857142857142)","(5.0, 6.8, 6.033333333333333)","(21.0, 65.0, 50.41666666666667)"
14-12-2022 12:09:46.256175,"(2.8, 3.15, 3.0524242424242423)","(3.6, 4.7, 4.611764705882353)","(5.0, 7.2, 6.333333333333333)","(31.0, 190.0, 59.09090909090909)","(6.0, 9.6, 9.142857142857142)","(5.0, 6.8, 6.033333333333333)","(21.0, 65.0, 50.41666666666667)"
14-12-2022 12:09:47.583943,"(2.8, 3.15, 3.0524242424242423)","(3.6, 4.7, 4.611764705882353)","(5.0, 7.2, 6.333333333333333)","(31.0, 190.0, 64.0)","(6.0, 9.6, 9.142857142857142)","(5.0, 6.8, 6.276744186046511)","(21.0, 65.0, 53.69230769230769)"
14-12-2022 12:09:48.932347,"(2.8, 3.15, 3.1325)","(3.6, 4.7, 4.55)","(5.0, 7.2, 6.355)","(31.0, 190.0, 64.0)","(6.0, 9.6, 8.926315789473685)","(5.0, 6.8, 6.35)","(21.0, 65.0, 50.22222222222222)"
14-12-2022 12:09:50.267771,"(2.8, 3.15, 3.1325)","(3.6, 4.7, 4.630769230769231)","(5.0, 7.2, 6.355)","(31.0, 190.0, 64.0)","(6.0, 9.6, 9.295238095238094)","(5.0, 6.6, 6.35)","(21.0, 65.0, 50.22222222222222)"
14-12-2022 12:09:51.664544,"(2.8, 3.15, 3.0683333333333334)","(3.6, 4.7, 4.533333333333333)","(5.0, 7.2, 6.355)","(31.0, 190.0, 64.0)","(6.0, 9.6, 9.295238095238094)","(5.0, 6.6, 6.358620689655172)","(21.0, 65.0, 50.22222222222222)"
14-12-2022 12:09:52.772532,"(2.8, 3.15, 3.0683333333333334)","(3.6, 4.7, 4.533333333333333)","(5.0, 7.2, 6.355)","(31.0, 190.0, 64.0)","(6.0, 9.6, 9.295238095238094)","(5.0, 6.6, 6.358620689655172)","(21.0, 65.0, 54.76923076923077)"
14-12-2022 12:09:53.915197,"(2.8, 3.15, 3.1108823529411764)","(3.6, 4.7, 4.56)","(5.0, 7.2, 6.355)","(31.0, 190.0, 64.0)","(6.0, 9.6, 9.035294117647059)","(5.0, 6.6, 6.358620689655172)","(21.0, 65.0, 50.22222222222222)"
14-12-2022 12:09:55.086464,"(2.8, 3.15, 3.1108823529411764)","(3.6, 4.6, 4.56)","(5.0, 7.2, 6.524)","(31.0, 190.0, 102.15384615384615)","(6.0, 9.6, 9.05)","(5.0, 6.6, 6.343333333333334)","(21.0, 65.0, 52.333333333333336)"
14-12-2022 12:09:56.257259,"(2.8, 3.25, 3.2483193277310924)","(3.6, 4.5, 4.407692307692308)","(5.0, 7.2, 6.524)","(31.0, 170.0, 102.15384615384615)","(6.0, 9.6, 9.05)","(5.0, 6.6, 6.343333333333334)","(21.0, 65.0, 57.4)"
14-12-2022 12:09:57.403610,"(2.8, 3.3, 3.294512195121951)","(3.6, 4.4, 4.360869565217391)","(5.0, 7.2, 6.524)","(31.0, 170.0, 102.15384615384615)","(6.0, 9.6, 9.05)","(5.0, 6.6, 6.343333333333334)","(21.0, 65.0, 57.4)"
14-12-2022 12:09:58.512823,"(2.8, 3.35, 3.261764705882353)","(3.5, 4.3, 4.226666666666667)","(5.0, 7.2, 6.636666666666667)","(31.0, 170.0, 102.15384615384615)","(6.5, 9.6, 9.05)","(5.0, 6.6, 6.28)","(21.0, 65.0, 57.611111111111114)"
14-12-2022 12:09:59.594850,"(2.8, 3.35, 3.261764705882353)","(3.5, 4.3, 4.226666666666667)","(5.0, 7.2, 6.636666666666667)","(31.0, 170.0, 102.15384615384615)","(6.5, 9.6, 9.05)","(5.0, 6.6, 6.28)","(21.0, 65.0, 57.611111111111114)"
14-12-2022 12:10:00.566519,"(2.8, 3.35, 3.3232142857142857)","(3.5, 4.3, 4.22258064516129)","(5.0, 7.2, 6.636666666666667)","(31.0, 170.0, 102.15384615384615)","(6.5, 9.6, 9.066666666666666)","(5.0, 6.6, 6.28)","(21.0, 65.0, 57.611111111111114)"
14-12-2022 12:10:01.712062,"(2.8, 3.35, 3.3232142857142857)","(3.5, 4.3, 4.22258064516129)","(5.0, 7.2, 6.5964285714285715)","(31.0, 160.0, 113.6)","(6.5, 9.6, 9.05)","(5.0, 6.6, 6.2325)","(21.0, 65.0, 59.21739130434783)"
14-12-2022 12:10:02.748846,"(2.8, 3.35, 3.3232142857142857)","(3.5, 4.3, 4.266666666666667)","(5.0, 7.2, 6.5964285714285715)","(31.0, 160.0, 113.6)","(6.5, 9.6, 9.05)","(5.0, 6.6, 6.2325)","(21.0, 65.0, 59.21739130434783)"
14-12-2022 12:10:03.844541,"(2.8, 3.35, 3.3232142857142857)","(3.5, 4.3, 4.277777777777778)","(5.0, 7.2, 6.5964285714285715)","(31.0, 160.0, 113.6)","(6.5, 9.6, 9.05)","(5.0, 6.6, 6.213157894736842)","(21.0, 65.0, 59.21739130434783)"
14-12-2022 12:10:04.970577,"(2.8, 3.35, 3.3232142857142857)","(3.5, 4.3, 4.266666666666667)","(5.0, 7.2, 6.5964285714285715)","(31.0, 160.0, 108.44444444444444)","(6.5, 9.6, 9.05)","(5.0, 6.6, 6.213157894736842)","(21.0, 65.0, 59.21739130434783)"
14-12-2022 12:10:06.088419,"(2.8, 3.35, 3.3134146341463415)","(3.5, 4.4, 4.225)","(5.0, 7.2, 6.5964285714285715)","(31.0, 160.0, 108.44444444444444)","(6.5, 9.6, 9.05)","(5.0, 6.6, 6.213157894736842)","(21.0, 65.0, 59.21739130434783)"
14-12-2022 12:10:07.271705,"(2.7, 3.35, 3.3134146341463415)","(3.5, 4.3, 4.225)","(5.0, 7.2, 6.55)","(31.0, 160.0, 108.44444444444444)","(6.5, 9.6, 9.04)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.21739130434783)"
14-12-2022 12:10:08.302731,"(2.7, 3.35, 3.3134146341463415)","(3.5, 4.3, 4.253846153846154)","(5.0, 7.2, 6.55)","(31.0, 160.0, 108.44444444444444)","(6.5, 9.6, 9.04)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.21739130434783)"
14-12-2022 12:10:09.387578,"(2.7, 3.35, 3.307894736842105)","(3.5, 4.4, 4.24)","(5.0, 7.2, 6.662068965517242)","(31.0, 160.0, 108.44444444444444)","(6.5, 9.6, 9.04)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.21739130434783)"
14-12-2022 12:10:10.556533,"(2.7, 3.35, 3.307894736842105)","(3.5, 4.4, 4.08)","(5.0, 7.2, 6.741176470588235)","(31.0, 160.0, 108.44444444444444)","(6.5, 9.6, 9.04)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.21739130434783)"
14-12-2022 12:10:11.668252,"(2.7, 3.35, 3.307894736842105)","(3.5, 4.4, 4.3500000000000005)","(5.0, 7.2, 6.741176470588235)","(31.0, 160.0, 108.44444444444444)","(6.5, 9.6, 9.04)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.21739130434783)"
14-12-2022 12:10:12.811633,"(2.7, 3.35, 3.3023809523809526)","(3.5, 4.4, 4.325)","(5.0, 7.2, 6.741176470588235)","(31.0, 160.0, 108.44444444444444)","(6.5, 9.6, 9.04)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.21739130434783)"
14-12-2022 12:10:14.008372,"(2.7, 3.35, 3.3023809523809526)","(3.4, 4.4, 4.2)","(5.0, 7.2, 6.642857142857143)","(31.0, 160.0, 108.44444444444444)","(6.5, 9.6, 9.04)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.21739130434783)"
14-12-2022 12:10:15.108580,"(2.7, 3.35, 3.3023809523809526)","(3.4, 4.4, 4.2)","(5.0, 7.2, 6.642857142857143)","(31.0, 160.0, 75.17647058823529)","(6.5, 9.6, 9.046153846153846)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.45833333333333)"
14-12-2022 12:10:16.263190,"(2.7, 3.35, 3.2685714285714287)","(3.4, 4.3, 4.266666666666667)","(5.0, 7.2, 6.642857142857143)","(31.0, 150.0, 75.17647058823529)","(6.5, 9.6, 9.046153846153846)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.45833333333333)"
14-12-2022 12:10:17.459185,"(2.7, 3.35, 3.2685714285714287)","(3.4, 4.3, 4.266666666666667)","(5.0, 7.2, 6.642857142857143)","(31.0, 150.0, 75.17647058823529)","(6.5, 9.6, 9.046153846153846)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.45833333333333)"
14-12-2022 12:10:18.683039,"(2.7, 3.35, 3.2685714285714287)","(3.4, 4.3, 4.266666666666667)","(5.0, 7.2, 6.642857142857143)","(31.0, 150.0, 75.17647058823529)","(6.5, 9.6, 9.046153846153846)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.45833333333333)"
14-12-2022 12:10:19.867386,"(2.7, 3.35, 3.2685714285714287)","(3.4, 4.3, 4.266666666666667)","(5.0, 7.2, 6.642857142857143)","(31.0, 150.0, 75.17647058823529)","(6.5, 9.6, 9.046153846153846)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.45833333333333)"
14-12-2022 12:10:20.853590,"(2.7, 3.35, 3.2685714285714287)","(3.4, 4.3, 4.266666666666667)","(5.0, 7.2, 6.642857142857143)","(31.0, 150.0, 75.17647058823529)","(6.5, 9.6, 9.046153846153846)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.45833333333333)"
14-12-2022 12:10:22.128021,"(2.7, 3.35, 3.2685714285714287)","(3.4, 4.3, 4.266666666666667)","(5.0, 7.2, 6.642857142857143)","(31.0, 150.0, 75.17647058823529)","(6.5, 9.6, 9.046153846153846)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.45833333333333)"
14-12-2022 12:10:23.481397,"(2.7, 3.35, 3.2685714285714287)","(3.4, 4.3, 4.266666666666667)","(5.0, 7.2, 6.642857142857143)","(31.0, 150.0, 75.17647058823529)","(6.5, 9.6, 9.046153846153846)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.45833333333333)"
14-12-2022 12:10:24.620102,"(2.7, 3.35, 3.2685714285714287)","(3.4, 4.3, 4.266666666666667)","(5.0, 7.2, 6.642857142857143)","(31.0, 150.0, 75.17647058823529)","(6.5, 9.6, 9.046153846153846)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.45833333333333)"
14-12-2022 12:10:25.930740,"(2.7, 3.35, 3.2685714285714287)","(3.4, 4.3, 4.266666666666667)","(5.0, 7.2, 6.642857142857143)","(31.0, 150.0, 75.17647058823529)","(6.5, 9.6, 9.046153846153846)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.45833333333333)"
14-12-2022 12:10:27.278988,"(2.7, 3.35, 3.2685714285714287)","(3.4, 4.3, 4.266666666666667)","(5.0, 7.2, 6.642857142857143)","(31.0, 150.0, 75.17647058823529)","(6.5, 9.6, 9.046153846153846)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.45833333333333)"
14-12-2022 12:10:28.423826,"(2.7, 3.35, 3.2685714285714287)","(3.4, 4.3, 4.266666666666667)","(5.0, 7.2, 6.642857142857143)","(31.0, 150.0, 75.17647058823529)","(6.5, 9.6, 9.046153846153846)","(5.0, 6.6, 6.213157894736842)","(26.0, 65.0, 59.45833333333333)"
14-12-2022 12:10:29.785017,"(2.7, 3.15, 3.105714285714286)","(3.4, 4.3, 4.15)","(5.0, 7.2, 6.620689655172414)","(31.0, 150.0, 73.44444444444444)","(6.5, 9.6, 9.233333333333333)","(5.0, 6.6, 6.24)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:10:30.978440,"(2.7, 3.15, 3.14)","(3.4, 4.3, 4.066666666666666)","(5.0, 7.2, 6.620689655172414)","(31.0, 150.0, 73.44444444444444)","(6.5, 9.6, 9.233333333333333)","(5.0, 6.6, 6.24)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:10:32.022825,"(2.7, 3.25, 3.164285714285714)","(3.4, 4.3, 4.0)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 124.33333333333333)","(6.5, 9.6, 9.05)","(5.0, 6.6, 6.130434782608695)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:10:33.057759,"(2.7, 3.3, 3.2142857142857144)","(3.4, 4.2, 4.0476190476190474)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 127.14285714285714)","(7.0, 9.6, 9.05)","(5.0, 6.6, 6.214285714285714)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:10:34.112332,"(2.7, 3.3, 3.2705882352941176)","(3.4, 4.2, 4.027027027027027)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 127.14285714285714)","(7.0, 9.6, 9.042857142857143)","(5.0, 6.6, 6.214285714285714)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:10:35.130490,"(2.7, 3.3, 3.2705882352941176)","(3.4, 4.2, 4.181818181818182)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 127.14285714285714)","(7.0, 9.6, 9.042857142857143)","(5.0, 6.6, 6.214285714285714)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:10:36.158500,"(2.7, 3.35, 3.286842105263158)","(3.4, 4.2, 4.166666666666667)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 127.14285714285714)","(7.0, 9.6, 9.042857142857143)","(5.0, 6.6, 6.2)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:10:37.282819,"(2.7, 3.35, 3.3038461538461537)","(3.4, 4.2, 4.166666666666667)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 118.75)","(7.0, 9.6, 9.042857142857143)","(5.0, 6.6, 6.230769230769231)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:10:38.561905,"(2.7, 3.35, 3.302)","(3.4, 4.2, 3.936363636363636)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 118.75)","(7.0, 9.6, 9.042857142857143)","(5.0, 6.6, 6.230769230769231)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:10:39.776427,"(2.7, 3.35, 3.302)","(3.4, 4.3, 4.157142857142857)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 118.75)","(7.0, 9.6, 9.04)","(5.0, 6.6, 6.142857142857142)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:10:41.033347,"(2.7, 3.35, 3.2954545454545454)","(3.4, 4.2, 4.183333333333334)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 111.66666666666666)","(7.0, 9.2, 9.11111111111111)","(5.0, 6.6, 6.230769230769231)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:10:42.240075,"(2.7, 3.35, 3.2954545454545454)","(3.4, 4.2, 4.183333333333334)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 126.66666666666667)","(7.0, 9.2, 9.08)","(5.0, 6.6, 6.268965517241379)","(26.0, 65.0, 61.6)"
14-12-2022 12:10:43.587703,"(2.7, 3.4, 3.3152173913043477)","(3.4, 4.2, 4.075)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 126.66666666666667)","(7.0, 9.4, 9.22)","(5.0, 6.6, 6.268965517241379)","(26.0, 65.0, 61.6)"
14-12-2022 12:10:44.818252,"(2.7, 3.35, 3.3375)","(3.4, 4.2, 4.025)","(5.0, 7.2, 6.642857142857143)","(31.0, 140.0, 126.66666666666667)","(7.0, 9.4, 9.22)","(5.0, 6.6, 6.268965517241379)","(26.0, 65.0, 61.6)"
14-12-2022 12:10:46.044590,"(2.7, 3.35, 3.34)","(3.4, 4.1, 4.025)","(5.0, 7.2, 6.642857142857143)","(31.0, 140.0, 126.66666666666667)","(7.0, 9.4, 9.22)","(5.0, 6.6, 6.2785714285714285)","(26.0, 65.0, 61.6)"
14-12-2022 12:10:47.157462,"(2.7, 3.35, 3.3375)","(3.4, 4.1, 4.025)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 126.66666666666667)","(7.0, 9.4, 9.22)","(5.0, 6.6, 6.2785714285714285)","(26.0, 65.0, 61.6)"
14-12-2022 12:10:48.265639,"(2.7, 3.4, 3.3523809523809525)","(3.4, 4.1, 4.0)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 83.75)","(7.0, 9.4, 9.123076923076924)","(5.0, 6.6, 6.2785714285714285)","(26.0, 65.0, 61.22222222222222)"
14-12-2022 12:10:49.285587,"(2.7, 3.4, 3.3523809523809525)","(3.4, 4.1, 4.0)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 83.75)","(7.0, 9.4, 9.22)","(5.0, 6.6, 6.2785714285714285)","(26.0, 65.0, 61.6)"
14-12-2022 12:10:50.293351,"(2.7, 3.4, 3.355)","(3.4, 4.0, 3.975)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 83.75)","(7.0, 9.4, 9.22)","(5.0, 6.6, 6.2785714285714285)","(26.0, 65.0, 61.6)"
14-12-2022 12:10:51.396325,"(2.7, 3.4, 3.357142857142857)","(3.4, 4.0, 3.9181818181818184)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 83.75)","(7.0, 9.4, 9.22)","(5.0, 6.6, 6.2785714285714285)","(26.0, 65.0, 61.6)"
14-12-2022 12:10:52.488563,"(2.7, 3.4, 3.357142857142857)","(3.4, 4.0, 3.9181818181818184)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 83.75)","(7.0, 9.4, 9.22)","(5.0, 6.6, 6.2785714285714285)","(26.0, 65.0, 61.6)"
14-12-2022 12:10:53.660856,"(2.7, 3.4, 3.357142857142857)","(3.4, 4.0, 3.9181818181818184)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 83.75)","(7.0, 9.4, 9.22)","(5.0, 6.6, 6.2785714285714285)","(26.0, 65.0, 61.6)"
14-12-2022 12:10:54.781365,"(2.7, 3.4, 3.357142857142857)","(3.4, 4.0, 3.9181818181818184)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 83.75)","(7.0, 9.4, 9.22)","(5.0, 6.6, 6.2785714285714285)","(26.0, 65.0, 61.6)"
14-12-2022 12:10:55.898255,"(2.7, 3.45, 3.42)","(3.4, 3.95, 3.916666666666667)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 83.75)","(7.0, 9.4, 9.25)","(5.0, 6.6, 6.2785714285714285)","(26.0, 65.0, 61.6)"
14-12-2022 12:10:57.065180,"(2.7, 3.45, 3.4000000000000004)","(3.4, 3.9, 3.875)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 83.75)","(7.0, 9.4, 9.215384615384616)","(5.0, 6.6, 6.2785714285714285)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:10:58.155449,"(2.7, 3.45, 3.4375)","(3.3, 3.95, 3.816666666666667)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 83.75)","(7.0, 9.4, 9.34)","(5.0, 6.6, 6.2785714285714285)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:10:59.346557,"(2.7, 3.45, 3.4375)","(3.3, 3.95, 3.825)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 83.75)","(7.0, 9.4, 9.34)","(5.0, 6.6, 6.2785714285714285)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:11:00.640165,"(2.7, 3.45, 3.4375)","(3.3, 3.9, 3.875)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 83.75)","(7.0, 9.4, 9.34)","(5.0, 6.6, 6.2785714285714285)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:11:01.765203,"(2.7, 3.45, 3.438888888888889)","(3.3, 3.9, 3.875)","(5.0, 7.2, 6.545454545454546)","(31.0, 140.0, 122.22222222222223)","(7.0, 9.4, 9.142857142857142)","(5.0, 6.6, 6.1)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:11:02.891187,"(2.7, 3.55, 3.4833333333333334)","(3.3, 3.9, 3.8181818181818183)","(5.0, 7.2, 6.620689655172414)","(31.0, 140.0, 122.22222222222223)","(7.0, 9.6, 8.96)","(5.0, 6.2, 5.942857142857143)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:11:03.912288,"(2.7, 3.55, 3.4195652173913045)","(3.3, 3.9, 3.775)","(5.0, 7.2, 6.640000000000001)","(31.0, 140.0, 122.22222222222223)","(7.0, 9.6, 8.96)","(5.0, 6.0, 5.9)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:11:04.928304,"(2.7, 3.55, 3.4342105263157894)","(3.3, 3.9, 3.825)","(5.0, 7.2, 6.640000000000001)","(31.0, 140.0, 122.22222222222223)","(7.0, 9.6, 9.046153846153846)","(5.0, 6.0, 5.9)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:11:05.977175,"(2.7, 3.55, 3.4342105263157894)","(3.3, 3.9, 3.8659090909090907)","(5.0, 7.2, 6.640000000000001)","(31.0, 140.0, 122.22222222222223)","(7.0, 9.6, 9.042857142857143)","(5.0, 6.0, 5.955555555555556)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:11:07.114904,"(2.7, 3.55, 3.4441176470588233)","(3.3, 3.9, 3.875)","(5.0, 7.2, 6.640000000000001)","(31.0, 140.0, 122.22222222222223)","(7.0, 9.6, 9.353846153846154)","(5.0, 6.0, 5.78)","(26.0, 65.0, 59.826086956521735)"
14-12-2022 12:11:08.285202,"(2.7, 3.65, 3.649006622516556)","(3.3, 3.9, 3.875)","(5.0, 7.2, 6.548571428571429)","(31.0, 140.0, 128.57142857142856)","(7.0, 9.4, 9.333333333333334)","(5.0, 5.9, 5.86)","(26.0, 65.0, 60.75)"
14-12-2022 12:11:09.476943,"(2.7, 3.65, 3.645833333333333)","(3.3, 3.9, 3.8785714285714286)","(5.0, 7.2, 6.548571428571429)","(31.0, 140.0, 128.57142857142856)","(7.0, 9.4, 9.366666666666667)","(5.0, 5.9, 5.946666666666666)","(26.0, 65.0, 60.75)"
14-12-2022 12:11:10.583481,"(2.7, 3.65, 3.6444444444444444)","(3.3, 3.9, 3.8785714285714286)","(5.0, 7.2, 6.548571428571429)","(31.0, 140.0, 128.57142857142856)","(7.0, 9.4, 9.366666666666667)","(5.0, 6.0, 5.947368421052632)","(26.0, 65.0, 60.75)"
14-12-2022 12:11:11.674209,"(2.7, 3.65, 3.6400862068965516)","(3.3, 3.9, 3.85)","(5.0, 7.2, 6.533333333333333)","(31.0, 140.0, 128.57142857142856)","(7.0, 9.4, 9.366666666666667)","(5.0, 6.0, 5.957894736842105)","(26.0, 65.0, 60.75)"
14-12-2022 12:11:12.759647,"(2.7, 3.65, 3.6407894736842104)","(3.3, 3.85, 3.7750000000000004)","(5.0, 7.2, 6.548571428571429)","(31.0, 140.0, 128.57142857142856)","(7.0, 9.4, 9.366666666666667)","(5.0, 6.0, 5.957894736842105)","(26.0, 65.0, 60.75)"
14-12-2022 12:11:13.848876,"(2.8, 3.65, 3.641517857142857)","(3.3, 3.9, 3.8142857142857145)","(5.0, 7.2, 6.548571428571429)","(31.0, 140.0, 128.57142857142856)","(7.0, 9.4, 9.366666666666667)","(5.0, 6.0, 5.946666666666666)","(26.0, 65.0, 60.75)"
14-12-2022 12:11:15.015805,"(2.8, 3.65, 3.641517857142857)","(3.3, 3.9, 3.867857142857143)","(5.0, 7.2, 6.4324324324324325)","(31.0, 140.0, 102.0)","(7.0, 9.4, 9.366666666666667)","(5.0, 6.0, 5.946666666666666)","(26.0, 65.0, 60.75)"
14-12-2022 12:11:16.188904,"(2.8, 3.65, 3.6418918918918917)","(3.3, 3.9, 3.867857142857143)","(5.0, 7.0, 6.4)","(31.0, 130.0, 112.5)","(7.0, 9.4, 9.366666666666667)","(5.0, 6.0, 5.957894736842105)","(26.0, 65.0, 60.75)"
