,Hez Razor Sharp,Endeavour Stride,Jack James,Beast Mode,Seal The Destiny,Iden Miss Lucy,Equity Stride,Urus Nz,Wheres The Gold Nz,We Salute You,Lynryd Skynryd Nz
08-01-2023 18:16:53.828055,"(18.0, 110.0, 72.5)","(31.0, 110.0, 101.42857142857143)","(31.0, 100.0, 81.25)","(26.0, 100.0, 93.75)","(26.0, 140.0, 110.0)","(21.0, 60.0, 55.333333333333336)","(71.0, 140.0, 106.66666666666667)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 34.0, 33.333333333333336)","(12.0, 99999, 99990)"
08-01-2023 18:16:55.702723,"(18.0, 140.0, 73.125)","(31.0, 110.0, 101.42857142857143)","(31.0, 100.0, 81.25)","(26.0, 100.0, 93.75)","(26.0, 130.0, 110.0)","(21.0, 70.0, 55.333333333333336)","(71.0, 140.0, 106.66666666666667)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 34.0, 33.333333333333336)","(12.0, 99999, 99990)"
08-01-2023 18:16:57.418557,"(18.0, 130.0, 73.125)","(31.0, 110.0, 101.42857142857143)","(31.0, 100.0, 81.25)","(26.0, 100.0, 93.75)","(26.0, 130.0, 105.0)","(21.0, 70.0, 55.333333333333336)","(71.0, 140.0, 106.66666666666667)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 34.0, 33.333333333333336)","(12.0, 99999, 99990)"
08-01-2023 18:16:59.308970,"(18.0, 130.0, 73.125)","(31.0, 110.0, 115.71428571428572)","(31.0, 100.0, 87.14285714285714)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 70.0, 55.333333333333336)","(71.0, 140.0, 112.22222222222223)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 34.0, 33.333333333333336)","(12.0, 99999, 99990)"
08-01-2023 18:17:01.218535,"(18.0, 130.0, 73.125)","(31.0, 130.0, 115.71428571428572)","(31.0, 100.0, 87.14285714285714)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 70.0, 55.333333333333336)","(71.0, 140.0, 170.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 34.0, 33.333333333333336)","(12.0, 99999, 99990)"
08-01-2023 18:17:02.820057,"(18.0, 130.0, 83.33333333333333)","(31.0, 130.0, 115.71428571428572)","(31.0, 100.0, 85.0)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 70.0, 55.333333333333336)","(71.0, 210.0, 152.85714285714286)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 34.0, 33.333333333333336)","(12.0, 99999, 99990)"
08-01-2023 18:17:04.366432,"(18.0, 120.0, 83.33333333333333)","(31.0, 130.0, 100.0)","(31.0, 100.0, 85.0)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 70.0, 55.333333333333336)","(71.0, 200.0, 156.66666666666669)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 34.0, 33.333333333333336)","(12.0, 99999, 99990)"
08-01-2023 18:17:05.782853,"(18.0, 120.0, 83.33333333333333)","(31.0, 130.0, 100.0)","(31.0, 100.0, 81.11111111111111)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 70.0, 55.333333333333336)","(71.0, 190.0, 141.42857142857144)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 34.0, 33.55555555555556)","(12.0, 99999, 99990)"
08-01-2023 18:17:07.171677,"(18.0, 120.0, 83.33333333333333)","(31.0, 130.0, 100.0)","(31.0, 95.0, 81.11111111111111)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 70.0, 55.333333333333336)","(71.0, 180.0, 116.25)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 34.0, 33.55555555555556)","(12.0, 99999, 99990)"
08-01-2023 18:17:08.501525,"(18.0, 120.0, 83.33333333333333)","(31.0, 130.0, 100.0)","(31.0, 95.0, 81.11111111111111)","(26.0, 100.0, 93.75)","(26.0, 120.0, 96.66666666666667)","(21.0, 70.0, 55.333333333333336)","(71.0, 180.0, 116.25)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 34.0, 33.55555555555556)","(12.0, 99999, 99990)"
08-01-2023 18:17:09.847524,"(18.0, 120.0, 83.33333333333333)","(31.0, 130.0, 100.0)","(31.0, 95.0, 81.11111111111111)","(26.0, 100.0, 93.75)","(26.0, 120.0, 96.66666666666667)","(21.0, 70.0, 53.666666666666664)","(71.0, 180.0, 116.25)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 34.0, 33.55555555555556)","(12.0, 99999, 99990)"
08-01-2023 18:17:11.411498,"(18.0, 120.0, 83.33333333333333)","(31.0, 120.0, 92.77777777777777)","(31.0, 95.0, 86.0)","(26.0, 100.0, 93.75)","(26.0, 120.0, 96.66666666666667)","(21.0, 65.0, 53.666666666666664)","(71.0, 180.0, 116.25)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 34.0, 33.55555555555556)","(12.0, 99999, 99990)"
08-01-2023 18:17:12.849735,"(18.0, 120.0, 83.33333333333333)","(31.0, 120.0, 107.14285714285714)","(31.0, 110.0, 90.0)","(26.0, 100.0, 93.75)","(26.0, 120.0, 96.66666666666667)","(21.0, 65.0, 53.666666666666664)","(71.0, 180.0, 116.25)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 34.0, 33.55555555555556)","(12.0, 99999, 99990)"
08-01-2023 18:17:14.236249,"(18.0, 120.0, 83.33333333333333)","(31.0, 110.0, 103.84615384615384)","(31.0, 100.0, 90.0)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 65.0, 53.666666666666664)","(71.0, 180.0, 116.25)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 34.0, 33.55555555555556)","(12.0, 99999, 99990)"
08-01-2023 18:17:15.885195,"(18.0, 120.0, 83.33333333333333)","(31.0, 120.0, 103.84615384615384)","(31.0, 100.0, 90.0)","(26.0, 100.0, 86.53846153846153)","(26.0, 120.0, 105.0)","(21.0, 65.0, 53.666666666666664)","(71.0, 180.0, 116.25)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 34.0, 33.55555555555556)","(12.0, 99999, 99990)"
08-01-2023 18:17:17.229862,"(18.0, 120.0, 83.33333333333333)","(31.0, 120.0, 103.84615384615384)","(31.0, 100.0, 90.0)","(26.0, 100.0, 86.53846153846153)","(26.0, 120.0, 105.0)","(21.0, 65.0, 53.666666666666664)","(71.0, 180.0, 116.66666666666667)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 34.0, 40.0)","(12.0, 99999, 99990)"
08-01-2023 18:17:18.798009,"(18.0, 100.0, 91.25)","(31.0, 120.0, 103.84615384615384)","(31.0, 100.0, 83.33333333333333)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 65.0, 54.0)","(71.0, 160.0, 116.66666666666667)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 48.0, 36.666666666666664)","(12.0, 99999, 99990)"
08-01-2023 18:17:20.419201,"(18.0, 100.0, 91.25)","(31.0, 120.0, 112.5)","(31.0, 100.0, 83.33333333333333)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 160.0, 108.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 42.888888888888886)","(12.0, 99999, 99990)"
08-01-2023 18:17:21.993977,"(18.0, 100.0, 91.25)","(31.0, 120.0, 112.5)","(31.0, 100.0, 83.33333333333333)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 150.0, 108.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 38.0)","(12.0, 99999, 99990)"
08-01-2023 18:17:23.460291,"(18.0, 100.0, 91.25)","(31.0, 120.0, 112.5)","(31.0, 100.0, 83.33333333333333)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 150.0, 108.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 38.0)","(12.0, 99999, 99990)"
08-01-2023 18:17:24.824571,"(18.0, 100.0, 91.25)","(31.0, 120.0, 112.5)","(31.0, 100.0, 83.33333333333333)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 150.0, 108.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 38.0)","(12.0, 99999, 99990)"
08-01-2023 18:17:26.204458,"(18.0, 100.0, 91.25)","(31.0, 120.0, 112.5)","(31.0, 100.0, 83.33333333333333)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 150.0, 110.0)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 38.0)","(12.0, 99999, 99990)"
08-01-2023 18:17:27.742940,"(18.0, 100.0, 91.25)","(31.0, 120.0, 127.5)","(31.0, 100.0, 83.33333333333333)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 140.0, 106.25)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 38.0)","(12.0, 99999, 99990)"
08-01-2023 18:17:29.160429,"(18.0, 100.0, 91.25)","(31.0, 140.0, 127.5)","(31.0, 100.0, 83.33333333333333)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 140.0, 103.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 38.0)","(12.0, 99999, 99990)"
08-01-2023 18:17:30.497300,"(18.0, 100.0, 91.25)","(31.0, 140.0, 127.5)","(31.0, 100.0, 83.33333333333333)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 130.0, 103.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 35.666666666666664)","(12.0, 99999, 99990)"
08-01-2023 18:17:31.792019,"(18.0, 100.0, 91.25)","(31.0, 140.0, 117.27272727272728)","(31.0, 100.0, 83.33333333333333)","(26.0, 100.0, 86.53846153846153)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 130.0, 103.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 44.0, 35.666666666666664)","(12.0, 99999, 99990)"
08-01-2023 18:17:33.122799,"(18.0, 100.0, 91.25)","(31.0, 130.0, 111.81818181818181)","(31.0, 100.0, 83.33333333333333)","(26.0, 100.0, 86.53846153846153)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 130.0, 98.88888888888889)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 44.0, 35.666666666666664)","(12.0, 99999, 99990)"
08-01-2023 18:17:34.501596,"(18.0, 100.0, 91.25)","(31.0, 130.0, 111.81818181818181)","(31.0, 100.0, 83.33333333333333)","(26.0, 100.0, 86.53846153846153)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 130.0, 98.88888888888889)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 44.0, 40.25)","(12.0, 99999, 99990)"
08-01-2023 18:17:36.031551,"(18.0, 100.0, 91.25)","(31.0, 130.0, 123.33333333333333)","(31.0, 100.0, 86.66666666666667)","(26.0, 100.0, 86.53846153846153)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 130.0, 98.88888888888889)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 44.0, 40.46153846153846)","(12.0, 99999, 99990)"
08-01-2023 18:17:37.601665,"(18.0, 100.0, 91.25)","(31.0, 140.0, 120.0)","(31.0, 110.0, 86.66666666666667)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 130.0, 98.88888888888889)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.46153846153846)","(12.0, 99999, 99990)"
08-01-2023 18:17:39.247150,"(18.0, 100.0, 76.25)","(31.0, 140.0, 120.0)","(31.0, 110.0, 86.66666666666667)","(26.0, 100.0, 93.75)","(26.0, 120.0, 96.66666666666667)","(21.0, 60.0, 54.0)","(71.0, 130.0, 98.88888888888889)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.46153846153846)","(12.0, 99999, 99990)"
08-01-2023 18:17:40.864673,"(18.0, 95.0, 76.25)","(31.0, 140.0, 100.0)","(31.0, 110.0, 86.66666666666667)","(26.0, 100.0, 93.75)","(26.0, 120.0, 96.66666666666667)","(21.0, 60.0, 54.0)","(71.0, 130.0, 98.88888888888889)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.46153846153846)","(12.0, 99999, 99990)"
08-01-2023 18:17:42.175080,"(18.0, 95.0, 80.0)","(31.0, 140.0, 111.42857142857143)","(31.0, 110.0, 86.66666666666667)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 130.0, 98.88888888888889)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.46153846153846)","(12.0, 99999, 99990)"
08-01-2023 18:17:43.565116,"(18.0, 140.0, 121.25)","(31.0, 140.0, 114.0)","(31.0, 110.0, 86.66666666666667)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 130.0, 98.88888888888889)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.46153846153846)","(12.0, 99999, 99990)"
08-01-2023 18:17:44.942244,"(18.0, 120.0, 106.25)","(31.0, 130.0, 108.0)","(31.0, 110.0, 86.66666666666667)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 130.0, 100.83333333333333)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.46153846153846)","(12.0, 99999, 99990)"
08-01-2023 18:17:46.398569,"(18.0, 120.0, 106.25)","(31.0, 120.0, 108.0)","(31.0, 110.0, 86.66666666666667)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 130.0, 100.83333333333333)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.46153846153846)","(12.0, 99999, 99990)"
08-01-2023 18:17:47.806103,"(18.0, 120.0, 98.75)","(31.0, 120.0, 108.0)","(31.0, 110.0, 86.66666666666667)","(26.0, 100.0, 93.75)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 130.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:17:49.107903,"(18.0, 110.0, 98.75)","(31.0, 120.0, 108.0)","(31.0, 110.0, 86.66666666666667)","(26.0, 100.0, 86.53846153846153)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:17:50.457752,"(18.0, 120.0, 88.57142857142857)","(31.0, 120.0, 99.0)","(31.0, 110.0, 90.55555555555556)","(26.0, 100.0, 88.63636363636364)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:17:51.750749,"(18.0, 120.0, 88.57142857142857)","(31.0, 120.0, 99.0)","(31.0, 110.0, 90.55555555555556)","(26.0, 100.0, 88.63636363636364)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:17:53.057137,"(18.0, 120.0, 88.57142857142857)","(31.0, 120.0, 99.0)","(31.0, 110.0, 90.55555555555556)","(26.0, 100.0, 88.63636363636364)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:17:54.293851,"(18.0, 120.0, 88.57142857142857)","(31.0, 120.0, 99.0)","(31.0, 110.0, 90.55555555555556)","(26.0, 100.0, 88.63636363636364)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:17:55.503238,"(18.0, 120.0, 88.57142857142857)","(31.0, 120.0, 99.0)","(31.0, 110.0, 90.55555555555556)","(26.0, 100.0, 90.0)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:17:56.738714,"(18.0, 120.0, 88.57142857142857)","(31.0, 120.0, 99.0)","(31.0, 110.0, 90.55555555555556)","(26.0, 140.0, 90.0)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:17:57.947180,"(18.0, 120.0, 88.57142857142857)","(31.0, 120.0, 99.0)","(31.0, 110.0, 90.55555555555556)","(26.0, 140.0, 88.0)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:17:59.174809,"(18.0, 100.0, 91.25)","(31.0, 120.0, 99.0)","(31.0, 110.0, 90.55555555555556)","(26.0, 140.0, 88.0)","(26.0, 120.0, 105.0)","(21.0, 60.0, 54.0)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:18:00.619866,"(18.0, 100.0, 91.25)","(31.0, 120.0, 99.0)","(31.0, 110.0, 95.0)","(26.0, 130.0, 115.0)","(26.0, 120.0, 105.0)","(21.0, 60.0, 56.5)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:18:02.143759,"(18.0, 100.0, 91.25)","(31.0, 120.0, 99.0)","(31.0, 110.0, 92.0)","(26.0, 130.0, 115.0)","(26.0, 120.0, 105.0)","(21.0, 65.0, 56.5)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:18:03.695424,"(18.0, 110.0, 87.5)","(31.0, 120.0, 99.0)","(31.0, 110.0, 102.5)","(26.0, 120.0, 110.0)","(26.0, 120.0, 105.0)","(21.0, 65.0, 56.5)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:18:05.064032,"(18.0, 110.0, 87.5)","(31.0, 120.0, 108.0)","(31.0, 110.0, 115.0)","(26.0, 120.0, 110.0)","(26.0, 120.0, 105.0)","(21.0, 65.0, 56.5)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:18:06.364347,"(18.0, 110.0, 87.5)","(31.0, 120.0, 108.0)","(31.0, 120.0, 115.0)","(26.0, 120.0, 110.0)","(26.0, 120.0, 105.0)","(21.0, 65.0, 56.5)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:18:07.646549,"(18.0, 110.0, 87.5)","(31.0, 120.0, 108.0)","(31.0, 120.0, 115.0)","(26.0, 120.0, 110.0)","(26.0, 120.0, 105.0)","(21.0, 65.0, 56.5)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:18:08.940860,"(18.0, 110.0, 87.5)","(31.0, 120.0, 108.0)","(31.0, 120.0, 115.0)","(26.0, 120.0, 110.0)","(26.0, 120.0, 105.0)","(21.0, 65.0, 56.5)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:18:10.357175,"(18.0, 110.0, 87.5)","(31.0, 120.0, 108.0)","(31.0, 120.0, 115.0)","(26.0, 120.0, 110.0)","(26.0, 120.0, 105.0)","(21.0, 65.0, 56.5)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 40.18181818181818)","(12.0, 99999, 99990)"
08-01-2023 18:18:11.854822,"(18.0, 110.0, 87.5)","(31.0, 120.0, 108.0)","(31.0, 120.0, 115.0)","(26.0, 120.0, 110.0)","(26.0, 120.0, 105.0)","(21.0, 65.0, 56.5)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 39.714285714285715)","(12.0, 99999, 99990)"
08-01-2023 18:18:13.326473,"(18.0, 110.0, 87.5)","(31.0, 120.0, 108.0)","(31.0, 120.0, 115.0)","(26.0, 120.0, 99.58333333333333)","(26.0, 120.0, 105.0)","(21.0, 65.0, 56.5)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 42.0, 42.57142857142857)","(12.0, 99999, 99990)"
08-01-2023 18:18:14.525984,"(18.0, 110.0, 87.5)","(31.0, 120.0, 108.0)","(31.0, 120.0, 115.625)","(26.0, 120.0, 99.58333333333333)","(26.0, 120.0, 105.0)","(21.0, 65.0, 56.5)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 42.57142857142857)","(12.0, 99999, 99990)"
08-01-2023 18:18:15.785086,"(18.0, 110.0, 87.5)","(31.0, 120.0, 108.0)","(31.0, 120.0, 115.625)","(26.0, 120.0, 99.58333333333333)","(26.0, 120.0, 105.0)","(21.0, 65.0, 52.0)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 42.57142857142857)","(12.0, 99999, 99990)"
08-01-2023 18:18:17.101087,"(18.0, 110.0, 87.5)","(31.0, 120.0, 108.0)","(31.0, 120.0, 115.625)","(26.0, 120.0, 99.58333333333333)","(26.0, 120.0, 105.0)","(21.0, 60.0, 52.0)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 42.57142857142857)","(12.0, 99999, 99990)"
08-01-2023 18:18:18.405654,"(18.0, 100.0, 80.0)","(31.0, 120.0, 108.0)","(31.0, 120.0, 115.625)","(26.0, 120.0, 111.25)","(26.0, 120.0, 105.0)","(21.0, 60.0, 52.0)","(71.0, 140.0, 128.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 42.57142857142857)","(12.0, 99999, 99990)"
08-01-2023 18:18:19.671298,"(18.0, 95.0, 80.0)","(31.0, 120.0, 108.0)","(31.0, 120.0, 115.625)","(26.0, 120.0, 100.0)","(26.0, 120.0, 105.0)","(21.0, 60.0, 52.0)","(71.0, 140.0, 143.75)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 42.57142857142857)","(12.0, 99999, 99990)"
08-01-2023 18:18:20.907363,"(18.0, 95.0, 80.0)","(31.0, 120.0, 108.0)","(31.0, 120.0, 115.625)","(26.0, 120.0, 100.0)","(26.0, 120.0, 105.0)","(21.0, 60.0, 52.0)","(71.0, 160.0, 151.25)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 42.57142857142857)","(12.0, 99999, 99990)"
08-01-2023 18:18:22.171835,"(18.0, 95.0, 80.0)","(31.0, 120.0, 108.0)","(31.0, 120.0, 115.625)","(26.0, 120.0, 111.66666666666667)","(26.0, 120.0, 105.0)","(21.0, 60.0, 52.0)","(71.0, 170.0, 151.25)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 42.57142857142857)","(12.0, 99999, 99990)"
08-01-2023 18:18:23.335838,"(18.0, 100.0, 82.5)","(31.0, 120.0, 108.0)","(31.0, 120.0, 115.625)","(26.0, 120.0, 115.0)","(26.0, 120.0, 105.0)","(21.0, 60.0, 52.0)","(71.0, 170.0, 151.25)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 40.0)","(12.0, 99999, 99990)"
08-01-2023 18:18:24.722119,"(18.0, 100.0, 82.5)","(31.0, 120.0, 108.0)","(31.0, 120.0, 115.625)","(26.0, 140.0, 118.33333333333333)","(26.0, 120.0, 105.0)","(21.0, 60.0, 52.0)","(71.0, 170.0, 151.25)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 40.0)","(12.0, 99999, 99990)"
08-01-2023 18:18:25.930904,"(18.0, 100.0, 82.5)","(31.0, 120.0, 100.0)","(31.0, 120.0, 115.625)","(26.0, 130.0, 118.33333333333333)","(26.0, 120.0, 105.0)","(21.0, 60.0, 52.0)","(71.0, 170.0, 151.25)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 40.0)","(12.0, 99999, 99990)"
08-01-2023 18:18:27.085613,"(18.0, 100.0, 82.5)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.625)","(26.0, 130.0, 118.33333333333333)","(26.0, 120.0, 108.0)","(21.0, 60.0, 52.0)","(71.0, 170.0, 151.25)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 40.36363636363636)","(12.0, 99999, 99990)"
08-01-2023 18:18:28.408763,"(18.0, 100.0, 75.83333333333333)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.625)","(26.0, 130.0, 118.33333333333333)","(26.0, 120.0, 108.0)","(21.0, 60.0, 51.5)","(71.0, 170.0, 151.25)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 48.0, 44.0)","(12.0, 99999, 99990)"
08-01-2023 18:18:29.673319,"(18.0, 130.0, 75.83333333333333)","(31.0, 120.0, 103.33333333333333)","(31.0, 120.0, 115.625)","(26.0, 130.0, 118.33333333333333)","(26.0, 120.0, 108.0)","(21.0, 55.0, 51.5)","(71.0, 170.0, 151.25)","(19.0, 99999, 99990)","(1.18, 99999, 99990)","(14.0, 46.0, 40.666666666666664)","(12.0, 99999, 99990)"
