,Soho Rhapsody,Foolish Pleasure,Rosarito Miss,Villacci,Celestial Gossip,Relentless Me,Captain Bellasario,Knights Templar
07-12-2022 19:04:06.111277,"(7.0, 12.5, 11.73076923076923)","(41.0, 65.0, 60.714285714285715)","(11.0, 18.5, 17.928571428571427)","(26.0, 36.0, 32.8)","(51.0, 60.0, 56.0)","(3.3, 4.8, 4.628571428571428)","(1.95, 2.3, 2.258181818181818)","(6.5, 8.6, 8.155555555555555)"
07-12-2022 19:04:07.366470,"(7.0, 11.0, 8.946666666666667)","(41.0, 65.0, 60.714285714285715)","(11.0, 18.5, 17.5)","(26.0, 36.0, 35.5)","(51.0, 60.0, 57.77777777777778)","(3.3, 4.8, 4.862500000000001)","(1.95, 2.28, 2.1963636363636363)","(6.5, 8.6, 8.44)"
07-12-2022 19:04:08.620924,"(7.0, 10.5, 10.4)","(41.0, 65.0, 59.0)","(11.0, 18.5, 18.15)","(26.0, 42.0, 36.0)","(51.0, 60.0, 88.33333333333334)","(3.3, 4.9, 5.1454545454545455)","(1.95, 2.26, 2.2824999999999998)","(6.5, 8.6, 8.44)"
07-12-2022 19:04:09.820877,"(7.0, 10.5, 9.75)","(41.0, 65.0, 59.0)","(11.0, 18.5, 17.625)","(26.0, 40.0, 36.0)","(51.0, 95.0, 88.33333333333334)","(3.3, 5.2, 5.1454545454545455)","(1.95, 2.3, 2.2824999999999998)","(6.5, 8.6, 8.44)"
07-12-2022 19:04:11.116414,"(7.0, 10.5, 9.5)","(41.0, 65.0, 59.0)","(11.0, 18.5, 17.625)","(26.0, 40.0, 33.333333333333336)","(51.0, 100.0, 75.45454545454545)","(3.3, 5.4, 4.988888888888889)","(1.95, 2.3, 2.2042105263157894)","(6.5, 8.6, 8.155555555555555)"
07-12-2022 19:04:12.515394,"(7.0, 10.0, 9.428571428571429)","(41.0, 65.0, 59.0)","(11.0, 18.5, 17.625)","(26.0, 40.0, 33.333333333333336)","(51.0, 100.0, 67.0)","(3.3, 5.3, 5.1)","(1.95, 2.28, 2.185)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:13.819531,"(7.0, 10.0, 9.428571428571429)","(41.0, 65.0, 59.0)","(11.0, 18.5, 17.625)","(26.0, 40.0, 33.333333333333336)","(51.0, 95.0, 59.44444444444444)","(3.3, 5.2, 5.1)","(1.95, 2.26, 2.2246153846153844)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:15.137961,"(7.0, 10.0, 9.428571428571429)","(41.0, 65.0, 59.0)","(11.0, 18.5, 17.625)","(26.0, 40.0, 33.333333333333336)","(51.0, 95.0, 75.0)","(3.3, 5.3, 5.266666666666667)","(1.95, 2.28, 2.2376470588235295)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:16.471925,"(7.0, 10.0, 9.428571428571429)","(41.0, 65.0, 59.0)","(11.0, 18.5, 17.625)","(26.0, 40.0, 33.333333333333336)","(41.0, 95.0, 75.0)","(3.3, 5.4, 5.1)","(1.95, 2.28, 2.2376470588235295)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:17.761125,"(7.0, 10.0, 9.428571428571429)","(41.0, 65.0, 59.0)","(11.0, 18.5, 17.916666666666668)","(26.0, 40.0, 33.333333333333336)","(41.0, 95.0, 70.0)","(3.3, 5.4, 5.054545454545455)","(1.95, 2.28, 2.2376470588235295)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:18.998288,"(7.0, 10.0, 9.428571428571429)","(41.0, 65.0, 59.0)","(11.0, 18.5, 18.0)","(26.0, 40.0, 36.0)","(41.0, 95.0, 70.0)","(3.3, 5.6, 5.181818181818182)","(1.95, 2.28, 2.2421052631578946)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:20.159386,"(7.0, 10.0, 9.428571428571429)","(41.0, 65.0, 59.0)","(11.0, 18.5, 18.0)","(26.0, 40.0, 36.0)","(41.0, 95.0, 76.25)","(3.3, 5.4, 5.261538461538462)","(1.95, 2.28, 2.25)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:21.427315,"(7.0, 10.0, 9.428571428571429)","(41.0, 65.0, 59.0)","(11.0, 18.5, 18.0)","(26.0, 40.0, 36.0)","(41.0, 95.0, 61.666666666666664)","(3.3, 5.4, 4.739999999999999)","(1.95, 2.28, 2.2424999999999997)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:22.645995,"(7.0, 10.0, 9.142857142857142)","(41.0, 65.0, 59.0)","(11.0, 18.5, 18.0)","(26.0, 40.0, 36.0)","(41.0, 95.0, 65.0)","(3.3, 5.3, 4.841176470588235)","(1.95, 2.28, 2.2439999999999998)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:23.917064,"(7.0, 10.0, 9.176470588235293)","(41.0, 65.0, 59.0)","(11.0, 18.5, 18.0)","(26.0, 40.0, 36.0)","(41.0, 95.0, 68.75)","(3.3, 5.3, 4.866666666666667)","(1.95, 2.28, 2.222857142857143)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:25.171250,"(7.0, 10.0, 9.176470588235293)","(41.0, 65.0, 59.0)","(11.0, 18.5, 18.0)","(26.0, 40.0, 36.0)","(41.0, 95.0, 68.75)","(3.3, 5.3, 4.866666666666667)","(1.95, 2.28, 2.2133333333333334)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:26.461136,"(7.0, 10.0, 9.176470588235293)","(41.0, 65.0, 59.0)","(11.0, 18.5, 18.0)","(26.0, 40.0, 36.0)","(41.0, 95.0, 79.28571428571429)","(3.3, 5.3, 4.776923076923077)","(1.95, 2.28, 2.2266666666666666)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:27.653723,"(7.0, 10.0, 9.176470588235293)","(41.0, 65.0, 55.0)","(11.0, 18.5, 18.0)","(26.0, 40.0, 36.0)","(41.0, 85.0, 79.28571428571429)","(3.3, 5.2, 4.776923076923077)","(1.95, 2.28, 2.2363636363636363)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:28.876371,"(7.0, 10.0, 9.176470588235293)","(41.0, 65.0, 57.5)","(11.0, 18.5, 18.0)","(26.0, 40.0, 36.0)","(41.0, 85.0, 63.57142857142857)","(3.3, 5.1, 4.863157894736842)","(1.95, 2.28, 2.2363636363636363)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:30.153061,"(7.0, 10.0, 9.176470588235293)","(41.0, 65.0, 51.42857142857143)","(11.0, 18.5, 18.0)","(26.0, 40.0, 36.0)","(41.0, 85.0, 66.66666666666667)","(3.3, 5.1, 4.838095238095238)","(1.95, 2.28, 2.2363636363636363)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:31.366062,"(7.0, 10.0, 9.377777777777776)","(41.0, 65.0, 51.42857142857143)","(11.0, 18.5, 18.0)","(26.0, 40.0, 36.0)","(41.0, 80.0, 63.333333333333336)","(3.3, 5.1, 4.628571428571428)","(1.95, 2.28, 2.2266666666666666)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:32.564753,"(7.0, 10.0, 9.49090909090909)","(41.0, 65.0, 54.285714285714285)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 70.0, 65.0)","(3.3, 5.1, 4.821428571428571)","(1.95, 2.28, 2.2363636363636363)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:33.817189,"(7.0, 10.0, 9.49090909090909)","(41.0, 65.0, 64.0)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 75.0, 65.0)","(3.3, 5.0, 4.821428571428571)","(1.95, 2.28, 2.2363636363636363)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:35.093599,"(7.0, 10.0, 9.49090909090909)","(41.0, 85.0, 64.0)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 75.0, 67.5)","(3.3, 5.0, 4.766666666666667)","(1.95, 2.28, 2.2866666666666666)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:36.229782,"(7.0, 10.0, 9.377777777777776)","(41.0, 85.0, 77.5)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 75.0, 65.0)","(3.3, 4.9, 4.633333333333334)","(1.95, 2.32, 2.2866666666666666)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:37.358822,"(7.0, 10.0, 9.377777777777776)","(41.0, 85.0, 73.75)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 75.0, 62.5)","(3.3, 4.9, 4.633333333333334)","(1.95, 2.32, 2.3099999999999996)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:38.581182,"(7.0, 10.0, 9.377777777777776)","(41.0, 80.0, 73.75)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 75.0, 62.5)","(3.3, 4.9, 4.633333333333334)","(1.95, 2.32, 2.3307692307692305)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:39.837986,"(7.0, 10.0, 9.333333333333332)","(41.0, 80.0, 73.75)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 75.0, 62.5)","(3.3, 4.9, 4.6692307692307695)","(1.95, 2.34, 2.329565217391304)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:40.994577,"(7.0, 9.8, 9.333333333333332)","(41.0, 80.0, 73.75)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 75.0, 45.0)","(3.3, 4.9, 4.6692307692307695)","(1.95, 2.34, 2.276)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:42.101049,"(7.0, 9.8, 9.333333333333332)","(41.0, 80.0, 73.75)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 75.0, 58.75)","(3.3, 4.9, 4.6692307692307695)","(1.95, 2.34, 2.276)","(6.5, 8.6, 8.257142857142856)"
07-12-2022 19:04:43.309270,"(7.0, 9.8, 9.333333333333332)","(41.0, 80.0, 73.75)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 70.0, 59.75)","(3.3, 4.9, 4.711111111111111)","(1.95, 2.34, 2.276)","(6.5, 8.6, 7.5)"
07-12-2022 19:04:44.520559,"(7.0, 9.8, 9.418181818181818)","(41.0, 80.0, 73.75)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 65.0, 67.75)","(3.3, 4.8, 4.753846153846154)","(1.95, 2.34, 2.260952380952381)","(6.5, 9.0, 7.927272727272728)"
07-12-2022 19:04:45.726855,"(7.0, 9.8, 9.505263157894737)","(41.0, 80.0, 74.44444444444444)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 75.0, 64.125)","(3.3, 4.8, 4.7625)","(1.95, 2.28, 2.260952380952381)","(6.5, 8.8, 8.2)"
07-12-2022 19:04:46.943880,"(7.0, 9.8, 9.505263157894737)","(41.0, 80.0, 74.44444444444444)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 75.0, 63.714285714285715)","(3.3, 4.8, 4.733333333333333)","(1.95, 2.28, 2.261395348837209)","(6.5, 8.6, 7.9)"
07-12-2022 19:04:48.239832,"(7.0, 9.8, 9.505263157894737)","(41.0, 80.0, 74.44444444444444)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 70.0, 59.0)","(3.3, 5.0, 4.838461538461539)","(1.95, 2.28, 2.295757575757576)","(6.5, 8.6, 7.733333333333333)"
07-12-2022 19:04:49.553534,"(7.0, 9.8, 9.505263157894737)","(41.0, 80.0, 74.44444444444444)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 70.0, 59.0)","(3.3, 4.9, 4.838461538461539)","(1.95, 2.32, 2.295757575757576)","(6.5, 8.4, 7.733333333333333)"
07-12-2022 19:04:50.854287,"(7.0, 9.8, 9.505263157894737)","(41.0, 80.0, 74.44444444444444)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 70.0, 59.0)","(3.3, 4.9, 4.775)","(1.95, 2.32, 2.295757575757576)","(6.5, 8.4, 7.866666666666666)"
07-12-2022 19:04:52.155855,"(7.0, 9.8, 9.505263157894737)","(41.0, 75.0, 70.55555555555556)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 70.0, 63.400000000000006)","(3.3, 4.9, 4.78)","(1.95, 2.32, 2.295757575757576)","(6.5, 8.2, 7.866666666666666)"
07-12-2022 19:04:53.328847,"(7.5, 9.8, 9.505263157894737)","(41.0, 75.0, 70.55555555555556)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 70.0, 69.0)","(3.4, 4.9, 4.78)","(1.9, 2.32, 2.295757575757576)","(6.5, 8.2, 8.781818181818183)"
07-12-2022 19:04:54.465044,"(7.5, 9.8, 9.505263157894737)","(41.0, 75.0, 70.55555555555556)","(11.0, 20.0, 17.1875)","(26.0, 40.0, 36.0)","(41.0, 75.0, 76.25)","(3.4, 4.9, 4.78)","(1.9, 2.32, 2.28972972972973)","(6.5, 8.8, 8.781818181818183)"
07-12-2022 19:04:55.690242,"(7.5, 9.8, 9.505263157894737)","(41.0, 75.0, 72.5)","(11.0, 20.0, 17.0)","(26.0, 40.0, 36.0)","(41.0, 80.0, 72.5)","(3.4, 4.9, 4.3)","(1.9, 2.32, 2.2876923076923075)","(6.5, 8.8, 8.71891891891892)"
07-12-2022 19:04:56.959275,"(7.5, 9.8, 9.505263157894737)","(41.0, 85.0, 72.5)","(11.0, 19.5, 18.125)","(26.0, 40.0, 36.0)","(41.0, 110.0, 69.5)","(3.4, 4.8, 4.4)","(1.9, 2.32, 2.2914285714285714)","(6.5, 8.8, 8.71891891891892)"
07-12-2022 19:04:58.283402,"(7.5, 9.6, 9.230769230769232)","(41.0, 85.0, 78.75)","(11.0, 19.0, 18.5)","(26.0, 40.0, 36.0)","(41.0, 110.0, 69.5)","(3.4, 4.7, 4.4)","(1.9, 2.32, 2.2914285714285714)","(6.5, 8.8, 8.71891891891892)"
07-12-2022 19:04:59.534051,"(7.5, 9.6, 9.230769230769232)","(41.0, 85.0, 75.0)","(11.0, 19.0, 16.88235294117647)","(26.0, 40.0, 36.0)","(41.0, 110.0, 69.5)","(3.4, 4.7, 4.4)","(1.9, 2.32, 2.2914285714285714)","(6.5, 8.8, 8.71891891891892)"
07-12-2022 19:05:00.755551,"(7.5, 9.6, 9.230769230769232)","(41.0, 85.0, 80.0)","(11.0, 19.0, 16.88235294117647)","(26.0, 40.0, 36.0)","(41.0, 110.0, 69.5)","(3.4, 4.7, 4.4)","(1.9, 2.32, 2.2914285714285714)","(6.5, 8.8, 8.944186046511627)"
07-12-2022 19:05:02.026950,"(7.5, 9.6, 9.066666666666666)","(41.0, 85.0, 80.0)","(11.0, 19.0, 17.392857142857142)","(26.0, 40.0, 36.0)","(41.0, 110.0, 69.5)","(3.4, 4.7, 4.4)","(1.9, 2.32, 2.2914285714285714)","(6.5, 9.2, 8.613333333333333)"
07-12-2022 19:05:03.328090,"(7.5, 9.4, 8.933333333333334)","(41.0, 85.0, 80.0)","(11.0, 19.0, 17.392857142857142)","(26.0, 40.0, 36.0)","(41.0, 110.0, 75.0)","(3.4, 4.7, 4.4)","(1.9, 2.32, 2.2914285714285714)","(6.5, 9.2, 8.71111111111111)"
07-12-2022 19:05:04.596032,"(7.5, 9.4, 8.622222222222222)","(41.0, 85.0, 80.0)","(11.0, 19.0, 17.392857142857142)","(26.0, 40.0, 36.0)","(41.0, 95.0, 77.5)","(3.4, 4.7, 4.4)","(1.9, 2.32, 2.2914285714285714)","(6.5, 9.2, 8.71111111111111)"
07-12-2022 19:05:05.850543,"(7.5, 9.4, 8.622222222222222)","(41.0, 85.0, 80.0)","(11.0, 19.0, 17.392857142857142)","(26.0, 40.0, 36.0)","(41.0, 90.0, 79.44444444444444)","(3.4, 4.7, 4.4)","(1.9, 2.32, 2.2914285714285714)","(6.5, 9.2, 8.71111111111111)"
07-12-2022 19:05:07.147050,"(7.5, 9.4, 8.622222222222222)","(41.0, 85.0, 80.0)","(11.0, 19.0, 17.392857142857142)","(26.0, 40.0, 36.0)","(41.0, 85.0, 74.58333333333333)","(3.4, 4.7, 4.4)","(1.9, 2.32, 2.3)","(6.5, 9.2, 8.71111111111111)"
07-12-2022 19:05:08.504764,"(7.5, 9.2, 8.299999999999999)","(41.0, 85.0, 82.14285714285714)","(11.0, 19.0, 16.8125)","(26.0, 40.0, 36.8)","(41.0, 85.0, 71.66666666666667)","(3.4, 4.7, 4.7)","(1.9, 2.32, 2.2933333333333334)","(6.5, 9.2, 8.909090909090908)"
07-12-2022 19:05:10.246121,"(7.5, 8.0, 7.571428571428571)","(41.0, 85.0, 77.5)","(11.0, 19.0, 17.846153846153847)","(26.0, 40.0, 38.0)","(41.0, 85.0, 71.66666666666667)","(3.4, 4.8, 4.666666666666667)","(1.9, 2.32, 2.315)","(6.5, 9.2, 9.28)"
07-12-2022 19:05:11.681058,"(7.5, 8.0, 7.705263157894737)","(41.0, 85.0, 82.14285714285714)","(11.0, 19.0, 17.8)","(26.0, 42.0, 39.714285714285715)","(41.0, 85.0, 95.0)","(3.4, 4.8, 4.578571428571429)","(1.9, 2.34, 2.315)","(6.5, 12.0, 9.6)"
07-12-2022 19:05:13.076259,"(7.5, 8.0, 7.3)","(41.0, 85.0, 82.14285714285714)","(11.0, 19.0, 17.666666666666668)","(26.0, 42.0, 39.714285714285715)","(41.0, 120.0, 85.45454545454545)","(3.4, 4.9, 4.578571428571429)","(1.9, 2.34, 2.3189473684210524)","(6.5, 11.0, 9.55)"
07-12-2022 19:05:14.594489,"(7.5, 7.8, 7.5)","(41.0, 85.0, 82.14285714285714)","(11.0, 19.0, 17.2)","(26.0, 42.0, 39.0)","(41.0, 110.0, 82.3076923076923)","(3.4, 4.9, 4.578571428571429)","(1.9, 2.34, 2.315)","(6.5, 10.5, 9.55)"
07-12-2022 19:05:16.051758,"(7.5, 8.0, 7.3)","(41.0, 85.0, 82.14285714285714)","(11.0, 19.0, 18.0625)","(26.0, 42.0, 37.5)","(41.0, 110.0, 87.85714285714286)","(3.4, 4.9, 4.7727272727272725)","(1.9, 2.34, 2.315)","(6.5, 10.5, 9.36)"
07-12-2022 19:05:17.378702,"(7.5, 8.0, 7.705263157894737)","(41.0, 85.0, 82.14285714285714)","(11.0, 19.0, 19.3125)","(26.0, 42.0, 34.5)","(41.0, 95.0, 79.375)","(3.4, 4.8, 4.68)","(1.9, 2.34, 2.32)","(6.5, 9.6, 8.830769230769231)"
07-12-2022 19:05:18.777619,"(7.5, 8.0, 7.571428571428571)","(41.0, 85.0, 82.14285714285714)","(11.0, 21.0, 19.0)","(26.0, 40.0, 31.2)","(41.0, 95.0, 79.375)","(3.4, 4.8, 4.68)","(1.9, 2.34, 2.32)","(6.5, 9.6, 8.226086956521739)"
07-12-2022 19:05:20.313722,"(7.5, 8.0, 7.571428571428571)","(41.0, 85.0, 82.14285714285714)","(11.0, 21.0, 19.3125)","(26.0, 40.0, 34.5)","(41.0, 95.0, 79.375)","(3.4, 4.8, 4.68)","(1.9, 2.34, 2.32)","(6.5, 9.4, 8.584615384615384)"
07-12-2022 19:05:21.827482,"(7.5, 8.0, 7.3)","(41.0, 85.0, 82.14285714285714)","(11.0, 21.0, 18.18181818181818)","(26.0, 40.0, 34.5)","(41.0, 95.0, 80.0)","(3.4, 4.8, 4.4)","(1.9, 2.34, 2.359512195121951)","(6.5, 9.2, 8.215384615384615)"
07-12-2022 19:05:23.296964,"(7.5, 8.0, 7.199999999999999)","(41.0, 85.0, 77.5)","(11.0, 20.0, 18.0)","(26.0, 40.0, 37.5)","(41.0, 95.0, 84.44444444444444)","(3.4, 4.9, 4.550000000000001)","(1.9, 2.36, 2.44875)","(6.5, 8.6, 7.942857142857142)"
07-12-2022 19:05:24.831087,"(7.5, 7.8, 7.533333333333333)","(41.0, 85.0, 82.14285714285714)","(11.0, 19.5, 16.285714285714285)","(26.0, 40.0, 38.0)","(41.0, 90.0, 96.66666666666667)","(3.4, 4.7, 4.550000000000001)","(1.9, 2.46, 2.449411764705882)","(6.5, 8.2, 7.828571428571428)"
07-12-2022 19:05:26.236861,"(7.5, 9.2, 8.283333333333333)","(41.0, 85.0, 82.14285714285714)","(11.0, 19.5, 17.666666666666668)","(26.0, 40.0, 38.166666666666664)","(41.0, 110.0, 90.0)","(3.4, 4.7, 4.550000000000001)","(1.9, 2.46, 2.404444444444444)","(6.5, 8.0, 7.828571428571428)"
07-12-2022 19:05:27.530764,"(7.5, 9.0, 8.822222222222223)","(41.0, 85.0, 82.14285714285714)","(11.0, 19.0, 16.142857142857142)","(26.0, 40.0, 38.166666666666664)","(41.0, 100.0, 90.0)","(3.4, 4.7, 4.5)","(1.9, 2.42, 2.3929411764705883)","(6.5, 8.0, 7.828571428571428)"
07-12-2022 19:05:28.856342,"(7.5, 9.0, 8.552)","(41.0, 85.0, 81.66666666666667)","(11.0, 19.0, 16.142857142857142)","(26.0, 40.0, 34.0)","(41.0, 100.0, 90.0)","(3.4, 4.9, 4.633333333333333)","(1.9, 2.4, 2.388)","(6.5, 8.0, 7.338461538461539)"
07-12-2022 19:05:30.291700,"(7.5, 8.8, 7.771428571428571)","(41.0, 85.0, 81.66666666666667)","(11.0, 19.0, 17.055555555555557)","(26.0, 40.0, 34.5)","(41.0, 100.0, 90.0)","(3.4, 4.8, 4.5)","(1.9, 2.42, 2.52)","(6.5, 7.4, 7.0)"
07-12-2022 19:05:31.619597,"(7.5, 8.8, 7.771428571428571)","(41.0, 85.0, 81.66666666666667)","(11.0, 19.0, 17.055555555555557)","(26.0, 40.0, 33.0)","(41.0, 100.0, 90.0)","(3.4, 4.8, 4.566666666666666)","(1.9, 2.54, 2.4846153846153847)","(6.5, 7.4, 6.96)"
07-12-2022 19:05:33.064223,"(7.5, 8.6, 8.314285714285713)","(41.0, 85.0, 81.66666666666667)","(11.0, 19.0, 17.055555555555557)","(26.0, 40.0, 32.86666666666667)","(41.0, 100.0, 86.66666666666667)","(3.4, 4.7, 4.423076923076923)","(1.9, 2.5, 2.488)","(6.5, 7.4, 6.947368421052632)"
07-12-2022 19:05:34.381164,"(7.5, 8.6, 7.933333333333333)","(41.0, 85.0, 81.66666666666667)","(11.0, 19.0, 17.166666666666668)","(26.0, 38.0, 31.09090909090909)","(41.0, 100.0, 91.66666666666667)","(3.4, 4.7, 4.5)","(1.9, 2.5, 2.45)","(6.5, 7.2, 6.409917355371901)"
07-12-2022 19:05:35.701103,"(7.5, 8.6, 8.066666666666666)","(41.0, 85.0, 81.66666666666667)","(11.0, 19.0, 16.666666666666668)","(26.0, 36.0, 31.8)","(41.0, 100.0, 96.36363636363636)","(3.4, 4.7, 4.61764705882353)","(1.9, 2.52, 2.4857142857142858)","(6.5, 6.6, 6.608695652173913)"
07-12-2022 19:05:37.018700,"(7.5, 8.6, 8.381818181818181)","(41.0, 85.0, 82.0)","(11.0, 18.0, 17.045454545454547)","(26.0, 36.0, 31.8)","(41.0, 100.0, 103.33333333333334)","(3.4, 4.7, 4.5600000000000005)","(1.9, 2.52, 2.474285714285714)","(6.5, 7.2, 6.432098765432099)"
07-12-2022 19:05:38.389010,"(7.5, 8.6, 8.381818181818181)","(41.0, 85.0, 82.0)","(11.0, 18.0, 17.045454545454547)","(26.0, 36.0, 31.8)","(41.0, 110.0, 101.66666666666667)","(3.4, 4.7, 4.5600000000000005)","(1.9, 2.52, 2.505)","(6.5, 6.6, 6.673684210526316)"
07-12-2022 19:05:39.787162,"(7.5, 8.6, 8.528)","(41.0, 85.0, 82.0)","(11.0, 18.0, 17.045454545454547)","(26.0, 36.0, 31.8)","(41.0, 110.0, 99.28571428571429)","(3.4, 4.7, 4.5600000000000005)","(1.9, 2.52, 2.446153846153846)","(6.5, 7.2, 6.68)"
07-12-2022 19:05:41.082332,"(7.5, 8.6, 8.381818181818181)","(41.0, 85.0, 82.0)","(11.0, 18.0, 17.045454545454547)","(26.0, 36.0, 31.8)","(41.0, 110.0, 105.0)","(3.4, 4.7, 4.5600000000000005)","(1.9, 2.52, 2.456)","(6.5, 7.0, 6.6689655172413795)"
07-12-2022 19:05:42.540246,"(7.5, 8.6, 8.381818181818181)","(41.0, 85.0, 83.33333333333333)","(11.0, 18.0, 17.045454545454547)","(26.0, 36.0, 31.8)","(41.0, 110.0, 105.0)","(3.4, 4.7, 4.5600000000000005)","(1.9, 2.52, 2.4763636363636365)","(6.5, 7.0, 6.6689655172413795)"
07-12-2022 19:05:43.818490,"(7.0, 8.6, 8.381818181818181)","(41.0, 85.0, 104.16666666666666)","(11.0, 18.0, 17.045454545454547)","(26.0, 36.0, 31.8)","(41.0, 110.0, 103.75)","(3.4, 4.7, 4.596551724137932)","(1.95, 2.52, 2.4763636363636365)","(6.5, 7.0, 6.5636363636363635)"
07-12-2022 19:05:45.066359,"(7.0, 8.4, 8.052631578947368)","(41.0, 110.0, 95.0)","(11.0, 18.0, 17.045454545454547)","(26.0, 36.0, 31.8)","(41.0, 110.0, 103.75)","(3.4, 4.7, 4.609090909090909)","(1.95, 2.52, 2.4454545454545453)","(6.5, 7.0, 6.6689655172413795)"
07-12-2022 19:05:46.375883,"(7.0, 8.2, 8.12)","(41.0, 130.0, 98.18181818181819)","(11.0, 18.0, 17.045454545454547)","(26.0, 36.0, 31.8)","(41.0, 110.0, 110.0)","(3.4, 4.7, 4.609090909090909)","(1.95, 2.5, 2.44375)","(6.5, 7.0, 6.6689655172413795)"
07-12-2022 19:05:47.715835,"(7.0, 8.2, 8.12)","(41.0, 120.0, 96.66666666666667)","(11.0, 18.0, 17.045454545454547)","(26.0, 36.0, 31.8)","(41.0, 120.0, 107.5)","(3.4, 4.7, 4.609090909090909)","(1.95, 2.5, 2.47375)","(6.5, 7.0, 6.6689655172413795)"
07-12-2022 19:05:49.124720,"(7.0, 8.2, 8.12)","(41.0, 120.0, 94.28571428571429)","(11.0, 18.0, 17.045454545454547)","(26.0, 36.0, 31.8)","(41.0, 120.0, 107.5)","(3.4, 4.7, 4.609090909090909)","(1.95, 2.5, 2.47375)","(6.5, 7.0, 6.6689655172413795)"
07-12-2022 19:05:50.417837,"(7.0, 8.2, 8.12)","(41.0, 120.0, 103.63636363636364)","(11.0, 18.0, 17.045454545454547)","(26.0, 36.0, 31.8)","(41.0, 120.0, 107.5)","(3.4, 4.7, 4.609090909090909)","(1.95, 2.5, 2.47375)","(6.5, 7.0, 6.6160000000000005)"
07-12-2022 19:05:51.768486,"(7.0, 8.2, 8.12)","(41.0, 120.0, 103.63636363636364)","(11.0, 18.0, 17.045454545454547)","(26.0, 36.0, 30.428571428571427)","(41.0, 120.0, 107.5)","(3.4, 4.7, 4.596551724137932)","(1.95, 2.5, 2.4816)","(6.5, 7.0, 6.5636363636363635)"
07-12-2022 19:05:53.021615,"(7.0, 8.2, 8.12)","(41.0, 120.0, 103.63636363636364)","(11.0, 18.0, 17.045454545454547)","(26.0, 34.0, 30.428571428571427)","(41.0, 120.0, 107.5)","(3.4, 4.7, 4.596551724137932)","(1.95, 2.52, 2.4816)","(6.5, 7.0, 6.538461538461538)"
07-12-2022 19:05:54.390329,"(7.0, 8.2, 8.12)","(41.0, 120.0, 103.63636363636364)","(11.0, 18.0, 17.045454545454547)","(26.0, 34.0, 30.428571428571427)","(41.0, 120.0, 107.5)","(3.4, 4.7, 4.596551724137932)","(1.95, 2.52, 2.4890322580645163)","(6.5, 7.0, 6.538461538461538)"
