,Chocolateicecream,Reach The Circle,Tashkent,Limbos Promise,Big Money Machine,Fra Mauro,Deanos Cape,Got Mojo
16-12-2022 13:21:34.574631,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 68.33333333333333)","(1.65, 1.87, 1.838)","(21.0, 42.0, 37.714285714285715)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.305555555555555)","(9.0, 13.0, 12.571428571428571)","(31.0, 90.0, 70.8)"
16-12-2022 13:21:35.672223,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 74.6)","(1.65, 1.87, 1.838)","(21.0, 42.0, 37.714285714285715)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.305555555555555)","(9.0, 13.0, 12.571428571428571)","(31.0, 90.0, 70.8)"
16-12-2022 13:21:36.797228,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 75.4)","(1.65, 1.87, 1.838)","(21.0, 42.0, 37.714285714285715)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.305555555555555)","(9.0, 13.0, 12.571428571428571)","(31.0, 90.0, 70.8)"
16-12-2022 13:21:37.928106,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 75.4)","(1.65, 1.87, 1.838)","(21.0, 42.0, 37.714285714285715)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.625)","(31.0, 90.0, 70.8)"
16-12-2022 13:21:39.033520,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 75.4)","(1.65, 1.87, 1.838)","(21.0, 42.0, 37.714285714285715)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.625)","(31.0, 90.0, 68.0)"
16-12-2022 13:21:40.147843,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 75.4)","(1.65, 1.87, 1.838)","(21.0, 42.0, 35.0)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.625)","(31.0, 90.0, 68.0)"
16-12-2022 13:21:41.329466,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 75.4)","(1.65, 1.87, 1.838)","(21.0, 42.0, 37.666666666666664)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.625)","(31.0, 90.0, 68.0)"
16-12-2022 13:21:42.546137,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 75.4)","(1.65, 1.87, 1.838)","(21.0, 42.0, 37.666666666666664)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 90.0, 68.0)"
16-12-2022 13:21:43.695735,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 75.4)","(1.65, 1.87, 1.838)","(21.0, 42.0, 37.666666666666664)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 90.0, 68.0)"
16-12-2022 13:21:44.739448,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 75.4)","(1.65, 1.87, 1.838)","(21.0, 42.0, 37.666666666666664)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 90.0, 68.0)"
16-12-2022 13:21:45.885220,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 75.4)","(1.65, 1.87, 1.8669230769230771)","(21.0, 42.0, 37.666666666666664)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 90.0, 62.33333333333333)"
16-12-2022 13:21:47.032581,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 75.4)","(1.65, 1.87, 1.8669230769230771)","(21.0, 42.0, 36.0)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 95.0, 70.5)"
16-12-2022 13:21:48.147070,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 81.0)","(1.65, 1.87, 1.867530864197531)","(21.0, 42.0, 36.0)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 95.0, 62.33333333333333)"
16-12-2022 13:21:49.300511,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 79.33333333333333)","(1.65, 1.87, 1.867530864197531)","(21.0, 42.0, 36.0)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 95.0, 63.666666666666664)"
16-12-2022 13:21:50.391598,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 79.33333333333333)","(1.65, 1.87, 1.867530864197531)","(21.0, 42.0, 36.0)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 95.0, 63.666666666666664)"
16-12-2022 13:21:51.496369,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 79.33333333333333)","(1.65, 1.84, 1.8377011494252875)","(21.0, 42.0, 36.0)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 95.0, 63.666666666666664)"
16-12-2022 13:21:52.634681,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 79.33333333333333)","(1.65, 1.84, 1.8377011494252875)","(21.0, 42.0, 36.0)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 95.0, 63.666666666666664)"
16-12-2022 13:21:53.745955,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 79.33333333333333)","(1.65, 1.84, 1.8377011494252875)","(21.0, 42.0, 36.0)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 95.0, 63.666666666666664)"
16-12-2022 13:21:54.827985,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 79.33333333333333)","(1.65, 1.84, 1.8377011494252875)","(21.0, 42.0, 36.0)","(6.5, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 95.0, 71.5)"
16-12-2022 13:21:55.900157,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 79.33333333333333)","(1.7, 1.84, 1.8377011494252875)","(21.0, 42.0, 36.0)","(6.0, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 95.0, 71.5)"
16-12-2022 13:21:56.984739,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 79.33333333333333)","(1.7, 1.84, 1.8371830985915494)","(21.0, 42.0, 36.0)","(6.0, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 95.0, 71.5)"
16-12-2022 13:21:58.073125,"(7.0, 8.6, 8.362962962962962)","(31.0, 95.0, 79.33333333333333)","(1.7, 1.84, 1.8371830985915494)","(21.0, 42.0, 36.0)","(6.0, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 95.0, 71.5)"
16-12-2022 13:21:59.066102,"(7.0, 8.6, 8.347368421052632)","(31.0, 95.0, 79.33333333333333)","(1.7, 1.84, 1.8371830985915494)","(21.0, 42.0, 36.0)","(6.0, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 95.0, 71.5)"
16-12-2022 13:22:00.170579,"(7.0, 8.6, 8.347368421052632)","(31.0, 95.0, 79.33333333333333)","(1.7, 1.84, 1.8371830985915494)","(21.0, 42.0, 36.0)","(6.0, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 95.0, 71.5)"
16-12-2022 13:22:01.276958,"(7.0, 8.6, 8.347368421052632)","(31.0, 95.0, 65.0)","(1.7, 1.84, 1.8371830985915494)","(21.0, 42.0, 36.0)","(6.0, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.653846153846153)","(31.0, 95.0, 74.85714285714286)"
16-12-2022 13:22:02.363637,"(7.0, 8.6, 8.2)","(31.0, 95.0, 77.0)","(1.7, 1.84, 1.8371830985915494)","(21.0, 42.0, 36.0)","(6.0, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.678571428571429)","(31.0, 95.0, 74.85714285714286)"
16-12-2022 13:22:03.376091,"(7.0, 8.6, 8.075862068965517)","(31.0, 95.0, 65.0)","(1.7, 1.84, 1.8371830985915494)","(21.0, 42.0, 36.0)","(6.0, 8.6, 8.12)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.678571428571429)","(31.0, 95.0, 74.85714285714286)"
16-12-2022 13:22:04.460248,"(7.0, 8.4, 8.314285714285715)","(31.0, 95.0, 71.5)","(1.7, 1.84, 1.8371830985915494)","(21.0, 42.0, 37.0)","(6.0, 8.6, 8.5)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.678571428571429)","(31.0, 95.0, 59.75)"
16-12-2022 13:22:05.598244,"(7.0, 8.6, 8.08235294117647)","(31.0, 95.0, 72.5)","(1.7, 1.86, 1.855)","(21.0, 42.0, 35.6)","(6.0, 8.6, 8.36)","(9.0, 12.5, 12.392857142857142)","(9.0, 13.0, 12.678571428571429)","(31.0, 95.0, 59.75)"
16-12-2022 13:22:06.723977,"(7.0, 8.6, 8.08235294117647)","(31.0, 95.0, 70.5)","(1.7, 1.86, 1.8558333333333334)","(21.0, 42.0, 35.6)","(6.0, 8.6, 8.36)","(9.0, 12.5, 12.119565217391305)","(9.0, 13.0, 13.837837837837839)","(31.0, 95.0, 74.85714285714286)"
16-12-2022 13:22:07.861174,"(7.0, 8.6, 8.08235294117647)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.86, 1.8558333333333334)","(21.0, 42.0, 37.0)","(6.0, 8.6, 8.36)","(9.0, 12.5, 12.119565217391305)","(9.0, 14.0, 13.837837837837839)","(31.0, 95.0, 72.28571428571428)"
16-12-2022 13:22:08.954805,"(7.0, 8.6, 8.08235294117647)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.86, 1.856)","(21.0, 42.0, 36.666666666666664)","(6.0, 8.6, 8.42)","(9.0, 12.5, 12.119565217391305)","(9.0, 14.0, 13.837837837837839)","(31.0, 95.0, 72.28571428571428)"
16-12-2022 13:22:10.095168,"(7.0, 8.6, 8.08235294117647)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.86, 1.8442105263157895)","(21.0, 42.0, 36.666666666666664)","(6.0, 8.6, 8.42)","(9.0, 12.5, 12.119565217391305)","(9.0, 14.0, 13.5)","(31.0, 95.0, 64.4)"
16-12-2022 13:22:11.199898,"(7.0, 8.6, 8.08235294117647)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.86, 1.8172727272727274)","(21.0, 42.0, 36.666666666666664)","(6.0, 8.6, 8.342857142857143)","(9.0, 12.5, 12.119565217391305)","(9.0, 14.0, 15.61111111111111)","(31.0, 95.0, 70.5)"
16-12-2022 13:22:12.209391,"(7.0, 8.6, 8.08235294117647)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.84, 1.8172727272727274)","(21.0, 42.0, 36.666666666666664)","(6.0, 8.6, 8.342857142857143)","(9.0, 12.5, 12.119565217391305)","(9.0, 16.5, 15.61111111111111)","(31.0, 95.0, 70.5)"
16-12-2022 13:22:13.268338,"(7.0, 8.6, 8.08235294117647)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.84, 1.8141379310344827)","(21.0, 42.0, 33.5)","(6.0, 8.6, 8.342857142857143)","(9.0, 12.5, 12.119565217391305)","(9.0, 16.5, 15.166666666666666)","(31.0, 95.0, 70.5)"
16-12-2022 13:22:14.423545,"(7.0, 8.6, 8.08235294117647)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.819090909090909)","(21.0, 42.0, 36.666666666666664)","(6.0, 8.6, 8.342857142857143)","(9.0, 12.5, 12.119565217391305)","(9.0, 16.5, 15.166666666666666)","(31.0, 95.0, 72.4)"
16-12-2022 13:22:15.580185,"(7.0, 8.6, 8.08235294117647)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.819090909090909)","(21.0, 42.0, 37.42857142857143)","(6.0, 8.6, 8.45)","(9.0, 12.5, 12.189655172413794)","(9.0, 16.5, 15.166666666666666)","(31.0, 90.0, 72.4)"
16-12-2022 13:22:16.670395,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.819090909090909)","(21.0, 42.0, 34.5)","(6.0, 8.6, 8.299999999999999)","(9.0, 12.5, 12.189655172413794)","(9.0, 16.5, 14.166666666666666)","(31.0, 90.0, 77.42857142857143)"
16-12-2022 13:22:17.730220,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.8214285714285714)","(21.0, 42.0, 34.5)","(6.0, 8.6, 8.299999999999999)","(9.0, 12.5, 12.189655172413794)","(9.0, 16.5, 14.166666666666666)","(31.0, 90.0, 68.0)"
16-12-2022 13:22:18.832592,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.8033333333333335)","(21.0, 42.0, 34.5)","(6.0, 8.6, 8.299999999999999)","(9.0, 12.5, 12.189655172413794)","(9.0, 16.5, 14.166666666666666)","(31.0, 90.0, 68.0)"
16-12-2022 13:22:19.992523,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.8033333333333335)","(21.0, 42.0, 34.5)","(6.0, 8.6, 8.299999999999999)","(9.0, 12.5, 12.189655172413794)","(9.0, 16.5, 14.166666666666666)","(31.0, 90.0, 68.0)"
16-12-2022 13:22:21.171595,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.806)","(21.0, 42.0, 34.5)","(6.0, 8.6, 8.299999999999999)","(9.0, 12.5, 12.178571428571429)","(9.0, 16.5, 14.166666666666666)","(31.0, 90.0, 68.0)"
16-12-2022 13:22:22.187625,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.806)","(21.0, 42.0, 34.5)","(6.0, 8.6, 8.299999999999999)","(9.0, 12.5, 12.178571428571429)","(9.0, 16.5, 14.166666666666666)","(31.0, 90.0, 68.0)"
16-12-2022 13:22:23.212740,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.806)","(21.0, 42.0, 34.5)","(6.0, 8.6, 8.299999999999999)","(9.0, 12.5, 12.178571428571429)","(9.0, 16.5, 14.166666666666666)","(31.0, 90.0, 68.0)"
16-12-2022 13:22:24.217257,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.806)","(21.0, 42.0, 34.5)","(6.0, 8.6, 8.299999999999999)","(9.0, 12.5, 12.178571428571429)","(9.0, 16.5, 14.166666666666666)","(31.0, 90.0, 72.4)"
16-12-2022 13:22:25.304035,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.806)","(21.0, 42.0, 34.5)","(6.0, 8.6, 8.299999999999999)","(9.0, 12.5, 12.178571428571429)","(9.0, 16.5, 14.166666666666666)","(31.0, 90.0, 72.4)"
16-12-2022 13:22:26.326307,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.806)","(21.0, 42.0, 34.5)","(6.0, 8.6, 8.299999999999999)","(9.0, 12.5, 12.178571428571429)","(9.0, 16.5, 14.166666666666666)","(31.0, 90.0, 72.4)"
16-12-2022 13:22:27.432865,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.806)","(21.0, 42.0, 34.5)","(6.0, 8.6, 8.299999999999999)","(9.0, 12.5, 12.178571428571429)","(9.0, 16.5, 14.166666666666666)","(31.0, 90.0, 72.4)"
16-12-2022 13:22:28.572058,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.812857142857143)","(21.0, 42.0, 34.5)","(6.0, 8.6, 8.299999999999999)","(9.0, 12.5, 12.178571428571429)","(9.0, 16.5, 15.5)","(31.0, 90.0, 72.4)"
16-12-2022 13:22:29.661348,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.812857142857143)","(21.0, 42.0, 34.5)","(6.0, 8.6, 8.299999999999999)","(9.0, 12.5, 12.178571428571429)","(9.0, 17.5, 15.5)","(31.0, 90.0, 72.4)"
16-12-2022 13:22:30.693140,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.812857142857143)","(21.0, 42.0, 34.5)","(6.0, 8.6, 8.299999999999999)","(9.0, 12.5, 12.178571428571429)","(9.0, 17.5, 14.642857142857142)","(31.0, 90.0, 60.666666666666664)"
16-12-2022 13:22:31.743677,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.812857142857143)","(21.0, 42.0, 34.5)","(6.0, 8.6, 8.36)","(9.0, 12.5, 12.178571428571429)","(9.0, 17.5, 14.9)","(31.0, 90.0, 60.666666666666664)"
16-12-2022 13:22:32.721024,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.812857142857143)","(21.0, 42.0, 34.5)","(6.0, 8.6, 8.36)","(9.0, 12.5, 12.178571428571429)","(9.0, 17.0, 14.9)","(31.0, 90.0, 60.666666666666664)"
16-12-2022 13:22:33.746801,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.812857142857143)","(21.0, 42.0, 37.714285714285715)","(6.0, 8.6, 8.36)","(9.0, 12.5, 12.178571428571429)","(9.0, 17.0, 14.9)","(31.0, 90.0, 70.8)"
16-12-2022 13:22:34.761298,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 91.66666666666667)","(1.7, 1.83, 1.812857142857143)","(21.0, 42.0, 37.714285714285715)","(6.0, 8.6, 8.36)","(9.0, 12.5, 13.176470588235293)","(9.0, 17.0, 14.9)","(31.0, 90.0, 70.8)"
16-12-2022 13:22:35.840531,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.83, 1.81)","(21.0, 42.0, 37.714285714285715)","(6.0, 8.6, 8.48)","(9.0, 14.0, 13.176470588235293)","(9.0, 17.0, 14.9)","(31.0, 90.0, 70.8)"
16-12-2022 13:22:36.957308,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.83, 1.8050000000000002)","(21.0, 42.0, 37.714285714285715)","(6.0, 8.6, 8.375)","(9.0, 14.0, 12.952380952380953)","(9.0, 17.0, 14.9)","(31.0, 90.0, 70.8)"
16-12-2022 13:22:37.970939,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 70.5)","(1.7, 1.83, 1.81)","(21.0, 42.0, 37.714285714285715)","(6.0, 8.6, 8.375)","(9.0, 14.0, 13.25)","(9.0, 17.0, 14.9)","(31.0, 90.0, 65.5)"
16-12-2022 13:22:39.009759,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.83, 1.82375)","(21.0, 42.0, 37.714285714285715)","(6.0, 8.6, 8.375)","(9.0, 13.5, 13.25)","(9.0, 17.0, 14.9)","(31.0, 85.0, 65.5)"
16-12-2022 13:22:39.994514,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.83, 1.8216666666666668)","(21.0, 42.0, 37.714285714285715)","(6.0, 8.6, 8.375)","(9.0, 13.5, 13.25)","(9.0, 17.0, 15.3125)","(31.0, 85.0, 65.5)"
16-12-2022 13:22:41.013314,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.83, 1.81)","(21.0, 42.0, 37.714285714285715)","(6.0, 8.6, 8.375)","(9.0, 13.5, 13.25)","(9.0, 17.0, 16.0)","(31.0, 85.0, 65.5)"
16-12-2022 13:22:41.997257,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.83, 1.82)","(21.0, 42.0, 37.714285714285715)","(6.0, 8.6, 8.375)","(9.0, 13.5, 13.25)","(9.0, 17.0, 16.0)","(31.0, 85.0, 65.5)"
16-12-2022 13:22:43.069650,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.83, 1.82)","(21.0, 42.0, 37.714285714285715)","(6.0, 8.6, 8.375)","(9.0, 13.5, 13.25)","(9.0, 17.0, 16.0)","(31.0, 85.0, 65.5)"
16-12-2022 13:22:44.092376,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.83, 1.82)","(21.0, 42.0, 37.714285714285715)","(6.0, 8.6, 8.375)","(9.0, 13.5, 12.952380952380953)","(9.0, 17.0, 16.0)","(31.0, 85.0, 65.6)"
16-12-2022 13:22:45.403233,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.84, 1.828)","(21.0, 42.0, 37.714285714285715)","(6.0, 8.6, 8.487499999999999)","(9.0, 14.0, 13.333333333333334)","(9.0, 17.0, 16.0)","(31.0, 95.0, 65.6)"
16-12-2022 13:22:46.470628,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.84, 1.828)","(21.0, 42.0, 35.0)","(6.0, 8.6, 10.45)","(9.0, 14.0, 12.882352941176471)","(9.0, 17.0, 16.0)","(31.0, 95.0, 63.666666666666664)"
16-12-2022 13:22:47.584478,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 81.0)","(1.7, 1.84, 1.828)","(21.0, 42.0, 35.0)","(6.0, 12.5, 10.45)","(9.0, 13.5, 12.882352941176471)","(9.0, 17.0, 15.3125)","(31.0, 95.0, 62.33333333333333)"
16-12-2022 13:22:48.660910,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 70.5)","(1.7, 1.84, 1.828)","(21.0, 42.0, 35.0)","(6.0, 12.5, 10.45)","(9.0, 13.5, 12.882352941176471)","(9.0, 17.0, 14.0)","(31.0, 95.0, 62.33333333333333)"
16-12-2022 13:22:49.777460,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 70.5)","(1.7, 1.84, 1.8372727272727274)","(21.0, 42.0, 35.0)","(6.0, 12.5, 9.6)","(9.0, 13.5, 12.882352941176471)","(9.0, 17.0, 13.8)","(31.0, 95.0, 72.4)"
16-12-2022 13:22:50.763088,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 71.5)","(1.7, 1.84, 1.8372727272727274)","(21.0, 42.0, 35.0)","(6.0, 12.0, 9.6)","(9.0, 13.5, 12.882352941176471)","(9.0, 17.0, 13.8)","(31.0, 90.0, 72.4)"
16-12-2022 13:22:51.857369,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 63.666666666666664)","(1.7, 1.84, 1.8371428571428572)","(21.0, 42.0, 35.0)","(6.0, 12.0, 9.6)","(9.0, 13.5, 12.882352941176471)","(9.0, 17.0, 13.8)","(31.0, 90.0, 72.4)"
16-12-2022 13:22:52.918662,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 63.666666666666664)","(1.7, 1.84, 1.8371428571428572)","(21.0, 42.0, 35.0)","(6.0, 12.0, 9.6)","(9.0, 13.5, 13.333333333333334)","(9.0, 17.0, 13.8)","(31.0, 90.0, 72.4)"
16-12-2022 13:22:53.913588,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.84, 1.836923076923077)","(21.0, 42.0, 35.0)","(6.0, 12.0, 9.6)","(9.0, 14.0, 13.333333333333334)","(9.0, 17.0, 13.8)","(31.0, 90.0, 72.4)"
16-12-2022 13:22:54.993664,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.84, 1.836923076923077)","(21.0, 42.0, 35.0)","(6.0, 12.0, 9.433333333333334)","(9.0, 14.0, 13.318181818181818)","(9.0, 17.0, 13.8)","(31.0, 90.0, 72.4)"
16-12-2022 13:22:55.996948,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.78, 1.775)","(21.0, 42.0, 35.0)","(6.0, 11.5, 9.433333333333334)","(9.0, 14.0, 13.318181818181818)","(9.0, 17.0, 13.8)","(31.0, 90.0, 72.4)"
16-12-2022 13:22:57.059643,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.84, 1.8370833333333334)","(21.0, 42.0, 35.0)","(6.0, 11.5, 10.614285714285714)","(9.0, 14.0, 13.785714285714285)","(9.0, 17.0, 13.8)","(31.0, 90.0, 72.4)"
16-12-2022 13:22:58.077285,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.84, 1.828)","(21.0, 42.0, 35.0)","(6.0, 11.5, 11.086666666666666)","(9.0, 14.0, 13.785714285714285)","(9.0, 17.0, 13.8)","(31.0, 90.0, 72.4)"
16-12-2022 13:22:59.123994,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.84, 1.828)","(21.0, 42.0, 35.0)","(6.0, 11.5, 11.086666666666666)","(9.0, 14.0, 13.785714285714285)","(9.0, 17.0, 13.8)","(31.0, 90.0, 72.4)"
16-12-2022 13:23:00.200402,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.84, 1.8364705882352943)","(21.0, 42.0, 35.0)","(6.0, 11.5, 11.086666666666666)","(9.0, 14.0, 13.8125)","(9.0, 17.0, 13.8)","(31.0, 90.0, 72.4)"
16-12-2022 13:23:01.313587,"(7.0, 8.6, 8.236363636363636)","(31.0, 95.0, 75.4)","(1.7, 1.84, 1.8353846153846154)","(21.0, 42.0, 34.0)","(6.0, 11.5, 11.023076923076923)","(9.0, 14.0, 13.8125)","(9.0, 17.0, 13.8)","(31.0, 90.0, 60.666666666666664)"
16-12-2022 13:23:02.422920,"(7.0, 8.6, 8.2)","(31.0, 95.0, 70.5)","(1.7, 1.84, 1.8353846153846154)","(21.0, 42.0, 34.0)","(6.0, 11.5, 11.023076923076923)","(9.0, 14.0, 13.8125)","(9.0, 17.0, 14.333333333333334)","(31.0, 90.0, 60.666666666666664)"
16-12-2022 13:23:03.515574,"(7.0, 8.6, 8.2)","(31.0, 95.0, 70.5)","(1.7, 1.84, 1.8353846153846154)","(21.0, 42.0, 34.0)","(6.0, 11.5, 11.023076923076923)","(9.0, 14.0, 13.8125)","(9.0, 17.0, 14.333333333333334)","(31.0, 90.0, 60.666666666666664)"
16-12-2022 13:23:04.498600,"(7.0, 8.6, 8.2)","(31.0, 95.0, 70.5)","(1.7, 1.84, 1.8353846153846154)","(21.0, 42.0, 34.0)","(6.0, 11.5, 11.023076923076923)","(9.0, 14.0, 13.8125)","(9.0, 17.0, 15.3125)","(31.0, 90.0, 68.0)"
