,Destructor,Holy Spy,Bold Prophet,You Can Tell Me,Skittish,Little Bay Horse,Monetary Gains,Westozi,Schnoots,La Dette,Pearlsndiamonds
07-01-2023 17:16:27.437723,"(61.0, 100.0, 81.53846153846153)","(20.0, 36.0, 36.4)","(41.0, 70.0, 66.25)","(5.5, 6.4, 6.370909090909091)","(31.0, 50.0, 49.0)","(71.0, 140.0, 131.42857142857142)","(71.0, 150.0, 134.0)","(12.0, 21.0, 18.84090909090909)","(5.0, 5.7, 5.658823529411765)","(1.75, 1.99, 2.0084848484848483)","(21.0, 34.0, 33.05882352941177)"
07-01-2023 17:16:28.745855,"(61.0, 100.0, 81.53846153846153)","(20.0, 38.0, 36.57142857142857)","(41.0, 70.0, 67.14285714285714)","(5.5, 6.4, 6.495238095238095)","(31.0, 50.0, 50.0)","(71.0, 140.0, 131.42857142857142)","(71.0, 150.0, 134.0)","(12.0, 20.0, 18.666666666666668)","(5.0, 5.7, 5.691111111111112)","(1.75, 2.02, 1.9705161290322581)","(21.0, 34.0, 33.2)"
07-01-2023 17:16:30.045532,"(61.0, 100.0, 81.53846153846153)","(20.0, 38.0, 36.11764705882353)","(41.0, 70.0, 63.57142857142857)","(5.5, 6.6, 6.233333333333333)","(31.0, 55.0, 50.35714285714286)","(71.0, 140.0, 136.25)","(71.0, 150.0, 134.0)","(12.0, 20.0, 18.666666666666668)","(5.0, 5.7, 5.605405405405405)","(1.75, 1.98, 2.0039285714285713)","(21.0, 34.0, 33.885714285714286)"
07-01-2023 17:16:31.369676,"(61.0, 100.0, 81.53846153846153)","(20.0, 38.0, 36.11764705882353)","(41.0, 70.0, 63.57142857142857)","(5.5, 6.4, 6.233333333333333)","(31.0, 55.0, 50.35714285714286)","(71.0, 140.0, 136.25)","(71.0, 150.0, 134.0)","(12.0, 20.0, 18.666666666666668)","(5.0, 5.7, 5.605405405405405)","(1.75, 2.02, 2.0039285714285713)","(21.0, 34.0, 33.885714285714286)"
07-01-2023 17:16:32.678768,"(61.0, 100.0, 86.15384615384616)","(20.0, 38.0, 36.11764705882353)","(41.0, 70.0, 61.5625)","(5.5, 6.4, 6.233333333333333)","(31.0, 55.0, 50.35714285714286)","(71.0, 140.0, 136.25)","(71.0, 150.0, 134.0)","(12.0, 20.0, 18.31578947368421)","(5.0, 5.7, 5.605405405405405)","(1.75, 2.02, 2.0039285714285713)","(21.0, 34.0, 33.885714285714286)"
07-01-2023 17:16:34.009771,"(61.0, 100.0, 86.15384615384616)","(20.0, 38.0, 36.11764705882353)","(41.0, 70.0, 62.89473684210526)","(5.5, 6.4, 6.316666666666667)","(31.0, 55.0, 50.35714285714286)","(71.0, 140.0, 136.25)","(71.0, 150.0, 134.0)","(12.0, 20.0, 18.608695652173914)","(5.0, 5.7, 5.620454545454545)","(1.75, 2.02, 2.00625)","(21.0, 34.0, 33.885714285714286)"
07-01-2023 17:16:35.268106,"(61.0, 100.0, 86.15384615384616)","(20.0, 38.0, 36.11764705882353)","(41.0, 70.0, 62.89473684210526)","(5.5, 6.4, 6.316666666666667)","(31.0, 55.0, 50.35714285714286)","(71.0, 140.0, 136.25)","(71.0, 150.0, 134.0)","(12.0, 20.0, 18.608695652173914)","(5.0, 5.7, 5.620454545454545)","(1.75, 2.02, 2.00625)","(21.0, 34.0, 33.885714285714286)"
07-01-2023 17:16:36.545746,"(61.0, 100.0, 86.15384615384616)","(21.0, 38.0, 36.11764705882353)","(41.0, 70.0, 62.89473684210526)","(5.5, 6.4, 6.316666666666667)","(31.0, 55.0, 50.35714285714286)","(71.0, 140.0, 136.25)","(71.0, 150.0, 134.0)","(12.0, 20.0, 18.608695652173914)","(5.0, 5.7, 5.605405405405405)","(1.75, 2.02, 2.0085714285714285)","(21.0, 34.0, 33.885714285714286)"
07-01-2023 17:16:37.832277,"(61.0, 100.0, 86.15384615384616)","(21.0, 38.0, 36.11764705882353)","(41.0, 70.0, 62.89473684210526)","(5.5, 6.4, 6.316666666666667)","(31.0, 55.0, 50.35714285714286)","(71.0, 140.0, 136.25)","(71.0, 150.0, 134.0)","(12.0, 20.0, 18.608695652173914)","(5.0, 5.7, 5.605405405405405)","(1.75, 2.02, 2.0085714285714285)","(21.0, 34.0, 33.885714285714286)"
07-01-2023 17:16:39.120994,"(61.0, 100.0, 86.15384615384616)","(21.0, 38.0, 36.11764705882353)","(41.0, 70.0, 62.89473684210526)","(5.5, 6.4, 6.17872340425532)","(31.0, 55.0, 51.07142857142857)","(71.0, 140.0, 132.5)","(71.0, 150.0, 134.0)","(12.0, 20.0, 18.608695652173914)","(5.0, 5.7, 5.620454545454545)","(1.75, 2.02, 2.012)","(21.0, 34.0, 33.69230769230769)"
07-01-2023 17:16:40.512236,"(61.0, 100.0, 86.15384615384616)","(21.0, 38.0, 36.57142857142857)","(41.0, 70.0, 66.53846153846153)","(5.5, 6.2, 6.17872340425532)","(31.0, 55.0, 50.0)","(71.0, 140.0, 132.5)","(71.0, 150.0, 134.0)","(12.0, 20.0, 18.636363636363637)","(5.0, 5.7, 5.6375)","(1.75, 2.02, 2.012)","(21.0, 34.0, 33.2)"
07-01-2023 17:16:41.941508,"(61.0, 100.0, 86.15384615384616)","(21.0, 38.0, 36.57142857142857)","(41.0, 70.0, 66.53846153846153)","(5.5, 6.2, 6.17872340425532)","(31.0, 55.0, 50.0)","(71.0, 140.0, 132.5)","(71.0, 150.0, 134.0)","(12.0, 20.0, 18.636363636363637)","(5.0, 5.7, 5.6375)","(1.75, 2.02, 2.012)","(21.0, 34.0, 33.2)"
07-01-2023 17:16:43.332245,"(61.0, 100.0, 86.15384615384616)","(21.0, 38.0, 36.11764705882353)","(41.0, 70.0, 64.375)","(5.5, 6.2, 6.0987012987012985)","(31.0, 55.0, 51.785714285714285)","(71.0, 140.0, 136.25)","(71.0, 150.0, 134.0)","(12.0, 20.0, 18.75)","(5.0, 5.7, 5.604347826086956)","(1.75, 2.02, 2.023888888888889)","(21.0, 34.0, 33.64705882352941)"
07-01-2023 17:16:44.679534,"(61.0, 100.0, 86.15384615384616)","(21.0, 38.0, 40.2)","(41.0, 70.0, 64.375)","(5.5, 6.2, 6.094594594594595)","(31.0, 55.0, 51.785714285714285)","(71.0, 140.0, 136.25)","(71.0, 150.0, 134.0)","(12.0, 20.0, 18.75)","(5.0, 5.7, 5.604347826086956)","(1.75, 2.04, 2.023888888888889)","(21.0, 34.0, 33.64705882352941)"
07-01-2023 17:16:46.068674,"(61.0, 100.0, 86.15384615384616)","(21.0, 42.0, 39.833333333333336)","(41.0, 70.0, 64.375)","(5.5, 6.2, 6.094594594594595)","(31.0, 55.0, 51.785714285714285)","(71.0, 140.0, 136.25)","(71.0, 150.0, 134.0)","(12.0, 20.0, 19.0)","(5.0, 5.7, 5.604347826086956)","(1.75, 2.04, 2.023888888888889)","(21.0, 34.0, 33.64705882352941)"
07-01-2023 17:16:47.458234,"(61.0, 100.0, 86.15384615384616)","(21.0, 42.0, 39.833333333333336)","(41.0, 70.0, 64.375)","(5.5, 6.2, 6.072131147540984)","(31.0, 55.0, 51.785714285714285)","(71.0, 140.0, 136.25)","(71.0, 150.0, 134.0)","(12.0, 19.5, 19.05)","(5.0, 5.7, 5.604347826086956)","(1.75, 2.04, 2.023888888888889)","(21.0, 34.0, 33.64705882352941)"
07-01-2023 17:16:48.874047,"(61.0, 100.0, 86.15384615384616)","(21.0, 42.0, 39.833333333333336)","(41.0, 70.0, 64.375)","(5.5, 6.2, 6.072131147540984)","(31.0, 55.0, 51.785714285714285)","(71.0, 140.0, 136.25)","(71.0, 150.0, 134.0)","(12.0, 19.5, 18.75)","(5.0, 5.7, 5.604347826086956)","(1.75, 2.04, 2.023888888888889)","(21.0, 34.0, 33.64705882352941)"
07-01-2023 17:16:50.293625,"(61.0, 100.0, 86.25)","(21.0, 42.0, 39.833333333333336)","(41.0, 70.0, 64.0)","(5.5, 6.2, 6.072131147540984)","(31.0, 55.0, 51.785714285714285)","(71.0, 140.0, 136.0)","(71.0, 150.0, 134.0)","(12.0, 19.5, 18.75)","(5.0, 5.7, 5.604347826086956)","(1.75, 2.04, 2.023888888888889)","(21.0, 34.0, 33.64705882352941)"
07-01-2023 17:16:51.680117,"(61.0, 100.0, 86.25)","(21.0, 42.0, 39.833333333333336)","(41.0, 70.0, 64.0)","(5.5, 6.2, 6.072131147540984)","(31.0, 55.0, 52.5)","(71.0, 140.0, 136.0)","(71.0, 150.0, 134.0)","(12.0, 19.5, 18.75)","(5.0, 5.7, 5.604347826086956)","(1.75, 2.04, 2.023888888888889)","(21.0, 34.0, 33.64705882352941)"
07-01-2023 17:16:53.114348,"(61.0, 100.0, 86.25)","(21.0, 42.0, 39.833333333333336)","(41.0, 70.0, 64.0)","(5.5, 6.2, 6.072131147540984)","(31.0, 55.0, 52.5)","(71.0, 140.0, 136.0)","(71.0, 150.0, 134.0)","(12.0, 19.5, 19.071428571428573)","(5.0, 5.7, 5.604347826086956)","(1.75, 2.04, 2.023888888888889)","(21.0, 34.0, 34.916666666666664)"
07-01-2023 17:16:54.536517,"(61.0, 100.0, 86.25)","(21.0, 42.0, 39.833333333333336)","(41.0, 70.0, 66.25)","(5.5, 6.2, 6.133333333333334)","(31.0, 55.0, 51.07142857142857)","(71.0, 140.0, 131.42857142857142)","(71.0, 150.0, 134.0)","(12.0, 19.5, 19.071428571428573)","(5.0, 5.7, 5.607692307692307)","(1.75, 2.04, 2.017692307692308)","(21.0, 36.0, 34.88)"
07-01-2023 17:16:56.016622,"(61.0, 100.0, 86.25)","(21.0, 42.0, 40.0)","(41.0, 70.0, 62.5)","(5.5, 6.2, 6.12)","(31.0, 55.0, 50.90909090909091)","(71.0, 140.0, 132.5)","(71.0, 150.0, 136.66666666666666)","(12.0, 19.5, 19.181818181818183)","(5.0, 5.7, 5.628571428571428)","(1.75, 2.04, 2.0157894736842104)","(21.0, 36.0, 33.875)"
07-01-2023 17:16:57.533165,"(61.0, 100.0, 87.3076923076923)","(21.0, 42.0, 40.51428571428571)","(41.0, 70.0, 61.42857142857143)","(5.5, 6.2, 6.085714285714285)","(31.0, 55.0, 52.0)","(71.0, 140.0, 132.5)","(71.0, 150.0, 141.11111111111111)","(12.0, 20.0, 19.166666666666668)","(5.0, 5.7, 5.604255319148936)","(1.75, 2.02, 2.0058394160583943)","(21.0, 34.0, 33.94444444444444)"
07-01-2023 17:16:58.980849,"(61.0, 100.0, 87.3076923076923)","(21.0, 42.0, 40.51428571428571)","(41.0, 70.0, 61.42857142857143)","(5.5, 6.2, 6.033333333333333)","(31.0, 55.0, 52.0)","(71.0, 140.0, 132.5)","(71.0, 150.0, 141.11111111111111)","(12.0, 19.5, 19.1)","(5.0, 5.7, 5.557575757575758)","(1.75, 2.04, 2.020661157024793)","(21.0, 34.0, 33.94444444444444)"
07-01-2023 17:17:00.483013,"(61.0, 100.0, 87.3076923076923)","(21.0, 42.0, 40.51428571428571)","(41.0, 70.0, 61.42857142857143)","(5.5, 6.2, 6.033333333333333)","(31.0, 55.0, 52.0)","(71.0, 140.0, 132.5)","(71.0, 150.0, 141.11111111111111)","(12.0, 19.5, 19.1)","(5.0, 5.6, 5.557575757575758)","(1.75, 2.04, 2.020661157024793)","(21.0, 34.0, 33.94444444444444)"
07-01-2023 17:17:01.986583,"(61.0, 100.0, 88.75)","(21.0, 42.0, 40.93333333333333)","(41.0, 70.0, 62.5)","(5.5, 6.2, 6.194117647058824)","(31.0, 55.0, 51.1578947368421)","(71.0, 140.0, 135.0)","(71.0, 150.0, 144.28571428571428)","(12.0, 19.5, 19.352941176470587)","(5.0, 5.6, 5.623214285714285)","(1.75, 2.04, 1.9856)","(21.0, 36.0, 34.5)"
07-01-2023 17:17:03.441147,"(61.0, 100.0, 87.72727272727273)","(21.0, 42.0, 41.25925925925926)","(41.0, 70.0, 62.5)","(5.5, 6.2, 5.919402985074627)","(31.0, 60.0, 51.84)","(71.0, 140.0, 135.0)","(71.0, 150.0, 144.28571428571428)","(12.0, 20.0, 19.523809523809526)","(5.0, 5.7, 5.709574468085107)","(1.75, 2.02, 2.0051851851851854)","(21.0, 36.0, 35.6)"
07-01-2023 17:17:04.890848,"(61.0, 100.0, 87.72727272727273)","(21.0, 42.0, 41.130434782608695)","(41.0, 70.0, 69.0909090909091)","(5.5, 6.0, 5.68)","(31.0, 60.0, 49.77777777777778)","(71.0, 140.0, 139.28571428571428)","(71.0, 150.0, 168.66666666666666)","(12.0, 20.0, 20.272727272727273)","(5.0, 5.8, 5.721649484536083)","(1.75, 2.02, 2.000496613995485)","(21.0, 36.0, 36.42857142857143)"
07-01-2023 17:17:06.293340,"(61.0, 100.0, 88.0)","(21.0, 42.0, 41.4)","(41.0, 70.0, 69.375)","(5.5, 5.7, 5.713157894736842)","(31.0, 50.0, 52.0)","(71.0, 140.0, 162.0)","(71.0, 190.0, 178.0)","(12.0, 21.0, 20.573333333333334)","(5.0, 5.8, 5.722666666666667)","(1.75, 2.02, 2.0011083123425695)","(21.0, 38.0, 36.5)"
07-01-2023 17:17:07.720724,"(61.0, 100.0, 88.0)","(21.0, 42.0, 41.578947368421055)","(41.0, 70.0, 75.78947368421052)","(5.5, 5.8, 5.7384615384615385)","(31.0, 60.0, 54.24)","(71.0, 170.0, 162.5)","(71.0, 190.0, 182.0)","(12.0, 21.0, 20.17241379310345)","(5.0, 5.8, 5.724285714285714)","(1.75, 2.02, 1.994)","(21.0, 38.0, 36.5)"
07-01-2023 17:17:09.195689,"(61.0, 100.0, 88.0)","(21.0, 42.0, 41.578947368421055)","(41.0, 80.0, 75.78947368421052)","(5.5, 5.8, 5.782051282051282)","(31.0, 60.0, 54.24)","(71.0, 170.0, 162.5)","(71.0, 190.0, 182.0)","(12.0, 21.0, 20.17241379310345)","(5.0, 5.8, 5.7215189873417724)","(1.75, 2.0, 1.994)","(21.0, 38.0, 36.5)"
07-01-2023 17:17:10.635131,"(61.0, 100.0, 88.0)","(21.0, 42.0, 41.578947368421055)","(41.0, 80.0, 75.0)","(5.5, 5.9, 5.753333333333334)","(31.0, 60.0, 53.77777777777778)","(71.0, 170.0, 165.3846153846154)","(71.0, 190.0, 182.94117647058823)","(12.0, 21.0, 20.17241379310345)","(5.0, 5.8, 5.719101123595506)","(1.75, 2.0, 1.9958)","(21.0, 38.0, 37.625)"
07-01-2023 17:17:12.064935,"(61.0, 100.0, 88.0)","(21.0, 42.0, 41.578947368421055)","(41.0, 80.0, 75.0)","(5.5, 5.9, 5.753333333333334)","(31.0, 60.0, 53.77777777777778)","(71.0, 170.0, 165.3846153846154)","(71.0, 190.0, 180.0)","(12.0, 21.0, 20.17241379310345)","(5.0, 5.8, 5.719101123595506)","(1.75, 2.0, 1.9933333333333334)","(21.0, 38.0, 37.625)"
07-01-2023 17:17:13.499332,"(61.0, 100.0, 88.0)","(21.0, 42.0, 41.578947368421055)","(41.0, 80.0, 70.71428571428571)","(5.5, 5.9, 5.755172413793104)","(31.0, 60.0, 53.77777777777778)","(71.0, 170.0, 165.3846153846154)","(71.0, 190.0, 180.0)","(12.0, 21.0, 20.928571428571427)","(5.0, 5.8, 5.769444444444444)","(1.75, 2.0, 2.003044397463002)","(21.0, 38.0, 37.05882352941177)"
07-01-2023 17:17:14.934419,"(61.0, 100.0, 89.5)","(21.0, 42.0, 41.27272727272727)","(41.0, 80.0, 69.61538461538461)","(5.5, 5.5, 5.408064516129032)","(31.0, 60.0, 54.0)","(71.0, 170.0, 166.0)","(71.0, 190.0, 204.0)","(12.0, 21.0, 21.266666666666666)","(5.0, 5.8, 5.763333333333334)","(1.75, 2.02, 2.001986455981941)","(21.0, 38.0, 37.04)"
07-01-2023 17:17:16.348941,"(61.0, 100.0, 88.33333333333333)","(21.0, 42.0, 41.333333333333336)","(41.0, 80.0, 73.07692307692308)","(5.5, 5.5, 5.4109375)","(31.0, 60.0, 52.57142857142857)","(71.0, 170.0, 165.3846153846154)","(71.0, 210.0, 195.0)","(12.0, 22.0, 21.0)","(5.0, 5.8, 5.773076923076923)","(1.75, 2.02, 2.001986455981941)","(21.0, 38.0, 37.04)"
07-01-2023 17:17:17.742009,"(61.0, 100.0, 88.33333333333333)","(21.0, 42.0, 41.333333333333336)","(41.0, 80.0, 73.57142857142857)","(5.5, 5.5, 5.406603773584906)","(31.0, 60.0, 52.57142857142857)","(71.0, 170.0, 165.3846153846154)","(71.0, 210.0, 188.57142857142856)","(12.0, 22.0, 21.142857142857142)","(5.0, 5.8, 5.760493827160493)","(1.75, 2.02, 2.0017011494252874)","(21.0, 38.0, 37.04)"
07-01-2023 17:17:19.161809,"(61.0, 100.0, 88.33333333333333)","(21.0, 42.0, 41.5)","(41.0, 80.0, 71.81818181818181)","(5.5, 5.5, 5.391666666666667)","(31.0, 60.0, 52.8)","(71.0, 170.0, 165.3846153846154)","(71.0, 210.0, 204.0)","(12.0, 22.0, 20.5)","(5.0, 5.8, 5.814285714285714)","(1.75, 2.02, 2.002095238095238)","(21.0, 38.0, 37.130434782608695)"
07-01-2023 17:17:20.579067,"(61.0, 100.0, 88.33333333333333)","(21.0, 42.0, 41.10344827586207)","(41.0, 80.0, 70.29411764705883)","(5.5, 5.4, 5.401052631578947)","(31.0, 60.0, 52.8)","(71.0, 170.0, 166.20689655172413)","(71.0, 210.0, 203.33333333333334)","(12.0, 21.0, 20.636363636363637)","(5.0, 5.9, 5.85)","(1.75, 2.02, 2.0009620253164555)","(21.0, 38.0, 36.57142857142857)"
07-01-2023 17:17:22.082112,"(61.0, 100.0, 88.33333333333333)","(21.0, 44.0, 41.10344827586207)","(41.0, 80.0, 70.29411764705883)","(5.5, 5.5, 5.405263157894737)","(31.0, 60.0, 52.8)","(71.0, 180.0, 166.20689655172413)","(71.0, 210.0, 203.33333333333334)","(12.0, 21.0, 19.982142857142858)","(5.0, 5.9, 5.883333333333334)","(1.75, 2.02, 1.9835835351089588)","(21.0, 38.0, 36.57142857142857)"
07-01-2023 17:17:23.656765,"(61.0, 100.0, 92.5)","(21.0, 44.0, 41.10344827586207)","(41.0, 80.0, 69.73684210526315)","(5.5, 5.5, 5.440625)","(31.0, 60.0, 52.8)","(71.0, 180.0, 168.23529411764707)","(71.0, 210.0, 203.33333333333334)","(12.0, 21.0, 19.982142857142858)","(5.0, 5.9, 5.9984375000000005)","(1.75, 2.02, 1.9962745098039216)","(21.0, 38.0, 35.90769230769231)"
07-01-2023 17:17:25.196654,"(61.0, 100.0, 92.5)","(21.0, 44.0, 41.10344827586207)","(41.0, 80.0, 69.73684210526315)","(5.5, 5.6, 5.446511627906977)","(31.0, 60.0, 52.8)","(71.0, 180.0, 168.23529411764707)","(71.0, 210.0, 203.33333333333334)","(12.0, 21.0, 20.136363636363637)","(5.0, 6.2, 5.975903614457832)","(1.75, 2.0, 1.9962745098039216)","(21.0, 36.0, 35.90769230769231)"
07-01-2023 17:17:26.678812,"(61.0, 100.0, 92.5)","(21.0, 44.0, 40.64)","(41.0, 80.0, 69.28571428571429)","(5.5, 5.6, 5.456521739130435)","(31.0, 60.0, 52.8)","(71.0, 180.0, 162.6086956521739)","(71.0, 210.0, 200.0)","(12.0, 21.0, 19.8125)","(5.0, 6.2, 5.975903614457832)","(1.75, 2.0, 1.9973972602739727)","(21.0, 36.0, 35.83783783783784)"
07-01-2023 17:17:28.200956,"(61.0, 100.0, 92.5)","(21.0, 44.0, 40.55172413793103)","(41.0, 80.0, 71.34615384615384)","(5.5, 5.6, 5.492753623188406)","(31.0, 60.0, 52.8)","(71.0, 180.0, 161.8181818181818)","(71.0, 210.0, 203.75)","(12.0, 21.0, 20.017241379310345)","(5.0, 6.2, 5.991011235955057)","(1.75, 2.02, 1.994047619047619)","(21.0, 38.0, 35.30769230769231)"
07-01-2023 17:17:29.591999,"(61.0, 100.0, 92.5)","(21.0, 44.0, 40.55172413793103)","(41.0, 80.0, 71.96428571428571)","(5.5, 5.6, 5.5175)","(31.0, 60.0, 52.8)","(71.0, 180.0, 164.0)","(71.0, 210.0, 203.75)","(12.0, 21.0, 19.64864864864865)","(5.0, 6.2, 5.925925925925926)","(1.75, 2.0, 2.0056521739130435)","(21.0, 36.0, 35.25925925925926)"
07-01-2023 17:17:31.030284,"(61.0, 100.0, 92.5)","(21.0, 44.0, 40.666666666666664)","(41.0, 80.0, 71.96428571428571)","(5.5, 5.6, 5.514893617021277)","(31.0, 60.0, 52.8)","(71.0, 180.0, 164.0)","(71.0, 210.0, 203.75)","(12.0, 21.0, 19.64864864864865)","(5.0, 6.0, 5.972222222222222)","(1.75, 2.02, 1.9968041237113403)","(21.0, 36.0, 35.25925925925926)"
07-01-2023 17:17:32.511357,"(61.0, 100.0, 92.5)","(21.0, 44.0, 41.142857142857146)","(41.0, 80.0, 74.28571428571429)","(5.5, 5.6, 5.423595505617977)","(31.0, 60.0, 52.8)","(71.0, 180.0, 164.0)","(71.0, 210.0, 203.75)","(12.0, 21.0, 19.6)","(5.0, 6.0, 6.012121212121212)","(1.75, 2.02, 1.9986729857819905)","(21.0, 36.0, 35.375)"
07-01-2023 17:17:34.502525,"(61.0, 100.0, 92.5)","(21.0, 42.0, 41.0)","(41.0, 75.0, 72.5)","(5.5, 5.5, 5.389873417721519)","(31.0, 60.0, 52.8)","(71.0, 180.0, 164.0)","(71.0, 210.0, 203.75)","(12.0, 21.0, 19.6)","(5.0, 6.2, 6.050909090909091)","(1.75, 2.02, 2.000392156862745)","(21.0, 36.0, 35.09090909090909)"
07-01-2023 17:17:36.316356,"(61.0, 100.0, 91.92307692307692)","(21.0, 42.0, 41.0)","(41.0, 80.0, 72.5)","(5.5, 5.4, 5.387301587301588)","(31.0, 60.0, 52.8)","(71.0, 180.0, 164.0)","(71.0, 210.0, 203.75)","(12.0, 21.0, 19.6)","(5.0, 6.2, 6.125)","(1.75, 2.02, 2.001818181818182)","(21.0, 36.0, 35.09090909090909)"
07-01-2023 17:17:37.953351,"(61.0, 100.0, 91.92307692307692)","(21.0, 42.0, 42.214285714285715)","(41.0, 80.0, 71.96428571428571)","(5.5, 5.4, 5.3617647058823525)","(31.0, 60.0, 52.8)","(71.0, 180.0, 167.69230769230768)","(71.0, 210.0, 204.44444444444446)","(12.0, 21.0, 19.444444444444443)","(5.0, 6.2, 6.045454545454546)","(1.75, 2.02, 2.0046153846153847)","(21.0, 36.0, 35.523809523809526)"
07-01-2023 17:17:39.470660,"(61.0, 100.0, 86.875)","(21.0, 44.0, 42.22222222222222)","(41.0, 80.0, 71.96428571428571)","(5.5, 5.5, 5.3617647058823525)","(31.0, 60.0, 52.8)","(71.0, 180.0, 167.69230769230768)","(71.0, 210.0, 204.44444444444446)","(12.0, 19.5, 19.767441860465116)","(5.0, 6.2, 6.045454545454546)","(1.75, 2.02, 2.0052216748768474)","(21.0, 36.0, 35.523809523809526)"
07-01-2023 17:17:41.287655,"(61.0, 100.0, 86.875)","(21.0, 44.0, 42.22222222222222)","(41.0, 80.0, 71.96428571428571)","(5.5, 5.5, 5.3617647058823525)","(31.0, 60.0, 52.8)","(71.0, 180.0, 167.69230769230768)","(71.0, 210.0, 204.44444444444446)","(12.0, 20.0, 19.767441860465116)","(5.0, 6.2, 6.045454545454546)","(1.75, 2.02, 2.0052216748768474)","(21.0, 36.0, 35.523809523809526)"
07-01-2023 17:17:43.060323,"(61.0, 100.0, 91.92307692307692)","(21.0, 44.0, 42.22222222222222)","(41.0, 80.0, 71.96428571428571)","(5.5, 5.5, 5.3617647058823525)","(31.0, 60.0, 52.8)","(71.0, 180.0, 167.69230769230768)","(71.0, 210.0, 204.44444444444446)","(12.0, 19.5, 19.40277777777778)","(5.0, 6.2, 6.058333333333334)","(1.75, 2.02, 2.0035333333333334)","(21.0, 36.0, 35.523809523809526)"
07-01-2023 17:17:44.783112,"(61.0, 100.0, 92.5)","(21.0, 44.0, 42.22222222222222)","(41.0, 80.0, 71.96428571428571)","(5.5, 5.5, 5.3617647058823525)","(31.0, 60.0, 52.8)","(71.0, 180.0, 169.67741935483872)","(71.0, 210.0, 204.44444444444446)","(12.0, 19.5, 19.40277777777778)","(5.0, 6.2, 6.058333333333334)","(1.75, 2.02, 2.0035333333333334)","(21.0, 36.0, 35.523809523809526)"
07-01-2023 17:17:46.680386,"(61.0, 100.0, 92.5)","(21.0, 44.0, 42.285714285714285)","(41.0, 80.0, 73.4)","(5.5, 5.5, 5.412371134020619)","(31.0, 60.0, 52.8)","(71.0, 180.0, 169.67741935483872)","(71.0, 210.0, 204.44444444444446)","(12.0, 19.5, 19.264705882352942)","(5.0, 6.2, 6.066666666666666)","(1.75, 2.02, 1.9904232804232804)","(21.0, 36.0, 35.77777777777778)"
07-01-2023 17:17:48.297041,"(61.0, 100.0, 93.0)","(21.0, 44.0, 42.27272727272727)","(41.0, 80.0, 74.13043478260869)","(5.5, 5.5, 5.412871287128713)","(31.0, 60.0, 52.94117647058823)","(71.0, 180.0, 161.53846153846155)","(71.0, 210.0, 203.75)","(12.0, 19.5, 19.041666666666668)","(5.0, 6.2, 6.283018867924529)","(1.75, 1.98, 1.9774468085106383)","(21.0, 36.0, 35.36)"
07-01-2023 17:17:49.829980,"(61.0, 100.0, 93.0)","(21.0, 44.0, 42.27272727272727)","(41.0, 80.0, 72.77777777777777)","(5.5, 5.5, 5.411711711711712)","(31.0, 60.0, 55.294117647058826)","(71.0, 180.0, 162.85714285714286)","(71.0, 210.0, 203.75)","(12.0, 19.5, 19.194444444444443)","(5.0, 6.4, 6.279411764705882)","(1.75, 1.98, 1.9766315789473683)","(21.0, 36.0, 35.542857142857144)"
07-01-2023 17:17:51.439174,"(61.0, 100.0, 93.57142857142857)","(21.0, 44.0, 42.27272727272727)","(41.0, 80.0, 72.5)","(5.5, 5.5, 5.412745098039216)","(31.0, 60.0, 53.63636363636363)","(71.0, 180.0, 166.66666666666666)","(71.0, 210.0, 213.33333333333334)","(12.0, 19.5, 17.63157894736842)","(5.0, 6.4, 6.293506493506494)","(1.75, 1.98, 1.9775092936802974)","(21.0, 36.0, 35.94736842105263)"
