,Scenic Sky,Muscletonian,Meet Michaelangelo,Uncle Louis Nz,Lord Chancellor,Aldebaran Alissa Nz,Millys Magic
09-01-2023 13:17:35.624446,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 50.0)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:36.708887,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 50.0)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:37.816456,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 50.0)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:38.909506,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:39.983417,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:40.920811,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:41.994547,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:43.122594,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:44.261805,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:45.376970,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:46.473539,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:47.593597,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:48.706892,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:49.780343,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:51.017459,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:52.103786,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:53.217232,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:54.304559,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:55.404915,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:56.522098,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:57.555571,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:58.663814,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:17:59.801338,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:00.888122,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:01.837864,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:02.917876,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:04.040523,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:05.250117,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:06.409942,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:07.453653,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:08.529190,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:09.568500,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:10.816056,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:11.977171,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:13.067600,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:14.231259,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:15.401841,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:16.682155,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:18.136053,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:19.185798,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:20.397650,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:21.497128,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:22.687359,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:23.960892,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:25.100880,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:26.356824,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:27.439761,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:28.405850,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:29.376733,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:30.398762,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:31.427049,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:32.419284,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:33.444818,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:34.489007,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:35.541582,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:36.635185,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:37.779641,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:38.964710,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:40.270601,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:41.363433,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:42.427050,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:43.556818,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:44.732034,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:45.742178,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:46.758662,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:47.722050,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:48.675883,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:49.706932,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:50.752314,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:51.905244,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:52.993261,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:54.077754,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:55.075668,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:56.143732,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:57.260565,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:58.331748,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:18:59.383375,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:19:00.373027,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:19:01.346208,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:19:02.419504,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:19:03.465106,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:19:04.498303,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:19:05.583918,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:19:06.546565,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:19:07.635372,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:19:08.768566,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:19:09.892101,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:19:10.902671,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 12.9)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:19:11.872747,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:19:12.847171,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.1)"
09-01-2023 13:19:13.925445,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 36.666666666666664)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.399999999999999)"
09-01-2023 13:19:15.069546,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 50.0)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.399999999999999)"
09-01-2023 13:19:15.984992,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 50.0)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.399999999999999)"
09-01-2023 13:19:16.931823,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 50.0)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.399999999999999)"
09-01-2023 13:19:17.991622,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 46.4)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.399999999999999)"
09-01-2023 13:19:19.104600,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 46.4)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.399999999999999)"
09-01-2023 13:19:20.197684,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 46.4)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.399999999999999)"
09-01-2023 13:19:21.236370,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 46.4)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.399999999999999)"
09-01-2023 13:19:22.214115,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 46.4)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.399999999999999)"
09-01-2023 13:19:23.260453,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 46.4)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.399999999999999)"
09-01-2023 13:19:24.381839,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 46.4)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.399999999999999)"
09-01-2023 13:19:25.449165,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 46.4)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.399999999999999)"
09-01-2023 13:19:26.461469,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 60.0, 46.4)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.399999999999999)"
09-01-2023 13:19:27.487647,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 55.0, 40.5)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.399999999999999)"
09-01-2023 13:19:28.467092,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 55.0, 40.5)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.399999999999999)"
09-01-2023 13:19:29.518686,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 55.0, 40.5)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.399999999999999)"
09-01-2023 13:19:30.619294,"(3.6, 5.1, 4.4)","(8.0, 11.5, 9.75)","(26.0, 55.0, 42.14285714285714)","(1.95, 99999, 99990)","(11.0, 14.5, 13.5)","(10.0, 99999, 99990)","(6.5, 9.6, 8.399999999999999)"
