,Straight Shot,Big Time Gift,Go Norman,Big Time Polo,Check Me Out,Big Time Brindle,Denuto,Big Time Punga
06-01-2023 14:02:07.711396,"(12.0, 24.0, 16.692307692307693)","(16.0, 36.0, 32.76315789473684)","(12.0, 20.0, 16.357142857142858)","(3.7, 7.8, 6.242307692307692)","(4.4, 6.4, 6.038095238095238)","(3.9, 5.7, 4.516176470588236)","(6.0, 16.0, 7.272727272727273)","(6.0, 10.5, 8.419354838709678)"
06-01-2023 14:02:09.210527,"(12.0, 24.0, 16.692307692307693)","(16.0, 36.0, 32.76315789473684)","(12.0, 20.0, 16.357142857142858)","(3.7, 7.8, 6.242307692307692)","(4.4, 6.4, 6.038095238095238)","(3.9, 5.7, 4.516176470588236)","(6.0, 16.0, 7.272727272727273)","(6.0, 10.5, 8.419354838709678)"
06-01-2023 14:02:10.765448,"(12.0, 24.0, 16.692307692307693)","(16.0, 36.0, 32.76315789473684)","(12.0, 20.0, 16.357142857142858)","(3.7, 7.8, 6.242307692307692)","(4.4, 6.4, 6.038095238095238)","(3.9, 5.7, 4.69375)","(6.0, 16.0, 7.272727272727273)","(6.0, 10.5, 8.419354838709678)"
06-01-2023 14:02:12.238133,"(12.0, 24.0, 16.692307692307693)","(16.0, 36.0, 31.11904761904762)","(12.0, 20.0, 16.357142857142858)","(3.7, 7.8, 6.242307692307692)","(4.4, 6.4, 6.038095238095238)","(3.9, 5.7, 4.71829268292683)","(6.0, 16.0, 7.272727272727273)","(6.0, 10.5, 8.419354838709678)"
06-01-2023 14:02:13.547216,"(12.0, 24.0, 16.692307692307693)","(16.0, 36.0, 31.11904761904762)","(12.0, 20.0, 16.357142857142858)","(3.7, 7.8, 6.242307692307692)","(4.4, 6.4, 6.038095238095238)","(3.9, 5.7, 4.78)","(6.0, 16.0, 7.272727272727273)","(6.0, 10.5, 8.419354838709678)"
06-01-2023 14:02:14.788476,"(12.0, 24.0, 15.73913043478261)","(16.0, 36.0, 30.409090909090907)","(12.0, 20.0, 16.357142857142858)","(3.7, 7.8, 6.242307692307692)","(4.4, 6.4, 6.038095238095238)","(3.9, 5.7, 4.78)","(6.0, 16.0, 7.272727272727273)","(6.0, 10.5, 8.419354838709678)"
06-01-2023 14:02:16.258417,"(12.0, 24.0, 16.44)","(16.0, 36.0, 25.0)","(12.0, 20.0, 13.38888888888889)","(3.7, 7.8, 7.373529411764705)","(4.4, 6.4, 6.038095238095238)","(3.9, 5.7, 4.763414634146342)","(6.0, 16.0, 7.272727272727273)","(6.0, 10.5, 8.419354838709678)"
06-01-2023 14:02:17.746986,"(12.0, 24.0, 16.44)","(16.0, 34.0, 22.0)","(12.0, 20.0, 12.714285714285714)","(3.7, 7.6, 7.373529411764705)","(4.4, 6.4, 4.96)","(3.9, 5.7, 5.516666666666666)","(6.0, 16.0, 11.0)","(6.0, 10.5, 8.419354838709678)"
06-01-2023 14:02:19.047638,"(12.0, 24.0, 16.44)","(16.0, 34.0, 22.0)","(12.0, 20.0, 12.714285714285714)","(3.7, 7.6, 7.373529411764705)","(4.4, 6.4, 4.96)","(3.9, 5.6, 4.34)","(6.0, 16.0, 11.263157894736842)","(6.0, 10.5, 8.419354838709678)"
06-01-2023 14:02:20.419326,"(12.0, 24.0, 16.44)","(16.0, 34.0, 22.0)","(12.0, 20.0, 12.714285714285714)","(3.7, 7.6, 7.373529411764705)","(4.4, 6.4, 5.8)","(3.9, 5.6, 4.34)","(6.0, 16.0, 11.350000000000001)","(6.0, 10.5, 7.878048780487805)"
06-01-2023 14:02:21.770038,"(12.0, 24.0, 16.44)","(16.0, 34.0, 22.0)","(12.0, 20.0, 12.714285714285714)","(3.7, 7.6, 5.803333333333333)","(4.4, 6.4, 6.0)","(3.9, 5.6, 4.293333333333334)","(6.0, 15.5, 11.811111111111112)","(6.0, 10.5, 7.0)"
06-01-2023 14:02:22.900967,"(12.0, 24.0, 16.44)","(16.0, 34.0, 22.0)","(12.0, 20.0, 12.714285714285714)","(3.7, 7.6, 5.803333333333333)","(4.4, 6.4, 6.0)","(3.9, 5.6, 4.293333333333334)","(6.0, 15.5, 11.811111111111112)","(6.0, 10.0, 7.0)"
06-01-2023 14:02:24.053218,"(12.0, 24.0, 16.44)","(16.0, 34.0, 22.0)","(12.0, 20.0, 12.714285714285714)","(3.7, 7.6, 5.803333333333333)","(4.4, 6.4, 6.0)","(3.9, 5.6, 4.293333333333334)","(6.0, 15.5, 11.811111111111112)","(6.0, 10.0, 7.0)"
06-01-2023 14:02:25.263893,"(12.0, 24.0, 16.44)","(16.0, 34.0, 19.6)","(12.0, 20.0, 12.714285714285714)","(3.7, 7.6, 5.803333333333333)","(4.4, 6.4, 5.872727272727272)","(3.9, 5.6, 4.293333333333334)","(6.0, 15.5, 11.811111111111112)","(6.0, 10.0, 6.7)"
06-01-2023 14:02:26.480856,"(12.0, 24.0, 16.44)","(16.0, 34.0, 19.6)","(12.0, 20.0, 12.714285714285714)","(3.7, 7.6, 5.803333333333333)","(4.4, 6.6, 5.872727272727272)","(3.9, 5.6, 4.709090909090909)","(6.0, 15.5, 11.811111111111112)","(6.0, 10.0, 6.7)"
06-01-2023 14:02:27.741486,"(12.0, 24.0, 16.44)","(16.0, 32.0, 24.0)","(12.0, 20.0, 12.714285714285714)","(3.7, 7.6, 5.803333333333333)","(4.4, 6.6, 5.872727272727272)","(3.9, 5.6, 4.709090909090909)","(6.0, 15.5, 11.811111111111112)","(6.0, 10.0, 6.7)"
06-01-2023 14:02:29.037052,"(12.0, 24.0, 16.44)","(16.0, 32.0, 24.0)","(12.0, 20.0, 12.714285714285714)","(3.7, 7.6, 5.803333333333333)","(4.4, 6.6, 5.637037037037037)","(3.9, 5.6, 4.709090909090909)","(6.0, 15.5, 11.811111111111112)","(6.0, 10.0, 6.7)"
06-01-2023 14:02:30.261344,"(12.0, 24.0, 18.6)","(16.0, 32.0, 24.727272727272727)","(12.0, 20.0, 12.714285714285714)","(3.7, 7.6, 6.404545454545454)","(4.4, 6.6, 5.4772727272727275)","(3.9, 5.6, 4.709090909090909)","(6.0, 15.5, 11.811111111111112)","(6.0, 10.0, 6.7)"
06-01-2023 14:02:31.499140,"(12.0, 24.0, 19.8)","(16.0, 32.0, 28.52173913043478)","(12.0, 20.0, 12.714285714285714)","(3.7, 7.4, 6.289130434782609)","(4.4, 6.6, 5.861111111111111)","(3.9, 5.6, 4.709090909090909)","(6.0, 15.5, 12.414285714285715)","(6.0, 10.0, 6.7)"
06-01-2023 14:02:32.683288,"(12.0, 23.0, 17.375)","(16.0, 32.0, 17.46875)","(12.0, 20.0, 12.714285714285714)","(3.7, 7.4, 6.289130434782609)","(4.4, 6.6, 5.861111111111111)","(3.9, 5.6, 5.0)","(6.0, 14.5, 10.518181818181818)","(6.0, 10.0, 6.7)"
06-01-2023 14:02:33.682672,"(12.0, 23.0, 17.375)","(16.0, 30.0, 18.75)","(12.0, 19.0, 15.785714285714285)","(3.7, 7.4, 5.912962962962963)","(4.4, 6.6, 5.861111111111111)","(3.9, 5.5, 5.0)","(6.0, 14.5, 9.48125)","(6.0, 10.0, 6.7)"
06-01-2023 14:02:34.753055,"(12.0, 23.0, 17.375)","(16.0, 29.0, 19.625)","(12.0, 15.0, 13.25)","(3.7, 7.4, 5.344736842105263)","(4.4, 6.6, 5.861111111111111)","(3.9, 5.5, 5.0)","(6.0, 14.5, 9.48125)","(6.0, 10.0, 6.7)"
06-01-2023 14:02:35.851123,"(12.0, 23.0, 17.375)","(16.0, 29.0, 19.625)","(12.0, 15.0, 13.25)","(3.7, 7.4, 5.344736842105263)","(4.4, 6.6, 5.861111111111111)","(3.9, 5.5, 5.0)","(6.0, 14.5, 9.48125)","(6.0, 10.0, 6.7)"
06-01-2023 14:02:37.004093,"(12.0, 23.0, 16.333333333333332)","(16.0, 29.0, 17.88888888888889)","(12.0, 15.0, 13.25)","(3.7, 7.4, 5.344736842105263)","(4.4, 6.6, 6.3076923076923075)","(3.9, 5.6, 4.539393939393939)","(6.0, 14.5, 11.255555555555556)","(6.0, 10.0, 6.7)"
06-01-2023 14:02:38.184768,"(12.0, 23.0, 16.25)","(16.0, 29.0, 19.90909090909091)","(12.0, 19.0, 15.25)","(3.7, 7.4, 4.1)","(4.4, 6.8, 6.24)","(3.9, 5.6, 4.539393939393939)","(6.0, 14.5, 9.766666666666667)","(6.0, 10.0, 6.7)"
06-01-2023 14:02:39.462414,"(12.0, 23.0, 16.25)","(16.0, 29.0, 19.90909090909091)","(12.0, 19.5, 14.166666666666666)","(3.7, 7.4, 5.070588235294117)","(4.4, 6.8, 6.24)","(3.9, 5.6, 4.539393939393939)","(6.0, 14.5, 10.015789473684212)","(6.0, 10.0, 7.342857142857143)"
06-01-2023 14:02:40.639854,"(12.0, 23.0, 16.25)","(16.0, 29.0, 22.333333333333336)","(12.0, 19.5, 14.166666666666666)","(3.7, 7.4, 5.070588235294117)","(4.4, 6.8, 6.24)","(3.9, 5.6, 4.766666666666667)","(6.0, 14.5, 10.015789473684212)","(6.0, 10.0, 6.70625)"
06-01-2023 14:02:41.727025,"(13.0, 23.0, 16.25)","(16.0, 29.0, 22.333333333333336)","(12.0, 19.5, 14.166666666666666)","(3.7, 7.4, 5.070588235294117)","(4.4, 6.8, 6.24)","(3.9, 5.6, 4.766666666666667)","(6.0, 14.5, 10.015789473684212)","(6.0, 10.0, 7.0)"
06-01-2023 14:02:43.298392,"(13.0, 23.0, 16.25)","(16.0, 29.0, 22.333333333333336)","(12.0, 19.5, 14.166666666666666)","(3.7, 7.4, 5.070588235294117)","(4.4, 6.8, 6.24)","(3.9, 5.6, 4.766666666666667)","(6.0, 14.5, 10.015789473684212)","(6.0, 9.8, 7.0)"
06-01-2023 14:02:44.627222,"(13.0, 23.0, 16.25)","(16.0, 29.0, 22.333333333333336)","(12.0, 19.5, 14.166666666666666)","(3.7, 7.4, 5.070588235294117)","(4.4, 6.8, 6.24)","(3.9, 5.6, 4.766666666666667)","(6.0, 14.5, 10.015789473684212)","(6.0, 9.8, 7.199999999999999)"
06-01-2023 14:02:46.031734,"(13.0, 23.0, 16.25)","(16.0, 29.0, 22.333333333333336)","(12.0, 19.5, 14.166666666666666)","(3.7, 7.4, 5.070588235294117)","(4.4, 6.8, 6.24)","(3.9, 5.6, 4.766666666666667)","(6.0, 14.5, 10.015789473684212)","(6.0, 9.6, 7.199999999999999)"
06-01-2023 14:02:47.213396,"(13.0, 23.0, 16.25)","(16.0, 29.0, 22.333333333333336)","(12.0, 19.5, 14.166666666666666)","(3.7, 7.4, 5.070588235294117)","(4.4, 6.8, 6.24)","(3.9, 5.6, 4.766666666666667)","(6.0, 14.5, 10.627272727272727)","(6.0, 9.6, 7.199999999999999)"
06-01-2023 14:02:48.417127,"(13.0, 23.0, 16.25)","(16.0, 29.0, 22.333333333333336)","(12.0, 19.5, 14.166666666666666)","(3.7, 7.4, 5.070588235294117)","(4.4, 6.8, 6.24)","(3.9, 5.6, 4.766666666666667)","(6.0, 14.5, 10.627272727272727)","(6.0, 9.6, 7.199999999999999)"
06-01-2023 14:02:49.558830,"(13.0, 23.0, 16.25)","(16.0, 29.0, 22.333333333333336)","(12.0, 19.5, 14.166666666666666)","(3.7, 7.4, 5.070588235294117)","(4.4, 6.8, 6.24)","(3.9, 5.6, 4.766666666666667)","(6.0, 14.5, 10.627272727272727)","(6.0, 9.6, 7.199999999999999)"
06-01-2023 14:02:50.711718,"(13.0, 23.0, 18.25)","(16.0, 29.0, 22.333333333333336)","(12.0, 19.5, 14.166666666666666)","(3.7, 7.4, 5.070588235294117)","(4.4, 6.8, 5.929411764705883)","(3.9, 5.6, 4.766666666666667)","(6.0, 14.5, 10.95)","(6.0, 9.6, 7.199999999999999)"
06-01-2023 14:02:51.968914,"(13.0, 23.0, 18.92391304347826)","(16.0, 29.0, 27.36111111111111)","(12.0, 19.5, 14.166666666666666)","(3.7, 7.4, 5.070588235294117)","(4.4, 6.6, 5.929411764705883)","(3.9, 5.6, 4.766666666666667)","(6.0, 14.5, 10.95)","(6.0, 9.6, 7.199999999999999)"
06-01-2023 14:02:53.213855,"(13.0, 23.0, 16.26923076923077)","(16.0, 28.0, 22.5)","(12.0, 19.5, 12.954545454545455)","(3.7, 7.4, 5.070588235294117)","(4.4, 6.6, 5.929411764705883)","(3.9, 5.6, 4.766666666666667)","(6.0, 14.5, 10.95)","(6.0, 9.6, 7.199999999999999)"
06-01-2023 14:02:54.372224,"(13.0, 23.0, 16.26923076923077)","(16.0, 28.0, 22.5)","(12.0, 19.5, 12.954545454545455)","(3.7, 7.4, 5.109090909090909)","(4.4, 6.6, 6.264705882352941)","(4.0, 5.6, 4.766666666666667)","(6.5, 14.5, 10.95)","(6.0, 9.6, 7.199999999999999)"
06-01-2023 14:02:55.491232,"(13.0, 23.0, 16.26923076923077)","(16.0, 28.0, 22.5)","(12.0, 15.0, 12.666666666666666)","(3.7, 7.4, 4.804651162790698)","(4.4, 6.6, 5.057142857142857)","(4.0, 5.6, 4.766666666666667)","(6.5, 14.5, 9.766666666666667)","(6.0, 9.6, 7.199999999999999)"
06-01-2023 14:02:56.564357,"(13.0, 23.0, 16.26923076923077)","(16.0, 28.0, 22.5)","(12.0, 15.0, 12.666666666666666)","(3.7, 7.4, 5.947368421052632)","(4.4, 6.6, 5.828571428571428)","(4.0, 5.6, 4.766666666666667)","(6.5, 14.5, 10.24)","(6.0, 9.6, 7.199999999999999)"
06-01-2023 14:02:57.565196,"(13.0, 23.0, 16.26923076923077)","(16.0, 28.0, 22.5)","(12.0, 15.0, 12.666666666666666)","(3.7, 7.2, 5.947368421052632)","(4.4, 6.6, 5.828571428571428)","(4.0, 5.6, 4.7875)","(6.5, 14.5, 9.2)","(6.0, 9.6, 6.8)"
06-01-2023 14:02:58.610931,"(13.0, 23.0, 16.26923076923077)","(16.0, 28.0, 22.5)","(12.0, 15.0, 12.666666666666666)","(3.7, 7.2, 5.947368421052632)","(4.4, 6.6, 5.828571428571428)","(4.0, 5.6, 4.75)","(6.5, 14.0, 10.4)","(6.0, 9.6, 6.72)"
06-01-2023 14:02:59.720890,"(13.0, 23.0, 16.26923076923077)","(16.0, 28.0, 22.5)","(12.0, 15.0, 12.666666666666666)","(3.7, 7.2, 5.36923076923077)","(4.4, 6.6, 5.828571428571428)","(4.0, 4.9, 4.65)","(6.5, 14.0, 10.4)","(6.0, 9.6, 6.72)"
06-01-2023 14:03:00.737852,"(13.0, 23.0, 16.26923076923077)","(16.0, 28.0, 22.5)","(12.0, 15.0, 12.666666666666666)","(3.7, 7.2, 5.36923076923077)","(4.4, 6.6, 5.4)","(4.0, 4.9, 4.570588235294117)","(6.5, 14.0, 10.4)","(6.0, 9.6, 6.72)"
06-01-2023 14:03:01.917999,"(13.0, 23.0, 16.26923076923077)","(16.0, 28.0, 22.5)","(12.0, 15.0, 12.666666666666666)","(3.7, 7.2, 4.82)","(4.4, 6.0, 6.222222222222222)","(4.0, 5.6, 4.5)","(6.5, 14.0, 10.4)","(6.0, 9.6, 6.72)"
06-01-2023 14:03:02.990676,"(13.0, 23.0, 16.26923076923077)","(16.0, 28.0, 22.5)","(12.0, 15.0, 12.666666666666666)","(3.7, 7.2, 4.82)","(4.4, 6.4, 5.76)","(4.0, 5.6, 4.5)","(6.5, 14.0, 10.4)","(6.0, 9.6, 6.72)"
06-01-2023 14:03:04.098834,"(13.0, 23.0, 16.26923076923077)","(16.0, 28.0, 22.5)","(12.0, 15.0, 12.666666666666666)","(3.7, 7.2, 4.82)","(4.4, 6.6, 5.76)","(4.0, 5.6, 4.570588235294117)","(6.5, 14.0, 10.4)","(6.0, 9.6, 7.9609756097560975)"
06-01-2023 14:03:05.263982,"(13.0, 23.0, 16.26923076923077)","(16.0, 28.0, 22.5)","(12.0, 15.0, 12.666666666666666)","(3.7, 7.2, 4.82)","(4.4, 6.6, 5.76)","(4.0, 5.6, 4.570588235294117)","(6.5, 14.0, 10.4)","(6.0, 9.6, 7.752)"
06-01-2023 14:03:06.398856,"(13.0, 23.0, 16.26923076923077)","(16.0, 28.0, 22.5)","(12.0, 15.0, 12.666666666666666)","(3.7, 7.2, 5.4)","(4.4, 6.6, 5.608333333333333)","(4.0, 5.6, 4.746341463414634)","(6.5, 14.0, 10.4)","(6.0, 9.6, 8.904761904761905)"
06-01-2023 14:03:07.570933,"(13.0, 23.0, 18.13888888888889)","(16.0, 28.0, 26.166666666666664)","(12.0, 15.0, 12.666666666666666)","(3.7, 7.0, 5.4)","(4.4, 6.6, 5.608333333333333)","(4.0, 5.6, 4.746341463414634)","(6.5, 14.0, 10.4)","(6.0, 9.4, 8.904761904761905)"
06-01-2023 14:03:08.927030,"(13.0, 23.0, 19.195652173913043)","(16.0, 28.0, 25.333333333333336)","(12.0, 15.0, 12.666666666666666)","(3.7, 7.0, 5.4)","(4.4, 6.6, 5.608333333333333)","(4.0, 5.6, 4.746341463414634)","(6.5, 14.0, 10.4)","(6.0, 9.4, 8.904761904761905)"
06-01-2023 14:03:10.202911,"(13.0, 23.0, 19.195652173913043)","(16.0, 27.0, 25.333333333333336)","(12.0, 15.0, 12.136363636363637)","(3.7, 7.0, 4.511111111111111)","(4.4, 6.6, 5.608333333333333)","(4.0, 5.6, 4.746341463414634)","(6.5, 14.0, 10.4)","(6.0, 9.4, 8.5)"
06-01-2023 14:03:11.404248,"(13.0, 23.0, 19.195652173913043)","(16.0, 28.0, 22.97826086956522)","(12.0, 15.0, 11.9375)","(3.7, 7.0, 4.318918918918919)","(4.4, 6.6, 6.059090909090909)","(4.0, 5.6, 4.746341463414634)","(6.5, 14.0, 10.4)","(6.0, 9.4, 8.5)"
06-01-2023 14:03:12.455373,"(13.0, 23.0, 19.195652173913043)","(16.0, 28.0, 22.97826086956522)","(12.0, 15.0, 11.9375)","(3.7, 7.0, 6.371428571428571)","(4.4, 6.6, 6.239393939393939)","(4.0, 5.6, 4.746341463414634)","(6.5, 14.0, 9.323076923076922)","(6.0, 9.4, 8.5)"
06-01-2023 14:03:13.524066,"(14.0, 23.0, 19.195652173913043)","(16.0, 28.0, 22.97826086956522)","(12.0, 15.0, 11.9375)","(3.7, 6.8, 6.371428571428571)","(4.6, 6.6, 5.2)","(4.0, 5.6, 4.746341463414634)","(7.0, 14.0, 13.17222222222222)","(6.0, 9.4, 8.5)"
06-01-2023 14:03:14.609945,"(14.0, 23.0, 19.195652173913043)","(16.0, 28.0, 22.5)","(12.0, 15.0, 11.9375)","(3.7, 6.8, 5.085714285714285)","(4.6, 6.6, 5.2)","(4.0, 5.6, 4.746341463414634)","(7.0, 13.5, 12.151428571428571)","(6.0, 9.4, 8.027777777777779)"
06-01-2023 14:03:15.671260,"(14.0, 23.0, 19.195652173913043)","(16.0, 28.0, 22.5)","(12.0, 14.5, 12.59090909090909)","(3.7, 6.8, 5.085714285714285)","(4.6, 6.6, 5.2)","(4.0, 5.6, 4.746341463414634)","(7.0, 13.5, 12.151428571428571)","(6.0, 9.4, 9.066666666666666)"
06-01-2023 14:03:16.808664,"(14.0, 23.0, 19.195652173913043)","(16.0, 28.0, 22.5)","(12.0, 14.5, 12.5)","(3.7, 6.8, 5.085714285714285)","(4.6, 6.6, 5.2)","(4.0, 5.6, 4.746341463414634)","(7.0, 13.5, 12.151428571428571)","(6.0, 9.2, 9.066666666666666)"
06-01-2023 14:03:17.860994,"(14.0, 23.0, 19.195652173913043)","(16.0, 28.0, 22.5)","(12.0, 14.5, 12.5)","(3.7, 6.8, 5.6)","(4.6, 6.6, 5.2)","(4.0, 5.6, 4.746341463414634)","(7.0, 13.5, 11.5825)","(6.0, 9.2, 8.431999999999999)"
06-01-2023 14:03:18.895453,"(14.0, 23.0, 19.195652173913043)","(16.0, 28.0, 22.5)","(12.0, 14.5, 12.5)","(3.7, 6.6, 5.4799999999999995)","(4.6, 6.6, 5.2)","(4.0, 5.6, 4.746341463414634)","(7.0, 13.5, 11.5825)","(6.0, 9.2, 8.431999999999999)"
06-01-2023 14:03:20.030219,"(14.0, 23.0, 19.195652173913043)","(16.0, 28.0, 22.5)","(12.0, 14.5, 12.5)","(3.7, 6.6, 5.4799999999999995)","(4.6, 6.6, 5.2)","(4.0, 5.6, 4.746341463414634)","(7.0, 13.5, 11.5825)","(6.0, 9.2, 7.890909090909091)"
06-01-2023 14:03:21.227084,"(14.0, 23.0, 19.195652173913043)","(16.0, 27.0, 25.75)","(12.0, 14.5, 12.1)","(3.7, 6.6, 6.413333333333333)","(4.6, 6.6, 5.2)","(4.0, 5.6, 4.68)","(7.0, 13.5, 11.5825)","(6.0, 9.2, 7.7176470588235295)"
06-01-2023 14:03:22.371904,"(14.0, 23.0, 19.195652173913043)","(16.0, 27.0, 23.833333333333336)","(12.0, 14.5, 12.1)","(3.7, 6.8, 6.6)","(4.6, 6.6, 5.2)","(4.0, 4.8, 4.805405405405406)","(7.0, 13.5, 12.46)","(6.0, 9.2, 7.7176470588235295)"
06-01-2023 14:03:23.501219,"(14.0, 23.0, 19.195652173913043)","(16.0, 27.0, 23.833333333333336)","(12.0, 14.5, 12.1)","(3.7, 6.8, 6.6)","(4.6, 6.6, 5.2)","(4.0, 5.6, 4.805405405405406)","(7.0, 13.0, 9.8)","(6.0, 9.2, 7.7176470588235295)"
06-01-2023 14:03:24.566034,"(14.0, 23.0, 19.195652173913043)","(16.0, 27.0, 22.741379310344826)","(12.0, 14.5, 12.1)","(3.7, 6.8, 6.6)","(4.6, 6.6, 5.2)","(4.0, 5.6, 4.805405405405406)","(7.0, 13.0, 9.8)","(6.0, 9.2, 7.7176470588235295)"
06-01-2023 14:03:25.603439,"(14.0, 23.0, 19.27659574468085)","(16.0, 27.0, 22.54081632653061)","(12.0, 14.5, 12.1)","(3.7, 6.8, 6.6)","(4.6, 6.6, 5.2)","(4.0, 5.6, 4.805405405405406)","(7.0, 13.0, 9.8)","(6.0, 9.2, 7.7176470588235295)"
06-01-2023 14:03:26.664004,"(14.0, 23.0, 19.27659574468085)","(16.0, 27.0, 18.375)","(12.0, 14.5, 11.9)","(3.7, 6.8, 5.4799999999999995)","(4.6, 6.6, 5.2)","(4.0, 5.6, 4.805405405405406)","(7.0, 13.0, 9.8)","(6.0, 9.2, 7.7176470588235295)"
06-01-2023 14:03:27.850206,"(14.0, 23.0, 19.27659574468085)","(16.0, 26.0, 22.923076923076923)","(12.0, 14.5, 11.8)","(3.7, 6.8, 5.0)","(4.6, 6.6, 5.977777777777778)","(4.0, 5.6, 4.805405405405406)","(7.0, 13.0, 10.92)","(6.0, 9.2, 7.7176470588235295)"
06-01-2023 14:03:28.990240,"(14.0, 23.0, 19.27659574468085)","(16.0, 26.0, 22.923076923076923)","(12.0, 14.5, 11.8)","(3.7, 6.8, 5.76)","(4.6, 6.6, 5.84)","(4.0, 5.6, 4.805405405405406)","(7.0, 13.0, 10.66)","(6.0, 9.2, 8.0)"
06-01-2023 14:03:30.120859,"(14.0, 23.0, 19.27659574468085)","(16.0, 26.0, 22.923076923076923)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 5.76)","(4.6, 6.0, 5.84)","(4.0, 5.6, 4.805405405405406)","(7.0, 13.0, 10.66)","(6.0, 9.0, 8.0)"
06-01-2023 14:03:31.160582,"(14.0, 23.0, 19.27659574468085)","(16.0, 26.0, 22.923076923076923)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 5.76)","(4.6, 6.0, 5.84)","(4.0, 5.6, 5.1454545454545455)","(7.0, 13.0, 9.216216216216216)","(6.0, 9.0, 8.0)"
06-01-2023 14:03:32.171688,"(14.0, 23.0, 19.27659574468085)","(16.0, 26.0, 22.923076923076923)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 5.76)","(4.6, 6.0, 5.84)","(4.0, 5.5, 5.1454545454545455)","(7.0, 13.0, 10.53125)","(6.0, 9.0, 7.933333333333334)"
06-01-2023 14:03:33.211413,"(14.0, 23.0, 19.27659574468085)","(16.0, 26.0, 22.923076923076923)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 5.76)","(4.6, 6.0, 5.84)","(4.0, 5.5, 5.1454545454545455)","(7.0, 12.5, 10.53125)","(6.0, 9.0, 7.933333333333334)"
06-01-2023 14:03:34.357177,"(14.0, 23.0, 19.27659574468085)","(16.0, 26.0, 22.923076923076923)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 5.76)","(4.6, 6.0, 5.84)","(4.0, 5.5, 5.1454545454545455)","(7.0, 12.5, 10.53125)","(6.0, 9.0, 7.933333333333334)"
06-01-2023 14:03:35.544259,"(14.0, 23.0, 19.27659574468085)","(16.0, 26.0, 22.923076923076923)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 5.76)","(4.6, 6.0, 5.84)","(4.0, 5.5, 5.1454545454545455)","(7.0, 12.5, 10.53125)","(6.0, 9.0, 7.933333333333334)"
06-01-2023 14:03:36.700306,"(14.0, 23.0, 19.27659574468085)","(16.0, 26.0, 22.923076923076923)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 5.76)","(4.6, 6.0, 5.84)","(4.0, 5.5, 5.1454545454545455)","(7.0, 12.5, 10.53125)","(6.0, 9.0, 7.933333333333334)"
06-01-2023 14:03:37.802046,"(14.0, 23.0, 19.27659574468085)","(16.0, 26.0, 22.923076923076923)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 5.76)","(4.6, 6.0, 5.84)","(4.0, 5.5, 5.1454545454545455)","(7.0, 12.5, 10.53125)","(6.0, 9.0, 7.933333333333334)"
06-01-2023 14:03:38.846362,"(14.0, 23.0, 16.75)","(16.0, 26.0, 22.923076923076923)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 5.76)","(4.6, 6.0, 5.84)","(4.0, 5.5, 5.1454545454545455)","(7.0, 12.5, 10.53125)","(6.0, 9.0, 7.933333333333334)"
06-01-2023 14:03:39.880429,"(14.0, 23.0, 16.75)","(16.0, 26.0, 22.923076923076923)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 5.4799999999999995)","(4.6, 6.0, 5.7)","(4.0, 5.5, 5.175)","(7.0, 12.0, 11.0)","(6.0, 9.0, 7.933333333333334)"
06-01-2023 14:03:40.956559,"(14.0, 23.0, 18.48611111111111)","(16.0, 26.0, 22.923076923076923)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 5.4799999999999995)","(4.6, 6.0, 5.7)","(4.0, 5.5, 5.175)","(7.0, 12.0, 11.0)","(6.0, 9.0, 7.933333333333334)"
06-01-2023 14:03:42.114266,"(14.0, 23.0, 18.48611111111111)","(16.0, 26.0, 20.782608695652172)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 5.4799999999999995)","(4.6, 6.0, 5.7)","(4.0, 5.5, 5.175)","(7.0, 12.0, 10.575)","(6.0, 9.0, 7.933333333333334)"
06-01-2023 14:03:43.352620,"(14.0, 23.0, 19.467391304347824)","(16.0, 26.0, 22.363636363636363)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 5.4799999999999995)","(4.6, 6.0, 5.7)","(4.0, 5.5, 4.4714285714285715)","(7.0, 12.0, 9.16)","(6.0, 9.0, 7.933333333333334)"
06-01-2023 14:03:44.543242,"(14.0, 23.0, 19.467391304347824)","(16.0, 26.0, 22.22641509433962)","(12.0, 14.0, 12.928571428571429)","(3.7, 6.6, 4.808)","(4.6, 6.0, 5.836363636363636)","(4.0, 5.5, 4.4714285714285715)","(7.0, 13.0, 9.16)","(6.0, 9.0, 7.933333333333334)"
