,Our Bella Lucia,Wild Man,Linxx,My Magic Merlin,Waitpinga Lad,Cutty Sark,Murranji Track
46,"[datetime.datetime(2022, 11, 28, 19, 49, 47, 429963), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 49, 47, 429963), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 49, 47, 429963), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 49, 47, 429963), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 49, 47, 429963), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 49, 47, 429963), 2.1, 3.15]","[datetime.datetime(2022, 11, 28, 19, 49, 47, 429963), 3.7, 5.3]"
47,"[datetime.datetime(2022, 11, 28, 19, 49, 48, 594525), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 49, 48, 594525), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 49, 48, 594525), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 49, 48, 594525), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 49, 48, 594525), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 49, 48, 594525), 2.1, 3.15]","[datetime.datetime(2022, 11, 28, 19, 49, 48, 594525), 3.7, 5.3]"
48,"[datetime.datetime(2022, 11, 28, 19, 49, 49, 759878), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 49, 49, 759878), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 49, 49, 759878), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 49, 49, 759878), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 49, 49, 759878), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 49, 49, 759878), 2.1, 3.15]","[datetime.datetime(2022, 11, 28, 19, 49, 49, 759878), 3.7, 5.3]"
49,"[datetime.datetime(2022, 11, 28, 19, 49, 50, 927879), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 49, 50, 927879), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 49, 50, 927879), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 49, 50, 927879), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 49, 50, 927879), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 49, 50, 927879), 2.1, 3.15]","[datetime.datetime(2022, 11, 28, 19, 49, 50, 927879), 3.7, 5.3]"
50,"[datetime.datetime(2022, 11, 28, 19, 49, 52, 95591), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 49, 52, 95591), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 49, 52, 95591), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 49, 52, 95591), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 49, 52, 95591), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 49, 52, 95591), 2.1, 3.15]","[datetime.datetime(2022, 11, 28, 19, 49, 52, 95591), 3.7, 5.3]"
51,"[datetime.datetime(2022, 11, 28, 19, 49, 53, 262757), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 262757), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 262757), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 262757), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 262757), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 262757), 2.1, 3.15]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 262757), 3.7, 5.3]"
52,"[datetime.datetime(2022, 11, 28, 19, 49, 54, 439685), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 439685), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 439685), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 439685), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 439685), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 439685), 2.1, 3.15]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 439685), 3.7, 5.3]"
53,"[datetime.datetime(2022, 11, 28, 19, 49, 55, 610884), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 610884), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 610884), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 610884), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 610884), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 610884), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 610884), 3.7, 5.3]"
54,"[datetime.datetime(2022, 11, 28, 19, 49, 56, 784423), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 49, 56, 784423), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 49, 56, 784423), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 49, 56, 784423), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 49, 56, 784423), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 49, 56, 784423), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 49, 56, 784423), 3.7, 5.3]"
55,"[datetime.datetime(2022, 11, 28, 19, 49, 57, 959133), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 959133), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 959133), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 959133), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 959133), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 959133), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 959133), 3.7, 5.3]"
56,"[datetime.datetime(2022, 11, 28, 19, 49, 59, 132561), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 132561), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 132561), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 132561), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 132561), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 132561), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 132561), 3.7, 5.3]"
57,"[datetime.datetime(2022, 11, 28, 19, 50, 0, 306056), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 306056), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 306056), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 306056), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 306056), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 306056), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 306056), 3.7, 5.3]"
58,"[datetime.datetime(2022, 11, 28, 19, 50, 1, 480722), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 480722), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 480722), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 480722), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 480722), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 480722), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 480722), 3.7, 5.3]"
59,"[datetime.datetime(2022, 11, 28, 19, 50, 2, 645895), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 645895), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 645895), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 645895), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 645895), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 645895), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 645895), 3.7, 5.3]"
60,"[datetime.datetime(2022, 11, 28, 19, 50, 3, 813005), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 813005), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 813005), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 813005), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 813005), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 813005), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 813005), 3.7, 5.3]"
61,"[datetime.datetime(2022, 11, 28, 19, 50, 4, 979628), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 979628), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 979628), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 979628), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 979628), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 979628), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 979628), 3.7, 5.3]"
62,"[datetime.datetime(2022, 11, 28, 19, 50, 6, 153798), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 153798), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 153798), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 153798), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 153798), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 153798), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 153798), 3.7, 5.3]"
63,"[datetime.datetime(2022, 11, 28, 19, 50, 7, 324466), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 324466), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 324466), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 324466), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 324466), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 324466), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 324466), 3.7, 5.3]"
64,"[datetime.datetime(2022, 11, 28, 19, 50, 8, 496203), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 496203), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 496203), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 496203), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 496203), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 496203), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 496203), 3.7, 5.3]"
65,"[datetime.datetime(2022, 11, 28, 19, 50, 9, 657676), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 657676), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 657676), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 657676), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 657676), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 657676), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 657676), 3.7, 6.0]"
66,"[datetime.datetime(2022, 11, 28, 19, 50, 10, 822032), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 822032), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 822032), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 822032), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 822032), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 822032), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 822032), 3.7, 5.9]"
67,"[datetime.datetime(2022, 11, 28, 19, 50, 11, 990450), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 990450), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 990450), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 990450), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 990450), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 990450), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 990450), 3.7, 5.9]"
68,"[datetime.datetime(2022, 11, 28, 19, 50, 13, 163986), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 13, 163986), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 13, 163986), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 13, 163986), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 13, 163986), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 13, 163986), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 13, 163986), 3.7, 5.9]"
69,"[datetime.datetime(2022, 11, 28, 19, 50, 14, 340538), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 340538), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 340538), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 340538), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 340538), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 340538), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 340538), 3.7, 5.9]"
70,"[datetime.datetime(2022, 11, 28, 19, 50, 15, 538459), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 538459), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 538459), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 538459), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 538459), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 538459), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 538459), 3.7, 5.9]"
71,"[datetime.datetime(2022, 11, 28, 19, 50, 16, 746581), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 746581), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 746581), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 746581), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 746581), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 746581), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 746581), 3.7, 5.9]"
72,"[datetime.datetime(2022, 11, 28, 19, 50, 17, 955456), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 955456), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 955456), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 955456), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 955456), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 955456), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 955456), 3.7, 5.9]"
73,"[datetime.datetime(2022, 11, 28, 19, 50, 19, 128502), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 19, 128502), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 19, 128502), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 19, 128502), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 19, 128502), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 19, 128502), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 19, 128502), 3.7, 5.9]"
74,"[datetime.datetime(2022, 11, 28, 19, 50, 20, 292691), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 292691), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 292691), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 292691), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 292691), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 292691), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 292691), 3.7, 5.9]"
75,"[datetime.datetime(2022, 11, 28, 19, 50, 21, 461873), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 461873), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 461873), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 461873), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 461873), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 461873), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 461873), 3.7, 5.9]"
76,"[datetime.datetime(2022, 11, 28, 19, 50, 22, 628702), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 22, 628702), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 22, 628702), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 22, 628702), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 22, 628702), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 22, 628702), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 22, 628702), 3.7, 5.9]"
77,"[datetime.datetime(2022, 11, 28, 19, 50, 23, 798139), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 798139), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 798139), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 798139), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 798139), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 798139), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 798139), 3.7, 5.9]"
78,"[datetime.datetime(2022, 11, 28, 19, 50, 24, 967887), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 967887), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 967887), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 967887), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 967887), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 967887), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 967887), 3.7, 5.9]"
79,"[datetime.datetime(2022, 11, 28, 19, 50, 26, 129478), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 129478), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 129478), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 129478), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 129478), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 129478), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 129478), 3.7, 5.9]"
80,"[datetime.datetime(2022, 11, 28, 19, 50, 27, 288999), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 288999), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 288999), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 288999), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 288999), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 288999), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 288999), 3.7, 5.9]"
81,"[datetime.datetime(2022, 11, 28, 19, 50, 28, 452072), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 452072), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 452072), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 452072), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 452072), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 452072), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 452072), 3.7, 5.9]"
82,"[datetime.datetime(2022, 11, 28, 19, 50, 29, 615794), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 615794), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 615794), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 615794), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 615794), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 615794), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 615794), 3.7, 5.9]"
83,"[datetime.datetime(2022, 11, 28, 19, 50, 30, 781086), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 30, 781086), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 30, 781086), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 30, 781086), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 30, 781086), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 30, 781086), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 30, 781086), 3.7, 5.9]"
84,"[datetime.datetime(2022, 11, 28, 19, 50, 31, 941652), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 31, 941652), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 31, 941652), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 31, 941652), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 31, 941652), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 31, 941652), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 31, 941652), 3.7, 5.9]"
85,"[datetime.datetime(2022, 11, 28, 19, 50, 33, 120208), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 120208), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 120208), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 120208), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 120208), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 120208), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 120208), 3.7, 5.9]"
86,"[datetime.datetime(2022, 11, 28, 19, 50, 34, 339226), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 339226), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 339226), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 339226), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 339226), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 339226), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 339226), 3.7, 5.9]"
87,"[datetime.datetime(2022, 11, 28, 19, 50, 35, 542661), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 542661), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 542661), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 542661), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 542661), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 542661), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 542661), 3.7, 5.9]"
88,"[datetime.datetime(2022, 11, 28, 19, 50, 36, 738559), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 738559), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 738559), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 738559), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 738559), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 738559), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 738559), 3.7, 5.9]"
89,"[datetime.datetime(2022, 11, 28, 19, 50, 37, 927936), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 927936), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 927936), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 927936), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 927936), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 927936), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 927936), 3.7, 5.9]"
90,"[datetime.datetime(2022, 11, 28, 19, 50, 39, 146184), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 39, 146184), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 50, 39, 146184), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 19, 50, 39, 146184), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 39, 146184), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 39, 146184), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 39, 146184), 3.7, 5.9]"
91,"[datetime.datetime(2022, 11, 28, 19, 50, 40, 351573), 17.0, 26.0]","[datetime.datetime(2022, 11, 28, 19, 50, 40, 351573), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 19, 50, 40, 351573), 8.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 50, 40, 351573), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 50, 40, 351573), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 50, 40, 351573), 2.1, 3.2]","[datetime.datetime(2022, 11, 28, 19, 50, 40, 351573), 3.7, 5.9]"
