,Birdie Blue,What A Tart,Despeight All Odds,Emperors Song,Sugar Britches,Lady Breanna,Lady Madison,Orbette
2091,"[datetime.datetime(2022, 11, 28, 11, 9, 46, 268872), 16.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 9, 46, 268872), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 9, 46, 268872), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 9, 46, 268872), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 11, 9, 46, 268872), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 9, 46, 268872), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 11, 9, 46, 268872), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 11, 9, 46, 268872), 5.0, 6.2]"
2092,"[datetime.datetime(2022, 11, 28, 11, 9, 47, 404340), 16.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 9, 47, 404340), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 9, 47, 404340), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 9, 47, 404340), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 11, 9, 47, 404340), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 9, 47, 404340), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 11, 9, 47, 404340), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 11, 9, 47, 404340), 5.0, 6.2]"
2093,"[datetime.datetime(2022, 11, 28, 11, 9, 48, 534786), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 48, 534786), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 9, 48, 534786), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 9, 48, 534786), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 11, 9, 48, 534786), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 9, 48, 534786), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 11, 9, 48, 534786), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 11, 9, 48, 534786), 5.0, 6.2]"
2094,"[datetime.datetime(2022, 11, 28, 11, 9, 49, 656271), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 49, 656271), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 9, 49, 656271), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 9, 49, 656271), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 11, 9, 49, 656271), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 9, 49, 656271), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 11, 9, 49, 656271), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 11, 9, 49, 656271), 5.0, 6.2]"
2095,"[datetime.datetime(2022, 11, 28, 11, 9, 50, 804327), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 50, 804327), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 9, 50, 804327), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 9, 50, 804327), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 11, 9, 50, 804327), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 9, 50, 804327), 31.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 9, 50, 804327), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 11, 9, 50, 804327), 5.0, 6.2]"
2096,"[datetime.datetime(2022, 11, 28, 11, 9, 51, 933317), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 51, 933317), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 9, 51, 933317), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 9, 51, 933317), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 11, 9, 51, 933317), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 9, 51, 933317), 31.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 9, 51, 933317), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 11, 9, 51, 933317), 5.0, 6.2]"
2097,"[datetime.datetime(2022, 11, 28, 11, 9, 53, 73168), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 53, 73168), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 9, 53, 73168), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 9, 53, 73168), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 11, 9, 53, 73168), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 9, 53, 73168), 31.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 9, 53, 73168), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 11, 9, 53, 73168), 5.0, 6.2]"
2098,"[datetime.datetime(2022, 11, 28, 11, 9, 54, 225153), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 54, 225153), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 9, 54, 225153), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 9, 54, 225153), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 11, 9, 54, 225153), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 9, 54, 225153), 31.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 9, 54, 225153), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 11, 9, 54, 225153), 5.0, 6.2]"
2099,"[datetime.datetime(2022, 11, 28, 11, 9, 55, 346354), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 55, 346354), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 9, 55, 346354), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 9, 55, 346354), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 11, 9, 55, 346354), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 9, 55, 346354), 31.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 9, 55, 346354), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 11, 9, 55, 346354), 5.0, 6.2]"
2100,"[datetime.datetime(2022, 11, 28, 11, 9, 56, 482188), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 56, 482188), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 9, 56, 482188), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 9, 56, 482188), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 11, 9, 56, 482188), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 9, 56, 482188), 31.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 9, 56, 482188), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 11, 9, 56, 482188), 5.0, 6.2]"
2101,"[datetime.datetime(2022, 11, 28, 11, 9, 57, 622898), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 57, 622898), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 9, 57, 622898), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 9, 57, 622898), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 11, 9, 57, 622898), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 9, 57, 622898), 31.0, 240.0]","[datetime.datetime(2022, 11, 28, 11, 9, 57, 622898), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 9, 57, 622898), 5.0, 6.2]"
2102,"[datetime.datetime(2022, 11, 28, 11, 9, 58, 746489), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 58, 746489), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 9, 58, 746489), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 9, 58, 746489), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 11, 9, 58, 746489), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 9, 58, 746489), 31.0, 270.0]","[datetime.datetime(2022, 11, 28, 11, 9, 58, 746489), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 9, 58, 746489), 5.0, 6.2]"
2103,"[datetime.datetime(2022, 11, 28, 11, 9, 59, 870816), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 9, 59, 870816), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 9, 59, 870816), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 9, 59, 870816), 3.6, 4.3]","[datetime.datetime(2022, 11, 28, 11, 9, 59, 870816), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 9, 59, 870816), 31.0, 270.0]","[datetime.datetime(2022, 11, 28, 11, 9, 59, 870816), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 9, 59, 870816), 5.0, 6.2]"
2104,"[datetime.datetime(2022, 11, 28, 11, 10, 1, 13128), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 1, 13128), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 1, 13128), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 10, 1, 13128), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 1, 13128), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 10, 1, 13128), 31.0, 270.0]","[datetime.datetime(2022, 11, 28, 11, 10, 1, 13128), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 1, 13128), 5.0, 6.2]"
2105,"[datetime.datetime(2022, 11, 28, 11, 10, 2, 141693), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 2, 141693), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 2, 141693), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 10, 2, 141693), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 2, 141693), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 10, 2, 141693), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 11, 10, 2, 141693), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 2, 141693), 5.0, 6.2]"
2106,"[datetime.datetime(2022, 11, 28, 11, 10, 3, 257347), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 11, 10, 3, 257347), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 3, 257347), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 10, 3, 257347), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 3, 257347), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 10, 3, 257347), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 11, 10, 3, 257347), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 3, 257347), 5.0, 6.2]"
2107,"[datetime.datetime(2022, 11, 28, 11, 10, 4, 396642), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 11, 10, 4, 396642), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 4, 396642), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 10, 4, 396642), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 4, 396642), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 10, 4, 396642), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 11, 10, 4, 396642), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 4, 396642), 5.0, 6.4]"
2108,"[datetime.datetime(2022, 11, 28, 11, 10, 5, 515193), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 11, 10, 5, 515193), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 5, 515193), 2.7, 3.25]","[datetime.datetime(2022, 11, 28, 11, 10, 5, 515193), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 5, 515193), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 10, 5, 515193), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 11, 10, 5, 515193), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 5, 515193), 5.0, 6.4]"
2109,"[datetime.datetime(2022, 11, 28, 11, 10, 6, 668038), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 11, 10, 6, 668038), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 6, 668038), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 11, 10, 6, 668038), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 6, 668038), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 10, 6, 668038), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 11, 10, 6, 668038), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 6, 668038), 5.0, 6.2]"
2110,"[datetime.datetime(2022, 11, 28, 11, 10, 7, 796184), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 7, 796184), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 7, 796184), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 11, 10, 7, 796184), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 7, 796184), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 10, 7, 796184), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 11, 10, 7, 796184), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 7, 796184), 5.0, 6.2]"
2111,"[datetime.datetime(2022, 11, 28, 11, 10, 8, 935835), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 8, 935835), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 8, 935835), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 11, 10, 8, 935835), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 8, 935835), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 10, 8, 935835), 31.0, 270.0]","[datetime.datetime(2022, 11, 28, 11, 10, 8, 935835), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 8, 935835), 5.0, 6.2]"
2112,"[datetime.datetime(2022, 11, 28, 11, 10, 10, 57975), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 10, 57975), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 10, 57975), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 11, 10, 10, 57975), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 10, 57975), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 10, 10, 57975), 31.0, 270.0]","[datetime.datetime(2022, 11, 28, 11, 10, 10, 57975), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 10, 57975), 5.0, 6.2]"
2113,"[datetime.datetime(2022, 11, 28, 11, 10, 11, 248599), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 11, 248599), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 11, 248599), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 11, 10, 11, 248599), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 11, 248599), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 10, 11, 248599), 31.0, 270.0]","[datetime.datetime(2022, 11, 28, 11, 10, 11, 248599), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 11, 248599), 5.0, 6.2]"
2114,"[datetime.datetime(2022, 11, 28, 11, 10, 12, 387137), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 12, 387137), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 12, 387137), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 11, 10, 12, 387137), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 12, 387137), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 10, 12, 387137), 31.0, 270.0]","[datetime.datetime(2022, 11, 28, 11, 10, 12, 387137), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 12, 387137), 5.0, 6.2]"
2115,"[datetime.datetime(2022, 11, 28, 11, 10, 13, 512070), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 13, 512070), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 13, 512070), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 11, 10, 13, 512070), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 13, 512070), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 10, 13, 512070), 31.0, 270.0]","[datetime.datetime(2022, 11, 28, 11, 10, 13, 512070), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 13, 512070), 5.0, 6.4]"
2116,"[datetime.datetime(2022, 11, 28, 11, 10, 14, 652030), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 14, 652030), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 14, 652030), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 11, 10, 14, 652030), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 14, 652030), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 10, 14, 652030), 31.0, 270.0]","[datetime.datetime(2022, 11, 28, 11, 10, 14, 652030), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 14, 652030), 5.0, 6.4]"
2117,"[datetime.datetime(2022, 11, 28, 11, 10, 15, 762731), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 11, 10, 15, 762731), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 15, 762731), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 11, 10, 15, 762731), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 15, 762731), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 10, 15, 762731), 31.0, 270.0]","[datetime.datetime(2022, 11, 28, 11, 10, 15, 762731), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 15, 762731), 5.0, 6.4]"
2118,"[datetime.datetime(2022, 11, 28, 11, 10, 16, 904424), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 10, 16, 904424), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 16, 904424), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 11, 10, 16, 904424), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 16, 904424), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 10, 16, 904424), 31.0, 260.0]","[datetime.datetime(2022, 11, 28, 11, 10, 16, 904424), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 16, 904424), 5.0, 6.4]"
2119,"[datetime.datetime(2022, 11, 28, 11, 10, 18, 28086), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 10, 18, 28086), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 18, 28086), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 11, 10, 18, 28086), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 18, 28086), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 10, 18, 28086), 31.0, 260.0]","[datetime.datetime(2022, 11, 28, 11, 10, 18, 28086), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 18, 28086), 5.0, 6.4]"
2120,"[datetime.datetime(2022, 11, 28, 11, 10, 19, 172975), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 10, 19, 172975), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 19, 172975), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 11, 10, 19, 172975), 3.6, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 19, 172975), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 19, 172975), 31.0, 260.0]","[datetime.datetime(2022, 11, 28, 11, 10, 19, 172975), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 19, 172975), 5.0, 6.2]"
2121,"[datetime.datetime(2022, 11, 28, 11, 10, 20, 289094), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 10, 20, 289094), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 20, 289094), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 11, 10, 20, 289094), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 20, 289094), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 20, 289094), 31.0, 260.0]","[datetime.datetime(2022, 11, 28, 11, 10, 20, 289094), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 20, 289094), 5.0, 6.2]"
2122,"[datetime.datetime(2022, 11, 28, 11, 10, 21, 421180), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 10, 21, 421180), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 21, 421180), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 11, 10, 21, 421180), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 21, 421180), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 21, 421180), 31.0, 260.0]","[datetime.datetime(2022, 11, 28, 11, 10, 21, 421180), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 21, 421180), 5.0, 6.2]"
2123,"[datetime.datetime(2022, 11, 28, 11, 10, 22, 558325), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 10, 22, 558325), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 22, 558325), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 11, 10, 22, 558325), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 22, 558325), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 22, 558325), 31.0, 260.0]","[datetime.datetime(2022, 11, 28, 11, 10, 22, 558325), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 22, 558325), 5.0, 6.2]"
2124,"[datetime.datetime(2022, 11, 28, 11, 10, 23, 682620), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 10, 23, 682620), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 23, 682620), 2.7, 3.5]","[datetime.datetime(2022, 11, 28, 11, 10, 23, 682620), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 23, 682620), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 23, 682620), 31.0, 260.0]","[datetime.datetime(2022, 11, 28, 11, 10, 23, 682620), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 23, 682620), 5.0, 6.2]"
2125,"[datetime.datetime(2022, 11, 28, 11, 10, 24, 825562), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 10, 24, 825562), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 24, 825562), 2.7, 3.5]","[datetime.datetime(2022, 11, 28, 11, 10, 24, 825562), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 24, 825562), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 24, 825562), 31.0, 260.0]","[datetime.datetime(2022, 11, 28, 11, 10, 24, 825562), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 24, 825562), 5.0, 6.2]"
2126,"[datetime.datetime(2022, 11, 28, 11, 10, 25, 961754), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 10, 25, 961754), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 25, 961754), 2.7, 3.5]","[datetime.datetime(2022, 11, 28, 11, 10, 25, 961754), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 25, 961754), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 25, 961754), 31.0, 260.0]","[datetime.datetime(2022, 11, 28, 11, 10, 25, 961754), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 25, 961754), 5.0, 6.4]"
2127,"[datetime.datetime(2022, 11, 28, 11, 10, 27, 108299), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 10, 27, 108299), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 27, 108299), 2.7, 3.5]","[datetime.datetime(2022, 11, 28, 11, 10, 27, 108299), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 27, 108299), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 27, 108299), 31.0, 260.0]","[datetime.datetime(2022, 11, 28, 11, 10, 27, 108299), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 27, 108299), 5.0, 6.4]"
2128,"[datetime.datetime(2022, 11, 28, 11, 10, 28, 243315), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 10, 28, 243315), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 28, 243315), 2.7, 3.5]","[datetime.datetime(2022, 11, 28, 11, 10, 28, 243315), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 28, 243315), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 28, 243315), 31.0, 260.0]","[datetime.datetime(2022, 11, 28, 11, 10, 28, 243315), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 28, 243315), 5.0, 6.4]"
2129,"[datetime.datetime(2022, 11, 28, 11, 10, 29, 367456), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 10, 29, 367456), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 29, 367456), 2.7, 3.5]","[datetime.datetime(2022, 11, 28, 11, 10, 29, 367456), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 29, 367456), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 29, 367456), 31.0, 260.0]","[datetime.datetime(2022, 11, 28, 11, 10, 29, 367456), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 29, 367456), 5.0, 6.4]"
2130,"[datetime.datetime(2022, 11, 28, 11, 10, 30, 497786), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 10, 30, 497786), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 11, 10, 30, 497786), 2.7, 3.5]","[datetime.datetime(2022, 11, 28, 11, 10, 30, 497786), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 11, 10, 30, 497786), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 11, 10, 30, 497786), 31.0, 260.0]","[datetime.datetime(2022, 11, 28, 11, 10, 30, 497786), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 30, 497786), 5.0, 6.4]"
