,Coorong Cam,Paw Some Sloane,Terrific Arnold,Zipping Daria,Terrific Tyla,Allinga Molly,Emerley Star,Barefoot Rebel
864,"[datetime.datetime(2022, 11, 28, 19, 49, 53, 627609), 2.15, 2.5]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 627609), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 627609), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 627609), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 627609), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 627609), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 627609), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 49, 53, 627609), 6.5, 9.8]"
865,"[datetime.datetime(2022, 11, 28, 19, 49, 54, 785208), 2.15, 2.48]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 785208), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 785208), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 785208), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 785208), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 785208), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 785208), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 49, 54, 785208), 6.5, 9.8]"
866,"[datetime.datetime(2022, 11, 28, 19, 49, 55, 919930), 2.15, 2.48]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 919930), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 919930), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 919930), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 919930), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 919930), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 919930), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 49, 55, 919930), 6.5, 9.8]"
867,"[datetime.datetime(2022, 11, 28, 19, 49, 57, 50678), 2.15, 2.48]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 50678), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 50678), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 50678), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 50678), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 50678), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 50678), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 50678), 6.5, 9.8]"
868,"[datetime.datetime(2022, 11, 28, 19, 49, 58, 175552), 2.15, 2.54]","[datetime.datetime(2022, 11, 28, 19, 49, 58, 175552), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 49, 58, 175552), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 49, 58, 175552), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 49, 58, 175552), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 49, 58, 175552), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 49, 58, 175552), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 49, 58, 175552), 6.5, 8.0]"
869,"[datetime.datetime(2022, 11, 28, 19, 49, 59, 306430), 2.15, 2.54]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 306430), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 306430), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 306430), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 306430), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 306430), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 306430), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 49, 59, 306430), 6.5, 8.0]"
870,"[datetime.datetime(2022, 11, 28, 19, 50, 0, 433580), 2.15, 2.56]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 433580), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 433580), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 433580), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 433580), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 433580), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 433580), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 433580), 6.5, 7.8]"
871,"[datetime.datetime(2022, 11, 28, 19, 50, 1, 566724), 2.15, 2.56]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 566724), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 566724), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 566724), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 566724), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 566724), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 566724), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 566724), 6.5, 7.8]"
872,"[datetime.datetime(2022, 11, 28, 19, 50, 2, 697895), 2.15, 2.56]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 697895), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 697895), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 697895), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 697895), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 697895), 21.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 697895), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 697895), 6.5, 7.8]"
873,"[datetime.datetime(2022, 11, 28, 19, 50, 3, 828006), 2.15, 2.56]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 828006), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 828006), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 828006), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 828006), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 828006), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 828006), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 828006), 6.5, 7.8]"
874,"[datetime.datetime(2022, 11, 28, 19, 50, 4, 960219), 2.15, 2.56]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 960219), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 960219), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 960219), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 960219), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 960219), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 960219), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 960219), 6.5, 7.8]"
875,"[datetime.datetime(2022, 11, 28, 19, 50, 6, 99798), 2.15, 2.56]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 99798), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 99798), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 99798), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 99798), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 99798), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 99798), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 99798), 6.5, 7.8]"
876,"[datetime.datetime(2022, 11, 28, 19, 50, 7, 235951), 2.15, 2.56]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 235951), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 235951), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 235951), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 235951), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 235951), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 235951), 26.0, 150.0]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 235951), 6.5, 7.8]"
877,"[datetime.datetime(2022, 11, 28, 19, 50, 8, 364164), 2.15, 2.56]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 364164), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 364164), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 364164), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 364164), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 364164), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 364164), 26.0, 150.0]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 364164), 6.5, 7.8]"
878,"[datetime.datetime(2022, 11, 28, 19, 50, 9, 494997), 2.15, 2.56]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 494997), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 494997), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 494997), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 494997), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 494997), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 494997), 26.0, 150.0]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 494997), 6.5, 7.8]"
879,"[datetime.datetime(2022, 11, 28, 19, 50, 10, 640107), 2.15, 2.56]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 640107), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 640107), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 640107), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 640107), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 640107), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 640107), 26.0, 150.0]","[datetime.datetime(2022, 11, 28, 19, 50, 10, 640107), 6.5, 7.4]"
880,"[datetime.datetime(2022, 11, 28, 19, 50, 11, 773413), 2.15, 2.56]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 773413), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 773413), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 773413), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 773413), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 773413), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 773413), 26.0, 150.0]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 773413), 6.5, 7.4]"
881,"[datetime.datetime(2022, 11, 28, 19, 50, 12, 909562), 2.15, 2.58]","[datetime.datetime(2022, 11, 28, 19, 50, 12, 909562), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 19, 50, 12, 909562), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 50, 12, 909562), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 12, 909562), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 12, 909562), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 50, 12, 909562), 26.0, 150.0]","[datetime.datetime(2022, 11, 28, 19, 50, 12, 909562), 6.5, 7.4]"
882,"[datetime.datetime(2022, 11, 28, 19, 50, 14, 34290), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 34290), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 34290), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 34290), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 34290), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 34290), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 34290), 26.0, 150.0]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 34290), 6.5, 7.4]"
883,"[datetime.datetime(2022, 11, 28, 19, 50, 15, 164294), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 164294), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 164294), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 164294), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 164294), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 164294), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 164294), 26.0, 150.0]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 164294), 6.5, 7.8]"
884,"[datetime.datetime(2022, 11, 28, 19, 50, 16, 288957), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 288957), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 288957), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 288957), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 288957), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 288957), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 288957), 26.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 288957), 6.5, 8.0]"
885,"[datetime.datetime(2022, 11, 28, 19, 50, 17, 414798), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 414798), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 414798), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 414798), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 414798), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 414798), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 414798), 26.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 414798), 6.5, 8.0]"
886,"[datetime.datetime(2022, 11, 28, 19, 50, 18, 543858), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 18, 543858), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 18, 543858), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 18, 543858), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 18, 543858), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 18, 543858), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 18, 543858), 26.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 18, 543858), 6.5, 8.0]"
887,"[datetime.datetime(2022, 11, 28, 19, 50, 19, 666817), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 19, 666817), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 19, 666817), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 19, 666817), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 19, 666817), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 19, 666817), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 19, 666817), 26.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 19, 666817), 6.5, 8.4]"
888,"[datetime.datetime(2022, 11, 28, 19, 50, 20, 795122), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 795122), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 795122), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 795122), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 795122), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 795122), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 795122), 26.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 795122), 6.5, 9.6]"
889,"[datetime.datetime(2022, 11, 28, 19, 50, 21, 923156), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 923156), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 923156), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 923156), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 923156), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 923156), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 923156), 26.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 923156), 6.5, 9.0]"
890,"[datetime.datetime(2022, 11, 28, 19, 50, 23, 54918), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 54918), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 54918), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 54918), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 54918), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 54918), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 54918), 26.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 54918), 6.5, 9.0]"
891,"[datetime.datetime(2022, 11, 28, 19, 50, 24, 180690), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 180690), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 180690), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 180690), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 180690), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 180690), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 180690), 26.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 180690), 6.5, 8.8]"
892,"[datetime.datetime(2022, 11, 28, 19, 50, 25, 312680), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 25, 312680), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 25, 312680), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 25, 312680), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 25, 312680), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 25, 312680), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 25, 312680), 26.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 25, 312680), 6.5, 8.8]"
893,"[datetime.datetime(2022, 11, 28, 19, 50, 26, 456668), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 456668), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 456668), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 456668), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 456668), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 456668), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 456668), 26.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 456668), 6.5, 8.8]"
894,"[datetime.datetime(2022, 11, 28, 19, 50, 27, 584373), 2.15, 2.52]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 584373), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 584373), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 584373), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 584373), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 584373), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 584373), 26.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 584373), 6.5, 8.6]"
895,"[datetime.datetime(2022, 11, 28, 19, 50, 28, 714371), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 714371), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 714371), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 714371), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 714371), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 714371), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 714371), 26.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 714371), 6.5, 8.6]"
896,"[datetime.datetime(2022, 11, 28, 19, 50, 29, 837395), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 837395), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 837395), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 837395), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 837395), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 837395), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 837395), 26.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 837395), 6.5, 8.6]"
897,"[datetime.datetime(2022, 11, 28, 19, 50, 30, 969061), 2.15, 2.58]","[datetime.datetime(2022, 11, 28, 19, 50, 30, 969061), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 30, 969061), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 30, 969061), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 19, 50, 30, 969061), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 30, 969061), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 30, 969061), 26.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 30, 969061), 6.5, 8.6]"
898,"[datetime.datetime(2022, 11, 28, 19, 50, 32, 95838), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 32, 95838), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 32, 95838), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 32, 95838), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 32, 95838), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 32, 95838), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 32, 95838), 26.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 32, 95838), 6.5, 8.6]"
899,"[datetime.datetime(2022, 11, 28, 19, 50, 33, 236840), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 236840), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 236840), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 236840), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 236840), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 236840), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 236840), 26.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 236840), 6.5, 8.6]"
900,"[datetime.datetime(2022, 11, 28, 19, 50, 34, 443226), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 443226), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 443226), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 443226), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 443226), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 443226), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 443226), 26.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 443226), 6.5, 8.4]"
901,"[datetime.datetime(2022, 11, 28, 19, 50, 35, 611662), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 611662), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 611662), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 611662), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 611662), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 611662), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 611662), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 611662), 6.5, 8.4]"
902,"[datetime.datetime(2022, 11, 28, 19, 50, 36, 765949), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 766949), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 766949), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 766949), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 766949), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 766949), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 766949), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 766949), 6.5, 8.6]"
903,"[datetime.datetime(2022, 11, 28, 19, 50, 37, 917932), 2.15, 2.6]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 917932), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 917932), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 917932), 3.4, 3.95]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 917932), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 917932), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 917932), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 917932), 6.5, 8.6]"
