,El Cordobes,Trodaire,Euro Dandy,Girello,Indifference,Magnetic Prince,Piaggio,Montjeuify
04-01-2023 13:55:56.984030,"(6.5, 8.2, 8.020224719101124)","(17.0, 23.0, 22.636363636363637)","(4.2, 4.8, 4.720689655172413)","(8.0, 10.5, 9.96631205673759)","(2.6, 3.15, 3.1123076923076924)","(6.0, 7.4, 7.244827586206897)","(16.0, 19.0, 18.38095238095238)","(71.0, 120.0, 115.83333333333334)"
04-01-2023 13:55:58.206031,"(6.5, 8.2, 8.04)","(18.0, 23.0, 22.72093023255814)","(4.2, 4.8, 4.720689655172413)","(8.0, 10.5, 9.96631205673759)","(2.6, 3.15, 3.111111111111111)","(6.0, 7.4, 7.244827586206897)","(16.0, 18.5, 18.391304347826086)","(71.0, 120.0, 117.5)"
04-01-2023 13:55:59.387296,"(6.5, 8.2, 8.031578947368422)","(18.0, 23.0, 22.72093023255814)","(4.2, 4.8, 4.720689655172413)","(8.0, 10.5, 9.96631205673759)","(2.6, 3.15, 3.1014851485148514)","(6.0, 7.4, 7.244827586206897)","(16.0, 18.5, 18.413793103448278)","(71.0, 120.0, 117.5)"
04-01-2023 13:56:00.527972,"(6.5, 8.2, 8.031578947368422)","(18.0, 23.0, 22.72093023255814)","(4.2, 4.8, 4.720689655172413)","(8.0, 10.5, 9.921153846153846)","(2.6, 3.15, 3.101293103448276)","(6.0, 7.4, 7.2791946308724835)","(16.0, 18.5, 18.29268292682927)","(71.0, 120.0, 117.5)"
04-01-2023 13:56:01.657223,"(6.5, 8.2, 8.031578947368422)","(18.0, 23.0, 22.455882352941178)","(4.2, 4.8, 4.714754098360656)","(8.0, 10.5, 10.052083333333334)","(2.6, 3.15, 3.101293103448276)","(6.0, 7.4, 7.2791946308724835)","(16.0, 18.5, 18.29268292682927)","(71.0, 120.0, 117.5)"
04-01-2023 13:56:02.854341,"(6.5, 8.2, 8.031578947368422)","(18.0, 23.0, 22.47887323943662)","(4.2, 4.8, 4.712605042016807)","(8.0, 10.5, 10.052083333333334)","(2.6, 3.15, 3.118435754189944)","(6.0, 7.4, 7.2791946308724835)","(16.0, 18.5, 18.339622641509433)","(71.0, 120.0, 115.0)"
04-01-2023 13:56:04.144322,"(6.5, 8.2, 8.046153846153846)","(18.0, 23.0, 22.47887323943662)","(4.2, 4.8, 4.688979591836734)","(8.0, 10.5, 10.052083333333334)","(2.6, 3.15, 3.148375451263538)","(6.0, 7.2, 7.1808219178082195)","(16.0, 18.5, 18.63888888888889)","(71.0, 120.0, 115.83333333333334)"
04-01-2023 13:56:05.215787,"(6.5, 8.2, 8.056470588235294)","(18.0, 23.0, 22.47887323943662)","(4.2, 4.8, 4.726857142857143)","(8.0, 10.5, 10.091254752851711)","(2.6, 3.15, 3.140823970037453)","(6.0, 7.2, 7.177235772357724)","(16.0, 19.0, 18.555555555555557)","(71.0, 120.0, 115.83333333333334)"
04-01-2023 13:56:06.366584,"(6.5, 8.2, 8.056470588235294)","(18.0, 23.0, 22.47887323943662)","(4.2, 4.8, 4.718181818181819)","(8.0, 10.5, 10.047619047619047)","(2.6, 3.15, 3.1335384615384614)","(6.0, 7.2, 7.172277227722772)","(16.0, 19.0, 18.53846153846154)","(71.0, 120.0, 117.5)"
04-01-2023 13:56:07.540775,"(6.5, 8.2, 8.025714285714285)","(18.0, 23.0, 22.362068965517242)","(4.2, 4.8, 4.718181818181819)","(8.0, 10.5, 10.047619047619047)","(2.6, 3.15, 3.140823970037453)","(6.0, 7.2, 7.172277227722772)","(16.0, 19.0, 18.4390243902439)","(71.0, 120.0, 113.33333333333333)"
04-01-2023 13:56:08.685347,"(6.5, 8.2, 8.012307692307692)","(18.0, 23.0, 22.338709677419356)","(4.2, 4.8, 4.751470588235295)","(8.0, 10.5, 10.110074626865671)","(2.6, 3.15, 3.1286821705426355)","(6.0, 7.2, 7.172277227722772)","(16.0, 18.5, 18.4390243902439)","(71.0, 120.0, 113.33333333333333)"
04-01-2023 13:56:09.804980,"(6.5, 8.2, 8.066666666666666)","(18.0, 23.0, 22.338709677419356)","(4.2, 4.8, 4.763736263736264)","(8.0, 10.5, 10.110074626865671)","(2.6, 3.15, 3.126923076923077)","(6.0, 7.2, 7.181208053691275)","(16.0, 18.5, 18.441860465116278)","(71.0, 120.0, 113.33333333333333)"
04-01-2023 13:56:11.218233,"(6.5, 8.2, 8.074747474747474)","(18.0, 23.0, 22.453333333333333)","(4.2, 4.8, 4.764444444444444)","(8.0, 10.5, 10.110074626865671)","(2.6, 3.15, 3.121601941747573)","(6.0, 7.2, 7.181208053691275)","(16.0, 18.5, 18.441860465116278)","(71.0, 120.0, 118.0)"
04-01-2023 13:56:12.611769,"(6.5, 8.2, 8.025714285714285)","(18.0, 23.0, 22.453333333333333)","(4.2, 4.8, 4.7974683544303796)","(8.0, 10.5, 10.104166666666666)","(2.6, 3.15, 3.119718309859155)","(6.0, 7.2, 7.181208053691275)","(16.0, 18.5, 18.441860465116278)","(71.0, 120.0, 118.0)"
04-01-2023 13:56:13.933711,"(6.5, 8.2, 8.025714285714285)","(18.0, 23.0, 22.453333333333333)","(4.2, 4.8, 4.7974683544303796)","(8.0, 10.5, 10.088582677165354)","(2.6, 3.15, 3.1223175965665235)","(6.0, 7.2, 7.181208053691275)","(16.0, 18.5, 18.441860465116278)","(71.0, 120.0, 118.0)"
04-01-2023 13:56:15.307484,"(6.5, 8.2, 8.025714285714285)","(18.0, 23.0, 22.548387096774192)","(4.2, 4.8, 4.7789743589743585)","(8.0, 10.5, 10.088582677165354)","(2.6, 3.15, 3.1221982758620688)","(6.0, 7.2, 7.181208053691275)","(16.0, 18.5, 18.441860465116278)","(71.0, 120.0, 118.0)"
04-01-2023 13:56:16.635533,"(6.5, 8.2, 8.064444444444444)","(18.0, 23.0, 22.722772277227723)","(4.2, 4.8, 4.7956521739130435)","(8.0, 10.5, 10.088582677165354)","(2.6, 3.15, 3.1105371900826446)","(6.0, 7.2, 7.310243902439025)","(16.0, 18.5, 18.441860465116278)","(71.0, 120.0, 118.0)"
04-01-2023 13:56:17.921528,"(6.5, 8.0, 7.909767441860465)","(18.0, 23.0, 22.78494623655914)","(4.2, 4.8, 4.834313725490196)","(8.0, 10.5, 10.088582677165354)","(2.6, 3.15, 3.078802588996764)","(6.0, 7.4, 7.3223628691983125)","(16.0, 18.5, 18.441860465116278)","(71.0, 120.0, 118.0)"
04-01-2023 13:56:19.150063,"(6.5, 8.2, 8.027555555555555)","(18.0, 23.0, 22.78494623655914)","(4.2, 4.9, 4.834313725490196)","(8.0, 10.5, 10.088582677165354)","(2.6, 3.1, 3.0509316770186334)","(6.0, 7.4, 7.310243902439025)","(16.0, 18.5, 18.441860465116278)","(71.0, 120.0, 118.57142857142857)"
04-01-2023 13:56:20.549752,"(6.5, 8.2, 8.027555555555555)","(18.0, 23.0, 22.75)","(4.2, 4.9, 4.848571428571429)","(8.0, 10.5, 10.08695652173913)","(2.6, 3.1, 3.0509316770186334)","(6.0, 7.4, 7.310243902439025)","(16.0, 18.5, 18.4390243902439)","(71.0, 120.0, 118.57142857142857)"
04-01-2023 13:56:21.818654,"(6.5, 8.2, 8.017840375586854)","(18.0, 23.0, 22.75)","(4.2, 4.9, 4.808108108108108)","(8.0, 10.5, 10.130742049469964)","(2.6, 3.1, 3.0509316770186334)","(6.0, 7.4, 7.310243902439025)","(16.0, 18.5, 18.5625)","(71.0, 120.0, 118.57142857142857)"
04-01-2023 13:56:23.018986,"(6.5, 8.2, 8.025242718446602)","(18.0, 23.0, 22.75)","(4.2, 4.9, 4.868224299065421)","(8.0, 10.5, 10.130742049469964)","(2.6, 3.1, 3.0715315315315315)","(6.0, 7.4, 7.323651452282158)","(16.0, 19.0, 18.5625)","(71.0, 120.0, 118.0)"
04-01-2023 13:56:24.218400,"(6.5, 8.2, 8.034101382488478)","(18.0, 23.0, 22.715686274509803)","(4.2, 4.9, 4.581949458483754)","(8.0, 10.5, 10.826241134751774)","(2.6, 3.1, 3.0652255639097743)","(6.0, 7.4, 7.870422535211268)","(16.0, 19.0, 17.92982456140351)","(71.0, 120.0, 117.5)"
04-01-2023 13:56:25.409924,"(6.5, 8.0, 7.974137931034483)","(18.0, 25.0, 24.36231884057971)","(4.2, 4.6, 4.587765957446808)","(8.0, 11.0, 10.809815950920246)","(2.6, 3.1, 3.0733812949640287)","(6.0, 8.0, 7.811538461538461)","(16.0, 18.0, 17.914893617021278)","(71.0, 130.0, 123.33333333333333)"
04-01-2023 13:56:26.624657,"(6.5, 8.0, 7.935779816513762)","(18.0, 25.0, 24.413333333333334)","(4.2, 4.6, 4.552380952380952)","(8.0, 11.0, 10.82934131736527)","(2.6, 3.1, 3.0526178010471203)","(6.0, 8.0, 7.622018348623853)","(16.0, 18.0, 18.25531914893617)","(71.0, 130.0, 102.0)"
04-01-2023 13:56:27.834862,"(6.5, 8.0, 7.919540229885057)","(18.0, 25.0, 24.64)","(4.2, 4.6, 4.5025477707006365)","(8.0, 11.0, 10.843406593406593)","(2.6, 3.1, 3.059659090909091)","(6.0, 7.8, 7.663380281690141)","(16.0, 19.0, 17.941666666666666)","(71.0, 120.0, 103.92857142857143)"
04-01-2023 13:56:28.994456,"(6.5, 8.0, 7.919540229885057)","(18.0, 25.0, 24.615384615384617)","(4.2, 4.6, 4.5025477707006365)","(8.0, 11.0, 10.843406593406593)","(2.6, 3.1, 3.0534120734908137)","(6.0, 7.8, 7.72)","(16.0, 18.0, 17.955128205128204)","(71.0, 120.0, 106.76470588235294)"
04-01-2023 13:56:30.297950,"(6.5, 8.0, 7.916666666666667)","(18.0, 25.0, 24.533333333333335)","(4.2, 4.6, 4.503773584905661)","(8.0, 11.0, 10.843406593406593)","(2.6, 3.1, 3.0604460093896715)","(6.0, 7.8, 7.7)","(16.0, 18.0, 17.955128205128204)","(71.0, 120.0, 106.76470588235294)"
04-01-2023 13:56:31.618964,"(6.5, 8.0, 7.973333333333334)","(18.0, 25.0, 24.533333333333335)","(4.2, 4.6, 4.503896103896104)","(8.0, 11.0, 10.843406593406593)","(2.6, 3.1, 3.0590024330900243)","(6.0, 7.8, 7.7)","(16.0, 18.0, 17.95205479452055)","(71.0, 120.0, 106.76470588235294)"
04-01-2023 13:56:33.004038,"(6.5, 8.0, 7.9787878787878785)","(18.0, 25.0, 24.533333333333335)","(4.2, 4.6, 4.503896103896104)","(8.0, 11.0, 10.861271676300579)","(2.6, 3.1, 3.070281124497992)","(6.0, 7.8, 7.683076923076923)","(16.0, 18.0, 17.95205479452055)","(71.0, 120.0, 102.0)"
04-01-2023 13:56:34.378442,"(6.5, 8.2, 8.071028037383178)","(18.0, 25.0, 24.533333333333335)","(4.2, 4.5, 4.4646723646723645)","(8.0, 11.0, 10.861271676300579)","(2.6, 3.1, 3.070281124497992)","(6.0, 7.8, 7.683076923076923)","(15.0, 18.0, 17.957831325301203)","(71.0, 120.0, 102.0)"
04-01-2023 13:56:35.782011,"(6.5, 8.2, 8.077551020408164)","(18.0, 25.0, 22.681818181818183)","(4.2, 4.5, 4.476704545454545)","(8.0, 11.0, 10.801507537688442)","(2.6, 3.1, 3.080252764612954)","(6.0, 7.8, 7.70952380952381)","(15.0, 18.0, 18.267857142857142)","(71.0, 120.0, 105.0)"
04-01-2023 13:56:37.025194,"(6.5, 8.2, 8.101639344262296)","(18.0, 23.0, 22.681818181818183)","(4.2, 4.5, 4.4)","(8.0, 11.0, 10.872222222222222)","(2.6, 3.1, 3.123108108108108)","(6.0, 7.8, 7.70952380952381)","(15.0, 18.5, 18.30701754385965)","(71.0, 120.0, 105.0)"
04-01-2023 13:56:38.206648,"(6.5, 8.2, 8.133678756476684)","(18.0, 23.0, 22.5)","(4.2, 4.4, 4.3748000000000005)","(8.0, 11.0, 10.872222222222222)","(2.6, 3.15, 3.111603375527426)","(6.0, 7.8, 7.70952380952381)","(15.0, 18.5, 18.28846153846154)","(71.0, 120.0, 105.0)"
04-01-2023 13:56:39.729295,"(6.5, 8.2, 8.224516129032258)","(18.0, 23.0, 23.185185185185183)","(4.2, 4.4, 4.290441176470588)","(8.0, 11.0, 10.872222222222222)","(2.6, 3.15, 3.112590799031477)","(6.0, 7.8, 7.726027397260274)","(15.0, 18.5, 18.25862068965517)","(71.0, 120.0, 105.0)"
04-01-2023 13:56:41.075284,"(6.5, 8.4, 8.231147540983606)","(18.0, 24.0, 23.476190476190474)","(4.2, 4.3, 4.289430894308943)","(8.0, 11.0, 10.872222222222222)","(2.6, 3.15, 3.1205567451820126)","(6.0, 7.8, 7.715428571428571)","(15.0, 18.5, 18.235714285714284)","(71.0, 120.0, 108.75)"
04-01-2023 13:56:42.450616,"(6.5, 8.4, 8.243939393939394)","(18.0, 24.0, 23.476190476190474)","(4.2, 4.3, 4.251490514905149)","(8.0, 11.0, 10.897321428571429)","(2.6, 3.15, 3.120619658119658)","(6.0, 7.8, 7.715428571428571)","(15.0, 18.5, 18.235714285714284)","(71.0, 120.0, 105.0)"
04-01-2023 13:56:43.712033,"(6.5, 8.4, 8.31715976331361)","(18.0, 24.0, 23.555555555555557)","(4.2, 4.3, 4.2504155124653735)","(8.0, 11.0, 10.806896551724138)","(2.6, 3.15, 3.117183770883055)","(6.0, 7.8, 7.724489795918367)","(15.0, 18.5, 18.25)","(71.0, 120.0, 111.0)"
04-01-2023 13:56:44.955491,"(6.5, 8.4, 8.325531914893617)","(18.0, 24.0, 23.68)","(4.2, 4.3, 4.2504155124653735)","(8.0, 11.0, 10.779874213836479)","(2.6, 3.15, 3.132)","(6.0, 7.8, 7.724489795918367)","(15.0, 18.5, 18.25)","(71.0, 120.0, 111.0)"
04-01-2023 13:56:46.451306,"(6.5, 8.6, 8.473584905660378)","(18.0, 24.0, 23.80952380952381)","(4.2, 4.3, 4.204608294930876)","(8.0, 11.0, 10.784345047923322)","(2.6, 3.15, 3.150783699059561)","(6.0, 7.8, 7.728421052631579)","(15.0, 18.5, 18.261363636363637)","(71.0, 120.0, 111.0)"
04-01-2023 13:56:47.717016,"(6.5, 8.6, 8.480357142857143)","(18.0, 25.0, 23.893617021276597)","(4.2, 4.3, 4.168409586056645)","(8.0, 11.0, 10.797658862876254)","(2.6, 3.2, 3.1737723214285714)","(6.0, 7.8, 7.642696629213483)","(15.0, 18.5, 18.234177215189874)","(71.0, 120.0, 111.0)"
04-01-2023 13:56:48.898515,"(6.5, 8.6, 8.480357142857143)","(18.0, 25.0, 23.893617021276597)","(4.2, 4.2, 4.115315315315315)","(8.0, 11.0, 10.79421768707483)","(2.6, 3.2, 3.1737723214285714)","(6.0, 7.8, 7.671559633027522)","(15.0, 18.5, 18.234177215189874)","(71.0, 120.0, 111.0)"
04-01-2023 13:56:50.136712,"(6.5, 8.6, 8.480357142857143)","(18.0, 25.0, 24.087719298245613)","(4.2, 4.2, 4.138378378378378)","(8.0, 11.0, 10.796296296296296)","(2.6, 3.2, 3.1729636898920512)","(6.0, 7.8, 7.671559633027522)","(15.0, 18.5, 18.71153846153846)","(71.0, 120.0, 111.0)"
04-01-2023 13:56:51.518998,"(6.5, 8.6, 8.51063829787234)","(18.0, 25.0, 24.087719298245613)","(4.2, 4.2, 4.1419999999999995)","(8.0, 11.0, 10.796296296296296)","(2.6, 3.2, 3.1729636898920512)","(6.0, 7.8, 7.665)","(15.0, 19.0, 18.779411764705884)","(71.0, 120.0, 111.0)"
04-01-2023 13:56:52.827006,"(6.5, 8.6, 8.528395061728395)","(18.0, 25.0, 24.087719298245613)","(4.2, 4.2, 4.1419999999999995)","(8.0, 11.0, 10.796296296296296)","(2.6, 3.2, 3.1721153846153847)","(6.0, 7.8, 7.665)","(15.0, 19.0, 18.779411764705884)","(71.0, 120.0, 111.0)"
04-01-2023 13:56:54.066475,"(6.5, 8.6, 8.528395061728395)","(18.0, 25.0, 24.087719298245613)","(4.2, 4.2, 4.164324324324324)","(8.0, 11.0, 10.8003300330033)","(2.6, 3.2, 3.169422863485017)","(6.0, 7.8, 7.681751824817518)","(15.0, 19.0, 18.6875)","(71.0, 120.0, 111.0)"
04-01-2023 13:56:55.338546,"(6.5, 8.6, 8.528395061728395)","(18.0, 25.0, 24.087719298245613)","(4.2, 4.2, 4.152393617021277)","(8.0, 11.0, 10.795454545454545)","(2.6, 3.2, 3.180230769230769)","(6.0, 7.8, 7.672440944881889)","(15.0, 19.0, 18.78125)","(71.0, 120.0, 111.0)"
04-01-2023 13:56:56.745131,"(6.5, 8.6, 8.52093023255814)","(18.0, 25.0, 24.087719298245613)","(4.2, 4.2, 4.152393617021277)","(8.0, 11.0, 10.788590604026846)","(2.6, 3.2, 3.1834468085106384)","(6.0, 7.8, 7.6499999999999995)","(15.0, 19.0, 18.810344827586206)","(71.0, 120.0, 111.0)"
04-01-2023 13:56:57.998367,"(6.5, 8.6, 8.522727272727273)","(18.0, 25.0, 24.071428571428573)","(4.2, 4.2, 4.176061776061776)","(8.0, 11.0, 10.788590604026846)","(2.6, 3.2, 3.180092118730809)","(6.0, 7.8, 7.6421874999999995)","(15.0, 19.0, 18.805555555555557)","(71.0, 120.0, 111.0)"
04-01-2023 13:56:59.579258,"(6.5, 8.6, 8.50909090909091)","(18.0, 25.0, 24.451612903225808)","(4.2, 4.2, 4.180544747081711)","(8.0, 11.0, 10.762264150943397)","(2.6, 3.2, 3.176305609284333)","(6.0, 7.8, 7.661643835616438)","(15.0, 19.0, 18.805555555555557)","(71.0, 120.0, 111.0)"
04-01-2023 13:57:00.890522,"(6.5, 8.6, 8.452459016393442)","(18.0, 25.0, 24.451612903225808)","(4.2, 4.3, 4.180544747081711)","(8.0, 11.0, 10.762264150943397)","(2.6, 3.2, 3.176305609284333)","(6.0, 7.8, 7.661643835616438)","(15.0, 19.0, 18.535714285714285)","(71.0, 120.0, 111.0)"
04-01-2023 13:57:02.181011,"(6.5, 8.6, 8.463636363636363)","(18.0, 25.0, 24.32)","(4.2, 4.3, 4.1663366336633665)","(8.0, 11.0, 10.758364312267657)","(2.6, 3.2, 3.193171114599686)","(6.0, 7.8, 7.563380281690141)","(15.0, 19.0, 18.63888888888889)","(71.0, 120.0, 111.0)"
04-01-2023 13:57:03.473860,"(6.5, 8.6, 8.518072289156626)","(18.0, 25.0, 24.32)","(4.2, 4.2, 4.192165898617512)","(8.0, 11.0, 10.764044943820224)","(2.6, 3.2, 3.1973083197389887)","(6.0, 7.6, 7.561764705882353)","(15.0, 19.0, 18.59259259259259)","(71.0, 120.0, 111.0)"
04-01-2023 13:57:04.883991,"(6.5, 8.6, 8.536448598130841)","(18.0, 25.0, 24.595238095238095)","(3.9, 4.2, 4.163551401869159)","(8.0, 11.0, 10.760147601476016)","(2.6, 3.2, 3.2203667953667954)","(6.0, 7.6, 7.554385964912281)","(15.0, 19.0, 18.793650793650794)","(71.0, 120.0, 111.0)"
04-01-2023 13:57:06.271580,"(6.5, 8.6, 8.536448598130841)","(18.0, 25.0, 24.595238095238095)","(3.9, 4.2, 4.163091482649842)","(8.0, 11.0, 10.760147601476016)","(2.6, 3.25, 3.225390625)","(6.0, 7.6, 7.554385964912281)","(15.0, 19.0, 18.793650793650794)","(71.0, 120.0, 111.0)"
04-01-2023 13:57:07.696865,"(6.5, 8.6, 8.536448598130841)","(18.0, 25.0, 24.595238095238095)","(3.9, 4.2, 4.161162079510703)","(8.0, 11.0, 10.764044943820224)","(2.6, 3.25, 3.225390625)","(6.0, 7.6, 7.554385964912281)","(15.0, 19.0, 18.793650793650794)","(71.0, 120.0, 111.0)"
04-01-2023 13:57:09.048909,"(6.5, 8.6, 8.537037037037036)","(18.0, 25.0, 24.58139534883721)","(3.9, 4.2, 4.1431547619047615)","(8.0, 11.0, 10.764044943820224)","(2.6, 3.25, 3.2044326241134753)","(6.0, 7.6, 7.549152542372881)","(15.0, 19.0, 18.64516129032258)","(71.0, 120.0, 111.0)"
04-01-2023 13:57:10.404646,"(6.5, 8.6, 8.537037037037036)","(18.0, 25.0, 24.58139534883721)","(3.9, 4.2, 4.144047619047619)","(8.0, 11.0, 10.766536964980546)","(2.6, 3.25, 3.2103395061728395)","(6.0, 7.6, 7.353233830845771)","(15.0, 19.0, 18.81967213114754)","(71.0, 120.0, 111.0)"
04-01-2023 13:57:11.619879,"(6.5, 8.6, 8.537037037037036)","(18.0, 25.0, 24.58139534883721)","(3.9, 4.2, 4.156020942408377)","(8.0, 11.0, 10.766129032258064)","(2.6, 3.25, 3.2139044943820227)","(6.0, 7.4, 7.353233830845771)","(15.0, 19.0, 18.81967213114754)","(71.0, 120.0, 111.0)"
04-01-2023 13:57:13.154641,"(6.5, 8.6, 8.53061224489796)","(18.0, 25.0, 24.0)","(3.9, 4.2, 4.175886524822695)","(8.0, 11.0, 10.766129032258064)","(2.6, 3.25, 3.24192037470726)","(6.0, 7.4, 7.348351648351649)","(15.0, 19.0, 18.81967213114754)","(71.0, 120.0, 111.0)"
04-01-2023 13:57:14.429106,"(6.5, 8.6, 8.526881720430108)","(18.0, 24.0, 23.0)","(3.9, 4.2, 4.2213068181818185)","(8.0, 11.0, 10.793594306049823)","(2.6, 3.25, 3.227118644067797)","(6.0, 7.4, 7.3448598130841125)","(15.0, 19.0, 18.80701754385965)","(71.0, 120.0, 111.0)"
04-01-2023 13:57:15.927658,"(6.5, 8.6, 8.532394366197183)","(18.0, 23.0, 22.606060606060606)","(3.9, 4.3, 4.229459459459459)","(8.0, 11.0, 10.793594306049823)","(2.6, 3.25, 3.2261818181818183)","(6.0, 7.4, 7.290361445783133)","(15.0, 19.0, 18.80701754385965)","(71.0, 120.0, 111.0)"
04-01-2023 13:57:17.225763,"(6.5, 8.6, 8.532394366197183)","(18.0, 23.0, 22.61764705882353)","(3.8, 4.3, 4.245089285714286)","(8.5, 11.0, 10.802721088435375)","(2.6, 3.25, 3.225919117647059)","(6.5, 7.4, 7.257861635220126)","(16.0, 19.0, 18.80701754385965)","(71.0, 120.0, 111.0)"
04-01-2023 13:57:18.476238,"(7.0, 8.6, 8.543529411764705)","(19.0, 23.0, 22.5)","(3.8, 4.3, 4.2501014198782965)","(8.5, 11.0, 10.802721088435375)","(2.6, 3.25, 3.222448979591837)","(6.5, 7.4, 7.251685393258427)","(16.0, 19.0, 18.78846153846154)","(71.0, 120.0, 111.0)"
04-01-2023 13:57:19.788301,"(7.0, 8.6, 8.543529411764705)","(19.0, 23.0, 22.488372093023255)","(3.8, 4.3, 4.253228962818004)","(8.5, 11.0, 10.802721088435375)","(2.6, 3.25, 3.222448979591837)","(6.5, 7.4, 7.251685393258427)","(16.0, 19.0, 18.78846153846154)","(71.0, 120.0, 111.0)"
04-01-2023 13:57:21.077161,"(7.0, 8.6, 8.543529411764705)","(18.0, 23.0, 22.435897435897434)","(3.8, 4.3, 4.267326732673268)","(8.5, 11.0, 10.802721088435375)","(2.6, 3.25, 3.222448979591837)","(6.5, 7.4, 7.251685393258427)","(16.0, 19.0, 18.78846153846154)","(71.0, 120.0, 111.0)"
04-01-2023 13:57:22.359401,"(7.0, 8.6, 8.543529411764705)","(18.0, 23.0, 22.435897435897434)","(3.8, 4.3, 4.267326732673268)","(8.5, 11.0, 10.706018518518519)","(2.6, 3.25, 3.2255652173913045)","(6.5, 7.4, 7.613986013986014)","(16.0, 19.0, 18.56451612903226)","(71.0, 120.0, 111.11111111111111)"
04-01-2023 13:57:23.571101,"(7.0, 8.6, 8.576811594202898)","(18.0, 24.0, 23.764705882352942)","(3.8, 4.1, 3.9914285714285715)","(8.5, 12.0, 11.653061224489797)","(2.6, 3.25, 3.228273244781784)","(6.5, 7.8, 7.532692307692308)","(16.0, 19.0, 18.45098039215686)","(71.0, 120.0, 116.36363636363636)"
04-01-2023 13:57:24.742357,"(7.0, 8.8, 8.580555555555556)","(18.0, 25.0, 24.157894736842106)","(3.8, 4.0, 4.003836633663366)","(8.5, 12.0, 11.731060606060606)","(2.6, 3.25, 3.1841575091575094)","(6.5, 7.6, 7.4921875)","(16.0, 18.5, 18.45098039215686)","(71.0, 120.0, 116.0)"
04-01-2023 13:57:25.857918,"(7.0, 8.8, 8.615204678362574)","(18.0, 25.0, 24.157894736842106)","(3.8, 4.1, 4.006834532374101)","(8.5, 12.0, 11.767543859649123)","(2.6, 3.2, 3.1838317757009347)","(6.5, 7.6, 7.4921875)","(16.0, 18.5, 18.45098039215686)","(71.0, 120.0, 116.0)"
04-01-2023 13:57:27.046688,"(7.0, 8.8, 8.615204678362574)","(19.0, 25.0, 24.157894736842106)","(3.8, 4.1, 4.024536082474227)","(8.5, 12.0, 11.701986754966887)","(2.6, 3.2, 3.1804740406320544)","(6.5, 7.6, 7.4921875)","(16.0, 18.5, 18.45098039215686)","(71.0, 120.0, 116.0)"
04-01-2023 13:57:28.255653,"(7.0, 8.8, 8.62439024390244)","(19.0, 25.0, 24.157894736842106)","(3.8, 4.1, 4.024806201550388)","(8.5, 12.0, 11.730538922155688)","(2.6, 3.2, 3.1804740406320544)","(6.5, 7.6, 7.4921875)","(16.0, 18.5, 18.45098039215686)","(71.0, 120.0, 116.0)"
04-01-2023 13:57:29.476236,"(7.0, 8.8, 8.608)","(19.0, 25.0, 24.157894736842106)","(3.8, 4.1, 4.0148809523809526)","(8.5, 12.0, 11.730538922155688)","(2.6, 3.2, 3.1802961275626425)","(6.5, 7.6, 7.4921875)","(16.0, 18.5, 18.45098039215686)","(71.0, 120.0, 116.0)"
04-01-2023 13:57:30.670905,"(7.0, 8.8, 8.608)","(19.0, 25.0, 24.353846153846153)","(3.7, 4.1, 4.025706940874036)","(9.0, 12.0, 11.722222222222221)","(2.6, 3.2, 3.1744837758112094)","(6.5, 7.6, 7.4921875)","(16.0, 18.5, 18.45098039215686)","(71.0, 120.0, 116.0)"
04-01-2023 13:57:32.071019,"(7.0, 8.8, 8.61271676300578)","(19.0, 25.0, 24.424657534246574)","(3.7, 4.1, 4.041843971631206)","(9.0, 12.0, 11.722222222222221)","(2.6, 3.2, 3.1875180375180374)","(6.5, 7.6, 7.4921875)","(16.0, 18.5, 18.45098039215686)","(71.0, 120.0, 116.0)"
04-01-2023 13:57:33.433425,"(7.0, 8.8, 8.61271676300578)","(19.0, 25.0, 24.424657534246574)","(3.7, 4.1, 4.056334841628959)","(9.0, 12.0, 11.722222222222221)","(2.6, 3.2, 3.1875180375180374)","(6.5, 7.6, 7.4921875)","(16.0, 18.5, 18.45098039215686)","(71.0, 120.0, 116.0)"
04-01-2023 13:57:34.606699,"(7.0, 8.8, 8.61271676300578)","(19.0, 25.0, 24.485714285714288)","(3.7, 4.1, 4.056877897990726)","(9.0, 12.0, 11.722222222222221)","(2.6, 3.2, 3.1875180375180374)","(6.5, 7.6, 7.4921875)","(16.0, 18.5, 18.686567164179106)","(71.0, 120.0, 116.0)"
04-01-2023 13:57:35.765006,"(7.0, 8.8, 8.61271676300578)","(19.0, 25.0, 24.485714285714288)","(3.7, 4.1, 4.056965944272446)","(9.0, 12.0, 11.722222222222221)","(2.6, 3.2, 3.196181172291297)","(6.5, 7.6, 7.497520661157025)","(16.0, 19.0, 18.607142857142858)","(71.0, 120.0, 116.0)"
04-01-2023 13:57:36.931564,"(7.0, 8.8, 8.61271676300578)","(19.0, 25.0, 24.485714285714288)","(3.7, 4.1, 4.024797843665768)","(9.0, 12.0, 11.762430939226519)","(2.6, 3.2, 3.202777777777778)","(6.5, 7.6, 7.3914285714285715)","(16.0, 19.0, 18.79268292682927)","(71.0, 120.0, 116.0)"
04-01-2023 13:57:38.072063,"(7.0, 8.4, 8.337007874015748)","(19.0, 25.0, 24.28)","(3.7, 4.1, 4.024797843665768)","(9.0, 12.0, 11.762430939226519)","(2.6, 3.25, 3.205769230769231)","(6.5, 7.4, 7.454368932038835)","(16.0, 19.0, 18.5625)","(71.0, 120.0, 116.0)"
