,Perfect Tyrant,Freddy Vegas,Break And Enter,Cracking Force,Black Nettle,Rebel Prince,Wild Mister,High Times
14-12-2022 12:17:21.819398,"(1.6, 1.81, 1.6557142857142857)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 47.75)","(21.0, 55.0, 50.75)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 183.0)","(71.0, 470.0, 307.5)","(5.5, 10.0, 9.2)"
14-12-2022 12:17:22.998211,"(1.6, 1.81, 1.6557142857142857)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 47.75)","(21.0, 55.0, 50.75)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 183.0)","(71.0, 470.0, 307.5)","(5.5, 10.0, 9.2)"
14-12-2022 12:17:24.284740,"(1.6, 1.81, 1.6557142857142857)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 47.75)","(21.0, 55.0, 50.75)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 183.0)","(71.0, 470.0, 328.1818181818182)","(5.5, 10.0, 9.2)"
14-12-2022 12:17:25.440207,"(1.6, 1.81, 1.6557142857142857)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 47.75)","(21.0, 55.0, 50.75)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 183.0)","(71.0, 470.0, 328.1818181818182)","(5.5, 10.0, 9.2)"
14-12-2022 12:17:26.587881,"(1.6, 1.79, 1.6675)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 47.75)","(21.0, 55.0, 50.75)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 183.0)","(71.0, 470.0, 307.5)","(5.5, 10.0, 9.2)"
14-12-2022 12:17:27.725035,"(1.6, 1.79, 1.6577777777777778)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 47.75)","(21.0, 55.0, 50.75)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 183.0)","(71.0, 470.0, 307.5)","(5.5, 10.0, 8.719999999999999)"
14-12-2022 12:17:28.824255,"(1.6, 1.79, 1.6577777777777778)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 47.75)","(21.0, 55.0, 50.75)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 183.0)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.763636363636364)"
14-12-2022 12:17:29.906992,"(1.6, 1.79, 1.6577777777777778)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 47.75)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 183.0)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.763636363636364)"
14-12-2022 12:17:30.955227,"(1.6, 1.79, 1.6577777777777778)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 47.75)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 183.0)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.763636363636364)"
14-12-2022 12:17:32.020784,"(1.6, 1.79, 1.6577777777777778)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 47.75)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 183.0)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.763636363636364)"
14-12-2022 12:17:33.112776,"(1.6, 1.79, 1.6577777777777778)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 47.75)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 183.0)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.763636363636364)"
14-12-2022 12:17:34.303958,"(1.6, 1.79, 1.6577777777777778)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 47.75)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 183.0)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.763636363636364)"
14-12-2022 12:17:35.413622,"(1.6, 1.79, 1.7647297297297297)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 158.5)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.763636363636364)"
14-12-2022 12:17:36.555531,"(1.6, 1.78, 1.7395412844036697)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 158.5)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.763636363636364)"
14-12-2022 12:17:37.674145,"(1.6, 1.78, 1.7395412844036697)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 158.5)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.763636363636364)"
14-12-2022 12:17:38.776011,"(1.6, 1.78, 1.6134000000000002)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 158.5)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.763636363636364)"
14-12-2022 12:17:39.940860,"(1.6, 1.78, 1.7031372549019608)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 158.5)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.763636363636364)"
14-12-2022 12:17:41.022694,"(1.6, 1.78, 1.638653846153846)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 158.5)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.763636363636364)"
14-12-2022 12:17:42.100680,"(1.6, 1.78, 1.638653846153846)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.763636363636364)"
14-12-2022 12:17:43.218700,"(1.6, 1.76, 1.6378)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.763636363636364)"
14-12-2022 12:17:44.366968,"(1.6, 1.76, 1.6378)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.763636363636364)"
14-12-2022 12:17:45.459790,"(1.6, 1.76, 1.6378)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.763636363636364)"
14-12-2022 12:17:46.740641,"(1.6, 1.76, 1.6378)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.763636363636364)"
14-12-2022 12:17:47.913442,"(1.6, 1.76, 1.6378)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.2, 8.333333333333334)"
14-12-2022 12:17:49.155565,"(1.6, 1.76, 1.6378)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 51.599999999999994)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.333333333333334)"
14-12-2022 12:17:50.468158,"(1.6, 1.76, 1.6378)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 46.75)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.333333333333334)"
14-12-2022 12:17:51.587772,"(1.6, 1.75, 1.647142857142857)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 46.75)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.333333333333334)"
14-12-2022 12:17:52.689119,"(1.6, 1.73, 1.6466666666666665)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.333333333333334)"
14-12-2022 12:17:53.756941,"(1.6, 1.72, 1.6319565217391303)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.333333333333334)"
14-12-2022 12:17:54.716921,"(1.6, 1.71, 1.66)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.333333333333334)"
14-12-2022 12:17:55.700164,"(1.6, 1.7, 1.6348837209302325)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.333333333333334)"
14-12-2022 12:17:56.672330,"(1.6, 1.7, 1.6348837209302325)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.333333333333334)"
14-12-2022 12:17:57.745394,"(1.6, 1.7, 1.6348837209302325)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.428571428571429)"
14-12-2022 12:17:58.832052,"(1.6, 1.69, 1.645)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.428571428571429)"
14-12-2022 12:17:59.861404,"(1.6, 1.69, 1.6436363636363636)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.428571428571429)"
14-12-2022 12:18:00.936093,"(1.6, 1.69, 1.6436363636363636)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.428571428571429)"
14-12-2022 12:18:02.022548,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.428571428571429)"
14-12-2022 12:18:03.118725,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.428571428571429)"
14-12-2022 12:18:04.169535,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.428571428571429)"
14-12-2022 12:18:05.209052,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.428571428571429)"
14-12-2022 12:18:06.179126,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.428571428571429)"
14-12-2022 12:18:07.221509,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.428571428571429)"
14-12-2022 12:18:08.247615,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.428571428571429)"
14-12-2022 12:18:09.307288,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.428571428571429)"
14-12-2022 12:18:10.394152,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.428571428571429)"
14-12-2022 12:18:11.453480,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.428571428571429)"
14-12-2022 12:18:12.484100,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.428571428571429)"
14-12-2022 12:18:13.537753,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.428571428571429)"
14-12-2022 12:18:14.756613,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 41.0)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.428571428571429)"
14-12-2022 12:18:15.941152,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 45.66666666666667)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 9.0, 8.266666666666667)"
14-12-2022 12:18:17.245428,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 45.66666666666667)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:18.288287,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 45.66666666666667)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:19.409464,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 45.66666666666667)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:20.521913,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 45.66666666666667)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:21.589700,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 45.66666666666667)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:22.677522,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 45.66666666666667)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:23.693603,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 45.66666666666667)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:24.745865,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 45.66666666666667)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:25.746052,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 45.66666666666667)","(21.0, 55.0, 50.714285714285715)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:26.748981,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 17.333333333333332)","(18.0, 55.0, 45.66666666666667)","(21.0, 55.0, 53.06666666666666)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:27.725527,"(1.6, 1.69, 1.6333333333333333)","(10.0, 20.0, 13.23076923076923)","(18.0, 55.0, 45.66666666666667)","(21.0, 55.0, 51.0)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:28.728418,"(1.6, 1.63, 1.6257446808510638)","(10.0, 20.0, 13.0)","(18.0, 55.0, 45.66666666666667)","(21.0, 55.0, 51.0)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:29.696889,"(1.6, 1.63, 1.6109523809523811)","(10.0, 20.0, 13.0)","(18.0, 55.0, 45.66666666666667)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:30.707538,"(1.6, 1.63, 1.6109523809523811)","(10.0, 20.0, 14.4)","(18.0, 55.0, 45.66666666666667)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:31.680352,"(1.6, 1.63, 1.6109523809523811)","(10.0, 20.0, 14.166666666666666)","(18.0, 60.0, 33.6)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:32.706206,"(1.6, 1.63, 1.6109523809523811)","(10.0, 20.0, 13.4375)","(18.0, 60.0, 33.6)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:33.750998,"(1.6, 1.63, 1.6109523809523811)","(10.0, 20.0, 13.4375)","(18.0, 60.0, 33.6)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:35.017807,"(1.6, 1.63, 1.6109523809523811)","(10.0, 20.0, 14.75)","(18.0, 60.0, 33.6)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:36.153494,"(1.6, 1.63, 1.6109523809523811)","(10.0, 20.0, 14.75)","(18.0, 60.0, 33.6)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:37.277489,"(1.6, 1.63, 1.6109523809523811)","(10.0, 20.0, 14.75)","(18.0, 60.0, 33.6)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:38.411695,"(1.6, 1.63, 1.6109523809523811)","(10.0, 20.0, 14.75)","(18.0, 60.0, 33.6)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:39.639553,"(1.6, 1.63, 1.6109523809523811)","(10.0, 20.0, 14.75)","(18.0, 60.0, 33.6)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:40.914292,"(1.6, 1.63, 1.6109523809523811)","(10.0, 20.0, 14.75)","(18.0, 60.0, 33.6)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:42.063198,"(1.6, 1.63, 1.6109523809523811)","(10.0, 20.0, 14.75)","(18.0, 60.0, 33.6)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.266666666666667)"
14-12-2022 12:18:43.275895,"(1.6, 1.63, 1.6109523809523811)","(10.0, 20.0, 14.75)","(18.0, 60.0, 33.6)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 144.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.8, 8.18)"
14-12-2022 12:18:44.369227,"(1.6, 1.63, 1.6109523809523811)","(10.0, 20.0, 14.75)","(18.0, 60.0, 33.6)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 8.083333333333332)","(31.0, 200.0, 150.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 8.6, 9.333333333333334)"
14-12-2022 12:18:45.475041,"(1.6, 1.63, 1.6109523809523811)","(10.0, 20.0, 15.3125)","(18.0, 60.0, 38.0)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 8.083333333333332)","(31.0, 210.0, 150.66666666666669)","(71.0, 470.0, 307.5)","(5.5, 10.0, 9.09090909090909)"
14-12-2022 12:18:46.511319,"(1.6, 1.63, 1.6109523809523811)","(10.0, 20.0, 15.3125)","(18.0, 60.0, 38.0)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 8.083333333333332)","(31.0, 210.0, 150.66666666666669)","(61.0, 470.0, 307.5)","(5.5, 10.0, 10.25)"
14-12-2022 12:18:47.544926,"(1.6, 1.63, 1.591904761904762)","(10.0, 20.0, 15.3125)","(18.0, 60.0, 38.0)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 8.083333333333332)","(31.0, 210.0, 150.66666666666669)","(61.0, 470.0, 307.5)","(5.5, 11.0, 9.828571428571427)"
14-12-2022 12:18:48.560436,"(1.6, 1.63, 1.5827777777777778)","(10.0, 20.0, 15.3125)","(18.0, 60.0, 38.0)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 7.89)","(31.0, 210.0, 150.66666666666669)","(61.0, 470.0, 307.5)","(5.5, 12.0, 10.830769230769231)"
14-12-2022 12:18:49.676179,"(1.6, 1.63, 1.5827777777777778)","(10.0, 20.0, 14.75)","(18.0, 60.0, 38.0)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 7.89)","(31.0, 210.0, 150.66666666666669)","(61.0, 470.0, 307.5)","(5.5, 12.0, 10.830769230769231)"
14-12-2022 12:18:50.756068,"(1.6, 1.63, 1.6080645161290323)","(10.0, 20.0, 14.75)","(18.0, 60.0, 38.0)","(21.0, 55.0, 51.888888888888886)","(4.0, 10.5, 7.89)","(31.0, 210.0, 150.66666666666669)","(61.0, 470.0, 307.5)","(5.5, 12.0, 10.337499999999999)"
