,Cardinal Sin Nz,Ah Mach Nz,Reckless Dream,Forgot The Wallet,Euroking,Kerala Star Nz,Jawbreaker,Agouda Ruler
08-01-2023 16:17:32.516224,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 12.5, 12.071428571428571)","(26.0, 40.0, 36.666666666666664)","(41.0, 99999, 99990)","(16.0, 24.0, 20.583333333333332)","(7.5, 13.0, 11.75)"
08-01-2023 16:17:33.748222,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 12.5, 12.071428571428571)","(26.0, 40.0, 36.666666666666664)","(41.0, 99999, 99990)","(16.0, 26.0, 21.9375)","(7.5, 13.0, 11.75)"
08-01-2023 16:17:34.981078,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 12.5, 12.071428571428571)","(26.0, 40.0, 36.666666666666664)","(41.0, 99999, 99990)","(16.0, 26.0, 24.5)","(7.5, 13.0, 11.75)"
08-01-2023 16:17:36.135883,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 12.5, 12.071428571428571)","(26.0, 40.0, 36.666666666666664)","(41.0, 99999, 99990)","(16.0, 26.0, 24.333333333333332)","(7.5, 13.0, 11.75)"
08-01-2023 16:17:37.312847,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 12.5, 12.071428571428571)","(26.0, 40.0, 36.666666666666664)","(41.0, 99999, 99990)","(16.0, 26.0, 24.666666666666668)","(7.5, 13.0, 11.75)"
08-01-2023 16:17:38.565656,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 12.5, 12.071428571428571)","(26.0, 40.0, 35.0)","(41.0, 99999, 99990)","(17.0, 26.0, 22.75)","(7.5, 13.0, 11.75)"
08-01-2023 16:17:39.737238,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 12.5, 12.071428571428571)","(26.0, 40.0, 35.0)","(41.0, 99999, 99990)","(17.0, 26.0, 20.583333333333332)","(7.5, 13.0, 11.75)"
08-01-2023 16:17:40.807414,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 12.5, 12.071428571428571)","(26.0, 40.0, 35.0)","(41.0, 99999, 99990)","(17.0, 26.0, 21.9375)","(7.5, 13.0, 11.75)"
08-01-2023 16:17:42.038825,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 12.5, 12.071428571428571)","(26.0, 40.0, 35.0)","(41.0, 99999, 99990)","(17.0, 26.0, 24.0)","(7.5, 13.0, 11.75)"
08-01-2023 16:17:43.356688,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 12.5, 12.071428571428571)","(26.0, 40.0, 35.0)","(41.0, 99999, 99990)","(17.0, 26.0, 22.75)","(7.5, 13.0, 11.75)"
08-01-2023 16:17:44.577979,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 12.5, 12.071428571428571)","(26.0, 40.0, 35.0)","(41.0, 99999, 99990)","(17.0, 26.0, 24.0)","(7.5, 13.0, 11.75)"
08-01-2023 16:17:45.670481,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 12.5, 12.071428571428571)","(26.0, 40.0, 35.0)","(41.0, 99999, 99990)","(17.0, 26.0, 24.333333333333332)","(7.5, 13.0, 11.4)"
08-01-2023 16:17:46.819031,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 12.5, 12.071428571428571)","(26.0, 40.0, 35.0)","(41.0, 99999, 99990)","(17.0, 26.0, 22.75)","(7.5, 13.0, 11.933333333333334)"
08-01-2023 16:17:48.049509,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 12.5, 15.428571428571429)","(26.0, 40.0, 35.0)","(41.0, 99999, 99990)","(17.0, 26.0, 24.0)","(7.5, 13.0, 10.4)"
08-01-2023 16:17:49.282693,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 17.0, 15.470588235294118)","(26.0, 40.0, 35.0)","(41.0, 99999, 99990)","(17.0, 26.0, 22.0)","(7.5, 12.5, 10.4)"
08-01-2023 16:17:50.514955,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 16.0, 15.470588235294118)","(26.0, 40.0, 35.0)","(41.0, 99999, 99990)","(17.0, 25.0, 24.0)","(7.5, 12.5, 11.933333333333334)"
08-01-2023 16:17:51.714297,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 16.0, 15.052631578947368)","(26.0, 40.0, 35.0)","(41.0, 99999, 99990)","(17.0, 27.0, 24.5)","(7.5, 13.0, 12.644444444444444)"
08-01-2023 16:17:52.828546,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 16.0, 14.108695652173914)","(26.0, 40.0, 35.0)","(41.0, 99999, 99990)","(17.0, 27.0, 24.2)","(7.5, 13.0, 11.24)"
08-01-2023 16:17:53.931254,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.5, 13.5)","(26.0, 40.0, 36.666666666666664)","(41.0, 99999, 99990)","(17.0, 27.0, 24.2)","(7.5, 12.5, 10.555555555555555)"
08-01-2023 16:17:55.147337,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.75)","(26.0, 40.0, 36.666666666666664)","(41.0, 99999, 99990)","(17.0, 27.0, 23.0)","(7.5, 12.5, 12.0)"
08-01-2023 16:17:56.434382,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.5, 13.75)","(26.0, 40.0, 36.666666666666664)","(41.0, 99999, 99990)","(17.0, 26.0, 23.6)","(7.5, 13.0, 10.555555555555555)"
08-01-2023 16:17:57.678245,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.5, 12.75)","(26.0, 40.0, 36.666666666666664)","(41.0, 99999, 99990)","(17.0, 26.0, 22.1)","(7.5, 12.5, 10.555555555555555)"
08-01-2023 16:17:58.759292,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 16.5, 12.363636363636363)","(26.0, 40.0, 36.666666666666664)","(41.0, 99999, 99990)","(17.0, 26.0, 23.0)","(7.5, 12.5, 12.0)"
08-01-2023 16:17:59.954199,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 16.0, 13.166666666666666)","(26.0, 40.0, 36.666666666666664)","(41.0, 99999, 99990)","(17.0, 26.0, 23.0)","(7.5, 13.0, 12.0)"
08-01-2023 16:18:01.219200,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.5, 13.5)","(26.0, 40.0, 36.666666666666664)","(41.0, 99999, 99990)","(17.0, 26.0, 24.0)","(7.5, 13.0, 10.555555555555555)"
08-01-2023 16:18:02.492578,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 40.0, 36.666666666666664)","(41.0, 99999, 99990)","(17.0, 28.0, 24.25)","(7.5, 12.5, 12.0)"
08-01-2023 16:18:03.665621,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 40.0, 36.666666666666664)","(41.0, 99999, 99990)","(17.0, 29.0, 26.625)","(7.5, 13.0, 12.0)"
08-01-2023 16:18:04.859881,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 40.0, 37.5)","(41.0, 99999, 99990)","(17.0, 29.0, 24.0)","(7.5, 13.0, 10.555555555555555)"
08-01-2023 16:18:06.171776,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 40.0, 37.5)","(41.0, 99999, 99990)","(17.0, 28.0, 24.2)","(7.5, 12.5, 10.555555555555555)"
08-01-2023 16:18:07.413052,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 40.0, 37.333333333333336)","(41.0, 99999, 99990)","(17.0, 27.0, 21.125)","(7.5, 12.5, 12.0)"
08-01-2023 16:18:08.626182,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 40.0, 35.0)","(41.0, 99999, 99990)","(17.0, 26.0, 23.0)","(7.5, 13.0, 10.555555555555555)"
08-01-2023 16:18:09.812383,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 40.0, 45.0)","(41.0, 99999, 99990)","(17.0, 26.0, 26.666666666666668)","(7.5, 12.5, 11.5)"
08-01-2023 16:18:11.002250,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 55.0, 50.4)","(41.0, 99999, 99990)","(17.0, 29.0, 26.666666666666668)","(7.5, 16.0, 10.923076923076923)"
08-01-2023 16:18:12.417983,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 55.0, 49.0)","(41.0, 99999, 99990)","(17.0, 29.0, 28.333333333333332)","(7.5, 16.0, 13.962962962962962)"
08-01-2023 16:18:13.722064,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 55.0, 49.0)","(41.0, 99999, 99990)","(17.0, 29.0, 28.0)","(7.5, 16.0, 14.555555555555555)"
08-01-2023 16:18:15.107695,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 55.0, 45.5)","(41.0, 99999, 99990)","(17.0, 29.0, 28.285714285714285)","(7.5, 15.0, 12.5)"
08-01-2023 16:18:16.444806,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 55.0, 45.5)","(41.0, 99999, 99990)","(17.0, 29.0, 28.285714285714285)","(7.5, 15.0, 11.8)"
08-01-2023 16:18:17.870391,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 55.0, 44.8)","(41.0, 99999, 99990)","(17.0, 29.0, 28.285714285714285)","(7.5, 14.5, 13.738095238095237)"
08-01-2023 16:18:19.105528,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 55.0, 46.0)","(41.0, 99999, 99990)","(17.0, 29.0, 28.285714285714285)","(7.5, 14.5, 13.738095238095237)"
08-01-2023 16:18:20.305043,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 55.0, 47.2)","(41.0, 99999, 99990)","(17.0, 29.0, 28.285714285714285)","(7.5, 14.5, 11.5)"
08-01-2023 16:18:21.530773,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 55.0, 44.8)","(41.0, 99999, 99990)","(17.0, 29.0, 28.0)","(7.5, 14.5, 13.333333333333332)"
08-01-2023 16:18:22.791322,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 55.0, 46.0)","(41.0, 99999, 99990)","(17.0, 29.0, 25.2)","(7.5, 14.0, 14.973684210526315)"
08-01-2023 16:18:24.003780,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 55.0, 46.0)","(41.0, 99999, 99990)","(17.0, 29.0, 25.0)","(7.5, 15.5, 14.0)"
08-01-2023 16:18:25.211940,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 55.0, 43.6)","(41.0, 99999, 99990)","(17.0, 29.0, 25.2)","(7.5, 15.5, 12.636363636363637)"
08-01-2023 16:18:26.407751,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.5)","(26.0, 55.0, 44.8)","(41.0, 99999, 99990)","(17.0, 29.0, 27.0)","(7.5, 15.5, 14.416666666666666)"
08-01-2023 16:18:27.654563,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(10.0, 15.0, 13.0)","(26.0, 55.0, 41.333333333333336)","(41.0, 99999, 99990)","(17.0, 29.0, 27.0)","(7.5, 15.0, 14.3125)"
08-01-2023 16:18:28.909639,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.214285714285714)","(10.0, 15.0, 13.0)","(26.0, 46.0, 41.333333333333336)","(41.0, 99999, 99990)","(17.0, 29.0, 27.0)","(7.5, 14.5, 13.0)"
08-01-2023 16:18:30.107503,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.15625)","(10.0, 14.0, 13.0)","(26.0, 46.0, 41.333333333333336)","(41.0, 99999, 99990)","(17.0, 29.0, 27.0)","(7.5, 14.5, 11.285714285714286)"
08-01-2023 16:18:31.274568,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.5, 13.0)","(10.0, 14.0, 13.5)","(26.0, 46.0, 36.0)","(41.0, 99999, 99990)","(17.0, 29.0, 27.0)","(7.5, 14.5, 11.285714285714286)"
08-01-2023 16:18:32.461984,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 13.0)","(10.0, 16.5, 13.5)","(26.0, 46.0, 41.333333333333336)","(41.0, 99999, 99990)","(17.0, 29.0, 27.0)","(7.5, 14.5, 11.5)"
08-01-2023 16:18:33.653357,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.214285714285714)","(10.0, 16.0, 13.5)","(26.0, 46.0, 41.333333333333336)","(41.0, 99999, 99990)","(17.0, 29.0, 27.0)","(7.5, 14.5, 12.0)"
08-01-2023 16:18:34.819661,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.75)","(10.0, 15.0, 14.0)","(26.0, 46.0, 41.333333333333336)","(41.0, 99999, 99990)","(17.0, 29.0, 23.0)","(7.5, 14.0, 13.2)"
08-01-2023 16:18:35.988778,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 13.0)","(10.0, 16.0, 14.5)","(26.0, 46.0, 41.333333333333336)","(41.0, 99999, 99990)","(17.0, 29.0, 27.545454545454547)","(7.5, 14.0, 13.708333333333334)"
08-01-2023 16:18:37.227058,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 13.0)","(10.0, 16.5, 15.5625)","(26.0, 46.0, 41.333333333333336)","(41.0, 99999, 99990)","(17.0, 29.0, 25.5)","(7.5, 14.0, 12.8)"
08-01-2023 16:18:38.440393,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 14.0, 12.3)","(10.0, 16.0, 14.0)","(26.0, 46.0, 41.333333333333336)","(41.0, 99999, 99990)","(17.0, 29.0, 27.333333333333332)","(7.5, 14.0, 13.666666666666666)"
08-01-2023 16:18:39.545919,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.3)","(10.0, 16.0, 14.0)","(26.0, 46.0, 38.0)","(41.0, 99999, 99990)","(17.0, 29.0, 28.0)","(7.5, 14.0, 13.166666666666666)"
08-01-2023 16:18:40.705566,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.3)","(10.0, 16.0, 12.5)","(26.0, 46.0, 42.8)","(41.0, 99999, 99990)","(17.0, 29.0, 28.0)","(7.5, 14.0, 13.166666666666666)"
08-01-2023 16:18:41.858129,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.3)","(10.0, 15.5, 12.5)","(26.0, 46.0, 36.0)","(41.0, 99999, 99990)","(17.0, 29.0, 28.0)","(7.5, 14.0, 13.1)"
08-01-2023 16:18:43.010236,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.3)","(10.0, 15.5, 12.5)","(26.0, 44.0, 36.0)","(41.0, 99999, 99990)","(16.0, 29.0, 23.666666666666668)","(7.5, 15.5, 13.5)"
08-01-2023 16:18:44.161446,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.3)","(10.0, 15.5, 12.5)","(26.0, 44.0, 32.8)","(41.0, 99999, 99990)","(16.0, 24.0, 25.4)","(7.5, 15.0, 13.071428571428571)"
08-01-2023 16:18:45.292481,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.3)","(10.0, 15.5, 12.5)","(26.0, 44.0, 32.8)","(41.0, 99999, 99990)","(16.0, 29.0, 25.4)","(7.5, 15.0, 13.071428571428571)"
08-01-2023 16:18:46.417741,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.3)","(10.0, 15.5, 12.5)","(26.0, 44.0, 33.0)","(41.0, 99999, 99990)","(16.0, 29.0, 21.875)","(7.5, 15.0, 13.166666666666666)"
08-01-2023 16:18:47.500347,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.3)","(10.0, 15.5, 12.5)","(26.0, 42.0, 33.0)","(41.0, 99999, 99990)","(16.0, 29.0, 21.875)","(7.5, 14.5, 13.166666666666666)"
08-01-2023 16:18:48.649427,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.2)","(10.0, 15.5, 12.5)","(26.0, 42.0, 33.0)","(41.0, 99999, 99990)","(16.0, 29.0, 23.0)","(7.5, 14.5, 12.75)"
08-01-2023 16:18:49.779091,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.0, 12.2)","(10.0, 15.0, 13.0)","(26.0, 42.0, 33.0)","(41.0, 99999, 99990)","(16.0, 27.0, 23.0)","(7.5, 14.5, 12.75)"
08-01-2023 16:18:50.946371,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.0, 12.2)","(10.0, 14.0, 13.0)","(26.0, 42.0, 33.0)","(41.0, 99999, 99990)","(16.0, 27.0, 23.0)","(7.5, 14.5, 12.75)"
08-01-2023 16:18:52.098412,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.0, 12.25)","(10.0, 14.0, 13.0)","(26.0, 42.0, 33.0)","(41.0, 99999, 99990)","(16.0, 27.0, 23.0)","(7.5, 14.5, 11.583333333333334)"
08-01-2023 16:18:53.177010,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.25)","(10.0, 17.0, 13.0)","(26.0, 42.0, 33.0)","(41.0, 99999, 99990)","(16.0, 27.0, 23.0)","(7.5, 14.5, 11.583333333333334)"
08-01-2023 16:18:54.321598,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.25)","(10.0, 16.0, 13.454545454545455)","(26.0, 42.0, 36.0)","(41.0, 99999, 99990)","(16.0, 27.0, 23.0)","(7.5, 14.5, 11.583333333333334)"
08-01-2023 16:18:55.434555,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.166666666666666)","(10.0, 16.0, 14.4)","(26.0, 42.0, 36.0)","(41.0, 99999, 99990)","(16.0, 27.0, 23.0)","(7.5, 14.5, 11.583333333333334)"
08-01-2023 16:18:56.620371,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.3)","(10.0, 15.0, 15.0)","(26.0, 42.0, 36.0)","(41.0, 99999, 99990)","(16.0, 27.0, 23.0)","(7.5, 14.5, 11.777777777777779)"
08-01-2023 16:18:57.721337,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.3)","(10.0, 16.5, 14.8)","(26.0, 42.0, 36.0)","(41.0, 99999, 99990)","(16.0, 27.0, 23.0)","(7.5, 14.5, 11.777777777777779)"
08-01-2023 16:18:58.784643,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.3)","(10.0, 15.5, 14.8)","(26.0, 42.0, 36.0)","(41.0, 99999, 99990)","(16.0, 27.0, 23.0)","(7.5, 14.5, 12.75)"
08-01-2023 16:18:59.926024,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.3)","(10.0, 15.5, 13.272727272727273)","(26.0, 42.0, 36.0)","(41.0, 99999, 99990)","(16.0, 27.0, 22.5)","(7.5, 14.5, 12.75)"
08-01-2023 16:19:01.117446,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.3)","(10.0, 15.5, 14.8)","(26.0, 42.0, 40.8)","(41.0, 99999, 99990)","(16.0, 26.0, 22.5)","(7.5, 14.5, 12.75)"
08-01-2023 16:19:02.256917,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.3)","(10.0, 15.5, 14.8)","(26.0, 42.0, 41.45454545454545)","(41.0, 99999, 99990)","(16.0, 26.0, 25.0)","(7.5, 14.5, 11.777777777777779)"
08-01-2023 16:19:03.306403,"(31.0, 99999, 99990)","(1.26, 99999, 99990)","(9.0, 13.5, 12.3)","(10.0, 15.5, 14.8)","(26.0, 44.0, 41.45454545454545)","(41.0, 99999, 99990)","(16.0, 26.0, 25.0)","(7.5, 14.5, 12.272727272727273)"
08-01-2023 16:19:04.400576,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 13.5, 12.5)","(10.0, 15.5, 14.8)","(21.0, 44.0, 41.45454545454545)","(41.0, 99999, 99990)","(16.0, 26.0, 24.375)","(7.5, 14.5, 12.272727272727273)"
08-01-2023 16:19:05.560876,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 13.5, 12.5)","(10.0, 15.5, 14.8)","(21.0, 44.0, 41.45454545454545)","(41.0, 99999, 99990)","(16.0, 26.0, 24.375)","(7.5, 14.5, 12.272727272727273)"
08-01-2023 16:19:06.757570,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 13.5, 12.5)","(10.0, 15.5, 14.333333333333334)","(21.0, 44.0, 44.4)","(41.0, 99999, 99990)","(16.0, 26.0, 24.375)","(7.5, 14.5, 12.272727272727273)"
08-01-2023 16:19:07.894602,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 13.5, 12.5)","(10.0, 15.5, 14.333333333333334)","(21.0, 46.0, 44.4)","(41.0, 99999, 99990)","(16.0, 26.0, 24.375)","(7.5, 14.5, 12.272727272727273)"
08-01-2023 16:19:08.998623,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 13.5, 12.5)","(10.0, 15.5, 14.333333333333334)","(21.0, 46.0, 41.333333333333336)","(41.0, 99999, 99990)","(16.0, 26.0, 24.375)","(7.5, 14.5, 13.4)"
08-01-2023 16:19:10.117734,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 13.5, 12.5)","(10.0, 15.5, 14.333333333333334)","(26.0, 46.0, 41.333333333333336)","(51.0, 99999, 99990)","(16.0, 26.0, 24.5)","(8.0, 14.0, 13.4)"
08-01-2023 16:19:11.220540,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 13.5, 12.5)","(10.0, 15.5, 12.777777777777779)","(26.0, 46.0, 41.333333333333336)","(51.0, 99999, 99990)","(16.0, 26.0, 24.5)","(8.0, 14.0, 13.4)"
08-01-2023 16:19:12.333360,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 13.5, 12.5)","(10.0, 15.5, 12.777777777777779)","(26.0, 46.0, 41.333333333333336)","(51.0, 99999, 99990)","(16.0, 26.0, 24.5)","(8.0, 14.0, 13.4)"
08-01-2023 16:19:13.528597,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 13.5, 12.5)","(10.0, 15.5, 12.777777777777779)","(26.0, 46.0, 44.0)","(51.0, 99999, 99990)","(16.0, 26.0, 24.5)","(8.0, 14.0, 13.4)"
08-01-2023 16:19:14.671350,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 13.5, 12.5)","(10.0, 15.5, 12.777777777777779)","(26.0, 46.0, 44.0)","(51.0, 99999, 99990)","(16.0, 26.0, 26.0)","(8.0, 14.0, 13.4)"
08-01-2023 16:19:15.775699,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 13.5, 12.5)","(10.0, 15.5, 12.777777777777779)","(26.0, 46.0, 44.0)","(51.0, 99999, 99990)","(16.0, 28.0, 26.0)","(8.0, 14.0, 13.4)"
08-01-2023 16:19:16.832594,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 13.5, 12.5)","(10.0, 15.5, 12.777777777777779)","(26.0, 46.0, 43.5)","(51.0, 99999, 99990)","(16.0, 28.0, 25.714285714285715)","(8.0, 14.0, 13.4)"
08-01-2023 16:19:17.925321,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 13.5, 12.5)","(10.0, 15.5, 12.777777777777779)","(26.0, 46.0, 43.5)","(51.0, 99999, 99990)","(16.0, 28.0, 26.0)","(8.0, 14.0, 13.4)"
08-01-2023 16:19:19.081648,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 13.5, 12.5)","(10.0, 15.5, 12.777777777777779)","(26.0, 46.0, 43.5)","(51.0, 99999, 99990)","(16.0, 28.0, 26.0)","(8.0, 14.0, 13.4)"
08-01-2023 16:19:20.236228,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 13.5, 12.5)","(10.0, 15.5, 12.777777777777779)","(21.0, 46.0, 43.5)","(51.0, 99999, 99990)","(16.0, 28.0, 26.0)","(8.0, 14.0, 13.4)"
08-01-2023 16:19:21.360969,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 13.5, 12.5)","(10.0, 15.5, 14.0)","(21.0, 46.0, 43.5)","(51.0, 99999, 99990)","(16.0, 28.0, 26.0)","(8.0, 14.0, 13.4)"
08-01-2023 16:19:22.460502,"(31.0, 99999, 99990)","(1.28, 99999, 99990)","(9.0, 13.5, 12.5)","(10.0, 15.0, 13.0)","(21.0, 46.0, 43.5)","(51.0, 99999, 99990)","(16.0, 28.0, 24.0)","(8.0, 14.0, 13.4)"
