,Zipping Randy,Winlock Boots,Tricky Avenue,Shades Of Rose,More Crackers,Winsome Milo,Mud Muffin,Plegridy Blues
40,"[datetime.datetime(2022, 11, 28, 16, 39, 3, 243948), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 3, 243948), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 3, 243948), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 3, 243948), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 3, 243948), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 3, 243948), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 16, 39, 3, 243948), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 3, 243948), 31.0, 230.0]"
41,"[datetime.datetime(2022, 11, 28, 16, 39, 4, 438324), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 4, 438324), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 4, 438324), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 4, 438324), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 4, 438324), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 4, 438324), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 16, 39, 4, 438324), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 4, 438324), 31.0, 230.0]"
42,"[datetime.datetime(2022, 11, 28, 16, 39, 5, 627569), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 5, 627569), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 5, 627569), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 5, 627569), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 5, 627569), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 5, 627569), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 16, 39, 5, 627569), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 5, 627569), 31.0, 230.0]"
43,"[datetime.datetime(2022, 11, 28, 16, 39, 6, 798438), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 6, 798438), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 6, 798438), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 6, 798438), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 6, 798438), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 6, 798438), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 16, 39, 6, 798438), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 6, 798438), 31.0, 230.0]"
44,"[datetime.datetime(2022, 11, 28, 16, 39, 7, 948896), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 7, 948896), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 7, 948896), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 7, 948896), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 7, 948896), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 7, 948896), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 16, 39, 7, 948896), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 7, 948896), 31.0, 230.0]"
45,"[datetime.datetime(2022, 11, 28, 16, 39, 9, 93002), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 9, 93002), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 9, 93002), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 9, 93002), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 9, 93002), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 9, 93002), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 16, 39, 9, 93002), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 9, 93002), 31.0, 230.0]"
46,"[datetime.datetime(2022, 11, 28, 16, 39, 10, 235079), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 10, 235079), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 10, 235079), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 10, 235079), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 10, 235079), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 10, 235079), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 16, 39, 10, 235079), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 10, 235079), 31.0, 230.0]"
47,"[datetime.datetime(2022, 11, 28, 16, 39, 11, 367662), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 11, 367662), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 11, 367662), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 11, 367662), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 11, 367662), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 11, 367662), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 16, 39, 11, 367662), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 11, 367662), 31.0, 230.0]"
48,"[datetime.datetime(2022, 11, 28, 16, 39, 12, 512774), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 12, 512774), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 12, 512774), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 12, 512774), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 12, 512774), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 12, 512774), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 16, 39, 12, 512774), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 12, 512774), 31.0, 230.0]"
49,"[datetime.datetime(2022, 11, 28, 16, 39, 13, 650298), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 13, 650298), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 13, 650298), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 13, 650298), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 13, 650298), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 13, 650298), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 16, 39, 13, 650298), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 13, 650298), 31.0, 230.0]"
50,"[datetime.datetime(2022, 11, 28, 16, 39, 14, 822117), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 14, 822117), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 14, 822117), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 14, 822117), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 14, 822117), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 14, 822117), 7.5, 15.0]","[datetime.datetime(2022, 11, 28, 16, 39, 14, 822117), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 14, 822117), 31.0, 230.0]"
51,"[datetime.datetime(2022, 11, 28, 16, 39, 15, 967492), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 15, 967492), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 15, 967492), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 15, 967492), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 15, 967492), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 15, 967492), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 15, 967492), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 15, 967492), 31.0, 230.0]"
52,"[datetime.datetime(2022, 11, 28, 16, 39, 17, 93935), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 17, 93935), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 17, 93935), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 17, 93935), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 17, 93935), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 17, 93935), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 17, 93935), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 17, 93935), 31.0, 230.0]"
53,"[datetime.datetime(2022, 11, 28, 16, 39, 18, 233715), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 18, 233715), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 18, 233715), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 18, 233715), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 18, 233715), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 18, 233715), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 18, 233715), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 18, 233715), 31.0, 230.0]"
54,"[datetime.datetime(2022, 11, 28, 16, 39, 19, 366807), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 19, 366807), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 19, 366807), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 19, 366807), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 19, 366807), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 19, 366807), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 19, 366807), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 19, 366807), 31.0, 230.0]"
55,"[datetime.datetime(2022, 11, 28, 16, 39, 20, 503733), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 20, 503733), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 20, 503733), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 20, 503733), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 20, 503733), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 20, 503733), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 20, 503733), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 20, 503733), 31.0, 230.0]"
56,"[datetime.datetime(2022, 11, 28, 16, 39, 21, 636567), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 21, 636567), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 21, 636567), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 21, 636567), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 21, 636567), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 21, 636567), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 21, 636567), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 21, 636567), 31.0, 230.0]"
57,"[datetime.datetime(2022, 11, 28, 16, 39, 22, 770921), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 22, 770921), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 22, 770921), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 22, 770921), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 22, 770921), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 22, 770921), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 22, 770921), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 22, 770921), 31.0, 230.0]"
58,"[datetime.datetime(2022, 11, 28, 16, 39, 23, 902634), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 23, 902634), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 23, 902634), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 23, 902634), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 23, 902634), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 23, 902634), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 23, 902634), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 23, 902634), 31.0, 230.0]"
59,"[datetime.datetime(2022, 11, 28, 16, 39, 25, 43104), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 25, 43104), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 25, 43104), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 25, 43104), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 25, 43104), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 25, 43104), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 25, 43104), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 25, 43104), 31.0, 230.0]"
60,"[datetime.datetime(2022, 11, 28, 16, 39, 26, 188088), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 26, 188088), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 26, 188088), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 26, 188088), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 26, 188088), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 26, 188088), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 26, 188088), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 26, 188088), 31.0, 230.0]"
61,"[datetime.datetime(2022, 11, 28, 16, 39, 27, 321120), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 27, 321120), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 27, 321120), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 27, 321120), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 27, 321120), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 27, 321120), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 27, 321120), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 27, 321120), 31.0, 230.0]"
62,"[datetime.datetime(2022, 11, 28, 16, 39, 28, 461932), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 28, 461932), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 28, 461932), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 28, 461932), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 28, 461932), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 28, 461932), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 28, 461932), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 28, 461932), 31.0, 230.0]"
63,"[datetime.datetime(2022, 11, 28, 16, 39, 29, 599864), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 29, 599864), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 29, 599864), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 29, 599864), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 29, 599864), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 29, 599864), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 29, 599864), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 29, 599864), 31.0, 230.0]"
64,"[datetime.datetime(2022, 11, 28, 16, 39, 30, 758149), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 30, 758149), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 30, 758149), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 30, 758149), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 30, 758149), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 30, 758149), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 30, 758149), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 30, 758149), 31.0, 230.0]"
65,"[datetime.datetime(2022, 11, 28, 16, 39, 31, 896786), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 31, 896786), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 31, 896786), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 31, 896786), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 31, 896786), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 31, 896786), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 31, 896786), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 31, 896786), 31.0, 230.0]"
66,"[datetime.datetime(2022, 11, 28, 16, 39, 33, 42539), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 33, 42539), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 33, 42539), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 33, 42539), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 33, 42539), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 33, 42539), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 33, 42539), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 33, 42539), 31.0, 230.0]"
67,"[datetime.datetime(2022, 11, 28, 16, 39, 34, 187649), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 34, 187649), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 34, 187649), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 34, 187649), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 34, 187649), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 34, 187649), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 34, 187649), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 34, 187649), 31.0, 230.0]"
68,"[datetime.datetime(2022, 11, 28, 16, 39, 35, 330835), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 35, 330835), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 35, 330835), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 35, 330835), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 35, 330835), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 35, 330835), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 35, 330835), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 35, 330835), 31.0, 230.0]"
69,"[datetime.datetime(2022, 11, 28, 16, 39, 36, 476176), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 36, 476176), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 36, 476176), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 36, 476176), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 36, 476176), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 36, 476176), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 36, 476176), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 36, 476176), 31.0, 230.0]"
70,"[datetime.datetime(2022, 11, 28, 16, 39, 37, 630263), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 37, 630263), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 37, 630263), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 37, 630263), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 37, 630263), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 37, 630263), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 37, 630263), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 37, 630263), 31.0, 230.0]"
71,"[datetime.datetime(2022, 11, 28, 16, 39, 38, 773675), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 38, 773675), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 38, 773675), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 38, 773675), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 38, 773675), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 38, 773675), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 38, 773675), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 38, 773675), 31.0, 230.0]"
72,"[datetime.datetime(2022, 11, 28, 16, 39, 39, 957720), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 39, 957720), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 39, 957720), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 39, 957720), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 39, 957720), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 39, 957720), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 39, 957720), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 39, 957720), 31.0, 230.0]"
73,"[datetime.datetime(2022, 11, 28, 16, 39, 41, 124727), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 41, 124727), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 41, 124727), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 41, 124727), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 41, 124727), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 41, 124727), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 41, 124727), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 41, 124727), 31.0, 230.0]"
74,"[datetime.datetime(2022, 11, 28, 16, 39, 42, 258649), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 42, 258649), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 42, 258649), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 42, 258649), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 42, 258649), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 42, 258649), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 42, 258649), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 42, 258649), 31.0, 230.0]"
75,"[datetime.datetime(2022, 11, 28, 16, 39, 43, 388764), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 43, 388764), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 43, 388764), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 43, 388764), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 43, 388764), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 43, 388764), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 43, 388764), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 43, 388764), 31.0, 230.0]"
76,"[datetime.datetime(2022, 11, 28, 16, 39, 44, 523471), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 44, 523471), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 44, 523471), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 44, 523471), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 44, 523471), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 44, 523471), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 44, 523471), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 44, 523471), 31.0, 230.0]"
77,"[datetime.datetime(2022, 11, 28, 16, 39, 45, 656616), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 45, 656616), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 45, 656616), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 45, 656616), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 45, 656616), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 45, 656616), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 45, 656616), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 45, 656616), 31.0, 230.0]"
78,"[datetime.datetime(2022, 11, 28, 16, 39, 46, 806087), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 46, 806087), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 46, 806087), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 46, 806087), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 46, 806087), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 46, 806087), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 46, 806087), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 46, 806087), 31.0, 230.0]"
79,"[datetime.datetime(2022, 11, 28, 16, 39, 47, 936031), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 39, 47, 936031), 1.8, 3.0]","[datetime.datetime(2022, 11, 28, 16, 39, 47, 936031), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 16, 39, 47, 936031), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 39, 47, 936031), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 16, 39, 47, 936031), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 16, 39, 47, 936031), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 39, 47, 936031), 31.0, 230.0]"
