,Forgive Me,Vermont,Keayang Tara,Artful Jack,Kudos Mason,Whata Terror,The Casual Goose,Scene Of Terror,Voodoo Fella
12-01-2023 16:20:48.173294,"(5.5, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.4)","(17.0, 22.0, 20.833333333333336)","(31.0, 65.0, 58.4)","(3.4, 4.6, 4.39)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:20:49.393571,"(5.5, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.4)","(17.0, 22.0, 19.4)","(31.0, 65.0, 58.4)","(3.4, 4.6, 4.39)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:20:50.717397,"(5.5, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.4)","(17.0, 22.0, 19.4)","(31.0, 65.0, 58.4)","(3.4, 4.6, 4.39)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:20:52.639021,"(5.5, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.4)","(17.0, 22.0, 19.4)","(31.0, 65.0, 58.4)","(3.4, 4.6, 4.39)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:20:53.832524,"(5.5, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.4)","(17.0, 22.0, 19.4)","(31.0, 65.0, 58.4)","(3.4, 4.6, 4.39)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:20:55.183861,"(5.5, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.4)","(17.0, 22.0, 19.4)","(31.0, 65.0, 58.4)","(3.4, 4.6, 4.39)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:20:56.511520,"(5.5, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.4)","(17.0, 22.0, 19.4)","(31.0, 65.0, 58.4)","(3.4, 4.6, 4.39)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:20:57.957324,"(5.5, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.4)","(17.0, 22.0, 19.4)","(31.0, 65.0, 58.4)","(3.4, 4.6, 4.39)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:20:59.395203,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.4)","(17.0, 22.0, 20.5)","(31.0, 65.0, 58.4)","(3.4, 4.6, 4.39)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:00.847719,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.4)","(17.0, 22.0, 20.5)","(31.0, 65.0, 58.4)","(3.4, 4.6, 4.39)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:02.387271,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.4)","(17.0, 22.0, 20.5)","(31.0, 65.0, 58.4)","(3.4, 4.6, 4.39)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:03.794084,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.4)","(17.0, 22.0, 20.5)","(31.0, 65.0, 58.4)","(3.4, 4.6, 4.39)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:05.087335,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.4)","(17.0, 22.0, 20.5)","(31.0, 65.0, 58.4)","(3.4, 4.6, 4.46875)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:06.361352,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.4)","(17.0, 22.0, 20.5)","(31.0, 65.0, 58.4)","(3.4, 4.6, 4.46875)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:07.799099,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.4)","(17.0, 22.0, 20.5)","(31.0, 65.0, 58.4)","(3.4, 4.6, 4.46875)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:09.193022,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.4)","(17.0, 22.0, 20.5)","(31.0, 65.0, 58.4)","(3.4, 4.6, 4.46875)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:10.533628,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.4)","(17.0, 22.0, 20.5)","(31.0, 65.0, 58.4)","(3.4, 4.6, 4.46875)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:11.726867,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 22.0, 16.25)","(17.0, 22.0, 20.5)","(31.0, 65.0, 59.833333333333336)","(3.4, 4.6, 4.35)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:13.084411,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 20.0, 16.25)","(17.0, 22.0, 20.5)","(31.0, 65.0, 59.833333333333336)","(3.4, 4.6, 4.35)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:14.351823,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 20.0, 16.25)","(17.0, 22.0, 20.5)","(31.0, 65.0, 59.833333333333336)","(3.4, 4.6, 4.35)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:15.670230,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 20.0, 16.25)","(17.0, 22.0, 20.5)","(31.0, 65.0, 59.833333333333336)","(3.4, 4.6, 4.475)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:16.963123,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 20.0, 16.25)","(17.0, 22.0, 20.5)","(31.0, 65.0, 59.833333333333336)","(3.4, 4.6, 4.475)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:18.256991,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 20.0, 16.25)","(17.0, 22.0, 20.5)","(31.0, 65.0, 59.833333333333336)","(3.4, 4.6, 4.475)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:19.615008,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 20.0, 16.25)","(17.0, 22.0, 20.5)","(31.0, 65.0, 59.833333333333336)","(3.4, 4.6, 4.475)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:20.909752,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 20.0, 16.25)","(17.0, 22.0, 20.5)","(31.0, 65.0, 60.57142857142857)","(3.4, 4.6, 4.475)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:22.122888,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 20.0, 16.25)","(17.0, 22.0, 20.5)","(31.0, 65.0, 60.57142857142857)","(3.4, 4.6, 4.475)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:23.302963,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 20.0, 16.25)","(17.0, 22.0, 20.5)","(31.0, 65.0, 60.57142857142857)","(3.4, 4.6, 4.475)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:24.513531,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.444444444444445)","(10.0, 20.0, 16.25)","(17.0, 22.0, 20.5)","(31.0, 65.0, 60.57142857142857)","(3.4, 4.6, 4.475)","(9.0, 16.0, 14.763636363636364)","(6.5, 10.5, 9.385714285714286)","(4.6, 6.8, 5.9)"
12-01-2023 16:21:25.921077,"(6.0, 9.4, 7.96)","(5.5, 8.0, 7.133333333333333)","(10.0, 20.0, 16.5)","(17.0, 22.0, 19.0)","(31.0, 65.0, 53.5)","(3.4, 4.6, 4.475)","(9.0, 16.0, 14.354545454545454)","(6.5, 10.5, 8.885714285714286)","(4.6, 6.8, 5.785714285714286)"
12-01-2023 16:21:27.338168,"(6.0, 9.2, 7.84)","(5.5, 7.6, 7.512499999999999)","(10.0, 19.0, 15.666666666666666)","(17.0, 20.0, 19.6)","(31.0, 60.0, 53.5)","(3.4, 4.6, 4.475)","(9.0, 15.5, 14.354545454545454)","(6.5, 9.8, 9.433333333333334)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:28.745278,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 19.0, 15.333333333333334)","(17.0, 22.0, 20.5)","(31.0, 60.0, 47.0)","(3.4, 4.6, 4.475)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.433333333333334)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:30.095074,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 18.0, 15.333333333333334)","(17.0, 22.0, 20.5)","(31.0, 60.0, 47.0)","(3.4, 4.6, 4.475)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.433333333333334)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:31.432653,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 18.0, 15.0)","(17.0, 22.0, 20.5)","(31.0, 60.0, 47.0)","(3.4, 4.6, 4.488888888888889)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.433333333333334)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:33.034165,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 21.333333333333332)","(31.0, 60.0, 47.0)","(3.4, 4.6, 4.488888888888889)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.433333333333334)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:34.344558,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 14.666666666666666)","(17.0, 22.0, 21.333333333333332)","(31.0, 60.0, 47.0)","(3.4, 4.6, 4.488888888888889)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 8.933333333333334)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:35.685303,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 16.0, 14.666666666666666)","(17.0, 22.0, 21.333333333333332)","(31.0, 60.0, 47.0)","(3.4, 4.6, 4.488888888888889)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.2)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:36.836442,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 16.0, 15.0)","(17.0, 22.0, 21.333333333333332)","(31.0, 60.0, 47.0)","(3.4, 4.6, 4.488888888888889)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.2)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:38.048279,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 21.333333333333332)","(31.0, 60.0, 47.0)","(3.4, 4.6, 4.488888888888889)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.2)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:39.543170,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 21.333333333333332)","(31.0, 60.0, 53.5)","(3.4, 4.6, 4.488888888888889)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.2)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:40.985518,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 20.5)","(31.0, 60.0, 53.5)","(3.4, 4.6, 4.488888888888889)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.542857142857143)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:42.465344,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 20.5)","(31.0, 60.0, 53.5)","(3.4, 4.6, 4.488888888888889)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.542857142857143)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:43.885704,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 20.5)","(31.0, 60.0, 53.5)","(3.4, 4.6, 4.488888888888889)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.542857142857143)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:45.331989,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 20.5)","(31.0, 60.0, 53.5)","(3.4, 4.6, 4.488888888888889)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.542857142857143)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:46.612259,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 20.5)","(31.0, 60.0, 53.5)","(3.4, 4.6, 4.488888888888889)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.542857142857143)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:47.784709,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 20.5)","(31.0, 60.0, 53.5)","(3.4, 4.6, 4.488888888888889)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.542857142857143)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:49.103234,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 21.333333333333332)","(31.0, 60.0, 53.5)","(3.4, 4.6, 4.488888888888889)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.542857142857143)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:50.363173,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 21.333333333333332)","(31.0, 60.0, 53.5)","(3.4, 4.6, 4.311111111111112)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.542857142857143)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:51.652623,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 21.333333333333332)","(31.0, 60.0, 53.5)","(3.4, 4.4, 4.311111111111112)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.542857142857143)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:52.871369,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 21.333333333333332)","(31.0, 60.0, 53.5)","(3.4, 4.4, 4.311111111111112)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.542857142857143)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:54.157138,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 21.333333333333332)","(31.0, 60.0, 53.5)","(3.4, 4.4, 4.311111111111112)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.542857142857143)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:55.567410,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 20.5)","(31.0, 60.0, 53.5)","(3.4, 4.4, 4.311111111111112)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.2)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:56.769036,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 20.5)","(31.0, 60.0, 53.5)","(3.4, 4.4, 4.4)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.2)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:58.045258,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 20.5)","(31.0, 60.0, 53.5)","(3.4, 4.5, 4.4)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.2)","(4.6, 6.6, 6.22)"
12-01-2023 16:21:59.318056,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 20.5)","(31.0, 60.0, 44.0)","(3.4, 4.5, 4.4)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.2)","(4.6, 6.6, 6.22)"
12-01-2023 16:22:00.979994,"(6.0, 9.2, 7.84)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 21.25)","(31.0, 60.0, 44.0)","(3.4, 4.5, 4.4)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.2)","(4.6, 6.6, 6.22)"
12-01-2023 16:22:02.657636,"(6.0, 9.2, 6.725)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 21.25)","(31.0, 60.0, 44.0)","(3.4, 4.5, 4.4)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.2)","(4.6, 6.6, 6.283333333333333)"
12-01-2023 16:22:04.061121,"(6.0, 7.0, 6.725)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.0)","(17.0, 22.0, 21.25)","(31.0, 60.0, 44.0)","(3.4, 4.5, 4.4)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.2)","(4.6, 6.6, 6.283333333333333)"
12-01-2023 16:22:05.651227,"(6.0, 7.0, 6.725)","(5.5, 7.8, 7.512499999999999)","(10.0, 17.0, 15.5)","(17.0, 22.0, 21.25)","(31.0, 60.0, 44.0)","(3.4, 4.5, 4.4)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.2)","(4.6, 6.6, 6.283333333333333)"
12-01-2023 16:22:07.465212,"(6.0, 7.0, 6.725)","(5.5, 7.8, 7.225)","(10.0, 17.0, 15.0)","(17.0, 22.0, 20.5)","(31.0, 60.0, 44.0)","(3.4, 4.5, 4.4)","(9.0, 15.5, 14.354545454545454)","(6.5, 10.0, 9.2)","(4.6, 6.6, 6.279999999999999)"
12-01-2023 16:22:09.396652,"(6.0, 7.0, 6.910810810810811)","(5.5, 7.8, 7.225)","(10.0, 17.0, 15.5)","(17.0, 22.0, 20.5)","(31.0, 60.0, 44.0)","(3.4, 4.5, 4.4)","(9.0, 15.5, 14.995999999999999)","(6.5, 10.0, 9.2)","(4.6, 6.6, 6.279999999999999)"
12-01-2023 16:22:10.668856,"(6.0, 7.0, 6.910810810810811)","(5.5, 7.8, 7.34)","(10.0, 17.0, 15.5)","(17.0, 22.0, 20.5)","(31.0, 60.0, 44.0)","(3.4, 4.5, 4.311111111111111)","(9.0, 15.5, 13.288888888888888)","(6.5, 10.0, 9.2)","(4.6, 6.6, 6.279999999999999)"
12-01-2023 16:22:11.866579,"(6.0, 7.0, 6.5875)","(5.5, 7.8, 6.699999999999999)","(10.0, 17.0, 15.5)","(17.0, 22.0, 20.5)","(31.0, 60.0, 44.0)","(3.4, 4.5, 3.966666666666667)","(9.0, 14.0, 12.32857142857143)","(6.5, 10.0, 9.2)","(4.6, 6.6, 6.279999999999999)"
12-01-2023 16:22:13.108989,"(6.0, 7.0, 6.625)","(5.5, 7.8, 6.699999999999999)","(10.0, 17.0, 15.5)","(17.0, 22.0, 20.5)","(31.0, 60.0, 44.0)","(3.4, 4.5, 4.0)","(9.0, 13.5, 11.971428571428572)","(6.5, 10.0, 9.2)","(4.6, 6.6, 6.333333333333333)"
12-01-2023 16:22:14.456545,"(6.0, 7.0, 6.625)","(5.5, 7.8, 7.416666666666666)","(10.0, 17.0, 15.5)","(17.0, 22.0, 20.5)","(31.0, 60.0, 44.0)","(3.4, 4.5, 4.0)","(9.0, 13.0, 12.028571428571428)","(6.5, 10.0, 9.5)","(4.6, 6.6, 6.333333333333333)"
12-01-2023 16:22:15.814285,"(6.0, 7.0, 6.75)","(5.5, 7.8, 7.485714285714286)","(10.0, 17.0, 15.5)","(17.0, 22.0, 20.5)","(31.0, 60.0, 44.0)","(3.4, 4.5, 4.0)","(9.0, 13.0, 12.028571428571428)","(6.5, 10.0, 9.5)","(4.6, 6.6, 6.333333333333333)"
12-01-2023 16:22:17.097141,"(6.0, 7.0, 6.8)","(5.5, 7.8, 7.1)","(10.0, 17.0, 15.5)","(17.0, 22.0, 20.5)","(31.0, 60.0, 44.0)","(3.4, 4.5, 4.0)","(9.0, 13.0, 12.1)","(6.5, 10.0, 9.0)","(4.6, 6.6, 6.333333333333333)"
12-01-2023 16:22:18.572021,"(6.0, 7.0, 6.8)","(5.5, 7.6, 7.1)","(10.0, 17.0, 15.5)","(17.0, 22.0, 20.5)","(31.0, 60.0, 54.0)","(3.4, 4.5, 4.1)","(9.0, 13.0, 12.1)","(6.5, 9.8, 8.857142857142858)","(4.6, 6.6, 6.133333333333333)"
12-01-2023 16:22:19.937797,"(6.0, 7.0, 6.8)","(5.5, 7.2, 7.0)","(10.0, 17.0, 15.5)","(17.0, 22.0, 20.5)","(31.0, 60.0, 54.666666666666664)","(3.4, 4.5, 4.033333333333333)","(9.0, 13.0, 12.1)","(6.5, 9.6, 8.857142857142858)","(4.6, 6.6, 5.85)"
12-01-2023 16:22:21.360030,"(6.0, 7.0, 6.8)","(5.5, 7.6, 7.0)","(10.0, 17.0, 15.5)","(17.0, 22.0, 20.5)","(31.0, 60.0, 54.666666666666664)","(3.4, 4.5, 4.166666666666667)","(9.0, 13.0, 12.1)","(6.5, 9.6, 8.0)","(4.6, 6.6, 5.548387096774194)"
12-01-2023 16:22:22.854802,"(6.0, 7.0, 6.8)","(5.5, 7.6, 6.8)","(10.0, 17.0, 15.5)","(17.0, 22.0, 20.5)","(31.0, 60.0, 55.2)","(3.4, 4.5, 4.166666666666667)","(9.0, 13.0, 12.1)","(6.5, 9.6, 8.0)","(4.6, 6.0, 5.548387096774194)"
12-01-2023 16:22:24.182218,"(6.0, 7.0, 6.8)","(5.5, 7.6, 6.8)","(10.0, 17.0, 15.5)","(17.0, 22.0, 20.5)","(31.0, 60.0, 55.2)","(3.4, 4.5, 4.166666666666667)","(9.0, 13.0, 12.1)","(6.5, 9.6, 8.0)","(4.6, 6.0, 5.548387096774194)"
12-01-2023 16:22:25.528210,"(6.0, 7.0, 6.8)","(5.5, 7.6, 6.8)","(10.0, 17.0, 15.5)","(17.0, 22.0, 20.5)","(31.0, 60.0, 55.2)","(3.4, 4.5, 4.26)","(9.0, 13.0, 12.15)","(6.5, 9.6, 8.8)","(4.6, 6.0, 6.04)"
12-01-2023 16:22:26.779375,"(6.0, 7.2, 6.720000000000001)","(5.5, 6.8, 6.279999999999999)","(10.0, 20.0, 16.0)","(17.0, 22.0, 19.0)","(31.0, 60.0, 55.2)","(3.4, 4.6, 4.279999999999999)","(9.0, 13.0, 12.2)","(6.5, 9.6, 8.8)","(4.6, 6.4, 6.04)"
12-01-2023 16:22:27.902311,"(6.0, 7.2, 6.720000000000001)","(5.5, 6.8, 6.279999999999999)","(10.0, 20.0, 16.0)","(17.0, 21.0, 19.0)","(31.0, 60.0, 55.2)","(3.4, 4.6, 4.066666666666666)","(9.0, 13.0, 14.93)","(6.5, 9.6, 8.8)","(4.6, 6.4, 6.04)"
12-01-2023 16:22:29.229277,"(6.0, 7.2, 6.720000000000001)","(5.5, 6.8, 6.279999999999999)","(10.0, 20.0, 16.0)","(17.0, 22.0, 20.5)","(31.0, 60.0, 55.2)","(3.4, 4.6, 4.066666666666666)","(9.0, 15.5, 14.054545454545455)","(6.5, 9.6, 9.0)","(4.6, 6.4, 6.04)"
12-01-2023 16:22:30.703824,"(6.0, 7.2, 6.720000000000001)","(5.5, 6.8, 6.04)","(10.0, 20.0, 16.0)","(17.0, 22.0, 20.5)","(31.0, 60.0, 55.2)","(3.4, 4.6, 3.975)","(9.0, 15.0, 13.844444444444445)","(6.5, 9.6, 9.0)","(4.6, 6.4, 6.04)"
12-01-2023 16:22:32.097200,"(6.0, 7.2, 6.800000000000001)","(5.5, 6.4, 6.220000000000001)","(10.0, 20.0, 16.0)","(17.0, 22.0, 20.5)","(31.0, 60.0, 55.2)","(3.4, 4.6, 4.0285714285714285)","(9.0, 15.0, 13.844444444444445)","(6.5, 9.6, 9.457142857142857)","(4.6, 6.4, 6.025)"
12-01-2023 16:22:33.341735,"(6.0, 7.4, 6.800000000000001)","(5.5, 6.4, 6.220000000000001)","(10.0, 20.0, 16.0)","(17.0, 22.0, 20.5)","(31.0, 60.0, 55.2)","(3.4, 4.4, 4.0285714285714285)","(9.0, 15.0, 13.844444444444445)","(6.5, 9.8, 9.533333333333335)","(4.6, 6.2, 6.025)"
12-01-2023 16:22:34.568913,"(6.0, 7.4, 6.800000000000001)","(5.5, 6.4, 6.220000000000001)","(10.0, 20.0, 16.0)","(17.0, 22.0, 20.5)","(31.0, 60.0, 55.2)","(3.4, 4.4, 3.992857142857143)","(9.0, 15.0, 13.333333333333334)","(6.5, 9.8, 9.533333333333335)","(4.6, 6.2, 5.714285714285714)"
